eval/episode_success_easy,eval/episode_reward_ctrl,_timestamp,eval/episode_success_any,eval/episode_success_hard,training/alpha_loss,render,training/sps,training/log_alpha,step,eval/episode_dist,eval/episode_reward_near,training/critic_loss,eval/episode_reward,_step,training/entropy,eval/episode_success,eval/episode_reward_survive,training/actor_loss,eval/episode_reward_dist,_runtime
0.0,0.0,1774123849.7916734,0.998046875,0.0,0.0,,50763.2628664019,0.0,13268992.0,33.148380279541016,0.0,3.354973316192627,922.0634765625,13268992.0,0.0,922.0634765625,0.0,-33.39303970336914,-33.148380279541016,421.814115955
0.0,0.0,1774123855.5005875,0.998046875,0.0,0.0,,50894.16609582545,0.0,13522944.0,27.56747817993164,0.0,3.3927042484283447,949.458984375,13522944.0,0.0,949.458984375,0.0,-33.888214111328125,-27.56747817993164,427.56785342
0.0,0.0,1774123876.796906,0.9970703125,0.0,0.0,"{'path': 'media/html/render_13776896_5e1a30e93047283b50d3.html', 'size': 860569, '_type': 'html-file', 'sha256': '5e1a30e93047283b50d3174e9aa3256f7b280061de974d60a14801a30f269630'}",50474.17824511097,0.0,13776896.0,31.4863224029541,0.0,3.4318418502807617,946.7607421875,13776896.0,0.0,946.7607421875,0.0,-34.33114242553711,-31.4863224029541,443.109968818
0.0,0.0,1774123876.9757726,0.99609375,0.0,0.0,,50603.96312718112,0.0,14030848.0,29.196725845336914,0.0,3.4306344985961914,949.5654296875,14030848.0,0.0,949.5654296875,0.0,-35.02527618408203,-29.196725845336914,449.026505574
0.0,0.0,1774123882.7128544,0.984375,0.0,0.0,,50656.456355579874,0.0,14284800.0,31.95509147644043,0.0,3.4671452045440674,945.53515625,14284800.0,0.0,945.53515625,0.0,-35.57108688354492,-31.95509147644043,454.763193478
0.0,0.0,1774123888.449615,0.986328125,0.0,0.0,,50646.39065203802,0.0,14538752.0,31.277074813842773,0.0,3.5016324520111084,931.681640625,14538752.0,0.0,931.681640625,0.0,-36.234893798828125,-31.277074813842773,460.478453053
0.0,0.0,1774123894.1647682,0.994140625,0.0,0.0,,50851.02884928453,0.0,14792704.0,31.073463439941406,0.0,3.5256149768829346,947.83984375,14792704.0,0.0,947.83984375,0.0,-36.602783203125,-31.073463439941406,466.188571264
0.0,0.0,1774123914.9961395,0.9970703125,0.0,0.0,"{'path': 'media/html/render_15046656_3348fe031d7bdf73f020.html', 'size': 844797, '_type': 'html-file', 'sha256': '3348fe031d7bdf73f02065d7872216172c4a51e77cb4d6f7952f950d221bd866'}",50884.268240615114,0.0,15046656.0,31.547096252441406,0.0,3.551450490951538,942.7021484375,15046656.0,0.0,942.7021484375,0.0,-37.34028244018555,-31.547096252441406,481.309178978
0.0,0.0,1774123915.1736622,0.998046875,0.0,0.0,,50672.67732125431,0.0,15300608.0,29.46072006225586,0.0,3.5865299701690674,954.138671875,15300608.0,0.0,954.138671875,0.0,-37.76000213623047,-29.46072006225586,487.185421497
0.0,0.0,1774123920.8718295,0.9873046875,0.0,0.0,,51025.401536982106,0.0,15554560.0,30.72357177734375,0.0,3.6286966800689697,951.1064453125,15554560.0,0.0,951.1064453125,0.0,-38.308448791503906,-30.72357177734375,492.928086152
0.0,0.0,1774123926.6145527,0.9951171875,0.0,0.0,,50587.641962188165,0.0,15808512.0,28.631710052490234,0.0,3.645062208175659,957.8271484375,15808512.0,0.0,957.8271484375,0.0,-38.5326042175293,-28.631710052490234,498.647363472
0.0,0.0,1774123932.3337543,0.9921875,0.0,0.0,,50787.22269877525,0.0,16062464.0,28.171798706054688,0.0,3.6800949573516846,958.7158203125,16062464.0,0.0,958.7158203125,0.0,-39.33736038208008,-28.171798706054688,504.398489529
0.0,0.0,1774123952.8873928,0.994140625,0.0,0.0,"{'path': 'media/html/render_16316416_2db00b40752c364ff0a8.html', 'size': 856413, '_type': 'html-file', 'sha256': '2db00b40752c364ff0a8610f29a370c68a6b7e86af4b2355f08a7cc489bfc32c'}",50481.400157574295,0.0,16316416.0,30.541065216064453,0.0,3.7038414478302,961.8046875,16316416.0,0.0,961.8046875,0.0,-39.59619903564453,-30.541065216064453,519.20048001
0.0,0.0,1774123953.0536947,0.9970703125,0.0,0.0,,50630.939791950295,0.0,16570368.0,31.540700912475586,0.0,3.737264394760132,952.3857421875,16570368.0,0.0,952.3857421875,0.0,-40.38477325439453,-31.540700912475586,525.105452926
0.0,0.0,1774123958.7917829,0.99609375,0.0,0.0,,50628.41048547861,0.0,16824320.0,32.251548767089844,0.0,3.794585704803467,910.75390625,16824320.0,0.0,910.75390625,0.0,-40.81110382080078,-32.251548767089844,530.832732944
0.0,0.0,1774123964.5192454,0.9912109375,0.0,0.0,,50700.88328374161,0.0,17078272.0,29.1812744140625,0.0,3.832376718521118,945.595703125,17078272.0,0.0,945.595703125,0.0,-41.315181732177734,-29.1812744140625,536.58703127
