eval/episode_reward_survive,eval/episode_reward_dist,_step,eval/episode_dist,eval/episode_success_hard,eval/episode_success_any,training/alpha_loss,step,training/entropy,render,training/actor_loss,_runtime,training/critic_loss,eval/episode_reward_near,_timestamp,eval/episode_reward_ctrl,training/sps,training/log_alpha,eval/episode_success,eval/episode_success_easy,eval/episode_reward
0.0,-30.179018020629883,25204736.0,30.179018020629883,0.0,1.0,0.0,25204736.0,0.0,"{'_type': 'html-file', 'sha256': 'e032db7e8b8a1222304d95e49de2fe05742b541a19647897e2d4c932ec35a5f2', 'path': 'media/html/render_25204736_e032db7e8b8a1222304d.html', 'size': 881013}",-43.408390045166016,787.153006783,3.902679681777954,0.0,1774116311.998038,0.0,50701.96689905007,0.0,959.33984375,0.0,959.33984375
0.0,-31.99770736694336,25458688.0,31.99770736694336,0.0,1.0,0.0,25458688.0,0.0,,-43.49510955810547,793.063707397,3.9014368057250977,0.0,1774116312.179615,0.0,50734.39541597939,0.0,963.0673828125,0.0,963.0673828125
0.0,-31.74193572998047,25712640.0,31.74193572998047,0.0,1.0,0.0,25712640.0,0.0,,-43.4753532409668,798.814249205,3.9081344604492188,0.0,1774116317.90823,0.0,50762.66289014539,0.0,948.2314453125,0.0,948.2314453125
0.0,-32.734962463378906,25966592.0,32.734962463378906,0.0,0.9990234375,0.0,25966592.0,0.0,,-43.521297454833984,804.543324399,3.9077982902526855,0.0,1774116323.6583047,0.0,50504.43125790827,0.0,951.50390625,0.0,951.50390625
0.0,-30.89065170288086,26220544.0,30.89065170288086,0.0,1.0,0.0,26220544.0,0.0,,-43.59993362426758,810.286715201,3.9193272590637207,0.0,1774116329.3878548,0.0,50696.81229671217,0.0,965.828125,0.0,965.828125
0.0,-33.207237243652344,26474496.0,33.207237243652344,0.0,1.0,0.0,26474496.0,0.0,"{'_type': 'html-file', 'sha256': '7be8f69b017aa14c708f81e4b54e0f142a40d4a4cdade9f23c48f9d41a407c21', 'path': 'media/html/render_26474496_7be8f69b017aa14c708f.html', 'size': 877569}",-43.63037872314453,825.589961256,3.927541494369507,0.0,1774116350.4350178,0.0,50568.051730244195,0.0,968.0234375,0.0,968.0234375
0.0,-31.853120803833008,26728448.0,31.853120803833008,0.0,1.0,0.0,26728448.0,0.0,,-43.73470687866211,831.541728035,3.9401066303253174,0.0,1774116350.6232345,0.0,50716.49760997471,0.0,972.56640625,0.0,972.56640625
0.0,-31.981731414794922,26982400.0,31.981731414794922,0.0,1.0,0.0,26982400.0,0.0,,-43.750064849853516,837.258760127,3.9460151195526123,0.0,1774116356.3862016,0.0,50430.560624443,0.0,968.0224609375,0.0,968.0224609375
0.0,-29.259857177734375,27236352.0,29.259857177734375,0.0,1.0,0.0,27236352.0,0.0,,-43.69900894165039,843.010574991,3.9392716884613037,0.0,1774116362.1030731,0.0,50820.562980433344,0.0,967.0146484375,0.0,967.0146484375
0.0,-29.467884063720703,27490304.0,29.467884063720703,0.0,1.0,0.0,27490304.0,0.0,,-43.61936950683594,848.756134525,3.9272329807281494,0.0,1774116367.8547907,0.0,50491.98199309748,0.0,974.017578125,0.0,974.017578125
0.0,-30.142520904541016,27744256.0,30.142520904541016,0.0,1.0,0.0,27744256.0,0.0,"{'_type': 'html-file', 'sha256': '03a2dca2dbceef2d8acfc14dc215e4441971e206d6c8c97506d034c7d89dc011', 'path': 'media/html/render_27744256_03a2dca2dbceef2d8acf.html', 'size': 888457}",-43.587554931640625,863.896175361,3.903287410736084,0.0,1774116388.7412298,0.0,50527.3036184392,0.0,973.4130859375,0.0,973.4130859375
0.0,-30.83834457397461,27998208.0,30.83834457397461,0.0,1.0,0.0,27998208.0,0.0,,-43.593021392822266,869.824174055,3.911994695663452,0.0,1774116388.9163842,0.0,50415.427278354146,0.0,969.6474609375,0.0,969.6474609375
0.0,-31.16782569885254,28252160.0,31.16782569885254,0.0,1.0,0.0,28252160.0,0.0,,-43.610313415527344,875.579203178,3.9256668090820312,0.0,1774116394.6684248,0.0,50530.74333113022,0.0,957.6611328125,0.0,957.6611328125
0.0,-31.973684310913086,28506112.0,31.973684310913086,0.0,1.0,0.0,28506112.0,0.0,,-43.65455627441406,881.315193434,3.921348810195923,0.0,1774116400.4235532,0.0,50470.65774396868,0.0,958.744140625,0.0,958.744140625
0.0,-28.70104217529297,28760064.0,28.70104217529297,0.0,1.0,0.0,28760064.0,0.0,,-43.69914245605469,887.065039243,3.9325461387634277,0.0,1774116406.159557,0.0,50632.80023288717,0.0,974.7861328125,0.0,974.7861328125
0.0,-30.83211898803711,29014016.0,30.83211898803711,0.0,1.0,0.0,29014016.0,0.0,"{'path': 'media/html/render_29014016_d8a1194f51dbeef6a6f8.html', 'size': 899385, '_type': 'html-file', 'sha256': 'd8a1194f51dbeef6a6f81d9a8afcfbff9ff7782ee32bdaf47c18adf63fcab9a1'}",-43.704830169677734,901.846572997,3.9345285892486572,0.0,1774116426.6916435,0.0,50505.41309566078,0.0,966.701171875,0.0,966.701171875
0.0,-33.442222595214844,29267968.0,33.442222595214844,0.0,1.0,0.0,29267968.0,0.0,,-43.71982955932617,907.778441262,3.9384870529174805,0.0,1774116426.8564987,0.0,50693.08213811491,0.0,956.85546875,0.0,956.85546875
0.0,-28.168136596679688,29521920.0,28.168136596679688,0.0,1.0,0.0,29521920.0,0.0,,-43.71097183227539,913.508361972,3.9405078887939453,0.0,1774116432.6229722,0.0,50418.660850176915,0.0,959.890625,0.0,959.890625
0.0,-29.122966766357422,29775872.0,29.122966766357422,0.0,1.0,0.0,29775872.0,0.0,,-43.75920104980469,919.28253515,3.95084285736084,0.0,1774116438.352988,0.0,50692.10505275867,0.0,970.06640625,0.0,970.06640625
0.0,-30.459089279174805,30029824.0,30.459089279174805,0.0,0.998046875,0.0,30029824.0,0.0,,-43.73759841918945,925.034602542,3.9493417739868164,0.0,1774116444.1271095,0.0,50260.673639903005,0.0,959.888671875,0.0,959.888671875
0.0,-26.601715087890625,30283776.0,26.601715087890625,0.0,1.0,0.0,30283776.0,0.0,"{'_type': 'html-file', 'sha256': '9274c63b106e700b766317ace9c03351835429ba4b45f4c96d98282b32bd0d2d', 'path': 'media/html/render_30283776_9274c63b106e700b7663.html', 'size': 866437}",-43.770328521728516,940.123416827,3.93306040763855,0.0,1774116464.9684944,0.0,50478.10590540425,0.0,972.7802734375,0.0,972.7802734375
0.0,-30.452836990356445,30537728.0,30.452836990356445,0.0,1.0,0.0,30537728.0,0.0,,-43.76739501953125,946.064525544,3.9326748847961426,0.0,1774116465.135893,0.0,50428.9275044796,0.0,961.734375,0.0,961.734375
0.0,-28.01148223876953,30791680.0,28.01148223876953,0.0,1.0,0.0,30791680.0,0.0,,-43.70667266845703,951.832460864,3.9132847785949707,0.0,1774116470.9091196,0.0,50337.14411080797,0.0,971.7392578125,0.0,971.7392578125
0.0,-28.722553253173828,31045632.0,28.722553253173828,0.0,0.9951171875,0.0,31045632.0,0.0,,-43.78345489501953,957.575957999,3.9236690998077393,0.0,1774116476.6770287,0.0,50338.906894477994,0.0,956.1591796875,0.0,956.1591796875
0.0,-28.352733612060547,31299584.0,28.352733612060547,0.0,1.0,0.0,31299584.0,0.0,,-43.77397918701172,963.3382871,3.938900947570801,0.0,1774116482.4203262,0.0,50568.349420858955,0.0,969.580078125,0.0,969.580078125
0.0,-29.399778366088867,31553536.0,29.399778366088867,0.0,1.0,0.0,31553536.0,0.0,"{'_type': 'html-file', 'sha256': 'bfda12e6fc4917cbcef656683ad4d96285a646525ae1573ff693b7bf5ab0cbba', 'path': 'media/html/render_31553536_bfda12e6fc4917cbcef6.html', 'size': 897153}",-43.83988952636719,978.784931627,3.928772449493408,0.0,1774116503.6299536,0.0,50387.90979021419,0.0,970.7724609375,0.0,970.7724609375
0.0,-29.005931854248047,31807488.0,29.005931854248047,0.0,1.0,0.0,31807488.0,0.0,,-43.92351150512695,984.739539155,3.938110589981079,0.0,1774116503.809589,0.0,50785.450169937736,0.0,974.5830078125,0.0,974.5830078125
0.0,-31.263893127441406,32061440.0,31.263893127441406,0.0,0.9931640625,0.0,32061440.0,0.0,,-43.99668884277344,990.512290889,3.9650192260742188,0.0,1774116509.5839896,0.0,50310.6434965266,0.0,945.80078125,0.0,945.80078125
0.0,-30.57109832763672,32315392.0,30.57109832763672,0.0,0.9970703125,0.0,32315392.0,0.0,,-44.11613464355469,996.285266454,3.9690744876861572,0.0,1774116515.356948,0.0,50287.672425318466,0.0,962.71875,0.0,962.71875
0.0,-32.277748107910156,32569344.0,32.277748107910156,0.0,1.0,0.0,32569344.0,0.0,,-44.125091552734375,1002.038120966,3.9535398483276367,0.0,1774116521.1296127,0.0,50284.2538551783,0.0,973.2763671875,0.0,973.2763671875
0.0,-29.69426727294922,32823296.0,29.69426727294922,0.0,1.0,0.0,32823296.0,0.0,"{'_type': 'html-file', 'sha256': '6d9e01a1e9d42e8918050acc6b9b4c10adcffd2d6aba9191f505ee50955a5805', 'path': 'media/html/render_32823296_6d9e01a1e9d42e891805.html', 'size': 893717}",-44.128150939941406,1017.553212763,3.958432912826538,0.0,1774116542.3982358,0.0,50461.531123171306,0.0,964.1298828125,0.0,964.1298828125
0.0,-28.281272888183594,33077248.0,28.281272888183594,0.0,0.9990234375,0.0,33077248.0,0.0,,-44.22003173828125,1023.515093668,3.962660074234009,0.0,1774116542.5786214,0.0,50501.541044952144,0.0,970.064453125,0.0,970.064453125
0.0,-28.341815948486328,33331200.0,28.341815948486328,0.0,0.9990234375,0.0,33331200.0,0.0,,-44.19442367553711,1029.249485578,3.9502837657928467,0.0,1774116548.3595426,0.0,50437.82499206724,0.0,963.7080078125,0.0,963.7080078125
0.0,-31.80484390258789,33585152.0,31.80484390258789,0.0,1.0,0.0,33585152.0,0.0,,-44.19148635864258,1034.990094328,3.9426379203796387,0.0,1774116554.0937927,0.0,50673.28481513477,0.0,951.2158203125,0.0,951.2158203125
0.0,-27.397571563720703,33839104.0,27.397571563720703,0.0,1.0,0.0,33839104.0,0.0,,-44.24190139770508,1040.712661455,3.9576783180236816,0.0,1774116559.8343909,0.0,50605.9297800082,0.0,974.046875,0.0,974.046875
0.0,-29.502925872802734,34093056.0,29.502925872802734,0.0,1.0,0.0,34093056.0,0.0,"{'_type': 'html-file', 'sha256': 'e687ab046753a9470c22dbf791ec515e75c0b4b7cca821f7ef11c15bd5bc30b7', 'path': 'media/html/render_34093056_e687ab046753a9470c22.html', 'size': 870809}",-44.17489242553711,1055.932631777,3.9419689178466797,0.0,1774116580.7775767,0.0,50777.9061990744,0.0,964.537109375,0.0,964.537109375
0.0,-31.27614402770996,34347008.0,31.27614402770996,0.0,0.9970703125,0.0,34347008.0,0.0,,-44.110511779785156,1061.857842917,3.9386374950408936,0.0,1774116580.9453957,0.0,50529.329037165975,0.0,957.8037109375,0.0,957.8037109375
0.0,-31.17890167236328,34600960.0,31.17890167236328,0.0,1.0,0.0,34600960.0,0.0,,-44.08269500732422,1067.602054031,3.9301679134368896,0.0,1774116586.702508,0.0,50473.4296191766,0.0,969.375,0.0,969.375
0.0,-32.11211395263672,34854912.0,32.11211395263672,0.0,1.0,0.0,34854912.0,0.0,,-44.07069396972656,1073.336366037,3.9340381622314453,0.0,1774116592.4466894,0.0,50536.26942494937,0.0,963.0751953125,0.0,963.0751953125
0.0,-31.813838958740234,35108864.0,31.813838958740234,0.0,0.9990234375,0.0,35108864.0,0.0,,-44.13216018676758,1079.073603607,3.9362010955810547,0.0,1774116598.1809506,0.0,50677.829427811375,0.0,939.5166015625,0.0,939.5166015625
0.0,-30.92070770263672,35362816.0,30.92070770263672,0.0,1.0,0.0,35362816.0,0.0,"{'sha256': 'e6cc5601c2fc97567969af5e71fa562f67faaf07f386f25bf013d1c87259f315', 'path': 'media/html/render_35362816_e6cc5601c2fc97567969.html', 'size': 876045, '_type': 'html-file'}",-44.130672454833984,1094.008742226,3.939800977706909,0.0,1774116618.8538153,0.0,50630.261114027286,0.0,968.9482421875,0.0,968.9482421875
0.0,-31.244037628173828,35616768.0,31.244037628173828,0.0,1.0,0.0,35616768.0,0.0,,-44.076847076416016,1099.89583726,3.9298858642578125,0.0,1774116619.0026968,0.0,50646.86747233946,0.0,967.4951171875,0.0,967.4951171875
0.0,-32.44224166870117,35870720.0,32.44224166870117,0.0,0.9990234375,0.0,35870720.0,0.0,,-44.03282165527344,1105.609229391,3.9284768104553223,0.0,1774116624.7403183,0.0,50675.119438639704,0.0,965.5087890625,0.0,965.5087890625
0.0,-32.06687927246094,36124672.0,32.06687927246094,0.0,0.9970703125,0.0,36124672.0,0.0,,-44.07294845581055,1111.320374222,3.939999580383301,0.0,1774116630.4537523,0.0,50865.01844885726,0.0,957.64453125,0.0,957.64453125
0.0,-32.855892181396484,36378624.0,32.855892181396484,0.0,1.0,0.0,36378624.0,0.0,,-44.040245056152344,1117.045671275,3.94423508644104,0.0,1774116636.1650262,0.0,50881.9080090747,0.0,972.78125,0.0,972.78125
0.0,-33.439857482910156,36632576.0,33.439857482910156,0.0,1.0,0.0,36632576.0,0.0,"{'_type': 'html-file', 'sha256': 'b4f609eaaa98c4a0982c3b917de6862473699b2c6835682b9905b6486c37e5dd', 'path': 'media/html/render_36632576_b4f609eaaa98c4a0982c.html', 'size': 867869}",-43.996726989746094,1132.106172647,3.9278833866119385,0.0,1774116656.9512265,0.0,50769.665108983114,0.0,966.71875,0.0,966.71875
0.0,-31.83010482788086,36886528.0,31.83010482788086,0.0,1.0,0.0,36886528.0,0.0,,-43.98358154296875,1137.994074831,3.9254589080810547,0.0,1774116657.108019,0.0,50667.675693201454,0.0,970.419921875,0.0,970.419921875
0.0,-30.096237182617188,37140480.0,30.096237182617188,0.0,1.0,0.0,37140480.0,0.0,,-43.930198669433594,1143.735598698,3.9175453186035156,0.0,1774116662.8379264,0.0,50758.49973590283,0.0,968.1826171875,0.0,968.1826171875
0.0,-32.462799072265625,37394432.0,32.462799072265625,0.0,1.0,0.0,37394432.0,0.0,,-43.948299407958984,1149.474116228,3.9138457775115967,0.0,1774116668.5799913,0.0,50570.92315037468,0.0,959.7431640625,0.0,959.7431640625
0.0,-29.19106101989746,37648384.0,29.19106101989746,0.0,0.998046875,0.0,37648384.0,0.0,,-43.93459701538086,1155.202713701,3.91357684135437,0.0,1774116674.3184268,0.0,50613.48045396051,0.0,965.21875,0.0,965.21875
0.0,-32.13602066040039,37902336.0,32.13602066040039,0.0,1.0,0.0,37902336.0,0.0,"{'_type': 'html-file', 'sha256': '7f7f3163c5ac30d9638f82a8eb6b52f74eda918f6e8620a82f8cd50346699386', 'path': 'media/html/render_37902336_7f7f3163c5ac30d9638f.html', 'size': 894305}",-43.9527587890625,1170.784971917,3.913618564605713,0.0,1774116695.6300085,0.0,50703.20985560309,0.0,970.345703125,0.0,970.345703125
0.0,-29.979833602905273,38156288.0,29.979833602905273,0.0,0.990234375,0.0,38156288.0,0.0,,-43.95390319824219,1176.691310875,3.9139723777770996,0.0,1774116695.8019848,0.0,50655.28555130154,0.0,941.1142578125,0.0,941.1142578125
0.0,-28.484586715698242,38410240.0,28.484586715698242,0.0,1.0,0.0,38410240.0,0.0,,-43.93762969970703,1182.405130054,3.931347131729126,0.0,1774116701.5356576,0.0,50702.18893730324,0.0,972.6630859375,0.0,972.6630859375
0.0,-29.93465805053711,38664192.0,29.93465805053711,0.0,1.0,0.0,38664192.0,0.0,,-44.01327896118164,1188.129088483,3.9324569702148438,0.0,1774116707.249486,0.0,50877.4312198439,0.0,964.7607421875,0.0,964.7607421875
0.0,-30.310260772705078,38918144.0,30.310260772705078,0.0,0.9921875,0.0,38918144.0,0.0,,-44.05787658691406,1193.849430147,3.9502952098846436,0.0,1774116712.9734666,0.0,50760.178462015305,0.0,961.2509765625,0.0,961.2509765625
0.0,-31.118328094482422,39172096.0,31.118328094482422,0.0,1.0,0.0,39172096.0,0.0,"{'sha256': '0f48d634fba4230ac1e615e8d79484d7595c5aa34277c54cf378c56b08cc854e', 'path': 'media/html/render_39172096_0f48d634fba4230ac1e6.html', 'size': 912573, '_type': 'html-file'}",-44.12123489379883,1208.635936217,3.9554531574249268,0.0,1774116733.4809403,0.0,50801.41707672429,0.0,962.615234375,0.0,962.615234375
0.0,-30.621286392211914,39426048.0,30.621286392211914,0.0,0.994140625,0.0,39426048.0,0.0,,-44.12154769897461,1214.547298939,3.952416181564331,0.0,1774116733.6619198,0.0,50784.837562375986,0.0,955.115234375,0.0,955.115234375
0.0,-29.322025299072266,39680000.0,29.322025299072266,0.0,1.0,0.0,39680000.0,0.0,,-44.10670471191406,1220.266966994,3.94710373878479,0.0,1774116739.391673,0.0,50751.65052317728,0.0,968.4755859375,0.0,968.4755859375
0.0,-30.95363998413086,39933952.0,30.95363998413086,0.0,0.9990234375,0.0,39933952.0,0.0,,-44.12065124511719,1225.98554064,3.952521562576294,0.0,1774116745.110738,0.0,50800.423696577855,0.0,964.451171875,0.0,964.451171875
0.0,-30.529865264892578,40187904.0,30.529865264892578,0.0,1.0,0.0,40187904.0,0.0,,-44.16213607788086,1231.701989829,3.95672345161438,0.0,1774116750.8299253,0.0,50826.18660351694,0.0,963.431640625,0.0,963.431640625
0.0,-28.150100708007812,40441856.0,28.150100708007812,0.0,1.0,0.0,40441856.0,0.0,"{'_type': 'html-file', 'sha256': '0bcdb76d05b2563777aec1498fbae0f16d4be72d57fab5b8e383cb3912eedd65', 'path': 'media/html/render_40441856_0bcdb76d05b2563777ae.html', 'size': 884549}",-44.169921875,1246.775381653,3.9582149982452393,0.0,1774116771.620335,0.0,50813.53944347788,0.0,975.3173828125,0.0,975.3173828125
0.0,-31.508934020996094,40695808.0,31.508934020996094,0.0,0.9990234375,0.0,40695808.0,0.0,,-44.11779022216797,1252.679496256,3.958782196044922,0.0,1774116771.7931886,0.0,50868.16176443128,0.0,971.2568359375,0.0,971.2568359375
0.0,-31.044448852539062,40949760.0,31.044448852539062,0.0,0.9990234375,0.0,40949760.0,0.0,,-44.13753128051758,1258.415030678,3.958606719970703,0.0,1774116777.5240817,0.0,50764.60318717166,0.0,970.51171875,0.0,970.51171875
0.0,-30.20085334777832,41203712.0,30.20085334777832,0.0,1.0,0.0,41203712.0,0.0,,-44.13448715209961,1264.154579886,3.969623327255249,0.0,1774116783.259588,0.0,50643.17355375044,0.0,964.3466796875,0.0,964.3466796875
0.0,-31.21401596069336,41457664.0,31.21401596069336,0.0,1.0,0.0,41457664.0,0.0,,-44.18834686279297,1269.899605759,3.967466354370117,0.0,1774116788.9986951,0.0,50600.518246819025,0.0,959.1064453125,0.0,959.1064453125
0.0,-29.303024291992188,41711616.0,29.303024291992188,0.0,1.0,0.0,41711616.0,0.0,"{'_type': 'html-file', 'sha256': '5e0f4e63fc1f9b97290efcfb61cb25f4f8d4fcbfd0dc9d5b0f451bf4d1bc825b', 'path': 'media/html/render_41711616_5e0f4e63fc1f9b97290e.html', 'size': 870081}",-44.18513107299805,1284.833559302,3.9717068672180176,0.0,1774116809.6786427,0.0,50548.95164360563,0.0,970.6572265625,0.0,970.6572265625
0.0,-30.828256607055664,41965568.0,30.828256607055664,0.0,1.0,0.0,41965568.0,0.0,,-44.18693923950195,1290.717348697,3.973747491836548,0.0,1774116809.826189,0.0,50803.980661563335,0.0,969.21484375,0.0,969.21484375
0.0,-30.758525848388672,42219520.0,30.758525848388672,0.0,1.0,0.0,42219520.0,0.0,,-44.30085754394531,1296.418826723,3.9786994457244873,0.0,1774116815.5620484,0.0,50729.09408795523,0.0,973.5634765625,0.0,973.5634765625
0.0,-31.525638580322266,42473472.0,31.525638580322266,0.0,0.998046875,0.0,42473472.0,0.0,,-44.28755187988281,1302.156873935,4.000903129577637,0.0,1774116821.2633185,0.0,50984.225691303756,0.0,957.0869140625,0.0,957.0869140625
0.0,-32.84474563598633,42727424.0,32.84474563598633,0.0,1.0,0.0,42727424.0,0.0,,-44.277687072753906,1307.887247164,3.9804787635803223,0.0,1774116827.0015512,0.0,50632.200929740844,0.0,968.4248046875,0.0,968.4248046875
0.0,-31.25362205505371,42981376.0,31.25362205505371,0.0,1.0,0.0,42981376.0,0.0,"{'_type': 'html-file', 'sha256': 'e06c9c566919e2d9f842c1e065d07ed9e6cb3f5ad5aea84810e990a9bcfb42c7', 'path': 'media/html/render_42981376_e06c9c566919e2d9f842.html', 'size': 879053}",-44.227752685546875,1322.939016973,3.9716877937316895,0.0,1774116847.7840705,0.0,50690.0979239678,0.0,967.9560546875,0.0,967.9560546875
0.0,-33.784156799316406,43235328.0,33.784156799316406,0.0,1.0,0.0,43235328.0,0.0,,-44.23262023925781,1328.801233679,3.9714279174804688,0.0,1774116847.9423401,0.0,50768.05108834993,0.0,953.4462890625,0.0,953.4462890625
0.0,-30.550195693969727,43489280.0,30.550195693969727,0.0,0.9990234375,0.0,43489280.0,0.0,,-44.15953826904297,1334.543547367,3.969099283218384,0.0,1774116853.6456013,0.0,51046.48777678048,0.0,963.26171875,0.0,963.26171875
0.0,-32.37995529174805,43743232.0,32.37995529174805,0.0,1.0,0.0,43743232.0,0.0,,-44.13725280761719,1340.261096003,3.955904483795166,0.0,1774116859.3877945,0.0,50590.71504494855,0.0,966.470703125,0.0,966.470703125
0.0,-31.51778793334961,43997184.0,31.51778793334961,0.0,1.0,0.0,43997184.0,0.0,,-44.12017822265625,1346.006575608,3.948333740234375,0.0,1774116865.105463,0.0,50824.33132509626,0.0,972.4072265625,0.0,972.4072265625
0.0,-31.276735305786133,44251136.0,31.276735305786133,0.0,0.9990234375,0.0,44251136.0,0.0,"{'sha256': 'db4d85fd82b1d9887ca6e875e9de36abf39fec8d4ec324cc56131eccae97bbb7', 'path': 'media/html/render_44251136_db4d85fd82b1d9887ca6.html', 'size': 883889, '_type': 'html-file'}",-44.105735778808594,1360.671802686,3.9376769065856934,0.0,1774116885.5168023,0.0,50777.04687092337,0.0,967.2451171875,0.0,967.2451171875
0.0,-30.121713638305664,44505088.0,30.121713638305664,0.0,0.998046875,0.0,44505088.0,0.0,,-44.13341522216797,1366.576617221,3.938497543334961,0.0,1774116885.6941063,0.0,50895.394174870846,0.0,968.708984375,0.0,968.708984375
0.0,-29.684139251708984,44759040.0,29.684139251708984,0.0,0.9990234375,0.0,44759040.0,0.0,,-44.13192367553711,1372.290859095,3.9493913650512695,0.0,1774116891.421028,0.0,50810.27199072208,0.0,960.7490234375,0.0,960.7490234375
0.0,-31.77737808227539,45012992.0,31.77737808227539,0.0,1.0,0.0,45012992.0,0.0,,-44.16347885131836,1378.039851089,3.9434115886688232,0.0,1774116897.13536,0.0,50875.82249019264,0.0,968.3681640625,0.0,968.3681640625
0.0,-30.964256286621094,45266944.0,30.964256286621094,0.0,1.0,0.0,45266944.0,0.0,,-44.15782165527344,1383.765609093,3.939375400543213,0.0,1774116902.8839943,0.0,50529.19000915183,0.0,972.103515625,0.0,972.103515625
0.0,-29.595972061157227,45520896.0,29.595972061157227,0.0,1.0,0.0,45520896.0,0.0,"{'_type': 'html-file', 'sha256': 'e25c674efd0eafb726e6c5d397f1175838d2e76fd85907c72229c1340b439076', 'path': 'media/html/render_45520896_e25c674efd0eafb726e6.html', 'size': 902337}",-44.153770446777344,1399.325023699,3.9469428062438965,0.0,1774116924.170068,0.0,50736.333552635464,0.0,972.55078125,0.0,972.55078125
0.0,-29.45397186279297,45774848.0,29.45397186279297,0.0,1.0,0.0,45774848.0,0.0,,-44.197914123535156,1405.251967557,3.941371202468872,0.0,1774116924.3505635,0.0,50606.343325481044,0.0,973.1513671875,0.0,973.1513671875
0.0,-27.802169799804688,46028800.0,27.802169799804688,0.0,1.0,0.0,46028800.0,0.0,,-44.231842041015625,1410.989687901,3.9505362510681152,0.0,1774116930.0964983,0.0,50610.909605317334,0.0,975.0439453125,0.0,975.0439453125
0.0,-28.199939727783203,46282752.0,28.199939727783203,0.0,1.0,0.0,46282752.0,0.0,,-44.285884857177734,1416.710703968,3.9590494632720947,0.0,1774116935.834301,0.0,50651.125538531334,0.0,971.873046875,0.0,971.873046875
0.0,-30.34402084350586,46536704.0,30.34402084350586,0.0,1.0,0.0,46536704.0,0.0,,-44.29671096801758,1422.450043649,3.958895206451416,0.0,1774116941.5552008,0.0,50807.51631311188,0.0,970.7529296875,0.0,970.7529296875
0.0,-28.068744659423828,46790656.0,28.068744659423828,0.0,1.0,0.0,46790656.0,0.0,"{'_type': 'html-file', 'sha256': 'ced80bca5e87f06eac63120c5928dda608b4ab6e224b783fc0a16c4530108b8c', 'path': 'media/html/render_46790656_ced80bca5e87f06eac63.html', 'size': 892785}",-44.25839614868164,1438.10314924,3.9606759548187256,0.0,1774116962.948172,0.0,50623.030232610305,0.0,973.958984375,0.0,973.958984375
0.0,-30.156503677368164,47044608.0,30.156503677368164,0.0,1.0,0.0,47044608.0,0.0,,-44.2412223815918,1444.029935967,3.9476704597473145,0.0,1774116963.1307127,0.0,50812.93343014242,0.0,968.7275390625,0.0,968.7275390625
0.0,-31.946014404296875,47298560.0,31.946014404296875,0.0,1.0,0.0,47298560.0,0.0,,-44.282798767089844,1449.758580587,3.954586982727051,0.0,1774116968.8744116,0.0,50620.277987263566,0.0,970.3984375,0.0,970.3984375
0.0,-30.328514099121094,47552512.0,30.328514099121094,0.0,1.0,0.0,47552512.0,0.0,,-44.29096221923828,1455.511854114,3.958829402923584,0.0,1774116974.6029062,0.0,50702.340986359304,0.0,967.708984375,0.0,967.708984375
0.0,-31.347259521484375,47806464.0,31.347259521484375,0.0,1.0,0.0,47806464.0,0.0,,-44.269126892089844,1461.256381603,3.9559884071350098,0.0,1774116980.3564851,0.0,50490.569868036,0.0,972.35546875,0.0,972.35546875
0.0,-30.440887451171875,48060416.0,30.440887451171875,0.0,0.9990234375,0.0,48060416.0,0.0,"{'sha256': '0f8d0a12607e609fb1c13d9119b70b097011546f04da033b1765bafc7277e30b', 'path': 'media/html/render_48060416_0f8d0a12607e609fb1c1.html', 'size': 896021, '_type': 'html-file'}",-44.27706527709961,1476.584858235,3.9517266750335693,0.0,1774117001.429901,0.0,50551.3890470049,0.0,973.2548828125,0.0,973.2548828125
0.0,-27.934425354003906,48314368.0,27.934425354003906,0.0,1.0,0.0,48314368.0,0.0,,-44.253849029541016,1482.484055365,3.9444518089294434,0.0,1774117001.5995052,0.0,50722.513670649154,0.0,973.4072265625,0.0,973.4072265625
0.0,-39.88325500488281,48568320.0,39.88325500488281,0.0,0.99609375,0.0,48568320.0,0.0,,-44.362701416015625,1488.2035299,4.0068793296813965,0.0,1774117007.3287032,0.0,50763.33544513645,0.0,885.3271484375,0.0,885.3271484375
0.0,-43.66155242919922,48822272.0,43.66155242919922,0.0,0.98046875,0.0,48822272.0,0.0,,-45.91679382324219,1493.937385326,4.755207538604736,0.0,1774117013.0481117,0.0,50816.487298500804,0.0,843.8681640625,0.0,843.8681640625
0.0,-36.081329345703125,49076224.0,36.081329345703125,0.0,0.9609375,0.0,49076224.0,0.0,,-46.97612762451172,1499.681026296,4.956932067871094,0.0,1774117018.7819858,0.0,50677.795671715234,0.0,901.470703125,0.0,901.470703125
0.0,-32.660972595214844,49330176.0,32.660972595214844,0.0,0.9853515625,0.0,49330176.0,0.0,"{'_type': 'html-file', 'sha256': 'd8c944f022c2d4b7ec2baefe81a29da6a1679aa89340fcd18877b14fd0753439', 'path': 'media/html/render_49330176_d8c944f022c2d4b7ec2b.html', 'size': 902285}",-46.01998519897461,1514.940253808,4.600595951080322,0.0,1774117039.7852802,0.0,50585.40766418738,0.0,937.0595703125,0.0,937.0595703125
0.0,-34.555206298828125,49584128.0,34.555206298828125,0.0,0.9931640625,0.0,49584128.0,0.0,,-44.90977478027344,1520.851395855,4.350374698638916,0.0,1774117039.948537,0.0,50648.56049775918,0.0,928.125,0.0,928.125
