step,success_rate
253952.0,0.0625
507904.0,0.0390625
761856.0,0.015625
1015808.0,0.02734375
1269760.0,0.0390625
1523712.0,0.03515625
1777664.0,0.02734375
2031616.0,0.0390625
2285568.0,0.0390625
2539520.0,0.046875
2793472.0,0.046875
3047424.0,0.03515625
3301376.0,0.046875
3555328.0,0.03515625
3809280.0,0.05078125
4063232.0,0.046875
4317184.0,0.03515625
4571136.0,0.03125
4825088.0,0.03515625
5079040.0,0.04296875
5332992.0,0.05078125
5586944.0,0.03125
5840896.0,0.0234375
6094848.0,0.0390625
6348800.0,0.0234375
6602752.0,0.03125
6856704.0,0.02734375
7110656.0,0.04296875
7364608.0,0.03515625
7618560.0,0.0078125
7872512.0,0.04296875
8126464.0,0.03515625
8380416.0,0.0390625
8634368.0,0.0546875
8888320.0,0.03125
9142272.0,0.03125
9396224.0,0.02734375
9650176.0,0.03515625
9904128.0,0.03515625
10158080.0,0.03515625
10412032.0,0.015625
10665984.0,0.046875
10919936.0,0.05078125
11173888.0,0.02734375
11427840.0,0.05078125
11681792.0,0.04296875
11935744.0,0.046875
12189696.0,0.03125
12443648.0,0.04296875
12697600.0,0.0390625
12951552.0,0.046875
13205504.0,0.05859375
13459456.0,0.01953125
13713408.0,0.03515625
13967360.0,0.0390625
14221312.0,0.03515625
14475264.0,0.04296875
14729216.0,0.046875
14983168.0,0.01953125
15237120.0,0.0390625
15491072.0,0.03125
15745024.0,0.04296875
15998976.0,0.03515625
16252928.0,0.02734375
16506880.0,0.05078125
16760832.0,0.0625
17014784.0,0.04296875
17268736.0,0.046875
17522688.0,0.04296875
17776640.0,0.02734375
18030592.0,0.02734375
18284544.0,0.0234375
18538496.0,0.05859375
18792448.0,0.03515625
19046400.0,0.0546875
19300352.0,0.046875
19554304.0,0.05859375
19808256.0,0.01953125
20062208.0,0.03515625
20316160.0,0.04296875
20570112.0,0.06640625
20824064.0,0.02734375
21078016.0,0.03515625
21331968.0,0.04296875
21585920.0,0.05859375
21839872.0,0.03515625
22093824.0,0.0390625
22347776.0,0.04296875
22601728.0,0.03515625
22855680.0,0.05078125
23109632.0,0.03125
23363584.0,0.03515625
23617536.0,0.0390625
23871488.0,0.04296875
24125440.0,0.05078125
24379392.0,0.04296875
24633344.0,0.0390625
24887296.0,0.0234375
25141248.0,0.0390625
25395200.0,0.0546875
25649152.0,0.04296875
25903104.0,0.04296875
26157056.0,0.02734375
26411008.0,0.02734375
26664960.0,0.04296875
26918912.0,0.01953125
27172864.0,0.04296875
27426816.0,0.04296875
27680768.0,0.0390625
27934720.0,0.03125
28188672.0,0.0546875
28442624.0,0.03515625
28696576.0,0.03515625
28950528.0,0.0390625
29204480.0,0.04296875
29458432.0,0.0390625
29712384.0,0.03125
29966336.0,0.05078125
30220288.0,0.05859375
30474240.0,0.04296875
30728192.0,0.046875
30982144.0,0.03515625
31236096.0,0.04296875
31490048.0,0.046875
31744000.0,0.02734375
31997952.0,0.0625
32251904.0,0.07421875
32505856.0,0.046875
32759808.0,0.05078125
33013760.0,0.0546875
33267712.0,0.0234375
33521664.0,0.0546875
33775616.0,0.046875
34029568.0,0.04296875
34283520.0,0.0546875
34537472.0,0.04296875
34791424.0,0.02734375
35045376.0,0.0625
35299328.0,0.05078125
35553280.0,0.0390625
35807232.0,0.0390625
36061184.0,0.0390625
36315136.0,0.03515625
36569088.0,0.03125
36823040.0,0.0234375
37076992.0,0.046875
37330944.0,0.0390625
37584896.0,0.0390625
37838848.0,0.05078125
38092800.0,0.04296875
38346752.0,0.03515625
38600704.0,0.0234375
38854656.0,0.09765625
39108608.0,0.04296875
39362560.0,0.0234375
39616512.0,0.046875
39870464.0,0.05078125
40124416.0,0.0546875
40378368.0,0.03125
40632320.0,0.05078125
40886272.0,0.0390625
41140224.0,0.0546875
41394176.0,0.0390625
41648128.0,0.0390625
41902080.0,0.0546875
42156032.0,0.0390625
42409984.0,0.04296875
42663936.0,0.0625
42917888.0,0.06640625
43171840.0,0.0390625
43425792.0,0.05859375
43679744.0,0.0703125
43933696.0,0.07421875
44187648.0,0.03125
44441600.0,0.04296875
44695552.0,0.046875
44949504.0,0.05078125
45203456.0,0.0390625
45457408.0,0.0625
45711360.0,0.0390625
45965312.0,0.03515625
46219264.0,0.0625
46473216.0,0.03515625
46727168.0,0.03515625
46981120.0,0.03125
47235072.0,0.03125
47489024.0,0.046875
47742976.0,0.078125
47996928.0,0.0546875
48250880.0,0.0625
48504832.0,0.03125
48758784.0,0.046875
49012736.0,0.0234375
49266688.0,0.0546875
49520640.0,0.046875
49774592.0,0.03515625
50028544.0,0.046875
