training/alpha_loss,_runtime,training/entropy,training/critic_loss,eval/episode_dist,training/log_alpha,training/actor_loss,training/sps,_step,eval/episode_reward_near,eval/episode_reward_ctrl,step,render,eval/episode_success,eval/episode_reward_survive,eval/episode_success_easy,eval/episode_success_hard,eval/episode_reward,_timestamp,eval/episode_success_any,eval/episode_reward_dist
1.806131513149012e-05,225.504227894,0.0,0.0787760317325592,2895.68115234375,0.0,-35.57088851928711,29297.743276198413,3364864.0,0.0,-1912.79443359375,3364864.0,,0.0,836.18359375,5.7041015625,0.0,0.0,1773998917.7440085,0.0,0.0
5.5953119044716004e-06,256.838310934,0.0,0.08682665228843689,2578.560546875,0.0,-35.603057861328125,29319.308501227355,3618816.0,0.0,-1618.14501953125,3618816.0,"{'_type': 'html-file', 'sha256': '3b658d8d4fa15842203bc94e19b5e9ae1f4aa0a5d3a322861858fd807d12a42e', 'path': 'media/html/render_3618816_3b658d8d4fa15842203b.html', 'size': 4113437.0}",0.0,760.6728515625,10.7568359375,0.0,0.0,1773998960.7580378,0.0,0.0
1.5627698303433135e-05,268.777632171,0.0,0.08672218769788742,2864.80078125,0.0,-34.37627410888672,29233.53839382006,3872768.0,0.0,-1877.264404296875,3872768.0,,0.0,833.3837890625,13.9892578125,0.0,0.0,1773998960.9321039,0.0,0.0
6.219196075107902e-05,280.565981845,0.0,0.0802774503827095,2982.975341796875,0.0,-32.78611373901367,29061.86690406144,4126720.0,0.0,-1876.1805419921875,4126720.0,,0.216796875,866.26171875,5.8896484375,0.0,0.216796875,1773998972.6966,0.0009765625,0.0
1.1961993550357874e-05,292.323913152,0.0,0.07685959339141846,2737.376953125,0.0,-32.72203826904297,29087.08891933116,4380672.0,0.0,-1869.33203125,4380672.0,,0.0,804.0888671875,14.4521484375,0.0,0.0,1773998984.4851773,0.0,0.0
5.853341281181201e-05,304.163047131,0.0,0.07376343011856079,2799.6884765625,0.0,-31.8983154296875,29043.105585727903,4634624.0,0.0,-1918.789306640625,4634624.0,,0.0,819.71875,17.47265625,0.0,0.0,1773998996.2429013,0.0,0.0
3.27765810652636e-05,335.851047704,0.0,0.07542595267295837,2975.40673828125,0.0,-30.45563507080078,28919.54709509278,4888576.0,0.0,-2099.67626953125,4888576.0,"{'size': 4103509.0, '_type': 'html-file', 'sha256': 'c70a399134bd899cc8e6219bca656e02ccdfd8ece4abc099cb94b46993b7ba6e', 'path': 'media/html/render_4888576_c70a399134bd899cc8e6.html'}",0.0,867.634765625,11.861328125,0.0,0.0,1773999039.7707336,0.0,0.0
8.02355589257786e-06,347.919960017,0.0,0.07724818587303162,2724.328857421875,0.0,-30.87679100036621,28947.79417079997,5142528.0,0.0,-1858.1116943359375,5142528.0,,0.0,804.3154296875,9.0927734375,0.0,0.0,1773999039.9494305,0.0,0.0
-2.272080018883571e-05,359.751250429,0.0,0.07160332053899765,3145.609375,0.0,-30.030006408691406,28766.416716516844,5396480.0,0.0,-1977.6658935546875,5396480.0,,0.0,904.2373046875,7.927734375,0.0,0.0,1773999051.8390887,0.0,0.0
0.00010047369141830131,371.614068906,0.0,0.0711621567606926,2381.21875,0.0,-28.72393798828125,28820.01621071966,5650432.0,0.0,-1519.1392822265625,5650432.0,,0.0,718.5673828125,9.103515625,0.0,0.0,1773999063.6700962,0.0,0.0
-2.2006468498148024e-05,383.435833116,0.0,0.07225918769836426,2628.74755859375,0.0,-28.472980499267578,28832.847104215773,5904384.0,0.0,-1688.2110595703125,5904384.0,,0.017578125,791.30078125,24.3583984375,0.0,0.017578125,1773999075.5329726,0.0009765625,0.0
3.3419149986002594e-05,415.02534621,0.0,0.07134676724672318,2314.287109375,0.0,-28.828779220581055,28835.332376678245,6158336.0,0.0,-1419.010498046875,6158336.0,"{'path': 'media/html/render_6158336_b62cdab209c09c4c8a6a.html', 'size': 4108397.0, '_type': 'html-file', 'sha256': 'b62cdab209c09c4c8a6a2dfc74ddc6ab94e1a492836433b05031bc5dacc5667a'}",0.005859375,680.2041015625,11.83203125,0.0,0.005859375,1773999118.9449797,0.0009765625,0.0
-5.3292500524548814e-05,427.104760675,0.0,0.06400830298662186,2739.34326171875,0.0,-26.92338752746582,28647.155493197635,6412288.0,0.0,-1785.23779296875,6412288.0,,0.451171875,783.6552734375,7.998046875,0.0,0.451171875,1773999119.1264682,0.0009765625,0.0
4.2400541133247316e-05,439.001873924,0.0,0.07039660960435867,2304.144775390625,0.0,-27.368465423583984,28598.188615667015,6666240.0,0.0,-1550.101806640625,6666240.0,,0.0,682.4462890625,11.4931640625,0.0,0.0,1773999131.0237272,0.0,0.0
-7.822922634659335e-05,450.88174356,0.0,0.0665801540017128,2408.516357421875,0.0,-27.52705955505371,28723.651948752664,6920192.0,0.0,-1461.0677490234375,6920192.0,,0.0654296875,713.1142578125,15.9521484375,0.0,0.0654296875,1773999142.9208164,0.0009765625,0.0
-1.9200135284336284e-05,462.834156067,0.0,0.06876113265752792,2765.85107421875,0.0,-26.927831649780273,28632.719682529118,7174144.0,0.0,-1840.8568115234375,7174144.0,,0.0,816.3515625,13.91796875,0.0,0.0,1773999154.8009782,0.0,0.0
8.98466823855415e-05,494.496717068,0.0,0.06386549770832062,2811.6708984375,0.0,-26.015199661254883,28542.94951027417,7428096.0,0.0,-2056.181640625,7428096.0,"{'path': 'media/html/render_7428096_6e92af7badbfc6a56e98.html', 'size': 4067937.0, '_type': 'html-file', 'sha256': '6e92af7badbfc6a56e98590ba3964f61d77e33d4aecd824ab56a30d43b93ae86'}",0.59375,834.0830078125,23.90625,0.0,0.59375,1773999198.4164357,0.0009765625,0.0
-4.691252615884878e-05,506.688039355,0.0,0.061975616961717606,2638.85546875,0.0,-26.11318016052246,28539.54166801864,7682048.0,0.0,-1732.09423828125,7682048.0,,0.0927734375,768.6630859375,7.91015625,0.0,0.0927734375,1773999198.6021826,0.0009765625,0.0
9.310682798968628e-06,518.618883865,0.0,0.06242913007736206,2550.2216796875,0.0,-24.918113708496094,28397.512141017985,7936000.0,0.0,-1594.567138671875,7936000.0,,0.0,742.0419921875,7.7822265625,0.0,0.0,1773999210.606629,0.0,0.0
6.004958413541317e-05,530.627266292,0.0,0.06203889474272728,2334.72705078125,0.0,-25.255529403686523,28478.732252238744,8189952.0,0.0,-1662.531494140625,8189952.0,,0.2109375,674.0302734375,14.46484375,0.0,0.2109375,1773999222.5378547,0.0009765625,0.0
-6.797764854127308e-06,542.54788322,0.0,0.06280790269374847,2523.580322265625,0.0,-24.52291488647461,28380.89687013472,8443904.0,0.0,-1601.295654296875,8443904.0,,0.5693359375,733.6123046875,17.0048828125,0.0,0.5693359375,1773999234.5465498,0.00390625,0.0
-6.9339130277512595e-06,574.766987881,0.0,0.06573399901390076,2913.346435546875,0.0,-25.650310516357422,28513.67978023237,8697856.0,0.0,-1861.35888671875,8697856.0,"{'size': 4132933.0, '_type': 'html-file', 'sha256': '3024bb442863ee13d3ecbde790a808a5c064bfb82261bc4ea6a659175059e129', 'path': 'media/html/render_8697856_3024bb442863ee13d3ec.html'}",0.0,833.388671875,9.693359375,0.0,0.0,1773999278.6866329,0.0,0.0
-2.2707989046466537e-05,586.942245164,0.0,0.0642273798584938,2930.21923828125,0.0,-25.226757049560547,28427.98219674584,8951808.0,0.0,-2094.2470703125,8951808.0,,0.0,855.5029296875,10.025390625,0.0,0.0,1773999278.8834057,0.0,0.0
9.003425475384574e-06,598.939176559,0.0,0.06426327675580978,2894.7265625,0.0,-24.973630905151367,28340.320937714278,9205760.0,0.0,-1870.389892578125,9205760.0,,0.1865234375,849.20703125,13.302734375,0.0,0.1865234375,1773999290.8613994,0.0009765625,0.0
3.343831849633716e-06,610.882913614,0.0,0.0650537833571434,2908.031005859375,0.0,-24.935039520263672,28395.521126880714,9459712.0,0.0,-1852.5125732421875,9459712.0,,0.013671875,844.5322265625,9.3994140625,0.0,0.013671875,1773999302.8580348,0.0009765625,0.0
-1.2956910723005421e-05,622.887272071,0.0,0.06502696871757507,2514.2607421875,0.0,-24.841718673706055,28425.38382427601,9713664.0,0.0,-1654.3746337890625,9713664.0,,0.076171875,736.8505859375,12.4658203125,0.0,0.076171875,1773999314.8021784,0.0009765625,0.0
-3.607838152674958e-05,654.490365031,0.0,0.05725003778934479,2771.876953125,0.0,-24.808998107910156,28384.862973772742,9967616.0,0.0,-1924.257080078125,9967616.0,"{'path': 'media/html/render_9967616_b136219b774d296eebfb.html', 'size': 4031261.0, '_type': 'html-file', 'sha256': 'b136219b774d296eebfbf280c258bb5b633f43459485ac2d5e016ca1c2f988d3'}",0.2060546875,831.927734375,17.15234375,0.0,0.2060546875,1773999358.4100747,0.001953125,0.0
3.368157922523096e-05,666.749121968,0.0,0.05954033136367798,2457.1435546875,0.0,-23.809545516967773,28308.21311742571,10221568.0,0.0,-1598.1591796875,10221568.0,,0.025390625,736.6669921875,12.583984375,0.0,0.025390625,1773999358.588113,0.0009765625,0.0
1.4706944057252258e-05,678.842398115,0.0,0.06262126564979553,2731.656005859375,0.0,-24.292829513549805,28174.586782268456,10475520.0,0.0,-1599.9287109375,10475520.0,,0.3173828125,780.60546875,6.796875,0.0,0.3173828125,1773999370.6680481,0.001953125,0.0
-8.702103514224291e-05,690.979054928,0.0,0.062471434473991394,2845.866943359375,0.0,-22.596141815185547,28071.49080126959,10729472.0,0.0,-1906.628173828125,10729472.0,,0.0,855.4580078125,15.9443359375,0.0,0.0,1773999382.7608654,0.0,0.0
3.872177330777049e-05,703.043393892,0.0,0.059088412672281265,2859.2626953125,0.0,-21.261499404907227,27951.797750424204,10983424.0,0.0,-1926.211181640625,10983424.0,,0.3828125,844.947265625,22.748046875,0.0,0.3828125,1773999394.8983247,0.0009765625,0.0
-5.9042777138529345e-05,734.584210657,0.0,0.06321745365858078,2542.388427734375,0.0,-22.306730270385742,28060.028449285688,11237376.0,0.0,-1684.2342529296875,11237376.0,"{'size': 4134533.0, '_type': 'html-file', 'sha256': '0fe131526f879a71c9f59a58ad64d9adadd82a9ee3e38b0efb245341e4c17964', 'path': 'media/html/render_11237376_0fe131526f879a71c9f5.html'}",0.04296875,762.427734375,21.939453125,0.0,0.04296875,1773999438.5038624,0.0009765625,0.0
3.465237750788219e-05,746.856895533,0.0,0.05737355723977089,2652.033203125,0.0,-21.983531951904297,27970.304798394896,11491328.0,0.0,-1670.794921875,11491328.0,,0.0,798.033203125,15.7958984375,0.0,0.0,1773999438.6872058,0.0,0.0
-3.2563944841967896e-05,758.98759077,0.0,0.06003246456384659,2744.89990234375,0.0,-22.10818099975586,28001.591352154395,11745280.0,0.0,-1869.97998046875,11745280.0,,0.001953125,809.5791015625,29.232421875,0.0,0.001953125,1773999450.7758904,0.0009765625,0.0
-9.010786016006023e-05,771.091265683,0.0,0.059220004826784134,2541.685546875,0.0,-21.542991638183594,27985.919110261908,11999232.0,0.0,-1697.1807861328125,11999232.0,,1.62109375,758.6318359375,22.505859375,0.0,1.62109375,1773999462.9064388,0.005859375,0.0
6.846054748166353e-05,783.237595394,0.0,0.06196103245019913,2936.696533203125,0.0,-20.806842803955078,27938.1354126484,12253184.0,0.0,-1907.16845703125,12253184.0,,0.4140625,860.33984375,7.3125,0.0,0.4140625,1773999475.010389,0.0009765625,0.0
-2.5877327061607502e-05,815.436355174,0.0,0.06107412278652191,1971.788330078125,0.0,-20.90561866760254,27933.093950906026,12507136.0,0.0,-1263.888916015625,12507136.0,"{'size': 4115677.0, '_type': 'html-file', 'sha256': '940e8ceb2eb5419ae862d00ba826296dc1385579256decdec845abcd9fa52fd9', 'path': 'media/html/render_12507136_940e8ceb2eb5419ae862.html'}",0.26171875,602.642578125,17.0419921875,0.0,0.26171875,1773999519.3560264,0.0029296875,0.0
8.957559657574166e-06,827.825496261,0.0,0.0634080171585083,2758.8447265625,0.0,-20.869747161865234,27916.206852920626,12761088.0,0.0,-1822.88818359375,12761088.0,,0.0,806.7705078125,15.4453125,0.0,0.0,1773999519.5425415,0.0,0.0
4.810198879567906e-05,839.955196837,0.0,0.060464389622211456,3040.266845703125,0.0,-19.984161376953125,27774.865974951215,13015040.0,0.0,-1890.698974609375,13015040.0,,0.0,870.7705078125,12.7783203125,0.0,0.0,1773999531.7445784,0.0,0.0
-4.415108196553774e-05,852.128979538,0.0,0.06669818609952927,2577.071533203125,0.0,-19.89320182800293,27851.349634499893,13268992.0,0.0,-1657.485595703125,13268992.0,,0.0390625,757.904296875,18.0966796875,0.0,0.0390625,1773999543.8741696,0.0009765625,0.0
8.026669092942029e-05,864.278026703,0.0,0.05588771030306816,2961.421875,0.0,-19.661128997802734,27852.83170366512,13522944.0,0.0,-1946.1712646484375,13522944.0,,0.0,852.8291015625,13.509765625,0.0,0.0,1773999556.048194,0.0,0.0
-2.7673342628986575e-05,896.395200786,0.0,0.05880553647875786,2960.86767578125,0.0,-18.82640266418457,27792.936335488732,13776896.0,0.0,-1919.3927001953125,13776896.0,"{'path': 'media/html/render_13776896_ec4913be251ffecdb660.html', 'size': 4121609.0, '_type': 'html-file', 'sha256': 'ec4913be251ffecdb660d6a7fa51b48ee1892e6ef6ffa12b0fc5a25b28121f47'}",0.0,835.244140625,3.9912109375,0.0,0.0,1773999600.3149009,0.0,0.0
-3.288150765001774e-05,908.788653996,0.0,0.061331190168857574,2916.219482421875,0.0,-19.437885284423828,27813.29234633813,14030848.0,0.0,-1871.1904296875,14030848.0,,0.0,837.962890625,13.8701171875,0.0,0.0,1773999600.525619,0.0,0.0
3.639854185166769e-05,920.976688772,0.0,0.06465616822242737,3028.0751953125,0.0,-19.65843391418457,27717.731270650995,14284800.0,0.0,-1824.61669921875,14284800.0,,0.0,882.9033203125,9.056640625,0.0,0.0,1773999612.7075367,0.0,0.0
-6.6982458520215e-05,933.113239155,0.0,0.06251944601535797,2962.42041015625,0.0,-19.42496109008789,27798.78267066919,14538752.0,0.0,-1940.59423828125,14538752.0,,0.3056640625,872.236328125,12.80859375,0.0,0.3056640625,1773999624.895623,0.0009765625,0.0
3.8665239117108285e-05,945.306304839,0.0,0.06422971189022064,3099.70361328125,0.0,-19.69289207458496,27817.98987527774,14792704.0,0.0,-1892.545166015625,14792704.0,,0.0,922.369140625,21.091796875,0.0,0.0,1773999637.0324085,0.0,0.0
-5.932176281930879e-05,976.936749163,0.0,0.06484930962324142,2744.045654296875,0.0,-19.28784942626953,27797.832292476887,15046656.0,0.0,-1842.687255859375,15046656.0,"{'sha256': '203bf6a7550af3d977537d668e4e48d1771cadb831fca88be13195d2cc889858', 'path': 'media/html/render_15046656_203bf6a7550af3d97753.html', 'size': 4035121.0, '_type': 'html-file'}",0.0,815.705078125,20.4951171875,0.0,0.0,1773999680.8565137,0.0,0.0
-1.4382722838490736e-05,989.35912731,0.0,0.06590056419372559,2779.76318359375,0.0,-19.415096282958984,27821.34456371787,15300608.0,0.0,-1764.97802734375,15300608.0,,0.0,779.4150390625,8.8486328125,0.0,0.0,1773999681.042174,0.0,0.0
1.5507490388699807e-05,1001.511720645,0.0,0.06489204615354538,3118.8818359375,0.0,-19.42117691040039,27701.341227514564,15554560.0,0.0,-1913.3375244140625,15554560.0,,0.150390625,914.119140625,11.67578125,0.0,0.150390625,1773999693.278097,0.0029296875,0.0
-9.61638988883351e-07,1013.710297978,0.0,0.06540651619434357,2446.25732421875,0.0,-19.283994674682617,27790.668822567168,15808512.0,0.0,-1972.068115234375,15808512.0,,0.0,716.802734375,5.0458984375,0.0,0.0,1773999705.4307828,0.0,0.0
-2.8173104510642588e-05,1025.853973937,0.0,0.06547540426254272,2817.05126953125,0.0,-20.148252487182617,27775.528685461126,16062464.0,0.0,-1723.346923828125,16062464.0,,0.0,824.6748046875,7.8623046875,0.0,0.0,1773999717.6293848,0.0,0.0
2.094358251270023e-06,1058.355212439,0.0,0.0616360567510128,2584.838623046875,0.0,-20.085773468017578,27825.321538646775,16316416.0,0.0,-1828.6514892578125,16316416.0,"{'path': 'media/html/render_16316416_5113181b26c14418e9ac.html', 'size': 4119073.0, '_type': 'html-file', 'sha256': '5113181b26c14418e9ac8f7a3314a74e5f86fe546a95c353b9cbdf089bfc44f4'}",0.0078125,777.34375,21.8330078125,0.0,0.0078125,1773999762.2749507,0.0009765625,0.0
-4.3874042603420094e-05,1070.746234468,0.0,0.06839227676391602,2944.07763671875,0.0,-20.068538665771484,27786.51980418958,16570368.0,0.0,-2017.397216796875,16570368.0,,0.033203125,863.3037109375,19.072265625,0.0,0.033203125,1773999762.4575157,0.0009765625,0.0
-2.4096299966913648e-05,1082.934425622,0.0,0.06644245982170105,2901.719482421875,0.0,-19.3729190826416,27644.936642376506,16824320.0,0.0,-1745.7705078125,16824320.0,,0.0107421875,844.9990234375,13.8876953125,0.0,0.0107421875,1773999774.665388,0.001953125,0.0
-4.144894774071872e-05,1095.09321867,0.0,0.06897908449172974,2951.64306640625,0.0,-19.81110382080078,27803.93180305261,17078272.0,0.0,-1891.112060546875,17078272.0,,0.0107421875,860.435546875,15.162109375,0.0,0.0107421875,1773999786.8537006,0.001953125,0.0
3.051648491236847e-05,1107.277796637,0.0,0.07111144810914993,2810.6875,0.0,-19.60134506225586,27767.167814073575,17332224.0,0.0,-1807.2108154296875,17332224.0,,0.0,809.3671875,5.826171875,0.0,0.0,1773999799.011897,0.0,0.0
2.190617124142591e-06,1139.426834022,0.0,0.06492240726947784,2967.8564453125,0.0,-20.0978946685791,27813.72447888038,17586176.0,0.0,-1944.842529296875,17586176.0,"{'path': 'media/html/render_17586176_69526460ac9d59b9f863.html', 'size': 4120537.0, '_type': 'html-file', 'sha256': '69526460ac9d59b9f8630b27e0e1d89a7835af7e62d0d6f30e7df9e91bbf7769'}",0.1689453125,882.33984375,27.203125,0.0,0.1689453125,1773999843.3465586,0.0009765625,0.0
-3.613239459809847e-05,1151.835232019,0.0,0.06438847631216049,3105.5361328125,0.0,-20.287391662597656,27860.58181569743,17840128.0,0.0,-2063.848388671875,17840128.0,,0.1064453125,915.044921875,17.8466796875,0.0,0.1064453125,1773999843.5440667,0.0009765625,0.0
-6.95893177180551e-05,1163.958445313,0.0,0.06611242890357971,3002.1064453125,0.0,-20.68448257446289,27758.084233746238,18094080.0,0.0,-1884.0201416015625,18094080.0,,0.0,879.0205078125,8.05859375,0.0,0.0,1773999855.7543695,0.0,0.0
1.5599187463521957e-05,1176.166977116,0.0,0.0698290467262268,2295.6259765625,0.0,-20.563295364379883,27882.799661307632,18348032.0,0.0,-1426.8671875,18348032.0,,0.546875,653.95703125,6.3681640625,0.0,0.546875,1773999867.8776298,0.0009765625,0.0
4.398275996209122e-05,1188.297252053,0.0,0.06734547019004822,2862.103515625,0.0,-19.13880729675293,27755.59530097289,18601984.0,0.0,-1853.5933837890625,18601984.0,,0.3486328125,858.541015625,19.0185546875,0.0,0.3486328125,1773999880.0861335,0.001953125,0.0
3.689736331580207e-05,1220.466371699,0.0,0.06624582409858704,2682.45654296875,0.0,-19.91851806640625,27851.349634499893,18855936.0,0.0,-1689.381591796875,18855936.0,"{'path': 'media/html/render_18855936_3cee0768e397ee2d2f07.html', 'size': 4080633.0, '_type': 'html-file', 'sha256': '3cee0768e397ee2d2f078b3df96ed6a95ea8520900612d6f201f82f64db60bb9'}",0.0078125,788.240234375,13.30078125,0.0,0.0078125,1773999924.3860831,0.0009765625,0.0
4.549496225081384e-06,1232.834313978,0.0,0.07108218222856522,3003.39306640625,0.0,-20.054224014282227,27832.707249642415,19109888.0,0.0,-1865.6273193359375,19109888.0,,0.2900390625,864.525390625,11.79296875,0.0,0.2900390625,1773999924.5789526,0.001953125,0.0
-4.16463844885584e-05,1245.034154259,0.0,0.06526853144168854,2863.221923828125,0.0,-19.938247680664062,27739.516606621564,19363840.0,0.0,-1785.752197265625,19363840.0,,0.0205078125,832.0048828125,12.7119140625,0.0,0.0205078125,1773999936.7533314,0.0009765625,0.0
9.77362142293714e-05,1257.137473403,0.0,0.060385677963495255,2948.982421875,0.0,-19.735849380493164,27757.313130419738,19617792.0,0.0,-1890.314697265625,19617792.0,,0.2490234375,861.0263671875,19.69921875,0.0,0.2490234375,1773999948.9533093,0.0029296875,0.0
-5.778455306426622e-05,1269.333277229,0.0,0.07104048132896423,3139.588623046875,0.0,-21.07994270324707,27948.497330656257,19871744.0,0.0,-2117.992431640625,19871744.0,,0.0,913.6171875,9.546875,0.0,0.0,1773999961.0565627,0.0,0.0
-2.8570535505423322e-05,1301.373769303,0.0,0.06966447085142136,2807.8828125,0.0,-20.132516860961914,27777.55757291834,20125696.0,0.0,-1740.44482421875,20125696.0,"{'sha256': '3bf06bf31968fc299aa5ce225d456827545acad10ab9607da38e2b88c373d46e', 'path': 'media/html/render_20125696_3bf06bf31968fc299aa5.html', 'size': 4078069.0, '_type': 'html-file'}",0.0,819.5693359375,14.396484375,0.0,0.0,1774000005.2934625,0.0,0.0
-1.129103111452423e-05,1313.786280882,0.0,0.06782965362071991,3034.32080078125,0.0,-20.49772834777832,27789.626920400307,20379648.0,0.0,-1999.306884765625,20379648.0,,0.0,901.0029296875,16.193359375,0.0,0.0,1774000005.5196881,0.0,0.0
6.29780042800121e-05,1325.943146299,0.0,0.06961642950773239,2830.127685546875,0.0,-20.97062873840332,27834.020772402833,20633600.0,0.0,-1908.685546875,20633600.0,,0.6943359375,838.7275390625,13.33984375,0.0,0.6943359375,1774000017.7053547,0.001953125,0.0
-2.7931850127060898e-05,1338.082111187,0.0,0.06315634399652481,2781.05029296875,0.0,-20.79352378845215,27849.736652478834,20887552.0,0.0,-1747.041015625,20887552.0,,0.36328125,816.2294921875,12.412109375,0.0,0.36328125,1774000029.8620627,0.0029296875,0.0
-1.6834394045872614e-05,1350.209148495,0.0,0.0661049336194992,2929.398681640625,0.0,-21.707738876342773,27953.620649662353,21141504.0,0.0,-1984.108642578125,21141504.0,,0.4833984375,879.552734375,15.876953125,0.0,0.4833984375,1774000042.0013413,0.001953125,0.0
6.219107308425009e-05,1381.64495749,0.0,0.06435878574848175,2944.957763671875,0.0,-21.093305587768555,27863.550992967666,21395456.0,0.0,-1996.5205078125,21395456.0,"{'sha256': '4a462548dd5c72b745438c5862feebe9dcd8b418fb47ebcea76278e0ebb7cfd9', 'path': 'media/html/render_21395456_4a462548dd5c72b74543.html', 'size': 4172865.0, '_type': 'html-file'}",0.2919921875,869.7275390625,13.8916015625,0.0,0.2919921875,1774000085.5646703,0.0009765625,0.0
1.664038973103743e-05,1393.99306404,0.0,0.06375420838594437,2681.6357421875,0.0,-21.19418716430664,27885.28737013265,21649408.0,0.0,-1694.008056640625,21649408.0,,0.0,771.876953125,7.615234375,0.0,0.0,1774000085.75439,0.0,0.0
-2.640234561113175e-05,1406.169838604,0.0,0.06362489610910416,3011.596435546875,0.0,-21.35019302368164,27810.45948724408,21903360.0,0.0,-2043.30224609375,21903360.0,,0.0,892.8974609375,12.3232421875,0.0,0.0,1774000097.9121552,0.0,0.0
-2.76811533694854e-06,1418.290053256,0.0,0.06593477725982666,3088.50830078125,0.0,-20.951078414916992,27836.337558487172,22157312.0,0.0,-1931.56787109375,22157312.0,,0.0,910.0771484375,16.251953125,0.0,0.0,1774000110.0888188,0.0,0.0
-2.813579521898646e-05,1430.450334128,0.0,0.062059272080659866,3034.879638671875,0.0,-21.23543357849121,27873.220873327446,22411264.0,0.0,-1941.6180419921875,22411264.0,,0.0908203125,908.3515625,20.9443359375,0.0,0.0908203125,1774000122.2089407,0.0009765625,0.0
-2.2917056412552483e-06,1463.536802971,0.0,0.06413406133651733,2969.0625,0.0,-21.760604858398438,27902.86215057009,22665216.0,0.0,-1982.3497314453125,22665216.0,"{'path': 'media/html/render_22665216_2b7639bf522605b0e726.html', 'size': 4159405.0, '_type': 'html-file', 'sha256': '2b7639bf522605b0e7265e4dace607dce382014de473762be608939a7470fb78'}",0.005859375,874.96484375,16.0859375,0.0,0.005859375,1774000167.4565036,0.0009765625,0.0
3.073357220273465e-05,1475.902381842,0.0,0.0648650974035263,3002.802001953125,0.0,-22.00827407836914,27916.7175514895,22919168.0,0.0,-1872.214111328125,22919168.0,,0.0,891.087890625,13.48828125,0.0,0.0,1774000167.655409,0.0,0.0
-4.5063385186949745e-05,1487.988178419,0.0,0.06777510046958923,2609.3310546875,0.0,-22.990663528442383,27899.799087437343,23173120.0,0.0,-1725.9058837890625,23173120.0,,0.8720703125,777.7734375,19.6826171875,0.0,0.8720703125,1774000179.8214755,0.00390625,0.0
-4.0311413613380864e-05,1500.138745778,0.0,0.06732730567455292,3200.1552734375,0.0,-22.39234161376953,27997.754437878688,23427072.0,0.0,-2052.302001953125,23427072.0,,0.0,933.8125,20.2939453125,0.0,0.0,1774000191.907272,0.0,0.0
