eval/episode_success,eval/episode_reward_survive,_step,training/entropy,training/actor_loss,training/critic_loss,training/alpha_loss,training/sps,_timestamp,eval/episode_reward_dist,eval/episode_reward_near,eval/episode_success_any,eval/episode_dist,render,eval/episode_reward,_runtime,training/log_alpha,eval/episode_reward_ctrl,eval/episode_success_hard,eval/episode_success_easy,step
0.826171875,890.3984375,23173120.0,0.0,-21.57795524597168,0.09278448671102524,-4.118334618397057e-05,27968.0390961063,1773993588.1092083,0.0,0.0,0.0009765625,2998.9130859375,,0.826171875,1498.324386602,0.0,-2000.1121826171875,0.0,17.046875,23173120.0
0.6787109375,923.1083984375,23427072.0,0.0,-21.769102096557617,0.0836866945028305,1.742602944432292e-05,28131.639342538227,1773993600.1553686,0.0,0.0,0.001953125,3208.492919921875,,0.6787109375,1510.375219747,0.0,-2118.47119140625,0.0,4.6787109375,23427072.0
0.0,892.8037109375,23681024.0,0.0,-22.79372215270996,0.08936069905757904,1.4066679796087556e-05,28234.391057723118,1773993612.2061782,0.0,0.0,0.0,3016.46337890625,,0.0,1522.426871563,0.0,-1976.2864990234375,0.0,9.517578125,23681024.0
0.01171875,885.607421875,23934976.0,0.0,-21.89694595336914,0.07756436616182327,1.2921323104819749e-05,28103.782082106223,1773993655.4603994,0.0,0.0,0.001953125,3016.14501953125,"{'sha256': '6e15e3ca36210bced6ecc5bf2a865070a078b65057b38dcdeb4edc1eadd16e13', 'path': 'media/html/render_23934976_6e15e3ca36210bced6ec.html', 'size': 4191505.0, '_type': 'html-file'}",0.01171875,1553.628835798,0.0,-1946.6124267578125,0.0,18.7822265625,23934976.0
0.2705078125,817.9638671875,24188928.0,0.0,-22.634544372558594,0.0778723806142807,-5.7660930906422436e-05,28241.00264987444,1773993655.6671062,0.0,0.0,0.0009765625,2690.9423828125,,0.2705078125,1565.895357944,0.0,-1776.18408203125,0.0,28.4501953125,24188928.0
1.23046875,781.55859375,24442880.0,0.0,-22.160694122314453,0.07554671168327332,8.616621926194057e-05,28101.107703995436,1773993667.7259011,0.0,0.0,0.001953125,2592.07421875,,1.23046875,1577.988921664,0.0,-1649.0146484375,0.0,15.6904296875,24442880.0
0.6015625,784.67578125,24696832.0,0.0,-21.616445541381836,0.08307363092899323,-7.751950033707544e-05,28105.02342748695,1773993679.8200645,0.0,0.0,0.0009765625,2681.6591796875,,0.6015625,1590.020981726,0.0,-1734.492919921875,0.0,15.2236328125,24696832.0
0.009765625,933.05859375,24950784.0,0.0,-22.04517364501953,0.08441481739282608,7.763375151625951e-07,28164.186149881803,1773993691.8518806,0.0,0.0,0.0009765625,3206.46240234375,,0.009765625,1602.099704284,0.0,-2015.756103515625,0.0,14.98046875,24950784.0
0.4736328125,890.255859375,25204736.0,0.0,-21.495227813720703,0.08105192333459854,6.91778996042558e-06,28154.066300270177,1773993736.1110597,0.0,0.0,0.0009765625,3001.32373046875,"{'path': 'media/html/render_25204736_cd579df3e628b3cdca6a.html', 'size': 4170565.0, '_type': 'html-file', 'sha256': 'cd579df3e628b3cdca6a9532ac02a271183ef309027f40a5905146c5762e1d48'}",0.4736328125,1634.279511493,0.0,-1996.1109619140625,0.0,17.4755859375,25204736.0
0.546875,831.0888671875,25458688.0,0.0,-22.260766983032227,0.08522099256515503,-1.0138938705495093e-05,28197.017355899836,1773993736.3740861,0.0,0.0,0.00390625,2750.15087890625,,0.546875,1646.636387001,0.0,-1785.089599609375,0.0,17.8154296875,25458688.0
0.02734375,870.9521484375,25712640.0,0.0,-21.970203399658203,0.08106156438589096,4.538417124422267e-05,28141.180986111838,1773993748.4673178,0.0,0.0,0.0009765625,2867.87744140625,,0.02734375,1658.661446684,0.0,-1954.1932373046875,0.0,31.4990234375,25712640.0
0.0,890.767578125,25966592.0,0.0,-22.01970863342285,0.075546994805336,-1.4658819054602645e-05,28181.327715016017,1773993760.4919336,0.0,0.0,0.0,3010.79248046875,,0.0,1670.730505029,0.0,-1992.5511474609375,0.0,10.1357421875,25966592.0
0.0,946.84375,26220544.0,0.0,-22.0727596282959,0.08251079171895981,2.5701525373733602e-05,28177.72390022286,1773993772.5615258,0.0,0.0,0.0,3242.142333984375,,0.0,1682.749260661,0.0,-1913.6025390625,0.0,13.6259765625,26220544.0
0.0,862.82421875,26474496.0,0.0,-22.70072364807129,0.07556871324777603,-4.3472227844176814e-05,28202.66829119114,1773993816.8137894,0.0,0.0,0.0,2984.43994140625,"{'path': 'media/html/render_26474496_a1bf2afeebad5e0164e1.html', 'size': 4094681.0, '_type': 'html-file', 'sha256': 'a1bf2afeebad5e0164e12ef61c64a93a93e2705140a1811e74e1d6ed9ea85da9'}",0.0,1714.982224713,0.0,-1841.5064697265625,0.0,8.1474609375,26474496.0
0.0,852.7177734375,26728448.0,0.0,-23.25953483581543,0.08929508179426193,5.79140714762616e-06,28229.92594260527,1773993817.009866,0.0,0.0,0.0,2977.16015625,,0.0,1727.242491226,0.0,-1762.26806640625,0.0,8.8447265625,26728448.0
0.0,847.97265625,26982400.0,0.0,-22.139610290527344,0.08262451738119125,3.7427649658638984e-05,28095.284703734476,1773993829.073552,0.0,0.0,0.0,2905.88720703125,,0.0,1739.317756468,0.0,-1778.00390625,0.0,7.9375,26982400.0
0.1552734375,808.5966796875,27236352.0,0.0,-22.389301300048828,0.08366543799638748,6.360773113556206e-06,28175.478878017202,1773993841.1486554,0.0,0.0,0.0009765625,2691.24365234375,,0.1552734375,1751.308892274,0.0,-1657.367431640625,0.0,18.7177734375,27236352.0
0.140625,735.5087890625,27490304.0,0.0,-23.530231475830078,0.0860818475484848,-2.5891718905768357e-05,28289.350270562994,1773993853.1393728,0.0,0.0,0.001953125,2482.05078125,,0.140625,1763.362198269,0.0,-1500.1568603515625,0.0,14.6455078125,27490304.0
0.8603515625,868.9814453125,27744256.0,0.0,-23.308868408203125,0.0801083892583847,1.9303077351651154e-05,28219.80889589382,1773993897.2913442,0.0,0.0,0.00390625,2940.62646484375,"{'_type': 'html-file', 'sha256': 'eb562a785e006083f0281c171664af5163e2ad13281c5d70621e4fb154f49dc0', 'path': 'media/html/render_27744256_eb562a785e006083f028.html', 'size': 4165157.0}",0.8603515625,1795.459815714,0.0,-1809.58251953125,0.0,18.3447265625,27744256.0
0.3232421875,905.216796875,27998208.0,0.0,-23.24229621887207,0.08055036514997482,1.428960149496561e-05,28202.253857114396,1773993897.488335,0.0,0.0,0.0009765625,3073.31201171875,,0.3232421875,1807.732368813,0.0,-1889.626220703125,0.0,11.7060546875,27998208.0
0.724609375,851.2509765625,28252160.0,0.0,-23.54534149169922,0.07855895161628723,-4.1296240738120105e-07,28176.336744335415,1773993909.5633786,0.0,0.0,0.0009765625,2898.73974609375,,0.724609375,1819.714817566,0.0,-1884.3138427734375,0.0,6.77734375,28252160.0
0.0,839.5576171875,28506112.0,0.0,-23.66178321838379,0.0855114609003067,-3.475110133877024e-05,28327.345221125634,1773993921.5458324,0.0,0.0,0.0,2813.8046875,,0.0,1831.76590068,0.0,-1794.2177734375,0.0,14.0625,28506112.0
0.060546875,911.376953125,28760064.0,0.0,-23.689973831176758,0.08297140896320343,1.4230206943466328e-05,28242.25614719727,1773993933.5969794,0.0,0.0,0.001953125,3079.561767578125,,0.060546875,1843.758434251,0.0,-1925.80615234375,0.0,9.248046875,28760064.0
0.0576171875,939.14453125,29014016.0,0.0,-24.07352066040039,0.08304349333047867,-3.911721069016494e-05,28287.1347531751,1773993977.7556748,0.0,0.0,0.0009765625,3161.9462890625,"{'path': 'media/html/render_29014016_ea323cd0f8852dd2a118.html', 'size': 4079181.0, '_type': 'html-file', 'sha256': 'ea323cd0f8852dd2a118352628d0a79fab4987d29c9784151c154c95f3ca52f2'}",0.0576171875,1875.924157847,0.0,-2065.982177734375,0.0,27.34375,29014016.0
0.685546875,828.802734375,29267968.0,0.0,-24.35161590576172,0.09211341291666031,5.1429920858936384e-05,28298.056429436398,1773993977.9543753,0.0,0.0,0.0009765625,2795.562255859375,,0.685546875,1888.154854273,0.0,-1806.065185546875,0.0,13.1259765625,29267968.0
0.0,914.4482421875,29521920.0,0.0,-23.940048217773438,0.08759773522615433,-2.2252520466281567e-06,28191.548505773826,1773993989.9852633,0.0,0.0,0.0,3051.92236328125,,0.0,1900.169470125,0.0,-1964.894775390625,0.0,12.78515625,29521920.0
0.259765625,807.3681640625,29775872.0,0.0,-24.681026458740234,0.08703267574310303,1.65235669555841e-05,28333.943142018175,1773994002.0003493,0.0,0.0,0.00390625,2776.560546875,,0.259765625,1912.145836368,0.0,-1732.1737060546875,0.0,16.8916015625,29775872.0
0.3134765625,869.3115234375,30029824.0,0.0,-24.461307525634766,0.08118446171283722,3.929882586817257e-05,28343.13682618047,1773994013.9769106,0.0,0.0,0.001953125,2928.6572265625,,0.3134765625,1924.137784298,0.0,-1806.111328125,0.0,23.34765625,30029824.0
0.0361328125,887.8798828125,30283776.0,0.0,-24.967876434326172,0.09085836261510849,-4.79464688396547e-05,28366.849719266826,1773994058.4601417,0.0,0.0,0.0009765625,2960.09326171875,"{'size': 4130533.0, '_type': 'html-file', 'sha256': '0486810d4c30ecb280536e2c07994de717d7dbec1b4c4cb48f6e926266cc5b18', 'path': 'media/html/render_30283776_0486810d4c30ecb28053.html'}",0.0361328125,1956.628580624,0.0,-1946.09228515625,0.0,34.388671875,30283776.0
1.4267578125,780.337890625,30537728.0,0.0,-25.779830932617188,0.08941996097564697,-2.4124830815708265e-05,28462.649286564512,1773994058.6948931,0.0,0.0,0.005859375,2602.3388671875,,1.4267578125,1968.917872553,0.0,-1593.275146484375,0.0,23.4990234375,30537728.0
0.0,823.4072265625,30791680.0,0.0,-25.118141174316406,0.09224265813827515,3.954204294132069e-05,28201.768499356946,1773994070.7489107,0.0,0.0,0.0,2863.7529296875,,0.0,1980.918949641,0.0,-1678.6300048828125,0.0,13.7958984375,30791680.0
0.0,897.263671875,31045632.0,0.0,-25.194252014160156,0.09193770587444305,3.2855703011591686e-06,28345.475781300145,1773994082.7494674,0.0,0.0,0.0,3044.138671875,,0.0,1992.9039402,0.0,-1848.2498779296875,0.0,18.103515625,31045632.0
0.0009765625,919.931640625,31299584.0,0.0,-25.926755905151367,0.08952731639146805,-1.982784306164831e-05,28390.93225932647,1773994094.7350228,0.0,0.0,0.0009765625,3156.3046875,,0.0009765625,2004.866798836,0.0,-1898.640380859375,0.0,15.3154296875,31299584.0
1.103515625,886.90234375,31553536.0,0.0,-25.64164924621582,0.08509480953216553,3.8921098166611046e-05,28385.1095683006,1773994137.787732,0.0,0.0,0.00390625,2967.805419921875,"{'size': 4067553.0, '_type': 'html-file', 'sha256': 'ea2ef2017e45b2819c78fd12eb3b6c7cab39eb1aa958e87bdf9cee81e64affab', 'path': 'media/html/render_31553536_ea2ef2017e45b2819c78.html'}",1.103515625,2035.95618458,0.0,-1810.2216796875,0.0,26.669921875,31553536.0
0.55078125,898.21484375,31807488.0,0.0,-25.703306198120117,0.08882103115320206,1.1891620488313492e-05,28445.584730664734,1773994137.9750116,0.0,0.0,0.0009765625,3064.6796875,,0.55078125,2048.150513449,0.0,-1818.191162109375,0.0,10.7509765625,31807488.0
0.576171875,908.28125,32061440.0,0.0,-25.67899513244629,0.08750900626182556,1.086114025383722e-06,28277.062995657423,1773994149.9814992,0.0,0.0,0.0009765625,3101.49365234375,,0.576171875,2060.103459246,0.0,-1966.3304443359375,0.0,12.046875,32061440.0
0.0,893.10546875,32315392.0,0.0,-26.930856704711914,0.09268070012331009,-2.6690036975196563e-05,28503.83585266405,1773994161.934457,0.0,0.0,0.0,3028.8330078125,,0.0,2072.042056077,0.0,-1848.54833984375,0.0,14.921875,32315392.0
0.0,900.9853515625,32569344.0,0.0,-26.706960678100586,0.09487521648406982,6.9844763856963255e-06,28451.309906722392,1773994173.8731492,0.0,0.0,0.0,3099.8466796875,,0.0,2084.014973027,0.0,-1959.7255859375,0.0,4.337890625,32569344.0
0.1279296875,935.75390625,32823296.0,0.0,-26.844707489013672,0.09035094082355499,-7.261898281285539e-05,28455.518449543393,1773994217.9034162,0.0,0.0,0.001953125,3153.32666015625,"{'path': 'media/html/render_32823296_f0c62bdf27b83bfb97f0.html', 'size': 4142165.0, '_type': 'html-file', 'sha256': 'f0c62bdf27b83bfb97f089fb43980a4b03061cd63e5bd97b066f4c7d8c877ee8'}",0.1279296875,2116.071821268,0.0,-2094.1533203125,0.0,17.7080078125,32823296.0
0.0400390625,930.76171875,33077248.0,0.0,-26.207094192504883,0.08658156543970108,1.7065147403627634e-05,28408.6313707173,1773994218.095811,0.0,0.0,0.0009765625,3179.10302734375,,0.0400390625,2128.248481073,0.0,-1908.1336669921875,0.0,11.0732421875,33077248.0
0.0,874.1201171875,33331200.0,0.0,-27.287029266357422,0.0897296741604805,5.369117843656568e-06,28444.167279232835,1773994230.0794685,0.0,0.0,0.0,2963.56005859375,,0.0,2140.233088993,0.0,-1908.780029296875,0.0,12.291015625,33331200.0
2.6259765625,888.0986328125,33585152.0,0.0,-25.532142639160156,0.09337262064218521,1.113119378715055e-05,28326.64311080587,1773994242.0639699,0.0,0.0,0.005859375,2984.89599609375,,2.6259765625,2152.19292118,0.0,-1926.1356201171875,0.0,42.427734375,33585152.0
0.619140625,919.0908203125,33839104.0,0.0,-26.696401596069336,0.09412200003862381,1.8844853912014514e-05,28484.850130294926,1773994254.0239825,0.0,0.0,0.001953125,3018.04150390625,,0.619140625,2164.137550725,0.0,-1912.11083984375,0.0,27.2109375,33839104.0
0.0,770.89453125,34093056.0,0.0,-26.406736373901367,0.09214434027671814,-1.9654456991702318e-05,28439.238443534443,1773994298.2107043,0.0,0.0,0.0,2545.60498046875,"{'path': 'media/html/render_34093056_5ea5e07a1209ae021f39.html', 'size': 4099057.0, '_type': 'html-file', 'sha256': '5ea5e07a1209ae021f39d308b66a915aaa6f5e87fb14e090b1b3c9cc7925e946'}",0.0,2196.379120572,0.0,-1773.768798828125,0.0,12.42578125,34093056.0
0.0,870.6962890625,34347008.0,0.0,-28.066753387451172,0.07916216552257538,5.6132244935724884e-05,28548.656562026325,1773994298.406513,0.0,0.0,0.0,2981.4296875,,0.0,2208.508918731,0.0,-1769.668212890625,0.0,25.951171875,34347008.0
0.0,833.9052734375,34600960.0,0.0,-27.769851684570312,0.08141336590051651,-9.179041626339313e-06,28491.52773186496,1773994310.3397677,0.0,0.0,0.0,2856.60986328125,,0.0,2220.445856525,0.0,-1679.1181640625,0.0,5.6103515625,34600960.0
0.021484375,911.3408203125,34854912.0,0.0,-27.637205123901367,0.08804503828287125,-3.40850638167467e-05,28556.94043571409,1773994322.2767375,0.0,0.0,0.0009765625,3056.1416015625,,0.021484375,2232.36641311,0.0,-2004.00048828125,0.0,16.7275390625,34854912.0
1.08203125,868.369140625,35108864.0,0.0,-27.98238182067871,0.07973359525203705,3.173698496539146e-05,28521.56455420203,1773994334.19715,0.0,0.0,0.00390625,2883.7841796875,,1.08203125,2244.310217273,0.0,-1787.60888671875,0.0,29.4931640625,35108864.0
0.0,864.8056640625,35362816.0,0.0,-27.646717071533203,0.08979018032550812,-4.6492088586091995e-05,28540.931932670905,1773994378.4320674,0.0,0.0,0.0,2945.435302734375,"{'size': 4062901.0, '_type': 'html-file', 'sha256': '93cd600422a40e3458a991bce3600a0b7ebd7474eaf3de87153b19957b01e823', 'path': 'media/html/render_35362816_93cd600422a40e3458a9.html'}",0.0,2276.600472555,0.0,-1731.19189453125,0.0,7.4306640625,35362816.0
0.0,906.677734375,35616768.0,0.0,-28.232707977294922,0.0922941118478775,3.549097527866252e-05,28575.990212254455,1773994378.6417785,0.0,0.0,0.0,3110.925537109375,,0.0,2288.776209602,0.0,-1804.8172607421875,0.0,10.55859375,35616768.0
0.0,827.5009765625,35870720.0,0.0,-28.434587478637695,0.09640884399414062,-1.9941518985433504e-05,28504.413283206974,1773994390.606731,0.0,0.0,0.0,2783.57177734375,,0.0,2300.659647463,0.0,-1745.1207275390625,0.0,20.732421875,35870720.0
0.748046875,880.0546875,36124672.0,0.0,-28.30508804321289,0.0904044508934021,2.564162241469603e-05,28626.699693888495,1773994402.490701,0.0,0.0,0.0029296875,2969.236328125,,0.748046875,2312.5807689,0.0,-1860.565673828125,0.0,16.716796875,36124672.0
0.2216796875,958.681640625,36378624.0,0.0,-28.181941986083984,0.09278230369091034,-3.769983959500678e-05,28624.033331789917,1773994414.4119012,0.0,0.0,0.0009765625,3299.36865234375,,0.2216796875,2324.465721911,0.0,-1955.5712890625,0.0,10.8076171875,36378624.0
0.0,877.58984375,36632576.0,0.0,-28.254844665527344,0.08564108610153198,5.5066800996428356e-05,28625.21413197024,1773994457.3078039,0.0,0.0,0.0,3056.49169921875,"{'path': 'media/html/render_36632576_23d1a43711887bd049ed.html', 'size': 4110309.0, '_type': 'html-file', 'sha256': '23d1a43711887bd049ede1288ae3c3956ce18b3789cda747cb251e953764c171'}",0.0,2355.476196508,0.0,-1864.44775390625,0.0,4.9375,36632576.0
0.02734375,899.32421875,36886528.0,0.0,-27.732717514038086,0.08651964366436005,2.597897037048824e-05,28525.87335932665,1773994457.5173762,0.0,0.0,0.0009765625,3054.6171875,,0.02734375,2367.627388955,0.0,-1847.784423828125,0.0,11.068359375,36886528.0
0.6494140625,905.76953125,37140480.0,0.0,-28.231098175048828,0.09250488877296448,-7.515329343732446e-05,28483.924625863518,1773994469.4582548,0.0,0.0,0.0029296875,3085.44140625,,0.6494140625,2379.553924319,0.0,-1793.801025390625,0.0,20.388671875,37140480.0
0.0029296875,854.3076171875,37394432.0,0.0,-28.20309066772461,0.09646227210760117,7.459909284079913e-06,28589.075833506366,1773994481.3844256,0.0,0.0,0.0009765625,2980.60400390625,,0.0029296875,2391.433795809,0.0,-1901.485107421875,0.0,17.4521484375,37394432.0
0.3994140625,882.6005859375,37648384.0,0.0,-28.99281883239746,0.09486774355173111,4.114420880796388e-05,28641.83027647579,1773994493.2648015,0.0,0.0,0.0009765625,2945.95849609375,,0.3994140625,2403.318322528,0.0,-1866.333740234375,0.0,26.0,37648384.0
0.0,945.986328125,37902336.0,0.0,-28.74736976623535,0.0881667509675026,4.407945380080491e-05,28740.226732316354,1773994537.1403952,0.0,0.0,0.0,3182.2529296875,"{'_type': 'html-file', 'sha256': '5a92c0827c65d92520c96fcd4d829e171361f8c8d56677e2b06643507633b81d', 'path': 'media/html/render_37902336_5a92c0827c65d92520c9.html', 'size': 4129857.0}",0.0,2435.308890111,0.0,-1905.420654296875,0.0,14.01171875,37902336.0
1.04296875,923.1728515625,38156288.0,0.0,-28.873374938964844,0.09021114557981491,-8.086302841547877e-05,28716.864336101055,1773994537.343335,0.0,0.0,0.0078125,3158.4482421875,,1.04296875,2447.452048692,0.0,-1951.9666748046875,0.0,22.724609375,38156288.0
0.0,945.81640625,38410240.0,0.0,-28.328903198242188,0.09251848608255386,1.9072918803431094e-05,28575.38458010436,1773994549.283125,0.0,0.0,0.0,3246.8212890625,,0.0,2459.362858457,0.0,-2008.911865234375,0.0,6.9072265625,38410240.0
1.2763671875,894.396484375,38664192.0,0.0,-28.647754669189453,0.09361638873815536,7.565125270048156e-05,28554.597838577738,1773994561.1936305,0.0,0.0,0.0029296875,3075.45458984375,,1.2763671875,2471.263224276,0.0,-1904.2744140625,0.0,20.5,38664192.0
0.0,764.6337890625,38918144.0,0.0,-29.04953384399414,0.09300830215215683,-4.651543713407591e-05,28686.347760221393,1773994573.093461,0.0,0.0,0.0,2592.510986328125,,0.0,2483.113489595,0.0,-1617.2943115234375,0.0,18.6953125,38918144.0
0.7373046875,801.88671875,39172096.0,0.0,-29.47740364074707,0.09468501806259155,2.3805539967725053e-05,28742.008888622167,1773994617.48948,0.0,0.0,0.0009765625,2692.35888671875,"{'_type': 'html-file', 'sha256': '78d2de3c4aedc66c5c8b5eafe83812c345e74efe5a6d721ced56a44a5dc9640d', 'path': 'media/html/render_39172096_78d2de3c4aedc66c5c8b.html', 'size': 4180909.0}",0.7373046875,2515.657997136,0.0,-1794.759521484375,0.0,22.7568359375,39172096.0
0.3896484375,827.958984375,39426048.0,0.0,-28.950950622558594,0.09163253009319305,-1.2028071978420485e-05,28764.919725802734,1773994617.7001479,0.0,0.0,0.0029296875,2817.78955078125,,0.3896484375,2527.792292792,0.0,-1771.7122802734375,0.0,17.21484375,39426048.0
1.25390625,922.12890625,39680000.0,0.0,-29.1450252532959,0.09033115208148956,2.016947473748587e-05,28551.9104497448,1773994629.623203,0.0,0.0,0.00390625,3115.28271484375,,1.25390625,2539.705002755,0.0,-2007.0655517578125,0.0,13.9892578125,39680000.0
1.11328125,814.6748046875,39933952.0,0.0,-28.81843376159668,0.09329390525817871,4.5253160351421684e-05,28650.32398513774,1773994641.5359435,0.0,0.0,0.0029296875,2762.365234375,,1.11328125,2551.608330626,0.0,-1734.7005615234375,0.0,18.861328125,39933952.0
0.3212890625,898.212890625,40187904.0,0.0,-28.25843048095703,0.09643001109361649,-3.156104503432289e-05,28571.454727944387,1773994653.439381,0.0,0.0,0.0009765625,3004.765625,,0.3212890625,2563.512663107,0.0,-1915.211669921875,0.0,12.13671875,40187904.0
0.0,917.7373046875,40441856.0,0.0,-29.080795288085938,0.09261015802621841,-3.0297909688670188e-05,28667.593482268727,1773994696.423706,0.0,0.0,0.0,3093.51611328125,"{'path': 'media/html/render_40441856_eb7edf0940a8436fbaee.html', 'size': 4129653.0, '_type': 'html-file', 'sha256': 'eb7edf0940a8436fbaee84b88aafac5f1334c88aacea07e89d0cf75923c3a196'}",0.0,2594.592107085,0.0,-1936.0394287109375,0.0,7.716796875,40441856.0
0.248046875,787.6767578125,40695808.0,0.0,-29.53653335571289,0.09529857337474823,1.9835890270769596e-05,28694.917370638053,1773994696.6384091,0.0,0.0,0.001953125,2614.119140625,,0.248046875,2606.75397187,0.0,-1768.1033935546875,0.0,21.7607421875,40695808.0
0.185546875,929.33203125,40949760.0,0.0,-28.60417366027832,0.09229748696088791,2.1978341465000995e-05,28572.04793067548,1773994708.5846024,0.0,0.0,0.0029296875,3198.246826171875,,0.185546875,2618.66258223,0.0,-1887.4346923828125,0.0,13.2119140625,40949760.0
0.1064453125,935.841796875,41203712.0,0.0,-28.920190811157227,0.09327337890863419,-2.03808922378812e-05,28634.97734995187,1773994720.4936235,0.0,0.0,0.001953125,3142.7314453125,,0.1064453125,2630.585328574,0.0,-1906.7406005859375,0.0,19.046875,41203712.0
0.0126953125,920.4404296875,41457664.0,0.0,-28.91706657409668,0.1001829132437706,2.120626413670834e-05,28619.976275622714,1773994732.4164062,0.0,0.0,0.001953125,3086.74755859375,,0.0126953125,2642.478556625,0.0,-2222.987548828125,0.0,19.3798828125,41457664.0
0.603515625,912.623046875,41711616.0,0.0,-29.105281829833984,0.09421422332525253,-2.3316508304560557e-05,28612.322147609182,1773994776.530978,0.0,0.0,0.0009765625,3191.9677734375,"{'path': 'media/html/render_41711616_ebf0008a38cbdea5fae8.html', 'size': 4062929.0, '_type': 'html-file', 'sha256': 'ebf0008a38cbdea5fae84aba7d1d724c6c9b3e8d63837edc9c78b2c46b34fa88'}",0.603515625,2674.699462191,0.0,-1959.933349609375,0.0,6.6806640625,41711616.0
0.6787109375,901.8505859375,41965568.0,0.0,-29.93937873840332,0.09266792237758636,3.341749561514007e-06,28665.234239289304,1773994776.7320325,0.0,0.0,0.0048828125,3028.72607421875,,0.6787109375,2686.802664742,0.0,-2014.49951171875,0.0,14.06640625,41965568.0
0.6220703125,921.953125,42219520.0,0.0,-30.664104461669922,0.10789787769317627,9.558733836456668e-06,28613.83481248898,1773994788.6336997,0.0,0.0,0.0029296875,3088.08056640625,,0.6220703125,2698.703098952,0.0,-1946.0068359375,0.0,26.380859375,42219520.0
0.9912109375,890.7802734375,42473472.0,0.0,-29.469961166381836,0.09820960462093353,2.7889018383575603e-05,28675.14906684449,1773994800.53392,0.0,0.0,0.0048828125,2935.936767578125,,0.9912109375,2710.567154088,0.0,-1992.137451171875,0.0,24.349609375,42473472.0
0.58984375,835.9892578125,42727424.0,0.0,-30.388036727905273,0.09727886319160461,-1.1451269529061392e-05,28695.19411936393,1773994812.3974857,0.0,0.0,0.001953125,2772.79736328125,,0.58984375,2722.445894694,0.0,-1811.374755859375,0.0,38.873046875,42727424.0
0.0,853.86328125,42981376.0,0.0,-30.286611557006836,0.10069278627634048,3.138211468467489e-05,28780.723280679416,1773994856.8764226,0.0,0.0,0.0,2934.460693359375,"{'size': 4100533.0, '_type': 'html-file', 'sha256': '13b11fd2b2a402c686b20645020b57d36202a2c418609fad7c31959dac47395f', 'path': 'media/html/render_42981376_13b11fd2b2a402c686b2.html'}",0.0,2755.0449209,0.0,-1829.367919921875,0.0,8.1044921875,42981376.0
0.1669921875,815.6181640625,43235328.0,0.0,-30.564315795898438,0.10291866958141327,-2.8863214538432658e-05,28696.064598481033,1773994857.082769,0.0,0.0,0.001953125,2733.85986328125,,0.1669921875,2767.198928636,0.0,-1665.74462890625,0.0,11.185546875,43235328.0
0.5810546875,855.587890625,43489280.0,0.0,-29.77676773071289,0.09893161803483963,5.796749519504374e-06,28582.226649799206,1773994869.0298498,0.0,0.0,0.001953125,2928.98583984375,,0.5810546875,2779.073172331,0.0,-1736.3131103515625,0.0,12.1572265625,43489280.0
4.541015625,833.2509765625,43743232.0,0.0,-29.771764755249023,0.09894634783267975,-1.8440552594256587e-05,28661.551109537628,1773994880.9041176,0.0,0.0,0.0107421875,2823.03955078125,,4.541015625,2790.974781102,0.0,-1669.2578125,0.0,33.9140625,43743232.0
0.494140625,806.767578125,43997184.0,0.0,-29.046762466430664,0.1017180010676384,-4.172015906078741e-06,28700.83925745107,1773994892.8055077,0.0,0.0,0.0029296875,2727.7158203125,,0.494140625,2802.858764321,0.0,-1748.2862548828125,0.0,30.46875,43997184.0
0.0,842.4482421875,44251136.0,0.0,-29.62009620666504,0.10444939881563187,2.8153495804872364e-05,28626.034980111504,1773994936.0828428,0.0,0.0,0.0,2838.908935546875,"{'path': 'media/html/render_44251136_83826ba525990a2e6101.html', 'size': 4151477.0, '_type': 'html-file', 'sha256': '83826ba525990a2e61012fbd0b1f0ef61ac8d95d50ceb5ad5db60f4d52e7aefd'}",0.0,2834.251326231,0.0,-1739.8887939453125,0.0,8.029296875,44251136.0
0.0,828.708984375,44505088.0,0.0,-30.277830123901367,0.09861025214195251,-7.14957932359539e-05,28757.586955820363,1773994936.3107278,0.0,0.0,0.0,2856.6875,,0.0,2846.38054554,0.0,-1778.732177734375,0.0,14.0859375,44505088.0
0.724609375,845.841796875,44759040.0,0.0,-30.122053146362305,0.10787266492843628,-3.622983058448881e-05,28628.03152235923,1773994948.2114491,0.0,0.0,0.001953125,2857.08740234375,,0.724609375,2858.283416675,0.0,-1670.171142578125,0.0,24.5224609375,44759040.0
0.0068359375,847.380859375,45012992.0,0.0,-29.799938201904297,0.10820239782333374,0.00012408464681357145,28695.207261195967,1773994960.1142116,0.0,0.0,0.0009765625,2899.908203125,,0.0068359375,2870.169552004,0.0,-1617.1064453125,0.0,16.025390625,45012992.0
1.69140625,719.5537109375,45266944.0,0.0,-29.41591453552246,0.11241322010755539,-5.67922143090982e-05,28632.211698695315,1773994972.0004416,0.0,0.0,0.005859375,2393.75634765625,,1.69140625,2882.101542094,0.0,-1536.884765625,0.0,25.1171875,45266944.0
1.1142578125,841.318359375,45520896.0,0.0,-29.610990524291992,0.12676116824150085,4.801461909664795e-05,28609.437152068873,1773995016.260372,0.0,0.0,0.0029296875,2793.9013671875,"{'path': 'media/html/render_45520896_fcf53d951d268986684c.html', 'size': 4187797.0, '_type': 'html-file', 'sha256': 'fcf53d951d268986684c4490c3d222c64f741e6804ac20772e7f7b6e928860c3'}",1.1142578125,2914.428767449,0.0,-1717.0439453125,0.0,15.0458984375,45520896.0
