training/actor_loss,training/log_alpha,eval/episode_reward_ctrl,eval/episode_reward_survive,eval/episode_reward,eval/episode_success_easy,training/alpha_loss,render,eval/episode_success,eval/episode_reward_near,eval/episode_success_any,_runtime,eval/episode_success_hard,step,training/critic_loss,_step,training/entropy,eval/episode_reward_dist,training/sps,eval/episode_dist,_timestamp
-19.214500427246094,0.0,-1891.48046875,799.544921875,0.0,14.216796875,-2.2766274923924357e-05,,0.0,0.0,0.0,1441.332339946,0.0,22411264.0,0.06978584080934525,22411264.0,0.0,0.0,27480.504637505917,2719.89404296875,1774006702.3693295
-19.078262329101562,0.0,-1615.8973388671875,767.3408203125,0.0068359375,17.00390625,-8.8819935626816e-05,"{'size': 4201417.0, '_type': 'html-file', 'sha256': 'e38e54e91f9432927508e3b2161283932e7592aca3a6c735bdd9e4601e69a005', 'path': 'media/html/render_22665216_e38e54e91f9432927508.html'}",0.0068359375,0.0,0.0009765625,1473.617947617,0.0,22665216.0,0.06988254189491272,22665216.0,0.0,0.0,27490.48795466332,2615.982177734375,1774006746.9560323
-19.49937629699707,0.0,-1963.5379638671875,890.115234375,0.0,8.84765625,3.862118683173321e-05,,0.0,0.0,0.0,1486.161604332,0.0,22919168.0,0.06610161811113358,22919168.0,0.0,0.0,27521.45778248421,3048.0732421875,1774006747.1536028
-18.745403289794922,0.0,-2021.32763671875,855.4404296875,0.671875,21.078125,1.8739670849754475e-05,,0.671875,0.0,0.00390625,1498.416384066,0.0,23173120.0,0.06312519311904907,23173120.0,0.0,0.0,27385.24126975663,2988.0,1774006759.4990826
-18.32760238647461,0.0,-1822.3077392578125,796.5751953125,0.3076171875,5.689453125,1.2810089174308814e-05,,0.3076171875,0.0,0.0009765625,1510.68728888,0.0,23427072.0,0.06600844115018845,23427072.0,0.0,0.0,27479.377395473035,2718.205078125,1774006771.753711
-18.94853973388672,0.0,-1794.8546142578125,797.837890625,0.0,12.349609375,-2.1719895812566392e-05,,0.0,0.0,0.0,1522.939094288,0.0,23681024.0,0.06920648366212845,23681024.0,0.0,0.0,27553.8516759769,2699.642822265625,1774006784.0246592
-18.828516006469727,0.0,-1776.9805908203125,867.7158203125,0.4609375,14.6181640625,-3.4489770769141614e-05,"{'_type': 'html-file', 'sha256': 'baa4e0a7bd8e6a948d6a68de029209ea35d6288e6df1b103097f566c534c207b', 'path': 'media/html/render_23934976_baa4e0a7bd8e6a948d6a.html', 'size': 4123397.0}",0.4609375,0.0,0.001953125,1554.469154478,0.0,23934976.0,0.06932523846626282,23934976.0,0.0,0.0,27494.456060083314,2967.710693359375,1774006827.8071961
-18.610078811645508,0.0,-1741.20849609375,790.2333984375,0.23046875,23.01953125,4.2330615542596206e-05,,0.23046875,0.0,0.0009765625,1566.907265359,0.0,24188928.0,0.06622467190027237,24188928.0,0.0,0.0,27473.975715901306,2658.9765625,1774006828.0028265
-19.30582618713379,0.0,-1508.466552734375,711.029296875,0.0,20.4013671875,5.790300747321453e-06,,0.0,0.0,0.0,1579.18967053,0.0,24442880.0,0.06990388035774231,24442880.0,0.0,0.0,27529.748873463686,2430.525634765625,1774006840.244649
-19.847930908203125,0.0,-1708.387451171875,820.0595703125,1.09375,19.39453125,-1.1619628139669658e-06,,1.09375,0.0,0.00390625,1591.429926497,0.0,24696832.0,0.06644041836261749,24696832.0,0.0,0.0,27536.030978244882,2761.13818359375,1774006852.527071
-18.92831039428711,0.0,-1891.676025390625,886.830078125,0.00390625,16.3515625,-2.8231408577994443e-05,,0.00390625,0.0,0.0009765625,1603.711507518,0.0,24950784.0,0.06199285760521889,24950784.0,0.0,0.0,27509.700484757694,3049.302734375,1774006864.7674289
-19.315637588500977,0.0,-1749.34716796875,809.6728515625,0.580078125,17.5390625,2.455550929880701e-05,"{'size': 4102997.0, '_type': 'html-file', 'sha256': '349241bb01d5a6e7bd7c82dfff48ef7a723e5632bce75827244498d2f49e98b1', 'path': 'media/html/render_25204736_349241bb01d5a6e7bd7c.html'}",0.580078125,0.0,0.001953125,1635.976258519,0.0,25204736.0,0.06801538169384003,25204736.0,0.0,0.0,27529.936007014403,2709.64111328125,1774006909.3143778
-19.18995475769043,0.0,-1898.7529296875,850.24609375,0.111328125,12.8203125,2.834505903592799e-05,,0.111328125,0.0,0.0009765625,1648.480347364,0.0,25458688.0,0.06438315659761429,25458688.0,0.0,0.0,27532.277881884347,2925.07080078125,1774006909.512726
-19.267887115478516,0.0,-1472.00439453125,683.314453125,0.0,10.5849609375,-0.00012932725076097995,,0.0,0.0,0.0,1660.69929426,0.0,25712640.0,0.0690741091966629,25712640.0,0.0,0.0,27492.295173937015,2337.1103515625,1774006921.8173635
-19.883859634399414,0.0,-1651.73974609375,787.650390625,0.0380859375,17.892578125,0.00013336459232959896,,0.0380859375,0.0,0.0009765625,1672.967349162,0.0,25966592.0,0.06329473853111267,25966592.0,0.0,0.0,27582.092980555586,2667.26611328125,1774006934.0368521
-19.715167999267578,0.0,-1912.228759765625,882.7236328125,0.16015625,18.232421875,-8.570776844862849e-05,,0.16015625,0.0,0.0009765625,1685.204083034,0.0,26220544.0,0.06605848670005798,26220544.0,0.0,0.0,27582.46010372478,2951.361328125,1774006946.3048668
-19.63410186767578,0.0,-1900.8824462890625,867.4521484375,0.16015625,24.8330078125,-2.915458935603965e-05,"{'size': 4090337.0, '_type': 'html-file', 'sha256': 'f026678f761eaa890f120b2fae080fcdda8cd0c1d7965fb2fa35bffe9b5b0e4f', 'path': 'media/html/render_26474496_f026678f761eaa890f12.html'}",0.16015625,0.0,0.0009765625,1717.400487853,0.0,26474496.0,0.0710468515753746,26474496.0,0.0,0.0,27526.589333269796,2925.115234375,1774006990.7385745
-20.866491317749023,0.0,-1792.29443359375,819.171875,0.5341796875,18.3564453125,7.647000893484801e-05,,0.5341796875,0.0,0.001953125,1729.868123131,0.0,26728448.0,0.07220662385225296,26728448.0,0.0,0.0,27634.089486398858,2754.783447265625,1774006990.9599183
-20.64379119873047,0.0,-1931.044189453125,885.2919921875,0.890625,17.728515625,7.4471601692494e-05,,0.890625,0.0,0.001953125,1742.124467159,0.0,26982400.0,0.0704462081193924,26982400.0,0.0,0.0,27526.75650535712,3018.33154296875,1774007003.2054546
-20.452245712280273,0.0,-1912.46435546875,873.1943359375,0.0927734375,21.6083984375,-0.00010828121594386175,,0.0927734375,0.0,0.00390625,1754.335878276,0.0,27236352.0,0.07713326066732407,27236352.0,0.0,0.0,27608.573035957357,2951.62353515625,1774007015.4619355
-20.07200813293457,0.0,-1987.505859375,906.8212890625,0.0693359375,19.044921875,6.805627344874665e-05,,0.0693359375,0.0,0.0009765625,1766.603892472,0.0,27490304.0,0.07258430868387222,27490304.0,0.0,0.0,27614.054980946814,3071.628662109375,1774007027.6733084
-20.604328155517578,0.0,-2105.18994140625,918.23828125,1.21875,29.7216796875,-7.036620445433073e-06,"{'size': 4085121.0, '_type': 'html-file', 'sha256': '84940985f85876cb539d9840701a318cf9c6848f9fe7353316eb3ed41f981e5f', 'path': 'media/html/render_27744256_84940985f85876cb539d.html'}",1.21875,0.0,0.0048828125,1798.97118899,0.0,27744256.0,0.0669965147972107,27744256.0,0.0,0.0,27564.491113867167,3057.55126953125,1774007072.3092508
-21.010398864746094,0.0,-1954.031005859375,854.91796875,0.591796875,20.4404296875,-1.782950130291283e-05,,0.591796875,0.0,0.00390625,1811.450331138,0.0,27998208.0,0.07262936979532242,27998208.0,0.0,0.0,27650.19760862752,2890.572021484375,1774007072.5047154
-20.606220245361328,0.0,-1952.7333984375,919.78125,1.7744140625,28.326171875,5.992509250063449e-05,,1.7744140625,0.0,0.0048828125,1823.62819659,0.0,28252160.0,0.07339858263731003,28252160.0,0.0,0.0,27564.190806642495,3091.414794921875,1774007084.78782
-20.95625877380371,0.0,-1790.78369140625,851.642578125,0.1015625,29.3642578125,-5.019447780796327e-05,,0.1015625,0.0,0.001953125,1835.862917384,0.0,28506112.0,0.0727512389421463,28506112.0,0.0,0.0,27710.71138934884,2851.82470703125,1774007096.9655595
-21.474103927612305,0.0,-1809.8555908203125,847.8291015625,0.5712890625,11.31640625,-3.775154982577078e-05,,0.5712890625,0.0,0.0009765625,1848.054232491,0.0,28760064.0,0.07511959224939346,28760064.0,0.0,0.0,27675.35820273531,2833.7421875,1774007109.2001426
-21.20413589477539,0.0,-1836.409912109375,827.3828125,0.0,18.1484375,1.172819065686781e-05,"{'size': 4071177.0, '_type': 'html-file', 'sha256': '0592def9315e4f9c2d9a2e05e8a1d830d2e957fd05a944345706b9dd43f77e2c', 'path': 'media/html/render_29014016_0592def9315e4f9c2d9a.html'}",0.0,0.0,0.0,1880.689418332,0.0,29014016.0,0.07472799718379974,29014016.0,0.0,0.0,27673.764821455236,2782.94580078125,1774007154.0275037
-21.944673538208008,0.0,-1924.93701171875,877.46484375,0.9609375,20.462890625,1.2711425370071083e-05,,0.9609375,0.0,0.0029296875,1893.084569683,0.0,29267968.0,0.07417183369398117,29267968.0,0.0,0.0,27682.488961732688,3002.91748046875,1774007154.2211206
-22.045494079589844,0.0,-2050.26904296875,933.439453125,1.0625,32.3935546875,4.213477950543165e-05,,1.0625,0.0,0.005859375,1905.292241278,0.0,29521920.0,0.07465092837810516,29521920.0,0.0,0.0,27669.9403047847,3089.44970703125,1774007166.422051
-22.512409210205078,0.0,-1818.337890625,866.056640625,0.0,12.119140625,-5.5249583965633065e-05,,0.0,0.0,0.0,1917.443108387,0.0,29775872.0,0.07323857396841049,29775872.0,0.0,0.0,27748.01118525648,2978.6728515625,1774007178.62975
-22.54660987854004,0.0,-1859.66748046875,836.54296875,0.068359375,21.2265625,3.928237856598571e-05,,0.068359375,0.0,0.0029296875,1929.643284009,0.0,30029824.0,0.08084410429000854,30029824.0,0.0,0.0,27790.45637549222,2863.34912109375,1774007190.7804487
-22.128904342651367,0.0,-1727.770751953125,811.0478515625,0.7470703125,10.6015625,4.542699389276095e-05,"{'size': 4096673.0, '_type': 'html-file', 'sha256': 'b9186d4ea618be6d34e7b2f85166aa140d31832106b7670a696563742935d968', 'path': 'media/html/render_30283776_b9186d4ea618be6d34e7.html'}",0.7470703125,0.0,0.001953125,1961.81037788,0.0,30283776.0,0.07649922370910645,30283776.0,0.0,0.0,27720.121076922776,2757.86572265625,1774007235.1484916
-22.855606079101562,0.0,-1939.0269775390625,879.8037109375,0.0,15.18359375,-3.087052027694881e-05,,0.0,0.0,0.0,1974.245656159,0.0,30537728.0,0.074946828186512,30537728.0,0.0,0.0,27816.084377317104,3037.3232421875,1774007235.333374
-22.15547752380371,0.0,-1776.26318359375,825.3818359375,0.4482421875,19.458984375,-3.135185033897869e-05,,0.4482421875,0.0,0.0009765625,1986.450279269,0.0,30791680.0,0.08207671344280243,30791680.0,0.0,0.0,27591.38834724082,2735.955078125,1774007247.5831232
-22.092710494995117,0.0,-1975.64794921875,852.4189453125,0.0029296875,16.654296875,1.414791950082872e-05,,0.0029296875,0.0,0.0009765625,1998.667948734,0.0,31045632.0,0.0816943570971489,31045632.0,0.0,0.0,27697.6163998098,2879.147705078125,1774007259.7878196
-22.549945831298828,0.0,-1610.68701171875,739.109375,1.16015625,26.359375,-3.1189249511953676e-06,,1.16015625,0.0,0.0029296875,2010.85720461,0.0,31299584.0,0.07970881462097168,31299584.0,0.0,0.0,27682.674580270297,2513.1181640625,1774007272.005491
-22.222190856933594,0.0,-1962.7547607421875,885.421875,0.0546875,23.1455078125,6.291556928772479e-05,"{'size': 4138341.0, '_type': 'html-file', 'sha256': 'd85183a51afab719079ebc427033cede471e042803187803e88f271b7a8da4d5', 'path': 'media/html/render_31553536_d85183a51afab719079e.html'}",0.0546875,0.0,0.0009765625,2043.39929744,0.0,31553536.0,0.08277890086174011,31553536.0,0.0,0.0,27669.54281699267,3018.9052734375,1774007316.7373977
-21.945064544677734,0.0,-1910.142822265625,874.3369140625,0.0771484375,6.978515625,2.019602652580943e-05,,0.0771484375,0.0,0.0009765625,2055.879352375,0.0,31807488.0,0.07942598313093185,31807488.0,0.0,0.0,27705.05552726777,2973.110107421875,1774007317.0072367
-23.117860794067383,0.0,-1948.76953125,913.4833984375,0.13671875,27.052734375,-8.972183422883973e-06,,0.13671875,0.0,0.0009765625,2068.087668853,0.0,32061440.0,0.0788470134139061,32061440.0,0.0,0.0,27644.355482604475,3057.103759765625,1774007329.216943
-22.260337829589844,0.0,-1768.361572265625,825.1669921875,0.0,7.69921875,-2.4172930352506228e-05,,0.0,0.0,0.0,2080.250424119,0.0,32315392.0,0.0744960680603981,32315392.0,0.0,0.0,27706.321715045713,2794.9638671875,1774007341.4246693
-22.76500701904297,0.0,-1738.065673828125,796.783203125,0.0,13.5390625,4.805457137990743e-05,,0.0,0.0,0.0,2092.463570976,0.0,32569344.0,0.07580020278692245,32569344.0,0.0,0.0,27752.234033498346,2740.830078125,1774007353.5879025
-23.085813522338867,0.0,-2062.87451171875,848.5029296875,0.095703125,29.599609375,3.583874786272645e-06,"{'size': 4157381.0, '_type': 'html-file', 'sha256': '4782c81ec6b929f228c924a2323309abae0d1522ea3410b8bcf4b7206317a583', 'path': 'media/html/render_32823296_4782c81ec6b929f228c9.html'}",0.095703125,0.0,0.0009765625,2123.900464808,0.0,32823296.0,0.07613380253314972,32823296.0,0.0,0.0,27720.961538369447,2825.92138671875,1774007397.2385545
-23.353532791137695,0.0,-1901.2774658203125,848.6767578125,0.642578125,47.4736328125,-1.1379648640286177e-05,,0.642578125,0.0,0.0029296875,2136.316380215,0.0,33077248.0,0.0834631621837616,33077248.0,0.0,0.0,27758.13776408525,2777.02197265625,1774007397.4357135
-23.336849212646484,0.0,-1833.584228515625,848.9384765625,0.0224609375,18.98828125,-2.1691794245271012e-05,,0.0224609375,0.0,0.0009765625,2148.502685453,0.0,33331200.0,0.08110968768596649,33331200.0,0.0,0.0,27734.77260203548,2863.654541015625,1774007409.6538758
-23.002321243286133,0.0,-2033.275634765625,940.2763671875,0.0,13.0390625,-2.1066372937639244e-05,,0.0,0.0,0.0,2160.688983347,0.0,33585152.0,0.08163470774888992,33585152.0,0.0,0.0,27693.014873058244,3198.90283203125,1774007421.8401544
-23.40064811706543,0.0,-1998.8250732421875,922.08203125,0.181640625,18.244140625,4.584571797749959e-05,,0.181640625,0.0,0.0009765625,2172.863384537,0.0,33839104.0,0.07791757583618164,33839104.0,0.0,0.0,27775.851723032,3118.74658203125,1774007434.0263643
-22.35968780517578,0.0,-1832.790771484375,816.515625,0.3125,8.380859375,-2.074688018183224e-05,"{'size': 4134297.0, '_type': 'html-file', 'sha256': '0b8b6d9f5cae328fa0eb4764470929e21006c55f0899bc33be9dbdd9939dca4a', 'path': 'media/html/render_34093056_0b8b6d9f5cae328fa0eb.html'}",0.3125,0.0,0.0009765625,2205.424650644,0.0,34093056.0,0.07189447432756424,34093056.0,0.0,0.0,27720.40603453548,2802.82958984375,1774007478.7627153
-22.75135612487793,0.0,-1970.3131103515625,907.96875,1.5185546875,29.4541015625,6.006373223499395e-05,,1.5185546875,0.0,0.00390625,2217.798255744,0.0,34347008.0,0.0770750567317009,34347008.0,0.0,0.0,27684.34166141519,3019.14404296875,1774007478.955978
-23.88614845275879,0.0,-1734.4130859375,860.18359375,0.3544921875,23.2958984375,5.070157567388378e-05,,0.3544921875,0.0,0.0029296875,2229.971803028,0.0,34600960.0,0.07221078872680664,34600960.0,0.0,0.0,27729.552316928006,2905.700927734375,1774007491.1357846
-23.940793991088867,0.0,-2046.169189453125,902.09375,1.32421875,27.263671875,-0.00012174958101240918,,1.32421875,0.0,0.001953125,2242.132786473,0.0,34854912.0,0.0840110331773758,34854912.0,0.0,0.0,27824.78510398729,3018.168212890625,1774007503.309151
-23.687602996826172,0.0,-2057.48583984375,935.63671875,0.0,32.4970703125,2.2263426217250526e-05,,0.0,0.0,0.0,2254.28145591,0.0,35108864.0,0.0775366872549057,35108864.0,0.0,0.0,27761.088762558473,3143.984375,1774007515.4704323
-24.419540405273438,0.0,-1707.6168212890625,818.478515625,1.0625,15.9482421875,-3.431188451941125e-05,"{'size': 4051501.0, '_type': 'html-file', 'sha256': '8e010648c1d5d2362091d004cf4622d8a90e4ac4542d5e7466a9b79bb8bbab6d', 'path': 'media/html/render_35362816_8e010648c1d5d2362091.html'}",1.0625,0.0,0.0029296875,2286.621600068,0.0,35362816.0,0.08481153100728989,35362816.0,0.0,0.0,27891.00172936211,2840.689453125,1774007559.9596355
-24.891407012939453,0.0,-1833.44580078125,810.49609375,1.423828125,29.3583984375,6.288629811024293e-05,,1.423828125,0.0,0.00390625,2299.007658599,0.0,35616768.0,0.08863704651594162,35616768.0,0.0,0.0,27880.367858650727,2670.993408203125,1774007560.1536944
-24.751426696777344,0.0,-2009.1103515625,911.0546875,0.62109375,31.7529296875,-5.3925818065181375e-05,,0.62109375,0.0,0.00390625,2311.110214754,0.0,35870720.0,0.08530905097723007,35870720.0,0.0,0.0,27783.685873454775,3084.68896484375,1774007572.3451674
-24.959379196166992,0.0,-1946.98583984375,881.884765625,0.5146484375,31.0751953125,-1.0065634342026897e-05,,0.5146484375,0.0,0.0048828125,2323.250912753,0.0,36124672.0,0.0843370333313942,36124672.0,0.0,0.0,27931.46562741817,2976.39990234375,1774007584.4477687
-25.101505279541016,0.0,-1786.4122314453125,850.8046875,0.0,21.736328125,-9.622218385629822e-06,,0.0,0.0,0.0,2335.354608592,0.0,36378624.0,0.08890537172555923,36378624.0,0.0,0.0,27928.0528437729,2892.363525390625,1774007596.5884638
-24.951400756835938,0.0,-1870.0189208984375,872.423828125,0.0,14.1455078125,0.00011198974243598059,"{'size': 4073561.0, '_type': 'html-file', 'sha256': 'd5cc53e9604ac8f3471ce3e2785bb24eb8f4bc771075a7a710d5e291fa5bc2b7', 'path': 'media/html/render_36632576_d5cc53e9604ac8f3471c.html'}",0.0,0.0,0.0,2367.017359167,0.0,36632576.0,0.08895768225193024,36632576.0,0.0,0.0,27932.214940287606,2984.654541015625,1774007640.355441
-24.46942138671875,0.0,-1640.215576171875,785.80859375,0.875,13.14453125,-9.662226148066111e-06,,0.875,0.0,0.001953125,2379.438974748,0.0,36886528.0,0.0833771824836731,36886528.0,0.0,0.0,27861.591877147326,2664.058349609375,1774007640.6002645
-24.06047248840332,0.0,-1972.290771484375,869.2587890625,0.4228515625,20.83984375,8.346327007302534e-08,,0.4228515625,0.0,0.001953125,2391.568943609,0.0,37140480.0,0.08286034315824509,37140480.0,0.0,0.0,27750.293431392274,2934.17431640625,1774007652.776348
-25.467329025268555,0.0,-1894.805908203125,896.9873046875,0.3408203125,24.541015625,-1.0053115147456992e-05,,0.3408203125,0.0,0.001953125,2403.681751059,0.0,37394432.0,0.08402051031589508,37394432.0,0.0,0.0,27945.258543175576,3000.8642578125,1774007664.9060256
-25.11822509765625,0.0,-1937.02099609375,894.7763671875,0.498046875,19.1044921875,-2.3119868274079636e-05,,0.498046875,0.0,0.0029296875,2415.792985239,0.0,37648384.0,0.08039785921573639,37648384.0,0.0,0.0,27906.44644471219,3022.03759765625,1774007677.0193102
-25.120868682861328,0.0,-1634.51318359375,811.3154296875,0.4267578125,21.1943359375,2.9764989449176937e-05,"{'size': 4152373.0, '_type': 'html-file', 'sha256': 'ede29c030620124d60d6aec4fb675c5c1c80e914dfef4d184d03030f298df133', 'path': 'media/html/render_37902336_ede29c030620124d60d6.html'}",0.4267578125,0.0,0.001953125,2448.350247217,0.0,37902336.0,0.08092593401670456,37902336.0,0.0,0.0,28023.290095169046,2708.5556640625,1774007721.6883695
-26.05340576171875,0.0,-1822.0941162109375,848.3310546875,0.0,23.4208984375,-1.829790744523052e-05,,0.0,0.0,0.0,2460.734781089,0.0,38156288.0,0.08672929555177689,38156288.0,0.0,0.0,28024.30314109745,2844.1103515625,1774007721.8900447
-25.05620002746582,0.0,-1739.3388671875,854.203125,0.8828125,23.384765625,3.8825393858132884e-05,,0.8828125,0.0,0.001953125,2472.840626891,0.0,38410240.0,0.08057951182126999,38410240.0,0.0,0.0,27827.462395123715,2905.88525390625,1774007734.0722456
-26.182519912719727,0.0,-1772.075439453125,842.2744140625,0.634765625,20.81640625,1.1209031981707085e-05,,0.634765625,0.0,0.0009765625,2484.99304089,0.0,38664192.0,0.07919660210609436,38664192.0,0.0,0.0,27932.708644441416,2794.35498046875,1774007746.1781824
-24.669143676757812,0.0,-1972.07373046875,876.681640625,0.0224609375,26.6611328125,-3.5129982279613614e-05,,0.0224609375,0.0,0.0009765625,2497.089333889,0.0,38918144.0,0.0801238864660263,38918144.0,0.0,0.0,27887.797427629834,2961.0869140625,1774007758.33051
-25.643924713134766,0.0,-1640.8748779296875,762.8955078125,0.2587890625,14.21875,4.5691660488955677e-05,"{'size': 4145273.0, '_type': 'html-file', 'sha256': '6c8f4e5ab8b94ef2aa9549863b868bce54a60234e5ea9f8f23017e0cd96643e7', 'path': 'media/html/render_39172096_6c8f4e5ab8b94ef2aa95.html'}",0.2587890625,0.0,0.0009765625,2529.597879337,0.0,39172096.0,0.08164848387241364,39172096.0,0.0,0.0,27963.819332125993,2543.064208984375,1774007802.9359312
-24.721134185791016,0.0,-1780.3092041015625,825.1171875,1.2607421875,30.953125,1.7281603504670784e-05,,1.2607421875,0.0,0.005859375,2541.977851146,0.0,39426048.0,0.08091910183429718,39426048.0,0.0,0.0,27948.10499925548,2691.71484375,1774007803.1320052
-24.401805877685547,0.0,-1925.9229736328125,910.7841796875,1.314453125,52.892578125,-3.094827479799278e-05,,1.314453125,0.0,0.005859375,2554.095789319,0.0,39680000.0,0.08391238749027252,39680000.0,0.0,0.0,27715.70967060452,2996.152587890625,1774007815.3153887
-25.880802154541016,0.0,-1886.0272216796875,885.25390625,0.01171875,15.13671875,1.9766298464674037e-06,,0.01171875,0.0,0.001953125,2566.20571024,0.0,39933952.0,0.0840354934334755,39933952.0,0.0,0.0,27995.43719491132,3100.415771484375,1774007827.4333057
-25.732179641723633,0.0,-1675.931396484375,813.2109375,0.0,18.6650390625,-5.785082612419501e-05,,0.0,0.0,0.0,2578.369643724,0.0,40187904.0,0.08480486273765564,40187904.0,0.0,0.0,27920.339072027768,2749.603515625,1774007839.5431387
-24.185632705688477,0.0,-1826.229248046875,899.26171875,1.005859375,22.9326171875,4.590926619130187e-05,"{'size': 4130113.0, '_type': 'html-file', 'sha256': 'c06fd419fef0ed96025eb16023fb73d8c77e306e8667269214688c9b3e6b26bb', 'path': 'media/html/render_40441856_c06fd419fef0ed96025e.html'}",1.005859375,0.0,0.0048828125,2609.901146259,0.0,40441856.0,0.09042894095182419,40441856.0,0.0,0.0,27845.266428338204,2965.585205078125,1774007883.2392216
-26.079240798950195,0.0,-1915.7548828125,859.17578125,0.0078125,27.5927734375,2.9987617381266318e-05,,0.0078125,0.0,0.001953125,2622.267528309,0.0,40695808.0,0.09219975769519806,40695808.0,0.0,0.0,28003.93096535188,2909.31494140625,1774007883.4560723
-25.217493057250977,0.0,-1995.24462890625,907.3310546875,1.64453125,42.521484375,7.162202564359177e-06,,1.64453125,0.0,0.00390625,2634.394384275,0.0,40949760.0,0.09042596071958542,40949760.0,0.0,0.0,27925.465982246864,2979.22314453125,1774007895.6050055
-25.14799690246582,0.0,-1970.094970703125,902.2880859375,0.0,25.71484375,-1.7801254216465168e-05,,0.0,0.0,0.0,2646.50798593,0.0,41203712.0,0.08630035072565079,41203712.0,0.0,0.0,27945.781303207477,3086.41650390625,1774007907.731912
-26.2685489654541,0.0,-1932.3380126953125,895.7451171875,0.107421875,23.4619140625,-4.059936327394098e-05,,0.107421875,0.0,0.00390625,2658.613236013,0.0,41457664.0,0.10000397264957428,41457664.0,0.0,0.0,28019.723635707043,3007.23193359375,1774007919.8452802
-25.816328048706055,0.0,-1612.4989013671875,801.85546875,0.3193359375,36.6826171875,3.3532403904246166e-05,"{'size': 4192125.0, '_type': 'html-file', 'sha256': 'af1da69c10163a4196a750d6e4a63effe3a664c62b3ab31da914f99b6de63358', 'path': 'media/html/render_41711616_af1da69c10163a4196a7.html'}",0.3193359375,0.0,0.00390625,2691.415638012,0.0,41711616.0,0.09060502797365189,41711616.0,0.0,0.0,27931.755679243684,2704.027587890625,1774007964.7537315
-26.175771713256836,0.0,-1953.026611328125,909.61328125,0.884765625,30.1083984375,-5.016457294004795e-07,,0.884765625,0.0,0.0048828125,2703.835038364,0.0,41965568.0,0.08686929941177368,41965568.0,0.0,0.0,27955.817981032647,3044.488525390625,1774007965.0141199
-25.532339096069336,0.0,-1832.7359619140625,910.486328125,1.6201171875,27.060546875,-6.0846599808428437e-05,,1.6201171875,0.0,0.00390625,2715.953300665,0.0,42219520.0,0.08907608687877655,42219520.0,0.0,0.0,27799.76503825903,3041.21728515625,1774007977.1724896
-26.076435089111328,0.0,-1843.21875,857.666015625,0.294921875,23.697265625,6.195303285494447e-06,,0.294921875,0.0,0.0009765625,2728.05833864,0.0,42473472.0,0.08153380453586578,42473472.0,0.0,0.0,27983.542070631844,2868.6328125,1774007989.2899961
-25.99370574951172,0.0,-1795.67041015625,867.802734375,0.0,12.884765625,3.452098462730646e-05,,0.0,0.0,0.0,2740.188072091,0.0,42727424.0,0.08318433165550232,42727424.0,0.0,0.0,27925.046476984327,2941.20654296875,1774008001.3957493
-25.840465545654297,0.0,-1909.82373046875,884.41015625,0.0,25.421875,1.1280281796643976e-05,"{'size': 4108309.0, '_type': 'html-file', 'sha256': '322f53b176013aa3bff53c40297276bcb1fc9b15ec165bf93e21aed49338c183', 'path': 'media/html/render_42981376_322f53b176013aa3bff5.html'}",0.0,0.0,0.0,2772.810463044,0.0,42981376.0,0.09185329079627991,42981376.0,0.0,0.0,27986.56472307591,2985.800537109375,1774008046.1485643
-26.584125518798828,0.0,-1909.46240234375,886.015625,1.8857421875,25.9482421875,1.0759201359178405e-05,,1.8857421875,0.0,0.005859375,2785.188958111,0.0,43235328.0,0.08770576864480972,43235328.0,0.0,0.0,27949.51231009637,3030.7734375,1774008046.3523102
-25.98362159729004,0.0,-1944.987060546875,870.830078125,0.2255859375,31.2822265625,-2.567005140008405e-05,,0.2255859375,0.0,0.0029296875,2797.289819665,0.0,43489280.0,0.09396331012248993,43489280.0,0.0,0.0,27862.62169051354,2933.00048828125,1774008058.526413
-26.379396438598633,0.0,-1957.553955078125,841.98828125,1.7060546875,22.265625,-2.334218515898101e-05,,1.7060546875,0.0,0.0029296875,2809.38554235,0.0,43743232.0,0.09599107503890991,43743232.0,0.0,0.0,27944.63096369807,2812.331298828125,1774008070.6271105
-26.971540451049805,0.0,-1912.2305908203125,904.9697265625,0.0,16.81640625,6.54650284559466e-05,,0.0,0.0,0.0,2821.498884256,0.0,43997184.0,0.09064717590808868,43997184.0,0.0,0.0,28080.329118009275,2984.38330078125,1774008082.7227976
-25.985424041748047,0.0,-1919.135986328125,896.03515625,1.220703125,24.3134765625,-5.725122900912538e-05,"{'_type': 'html-file', 'sha256': 'b06ae4b7e241f0a9ea17b120b39335abb3f80d7efb126761d7d5bdb49f84dd16', 'path': 'media/html/render_44251136_b06ae4b7e241f0a9ea17.html', 'size': 4133609.0}",1.220703125,0.0,0.0048828125,2852.905152347,0.0,44251136.0,0.0971294566988945,44251136.0,0.0,0.0,27899.89920556871,3072.83056640625,1774008126.2432532
-26.483936309814453,0.0,-1758.28125,838.6865234375,1.029296875,35.4130859375,5.62803543289192e-05,,1.029296875,0.0,0.0078125,2865.248280302,0.0,44505088.0,0.08614346385002136,44505088.0,0.0,0.0,27992.82827214137,2791.94189453125,1774008126.4574451
-26.19331169128418,0.0,-1805.9996337890625,839.7421875,0.599609375,16.064453125,-1.943602183018811e-05,,0.599609375,0.0,0.0029296875,2877.399832449,0.0,44759040.0,0.0996931940317154,44759040.0,0.0,0.0,27908.112069493603,2819.30712890625,1774008138.5851724
