_step,eval/episode_reward_survive,training/entropy,training/log_alpha,training/critic_loss,eval/episode_success,eval/episode_reward_dist,eval/episode_reward_ctrl,training/alpha_loss,eval/episode_reward_near,step,eval/episode_success_any,render,eval/episode_success_hard,training/sps,eval/episode_reward,eval/episode_dist,eval/episode_success_easy,training/actor_loss,_timestamp,_runtime
23427072.0,815.79296875,0.0,0.0,0.05937180668115616,0.623046875,0.0,-1750.2254638671875,2.0497620425885543e-05,0.0,23427072.0,0.0029296875,,0.0,27991.613000941303,0.623046875,2773.9462890625,17.3935546875,-20.881994247436523,1773983722.4744122,1497.388577105
23681024.0,888.181640625,0.0,0.0,0.0630587562918663,1.240234375,0.0,-1994.5111083984375,-8.39516578707844e-05,0.0,23681024.0,0.0029296875,,0.0,28075.418255065044,1.240234375,3005.535888671875,30.548828125,-21.505435943603516,1773983734.5777943,1509.483254962
23934976.0,924.08984375,0.0,0.0,0.06304121017456055,0.44921875,0.0,-2069.84423828125,3.111832120339386e-05,0.0,23934976.0,0.0048828125,"{'sha256': '3535ab12f8fbb88aee228c51eaf667e204f369d3b9e99f555dfd32680364edb2', 'path': 'media/html/render_23934976_3535ab12f8fbb88aee22.html', 'size': 4051569.0, '_type': 'html-file'}",0.0,27984.928689278804,0.44921875,3165.41796875,17.060546875,-21.104446411132812,1773983777.7769177,1540.586996451
24188928.0,844.912109375,0.0,0.0,0.0576457716524601,0.0,0.0,-1994.880126953125,-2.185306766477879e-05,0.0,24188928.0,0.0,,0.0,28060.43280003897,0.0,2948.025390625,11.271484375,-21.54106330871582,1773983777.959508,1552.892865678
24442880.0,900.1201171875,0.0,0.0,0.06229493394494057,0.0,0.0,-1958.53369140625,-1.5429834093083628e-05,0.0,24442880.0,0.0,,0.0,27911.236200464555,0.0,3091.80810546875,15.583984375,-20.392948150634766,1773983790.0822465,1565.026744739
24696832.0,877.86328125,0.0,0.0,0.06293277442455292,0.05078125,0.0,-1928.91845703125,7.399581591016613e-06,0.0,24696832.0,0.0009765625,,0.0,27997.35851464098,0.05078125,2941.803466796875,16.1259765625,-20.93106460571289,1773983802.2159646,1577.106614084
24950784.0,910.3515625,0.0,0.0,0.057020608335733414,0.0,0.0,-1979.786376953125,-2.0081177353858948e-05,0.0,24950784.0,0.0,,0.0,28011.462639089295,0.0,3112.6171875,10.65234375,-20.64194679260254,1773983814.2959156,1589.216776131
25204736.0,789.1923828125,0.0,0.0,0.06108541414141655,0.0,0.0,-1751.0067138671875,1.3634580682264641e-05,0.0,25204736.0,0.0,"{'sha256': '2c0157285b613f7be1726b0093c9b8e8c7dc6acdf96bdc7e7ab7b2a857341b0d', 'path': 'media/html/render_25204736_2c0157285b613f7be172.html', 'size': 4092457.0, '_type': 'html-file'}",0.0,28060.57251443412,0.0,2656.24755859375,2.404296875,-21.115184783935547,1773983858.5067441,1621.31677417
25458688.0,873.0146484375,0.0,0.0,0.058301568031311035,0.0,0.0,-1902.656494140625,-5.888578743906692e-05,0.0,25458688.0,0.0,,0.0,28026.405408214403,0.0,2993.32373046875,15.724609375,-20.70929527282715,1773983858.6992083,1633.661960631
25712640.0,714.966796875,0.0,0.0,0.05307324230670929,0.0,0.0,-1458.09033203125,4.829349563806318e-05,0.0,25712640.0,0.0,,0.0,27955.94051351755,0.0,2479.822265625,8.0439453125,-21.044429779052734,1773983870.8513095,1645.724378546
25966592.0,864.7412109375,0.0,0.0,0.06530845910310745,0.6103515625,0.0,-1799.6787109375,4.353461008577142e-06,0.0,25966592.0,0.0009765625,,0.0,28080.030050258196,0.6103515625,2938.279052734375,19.376953125,-21.544771194458008,1773983882.91366,1657.835345983
26220544.0,896.4423828125,0.0,0.0,0.06031830236315727,0.267578125,0.0,-1909.735107421875,-4.065642133355141e-05,0.0,26220544.0,0.001953125,,0.0,28057.5427243719,0.267578125,3077.852294921875,14.416015625,-21.156057357788086,1773983895.024477,1669.918517194
26474496.0,859.609375,0.0,0.0,0.05678662657737732,0.0,0.0,-1948.217529296875,2.260692053823732e-05,0.0,26474496.0,0.0,"{'path': 'media/html/render_26474496_c24c99e934cb4e227f06.html', 'size': 4057461.0, '_type': 'html-file', 'sha256': 'c24c99e934cb4e227f06021e516341b49bbca808a286769d4d78b32336acb01f'}",0.0,27999.53917511451,0.0,2900.7978515625,10.9921875,-21.135969161987305,1773983939.3031578,1702.113154771
26728448.0,852.8515625,0.0,0.0,0.06291306018829346,0.0,0.0,-2024.626708984375,2.518271685403306e-05,0.0,26728448.0,0.0,,0.0,28080.21215511048,0.0,3067.85498046875,9.4296875,-21.845609664916992,1773983939.5054586,1714.431013126
26982400.0,771.7314453125,0.0,0.0,0.058099519461393356,0.525390625,0.0,-1684.1119384765625,1.5427768857989577e-06,0.0,26982400.0,0.001953125,,0.0,27930.612353314395,0.525390625,2651.66748046875,15.4072265625,-21.109954833984375,1773983951.6200504,1726.522417837
27236352.0,800.5869140625,0.0,0.0,0.062193866819143295,0.15625,0.0,-1741.8145751953125,-5.192593016545288e-05,0.0,27236352.0,0.0009765625,,0.0,28114.836435580884,0.15625,2678.44921875,18.552734375,-21.920747756958008,1773983963.7119634,1738.56417999
27490304.0,807.4677734375,0.0,0.0,0.05970900133252144,0.6201171875,0.0,-1764.817626953125,-8.520462142769247e-05,0.0,27490304.0,0.00390625,,0.0,28142.381768070303,0.6201171875,2735.30322265625,20.765625,-22.02305793762207,1773983975.753327,1750.677119187
27744256.0,906.732421875,0.0,0.0,0.06656534224748611,0.0,0.0,-1946.394775390625,1.0203660167462658e-05,0.0,27744256.0,0.0,"{'path': 'media/html/render_27744256_9bff65c39a16b08b2cb6.html', 'size': 4133317.0, '_type': 'html-file', 'sha256': '9bff65c39a16b08b2cb65c8f8aa3c9fabb640ac8d611ab39f990d1f7c703da12'}",0.0,28039.039661317747,0.0,3133.79736328125,6.4892578125,-21.6292667388916,1773984019.870136,1782.680152956
27998208.0,879.173828125,0.0,0.0,0.0678054690361023,0.0,0.0,-1873.570068359375,-1.1642114259302616e-05,0.0,27998208.0,0.0,,0.0,28035.900138940848,0.0,2998.49365234375,20.4736328125,-21.328340530395508,1773984020.0816507,1795.06129828
28252160.0,652.2255859375,0.0,0.0,0.06585946679115295,0.2255859375,0.0,-1480.2559814453125,2.721571217989549e-05,0.0,28252160.0,0.001953125,,0.0,27912.32527660904,0.2255859375,2195.270263671875,9.681640625,-20.40648651123047,1773984032.2504635,1807.135730148
28506112.0,829.6015625,0.0,0.0,0.05932251736521721,0.0,0.0,-1858.1497802734375,1.424356651114067e-05,0.0,28506112.0,0.0,,0.0,28033.710122187174,0.0,2832.0703125,11.37890625,-20.652761459350586,1773984044.3249354,1819.251922565
28760064.0,927.837890625,0.0,0.0,0.06365182995796204,0.0,0.0,-2087.07861328125,-8.328187686856836e-05,0.0,28760064.0,0.0,,0.0,28045.38136735203,0.0,3227.005859375,5.7197265625,-21.391948699951172,1773984056.4411902,1831.326922773
29014016.0,830.8251953125,0.0,0.0,0.061057720333337784,0.0,0.0,-1777.998779296875,6.729191954946145e-05,0.0,29014016.0,0.0,"{'path': 'media/html/render_29014016_f3ba9661b15a30e829e9.html', 'size': 4145221.0, '_type': 'html-file', 'sha256': 'f3ba9661b15a30e829e91fc25b7079515b13f5335d2c1158899c6a85da695f41'}",0.0,28041.77310906273,0.0,2804.35205078125,16.5302734375,-21.184284210205078,1773984100.5070498,1863.317073104
29267968.0,927.421875,0.0,0.0,0.059533536434173584,0.0,0.0,-2075.96533203125,1.7936785297933966e-05,0.0,29267968.0,0.0,,0.0,27968.15879825802,0.0,3198.3056640625,10.4345703125,-20.385276794433594,1773984100.6941798,1875.636933225
29521920.0,898.3955078125,0.0,0.0,0.06481527537107468,0.5087890625,0.0,-1877.816650390625,-5.76595266466029e-06,0.0,29521920.0,0.0009765625,,0.0,27899.788125641782,0.5087890625,3017.98681640625,24.646484375,-20.857524871826172,1773984112.8261087,1887.731288748
29775872.0,793.1611328125,0.0,0.0,0.06302955001592636,0.0,0.0,-1804.1851806640625,-3.292861219961196e-05,0.0,29775872.0,0.0,,0.0,28098.274471393164,0.0,2692.05419921875,13.85546875,-21.593402862548828,1773984124.9204738,1899.81046884
30029824.0,817.41015625,0.0,0.0,0.05877791717648506,0.0,0.0,-1809.96728515625,1.0415083124826197e-05,0.0,30029824.0,0.0,,0.0,28022.11124964951,0.0,2805.2138671875,2.794921875,-20.502241134643555,1773984136.999529,1911.9072785
30283776.0,767.6484375,0.0,0.0,0.06582605093717575,0.0,0.0,-1712.39013671875,2.950983434857335e-05,0.0,30283776.0,0.0,"{'_type': 'html-file', 'sha256': '94d365d99d87cf5bd2dd6ab16f4d33f94e706097004328f16fb402221bd0cc59', 'path': 'media/html/render_30283776_94d365d99d87cf5bd2dd.html', 'size': 4086697.0}",0.0,28057.391954155755,0.0,2634.728515625,11.00390625,-20.962251663208008,1773984181.4992743,1944.309299001
30537728.0,869.0595703125,0.0,0.0,0.062271978706121445,0.107421875,0.0,-1869.923095703125,-7.186675702541834e-06,0.0,30537728.0,0.0009765625,,0.0,28015.58331760257,0.107421875,2969.70654296875,13.30859375,-20.711864471435547,1773984181.6967812,1956.665250025
30791680.0,872.837890625,0.0,0.0,0.05736395716667175,0.0,0.0,-1829.935546875,4.3324682337697595e-05,0.0,30791680.0,0.0,,0.0,27884.43910498531,0.0,3000.649169921875,8.384765625,-21.09995460510254,1773984193.8544052,1968.758372224
31045632.0,751.798828125,0.0,0.0,0.058584827929735184,0.0,0.0,-1628.8194580078125,-1.1981199349975213e-05,0.0,31045632.0,0.0,,0.0,28062.649174405255,0.0,2506.6962890625,9.173828125,-21.78693962097168,1773984205.9475863,1980.875225866
31299584.0,767.9853515625,0.0,0.0,0.05250843986868858,0.3427734375,0.0,-1650.6595458984375,-2.3771257474436425e-05,0.0,31299584.0,0.001953125,,0.0,27995.87353430961,0.3427734375,2657.846435546875,13.876953125,-21.068119049072266,1773984218.0644135,1992.956998756
31553536.0,708.32421875,0.0,0.0,0.05733754113316536,0.5859375,0.0,-1536.03173828125,2.8362052034935914e-05,0.0,31553536.0,0.0029296875,"{'path': 'media/html/render_31553536_efb8d9e0f50c6b5a3551.html', 'size': 4101925.0, '_type': 'html-file', 'sha256': 'efb8d9e0f50c6b5a3551bd4ca3c048ef3cd90454b8dc5a223673ad94464fecbe'}",0.0,28015.037311444918,0.5859375,2337.1708984375,28.8359375,-21.467552185058594,1773984261.4755695,2024.285602401
31807488.0,865.6484375,0.0,0.0,0.05889873579144478,0.0,0.0,-1826.915283203125,1.653892468311824e-05,0.0,31807488.0,0.0,,0.0,28095.00384353425,0.0,2974.06640625,8.646484375,-21.737028121948242,1773984261.6768625,2036.599367665
32061440.0,848.40234375,0.0,0.0,0.057567913085222244,0.0,0.0,-1853.558837890625,-1.4333286344481166e-05,0.0,32061440.0,0.0,,0.0,27940.040080187235,0.0,2853.91357421875,10.5048828125,-22.177841186523438,1773984273.7884593,2048.681723963
32315392.0,875.19921875,0.0,0.0,0.055722225457429886,0.0029296875,0.0,-1892.4605712890625,3.035789995919913e-05,0.0,32315392.0,0.0009765625,,0.0,28094.1857497807,0.0029296875,2983.5263671875,8.6484375,-21.8098087310791,1773984285.870927,2060.791764065
32569344.0,677.2548828125,0.0,0.0,0.04860870540142059,0.0,0.0,-1640.4757080078125,5.423993934527971e-05,0.0,32569344.0,0.0,,0.0,27932.379018070118,0.0,2241.88720703125,7.716796875,-20.368423461914062,1773984297.9810343,2072.945847522
32823296.0,861.53125,0.0,0.0,0.05257541313767433,0.529296875,0.0,-1907.32958984375,-1.2873793821199797e-05,0.0,32823296.0,0.0009765625,"{'_type': 'html-file', 'sha256': '0fb5491e9d565183309dc1e65520594fc8a792e38a0d03930db8ffc77f788caa', 'path': 'media/html/render_32823296_0fb5491e9d565183309d.html', 'size': 4049893.0}",0.0,27890.815497509444,0.529296875,2977.8037109375,12.8056640625,-20.020328521728516,1773984342.4342513,2105.244265351
33077248.0,824.0517578125,0.0,0.0,0.05798226594924927,0.0029296875,0.0,-1820.61474609375,-5.371115912566893e-05,0.0,33077248.0,0.0009765625,,0.0,27934.22502595808,0.0029296875,2828.654296875,12.9228515625,-20.512367248535156,1773984342.6745188,2117.666009732
33331200.0,820.3564453125,0.0,0.0,0.058696307241916656,0.0,0.0,-1844.1585693359375,6.392940122168511e-05,0.0,33331200.0,0.0,,0.0,27832.238891666635,0.0,2731.06396484375,10.0322265625,-20.149126052856445,1773984354.8554506,2129.764433385
33585152.0,915.701171875,0.0,0.0,0.05717082321643829,0.755859375,0.0,-1990.2723388671875,-8.062589586188551e-06,0.0,33585152.0,0.0029296875,,0.0,27959.680105182706,0.755859375,3126.94775390625,8.73046875,-20.958803176879883,1773984366.9537158,2141.893417303
33839104.0,750.7021484375,0.0,0.0,0.06040208041667938,0.0,0.0,-1543.64453125,-6.270353196669021e-07,0.0,33839104.0,0.0,,0.0,27961.55247829246,0.0,2515.12255859375,8.2275390625,-20.285568237304688,1773984379.0829487,2153.986949523
34093056.0,746.4794921875,0.0,0.0,0.05772174894809723,0.310546875,0.0,-1681.621337890625,-2.6993614028469892e-06,0.0,34093056.0,0.0029296875,"{'path': 'media/html/render_34093056_99ef91ff5dd692abe6fa.html', 'size': 4074517.0, '_type': 'html-file', 'sha256': '99ef91ff5dd692abe6fa3684d3011ecb57cd2e4a559c4c2569f4c6ccfd5e0ad7'}",0.0,27977.528853471264,0.310546875,2506.62548828125,19.7490234375,-20.86644172668457,1773984423.4353845,2186.245395057
34347008.0,719.8193359375,0.0,0.0,0.059040460735559464,0.048828125,0.0,-1547.842529296875,5.315464295563288e-05,0.0,34347008.0,0.0009765625,,0.0,27999.03795376354,0.048828125,2369.83935546875,12.6953125,-21.33501434326172,1773984423.6470351,2198.578927836
34600960.0,885.35546875,0.0,0.0,0.06167891249060631,0.0,0.0,-1914.9600830078125,-4.2662417399697006e-05,0.0,34600960.0,0.0,,0.0,27938.302491214003,0.0,2916.269775390625,11.6787109375,-21.098430633544922,1773984435.76821,2210.687362164
34854912.0,875.15234375,0.0,0.0,0.0582694336771965,0.404296875,0.0,-1898.1492919921875,1.9166793208569288e-05,0.0,34854912.0,0.0009765625,,0.0,28033.674706937883,0.404296875,3068.824462890625,9.4638671875,-21.28764533996582,1773984447.8760746,2222.784486212
35108864.0,826.4912109375,0.0,0.0,0.05555940419435501,0.3447265625,0.0,-1733.63427734375,-3.6881367122987285e-05,0.0,35108864.0,0.001953125,,0.0,27963.76280312892,0.3447265625,2826.494140625,17.5908203125,-20.99140167236328,1773984459.9739792,2234.872739751
35362816.0,913.5732421875,0.0,0.0,0.06176555156707764,0.8193359375,0.0,-1979.668212890625,5.3997093345969915e-05,0.0,35362816.0,0.001953125,"{'path': 'media/html/render_35362816_7a1b1adf89cfaf786724.html', 'size': 4058845.0, '_type': 'html-file', 'sha256': '7a1b1adf89cfaf786724d382c26b6a5ae5e4c379677642daf305cc7f171f2a30'}",0.0,28100.29073738868,0.8193359375,3097.7177734375,13.0625,-22.08822250366211,1773984504.5881598,2267.398145746
35616768.0,847.3447265625,0.0,0.0,0.057535093277692795,0.0771484375,0.0,-1867.47021484375,-7.584920695080655e-06,0.0,35616768.0,0.0009765625,,0.0,27994.014219614655,0.0771484375,2911.724609375,12.34375,-20.853490829467773,1773984504.7938461,2279.747730725
35870720.0,887.3623046875,0.0,0.0,0.05924215912818909,0.0,0.0,-1790.6212158203125,-1.2781812984030694e-05,0.0,35870720.0,0.0,,0.0,27951.77574504478,0.0,3046.318359375,6.1845703125,-21.033641815185547,1773984516.937091,2291.829362095
36124672.0,854.3388671875,0.0,0.0,0.05560877546668053,0.0,0.0,-1799.402587890625,1.189640533993952e-05,0.0,36124672.0,0.0,,0.0,28022.224780173976,0.0,2971.236328125,5.240234375,-21.21847915649414,1773984529.0188048,2303.939490159
36378624.0,822.978515625,0.0,0.0,0.05779029801487923,0.0,0.0,-1766.390625,1.7720070900395513e-05,0.0,36378624.0,0.0,,0.0,28033.930731692322,0.0,2845.22509765625,13.982421875,-21.141653060913086,1773984541.1284885,2316.019237686
36632576.0,806.2919921875,0.0,0.0,0.059844668954610825,0.7353515625,0.0,-1843.076171875,-3.3004889701260254e-05,0.0,36632576.0,0.001953125,"{'path': 'media/html/render_36632576_b2f36bf702fc56162092.html', 'size': 4127397.0, '_type': 'html-file', 'sha256': 'b2f36bf702fc56162092114a5e637a383479c49a7abf97c0c36d1ee0029738e3'}",0.0,28020.805714734735,0.7353515625,2740.225830078125,27.4228515625,-21.09548568725586,1773984584.5151095,2347.325115115
36886528.0,843.9189453125,0.0,0.0,0.05818662792444229,0.0,0.0,-1799.257568359375,2.5999879653682e-05,0.0,36886528.0,0.0,,0.0,28018.22817495296,0.0,2875.64013671875,9.97265625,-21.174293518066406,1773984584.7286704,2359.661922284
37140480.0,880.7353515625,0.0,0.0,0.056320082396268845,0.0,0.0,-1867.992919921875,1.2192099347885232e-05,0.0,37140480.0,0.0,,0.0,27925.968233746404,0.0,2981.2724609375,8.1845703125,-21.168771743774414,1773984596.851237,2371.764993551
37394432.0,883.099609375,0.0,0.0,0.06112033501267433,0.7333984375,0.0,-1850.74169921875,-1.0311535334039945e-05,0.0,37394432.0,0.0048828125,,0.0,28036.66761121409,0.7333984375,3000.6982421875,16.501953125,-21.744091033935547,1773984608.9545608,2383.838209539
37648384.0,810.7890625,0.0,0.0,0.05688129737973213,0.0,0.0,-1653.2705078125,4.8602069000480697e-05,0.0,37648384.0,0.0,,0.0,28051.821243993814,0.0,2773.76220703125,7.3896484375,-21.969423294067383,1773984621.0275817,2395.920887348
37902336.0,900.318359375,0.0,0.0,0.05930284038186073,0.8505859375,0.0,-1918.59619140625,-4.180739415460266e-05,0.0,37902336.0,0.0009765625,"{'path': 'media/html/render_37902336_8a502d13bf300bb47780.html', 'size': 4084909.0, '_type': 'html-file', 'sha256': '8a502d13bf300bb477807880d5b1baf0417a50bdcb9b925c3f6e18cd4422dac1'}",0.0,28116.21457378426,0.8505859375,3050.616455078125,21.3076171875,-21.989517211914062,1773984665.473935,2428.283957273
38156288.0,855.486328125,0.0,0.0,0.05961981415748596,0.384765625,0.0,-1820.001220703125,4.0889452066039667e-05,0.0,38156288.0,0.0009765625,,0.0,28070.247237998246,0.384765625,2943.38916015625,9.6396484375,-21.51573371887207,1773984665.685067,2440.6051423
38410240.0,843.0380859375,0.0,0.0,0.062088001519441605,0.0,0.0,-1766.087890625,-3.886555350618437e-05,0.0,38410240.0,0.0,,0.0,28046.420381221047,0.0,2899.386474609375,4.849609375,-22.441349029541016,1773984677.7943413,2452.683159631
38664192.0,804.0185546875,0.0,0.0,0.06748858839273453,0.0,0.0,-1608.208984375,-8.415600859734695e-06,0.0,38664192.0,0.0,,0.0,28016.62970466608,0.0,2804.872802734375,7.951171875,-21.73973846435547,1773984689.8725505,2464.769496795
38918144.0,875.2578125,0.0,0.0,0.06108653545379639,0.0,0.0,-1823.5211181640625,1.76186458702432e-05,0.0,38918144.0,0.0,,0.0,28098.92676108125,0.0,3032.28857421875,12.537109375,-22.23845100402832,1773984701.9589472,2476.821716571
39172096.0,879.3134765625,0.0,0.0,0.0645211786031723,0.0,0.0,-1893.07373046875,1.1736883607227355e-05,0.0,39172096.0,0.0,"{'path': 'media/html/render_39172096_f4446eb38baba86d5dd0.html', 'size': 4087617.0, '_type': 'html-file', 'sha256': 'f4446eb38baba86d5dd009e79d0bc14db6f6891cf1c5fb3e7014c5e96f189e2c'}",0.0,28108.304547971817,0.0,2996.07177734375,11.1875,-22.10995864868164,1773984746.1864426,2508.996450651
39426048.0,905.1201171875,0.0,0.0,0.0635380744934082,0.0,0.0,-1942.19775390625,4.933290256303735e-05,0.0,39426048.0,0.0,,0.0,28206.362146220843,0.0,3052.935546875,13.6171875,-22.89265251159668,1773984746.3781931,2521.272815103
39680000.0,861.244140625,0.0,0.0,0.06092282384634018,0.0166015625,0.0,-1802.4720458984375,-1.9707535102497786e-05,0.0,39680000.0,0.0009765625,,0.0,28047.360507727553,0.0166015625,2921.17431640625,17.8720703125,-22.964887619018555,1773984758.4618578,2533.327701766
39933952.0,924.0400390625,0.0,0.0,0.0602412149310112,0.3955078125,0.0,-1917.299560546875,2.559100494181621e-06,0.0,39933952.0,0.0009765625,,0.0,28188.814876151908,0.3955078125,3189.39404296875,12.0400390625,-22.962297439575195,1773984770.517167,2545.365029142
40187904.0,718.037109375,0.0,0.0,0.065621517598629,0.0,0.0,-1648.540771484375,3.3081510082411114e-06,0.0,40187904.0,0.0,,0.0,28148.110499378545,0.0,2514.8115234375,7.376953125,-22.820436477661133,1773984782.5543578,2557.434427097
40441856.0,872.7880859375,0.0,0.0,0.06674734503030777,0.20703125,0.0,-1826.4805908203125,6.258332632569363e-06,0.0,40441856.0,0.001953125,"{'path': 'media/html/render_40441856_35f18a370132725981d7.html', 'size': 4082813.0, '_type': 'html-file', 'sha256': '35f18a370132725981d7a57c2378ede5b6d6f312320894c19cface7cae205550'}",0.0,28143.55513883786,0.20703125,2984.471435546875,13.8740234375,-23.070356369018555,1773984825.9400437,2588.750113531
40695808.0,865.8408203125,0.0,0.0,0.06526210159063339,0.0,0.0,-1686.0255126953125,4.103003448108211e-06,0.0,40695808.0,0.0,,0.0,28171.0569624294,0.0,2997.473876953125,5.8232421875,-22.85674285888672,1773984826.1376054,2601.046510572
40949760.0,853.73046875,0.0,0.0,0.06834128499031067,0.0,0.0,-1714.1119384765625,1.4542501958203502e-05,0.0,40949760.0,0.0,,0.0,28077.303201571325,0.0,2871.3623046875,11.26953125,-22.292236328125,1773984838.2357798,2613.083356694
41203712.0,714.166015625,0.0,0.0,0.06608828902244568,0.138671875,0.0,-1477.6865234375,-4.874148089584196e-06,0.0,41203712.0,0.0009765625,,0.0,28238.171832688964,0.138671875,2432.54248046875,10.77734375,-23.54113006591797,1773984850.2727437,2625.14919485
41457664.0,898.87109375,0.0,0.0,0.06898161768913269,0.0,0.0,-1769.135498046875,1.740967491059564e-05,0.0,41457664.0,0.0,,0.0,28169.16164206655,0.0,3066.3662109375,14.171875,-23.016010284423828,1773984862.33849,2637.163969753
41711616.0,785.1396484375,0.0,0.0,0.0643995851278305,0.0,0.0,-1804.756591796875,5.3709485655417666e-05,0.0,41711616.0,0.0,"{'_type': 'html-file', 'sha256': '23d3d86da0d9b2118d17dc37e1613df0d635fbcfe1fab368b39279c097b93d43', 'path': 'media/html/render_41711616_23d3d86da0d9b2118d17.html', 'size': 4031821.0}",0.0,28227.391325610697,0.0,2674.083740234375,6.564453125,-24.001035690307617,1773984906.949518,2669.759571729
41965568.0,805.5234375,0.0,0.0,0.06938336789608002,0.0,0.0,-1659.402587890625,-7.889792868809309e-06,0.0,41965568.0,0.0,,0.0,28156.42923047451,0.0,2751.5087890625,3.1826171875,-22.77054786682129,1773984907.1696997,2682.036845635
42219520.0,823.69140625,0.0,0.0,0.07353731244802475,0.1923828125,0.0,-1689.946044921875,2.265956936753355e-05,0.0,42219520.0,0.0009765625,,0.0,28120.640817565094,0.1923828125,2766.677978515625,10.166015625,-24.392642974853516,1773984919.2263224,2694.072862553
42473472.0,814.8291015625,0.0,0.0,0.0729694589972496,0.0,0.0,-1771.599853515625,-4.934955723001622e-05,0.0,42473472.0,0.0,,0.0,28248.15971337696,0.0,2755.079345703125,9.853515625,-24.59459686279297,1773984931.2620232,2706.069416216
42727424.0,842.4521484375,0.0,0.0,0.0687934011220932,0.0,0.0,-1733.47607421875,2.8696551453322172e-05,0.0,42727424.0,0.0,,0.0,28284.825695465843,0.0,2909.601318359375,9.521484375,-24.793542861938477,1773984943.2586505,2718.12058475
42981376.0,834.943359375,0.0,0.0,0.06897713989019394,0.0,0.0,-1737.7550048828125,-2.235712599940598e-05,0.0,42981376.0,0.0,"{'path': 'media/html/render_42981376_3165679987027b1e7cda.html', 'size': 4093285.0, '_type': 'html-file', 'sha256': '3165679987027b1e7cda2844dc871149f1d51126ca8e2cb994833117ad598cad'}",0.0,28239.978369087206,0.0,2849.22802734375,5.669921875,-23.612157821655273,1773984987.9150825,2750.725114202
43235328.0,731.4072265625,0.0,0.0,0.06904322654008865,0.0,0.0,-1470.8900146484375,4.681440623244271e-05,0.0,43235328.0,0.0,,0.0,28332.055985628627,0.0,2439.7109375,20.5,-25.710540771484375,1773984988.1169674,2763.009891456
43489280.0,752.5869140625,0.0,0.0,0.0711250826716423,0.0,0.0,-1587.6396484375,2.0829404093092307e-05,0.0,43489280.0,0.0,,0.0,28180.496385090173,0.0,2512.03955078125,12.9677734375,-24.906442642211914,1773985000.199271,2775.019907977
43743232.0,777.9638671875,0.0,0.0,0.06922343373298645,0.0,0.0,-1648.395263671875,1.7542921341373585e-05,0.0,43743232.0,0.0,,0.0,28229.786033045606,0.0,2579.0439453125,15.14453125,-24.52230453491211,1773985012.2092202,2787.042086039
43997184.0,889.2333984375,0.0,0.0,0.06580987572669983,0.0751953125,0.0,-1852.8369140625,-2.6250985683873296e-05,0.0,43997184.0,0.0009765625,,0.0,28322.21579626207,0.0751953125,3012.2978515625,18.07421875,-25.05913543701172,1773985024.2312264,2799.067858322
44251136.0,910.998046875,0.0,0.0,0.06759712845087051,0.453125,0.0,-1850.198974609375,2.5444118364248425e-05,0.0,44251136.0,0.0009765625,"{'_type': 'html-file', 'sha256': 'dd89bb7623bfc51dd117f4b03ed6d3b080bd947f7040717cf8ab0acb5244f3b7', 'path': 'media/html/render_44251136_dd89bb7623bfc51dd117.html', 'size': 4184549.0}",0.0,28186.084760062524,0.453125,3170.77099609375,11.4970703125,-24.115909576416016,1773985067.60662,2830.416762373
44505088.0,892.228515625,0.0,0.0,0.06972616910934448,0.0,0.0,-1936.6080322265625,-5.145046816323884e-05,0.0,44505088.0,0.0,,0.0,28289.964125685357,0.0,3051.563720703125,9.83203125,-24.599716186523438,1773985067.8064957,2842.65465578
44759040.0,892.84375,0.0,0.0,0.06482549011707306,0.0,0.0,-1894.8253173828125,4.2117811972275376e-05,0.0,44759040.0,0.0,,0.0,28185.65515060941,0.0,2957.884521484375,9.2724609375,-24.581052780151367,1773985079.8442147,2854.684744645
45012992.0,839.70703125,0.0,0.0,0.06578187644481659,0.0,0.0,-1690.4873046875,3.441293665673584e-05,0.0,45012992.0,0.0,,0.0,28300.121771688897,0.0,2844.99755859375,14.6923828125,-24.844289779663086,1773985091.8741894,2866.662442492
45266944.0,794.033203125,0.0,0.0,0.06787260621786118,0.0,0.0,-1682.3125,-2.28888511628611e-05,0.0,45266944.0,0.0,,0.0,28342.54328627634,0.0,2762.15966796875,10.748046875,-25.718965530395508,1773985103.8519363,2878.700953593
45520896.0,809.1474609375,0.0,0.0,0.06653912365436554,0.0,0.0,-1665.680908203125,3.101947368122637e-05,0.0,45520896.0,0.0,"{'sha256': '359508095625c4daea3dcc57831ce31002996d3654c307dcedca84e542422a18', 'path': 'media/html/render_45520896_359508095625c4daea3d.html', 'size': 4196149.0, '_type': 'html-file'}",0.0,28267.747827031042,0.0,2730.717529296875,15.3154296875,-24.769601821899414,1773985148.5359452,2911.345968414
45774848.0,896.654296875,0.0,0.0,0.07055611163377762,0.7109375,0.0,-1802.078857421875,6.3929105635907035e-06,0.0,45774848.0,0.0029296875,,0.0,28252.122523520782,0.7109375,3077.3330078125,17.3525390625,-24.910633087158203,1773985148.7484183,2923.607422638
46028800.0,912.107421875,0.0,0.0,0.06735987961292267,0.0,0.0,-1973.406982421875,-2.584175490483176e-05,0.0,46028800.0,0.0,,0.0,28273.717593696023,0.0,3124.4033203125,18.2822265625,-25.195465087890625,1773985160.7966938,2935.625415806
