eval/episode_reward,training/alpha_loss,eval/episode_reward_near,_step,_timestamp,training/actor_loss,training/critic_loss,eval/episode_reward_ctrl,step,eval/episode_reward_survive,render,training/log_alpha,eval/episode_success_hard,eval/episode_success_easy,training/sps,eval/episode_dist,eval/episode_reward_dist,_runtime,training/entropy,eval/episode_success,eval/episode_success_any
39.2900390625,0.0,0.0,24188928.0,1774295691.7176607,-1.9775046110153198,0.5345543622970581,-3262.0234375,24188928.0,819.53125,,0.0,0.0,54.861328125,29814.326044681467,6847.0595703125,0.0,2711.176465738,0.0,39.2900390625,0.0595703125
66.9873046875,0.0,0.0,24442880.0,1774295714.617086,-1.97645103931427,0.5237573385238647,-3616.701171875,24442880.0,907.4833984375,,0.0,0.0,83.6318359375,29799.027073437468,7574.37109375,0.0,2733.847377661,0.0,66.9873046875,0.0966796875
36.544921875,0.0,0.0,24696832.0,1774295737.2881114,-1.901301383972168,0.5321117639541626,-3374.21142578125,24696832.0,846.376953125,,0.0,0.0,55.412109375,29761.55091082646,7248.8798828125,0.0,2756.717131664,0.0,36.544921875,0.06640625
30.4140625,0.0,0.0,24950784.0,1774295760.1579323,-2.022155284881592,0.5440860986709595,-2560.01611328125,24950784.0,643.560546875,,0.0,0.0,41.294921875,29857.86820519561,5558.9697265625,0.0,2779.359258673,0.0,30.4140625,0.046875
43.7236328125,0.0,0.0,25204736.0,1774295832.4378133,-1.8887097835540771,0.5435658097267151,-3382.1162109375,25204736.0,849.6337890625,"{'size': 3602549.0, '_type': 'html-file', 'sha256': '28395eee4f3d9fcbfc512fb4cba75904f99f89edecdfe05782c8b4cd8f3a1f37', 'path': 'media/html/render_25204736_28395eee4f3d9fcbfc51.html'}",0.0,0.0,52.724609375,29897.55860778419,7197.09375,0.0,2828.996465099,0.0,43.7236328125,0.056640625
46.0302734375,0.0,0.0,25458688.0,1774295832.6365697,-1.8561570644378662,0.54837965965271,-3331.44384765625,25458688.0,837.2451171875,,0.0,0.0,60.955078125,29806.45356238887,6988.52783203125,0.0,2851.89009151,0.0,46.0302734375,0.064453125
56.5771484375,0.0,0.0,25712640.0,1774295855.3308926,-1.913816213607788,0.5525424480438232,-3110.352783203125,25712640.0,781.8857421875,,0.0,0.0,67.693359375,29747.270536946846,6529.0615234375,0.0,2874.812220786,0.0,56.5771484375,0.0732421875
73.091796875,0.0,0.0,25966592.0,1774295878.2528334,-2.059360980987549,0.5695165991783142,-3097.8076171875,25966592.0,779.7919921875,,0.0,0.0,100.3271484375,29676.420172451973,6379.90771484375,0.0,2897.476611338,0.0,73.091796875,0.1083984375
40.6796875,0.0,0.0,26220544.0,1774295900.9174194,-2.1543455123901367,0.5568960905075073,-2510.029296875,26220544.0,630.9892578125,,0.0,0.0,49.5751953125,29839.742236182927,5176.578125,0.0,2920.37124854,0.0,40.6796875,0.0537109375
68.328125,0.0,0.0,26474496.0,1774295972.0599844,-2.2617433071136475,0.5776368975639343,-2989.6162109375,26474496.0,751.23046875,"{'path': 'media/html/render_26474496_4dd99a2260815ba45e73.html', 'size': 3629445.0, '_type': 'html-file', 'sha256': '4dd99a2260815ba45e73b52d02acf53e2c81f2809e097e6226df70fa77589992'}",0.0,0.0,84.8623046875,29763.325590141445,6114.6357421875,0.0,2968.618671153,0.0,68.328125,0.0927734375
38.212890625,0.0,0.0,26728448.0,1774295972.2679496,-2.1836016178131104,0.565156102180481,-2491.94189453125,26728448.0,625.36328125,,0.0,0.0,49.677734375,29826.874208436933,4929.3515625,0.0,2991.793999596,0.0,38.212890625,0.0615234375
75.095703125,0.0,0.0,26982400.0,1774295995.234716,-2.207674026489258,0.5573521852493286,-2520.933837890625,26982400.0,637.744140625,,0.0,0.0,95.1640625,29571.589575216247,4939.3935546875,0.0,3014.435502371,0.0,75.095703125,0.099609375
72.314453125,0.0,0.0,27236352.0,1774296017.8762443,-2.251779794692993,0.5821739435195923,-2553.9951171875,27236352.0,646.658203125,,0.0,0.0,82.384765625,29899.713801115253,5059.671875,0.0,3037.298850632,0.0,72.314453125,0.09765625
38.755859375,0.0,0.0,27490304.0,1774296040.7395773,-2.3613998889923096,0.5895362496376038,-2534.9658203125,27490304.0,638.2392578125,,0.0,0.0,47.76953125,29900.100728141882,5089.9140625,0.0,3059.983144702,0.0,38.755859375,0.0634765625
53.8330078125,0.0,0.0,27744256.0,1774296113.0991833,-2.5726964473724365,0.5980738997459412,-2570.69677734375,27744256.0,648.1611328125,"{'size': 3677681.0, '_type': 'html-file', 'sha256': '399b3eb5ea50f6fca07e817ee54716fdb929b3349fa01eb70665508db4ab69a5', 'path': 'media/html/render_27744256_399b3eb5ea50f6fca07e.html'}",0.0,0.0,60.724609375,29782.642025552715,5125.3408203125,0.0,3109.657833847,0.0,53.8330078125,0.068359375
52.0087890625,0.0,0.0,27998208.0,1774296113.31162,-2.4630143642425537,0.5981519818305969,-2409.640625,27998208.0,608.5048828125,,0.0,0.0,60.6318359375,29764.42260414358,5116.80810546875,0.0,3132.616950927,0.0,52.0087890625,0.0712890625
42.181640625,0.0,0.0,28252160.0,1774296136.0577242,-2.5306522846221924,0.5954181551933289,-2922.98486328125,28252160.0,737.837890625,,0.0,0.0,53.373046875,29672.419725138858,5964.8505859375,0.0,3155.505048654,0.0,42.181640625,0.0595703125
52.1337890625,0.0,0.0,28506112.0,1774296158.9457903,-2.635998249053955,0.6392322182655334,-3414.6943359375,28506112.0,862.724609375,,0.0,0.0,72.7236328125,29790.05368347494,7071.0068359375,0.0,3178.166878954,0.0,52.1337890625,0.0888671875
73.0615234375,0.0,0.0,28760064.0,1774296181.607594,-2.5209836959838867,0.5871963500976562,-2847.625,28760064.0,722.8828125,,0.0,0.0,96.857421875,29830.555503190713,5478.546875,0.0,3201.042823445,0.0,73.0615234375,0.115234375
69.1767578125,0.0,0.0,29014016.0,1774296254.0147736,-2.655758857727051,0.6069211363792419,-2422.82177734375,29014016.0,613.3408203125,"{'size': 3754565.0, '_type': 'html-file', 'sha256': '9c8b1e509f3a7cde0164c7c0c4bccc63aae72ee83afef9544563dd14c1fb9a02', 'path': 'media/html/render_29014016_9c8b1e509f3a7cde0164.html'}",0.0,0.0,83.548828125,29840.896723253187,4515.2734375,0.0,3250.573443073,0.0,69.1767578125,0.091796875
76.943359375,0.0,0.0,29267968.0,1774296254.2240603,-2.7449228763580322,0.5996930003166199,-2202.3369140625,29267968.0,559.3837890625,,0.0,0.0,87.080078125,29873.946540553203,4285.9228515625,0.0,3273.710494397,0.0,76.943359375,0.095703125
55.0107421875,0.0,0.0,29521920.0,1774296277.1510801,-2.8469748497009277,0.5959073901176453,-2652.5107421875,29521920.0,670.8359375,,0.0,0.0,66.9833984375,29693.1379829855,5155.6796875,0.0,3296.388935604,0.0,55.0107421875,0.072265625
70.4375,0.0,0.0,29775872.0,1774296299.8295248,-2.868354082107544,0.6239806413650513,-3240.82080078125,29775872.0,815.3046875,,0.0,0.0,89.234375,29776.131340251442,6535.75732421875,0.0,3319.318320149,0.0,70.4375,0.0908203125
72.060546875,0.0,0.0,30029824.0,1774296322.7590356,-2.9307668209075928,0.6085549592971802,-2939.412353515625,30029824.0,740.6337890625,,0.0,0.0,80.5390625,29655.96962926721,5870.63525390625,0.0,3342.001698738,0.0,72.060546875,0.0859375
69.7958984375,0.0,0.0,30283776.0,1774296395.3209355,-2.972259044647217,0.605006992816925,-2736.582763671875,30283776.0,689.025390625,"{'_type': 'html-file', 'sha256': '932177d10be9f1f600385303147f2cfd132d5226f128373fe7bb8232808b7cf0', 'path': 'media/html/render_30283776_932177d10be9f1f60038.html', 'size': 3639977.0}",0.0,0.0,81.1103515625,29801.256465859555,5289.6279296875,0.0,3391.879581047,0.0,69.7958984375,0.0849609375
61.7197265625,0.0,0.0,30537728.0,1774296395.5354893,-3.1596527099609375,0.5960922837257385,-2636.53173828125,30537728.0,669.2734375,,0.0,0.0,72.4267578125,29727.247425261845,5475.775390625,0.0,3414.799114262,0.0,61.7197265625,0.078125
43.2392578125,0.0,0.0,30791680.0,1774296418.239962,-3.3007328510284424,0.6034656167030334,-3367.7744140625,30791680.0,846.4658203125,,0.0,0.0,49.0234375,29727.22502457728,7004.232421875,0.0,3437.731159328,0.0,43.2392578125,0.0634765625
81.310546875,0.0,0.0,31045632.0,1774296441.1716266,-3.061134099960327,0.6177142858505249,-3126.79443359375,31045632.0,787.392578125,,0.0,0.0,90.8515625,29642.98486525358,6297.89697265625,0.0,3460.394383578,0.0,81.310546875,0.1015625
51.6826171875,0.0,0.0,31299584.0,1774296463.835018,-3.1484429836273193,0.6244527101516724,-2382.836669921875,31299584.0,599.046875,,0.0,0.0,60.9287109375,29818.567695307214,4500.3876953125,0.0,3483.295461468,0.0,51.6826171875,0.060546875
49.708984375,0.0,0.0,31553536.0,1774296535.173223,-3.259272575378418,0.6282428503036499,-3520.6142578125,31553536.0,883.9609375,"{'path': 'media/html/render_31553536_237c183cf7a7aba861ea.html', 'size': 3637545.0, '_type': 'html-file', 'sha256': '237c183cf7a7aba861eaee82b8a56f599bd38fcff8aa81e0cb0fc0c3416842f1'}",0.0,0.0,59.6201171875,29747.69756072385,7367.6962890625,0.0,3531.731855543,0.0,49.708984375,0.06640625
56.00390625,0.0,0.0,31807488.0,1774296535.3927288,-3.2900490760803223,0.6232794523239136,-3547.5693359375,31807488.0,893.15625,,0.0,0.0,65.9697265625,29808.04841368097,7271.8193359375,0.0,3554.914099697,0.0,56.00390625,0.0859375
58.6884765625,0.0,0.0,32061440.0,1774296558.354888,-3.3544249534606934,0.6470139026641846,-3042.245849609375,32061440.0,765.337890625,,0.0,0.0,70.9560546875,29568.6556485415,6237.775390625,0.0,3577.577596711,0.0,58.6884765625,0.0771484375
73.9990234375,0.0,0.0,32315392.0,1774296581.0183918,-3.296722888946533,0.6436936855316162,-3360.86572265625,32315392.0,846.814453125,,0.0,0.0,85.484375,29828.387714528988,6777.84521484375,0.0,3600.469137211,0.0,73.9990234375,0.0966796875
73.6025390625,0.0,0.0,32569344.0,1774296603.9098938,-3.293933868408203,0.6569868326187134,-3206.5966796875,32569344.0,810.072265625,,0.0,0.0,78.3212890625,29775.224066668652,6352.3837890625,0.0,3623.154039404,0.0,73.6025390625,0.0869140625
78.6201171875,0.0,0.0,32823296.0,1774296676.496795,-3.3270528316497803,0.647139847278595,-3016.095703125,32823296.0,761.3564453125,"{'size': 3709497.0, '_type': 'html-file', 'sha256': 'ea6e308dfb94405753fd9bf5afef5d6a7da681067c974411bd5c8ce917c10754', 'path': 'media/html/render_32823296_ea6e308dfb94405753fd.html'}",0.0,0.0,94.6376953125,29753.589912596977,6086.0986328125,0.0,3673.055556315,0.0,78.6201171875,0.09765625
76.80859375,0.0,0.0,33077248.0,1774296676.7173705,-3.382843494415283,0.6249851584434509,-2956.095458984375,33077248.0,747.2783203125,,0.0,0.0,86.98828125,29784.716551534628,5795.6875,0.0,3695.995736033,0.0,76.80859375,0.095703125
62.2314453125,0.0,0.0,33331200.0,1774296699.4364712,-3.520620346069336,0.624829888343811,-3111.997802734375,33331200.0,788.181640625,,0.0,0.0,67.103515625,29718.744228912747,6213.16064453125,0.0,3718.930151315,0.0,62.2314453125,0.0712890625
71.26953125,0.0,0.0,33585152.0,1774296722.37085,-3.695728063583374,0.6602573394775391,-2977.1328125,33585152.0,750.3623046875,,0.0,0.0,85.6083984375,29654.18543823527,5925.8330078125,0.0,3741.59501618,0.0,71.26953125,0.095703125
81.8310546875,0.0,0.0,33839104.0,1774296745.0357382,-3.6547634601593018,0.637382447719574,-3287.052734375,33839104.0,830.91015625,,0.0,0.0,98.9482421875,29795.792796427053,6508.09765625,0.0,3764.520729693,0.0,81.8310546875,0.109375
81.7578125,0.0,0.0,34093056.0,1774296817.9134402,-3.743319511413574,0.6387813687324524,-3498.9697265625,34093056.0,883.3134765625,"{'size': 3596853.0, '_type': 'html-file', 'sha256': '9a8fdd227edea9db9fb7247660ad08b2cdb38dc77072bac119e3b38ba96a4f96', 'path': 'media/html/render_34093056_9a8fdd227edea9db9fb7.html'}",0.0,0.0,89.4091796875,29683.38612018307,7156.42529296875,0.0,3814.47221476,0.0,81.7578125,0.0947265625
57.783203125,0.0,0.0,34347008.0,1774296818.1577175,-3.6861019134521484,0.6383394598960876,-2902.55419921875,34347008.0,729.85546875,,0.0,0.0,64.91015625,29756.853273676883,5936.33984375,0.0,3837.638907559,0.0,57.783203125,0.0703125
82.6025390625,0.0,0.0,34600960.0,1774296841.0795584,-3.8430540561676025,0.6375069618225098,-3192.482421875,34600960.0,805.638671875,,0.0,0.0,90.4775390625,29727.317946155905,6599.55224609375,0.0,3860.320579309,0.0,82.6025390625,0.09765625
75.591796875,0.0,0.0,34854912.0,1774296863.7612941,-3.9298579692840576,0.6305335164070129,-2217.52880859375,34854912.0,561.2802734375,,0.0,0.0,94.4814453125,29793.6567247617,4070.208984375,0.0,3883.205547964,0.0,75.591796875,0.1015625
33.4541015625,0.0,0.0,35108864.0,1774296886.6462564,-3.986187696456909,0.6339024305343628,-3299.740478515625,35108864.0,828.978515625,,0.0,0.0,42.037109375,29803.614615589457,7004.22265625,0.0,3905.871744643,0.0,33.4541015625,0.0458984375
70.4326171875,0.0,0.0,35362816.0,1774296957.9808056,-3.9105305671691895,0.6326975226402283,-2972.58984375,35362816.0,756.2138671875,"{'path': 'media/html/render_35362816_9edf9c08f698aae8d2e6.html', 'size': 3631661.0, '_type': 'html-file', 'sha256': '9edf9c08f698aae8d2e6168177538e74db1f2117f0a3a1d6627f275304b9eba5'}",0.0,0.0,84.75390625,29851.682659365848,6036.08056640625,0.0,3954.539441121,0.0,70.4326171875,0.0849609375
61.54296875,0.0,0.0,35616768.0,1774296958.235147,-3.9975569248199463,0.6444907784461975,-3357.32421875,35616768.0,845.0625,,0.0,0.0,76.81640625,29753.10952915421,6878.896484375,0.0,3977.511432674,0.0,61.54296875,0.080078125
72.150390625,0.0,0.0,35870720.0,1774296980.9522045,-4.131905555725098,0.6435824036598206,-3461.283203125,35870720.0,871.87109375,,0.0,0.0,79.466796875,29707.035832062993,6986.55859375,0.0,4000.406796331,0.0,72.150390625,0.0849609375
107.203125,0.0,0.0,36124672.0,1774297003.8474722,-4.137080192565918,0.6427490711212158,-3657.52001953125,36124672.0,922.43359375,,0.0,0.0,123.1220703125,29775.84666680793,7251.9677734375,0.0,4023.072005033,0.0,107.203125,0.1337890625
72.97265625,0.0,0.0,36378624.0,1774297026.51281,-4.131112098693848,0.6481713056564331,-2721.121826171875,36378624.0,690.7265625,,0.0,0.0,78.291015625,29829.867958449027,5325.9169921875,0.0,4045.962962106,0.0,72.97265625,0.0859375
62.7607421875,0.0,0.0,36632576.0,1774297099.4007025,-4.007960796356201,0.6345288157463074,-2538.81640625,36632576.0,641.51953125,"{'_type': 'html-file', 'sha256': '9eb570e38b03aa0d5ebe910fc96989fc083ece8e9383445dcb5720152f7cbe63', 'path': 'media/html/render_36632576_9eb570e38b03aa0d5ebe.html', 'size': 3738349.0}",0.0,0.0,75.0224609375,29791.04518285122,5175.984375,0.0,4095.959355508,0.0,62.7607421875,0.0810546875
83.408203125,0.0,0.0,36886528.0,1774297099.6421733,-4.0286054611206055,0.637241780757904,-2086.150390625,36886528.0,527.3515625,,0.0,0.0,93.7490234375,29738.330776983323,3681.67626953125,0.0,4119.142512798,0.0,83.408203125,0.09765625
81.6298828125,0.0,0.0,37140480.0,1774297122.5831947,-4.000245094299316,0.6382747888565063,-2311.3193359375,37140480.0,583.8271484375,,0.0,0.0,95.53515625,29654.810417326786,4114.51416015625,0.0,4141.845848518,0.0,81.6298828125,0.099609375
59.662109375,0.0,0.0,37394432.0,1774297145.286579,-4.021441459655762,0.6443511247634888,-3114.4228515625,37394432.0,785.5126953125,,0.0,0.0,80.6904296875,29784.16936828816,6359.310546875,0.0,4164.728567957,0.0,59.662109375,0.080078125
67.2080078125,0.0,0.0,37648384.0,1774297168.1693811,-4.044735908508301,0.6420202255249023,-2784.013671875,37648384.0,702.7529296875,,0.0,0.0,80.6640625,29813.199480837284,5829.439453125,0.0,4187.406545886,0.0,67.2080078125,0.0830078125
38.6650390625,0.0,0.0,37902336.0,1774297239.5872252,-4.068061351776123,0.6430259943008423,-2359.650146484375,37902336.0,595.0361328125,"{'size': 3654029.0, '_type': 'html-file', 'sha256': 'e7fb7f1ed069dafd6ab2569ffa881ade29de0b2f0ebabad02e99ab4e74348674', 'path': 'media/html/render_37902336_e7fb7f1ed069dafd6ab2.html'}",0.0,0.0,44.5498046875,29769.16506347404,5236.8271484375,0.0,4236.145904697,0.0,38.6650390625,0.0498046875
98.5078125,0.0,0.0,38156288.0,1774297239.8578916,-4.162513732910156,0.6400293111801147,-3570.74169921875,38156288.0,898.498046875,,0.0,0.0,110.3798828125,29703.4595080364,7008.57177734375,0.0,4259.134239817,0.0,98.5078125,0.119140625
88.4091796875,0.0,0.0,38410240.0,1774297262.574869,-4.252384662628174,0.6251773238182068,-3590.947021484375,38410240.0,906.01953125,,0.0,0.0,96.24609375,29703.454538067133,7219.232421875,0.0,4282.047533654,0.0,88.4091796875,0.1044921875
76.0869140625,0.0,0.0,38664192.0,1774297285.4884157,-4.249608516693115,0.6308622360229492,-3631.582275390625,38664192.0,913.9013671875,,0.0,0.0,88.775390625,29724.07681972616,7370.73388671875,0.0,4304.68988093,0.0,76.0869140625,0.103515625
90.240234375,0.0,0.0,38918144.0,1774297308.130633,-4.295460224151611,0.6263003349304199,-3307.30224609375,38918144.0,839.64453125,,0.0,0.0,104.6298828125,29884.986128554003,6284.146484375,0.0,4327.57354763,0.0,90.240234375,0.1142578125
99.99609375,0.0,0.0,39172096.0,1774297380.8475332,-4.285722732543945,0.6303993463516235,-3393.74755859375,39172096.0,859.5810546875,"{'path': 'media/html/render_39172096_fa4e0535632e0ee68bdc.html', 'size': 3650213.0, '_type': 'html-file', 'sha256': 'fa4e0535632e0ee68bdce4f92eab5e559f7fbb41495512ad841c726762496696'}",0.0,0.0,111.63671875,29814.71243396283,6572.4736328125,0.0,4377.406158944,0.0,99.99609375,0.1279296875
95.6494140625,0.0,0.0,39426048.0,1774297381.1306245,-4.332438945770264,0.6399526596069336,-3428.50634765625,39426048.0,864.3388671875,,0.0,0.0,103.3662109375,29854.807746702747,6772.35546875,0.0,4400.618561475,0.0,95.6494140625,0.11328125
118.50390625,0.0,0.0,39680000.0,1774297404.059356,-4.306338787078857,0.6429200768470764,-3107.45703125,39680000.0,782.8154296875,,0.0,0.0,131.5,29722.78952462652,5779.2978515625,0.0,4423.262042773,0.0,118.50390625,0.1396484375
77.7109375,0.0,0.0,39933952.0,1774297426.7026973,-4.408812522888184,0.6371804475784302,-2929.90380859375,39933952.0,739.8046875,,0.0,0.0,88.861328125,29922.976583145708,5921.65771484375,0.0,4446.136113112,0.0,77.7109375,0.1005859375
91.298828125,0.0,0.0,40187904.0,1774297449.5768657,-4.420478820800781,0.6461792588233948,-2855.149658203125,40187904.0,721.392578125,,0.0,0.0,105.97265625,29866.65136276537,5763.251953125,0.0,4468.785005993,0.0,91.298828125,0.1162109375
95.6982421875,0.0,0.0,40441856.0,1774297522.6412544,-4.480217933654785,0.6428448557853699,-2586.32275390625,40441856.0,657.291015625,"{'size': 3600881.0, '_type': 'html-file', 'sha256': '44721701ded582e982cb178640b33ba9feb899361c87a62477b7cb4ff50ef26d', 'path': 'media/html/render_40441856_44721701ded582e982cb.html'}",0.0,0.0,108.0546875,29917.33794805428,4938.46337890625,0.0,4519.199944954,0.0,95.6982421875,0.115234375
127.419921875,0.0,0.0,40695808.0,1774297522.8918774,-4.4713897705078125,0.6587258577346802,-3645.896728515625,40695808.0,918.921875,,0.0,0.0,135.8017578125,29881.081820549265,6804.046875,0.0,4542.169986343,0.0,127.419921875,0.1474609375
85.98046875,0.0,0.0,40949760.0,1774297545.610574,-4.536610126495361,0.6622114181518555,-2710.944580078125,40949760.0,686.9384765625,,0.0,0.0,100.841796875,29685.799285501995,5640.87890625,0.0,4565.064716582,0.0,85.98046875,0.1025390625
117.5947265625,0.0,0.0,41203712.0,1774297568.5055325,-4.4774088859558105,0.6577326655387878,-3356.32177734375,41203712.0,849.6494140625,,0.0,0.0,145.248046875,29776.930452686815,6646.64306640625,0.0,4587.732073804,0.0,117.5947265625,0.1416015625
107.9599609375,0.0,0.0,41457664.0,1774297591.1726787,-4.637217998504639,0.6530437469482422,-3707.27099609375,41457664.0,938.3837890625,,0.0,0.0,117.3671875,29784.522494901423,7480.8779296875,0.0,4610.66819759,0.0,107.9599609375,0.123046875
101.78125,0.0,0.0,41711616.0,1774297662.5171561,-4.5409770011901855,0.6610881686210632,-3285.92236328125,41711616.0,831.9482421875,"{'size': 3704553.0, '_type': 'html-file', 'sha256': 'c48966d0596365fbf89d44cbbb10c52c28bc219f9a3430342395cf7871711470', 'path': 'media/html/render_41711616_c48966d0596365fbf89d.html'}",0.0,0.0,113.5224609375,29637.902339980792,6516.2490234375,0.0,4659.075882456,0.0,101.78125,0.119140625
80.8232421875,0.0,0.0,41965568.0,1774297662.7607715,-4.605417728424072,0.6515922546386719,-3072.029052734375,41965568.0,774.9375,,0.0,0.0,90.8212890625,29794.18925552085,6290.3125,0.0,4682.269974596,0.0,80.8232421875,0.0986328125
89.689453125,0.0,0.0,42219520.0,1774297685.7105927,-4.580909252166748,0.6519045829772949,-3152.699462890625,42219520.0,794.6591796875,,0.0,0.0,101.3095703125,29634.91483981413,6348.20703125,0.0,4704.934409344,0.0,89.689453125,0.1171875
131.61328125,0.0,0.0,42473472.0,1774297708.3752754,-4.573966026306152,0.661131739616394,-3247.5234375,42473472.0,819.0810546875,,0.0,0.0,143.1435546875,29805.386808903248,6532.6962890625,0.0,4727.817877851,0.0,131.61328125,0.150390625
109.3076171875,0.0,0.0,42727424.0,1774297731.2585726,-4.503985404968262,0.656400740146637,-2640.4638671875,42727424.0,670.9619140625,,0.0,0.0,117.3828125,29837.863982161016,5103.1435546875,0.0,4750.466330946,0.0,109.3076171875,0.1298828125
81.9052734375,0.0,0.0,42981376.0,1774297804.1918266,-4.490147113800049,0.6731752157211304,-3112.16064453125,42981376.0,783.931640625,"{'size': 3793725.0, '_type': 'html-file', 'sha256': '913142e1cd2c59149ca3ae64c7fab12f0220481c3126dd12d7956a6708b41521', 'path': 'media/html/render_42981376_913142e1cd2c59149ca3.html'}",0.0,0.0,88.9404296875,29861.994163920037,6419.041015625,0.0,4800.750478938,0.0,81.9052734375,0.095703125
100.978515625,0.0,0.0,43235328.0,1774297804.4789002,-4.580952167510986,0.674364447593689,-2985.655029296875,43235328.0,755.7802734375,,0.0,0.0,112.5673828125,29764.10987621796,5961.58642578125,0.0,4823.734847862,0.0,100.978515625,0.1201171875
70.1513671875,0.0,0.0,43489280.0,1774297827.1755738,-4.565079212188721,0.6682745814323425,-2984.496337890625,43489280.0,754.1796875,,0.0,0.0,86.404296875,29722.285253849324,5921.869140625,0.0,4846.657277434,0.0,70.1513671875,0.0908203125
93.0126953125,0.0,0.0,43743232.0,1774297850.0981576,-4.52230978012085,0.6700758337974548,-3351.796142578125,43743232.0,847.7568359375,,0.0,0.0,113.0654296875,29680.392752084073,6663.984375,0.0,4869.343358105,0.0,93.0126953125,0.1142578125
92.955078125,0.0,0.0,43997184.0,1774297872.784017,-4.565089225769043,0.6475571393966675,-3319.40771484375,43997184.0,840.08984375,,0.0,0.0,100.5322265625,29763.51770729863,6452.8017578125,0.0,4892.229062325,0.0,92.955078125,0.1015625
82.248046875,0.0,0.0,44251136.0,1774297944.2495983,-4.602324485778809,0.6502750515937805,-3240.4619140625,44251136.0,816.1650390625,"{'size': 3678741.0, '_type': 'html-file', 'sha256': 'c0b78f4da9a8e64eb9326f41186d58cbbe9dfd0e8c86afa3baa64f076e5ede17', 'path': 'media/html/render_44251136_c0b78f4da9a8e64eb932.html'}",0.0,0.0,110.3505859375,29810.510258194972,6284.16845703125,0.0,4940.80826809,0.0,82.248046875,0.111328125
97.55078125,0.0,0.0,44505088.0,1774297944.5649664,-4.659691333770752,0.6553561091423035,-3238.23974609375,44505088.0,818.6484375,,0.0,0.0,130.34375,29754.79675742988,6289.3115234375,0.0,4964.035628201,0.0,97.55078125,0.1103515625
114.63671875,0.0,0.0,44759040.0,1774297967.4758043,-4.621243000030518,0.6463885307312012,-3729.5400390625,44759040.0,939.302734375,,0.0,0.0,132.021484375,29767.46788633467,7275.2099609375,0.0,4986.704979382,0.0,114.63671875,0.134765625
96.9970703125,0.0,0.0,45012992.0,1774297990.1458936,-4.622321605682373,0.6448569893836975,-3192.59814453125,45012992.0,806.642578125,,0.0,0.0,113.82421875,29825.77759717477,6272.333984375,0.0,5009.620426246,0.0,96.9970703125,0.1201171875
73.10546875,0.0,0.0,45266944.0,1774298013.0607193,-4.647390842437744,0.6580775380134583,-3350.4482421875,45266944.0,848.8388671875,,0.0,0.0,98.033203125,29717.8719560544,6941.95263671875,0.0,5032.293208007,0.0,73.10546875,0.1015625
109.4208984375,0.0,0.0,45520896.0,1774298086.069112,-4.589428901672363,0.6527488231658936,-3161.143310546875,45520896.0,797.1357421875,"{'_type': 'html-file', 'sha256': '42cfb65232e5853e1e4d8002a156e713affd20fcce411168c65d2994683d519a', 'path': 'media/html/render_45520896_42cfb65232e5853e1e4d.html', 'size': 3676725.0}",0.0,0.0,124.6552734375,29783.523101643856,6134.345703125,0.0,5082.627743274,0.0,109.4208984375,0.1259765625
106.287109375,0.0,0.0,45774848.0,1774298086.3031437,-4.549782752990723,0.6517803072929382,-3056.58984375,45774848.0,769.986328125,,0.0,0.0,118.1083984375,29706.054887510985,5992.0205078125,0.0,5105.58795298,0.0,106.287109375,0.12109375
78.3134765625,0.0,0.0,46028800.0,1774298109.028799,-4.580355644226074,0.6447053551673889,-3417.64794921875,46028800.0,859.21484375,,0.0,0.0,88.072265625,29649.305397964985,7101.5244140625,0.0,5128.496872744,0.0,78.3134765625,0.091796875
116.5712890625,0.0,0.0,46282752.0,1774298131.9375706,-4.629214763641357,0.646548867225647,-3078.53515625,46282752.0,776.224609375,,0.0,0.0,128.2763671875,29726.298329547702,6049.537109375,0.0,5151.163012027,0.0,116.5712890625,0.1357421875
103.11328125,0.0,0.0,46536704.0,1774298154.6037884,-4.607633113861084,0.6413912773132324,-2992.72314453125,46536704.0,756.8349609375,,0.0,0.0,110.330078125,29812.04963902476,5844.71875,0.0,5174.045345019,0.0,103.11328125,0.115234375
115.685546875,0.0,0.0,46790656.0,1774298225.9235573,-4.743208408355713,0.6492462754249573,-3747.042724609375,46790656.0,946.1669921875,"{'path': 'media/html/render_46790656_cc7110979f1ce5a55de9.html', 'size': 3750985.0, '_type': 'html-file', 'sha256': 'cc7110979f1ce5a55de97136c39112c2dbfa494eee12a16077021b31937b157f'}",0.0,0.0,128.3330078125,29821.50717761514,7563.89794921875,0.0,5222.482237579,0.0,115.685546875,0.138671875
108.5537109375,0.0,0.0,47044608.0,1774298226.1476827,-4.814894676208496,0.6493537425994873,-3139.62353515625,47044608.0,791.92578125,,0.0,0.0,117.6767578125,29737.445730842184,6170.83154296875,0.0,5245.680543409,0.0,108.5537109375,0.1220703125
81.482421875,0.0,0.0,47298560.0,1774298249.1213148,-4.85368537902832,0.6422745585441589,-3033.46337890625,47298560.0,765.3779296875,,0.0,0.0,92.2958984375,29574.55775148575,6272.5126953125,0.0,5268.364677367,0.0,81.482421875,0.09375
78.1845703125,0.0,0.0,47552512.0,1774298271.8053584,-4.826888084411621,0.6550451517105103,-2733.0185546875,47552512.0,691.2275390625,,0.0,0.0,84.4169921875,29789.299688213436,5613.484375,0.0,5291.260283181,0.0,78.1845703125,0.0947265625
