eval/episode_success_easy,_step,eval/episode_reward_ctrl,step,eval/episode_reward,training/sps,eval/episode_success_any,_runtime,eval/episode_reward_dist,render,eval/episode_success_hard,training/actor_loss,_timestamp,eval/episode_success,training/log_alpha,training/critic_loss,training/entropy,eval/episode_reward_survive,eval/episode_reward_near,training/alpha_loss,eval/episode_dist
11.1015625,7428096.0,-1597.9122314453125,7428096.0,2.875,30085.602925767795,0.009765625,857.990226112,0.0,"{'size': 3736021.0, '_type': 'html-file', 'sha256': '6b0c26e8afabaf42b919cd85ff060564bd196c25ac5099e7a70d8d8737681438', 'path': 'media/html/render_7428096_6b0c26e8afabaf42b919.html'}",0.0,-0.11140260845422745,1774276722.587941,2.875,0.0,0.054099638015031815,0.0,404.97265625,0.0,0.0,3213.63623046875
1.1220703125,7682048.0,-1563.0015869140625,7682048.0,0.80078125,29997.66218910026,0.0009765625,880.801093773,0.0,,0.0,-0.1281958967447281,1774276722.775343,0.80078125,0.0,0.062477387487888336,0.0,397.1787109375,0.0,0.0,3078.1259765625
10.3642578125,7936000.0,-1845.291259765625,7936000.0,5.087890625,30124.898669144495,0.0126953125,903.573255986,0.0,,0.0,-0.12618525326251984,1774276745.3981678,5.087890625,0.0,0.074561707675457,0.0,466.8779296875,0.0,0.0,4105.87109375
6.0654296875,8189952.0,-2263.35205078125,8189952.0,2.5224609375,30065.77197124756,0.0048828125,926.140720489,0.0,,0.0,-0.11833641678094864,1774276768.1704347,2.5224609375,0.0,0.06989418715238571,0.0,574.0166015625,0.0,0.0,4747.4140625
10.62890625,8443904.0,-3019.76708984375,8443904.0,3.39453125,30267.424415343743,0.0126953125,948.890480125,0.0,,0.0,-0.12320352345705032,1774276790.7374237,3.39453125,0.0,0.0786859318614006,0.0,758.0859375,0.0,0.0,6237.291015625
0.0791015625,8697856.0,-2793.05322265625,8697856.0,0.0,30132.401546247886,0.0,997.332186606,0.0,"{'path': 'media/html/render_8697856_6b2929e55444204aa504.html', 'size': 3746417.0, '_type': 'html-file', 'sha256': '6b2929e55444204aa504a39ff20e6f247f792782135bfac44a6e54e2d78bd319'}",0.0,-0.14335285127162933,1774276861.929929,0.0,0.0,0.08501837402582169,0.0,711.15234375,0.0,0.0,5802.927734375
4.224609375,8951808.0,-3053.21337890625,8951808.0,1.4267578125,30310.238662023097,0.0029296875,1020.31321221,0.0,,0.0,-0.11722996085882187,1774276862.1391697,1.4267578125,0.0,0.07878012210130692,0.0,771.751953125,0.0,0.0,6587.93115234375
14.9365234375,9205760.0,-3377.27880859375,9205760.0,7.1123046875,30108.53127269213,0.0107421875,1042.881745143,0.0,,0.0,-0.11801622807979584,1774276884.9103017,7.1123046875,0.0,0.07768701016902924,0.0,852.8603515625,0.0,0.0,7378.0830078125
4.892578125,9459712.0,-3323.401123046875,9459712.0,4.0791015625,30256.409066947574,0.0068359375,1065.662260751,0.0,,0.0,-0.11050353944301605,1774276907.4786546,4.0791015625,0.0,0.081822969019413,0.0,837.3828125,0.0,0.0,7550.24658203125
11.166015625,9713664.0,-3025.831298828125,9713664.0,3.880859375,30047.4682131976,0.01171875,1088.211509339,0.0,,0.0,-0.1758721023797989,1774276930.259331,3.880859375,0.0,0.09262390434741974,0.0,767.6416015625,0.0,0.0,6691.48193359375
5.767578125,9967616.0,-3085.78271484375,9967616.0,2.8408203125,30332.304073155756,0.0087890625,1137.087298781,0.0,"{'sha256': 'ce7a6dd07aed2572c6e644caccfc11f23db3809b11290f73a04a1eea1207a9e5', 'path': 'media/html/render_9967616_ce7a6dd07aed2572c6e6.html', 'size': 3786981.0, '_type': 'html-file'}",0.0,-0.12451733648777008,1774277001.6850207,2.8408203125,0.0,0.09244024753570557,0.0,781.94921875,0.0,0.0,6735.03759765625
9.6748046875,10221568.0,-2936.75390625,10221568.0,2.8447265625,30262.072217338995,0.01171875,1159.91379407,0.0,,0.0,-0.12935154139995575,1774277001.8949702,2.8447265625,0.0,0.09185754507780075,0.0,745.9365234375,0.0,0.0,6300.04736328125
8.70703125,10475520.0,-2588.89111328125,10475520.0,1.302734375,30122.259404072673,0.0087890625,1182.679992849,0.0,,0.0,-0.16866534948349,1774277024.5107834,1.302734375,0.0,0.09578918665647507,0.0,657.9306640625,0.0,0.0,5790.013671875
12.57421875,10729472.0,-3066.30859375,10729472.0,7.7626953125,30092.971462511297,0.01953125,1205.256015535,0.0,,0.0,-0.1787707656621933,1774277047.2771513,7.7626953125,0.0,0.1061653196811676,0.0,780.576171875,0.0,0.0,6744.033203125
22.1787109375,10983424.0,-2758.86572265625,10983424.0,3.923828125,30191.44940236399,0.0078125,1228.030199705,0.0,,0.0,-0.10734918713569641,1774277069.8530488,3.923828125,0.0,0.10028589516878128,0.0,699.5126953125,0.0,0.0,5817.03173828125
8.240234375,11237376.0,-2515.51953125,11237376.0,3.990234375,30078.018013288238,0.0078125,1277.463936998,0.0,"{'_type': 'html-file', 'sha256': '874577407b9561151231b6e974e79d8bd87d4e6493d1af51df5dbdc62ab3a3ff', 'path': 'media/html/render_11237376_874577407b9561151231.html', 'size': 3778621.0}",0.0,-0.2570374310016632,1774277142.0616806,3.990234375,0.0,0.127936452627182,0.0,636.1005859375,0.0,0.0,5949.498046875
1.193359375,11491328.0,-2873.626953125,11491328.0,0.8017578125,30153.368721300703,0.001953125,1300.467356399,0.0,,0.0,-0.19143037497997284,1774277142.2565384,0.8017578125,0.0,0.11908870190382004,0.0,728.8447265625,0.0,0.0,6493.5556640625
2.240234375,11745280.0,-2513.2119140625,11745280.0,0.138671875,29995.20228014385,0.0009765625,1323.060279895,0.0,,0.0,-0.2906806468963623,1774277165.0646348,0.138671875,0.0,0.14082036912441254,0.0,636.9150390625,0.0,0.0,6109.8134765625
11.9482421875,11999232.0,-3236.798828125,11999232.0,7.1142578125,30153.79553297146,0.017578125,1345.816291364,0.0,,0.0,-0.3919501006603241,1774277187.6572206,7.1142578125,0.0,0.16113702952861786,0.0,820.513671875,0.0,0.0,7194.77587890625
2.900390625,12253184.0,-2542.4228515625,12253184.0,1.353515625,30106.47181318198,0.0029296875,1368.398968005,0.0,,0.0,-0.3246941864490509,1774277210.4132445,1.353515625,0.0,0.16293500363826752,0.0,641.529296875,0.0,0.0,5474.5517578125
13.5166015625,12507136.0,-3101.11669921875,12507136.0,7.9638671875,30192.56707762292,0.01171875,1417.234350362,0.0,"{'size': 3777949.0, '_type': 'html-file', 'sha256': '370993e2286c5362e51f6cadbc0d166227270891b1aa686eeae55e407a3c16a3', 'path': 'media/html/render_12507136_370993e2286c5362e51f.html'}",0.0,-0.4150616228580475,1774277281.8320334,7.9638671875,0.0,0.17046329379081726,0.0,784.83203125,0.0,0.0,6697.333984375
15.6142578125,12761088.0,-2648.990234375,12761088.0,8.0390625,30143.769505098284,0.01171875,1440.084786428,0.0,,0.0,-0.3902149498462677,1774277282.0229838,8.0390625,0.0,0.1831405907869339,0.0,678.7265625,0.0,0.0,5770.017578125
2.2001953125,13015040.0,-2754.392333984375,13015040.0,0.9814453125,29982.565285551373,0.0029296875,1462.845530289,0.0,,0.0,-0.45903176069259644,1774277304.6818159,0.9814453125,0.0,0.18909019231796265,0.0,700.4765625,0.0,0.0,5822.08984375
8.439453125,13268992.0,-2181.742919921875,13268992.0,5.3046875,30093.159356804535,0.0068359375,1485.43040772,0.0,,0.0,-0.5215688943862915,1774277327.442411,5.3046875,0.0,0.21282854676246643,0.0,552.18359375,0.0,0.0,4308.26806640625
3.7607421875,13522944.0,-2954.176513671875,13522944.0,3.2177734375,30199.74322276889,0.0048828125,1508.200172669,0.0,,0.0,-0.44937530159950256,1774277350.0276864,3.2177734375,0.0,0.18911008536815643,0.0,750.1220703125,0.0,0.0,6568.052734375
16.560546875,13776896.0,-2680.74755859375,13776896.0,11.03515625,30076.85020185183,0.015625,1557.005331216,0.0,"{'path': 'media/html/render_13776896_8b73ebdd0d2be4e6c34d.html', 'size': 3841597.0, '_type': 'html-file', 'sha256': '8b73ebdd0d2be4e6c34d46b3d58a1cd76de4c760f0dfe713f720d86387cb01af'}",0.0,-0.6347969174385071,1774277421.6029744,11.03515625,0.0,0.22000858187675476,0.0,681.5009765625,0.0,0.0,5660.75927734375
5.5654296875,14030848.0,-2165.50732421875,14030848.0,3.859375,30193.254326388174,0.0078125,1579.990325065,0.0,,0.0,-0.6211512684822083,1774277421.7957723,3.859375,0.0,0.22455234825611115,0.0,554.2509765625,0.0,0.0,4448.3193359375
18.150390625,14284800.0,-2441.21484375,14284800.0,10.0712890625,30058.86801938247,0.0166015625,1602.557810159,0.0,,0.0,-0.5991140604019165,1774277444.5871534,10.0712890625,0.0,0.20825372636318207,0.0,616.4873046875,0.0,0.0,5048.0810546875
3.640625,14538752.0,-2119.2509765625,14538752.0,2.40234375,30213.85977928987,0.0048828125,1625.320225589,0.0,,0.0,-0.6294690370559692,1774277467.1548698,2.40234375,0.0,0.21714720129966736,0.0,538.94140625,0.0,0.0,4252.689453125
25.455078125,14792704.0,-1737.22705078125,14792704.0,16.5048828125,30105.790211162708,0.02734375,1647.892031254,0.0,,0.0,-0.6811376214027405,1774277489.9171772,16.5048828125,0.0,0.2301049828529358,0.0,439.802734375,0.0,0.0,3261.603759765625
9.0078125,15046656.0,-3399.53662109375,15046656.0,7.169921875,30239.65896936248,0.009765625,1696.897168131,0.0,"{'path': 'media/html/render_15046656_2da9492fa561a34e13c9.html', 'size': 3690229.0, '_type': 'html-file', 'sha256': '2da9492fa561a34e13c90b8d09a7fca7d86919bb92eb5b8a1a732415cdf2ce22'}",0.0,-0.7010673880577087,1774277561.4948103,7.169921875,0.0,0.2292679250240326,0.0,860.4345703125,0.0,0.0,7382.72900390625
1.751953125,15300608.0,-3332.924560546875,15300608.0,0.2060546875,29990.54459505685,0.001953125,1719.732560009,0.0,,0.0,-0.7669746279716492,1774277561.6929297,0.2060546875,0.0,0.24389322102069855,0.0,838.3623046875,0.0,0.0,6764.27685546875
13.1513671875,15554560.0,-2638.3740234375,15554560.0,8.4111328125,30065.6463702532,0.01171875,1742.474184686,0.0,,0.0,-0.8330641388893127,1774277584.3293502,8.4111328125,0.0,0.24861633777618408,0.0,670.1005859375,0.0,0.0,5690.37158203125
5.345703125,15808512.0,-3389.943359375,15808512.0,4.7919921875,30151.076949267277,0.005859375,1765.041546968,0.0,,0.0,-0.8509231209754944,1774277607.07124,4.7919921875,0.0,0.25483864545822144,0.0,855.076171875,0.0,0.0,7015.970703125
12.556640625,16062464.0,-3105.40625,16062464.0,8.64453125,30214.317445355413,0.017578125,1787.797347353,0.0,,0.0,-0.7510056495666504,1774277629.6382656,8.64453125,0.0,0.24049586057662964,0.0,787.705078125,0.0,0.0,6734.0908203125
21.6357421875,16316416.0,-2918.38134765625,16316416.0,14.6220703125,30092.8830424793,0.0224609375,1836.586718425,0.0,"{'path': 'media/html/render_16316416_6126bb0787caad47f116.html', 'size': 3816237.0, '_type': 'html-file', 'sha256': '6126bb0787caad47f116705f08111a40957684991878fdda2da437fa1cb96014'}",0.0,-0.8577820062637329,1774277701.184345,14.6220703125,0.0,0.2558218538761139,0.0,736.6064453125,0.0,0.0,6479.9560546875
10.185546875,16570368.0,-2685.204345703125,16570368.0,7.6416015625,30217.530068552238,0.0107421875,1859.630662879,0.0,,0.0,-0.7747112512588501,1774277701.3941307,7.6416015625,0.0,0.24285535514354706,0.0,683.1474609375,0.0,0.0,5411.61328125
5.62890625,16824320.0,-3452.78125,16824320.0,4.0908203125,29890.173888524707,0.0068359375,1882.23127094,0.0,,0.0,-0.6433730721473694,1774277724.2277095,4.0908203125,0.0,0.22731855511665344,0.0,878.94140625,0.0,0.0,7314.4501953125
17.7578125,17078272.0,-3218.2421875,17078272.0,10.923828125,30074.110659825354,0.021484375,1905.010735801,0.0,,0.0,-0.878134548664093,1774277746.8283029,10.923828125,0.0,0.26316410303115845,0.0,814.3359375,0.0,0.0,6974.26025390625
27.2529296875,17332224.0,-3104.001220703125,17332224.0,16.685546875,30021.37384451456,0.03125,1927.591333761,0.0,,0.0,-0.903046190738678,1774277769.6076806,16.685546875,0.0,0.24767892062664032,0.0,780.0419921875,0.0,0.0,6774.64453125
10.689453125,17586176.0,-2701.6494140625,17586176.0,6.7646484375,30153.3875007601,0.0126953125,1976.740238336,0.0,"{'_type': 'html-file', 'sha256': '4055548995ac1d3e04301437e22b381dd780a9186f363ca0b684a98ef7ef0ae9', 'path': 'media/html/render_17586176_4055548995ac1d3e0430.html', 'size': 3603541.0}",0.0,-0.944360077381134,1774277841.3379927,6.7646484375,0.0,0.2824609875679016,0.0,683.7802734375,0.0,0.0,6040.51416015625
15.7001953125,17840128.0,-3342.04541015625,17840128.0,9.88671875,29992.14991841609,0.0166015625,1999.577352437,0.0,,0.0,-1.0790823698043823,1774277841.5618274,9.88671875,0.0,0.26793336868286133,0.0,845.9140625,0.0,0.0,7242.41796875
9.25,18094080.0,-3186.47998046875,18094080.0,5.994140625,30098.036076832577,0.009765625,2022.367628619,0.0,,0.0,-0.9850901365280151,1774277864.1739035,5.994140625,0.0,0.2557041347026825,0.0,800.8447265625,0.0,0.0,6535.7431640625
13.783203125,18348032.0,-3595.78076171875,18348032.0,10.4599609375,29981.170271184223,0.015625,2044.994500748,0.0,,0.0,-0.9785478711128235,1774277886.9646153,10.4599609375,0.0,0.2582733929157257,0.0,916.9033203125,0.0,0.0,7317.64697265625
6.1806640625,18601984.0,-2767.2138671875,18601984.0,3.73828125,30052.448840899855,0.0068359375,2067.952690322,0.0,,0.0,-1.1580415964126587,1774277909.5912905,3.73828125,0.0,0.2855256199836731,0.0,699.5830078125,0.0,0.0,5730.806640625
4.158203125,18855936.0,-3162.84716796875,18855936.0,3.4501953125,29973.308126552394,0.0048828125,2116.907803466,0.0,"{'size': 3707169.0, '_type': 'html-file', 'sha256': '25bbc404d38419b53ee046cbcfd62d876430fa4f0c8f81a4999c9d1f4d5e25e2', 'path': 'media/html/render_18855936_25bbc404d38419b53ee0.html'}",0.0,-1.1777275800704956,1774277981.5054705,3.4501953125,0.0,0.28662970662117004,0.0,794.275390625,0.0,0.0,6782.0263671875
7.7099609375,19109888.0,-3483.639404296875,19109888.0,5.1669921875,30173.47185603193,0.0078125,2140.01935405,0.0,,0.0,-1.1435325145721436,1774277981.7415755,5.1669921875,0.0,0.2874019742012024,0.0,877.3017578125,0.0,0.0,7517.5185546875
16.8974609375,19363840.0,-2814.076416015625,19363840.0,9.6240234375,29905.493569144066,0.029296875,2162.56765687,0.0,,0.0,-1.1434822082519531,1774278004.6156104,9.6240234375,0.0,0.27710336446762085,0.0,712.017578125,0.0,0.0,5795.54296875
26.853515625,19617792.0,-3194.632568359375,19617792.0,17.345703125,30292.11079848486,0.033203125,2185.407327364,0.0,,0.0,-1.2316973209381104,1774278027.16468,17.345703125,0.0,0.3121785521507263,0.0,809.3037109375,0.0,0.0,7071.7353515625
26.435546875,19871744.0,-3354.43359375,19871744.0,15.4951171875,29964.712493236046,0.025390625,2207.94891567,0.0,,0.0,-1.2231553792953491,1774278050.0041032,15.4951171875,0.0,0.2959373891353607,0.0,847.4951171875,0.0,0.0,7351.6162109375
57.837890625,20125696.0,-3146.131103515625,20125696.0,43.6181640625,30334.39627390668,0.0615234375,2257.401977578,0.0,"{'path': 'media/html/render_20125696_88d090eb32a7f6e12840.html', 'size': 3649501.0, '_type': 'html-file', 'sha256': '88d090eb32a7f6e128406704cd02a84733ef5501fb80e9e34efc18066fda0b2c'}",0.0,-1.3150166273117065,1774278121.999714,43.6181640625,0.0,0.3044902980327606,0.0,794.9912109375,0.0,0.0,6629.46826171875
18.2119140625,20379648.0,-3123.881103515625,20379648.0,13.7275390625,30083.760718120393,0.0263671875,2280.211691896,0.0,,0.0,-1.2523027658462524,1774278122.218844,13.7275390625,0.0,0.299837201833725,0.0,794.9365234375,0.0,0.0,6857.576171875
38.291015625,20633600.0,-2840.566650390625,20633600.0,30.0166015625,30148.82563316172,0.041015625,2303.013735433,0.0,,0.0,-1.2567923069000244,1774278144.808581,30.0166015625,0.0,0.286322683095932,0.0,719.3115234375,0.0,0.0,5873.5537109375
34.2890625,20887552.0,-2995.50048828125,20887552.0,25.5751953125,30128.728044324154,0.041015625,2325.519454295,0.0,,0.0,-1.3324404954910278,1774278167.610892,25.5751953125,0.0,0.2921198308467865,0.0,754.2412109375,0.0,0.0,6505.01806640625
16.23046875,21141504.0,-2383.93212890625,21141504.0,9.2822265625,30443.36537761353,0.01953125,2348.287965273,0.0,,0.0,-1.3798081874847412,1774278190.1166768,9.2822265625,0.0,0.3004302382469177,0.0,600.037109375,0.0,0.0,5256.634765625
55.1064453125,21395456.0,-3253.1201171875,21395456.0,38.2939453125,30260.406921082424,0.060546875,2397.370849417,0.0,"{'path': 'media/html/render_21395456_f6f76c3061a9e5905077.html', 'size': 3588853.0, '_type': 'html-file', 'sha256': 'f6f76c3061a9e59050779b737d357c0fba2b67e2dac7d009b0a3bd6bf1181df9'}",0.0,-1.4116631746292114,1774278261.9686155,38.2939453125,0.0,0.31386348605155945,0.0,819.7666015625,0.0,0.0,6720.7373046875
20.591796875,21649408.0,-3549.305419921875,21649408.0,17.4052734375,30338.7664663103,0.0244140625,2420.376032107,0.0,,0.0,-1.5014760494232178,1774278262.1795402,17.4052734375,0.0,0.30940496921539307,0.0,891.1962890625,0.0,0.0,7241.6298828125
19.974609375,21903360.0,-2924.08984375,21903360.0,15.1005859375,30176.90321205034,0.0263671875,2442.901482928,0.0,,0.0,-1.4897421598434448,1774278284.973315,15.1005859375,0.0,0.32778260111808777,0.0,735.9697265625,0.0,0.0,6071.73095703125
19.9404296875,22157312.0,-3332.55126953125,22157312.0,11.34375,30356.3835503377,0.0224609375,2465.657894349,0.0,,0.0,-1.5027068853378296,1774278307.4985442,11.34375,0.0,0.3344874382019043,0.0,837.8994140625,0.0,0.0,6866.54345703125
0.7099609375,22411264.0,-3366.345458984375,22411264.0,0.5732421875,30268.087552380122,0.0009765625,2488.188969745,0.0,,0.0,-1.4407786130905151,1774278330.25474,0.5732421875,0.0,0.31771019101142883,0.0,846.2001953125,0.0,0.0,6977.173828125
38.111328125,22665216.0,-2928.8623046875,22665216.0,26.9599609375,30304.979089644195,0.044921875,2537.515211901,0.0,"{'size': 3749573.0, '_type': 'html-file', 'sha256': 'f0fa66e8b036d8ba7b705c0e03cce840d2fc9db02eb1b1f21a17be4a8a572b84', 'path': 'media/html/render_22665216_f0fa66e8b036d8ba7b70.html'}",0.0,-1.5752596855163574,1774278402.1129582,26.9599609375,0.0,0.34771600365638733,0.0,736.791015625,0.0,0.0,6223.619140625
35.43359375,22919168.0,-3386.81640625,22919168.0,17.1845703125,30196.414532831124,0.0341796875,2560.249636201,0.0,,0.0,-1.4974268674850464,1774278402.3152754,17.1845703125,0.0,0.32786086201667786,0.0,854.3974609375,0.0,0.0,7057.69140625
43.8759765625,23173120.0,-3050.12451171875,23173120.0,36.6201171875,30352.899149333833,0.05078125,2583.020507481,0.0,,0.0,-1.608093023300171,1774278424.8467803,36.6201171875,0.0,0.3417314887046814,0.0,768.982421875,0.0,0.0,6441.2109375
51.015625,23427072.0,-3231.9111328125,23427072.0,42.423828125,30230.54269079195,0.064453125,2605.517566637,0.0,,0.0,-1.6670266389846802,1774278447.6176443,42.423828125,0.0,0.3655180037021637,0.0,818.458984375,0.0,0.0,6712.61279296875
45.2421875,23681024.0,-3259.040771484375,23681024.0,28.7529296875,30438.612712941314,0.060546875,2628.29219428,0.0,,0.0,-1.5455666780471802,1774278470.1147184,28.7529296875,0.0,0.3459439277648926,0.0,818.8046875,0.0,0.0,6486.84716796875
