eval/episode_reward_dist,eval/episode_reward_near,eval/episode_dist,training/alpha_loss,_timestamp,eval/episode_reward_ctrl,_runtime,training/sps,training/actor_loss,_step,training/critic_loss,eval/episode_success_hard,eval/episode_reward_survive,render,eval/episode_success_any,training/entropy,eval/episode_reward,eval/episode_success_easy,training/log_alpha,eval/episode_success,step
0.0,0.0,4981.265625,0.0,1774282312.5558243,-2474.328125,762.560841954,30059.326091733794,-0.09978250414133072,6666240.0,0.04923180863261223,0.0,629.5126953125,,0.0,0.0,0.0,1.4736328125,0.0,0.0,6666240.0
0.0,0.0,5930.244140625,0.0,1774282335.1030304,-2897.79443359375,785.296705943,30324.93961166893,-0.07774344831705093,6920192.0,0.05040494725108147,0.0,736.166015625,,0.001953125,0.0,0.6279296875,1.9580078125,0.0,0.6279296875,6920192.0
0.0,0.0,4134.3701171875,0.0,1774282357.8382843,-1921.970703125,807.837971827,30187.314894414303,-0.08921176940202713,7174144.0,0.05854522064328194,0.0,486.4345703125,,0.001953125,0.0,0.76171875,2.8681640625,0.0,0.76171875,7174144.0
0.0,0.0,4005.162353515625,0.0,1774282429.0163662,-2061.34814453125,856.473525699,30351.641570473756,-0.06289548426866531,7428096.0,0.052290406078100204,0.0,531.517578125,"{'path': 'media/html/render_7428096_3fe16f4bbb6a66a64d69.html', 'size': 3825353.0, '_type': 'html-file', 'sha256': '3fe16f4bbb6a66a64d69486fbbcccace5083fb526a88b816f82bf82fae4b47bf'}",0.0068359375,0.0,2.28125,8.283203125,0.0,2.28125,7428096.0
0.0,0.0,2246.228759765625,0.0,1774282429.2227721,-1121.929931640625,879.271600242,30119.061043875066,-0.06159552186727524,7682048.0,0.05930690839886665,0.0,287.193359375,,0.00390625,0.0,0.1220703125,2.3896484375,0.0,0.1220703125,7682048.0
0.0,0.0,5177.4765625,0.0,1774282451.8131242,-2330.66552734375,902.030588196,30218.111293746217,-0.03944693133234978,7936000.0,0.06199372559785843,0.0,604.84375,,0.0078125,0.0,1.7978515625,17.8271484375,0.0,1.7978515625,7936000.0
0.0,0.0,4743.861328125,0.0,1774282474.5728133,-2248.465087890625,924.583187534,30086.640541477784,-0.0253779087215662,8189952.0,0.06126630678772926,0.0,575.59375,,0.009765625,0.0,3.125,12.880859375,0.0,3.125,8189952.0
0.0,0.0,5633.919921875,0.0,1774282497.1251729,-2610.52978515625,947.318692043,30310.08254742766,-0.024981869384646416,8443904.0,0.06635458022356033,0.0,669.486328125,,0.0068359375,0.0,1.564453125,7.3681640625,0.0,1.564453125,8443904.0
0.0,0.0,6190.41943359375,0.0,1774282570.1598873,-2844.688720703125,997.61707059,30164.94215509134,-0.001050034537911415,8697856.0,0.060148950666189194,0.0,733.2421875,"{'path': 'media/html/render_8697856_0e62b04bdcf082252622.html', 'size': 3702789.0, '_type': 'html-file', 'sha256': '0e62b04bdcf08225262222c593c0003f283024a2d0e9bcbe5021ed19de1b0785'}",0.005859375,0.0,1.83984375,21.185546875,0.0,1.83984375,8697856.0
0.0,0.0,6831.52001953125,0.0,1774282570.382267,-2973.40283203125,1020.580873112,30340.819802796843,-0.009375051595270634,8951808.0,0.06156323105096817,0.0,750.5673828125,,0.00390625,0.0,1.431640625,4.021484375,0.0,1.431640625,8951808.0
0.0,0.0,2643.3291015625,0.0,1774282593.123026,-1374.1298828125,1043.118610672,30196.347761065907,-0.016434766352176666,9205760.0,0.06968461722135544,0.0,350.3623046875,,0.001953125,0.0,0.1552734375,5.1513671875,0.0,0.1552734375,9205760.0
0.0,0.0,3929.211181640625,0.0,1774282615.6608098,-1935.6085205078125,1065.885310184,30362.563668428564,-0.029857942834496498,9459712.0,0.07307779043912888,0.0,494.642578125,,0.01171875,0.0,5.1357421875,12.2490234375,0.0,5.1357421875,9459712.0
0.0,0.0,6579.1953125,0.0,1774282638.4275498,-2958.6796875,1088.408403069,30218.942878993854,-0.03641675412654877,9713664.0,0.08468326926231384,0.0,755.2275390625,,0.017578125,0.0,5.90234375,19.830078125,0.0,5.90234375,9713664.0
0.0,0.0,5732.8154296875,0.0,1774282709.8992307,-2706.86572265625,1137.356509928,30408.71794994188,-0.07404379546642303,9967616.0,0.08475559949874878,0.0,686.84765625,"{'path': 'media/html/render_9967616_393b6daf53bf3bacf7af.html', 'size': 3763109.0, '_type': 'html-file', 'sha256': '393b6daf53bf3bacf7afa5b4a3b225907a224d6b28518b400a8322095d699c96'}",0.0,0.0,0.0,0.0,0.0,0.0,9967616.0
0.0,0.0,7253.54931640625,0.0,1774282710.120232,-3366.944580078125,1160.180643193,30288.181215446362,-0.0905332863330841,10221568.0,0.08994968235492706,0.0,850.3017578125,,0.009765625,0.0,0.9501953125,10.7939453125,0.0,0.9501953125,10221568.0
0.0,0.0,4667.896484375,0.0,1774282732.7225842,-2015.689208984375,1182.925860484,30162.666560418606,-0.06410196423530579,10475520.0,0.09020715951919556,0.0,514.71484375,,0.00390625,0.0,1.4384765625,4.16015625,0.0,1.4384765625,10475520.0
0.0,0.0,6819.75341796875,0.0,1774282755.4679608,-3029.46044921875,1205.492742294,30137.360915979483,-0.15511822700500488,10729472.0,0.1096992939710617,0.0,776.7734375,,0.0244140625,0.0,6.6064453125,16.48828125,0.0,6.6064453125,10729472.0
0.0,0.0,7828.130859375,0.0,1774282778.034682,-3557.19091796875,1228.239183447,30230.134294838066,-0.12740562856197357,10983424.0,0.10603535920381546,0.0,900.79296875,,0.0029296875,0.0,0.0908203125,3.03125,0.0,0.0908203125,10983424.0
0.0,0.0,4688.5,0.0,1774282850.2134295,-2211.13427734375,1277.670611276,30139.19263800841,-0.11015953123569489,11237376.0,0.11348457634449005,0.0,558.685546875,"{'size': 3614133.0, '_type': 'html-file', 'sha256': '6f8e0617fc60a8cb5d8692ad81c7aa69f7db9542fe713201f2322ea71668a00a', 'path': 'media/html/render_11237376_6f8e0617fc60a8cb5d86.html'}",0.0107421875,0.0,2.5615234375,8.001953125,0.0,2.5615234375,11237376.0
0.0,0.0,7014.05224609375,0.0,1774282850.4216247,-3199.18408203125,1300.660810256,30199.742366530005,-0.13496671617031097,11491328.0,0.11311738938093185,0.0,805.568359375,,0.013671875,0.0,5.775390625,14.4775390625,0.0,5.775390625,11491328.0
0.0,0.0,6743.587890625,0.0,1774282873.2029037,-3071.053466796875,1323.235471451,30058.571128093085,-0.05614197254180908,11745280.0,0.10232986509799957,0.0,774.0654296875,,0.0068359375,0.0,0.357421875,3.357421875,0.0,0.357421875,11745280.0
0.0,0.0,7245.32958984375,0.0,1774282895.777645,-3229.421142578125,1345.976816409,30213.920629222255,-0.062147561460733414,11999232.0,0.09992293268442154,0.0,815.7626953125,,0.0185546875,0.0,6.6796875,19.091796875,0.0,6.6796875,11999232.0
0.0,0.0,6283.0087890625,0.0,1774282918.5188959,-2966.84619140625,1368.5454137,30147.249570611544,-0.12572500109672546,12253184.0,0.1218852624297142,0.0,749.5126953125,,0.0068359375,0.0,2.0986328125,4.94140625,0.0,2.0986328125,12253184.0
0.0,0.0,7397.01171875,0.0,1774282990.1523051,-3429.50048828125,1417.609477793,30241.762450050002,-0.15443353354930878,12507136.0,0.1263965666294098,0.0,863.43359375,"{'size': 3728969.0, '_type': 'html-file', 'sha256': '7e2a455644b42ef836b27c178b3cd2b6e2258b6cc24d760d3318a010b2107df6', 'path': 'media/html/render_12507136_7e2a455644b42ef836b2.html'}",0.0068359375,0.0,3.3896484375,6.65234375,0.0,3.3896484375,12507136.0
0.0,0.0,6712.3955078125,0.0,1774282990.370755,-3189.2578125,1440.448563005,30171.451362723765,-0.19291654229164124,12761088.0,0.14545564353466034,0.0,801.125,,0.0146484375,0.0,7.138671875,9.3837890625,0.0,7.138671875,12761088.0
0.0,0.0,6717.3798828125,0.0,1774283012.99072,-3101.4248046875,1463.191558562,30106.30417536657,-0.22350656986236572,13015040.0,0.13344651460647583,0.0,785.0048828125,,0.015625,0.0,3.5146484375,10.048828125,0.0,3.5146484375,13015040.0
0.0,0.0,6064.60546875,0.0,1774283035.733579,-2823.828125,1485.767448452,30142.026788224248,-0.19615904986858368,13268992.0,0.14294549822807312,0.0,708.2919921875,,0.001953125,0.0,0.0126953125,0.2998046875,0.0,0.0126953125,13268992.0
0.0,0.0,7160.5615234375,0.0,1774283058.3095913,-3381.91552734375,1508.515047782,30235.257202558292,-0.17436374723911285,13522944.0,0.14757178723812103,0.0,849.70703125,,0.0087890625,0.0,4.04296875,8.615234375,0.0,4.04296875,13522944.0
0.0,0.0,5773.595703125,0.0,1774283129.8937182,-2752.884765625,1557.35088577,30144.622597098045,-0.11832568794488907,13776896.0,0.1419443041086197,0.0,693.9375,"{'size': 3767837.0, '_type': 'html-file', 'sha256': 'd8bf76dd1ceacccb9848ef2dfa7faf038638d35c2c5972771733b401cde988dd', 'path': 'media/html/render_13776896_d8bf76dd1ceacccb9848.html'}",0.0029296875,0.0,1.3525390625,4.0048828125,0.0,1.3525390625,13776896.0
0.0,0.0,4465.66015625,0.0,1774283130.120343,-2182.61376953125,1580.361055708,30221.361594779402,-0.18854425847530365,14030848.0,0.14820626378059387,0.0,552.732421875,,0.0087890625,0.0,2.3251953125,14.3720703125,0.0,2.3251953125,14030848.0
0.0,0.0,5093.8359375,0.0,1774283152.9031725,-2594.106689453125,1602.934128015,30060.294875913416,-0.22600634396076202,14284800.0,0.15866924822330475,0.0,654.0029296875,,0.0205078125,0.0,8.98828125,21.669921875,0.0,8.98828125,14284800.0
0.0,0.0,6897.125,0.0,1774283175.4762766,-3135.061279296875,1625.69460754,30205.153909413115,-0.16924677789211273,14538752.0,0.16657379269599915,0.0,792.1845703125,,0.009765625,0.0,2.9384765625,16.8359375,0.0,2.9384765625,14538752.0
0.0,0.0,5894.6669921875,0.0,1774283198.2366843,-2834.42724609375,1648.25391534,30103.624776583114,-0.24026356637477875,14792704.0,0.17826509475708008,0.0,713.4306640625,,0.0068359375,0.0,3.1015625,7.0966796875,0.0,3.1015625,14792704.0
0.0,0.0,6402.7587890625,0.0,1774283269.8404148,-3059.461669921875,1697.297599568,30283.559532286086,-0.3056263327598572,15046656.0,0.19175148010253906,0.0,777.29296875,"{'path': 'media/html/render_15046656_221b7c9f30a506cfbc6d.html', 'size': 3715373.0, '_type': 'html-file', 'sha256': '221b7c9f30a506cfbc6d890ca8e93bcfe8ddf0d88fd5e3a8407f4a1727dfbb7d'}",0.029296875,0.0,17.421875,23.8408203125,0.0,17.421875,15046656.0
0.0,0.0,4772.1396484375,0.0,1774283270.0654533,-2277.1533203125,1720.147509159,30039.448422613776,-0.18451571464538574,15300608.0,0.1842646300792694,0.0,574.6005859375,,0.0087890625,0.0,3.478515625,5.556640625,0.0,3.478515625,15300608.0
0.0,0.0,6331.4765625,0.0,1774283292.6896448,-2945.08544921875,1742.879653738,30094.563962228316,-0.12700293958187103,15554560.0,0.17245903611183167,0.0,740.46484375,,0.01953125,0.0,6.888671875,9.677734375,0.0,6.888671875,15554560.0
0.0,0.0,7023.35888671875,0.0,1774283315.4218516,-3230.11669921875,1765.446028373,30182.039736342365,-0.11201764643192291,15808512.0,0.1740727722644806,0.0,814.98828125,,0.01171875,0.0,5.771484375,7.6416015625,0.0,5.771484375,15808512.0
0.0,0.0,5844.0693359375,0.0,1774283337.988092,-2818.494140625,1788.193086628,30208.773248837973,-0.14430078864097595,16062464.0,0.1914667785167694,0.0,716.099609375,,0.0185546875,0.0,9.6982421875,16.0810546875,0.0,9.6982421875,16062464.0
0.0,0.0,6392.34423828125,0.0,1774283409.6707761,-3155.1826171875,1837.127945831,30118.292857188706,-0.1469329446554184,16316416.0,0.192255437374115,0.0,792.623046875,"{'_type': 'html-file', 'sha256': 'ffc84a964e5d141a9b4038b61153968597163122b3b45154c65a6625787d3ee8', 'path': 'media/html/render_16316416_ffc84a964e5d141a9b40.html', 'size': 3751409.0}",0.017578125,0.0,6.27734375,12.1376953125,0.0,6.27734375,16316416.0
0.0,0.0,6052.9765625,0.0,1774283409.9005258,-3028.972900390625,1860.166346176,30203.27390851505,-0.1404174566268921,16570368.0,0.18207496404647827,0.0,764.9560546875,,0.009765625,0.0,3.72265625,6.3125,0.0,3.72265625,16570368.0
0.0,0.0,4459.2744140625,0.0,1774283432.7084725,-2099.01513671875,1882.750680405,29945.02201567383,-0.12342198193073273,16824320.0,0.19408908486366272,0.0,532.1181640625,,0.0048828125,0.0,2.3857421875,3.8310546875,0.0,2.3857421875,16824320.0
0.0,0.0,5322.25146484375,0.0,1774283455.292872,-2682.088134765625,1905.52121084,30137.51525640567,-0.21562696993350983,17078272.0,0.2002163827419281,0.0,680.427734375,,0.01171875,0.0,3.4951171875,9.8974609375,0.0,3.4951171875,17078272.0
0.0,0.0,4993.65283203125,0.0,1774283478.0634143,-2235.77392578125,1928.096996078,30053.585927131095,-0.1707986742258072,17332224.0,0.1908344328403473,0.0,572.7978515625,,0.0166015625,0.0,5.1533203125,13.091796875,0.0,5.1533203125,17332224.0
0.0,0.0,7122.4853515625,0.0,1774283549.856429,-3472.89794921875,1977.313581631,30178.28315517605,-0.2797420918941498,17586176.0,0.20447440445423126,0.0,879.248046875,"{'size': 3727161.0, '_type': 'html-file', 'sha256': '51746c1ce169546657bab6628e2e6c22ab7276f4c57d6e2b987e5e9125eb23d6', 'path': 'media/html/render_17586176_51746c1ce169546657ba.html'}",0.0009765625,0.0,0.744140625,0.900390625,0.0,0.744140625,17586176.0
0.0,0.0,6910.037109375,0.0,1774283550.0851886,-3188.92529296875,2000.154274718,30082.531289010807,-0.3275233209133148,17840128.0,0.20215637981891632,0.0,803.7607421875,,0.0185546875,0.0,10.248046875,14.8515625,0.0,10.248046875,17840128.0
0.0,0.0,3961.4599609375,0.0,1774283572.6963668,-2004.196533203125,2022.925178986,30086.837705052458,-0.31591981649398804,18094080.0,0.21642255783081055,0.0,505.2392578125,,0.0302734375,0.0,12.3330078125,23.06640625,0.0,12.3330078125,18094080.0
0.0,0.0,7403.451171875,0.0,1774283595.4674056,-3435.23291015625,2045.553562279,30043.088320994717,-0.2782723605632782,18348032.0,0.20852196216583252,0.0,862.5625,,0.017578125,0.0,9.0078125,14.138671875,0.0,9.0078125,18348032.0
0.0,0.0,6504.91015625,0.0,1774283618.0956218,-3132.623291015625,2068.496730722,30041.16997783616,-0.3115772604942322,18601984.0,0.21066102385520935,0.0,788.9892578125,,0.001953125,0.0,0.5224609375,1.1474609375,0.0,0.5224609375,18601984.0
0.0,0.0,7849.80078125,0.0,1774283690.2766452,-3616.47998046875,2117.733793178,30029.03857453846,-0.32426586747169495,18855936.0,0.2110348641872406,0.0,911.6806640625,"{'path': 'media/html/render_18855936_5597dd6db5bb0c8b58c8.html', 'size': 3693581.0, '_type': 'html-file', 'sha256': '5597dd6db5bb0c8b58c8f8b298c31f4107dea3797efb4525162aaca1427b5d6a'}",0.01171875,0.0,6.2685546875,8.72265625,0.0,6.2685546875,18855936.0
0.0,0.0,6387.47802734375,0.0,1774283690.5201347,-2970.717529296875,2140.846423012,30235.123315540586,-0.24551740288734436,19109888.0,0.19944502413272858,0.0,749.4375,,0.0087890625,0.0,4.181640625,9.0390625,0.0,4.181640625,19109888.0
0.0,0.0,6037.98193359375,0.0,1774283713.3886578,-2716.947265625,2163.380877752,29901.53437586753,-0.31551241874694824,19363840.0,0.19705989956855774,0.0,681.5771484375,,0.0068359375,0.0,5.267578125,5.8447265625,0.0,5.267578125,19363840.0
0.0,0.0,4756.5625,0.0,1774283735.9229825,-2497.594970703125,2186.193654219,30345.93879832005,-0.39509156346321106,19617792.0,0.21802586317062378,0.0,629.6708984375,,0.0,0.0,0.0,0.0,0.0,0.0,19617792.0
0.0,0.0,6694.92578125,0.0,1774283758.7355783,-3122.994140625,2208.721520633,30046.191742797044,-0.43168336153030396,19871744.0,0.22006699442863464,0.0,786.734375,,0.0087890625,0.0,4.400390625,10.845703125,0.0,4.400390625,19871744.0
0.0,0.0,7042.5947265625,0.0,1774283830.6546373,-3262.15625,2258.111858208,30375.08217663549,-0.5154759287834167,20125696.0,0.23027105629444122,0.0,817.3544921875,"{'path': 'media/html/render_20125696_ec2a88f31772e47beb47.html', 'size': 3709133.0, '_type': 'html-file', 'sha256': 'ec2a88f31772e47beb47bf77df23626cb20cd7581ddc4dd1f7144e5bc8a2c149'}",0.021484375,0.0,7.9150390625,12.240234375,0.0,7.9150390625,20125696.0
0.0,0.0,5586.12548828125,0.0,1774283830.8799353,-2537.11572265625,2280.918468664,30107.707455078005,-0.5549052953720093,20379648.0,0.23835264146327972,0.0,637.2578125,,0.001953125,0.0,0.86328125,1.0361328125,0.0,0.86328125,20379648.0
0.0,0.0,6325.673828125,0.0,1774283853.4607255,-2885.66162109375,2303.6984972,30178.110441630357,-0.5386527180671692,20633600.0,0.221243754029274,0.0,726.330078125,,0.01171875,0.0,4.67578125,9.2744140625,0.0,4.67578125,20633600.0
0.0,0.0,5662.5341796875,0.0,1774283876.2406514,-2614.8701171875,2326.196225288,30185.396052948006,-0.49143004417419434,20887552.0,0.21310128271579742,0.0,660.876953125,,0.02734375,0.0,15.044921875,25.3251953125,0.0,15.044921875,20887552.0
0.0,0.0,5991.900390625,0.0,1774283898.738492,-2603.729736328125,2348.952197591,30450.852768393994,-0.5888014435768127,21141504.0,0.23765629529953003,0.0,656.744140625,,0.0068359375,0.0,3.4208984375,4.013671875,0.0,3.4208984375,21141504.0
0.0,0.0,6447.48388671875,0.0,1774283970.8630636,-2993.546875,2398.320357313,30275.85469718898,-0.6658079028129578,21395456.0,0.23476189374923706,0.0,750.2763671875,"{'path': 'media/html/render_21395456_2a988c7ebb3addb8943b.html', 'size': 3700933.0, '_type': 'html-file', 'sha256': '2a988c7ebb3addb8943b656c8da283d0913e961c0a017d2b8b7ba77edc4f77d4'}",0.0234375,0.0,12.0556640625,15.6416015625,0.0,12.0556640625,21395456.0
0.0,0.0,5822.453125,0.0,1774283971.0831866,-2759.8251953125,2421.334535991,30376.761851429193,-0.6906664371490479,21649408.0,0.24931517243385315,0.0,696.1982421875,,0.0400390625,0.0,13.7421875,26.3623046875,0.0,13.7421875,21649408.0
