eval/episode_reward,training/actor_loss,render,eval/episode_success,_runtime,_step,training/critic_loss,step,eval/episode_reward_ctrl,training/alpha_loss,training/entropy,eval/episode_reward_dist,training/sps,eval/episode_success_hard,eval/episode_reward_survive,training/log_alpha,eval/episode_success_any,eval/episode_success_easy,eval/episode_dist,eval/episode_reward_near,_timestamp
5.005859375,-1.2424360513687134,"{'path': 'media/html/render_23934976_98049c3c56365fd60af2.html', 'size': 3735161.0, '_type': 'html-file', 'sha256': '98049c3c56365fd60af21f1041e01e9768bf57c4125d6f8d0d74e3cfc1a50094'}",5.005859375,2683.383130102,23934976.0,0.41909053921699524,23934976.0,-2806.62158203125,0.0,0.0,0.0,29852.312644398728,0.0,707.361328125,0.0,0.0078125,5.7607421875,5864.3447265625,0.0,1774318585.639971
42.013671875,-1.3005861043930054,,42.013671875,2706.497174743,24188928.0,0.4396667778491974,24188928.0,-2338.58544921875,0.0,0.0,0.0,30052.10459462473,0.0,593.119140625,0.0,0.0693359375,56.09765625,4794.955078125,0.0,1774318585.847419
54.521484375,-1.373271107673645,,54.521484375,2729.094764251,24442880.0,0.4458743631839752,24442880.0,-2923.041259765625,0.0,0.0,0.0,29788.081712409927,0.0,739.03515625,0.0,0.091796875,74.958984375,5998.97265625,0.0,1774318608.7534528
27.15234375,-1.4332488775253296,,27.15234375,2751.976866191,24696832.0,0.43628889322280884,24696832.0,-1773.28857421875,0.0,0.0,0.0,30045.074708286298,0.0,449.19921875,0.0,0.0595703125,43.96484375,3436.620361328125,0.0,1774318631.350998
40.7724609375,-1.4685853719711304,,40.7724609375,2774.577812648,24950784.0,0.4413204491138458,24950784.0,-2393.05859375,0.0,0.0,0.0,29841.640791947524,0.0,605.654296875,0.0,0.0625,52.5791015625,4822.36767578125,0.0,1774318654.2332084
26.8076171875,-1.5416706800460815,"{'path': 'media/html/render_25204736_6a5eed7f63d05ac6cd89.html', 'size': 3652841.0, '_type': 'html-file', 'sha256': '6a5eed7f63d05ac6cd8972710a06e2341c80c45f7e79deec07aaca381358c63e'}",26.8076171875,2824.385220318,25204736.0,0.4450230896472931,25204736.0,-2158.91748046875,0.0,0.0,0.0,30058.995260301857,0.0,546.1513671875,0.0,0.0439453125,45.0341796875,4052.39892578125,0.0,1774318726.6420708
46.9609375,-1.673688530921936,,46.9609375,2847.243116736,25458688.0,0.46849721670150757,25458688.0,-2807.5927734375,0.0,0.0,0.0,29825.937114440978,0.0,712.3564453125,0.0,0.08203125,66.4580078125,5855.755859375,0.0,1774318726.8604727
28.228515625,-1.6497637033462524,,28.228515625,2870.144197734,25712640.0,0.46585407853126526,25712640.0,-2946.419921875,0.0,0.0,0.0,29977.952021852583,0.0,743.6025390625,0.0,0.046875,35.787109375,6159.94482421875,0.0,1774318749.4993982
6.4794921875,-1.7611843347549438,,6.4794921875,2892.746316005,25966592.0,0.48700642585754395,25966592.0,-3385.357421875,0.0,0.0,0.0,29781.674400913107,0.0,852.2236328125,0.0,0.009765625,8.2412109375,7036.8017578125,0.0,1774318772.4004107
28.25390625,-1.7789978981018066,,28.25390625,2915.627252374,26220544.0,0.4742039442062378,26220544.0,-2530.910400390625,0.0,0.0,0.0,30084.56028330474,0.0,637.5234375,0.0,0.048828125,40.4912109375,5384.037109375,0.0,1774318795.002621
16.34765625,-1.7012417316436768,"{'sha256': '0919426f5af6d5786ea6013a48fc00f26f0e5b796f2a26c54c503cec5b1dad1b', 'path': 'media/html/render_26474496_0919426f5af6d5786ea6.html', 'size': 3788697.0, '_type': 'html-file'}",16.34765625,2963.813096441,26474496.0,0.49528762698173523,26474496.0,-2075.532958984375,0.0,0.0,0.0,29845.480441697197,0.0,524.734375,0.0,0.0380859375,26.3095703125,4430.81640625,0.0,1774318866.0699356
43.23046875,-1.8930453062057495,,43.23046875,2986.931779679,26728448.0,0.5133675932884216,26728448.0,-2895.31005859375,0.0,0.0,0.0,30069.1220012057,0.0,731.7646484375,0.0,0.0712890625,54.1796875,6095.0478515625,0.0,1774318866.2743866
22.658203125,-1.8397507667541504,,22.658203125,3009.52862675,26982400.0,0.5152096152305603,26982400.0,-3009.178466796875,0.0,0.0,0.0,29758.68808569459,0.0,759.1484375,0.0,0.0478515625,31.271484375,6504.4833984375,0.0,1774318889.1881926
28.400390625,-1.8262507915496826,,28.400390625,3032.391668271,27236352.0,0.5127606987953186,27236352.0,-3606.25244140625,0.0,0.0,0.0,30074.542023913276,0.0,905.912109375,0.0,0.0390625,36.4228515625,7521.779296875,0.0,1774318911.7848032
48.353515625,-1.8190770149230957,,48.353515625,3054.994721087,27490304.0,0.5215724110603333,27490304.0,-3458.908203125,0.0,0.0,0.0,29915.756587085998,0.0,871.998046875,0.0,0.0791015625,64.576171875,7142.10107421875,0.0,1774318934.6480663
33.3154296875,-1.898121953010559,"{'path': 'media/html/render_27744256_995befe754e591f90f73.html', 'size': 3646329.0, '_type': 'html-file', 'sha256': '995befe754e591f90f73f6707a4fbf55e87c8b78d6e0c4668cbebee8acad1dcc'}",33.3154296875,3104.666388656,27744256.0,0.49644386768341064,27744256.0,-1848.7423095703125,0.0,0.0,0.0,30087.659531061006,0.0,468.931640625,0.0,0.05859375,46.560546875,3638.98486328125,0.0,1774319006.9231322
38.3505859375,-2.091212272644043,,38.3505859375,3127.540971872,27998208.0,0.5213601589202881,27998208.0,-2568.0439453125,0.0,0.0,0.0,29851.657560911328,0.0,648.9814453125,0.0,0.0673828125,47.8916015625,5405.2197265625,0.0,1774319007.141849
41.234375,-1.96131432056427,,41.234375,3150.443664362,28252160.0,0.5117745399475098,28252160.0,-3308.71533203125,0.0,0.0,0.0,30001.2615465994,0.0,834.009765625,0.0,0.06640625,53.755859375,7031.25244140625,0.0,1774319029.797098
37.13671875,-2.0949134826660156,,37.13671875,3173.038793293,28506112.0,0.5364190936088562,28506112.0,-2160.01123046875,0.0,0.0,0.0,29782.845218060425,0.0,547.7763671875,0.0,0.06640625,45.828125,4346.77734375,0.0,1774319052.6995091
33.626953125,-2.184051275253296,,33.626953125,3195.927147243,28760064.0,0.5410254001617432,28760064.0,-2866.63330078125,0.0,0.0,0.0,30074.936036570653,0.0,724.5078125,0.0,0.0478515625,40.662109375,5566.5517578125,0.0,1774319075.2951598
46.2109375,-2.2568724155426025,"{'path': 'media/html/render_29014016_cac58eb882435884cc0b.html', 'size': 3689097.0, '_type': 'html-file', 'sha256': 'cac58eb882435884cc0be6a8981cca62b9e629565ddabc0172813cf5e3ee384c'}",46.2109375,3245.413339231,29014016.0,0.5487339496612549,29014016.0,-3185.66943359375,0.0,0.0,0.0,29828.852154479995,0.0,803.359375,0.0,0.0703125,56.5517578125,6532.3447265625,0.0,1774319147.6701252
32.51171875,-2.3224360942840576,,32.51171875,3268.531750778,29267968.0,0.5682576894760132,29267968.0,-2734.767578125,0.0,0.0,0.0,30093.490940692915,0.0,688.349609375,0.0,0.046875,38.572265625,5689.47119140625,0.0,1774319147.8880794
69.1689453125,-2.2895495891571045,,69.1689453125,3291.120545603,29521920.0,0.5742210745811462,29521920.0,-3065.059326171875,0.0,0.0,0.0,29817.661172703873,0.0,776.74609375,0.0,0.1005859375,83.3740234375,6098.68359375,0.0,1774319170.787936
48.1962890625,-2.3608410358428955,,48.1962890625,3313.979127813,29775872.0,0.5859813690185547,29775872.0,-2268.1884765625,0.0,0.0,0.0,30107.43087352917,0.0,576.625,0.0,0.068359375,60.2568359375,4437.26123046875,0.0,1774319193.3762112
66.2373046875,-2.3871774673461914,,66.2373046875,3336.573093448,30029824.0,0.5761929154396057,30029824.0,-1779.177978515625,0.0,0.0,0.0,29921.083633964572,0.0,454.658203125,0.0,0.0859375,78.810546875,3102.245849609375,0.0,1774319216.2354047
74.9931640625,-2.5338830947875977,"{'path': 'media/html/render_30283776_88f9a11a692fca9521c9.html', 'size': 3709953.0, '_type': 'html-file', 'sha256': '88f9a11a692fca9521c9d6f3bf4e1660c5204edc0fcb25b9db11547fba163b30'}",74.9931640625,3385.166289916,30283776.0,0.6132722496986389,30283776.0,-2752.363525390625,0.0,0.0,0.0,30139.1201494325,0.0,705.1162109375,0.0,0.1015625,89.1923828125,5676.1494140625,0.0,1774319287.4231126
47.455078125,-2.409146547317505,,47.455078125,3407.994629442,30537728.0,0.6156095266342163,30537728.0,-2421.1171875,0.0,0.0,0.0,29916.28929043962,0.0,616.689453125,0.0,0.0673828125,56.91796875,5117.962890625,0.0,1774319287.6365032
21.603515625,-2.6195285320281982,,21.603515625,3430.872233626,30791680.0,0.6028589606285095,30791680.0,-2336.150390625,0.0,0.0,0.0,30057.543081287346,0.0,591.787109375,0.0,0.0439453125,29.111328125,5053.85400390625,0.0,1774319310.250871
38.0087890625,-2.687950611114502,,38.0087890625,3453.459890365,31045632.0,0.6159757971763611,31045632.0,-1397.67138671875,0.0,0.0,0.0,29863.88550478849,0.0,354.40625,0.0,0.05859375,49.1826171875,2430.448974609375,0.0,1774319333.1276412
47.072265625,-2.635841131210327,,47.072265625,3476.339361367,31299584.0,0.6311085224151611,31299584.0,-3554.95166015625,0.0,0.0,0.0,30097.575123021485,0.0,893.1455078125,0.0,0.0673828125,54.0234375,7373.30908203125,0.0,1774319355.716039
39.7685546875,-2.6862990856170654,"{'path': 'media/html/render_31553536_aba36cec85489a70e488.html', 'size': 3694117.0, '_type': 'html-file', 'sha256': 'aba36cec85489a70e488eed779ab4a4f6ae7a40ec64ac73bfa7a16d435cfd547'}",39.7685546875,3525.756667809,31553536.0,0.6163812875747681,31553536.0,-2869.494873046875,0.0,0.0,0.0,29851.516173739412,0.0,724.9013671875,0.0,0.07421875,62.8505859375,5895.015625,0.0,1774319428.0135386
76.2412109375,-2.6156623363494873,,76.2412109375,3548.863835964,31807488.0,0.6138077974319458,31807488.0,-2096.30224609375,0.0,0.0,0.0,30104.73510785568,0.0,533.658203125,0.0,0.0986328125,91.59375,3977.486328125,0.0,1774319428.2199616
44.8515625,-2.7760872840881348,,44.8515625,3571.452477097,32061440.0,0.637353241443634,32061440.0,-2293.863525390625,0.0,0.0,0.0,29810.461034005697,0.0,584.7314453125,0.0,0.05859375,54.71484375,4971.484375,0.0,1774319451.1198819
36.3740234375,-2.9912354946136475,,36.3740234375,3594.319316504,32315392.0,0.6599825620651245,32315392.0,-1090.5887451171875,0.0,0.0,0.0,30110.693157245103,0.0,277.8642578125,0.0,0.0517578125,41.72265625,2126.648193359375,0.0,1774319473.7087076
25.4375,-2.7653965950012207,,25.4375,3616.907989197,32569344.0,0.6431640982627869,32569344.0,-2527.17626953125,0.0,0.0,0.0,29888.179415295483,0.0,643.1591796875,0.0,0.044921875,32.5419921875,5386.40771484375,0.0,1774319496.5754988
45.8623046875,-2.9567673206329346,"{'path': 'media/html/render_32823296_366890730b8644e0407d.html', 'size': 3645097.0, '_type': 'html-file', 'sha256': '366890730b8644e0407d924758f2578984b401fc6b74260115fb1a0c5dd87e22'}",45.8623046875,3666.909356279,32823296.0,0.6635149121284485,32823296.0,-3146.943359375,0.0,0.0,0.0,30103.104097714364,0.0,797.3671875,0.0,0.0693359375,56.5986328125,6603.2158203125,0.0,1774319569.166121
58.1455078125,-2.871685743331909,,58.1455078125,3689.778095137,33077248.0,0.639194667339325,33077248.0,-2287.26220703125,0.0,0.0,0.0,29874.783590385316,0.0,580.6572265625,0.0,0.0869140625,75.865234375,4575.150390625,0.0,1774319569.377237
73.8603515625,-2.9551267623901367,,73.8603515625,3712.679208011,33331200.0,0.6598202586174011,33331200.0,-2921.40234375,0.0,0.0,0.0,29931.458287847752,0.0,744.744140625,0.0,0.1083984375,95.25390625,5838.11328125,0.0,1774319592.0343578
60.50390625,-2.914665937423706,,60.50390625,3735.285167048,33585152.0,0.6595496535301208,33585152.0,-1715.2926025390625,0.0,0.0,0.0,29801.093877350035,0.0,442.0888671875,0.0,0.0908203125,78.6943359375,3283.777099609375,0.0,1774319614.9356084
82.7626953125,-3.025738000869751,,82.7626953125,3758.182939693,33839104.0,0.6672543287277222,33839104.0,-2763.0107421875,0.0,0.0,0.0,30027.865251564504,0.0,700.1904296875,0.0,0.138671875,111.89453125,5254.96484375,0.0,1774319637.5415304
78.67578125,-3.0389602184295654,"{'_type': 'html-file', 'sha256': '02edd11df42b52c6be522a7636002368b51c74eff9282cff960c15236fd9380a', 'path': 'media/html/render_34093056_02edd11df42b52c6be52.html', 'size': 3746725.0}",78.67578125,3806.627207686,34093056.0,0.6519336104393005,34093056.0,-2522.662841796875,0.0,0.0,0.0,29816.98089958636,0.0,639.3349609375,0.0,0.1171875,98.0869140625,4821.96533203125,0.0,1774319708.8839028
71.3359375,-3.2111475467681885,,71.3359375,3829.769702808,34347008.0,0.6684679388999939,34347008.0,-1395.35302734375,0.0,0.0,0.0,30051.77985721487,0.0,356.9384765625,0.0,0.095703125,83.21484375,2186.67236328125,0.0,1774319709.1208324
72.11328125,-3.304647445678711,,72.11328125,3852.375230564,34600960.0,0.6877917647361755,34600960.0,-3308.704833984375,0.0,0.0,0.0,29782.7511162675,0.0,835.326171875,0.0,0.103515625,85.8466796875,6839.376953125,0.0,1774319732.025972
62.904296875,-3.2627365589141846,,62.904296875,3875.251179746,34854912.0,0.6862902641296387,34854912.0,-2503.27099609375,0.0,0.0,0.0,30089.366217008253,0.0,639.0078125,0.0,0.0888671875,73.6982421875,4973.4736328125,0.0,1774319754.6313756
77.0517578125,-3.268082618713379,,77.0517578125,3897.856757065,35108864.0,0.6648989319801331,35108864.0,-3182.632568359375,0.0,0.0,0.0,29863.00469118753,0.0,814.71875,0.0,0.109375,89.86328125,6540.8095703125,0.0,1774319777.5074606
53.619140625,-3.449781894683838,"{'size': 3759033.0, '_type': 'html-file', 'sha256': 'dd77ba908c2cf3207dd95d517a9599363417280e36a28837c30bb2598cb24a07', 'path': 'media/html/render_35362816_dd77ba908c2cf3207dd9.html'}",53.619140625,3947.737012483,35362816.0,0.7000637650489807,35362816.0,-2877.157958984375,0.0,0.0,0.0,30088.09723334907,0.0,732.072265625,0.0,0.08203125,67.1083984375,6041.7861328125,0.0,1774319849.9938948
104.9453125,-3.2471275329589844,,104.9453125,3970.605099225,35616768.0,0.6762201189994812,35616768.0,-3305.3662109375,0.0,0.0,0.0,29858.94541492269,0.0,844.23828125,0.0,0.1318359375,118.9951171875,6577.51611328125,0.0,1774319850.2234857
68.5439453125,-3.5607779026031494,,68.5439453125,3993.493115069,35870720.0,0.6981942653656006,35870720.0,-2860.34423828125,0.0,0.0,0.0,30002.819846223814,0.0,727.7587890625,0.0,0.099609375,81.5087890625,5771.03369140625,0.0,1774319872.861347
85.4443359375,-3.39656138420105,,85.4443359375,4016.110803431,36124672.0,0.7002999782562256,36124672.0,-1891.731201171875,0.0,0.0,0.0,29824.41968157886,0.0,482.8037109375,0.0,0.1357421875,119.0078125,3112.87548828125,0.0,1774319895.7495165
90.4189453125,-3.6067051887512207,,90.4189453125,4039.001368178,36378624.0,0.7265743017196655,36378624.0,-2736.81298828125,0.0,0.0,0.0,30028.631371977444,0.0,706.40625,0.0,0.1201171875,105.357421875,5715.9951171875,0.0,1774319918.3670769
67.8359375,-3.6404221057891846,"{'path': 'media/html/render_36632576_4f71db4e78fd3a799a18.html', 'size': 3690561.0, '_type': 'html-file', 'sha256': '4f71db4e78fd3a799a1895980a4717bdefc854cf4c57ea5c1c8816edb68f2c16'}",67.8359375,4088.87919455,36632576.0,0.7435016632080078,36632576.0,-2183.78369140625,0.0,0.0,0.0,29824.809672970976,0.0,556.6826171875,0.0,0.1142578125,87.119140625,4312.16064453125,0.0,1774319991.1359859
88.7421875,-3.622447967529297,,88.7421875,4112.070402122,36886528.0,0.7282877564430237,36886528.0,-2773.689697265625,0.0,0.0,0.0,29983.77980484891,0.0,703.3203125,0.0,0.130859375,105.1298828125,5416.1259765625,0.0,1774319991.4087942
101.6064453125,-3.5763323307037354,,101.6064453125,4134.670886019,37140480.0,0.7331967949867249,37140480.0,-2043.297607421875,0.0,0.0,0.0,29753.945639052527,0.0,520.9501953125,0.0,0.1318359375,115.1884765625,3679.87060546875,0.0,1774320014.3265958
29.65625,-3.7256007194519043,,29.65625,4157.548182926,37394432.0,0.7535874247550964,37394432.0,-1794.28125,0.0,0.0,0.0,30151.44736479252,0.0,455.486328125,0.0,0.052734375,37.794921875,3850.32177734375,0.0,1774320036.9272594
78.1982421875,-3.8713314533233643,,78.1982421875,4180.1365257,37648384.0,0.7367652654647827,37648384.0,-1954.566650390625,0.0,0.0,0.0,29865.650637473424,0.0,498.7138671875,0.0,0.1201171875,90.8935546875,3529.98681640625,0.0,1774320059.8044608
35.8310546875,-3.867405891418457,"{'path': 'media/html/render_37902336_bb3bc02b311b7454d055.html', 'size': 3698297.0, '_type': 'html-file', 'sha256': 'bb3bc02b311b7454d0556ae77b66fdc74c2aae4c7a0e221e8358157d19a747a8'}",35.8310546875,4228.77473727,37902336.0,0.7274696230888367,37902336.0,-2427.05224609375,0.0,0.0,0.0,30084.54243919722,0.0,613.0263671875,0.0,0.0546875,40.6826171875,5365.251953125,0.0,1774320131.0315614
72.0908203125,-3.865915298461914,,72.0908203125,4251.667445066,38156288.0,0.7300938963890076,38156288.0,-1588.591552734375,0.0,0.0,0.0,29885.000382782084,0.0,407.15625,0.0,0.10546875,88.0615234375,3171.34033203125,0.0,1774320131.2868361
100.5146484375,-3.9411540031433105,,100.5146484375,4274.543850226,38410240.0,0.744800329208374,38410240.0,-2781.32470703125,0.0,0.0,0.0,30013.175156342822,0.0,704.26171875,0.0,0.134765625,118.337890625,5360.69287109375,0.0,1774320153.9236093
56.044921875,-4.122312545776367,,56.044921875,4297.139722264,38664192.0,0.7640471458435059,38664192.0,-3094.0849609375,0.0,0.0,0.0,29868.344792954118,0.0,782.427734375,0.0,0.0888671875,68.4990234375,6185.52197265625,0.0,1774320176.8000464
70.4013671875,-4.009427070617676,,70.4013671875,4320.01821089,38918144.0,0.7445414066314697,38918144.0,-2666.5576171875,0.0,0.0,0.0,30073.808372681346,0.0,678.671875,0.0,0.1044921875,83.80078125,5581.9375,0.0,1774320199.3959305
69.3740234375,-4.022645473480225,"{'path': 'media/html/render_39172096_cf261a592cc45c844978.html', 'size': 3689637.0, '_type': 'html-file', 'sha256': 'cf261a592cc45c844978feedb0f218d30965dc42b2ea0abb687eb33c06f60acd'}",69.3740234375,4369.936323843,39172096.0,0.7518187761306763,39172096.0,-1914.774169921875,0.0,0.0,0.0,29859.830174440922,0.0,487.2802734375,0.0,0.099609375,80.9111328125,3793.4990234375,0.0,1774320272.1931136
80.84765625,-4.034836292266846,,80.84765625,4393.053725294,39426048.0,0.7435837984085083,39426048.0,-2464.3935546875,0.0,0.0,0.0,30077.215398592074,0.0,638.10546875,0.0,0.123046875,100.2822265625,5051.078125,0.0,1774320272.4134235
85.603515625,-4.029296875,,85.603515625,4415.639680621,39680000.0,0.7319186329841614,39680000.0,-1988.387939453125,0.0,0.0,0.0,29861.234011182936,0.0,508.947265625,0.0,0.12890625,102.896484375,3882.90234375,0.0,1774320295.3099546
58.5517578125,-4.061359882354736,,58.5517578125,4438.493698658,39933952.0,0.7565522789955139,39933952.0,-2369.4326171875,0.0,0.0,0.0,30134.611192712866,0.0,599.966796875,0.0,0.0927734375,69.8310546875,4903.25732421875,0.0,1774320317.8958926
55.5712890625,-4.035848140716553,,55.5712890625,4461.088539267,40187904.0,0.7637791633605957,40187904.0,-1641.01904296875,0.0,0.0,0.0,29954.485781620868,0.0,417.4404296875,0.0,0.083984375,67.2802734375,3481.265380859375,0.0,1774320340.749727
81.8037109375,-4.149271488189697,"{'path': 'media/html/render_40441856_ff922b25557e84d19014.html', 'size': 3654661.0, '_type': 'html-file', 'sha256': 'ff922b25557e84d19014367137062bfa5e5bc3051426db198eee7b02b1f19c34'}",81.8037109375,4511.444933705,40441856.0,0.7807557582855225,40441856.0,-2205.148681640625,0.0,0.0,0.0,30100.939049514553,0.0,562.189453125,0.0,0.107421875,90.6611328125,4583.0478515625,0.0,1774320413.7016058
56.21875,-4.149681091308594,,56.21875,4534.302975131,40695808.0,0.792510449886322,40695808.0,-1724.6278076171875,0.0,0.0,0.0,29892.150172462934,0.0,439.169921875,0.0,0.076171875,63.03125,3746.490234375,0.0,1774320413.9233057
68.99609375,-4.143810749053955,,68.99609375,4557.182127121,40949760.0,0.7733283042907715,40949760.0,-2591.153076171875,0.0,0.0,0.0,30008.569377638334,0.0,657.798828125,0.0,0.09765625,79.5625,5427.0322265625,0.0,1774320436.5592387
57.2265625,-4.175488471984863,,57.2265625,4579.779004437,41203712.0,0.7947450280189514,41203712.0,-1923.833740234375,0.0,0.0,0.0,29850.180172918594,0.0,487.6748046875,0.0,0.0810546875,70.435546875,3982.81494140625,0.0,1774320459.4382455
44.6337890625,-3.9991984367370605,,44.6337890625,4602.664982208,41457664.0,0.7950455546379089,41457664.0,-2243.4189453125,0.0,0.0,0.0,30056.115637860385,0.0,570.1806640625,0.0,0.05859375,50.17578125,4573.2861328125,0.0,1774320482.0352504
59.291015625,-4.02341890335083,"{'path': 'media/html/render_41711616_3832e7f414bdba15e333.html', 'size': 3703885.0, '_type': 'html-file', 'sha256': '3832e7f414bdba15e3334fff4673f5e8cf37008cd552e3d9dbdf74af8798fb86'}",59.291015625,4651.026335534,41711616.0,0.7998148202896118,41711616.0,-2597.56787109375,0.0,0.0,0.0,29823.610502853768,0.0,656.84765625,0.0,0.080078125,71.7802734375,5475.697265625,0.0,1774320553.2831056
93.6552734375,-4.160487651824951,,93.6552734375,4674.155853594,41965568.0,0.8091719150543213,41965568.0,-2896.91259765625,0.0,0.0,0.0,30080.62744403429,0.0,735.8984375,0.0,0.12109375,102.96875,5850.69140625,0.0,1774320553.507537
80.724609375,-4.24767541885376,,80.724609375,4696.743314869,42219520.0,0.8150382041931152,42219520.0,-2625.66064453125,0.0,0.0,0.0,29802.928312158085,0.0,666.216796875,0.0,0.11328125,92.7001953125,5428.7021484375,0.0,1774320576.4122045
60.81640625,-4.306097030639648,,60.81640625,4719.614176624,42473472.0,0.8335310220718384,42473472.0,-3066.08544921875,0.0,0.0,0.0,30089.36876698271,0.0,776.7880859375,0.0,0.0859375,73.4853515625,6303.4736328125,0.0,1774320598.999593
84.7900390625,-4.294806957244873,,84.7900390625,4742.198955327,42727424.0,0.806820809841156,42727424.0,-1386.6669921875,0.0,0.0,0.0,29889.489464012237,0.0,359.517578125,0.0,0.109375,95.01171875,2312.57421875,0.0,1774320621.8703232
84.1796875,-4.306319713592529,"{'path': 'media/html/render_42981376_2c26d91c83f2d7d4b47b.html', 'size': 3730869.0, '_type': 'html-file', 'sha256': '2c26d91c83f2d7d4b47b909a2163009cfa0441696488163dcfeb1c5c7b6e794c'}",84.1796875,4792.438002823,42981376.0,0.8003172278404236,42981376.0,-3555.397705078125,0.0,0.0,0.0,30104.986964505828,0.0,899.876953125,0.0,0.119140625,93.2509765625,7306.37548828125,0.0,1774320694.6946838
77.94921875,-4.327800273895264,,77.94921875,4815.291489055,43235328.0,0.8278460502624512,43235328.0,-3524.085205078125,0.0,0.0,0.0,29884.620554174326,0.0,894.37109375,0.0,0.1103515625,93.3994140625,7168.69140625,0.0,1774320694.9143074
88.3037109375,-4.365786552429199,,88.3037109375,4838.186931929,43489280.0,0.8063628077507019,43489280.0,-3127.97314453125,0.0,0.0,0.0,29952.999882820328,0.0,795.4833984375,0.0,0.123046875,103.140625,6303.166015625,0.0,1774320717.547832
98.4208984375,-4.494510650634766,,98.4208984375,4860.798894713,43743232.0,0.7913566827774048,43743232.0,-1817.210205078125,0.0,0.0,0.0,29810.628730639008,0.0,463.880859375,0.0,0.1494140625,115.408203125,2949.56591796875,0.0,1774320740.4431622
64.759765625,-4.583316802978516,,64.759765625,4883.690623125,43997184.0,0.8219614028930664,43997184.0,-3249.922119140625,0.0,0.0,0.0,30041.591077233166,0.0,819.962890625,0.0,0.0966796875,75.1513671875,6611.970703125,0.0,1774320763.0552626
87.10546875,-4.560616970062256,"{'sha256': '75c02eb4a53e519c5df7cddd322f42c3e346f2ca5603734b6666785d34576ada', 'path': 'media/html/render_44251136_75c02eb4a53e519c5df7.html', 'size': 3685457.0, '_type': 'html-file'}",87.10546875,4932.040299089,44251136.0,0.8440134525299072,44251136.0,-2988.49853515625,0.0,0.0,0.0,29816.109527589826,0.0,760.052734375,0.0,0.1083984375,95.6005859375,5909.796875,0.0,1774320834.297151
114.6396484375,-4.495572566986084,,114.6396484375,4955.159952845,44505088.0,0.8338499069213867,44505088.0,-2849.842529296875,0.0,0.0,0.0,30034.132502580804,0.0,726.66796875,0.0,0.1416015625,131.958984375,5114.55712890625,0.0,1774320834.5168052
81.326171875,-4.560923099517822,,81.326171875,4977.764744219,44759040.0,0.8289141058921814,44759040.0,-3321.739013671875,0.0,0.0,0.0,29797.6682581388,0.0,844.158203125,0.0,0.12109375,97.2373046875,6850.6044921875,0.0,1774320857.416339
121.591796875,-4.59561824798584,,121.591796875,5000.633372786,45012992.0,0.820083498954773,45012992.0,-3415.2109375,0.0,0.0,0.0,30077.500767798745,0.0,868.974609375,0.0,0.1572265625,141.1796875,6620.38671875,0.0,1774320880.020559
60.7919921875,-4.673961162567139,,60.7919921875,5023.231881549,45266944.0,0.8234794735908508,45266944.0,-2961.638671875,0.0,0.0,0.0,29881.518562754107,0.0,752.376953125,0.0,0.083984375,72.5205078125,6115.48974609375,0.0,1774320902.889736
84.4267578125,-4.709038257598877,"{'size': 3786325.0, '_type': 'html-file', 'sha256': 'b8a5fd67be653ab5345eee3daca201e0bd975549f676cf7ce6b127fbad1a74d5', 'path': 'media/html/render_45520896_b8a5fd67be653ab5345e.html'}",84.4267578125,5073.65238353,45520896.0,0.8115326762199402,45520896.0,-2448.3681640625,0.0,0.0,0.0,30066.1980040585,0.0,626.5576171875,0.0,0.115234375,97.759765625,4898.31884765625,0.0,1774320975.9091663
107.2685546875,-4.64302396774292,,107.2685546875,5096.4814414,45774848.0,0.8348196148872375,45774848.0,-2945.65087890625,0.0,0.0,0.0,29866.99472329666,0.0,748.474609375,0.0,0.1513671875,123.462890625,5569.025390625,0.0,1774320976.1248548
91.9853515625,-4.684067726135254,,91.9853515625,5119.364241742,46028800.0,0.8110696077346802,46028800.0,-2901.344482421875,0.0,0.0,0.0,30032.447318489118,0.0,739.5185546875,0.0,0.134765625,110.7841796875,5939.8173828125,0.0,1774320998.7377818
92.611328125,-4.7103166580200195,,92.611328125,5141.953469083,46282752.0,0.8335310220718384,46282752.0,-3046.35205078125,0.0,0.0,0.0,29850.34497056139,0.0,770.2900390625,0.0,0.123046875,103.17578125,6055.1025390625,0.0,1774321021.6204581
90.4716796875,-4.74852991104126,,90.4716796875,5164.832978479,46536704.0,0.8277812600135803,46536704.0,-2282.9375,0.0,0.0,0.0,30086.66348710576,0.0,585.0830078125,0.0,0.1240234375,105.3896484375,4173.572265625,0.0,1774321044.2095144
110.4296875,-4.779755115509033,"{'path': 'media/html/render_46790656_212b396af35a3e1d6f57.html', 'size': 3723093.0, '_type': 'html-file', 'sha256': '212b396af35a3e1d6f572beeab0bdf6dc07613f1b81519efc8bbb3ca5b7c37ab'}",110.4296875,5213.287505856,46790656.0,0.8262203335762024,46790656.0,-2868.05859375,0.0,0.0,0.0,29865.360900242973,0.0,727.4501953125,0.0,0.1416015625,129.87109375,5557.111328125,0.0,1774321115.5443547
90.0302734375,-4.748173236846924,,90.0302734375,5236.432440528,47044608.0,0.8249006867408752,47044608.0,-3083.0966796875,0.0,0.0,0.0,30079.309081289193,0.0,780.8544921875,0.0,0.1279296875,107.6591796875,6209.85791015625,0.0,1774321115.7830606
