training/critic_loss,eval/episode_success_hard,_step,render,training/entropy,eval/episode_reward,eval/episode_success_any,eval/episode_success_easy,eval/episode_dist,training/alpha_loss,eval/episode_reward_ctrl,eval/episode_reward_dist,training/log_alpha,eval/episode_reward_survive,training/actor_loss,step,_timestamp,_runtime,training/sps,eval/episode_reward_near,eval/episode_success
0.04717914015054703,0.0,6158336.0,"{'path': 'media/html/render_6158336_286dd565802be9108f45.html', 'size': 3686249.0, '_type': 'html-file', 'sha256': '286dd565802be9108f45e0ba873c84f1fd428989e8c10c62de2d6d1e76286735'}",0.0,6.3251953125,0.025390625,26.7646484375,4859.3486328125,0.0,-2329.986083984375,0.0,0.0,597.1787109375,-0.19601334631443024,6158336.0,1774305173.33606,717.982764843,29862.643003312765,0.0,6.3251953125
0.05663096904754639,0.0,6412288.0,,0.0,12.28515625,0.052734375,50.5048828125,3774.52294921875,0.0,-2037.6353759765625,0.0,0.0,532.298828125,-0.20911608636379242,6412288.0,1774305173.5381467,741.036921551,29898.939977103764,0.0,12.28515625
0.06130433827638626,0.0,6666240.0,,0.0,5.8740234375,0.0126953125,26.322265625,5052.25732421875,0.0,-2335.25830078125,0.0,0.0,592.27734375,-0.19848628342151642,6666240.0,1774305196.389746,763.714281514,29766.940469717938,0.0,5.8740234375
0.06695166975259781,0.0,6920192.0,,0.0,3.8662109375,0.0078125,16.8330078125,4907.6708984375,0.0,-2331.5029296875,0.0,0.0,592.5673828125,-0.1849546730518341,6920192.0,1774305219.0669012,786.548162036,29867.2375928297,0.0,3.8662109375
0.07292023301124573,0.0,7174144.0,,0.0,23.541015625,0.0556640625,55.6083984375,4931.7470703125,0.0,-2368.90966796875,0.0,0.0,611.6083984375,-0.1988838016986847,7174144.0,1774305241.9007816,809.221104755,29841.608185912763,0.0,23.541015625
0.08510760217905045,0.0,7428096.0,"{'path': 'media/html/render_7428096_9810b6c2a6649d8fd925.html', 'size': 3757909.0, '_type': 'html-file', 'sha256': '9810b6c2a6649d8fd925621c209a5c03d9d947c636bf414472bf606e647d05b7'}",0.0,12.224609375,0.0283203125,28.5556640625,5311.59375,0.0,-2565.28125,0.0,0.0,660.7353515625,-0.2411113977432251,7428096.0,1774305313.299653,857.94631458,29884.127546010084,0.0,12.224609375
0.09219838678836823,0.0,7682048.0,,0.0,8.626953125,0.037109375,27.5498046875,4851.8046875,0.0,-2375.23291015625,0.0,0.0,609.1982421875,-0.2728937268257141,7682048.0,1774305313.5030441,880.839209105,29830.280648574095,0.0,8.626953125
0.09385082125663757,0.0,7936000.0,,0.0,12.115234375,0.0234375,26.5419921875,3496.452880859375,0.0,-1690.306640625,0.0,0.0,431.501953125,-0.26161524653434753,7936000.0,1774305336.1919541,903.643220635,29848.045496842624,0.0,12.115234375
0.09813500195741653,0.0,8189952.0,,0.0,6.83984375,0.0146484375,11.87890625,6285.79248046875,0.0,-2973.86962890625,0.0,0.0,755.37890625,-0.26052045822143555,8189952.0,1774305358.9960828,926.289259085,29924.521716528092,0.0,6.83984375
0.10284484177827835,0.0,8443904.0,,0.0,30.064453125,0.0458984375,51.5625,5266.3330078125,0.0,-2559.05615234375,0.0,0.0,649.4638671875,-0.2562248706817627,8443904.0,1774305381.6417792,949.090976503,29977.656726817757,0.0,30.064453125
0.11307462304830551,0.0,8697856.0,"{'size': 3793537.0, '_type': 'html-file', 'sha256': 'da8ae60ef2430c10dee75eed79f1f857cbf00c9e45c56e54bf372dcb32e9ba32', 'path': 'media/html/render_8697856_da8ae60ef2430c10dee7.html'}",0.0,39.7109375,0.076171875,57.8486328125,6207.58984375,0.0,-3027.27099609375,0.0,0.0,771.65234375,-0.2468029111623764,8697856.0,1774305453.5018783,998.148656155,29935.69126825367,0.0,39.7109375
0.10814744979143143,0.0,8951808.0,,0.0,10.1142578125,0.0244140625,23.0166015625,4917.06884765625,0.0,-2396.533203125,0.0,0.0,609.8544921875,-0.2341395616531372,8951808.0,1774305453.722212,1021.21817877,29978.459942921272,0.0,10.1142578125
0.12251218408346176,0.0,9205760.0,,0.0,22.3154296875,0.0439453125,44.90234375,3781.34619140625,0.0,-1888.0380859375,0.0,0.0,484.244140625,-0.24642744660377502,9205760.0,1774305476.5709238,1043.872540249,29785.297070808654,0.0,22.3154296875
0.11639441549777985,0.0,9459712.0,,0.0,26.7490234375,0.0634765625,69.333984375,5536.5966796875,0.0,-2714.30810546875,0.0,0.0,700.70703125,-0.1781156063079834,9459712.0,1774305499.2252746,1066.736935804,29925.862698817764,0.0,26.7490234375
0.12896619737148285,0.0,9713664.0,,0.0,26.4287109375,0.0419921875,43.2119140625,4834.0009765625,0.0,-2288.35107421875,0.0,0.0,590.9296875,-0.1777113676071167,9713664.0,1774305522.0896606,1089.389474486,29716.620847976912,0.0,26.4287109375
0.13138629496097565,0.0,9967616.0,"{'_type': 'html-file', 'sha256': '561f5150c6d380eced9ec7ea8c8229239d5bedf3de9e23efbbb262c84953a408', 'path': 'media/html/render_9967616_561f5150c6d380eced9e.html', 'size': 3691837.0}",0.0,20.3203125,0.0361328125,31.4501953125,5067.32421875,0.0,-2358.07763671875,0.0,0.0,599.9716796875,-0.1829780787229538,9967616.0,1774305593.5394945,1138.186212488,29946.15014500445,0.0,20.3203125
0.13071556389331818,0.0,10221568.0,,0.0,12.6611328125,0.037109375,30.8994140625,6366.66015625,0.0,-2874.25634765625,0.0,0.0,731.173828125,-0.15544185042381287,10221568.0,1774305593.7475076,1161.097100839,29890.019554770126,0.0,12.6611328125
0.13861839473247528,0.0,10475520.0,,0.0,7.9677734375,0.0283203125,24.1123046875,3554.02490234375,0.0,-1672.517578125,0.0,0.0,432.4091796875,-0.22429513931274414,10475520.0,1774305616.4499316,1183.953130887,29784.95308750279,0.0,7.9677734375
0.14760975539684296,0.0,10729472.0,,0.0,10.6142578125,0.021484375,20.5859375,4654.5751953125,0.0,-2221.743896484375,0.0,0.0,567.5595703125,-0.18700926005840302,10729472.0,1774305639.3053157,1206.629802548,29750.5366666649,0.0,10.6142578125
0.16274863481521606,0.0,10983424.0,,0.0,14.6484375,0.0263671875,22.3134765625,5394.03857421875,0.0,-2604.23583984375,0.0,0.0,665.044921875,-0.3081689476966858,10983424.0,1774305661.9825,1229.484136838,29821.30178739912,0.0,14.6484375
0.17196378111839294,0.0,11237376.0,"{'path': 'media/html/render_11237376_2456711e9793e6f67a59.html', 'size': 3680045.0, '_type': 'html-file', 'sha256': '2456711e9793e6f67a59f82f7cc1d4b1549af5dd808a572ceb79a1373ed708c3'}",0.0,10.853515625,0.0244140625,31.6640625,4858.056640625,0.0,-2212.0849609375,0.0,0.0,572.859375,-0.36160707473754883,11237376.0,1774305734.281898,1278.928635093,29767.32563174724,0.0,10.853515625
0.19218192994594574,0.0,11491328.0,,0.0,12.8154296875,0.029296875,24.1171875,5793.98193359375,0.0,-2718.6865234375,0.0,0.0,693.9755859375,-0.444924533367157,11491328.0,1774305734.487148,1302.01457434,29822.08161730561,0.0,12.8154296875
0.22081507742404938,0.0,11745280.0,,0.0,25.748046875,0.041015625,33.82421875,4022.62646484375,0.0,-1866.5335693359375,0.0,0.0,477.736328125,-0.5262899398803711,11745280.0,1774305757.3673196,1324.700637297,29709.780998398048,0.0,25.748046875
0.2220989167690277,0.0,11999232.0,,0.0,11.1767578125,0.01953125,18.728515625,5565.560546875,0.0,-2595.105224609375,0.0,0.0,657.3798828125,-0.5123352408409119,11999232.0,1774305780.0532784,1347.53985584,29798.77614177383,0.0,11.1767578125
0.24208775162696838,0.0,12253184.0,,0.0,28.779296875,0.0517578125,41.73828125,5333.41943359375,0.0,-2498.986328125,0.0,0.0,633.796875,-0.5848884582519531,12253184.0,1774305802.8924568,1370.227868943,29796.636308214638,0.0,28.779296875
0.26213473081588745,0.0,12507136.0,"{'sha256': '7d7d65eab2d4a145d3e89d8fa100bbf7a0b8292955d9593519362cf8ac898b44', 'path': 'media/html/render_12507136_7d7d65eab2d4a145d3e8.html', 'size': 3642777.0, '_type': 'html-file'}",0.0,22.8740234375,0.0439453125,38.5615234375,6064.134765625,0.0,-2748.71923828125,0.0,0.0,697.64453125,-0.5999014973640442,12507136.0,1774305874.555205,1419.20197478,29808.38625711997,0.0,22.8740234375
0.2702481746673584,0.0,12761088.0,,0.0,31.91796875,0.0498046875,41.140625,6874.44140625,0.0,-3175.71923828125,0.0,0.0,806.0849609375,-0.6047159433364868,12761088.0,1774305874.7667701,1442.13528959,29784.191854874753,0.0,31.91796875
0.2923138439655304,0.0,13015040.0,,0.0,22.4716796875,0.03125,32.1875,4412.767578125,0.0,-2074.244140625,0.0,0.0,526.4423828125,-0.6652632355690002,13015040.0,1774305897.487948,1464.974004947,29727.667236928544,0.0,22.4716796875
0.311572402715683,0.0,13268992.0,,0.0,27.4453125,0.048828125,44.2177734375,5650.083984375,0.0,-2678.50634765625,0.0,0.0,681.54296875,-0.6896108388900757,13268992.0,1774305920.3265636,1487.658077642,29796.678818471955,0.0,27.4453125
0.3306600749492645,0.0,13522944.0,,0.0,19.7001953125,0.0390625,35.1416015625,7063.0751953125,0.0,-3341.8818359375,0.0,0.0,848.4140625,-0.8161923289299011,13522944.0,1774305943.0107682,1510.50568728,29841.590628846636,0.0,19.7001953125
0.31414350867271423,0.0,13776896.0,"{'path': 'media/html/render_13776896_11173eadce8555098b2f.html', 'size': 3735341.0, '_type': 'html-file', 'sha256': '11173eadce8555098b2f36ad9cab30f70598426d47e352ebda92049c50e35fea'}",0.0,18.482421875,0.0302734375,26.1689453125,5035.63037109375,0.0,-2226.8876953125,0.0,0.0,563.375,-0.7492237687110901,13776896.0,1774306014.8532734,1559.499964648,29771.45655961865,0.0,18.482421875
0.33110809326171875,0.0,14030848.0,,0.0,25.779296875,0.0546875,42.0,4547.5458984375,0.0,-2291.350830078125,0.0,0.0,583.6943359375,-0.8968971371650696,14030848.0,1774306015.0651689,1582.617872646,29838.352121568485,0.0,25.779296875
0.35301703214645386,0.0,14284800.0,,0.0,33.7119140625,0.05859375,53.8076171875,6614.9638671875,0.0,-3126.782958984375,0.0,0.0,801.751953125,-0.9694773554801941,14284800.0,1774306037.9705925,1605.299797824,29623.311935410475,0.0,33.7119140625
0.3613539934158325,0.0,14538752.0,,0.0,18.1630859375,0.029296875,42.0166015625,5542.115234375,0.0,-2653.113525390625,0.0,0.0,673.53515625,-1.1031841039657593,14538752.0,1774306060.6525373,1628.155135701,29798.259285883738,0.0,18.1630859375
0.3796081840991974,0.0,14792704.0,,0.0,36.232421875,0.064453125,58.40234375,6096.4638671875,0.0,-2969.4853515625,0.0,0.0,760.4814453125,-1.1306662559509277,14792704.0,1774306083.5076592,1650.840082439,29765.43651992238,0.0,36.232421875
0.3860056400299072,0.0,15046656.0,"{'size': 3742393.0, '_type': 'html-file', 'sha256': '627740ff1fbdddebf4061d0f072d623d06a1eafb858077fc53543e29432bcc96', 'path': 'media/html/render_15046656_627740ff1fbdddebf406.html'}",0.0,19.3984375,0.03515625,29.9521484375,4689.22900390625,0.0,-2410.13818359375,0.0,0.0,614.291015625,-1.2115867137908936,15046656.0,1774306155.3419023,1699.988574244,29819.960141241907,0.0,19.3984375
0.40579721331596375,0.0,15300608.0,,0.0,34.0341796875,0.056640625,53.521484375,6171.94921875,0.0,-2952.180419921875,0.0,0.0,753.017578125,-1.3437296152114868,15300608.0,1774306155.5498133,1722.911159453,29751.466535574047,0.0,34.0341796875
0.4142375886440277,0.0,15554560.0,,0.0,42.0,0.0703125,75.5908203125,5209.62890625,0.0,-2518.056396484375,0.0,0.0,643.2529296875,-1.3171910047531128,15554560.0,1774306178.2637558,1745.751358729,29754.138466293716,0.0,42.0
0.40565022826194763,0.0,15808512.0,,0.0,27.6416015625,0.0556640625,46.408203125,4995.044921875,0.0,-2414.7060546875,0.0,0.0,613.6455078125,-1.312787652015686,15808512.0,1774306201.1041188,1768.425809406,29791.399305766394,0.0,27.6416015625
0.45147329568862915,0.0,16062464.0,,0.0,65.306640625,0.09375,78.13671875,6390.58642578125,0.0,-3095.40673828125,0.0,0.0,794.8974609375,-1.5773216485977173,16062464.0,1774306223.7777605,1791.264167721,29821.14148480604,0.0,65.306640625
0.4302443563938141,0.0,16316416.0,"{'path': 'media/html/render_16316416_92a2d467c87c84ffbfab.html', 'size': 3719545.0, '_type': 'html-file', 'sha256': '92a2d467c87c84ffbfab860daba364de2d27ab293ceacf0fcdce1a2120e72726'}",0.0,13.0224609375,0.0205078125,27.208984375,6328.56884765625,0.0,-2839.794189453125,0.0,0.0,728.3291015625,-1.4781957864761353,16316416.0,1774306295.4812212,1840.127909478,29785.456988271293,0.0,13.0224609375
0.45114535093307495,0.0,16570368.0,,0.0,32.3935546875,0.0634765625,44.9677734375,6879.52392578125,0.0,-3310.7763671875,0.0,0.0,843.68359375,-1.5881648063659668,16570368.0,1774306295.7134109,1863.257017923,29816.9625368159,0.0,32.3935546875
0.45801278948783875,0.0,16824320.0,,0.0,44.98046875,0.064453125,61.4091796875,6996.6796875,0.0,-3311.907470703125,0.0,0.0,843.7587890625,-1.6227624416351318,16824320.0,1774306318.609692,1885.93467688,29633.827351288335,0.0,44.98046875
0.4435059130191803,0.0,17078272.0,,0.0,35.01953125,0.0498046875,43.5078125,5950.9765625,0.0,-2959.95166015625,0.0,0.0,755.1337890625,-1.5556743144989014,17078272.0,1774306341.2871814,1908.788448462,29804.652886811185,0.0,35.01953125
0.46788904070854187,0.0,17332224.0,,0.0,21.5576171875,0.046875,31.2705078125,6648.36083984375,0.0,-3198.84228515625,0.0,0.0,816.3740234375,-1.779222011566162,17332224.0,1774306364.1410816,1931.470768332,29751.23136216378,0.0,21.5576171875
0.4674723744392395,0.0,17586176.0,"{'path': 'media/html/render_17586176_51bdd2f02a7370c2acf2.html', 'size': 3732769.0, '_type': 'html-file', 'sha256': '51bdd2f02a7370c2acf2a7238dc2ebdf0f867a43f3a79505e01695570a3fbcdf'}",0.0,32.498046875,0.0517578125,51.7978515625,7238.4326171875,0.0,-3480.52978515625,0.0,0.0,880.8388671875,-1.721009373664856,17586176.0,1774306436.0211577,1980.667806462,29804.974807278853,0.0,32.498046875
0.47340914607048035,0.0,17840128.0,,0.0,21.7998046875,0.0380859375,34.4921875,6347.927734375,0.0,-3038.09326171875,0.0,0.0,774.5673828125,-1.8920857906341553,17840128.0,1774306436.243957,2003.604777578,29773.849111549247,0.0,21.7998046875
0.5093320608139038,0.0,18094080.0,,0.0,53.5703125,0.0859375,70.748046875,5051.8447265625,0.0,-2489.82666015625,0.0,0.0,632.35546875,-1.927144169807434,18094080.0,1774306458.9574082,2026.466966446,29719.541093264786,0.0,53.5703125
0.48476898670196533,0.0,18348032.0,,0.0,50.5322265625,0.0732421875,64.2431640625,3537.82373046875,0.0,-2010.38134765625,0.0,0.0,520.6611328125,-1.8563603162765503,18348032.0,1774306481.8196855,2049.161089162,29726.97198215185,0.0,50.5322265625
0.498384565114975,0.0,18601984.0,,0.0,44.2548828125,0.0703125,55.7158203125,3727.644775390625,0.0,-1964.7110595703125,0.0,0.0,499.193359375,-1.9733089208602905,18601984.0,1774306504.513686,2072.180685577,29791.15266868149,0.0,44.2548828125
0.5081062316894531,0.0,18855936.0,"{'path': 'media/html/render_18855936_f9d968e3abeef9aa131f.html', 'size': 3707145.0, '_type': 'html-file', 'sha256': 'f9d968e3abeef9aa131fea51525989cc5dfba45ae8b717cb2f059ad32ccf76a8'}",0.0,52.4609375,0.087890625,80.54296875,5772.38037109375,0.0,-2808.731689453125,0.0,0.0,712.1103515625,-2.071533203125,18855936.0,1774306576.7997544,2121.446393227,29763.590895439458,0.0,52.4609375
0.5245189070701599,0.0,19109888.0,,0.0,50.3486328125,0.078125,71.080078125,5208.75244140625,0.0,-2606.07958984375,0.0,0.0,665.751953125,-2.2790446281433105,19109888.0,1774306577.018638,2144.601074093,29994.424350332454,0.0,50.3486328125
0.5256226062774658,0.0,19363840.0,,0.0,43.9453125,0.0625,53.591796875,4058.3564453125,0.0,-2041.6019287109375,0.0,0.0,522.67578125,-2.2552735805511475,19363840.0,1774306599.9538455,2167.216104345,29656.833317588218,0.0,43.9453125
0.5452555418014526,0.0,19617792.0,,0.0,39.546875,0.0634765625,52.6767578125,3714.064453125,0.0,-1954.9189453125,0.0,0.0,502.80859375,-2.364241600036621,19617792.0,1774306622.568596,2190.113781036,30054.85963371313,0.0,39.546875
0.5599997639656067,0.0,19871744.0,,0.0,70.244140625,0.13671875,93.1796875,5671.01806640625,0.0,-2945.835693359375,0.0,0.0,759.0517578125,-2.5165324211120605,19871744.0,1774306645.4664059,2212.722891069,29746.28111846042,0.0,70.244140625
0.5557078123092651,0.0,20125696.0,"{'path': 'media/html/render_20125696_60c52a987ae982359649.html', 'size': 3777021.0, '_type': 'html-file', 'sha256': '60c52a987ae98235964952a0fa97b9bd04c3bd78996e4fc85e2afaa05e30c997'}",0.0,70.830078125,0.1025390625,82.3974609375,3096.79833984375,0.0,-1789.87548828125,0.0,0.0,459.9130859375,-2.557267189025879,20125696.0,1774306717.468795,2262.115560584,30091.850096944094,0.0,70.830078125
0.5620798468589783,0.0,20379648.0,,0.0,38.8427734375,0.0546875,56.650390625,4256.3466796875,0.0,-2206.9033203125,0.0,0.0,564.4150390625,-2.6384928226470947,20379648.0,1774306717.6794312,2284.954753182,29766.792397119465,0.0,38.8427734375
0.5701592564582825,0.0,20633600.0,,0.0,33.1923828125,0.052734375,47.572265625,3821.0029296875,0.0,-1986.19287109375,0.0,0.0,505.6875,-2.7207961082458496,20633600.0,1774306740.3074522,2307.848627716,29981.51036253905,0.0,33.1923828125
0.5635740756988525,0.0,20887552.0,,0.0,35.82421875,0.0517578125,44.2216796875,6467.091796875,0.0,-3028.54931640625,0.0,0.0,764.8232421875,-2.6178789138793945,20887552.0,1774306763.2005632,2330.452816257,29787.485257171546,0.0,35.82421875
0.5824640393257141,0.0,21141504.0,,0.0,25.2900390625,0.0390625,36.4287109375,4452.65234375,0.0,-2280.59912109375,0.0,0.0,578.224609375,-2.6798667907714844,21141504.0,1774306785.805438,2353.329685073,30066.999182124877,0.0,25.2900390625
0.574531614780426,0.0,21395456.0,"{'path': 'media/html/render_21395456_d3e3bcd5735ad93df891.html', 'size': 3782829.0, '_type': 'html-file', 'sha256': 'd3e3bcd5735ad93df8911ca1808c08106024322d434314877cceb53bd72bcce4'}",0.0,35.8974609375,0.0537109375,53.3056640625,3468.287841796875,0.0,-1834.4908447265625,0.0,0.0,467.3505859375,-2.661661148071289,21395456.0,1774306857.7709525,2402.417711969,29837.003090280563,0.0,35.8974609375
0.6005977988243103,0.0,21649408.0,,0.0,46.5,0.0732421875,59.5986328125,3110.318115234375,0.0,-1661.626953125,0.0,0.0,426.25390625,-2.8488736152648926,21649408.0,1774306857.9833505,2425.543333036,30060.0242547828,0.0,46.5
0.5641034841537476,0.0,21903360.0,,0.0,63.4423828125,0.1005859375,84.7255859375,4997.837890625,0.0,-2580.97119140625,0.0,0.0,655.9638671875,-2.618455648422241,21903360.0,1774306880.8958592,2448.163507028,29757.005403995576,0.0,63.4423828125
0.614406943321228,0.0,22157312.0,,0.0,34.2294921875,0.0537109375,50.5302734375,4017.923828125,0.0,-1941.3277587890625,0.0,0.0,494.5283203125,-3.0303328037261963,22157312.0,1774306903.5161548,2471.04809813,30009.905220764773,0.0,34.2294921875
0.5908737182617188,0.0,22411264.0,,0.0,40.232421875,0.06640625,50.865234375,2700.18017578125,0.0,-1506.288330078125,0.0,0.0,387.5478515625,-2.860567569732666,22411264.0,1774306926.4008489,2493.653601884,29821.859520266342,0.0,40.232421875
0.6169586181640625,0.0,22665216.0,"{'path': 'media/html/render_22665216_e557edeaac68ad8578a0.html', 'size': 3807533.0, '_type': 'html-file', 'sha256': 'e557edeaac68ad8578a00b7adec04c815e3e80167017885af492dae5b90c1e2b'}",0.0,57.73046875,0.083984375,71.2392578125,7127.833984375,0.0,-3473.391357421875,0.0,0.0,884.005859375,-3.077672004699707,22665216.0,1774306998.4714844,2543.118224611,30024.56333901755,0.0,57.73046875
0.6158917546272278,0.0,22919168.0,,0.0,47.650390625,0.068359375,59.4013671875,4127.45703125,0.0,-2093.93994140625,0.0,0.0,534.26953125,-3.1626486778259277,22919168.0,1774306998.689433,2565.978746356,29807.35273057282,0.0,47.650390625
0.5998585820198059,0.0,23173120.0,,0.0,38.1328125,0.0625,53.3369140625,5006.37939453125,0.0,-2396.99609375,0.0,0.0,609.40625,-3.0873701572418213,23173120.0,1774307021.3315394,2588.858396518,29924.98999574648,0.0,38.1328125
0.6144648194313049,0.0,23427072.0,,0.0,61.5478515625,0.0908203125,88.58203125,4596.1396484375,0.0,-2508.2119140625,0.0,0.0,635.3291015625,-3.1534435749053955,23427072.0,1774307044.210979,2611.459729761,29815.40846065823,0.0,61.5478515625
0.6051825284957886,0.0,23681024.0,,0.0,38.5478515625,0.0556640625,47.4052734375,4818.724609375,0.0,-2289.92333984375,0.0,0.0,583.7890625,-3.123401165008545,23681024.0,1774307066.8125339,2634.339756102,30041.92915148955,0.0,38.5478515625
