eval/episode_reward,eval/episode_reward_dist,training/alpha_loss,eval/episode_success,eval/episode_reward_survive,_step,step,training/critic_loss,eval/episode_success_hard,eval/episode_success_easy,_runtime,render,training/log_alpha,training/entropy,eval/episode_reward_ctrl,_timestamp,eval/episode_reward_near,eval/episode_success_any,eval/episode_dist,training/sps,training/actor_loss
58.6767578125,0.0,0.0,58.6767578125,897.0390625,23934976.0,23934976.0,0.3712094724178314,0.0,74.4541015625,2682.062022886,"{'path': 'media/html/render_23934976_3774c279bbd9ef44f4e7.html', 'size': 3676317.0, '_type': 'html-file', 'sha256': '3774c279bbd9ef44f4e73c0610153e35d79a8fcbbe4ab89b847ee8cb16ff55f2'}",0.0,0.0,-3549.107421875,1774301417.481162,0.0,0.072265625,7510.81640625,29921.93341411759,-1.497648000717163
33.60546875,0.0,0.0,33.60546875,731.0625,24188928.0,24188928.0,0.35180866718292236,0.0,54.177734375,2705.205230413,,0.0,0.0,-2892.95068359375,1774301417.6936474,0.0,0.0556640625,5707.2548828125,30154.15577142412,-1.3128983974456787
33.119140625,0.0,0.0,33.119140625,856.5947265625,24442880.0,24442880.0,0.3381175994873047,0.0,46.5185546875,2727.808962808,,0.0,0.0,-3378.20361328125,1774301440.623854,0.0,0.0458984375,7118.8310546875,29718.123185287222,-1.3711358308792114
73.1025390625,0.0,0.0,73.1025390625,735.5908203125,24696832.0,24696832.0,0.34260183572769165,0.0,100.724609375,2750.685953387,,0.0,0.0,-2901.7685546875,1774301463.22757,0.0,0.0947265625,5796.53076171875,30018.437130121318,-1.37397301197052
54.0390625,0.0,0.0,54.0390625,925.94140625,24950784.0,24950784.0,0.3564509451389313,0.0,77.4482421875,2773.290225286,,0.0,0.0,-3606.493408203125,1774301486.104542,0.0,0.07421875,7418.0244140625,29857.252213431366,-1.4531099796295166
27.626953125,0.0,0.0,27.626953125,727.314453125,25204736.0,25204736.0,0.37374529242515564,0.0,34.2109375,2821.616894402,"{'size': 3696921.0, '_type': 'html-file', 'sha256': 'e1b7aec59349f738ad23b1cf28f221546d20c6e4a382cad5e56b7b10f95a0cac', 'path': 'media/html/render_25204736_e1b7aec59349f738ad23.html'}",0.0,0.0,-2852.798828125,1774301557.0361018,0.0,0.0380859375,6067.84228515625,30041.609717720774,-1.705146312713623
50.4169921875,0.0,0.0,50.4169921875,765.5009765625,25458688.0,25458688.0,0.3695324957370758,0.0,63.9970703125,2844.464794367,,0.0,0.0,-3019.8408203125,1774301557.2440407,0.0,0.068359375,6298.8974609375,29841.67172594381,-1.6818138360977173
49.810546875,0.0,0.0,49.810546875,900.4189453125,25712640.0,25712640.0,0.3768098056316376,0.0,66.078125,2867.341332325,,0.0,0.0,-3528.20068359375,1774301579.8834155,0.0,0.07421875,7149.28515625,29968.810698459576,-1.683376431465149
46.701171875,0.0,0.0,46.701171875,736.8251953125,25966592.0,25966592.0,0.3874724209308624,0.0,56.8408203125,2889.934830251,,0.0,0.0,-2885.208984375,1774301602.7599523,0.0,0.0625,5875.7939453125,29856.080560119986,-1.992240309715271
51.208984375,0.0,0.0,51.208984375,842.52734375,26220544.0,26220544.0,0.4104272127151489,0.0,64.091796875,2912.798087745,,0.0,0.0,-3305.19921875,1774301625.353421,0.0,0.072265625,6557.97998046875,30130.5033163579,-1.9943721294403076
53.1181640625,0.0,0.0,53.1181640625,631.279296875,26474496.0,26474496.0,0.4040803909301758,0.0,63.47265625,2962.029062864,"{'size': 3731065.0, '_type': 'html-file', 'sha256': '355cfd9a5e854e6c1e5796dc3cb66921b7f27ee18cd255fada0c3c8cae114830', 'path': 'media/html/render_26474496_355cfd9a5e854e6c1e57.html'}",0.0,0.0,-2466.162109375,1774301697.4482222,0.0,0.072265625,5081.2607421875,29889.44752725487,-1.9929864406585693
76.5703125,0.0,0.0,76.5703125,787.017578125,26728448.0,26728448.0,0.39649698138237,0.0,88.6435546875,2985.18937808,,0.0,0.0,-3081.70751953125,1774301697.6975396,0.0,0.09765625,6343.533203125,30087.669729804365,-1.9533079862594604
32.96484375,0.0,0.0,32.96484375,864.9814453125,26982400.0,26982400.0,0.4134408235549927,0.0,49.4599609375,3007.778071985,,0.0,0.0,-3410.9638671875,1774301720.6079483,0.0,0.0546875,7082.6865234375,29777.62471643303,-2.1006171703338623
58.6357421875,0.0,0.0,58.6357421875,779.8505859375,27236352.0,27236352.0,0.4189082980155945,0.0,69.103515625,3030.658920587,,0.0,0.0,-3058.90625,1774301743.1967537,0.0,0.083984375,6147.482421875,30101.433282593982,-2.1718902587890625
61.724609375,0.0,0.0,61.724609375,587.505859375,27490304.0,27490304.0,0.43545863032341003,0.0,90.4345703125,3053.276704766,,0.0,0.0,-2301.673828125,1774301766.077598,0.0,0.10546875,4406.7255859375,29848.080626187886,-2.234757661819458
91.1787109375,0.0,0.0,91.1787109375,736.8466796875,27744256.0,27744256.0,0.454301655292511,0.0,105.6279296875,3102.756280893,"{'path': 'media/html/render_27744256_e3fc58c120a430a275b9.html', 'size': 3753841.0, '_type': 'html-file', 'sha256': 'e3fc58c120a430a275b98311b3096ab4e774b2d8919b4f52d3e3525676530c0a'}",0.0,0.0,-2890.811279296875,1774301838.1754606,0.0,0.115234375,5676.16015625,30041.28605435857,-2.260613441467285
107.3173828125,0.0,0.0,107.3173828125,785.91015625,27998208.0,27998208.0,0.4629723131656647,0.0,121.7705078125,3125.657078972,,0.0,0.0,-3072.216796875,1774301838.4045534,0.0,0.1513671875,5549.810546875,29853.366862095656,-2.2871124744415283
68.4326171875,0.0,0.0,68.4326171875,766.2841796875,28252160.0,28252160.0,0.45789864659309387,0.0,86.6767578125,3148.526610523,,0.0,0.0,-2991.93212890625,1774301861.0756598,0.0,0.087890625,6150.70361328125,29942.674263806202,-2.464311361312866
39.654296875,0.0,0.0,39.654296875,801.83984375,28506112.0,28506112.0,0.47334420680999756,0.0,46.6572265625,3171.112518975,,0.0,0.0,-3176.02978515625,1774301883.9450943,0.0,0.05859375,6864.7685546875,29888.093033276473,-2.630577802658081
48.2587890625,0.0,0.0,48.2587890625,794.5263671875,28760064.0,28760064.0,0.49638399481773376,0.0,57.880859375,3193.97501549,,0.0,0.0,-3146.669921875,1774301906.5309708,0.0,0.06640625,6612.650390625,30109.10150343411,-2.7665059566497803
78.5302734375,0.0,0.0,78.5302734375,774.6259765625,29014016.0,29014016.0,0.49440327286720276,0.0,86.27734375,3243.312362319,"{'path': 'media/html/render_29014016_a88a14c49824e2377664.html', 'size': 3744389.0, '_type': 'html-file', 'sha256': 'a88a14c49824e2377664baf1078827d56bd998e479ee5cbe18cd3b6f902f5b9f'}",0.0,0.0,-3028.4384765625,1774301978.7315755,0.0,0.09765625,6026.9755859375,29926.27552696379,-2.8319907188415527
54.2607421875,0.0,0.0,54.2607421875,818.771484375,29267968.0,29267968.0,0.49580588936805725,0.0,62.8974609375,3266.460551445,,0.0,0.0,-3208.87353515625,1774301978.963808,0.0,0.068359375,6635.96484375,30131.67615041681,-2.8518288135528564
70.3564453125,0.0,0.0,70.3564453125,694.5517578125,29521920.0,29521920.0,0.5209454298019409,0.0,77.109375,3289.070547829,,0.0,0.0,-2672.06298828125,1774302001.8791575,0.0,0.0888671875,5583.26611328125,29770.943147284113,-3.107419967651367
94.8955078125,0.0,0.0,94.8955078125,687.2080078125,29775872.0,29775872.0,0.5175323486328125,0.0,108.2744140625,3311.960044874,,0.0,0.0,-2671.89990234375,1774302024.489195,0.0,0.1162109375,5046.8701171875,30040.066872006133,-2.982889175415039
54.5078125,0.0,0.0,54.5078125,520.1640625,30029824.0,30029824.0,0.5291323661804199,0.0,66.4130859375,3334.58159549,,0.0,0.0,-2029.4794921875,1774302047.3785415,0.0,0.0791015625,4109.57177734375,29815.44518239356,-3.0091118812561035
84.1650390625,0.0,0.0,84.1650390625,750.208984375,30283776.0,30283776.0,0.5586581230163574,0.0,93.9248046875,3383.106049052,"{'path': 'media/html/render_30283776_d45152b54bc093a61556.html', 'size': 3730373.0, '_type': 'html-file', 'sha256': 'd45152b54bc093a6155678e9c42eae8e9a5ff429106fd696b182d2bf898693de'}",0.0,0.0,-2911.90576171875,1774302118.5252142,0.0,0.099609375,5688.1357421875,30042.077432072703,-3.1410348415374756
92.1181640625,0.0,0.0,92.1181640625,882.2783203125,30537728.0,30537728.0,0.5721204876899719,0.0,101.7265625,3406.004227958,,0.0,0.0,-3456.7080078125,1774302118.7712872,0.0,0.1103515625,6932.349609375,29840.060735278636,-3.2763288021087646
66.0634765625,0.0,0.0,66.0634765625,519.353515625,30791680.0,30791680.0,0.597739040851593,0.0,78.810546875,3428.868407067,,0.0,0.0,-2023.202880859375,1774302141.4228263,0.0,0.08984375,3717.763671875,29930.829163228624,-3.2722432613372803
101.36328125,0.0,0.0,101.36328125,675.6787109375,31045632.0,31045632.0,0.6001792550086975,0.0,110.869140625,3451.467958966,,0.0,0.0,-2614.33203125,1774302164.2868545,0.0,0.1279296875,4935.81884765625,29910.509548712806,-3.3449976444244385
108.685546875,0.0,0.0,108.685546875,828.03125,31299584.0,31299584.0,0.6137501001358032,0.0,138.318359375,3474.330237091,,0.0,0.0,-3204.70263671875,1774302186.886504,0.0,0.1513671875,6118.185546875,30075.801372153237,-3.6905019283294678
103.1220703125,0.0,0.0,103.1220703125,824.6396484375,31553536.0,31553536.0,0.6344636678695679,0.0,113.578125,3523.830932873,"{'path': 'media/html/render_31553536_8a9eb3965cafe51a35d3.html', 'size': 3681901.0, '_type': 'html-file', 'sha256': '8a9eb3965cafe51a35d32efbe198c4d0d7b354f21938fbb07f91990e5e5c8281'}",0.0,0.0,-3201.41015625,1774302259.2501197,0.0,0.1318359375,6409.544921875,29921.693856963404,-3.7784478664398193
101.4560546875,0.0,0.0,101.4560546875,809.8876953125,31807488.0,31807488.0,0.6479055881500244,0.0,110.44921875,3547.001497133,,0.0,0.0,-3173.242431640625,1774302259.4758635,0.0,0.1220703125,6346.4814453125,30107.69383863667,-3.890127658843994
119.078125,0.0,0.0,119.078125,939.0634765625,32061440.0,32061440.0,0.6784418821334839,0.0,130.2802734375,3569.625878581,,0.0,0.0,-3687.349853515625,1774302282.4200869,0.0,0.1416015625,7295.228515625,29670.820344093438,-3.973228693008423
111.3408203125,0.0,0.0,111.3408203125,763.9736328125,32315392.0,32315392.0,0.6382538080215454,0.0,122.9130859375,3592.513606788,,0.0,0.0,-2983.061767578125,1774302305.044393,0.0,0.138671875,5404.87109375,29987.72197344565,-4.049976348876953
139.646484375,0.0,0.0,139.646484375,759.9306640625,32569344.0,32569344.0,0.6628901362419128,0.0,153.4775390625,3615.124798861,,0.0,0.0,-2948.673828125,1774302327.9321804,0.0,0.1591796875,5588.3720703125,29817.460843653345,-4.052272796630859
52.8583984375,0.0,0.0,52.8583984375,649.5625,32823296.0,32823296.0,0.6748071312904358,0.0,82.0341796875,3665.078559436,"{'sha256': '653771621470379fe80bf0d19a681a84dd6d44835cc495ad153be264f1fdde73', 'path': 'media/html/render_32823296_653771621470379fe80b.html', 'size': 3776837.0, '_type': 'html-file'}",0.0,0.0,-2524.0283203125,1774302400.4977336,0.0,0.0859375,4923.740234375,30028.96153536907,-4.267955780029297
64.1923828125,0.0,0.0,64.1923828125,806.6474609375,33077248.0,33077248.0,0.6780220866203308,0.0,74.11328125,3687.951029802,,0.0,0.0,-3133.540283203125,1774302400.7171955,0.0,0.09375,6637.3505859375,29802.329594518364,-4.303398609161377
109.7724609375,0.0,0.0,109.7724609375,883.4697265625,33331200.0,33331200.0,0.6766802072525024,0.0,130.869140625,3710.843760663,,0.0,0.0,-3451.1083984375,1774302423.3696089,0.0,0.14453125,6924.91015625,29972.59880438484,-4.289103031158447
113.3427734375,0.0,0.0,113.3427734375,740.8193359375,33585152.0,33585152.0,0.6849468350410461,0.0,126.5859375,3733.442528311,,0.0,0.0,-2872.753173828125,1774302446.2624092,0.0,0.138671875,5467.384765625,29825.77759717477,-4.303404808044434
115.2880859375,0.0,0.0,115.2880859375,662.5244140625,33839104.0,33839104.0,0.6830407381057739,0.0,130.287109375,3756.321646684,,0.0,0.0,-2556.99755859375,1774302468.8611386,0.0,0.1455078125,4854.03271484375,30058.211473358268,-4.319864273071289
99.9443359375,0.0,0.0,99.9443359375,760.7333984375,34093056.0,34093056.0,0.6973860263824463,0.0,106.052734375,3806.025805606,"{'path': 'media/html/render_34093056_d00b4f893ca4f022f50e.html', 'size': 3728165.0, '_type': 'html-file', 'sha256': 'd00b4f893ca4f022f50ecb3eb1f63d4a3564af4e32f892434130d98f2c610c9e'}",0.0,0.0,-2972.5869140625,1774302541.444973,0.0,0.1201171875,6169.2353515625,29873.51504670037,-4.405299663543701
60.75,0.0,0.0,60.75,811.1923828125,34347008.0,34347008.0,0.6941309571266174,0.0,67.626953125,3829.161465347,,0.0,0.0,-3189.318359375,1774302541.669307,0.0,0.0732421875,6402.271484375,30058.502419801807,-4.361761093139648
120.0888671875,0.0,0.0,120.0888671875,896.7880859375,34600960.0,34600960.0,0.7071098685264587,0.0,127.267578125,3851.779122964,,0.0,0.0,-3508.5341796875,1774302564.5800796,0.0,0.138671875,6835.0087890625,29765.601214978742,-4.381270885467529
120.064453125,0.0,0.0,120.064453125,724.533203125,34854912.0,34854912.0,0.71968674659729,0.0,126.2001953125,3874.661426303,,0.0,0.0,-2844.020263671875,1774302587.1976614,0.0,0.140625,5373.9951171875,30053.92087945153,-4.513326168060303
82.1376953125,0.0,0.0,82.1376953125,586.525390625,35108864.0,35108864.0,0.7325708866119385,0.0,92.3427734375,3897.275226198,,0.0,0.0,-2284.03125,1774302610.0800776,0.0,0.1044921875,4481.36083984375,29845.506366035355,-4.768074035644531
110.5166015625,0.0,0.0,110.5166015625,741.9482421875,35362816.0,35362816.0,0.7318264245986938,0.0,122.9111328125,3945.980339346,"{'sha256': '49a5442a8bde91fb828716a4cf7e20175159e35d95467c2ddc3e40d4e12f3a88', 'path': 'media/html/render_35362816_49a5442a8bde91fb8287.html', 'size': 3708145.0, '_type': 'html-file'}",0.0,0.0,-2878.9375,1774302681.3994896,0.0,0.1328125,5528.0888671875,30061.72356477362,-4.7999725341796875
99.1533203125,0.0,0.0,99.1533203125,576.453125,35616768.0,35616768.0,0.7078988552093506,0.0,111.4033203125,3968.906153969,,0.0,0.0,-2238.83203125,1774302681.666798,0.0,0.1201171875,4270.48583984375,29838.918015494583,-4.899468898773193
125.705078125,0.0,0.0,125.705078125,579.6767578125,35870720.0,35870720.0,0.7437222599983215,0.0,135.15625,3991.762362075,,0.0,0.0,-2242.599365234375,1774302704.3246224,0.0,0.1513671875,4232.32275390625,29950.65340638976,-4.971179962158203
111.3583984375,0.0,0.0,111.3583984375,643.34375,36124672.0,36124672.0,0.7336815595626831,0.0,123.9775390625,4014.378668541,,0.0,0.0,-2506.39404296875,1774302727.1810236,0.0,0.1474609375,4438.9287109375,29938.755710474095,-5.005299091339111
131.158203125,0.0,0.0,131.158203125,729.2255859375,36378624.0,36378624.0,0.7486175894737244,0.0,140.603515625,4037.231544383,,0.0,0.0,-2849.4599609375,1774302749.7971828,0.0,0.162109375,5280.3984375,30047.817439133847,-5.112076282501221
128.83203125,0.0,0.0,128.83203125,825.8408203125,36632576.0,36632576.0,0.7372111082077026,0.0,140.900390625,4087.031340945,"{'_type': 'html-file', 'sha256': '8c70aaee26f1f276f0bd0198ffe9a34898dcf94ab6e71530c0dce6bd2aa847a1', 'path': 'media/html/render_36632576_8c70aaee26f1f276f0bd.html', 'size': 3706685.0}",0.0,0.0,-3201.78955078125,1774302822.4504714,0.0,0.1513671875,6244.080078125,29954.345103477925,-5.175691604614258
109.11328125,0.0,0.0,109.11328125,741.13671875,36886528.0,36886528.0,0.7487756609916687,0.0,121.6328125,4110.221181977,,0.0,0.0,-2879.71435546875,1774302822.7147408,0.0,0.1279296875,5411.9912109375,29983.489459111363,-5.151771545410156
79.8759765625,0.0,0.0,79.8759765625,735.45703125,37140480.0,37140480.0,0.7606092691421509,0.0,92.2587890625,4132.839143495,,0.0,0.0,-2896.350341796875,1774302845.639186,0.0,0.103515625,5736.6708984375,29754.037065450135,-5.16153621673584
92.310546875,0.0,0.0,92.310546875,873.240234375,37394432.0,37394432.0,0.7510328888893127,0.0,103.1708984375,4155.714712125,,0.0,0.0,-3462.02197265625,1774302868.2578368,0.0,0.1162109375,6805.91552734375,30098.31163530027,-5.209646701812744
117.291015625,0.0,0.0,117.291015625,898.052734375,37648384.0,37648384.0,0.739556610584259,0.0,133.43359375,4178.307483821,,0.0,0.0,-3529.076171875,1774302891.1331673,0.0,0.140625,7157.54248046875,29880.011395088146,-5.212906837463379
98.3037109375,0.0,0.0,98.3037109375,399.8369140625,37902336.0,37902336.0,0.7693027853965759,0.0,106.3701171875,4226.862800942,"{'path': 'media/html/render_37902336_dc5290509493d30d1880.html', 'size': 3679561.0, '_type': 'html-file', 'sha256': 'dc5290509493d30d18801416e5d55e565ef7a93f095b811087c6c0be1d706437'}",0.0,0.0,-1555.9024658203125,1774302962.2819288,0.0,0.12109375,2850.185302734375,30079.57495313268,-5.248717784881592
119.0908203125,0.0,0.0,119.0908203125,755.908203125,38156288.0,38156288.0,0.7517582178115845,0.0,133.623046875,4249.795867747,,0.0,0.0,-2938.934326171875,1774302962.564405,0.0,0.146484375,5370.68505859375,29871.583950247823,-5.3465046882629395
114.4296875,0.0,0.0,114.4296875,878.5595703125,38410240.0,38410240.0,0.7608342170715332,0.0,124.3984375,4272.660191028,,0.0,0.0,-3426.6611328125,1774302985.2145355,0.0,0.140625,6832.478515625,29966.977706960137,-5.280930519104004
96.83984375,0.0,0.0,96.83984375,776.9501953125,38664192.0,38664192.0,0.7601780295372009,0.0,105.1845703125,4295.249023309,,0.0,0.0,-3032.7294921875,1774303008.0785606,0.0,0.119140625,6090.9970703125,29921.577862246035,-5.413588047027588
87.48046875,0.0,0.0,87.48046875,697.6064453125,38918144.0,38918144.0,0.7498438954353333,0.0,110.7763671875,4318.10457474,,0.0,0.0,-2733.138671875,1774303030.6675603,0.0,0.1396484375,5342.919921875,30114.604914500287,-5.420279026031494
111.841796875,0.0,0.0,111.841796875,784.4716796875,39172096.0,39172096.0,0.7459474205970764,0.0,120.1416015625,4367.832882988,"{'path': 'media/html/render_39172096_4abe3e3b656782bd8dbe.html', 'size': 3727061.0, '_type': 'html-file', 'sha256': '4abe3e3b656782bd8dbe7dfc59378548c640a3f7f928c2691ca8763f535620ad'}",0.0,0.0,-3030.0390625,1774303103.2521088,0.0,0.1328125,5938.75,29939.879159865686,-5.540728569030762
107.2587890625,0.0,0.0,107.2587890625,705.9130859375,39426048.0,39426048.0,0.7589821815490723,0.0,119.0283203125,4391.018871874,,0.0,0.0,-2778.96533203125,1774303103.5070195,0.0,0.134765625,5152.5869140625,30117.819360304475,-5.584229469299316
127.306640625,0.0,0.0,127.306640625,854.36328125,39680000.0,39680000.0,0.763735294342041,0.0,139.0595703125,4413.633018194,,0.0,0.0,-3323.065185546875,1774303126.4374478,0.0,0.146484375,6307.0908203125,29763.412084139032,-5.73651123046875
96.931640625,0.0,0.0,96.931640625,734.03125,39933952.0,39933952.0,0.7664400935173035,0.0,120.318359375,4436.514820551,,0.0,0.0,-2858.140380859375,1774303149.0516672,0.0,0.1328125,5446.6044921875,30049.78834446625,-5.674673557281494
121.8623046875,0.0,0.0,121.8623046875,801.939453125,40187904.0,40187904.0,0.7808611392974854,0.0,129.005859375,4459.126279097,,0.0,0.0,-3129.142822265625,1774303171.933453,0.0,0.138671875,6005.0478515625,29869.689121291474,-5.741003036499023
128.318359375,0.0,0.0,128.318359375,816.2744140625,40441856.0,40441856.0,0.7662268280982971,0.0,147.1748046875,4509.363018652,"{'path': 'media/html/render_40441856_f163c2a602959346150e.html', 'size': 3751877.0, '_type': 'html-file', 'sha256': 'f163c2a602959346150e0f39a874ae47ca5bcc893d0585f0ea57dd9de3615680'}",0.0,0.0,-3177.53173828125,1774303244.7821767,0.0,0.16015625,5932.93408203125,30055.858661555998,-5.789703369140625
129.533203125,0.0,0.0,129.533203125,928.5009765625,40695808.0,40695808.0,0.7682315111160278,0.0,140.34765625,4532.219246592,,0.0,0.0,-3638.724609375,1774303245.0018687,0.0,0.1484375,7067.91552734375,29828.13294695774,-5.845134258270264
125.2666015625,0.0,0.0,125.2666015625,714.3916015625,40949760.0,40949760.0,0.7780637741088867,0.0,136.287109375,4555.091204642,,0.0,0.0,-2745.75,1774303267.637869,0.0,0.146484375,5137.751953125,30041.565658423704,-5.820933818817139
109.74609375,0.0,0.0,109.74609375,629.849609375,41203712.0,41203712.0,0.7757557034492493,0.0,120.751953125,4577.68491218,,0.0,0.0,-2440.22216796875,1774303290.5097237,0.0,0.1298828125,4626.4853515625,29883.365427643344,-5.966647624969482
113.8798828125,0.0,0.0,113.8798828125,792.2685546875,41457664.0,41457664.0,0.7651184797286987,0.0,139.576171875,4600.559110607,,0.0,0.0,-3083.611328125,1774303313.1035554,0.0,0.1484375,6136.0380859375,30091.34852757048,-5.977257251739502
136.251953125,0.0,0.0,136.251953125,680.08203125,41711616.0,41711616.0,0.7886850833892822,0.0,143.2294921875,4648.958726166,"{'path': 'media/html/render_41711616_7646080188adb8efed74.html', 'size': 3758529.0, '_type': 'html-file', 'sha256': '7646080188adb8efed7401236b138f9f5e84492249c0c63daad611621ddfa24c'}",0.0,0.0,-2613.65087890625,1774303384.377902,0.0,0.154296875,4944.57763671875,29884.194620994793,-5.934131145477295
126.1845703125,0.0,0.0,126.1845703125,759.41015625,41965568.0,41965568.0,0.7874459624290466,0.0,141.734375,4672.106522993,,0.0,0.0,-2858.289794921875,1774303384.598303,0.0,0.15234375,5577.564453125,30000.61934440109,-6.04030704498291
93.99609375,0.0,0.0,93.99609375,747.8994140625,42219520.0,42219520.0,0.7800919413566589,0.0,117.173828125,4694.706180127,,0.0,0.0,-2913.21826171875,1774303407.5251732,0.0,0.158203125,5783.42236328125,29764.98403379635,-6.043861389160156
114.9951171875,0.0,0.0,114.9951171875,808.4228515625,42473472.0,42473472.0,0.7760509252548218,0.0,124.4462890625,4717.592865694,,0.0,0.0,-3117.4501953125,1774303430.1247842,0.0,0.1357421875,6221.5537109375,30042.68751615798,-6.063705921173096
96.1806640625,0.0,0.0,96.1806640625,567.37890625,42727424.0,42727424.0,0.7709845304489136,0.0,108.076171875,4740.199272135,,0.0,0.0,-2219.3564453125,1774303453.011507,0.0,0.1162109375,3977.463623046875,29847.587986492545,-6.155300140380859
127.099609375,0.0,0.0,127.099609375,782.3388671875,42981376.0,42981376.0,0.7753489017486572,0.0,152.0283203125,4790.426414448,"{'path': 'media/html/render_42981376_ece82c42f8a320a956a5.html', 'size': 3740905.0, '_type': 'html-file', 'sha256': 'ece82c42f8a320a956a5877af2de9afe1598f594b955d475e69df3127c0b82d9'}",0.0,0.0,-3031.73779296875,1774303525.8455915,0.0,0.15625,5414.3564453125,30029.05296651502,-6.137860298156738
128.1533203125,0.0,0.0,128.1533203125,745.0986328125,43235328.0,43235328.0,0.7697654366493225,0.0,140.46484375,4813.294036757,,0.0,0.0,-2842.7822265625,1774303526.0620174,0.0,0.15234375,5377.3779296875,29833.189017529556,-6.167716026306152
116.279296875,0.0,0.0,116.279296875,596.8642578125,43489280.0,43489280.0,0.7721883654594421,0.0,134.4912109375,4836.189477202,,0.0,0.0,-2304.03369140625,1774303548.7127635,0.0,0.138671875,4115.65234375,29930.167265208067,-6.258883476257324
131.3095703125,0.0,0.0,131.3095703125,591.462890625,43743232.0,43743232.0,0.7663977146148682,0.0,138.935546875,4858.819035296,,0.0,0.0,-2276.163818359375,1774303571.6081035,0.0,0.1474609375,4080.92529296875,29819.58697301116,-6.2816643714904785
132.1474609375,0.0,0.0,132.1474609375,742.3603515625,43997184.0,43997184.0,0.7789125442504883,0.0,138.9267578125,4881.701524964,,0.0,0.0,-2901.94873046875,1774303594.2376277,0.0,0.1494140625,5738.955078125,30006.89889562187,-6.255303859710693
137.02734375,0.0,0.0,137.02734375,870.79296875,44251136.0,44251136.0,0.7756800651550293,0.0,146.7060546875,4930.008708181,"{'path': 'media/html/render_44251136_e7dd65dc046596a7d126.html', 'size': 3706337.0, '_type': 'html-file', 'sha256': 'e7dd65dc046596a7d1269f207c62026ed4e55184d0adc86c19d7dbbf39eff12a'}",0.0,0.0,-3394.398193359375,1774303665.4278746,0.0,0.1591796875,6665.71630859375,29854.94163386782,-6.135465145111084
135.5185546875,0.0,0.0,135.5185546875,875.6650390625,44505088.0,44505088.0,0.7853367328643799,0.0,150.5009765625,4953.158511939,,0.0,0.0,-3394.9482421875,1774303665.6563106,0.0,0.1591796875,6547.32470703125,30067.820773466676,-6.119935512542725
143.4541015625,0.0,0.0,143.4541015625,693.3916015625,44759040.0,44759040.0,0.7682908773422241,0.0,152.978515625,4975.779687184,,0.0,0.0,-2719.0732421875,1774303688.5772681,0.0,0.166015625,5014.52734375,29785.98256244454,-6.158349990844727
123.33203125,0.0,0.0,123.33203125,523.982421875,45012992.0,45012992.0,0.7516878843307495,0.0,130.736328125,4998.672710314,,0.0,0.0,-1998.9459228515625,1774303711.1982768,0.0,0.1396484375,3676.93798828125,30024.37883930972,-6.182748317718506
125.2041015625,0.0,0.0,125.2041015625,826.2421875,45266944.0,45266944.0,0.7576614022254944,0.0,135.8876953125,5021.287473756,,0.0,0.0,-3227.048828125,1774303734.091355,0.0,0.14453125,6330.97265625,29829.06433150067,-6.240286827087402
132.1328125,0.0,0.0,132.1328125,908.8984375,45520896.0,45520896.0,0.7601895332336426,0.0,144.2978515625,5071.585245966,"{'path': 'media/html/render_45520896_2212a41559340d630e77.html', 'size': 3665049.0, '_type': 'html-file', 'sha256': '2212a41559340d630e777717a297179d0983c47559e5b134e5f9506c865d1767'}",0.0,0.0,-3561.680908203125,1774303807.0044103,0.0,0.150390625,6794.076171875,30007.321570863525,-6.160027503967285
122.55078125,0.0,0.0,122.55078125,673.091796875,45774848.0,45774848.0,0.7645599246025085,0.0,129.1982421875,5094.467768255,,0.0,0.0,-2634.7861328125,1774303807.2275872,0.0,0.142578125,4906.97705078125,29804.415203881956,-6.129819393157959
130.4248046875,0.0,0.0,130.4248046875,802.28515625,46028800.0,46028800.0,0.7483402490615845,0.0,146.0009765625,5117.334368113,,0.0,0.0,-3130.79248046875,1774303829.886363,0.0,0.1533203125,6109.1591796875,29902.03635294003,-6.251855850219727
141.4853515625,0.0,0.0,141.4853515625,627.638671875,46282752.0,46282752.0,0.7577851414680481,0.0,153.87109375,5139.942464842,,0.0,0.0,-2414.6484375,1774303852.7528808,0.0,0.1591796875,4492.60009765625,29905.178709426003,-6.26004695892334
139.615234375,0.0,0.0,139.615234375,913.0791015625,46536704.0,46536704.0,0.7724404335021973,0.0,149.80078125,5162.814971253,,0.0,0.0,-3573.9462890625,1774303875.3611224,0.0,0.15625,6803.599609375,30044.20775013102,-6.298927307128906
101.8896484375,0.0,0.0,101.8896484375,876.142578125,46790656.0,46790656.0,0.7673791646957397,0.0,128.0185546875,5211.282908046,"{'path': 'media/html/render_46790656_5067e94bb445430cd657.html', 'size': 3737305.0, '_type': 'html-file', 'sha256': '5067e94bb445430cd657611eb85994e965136f972ba365838e53fe080ce8f4bb'}",0.0,0.0,-3425.95654296875,1774303946.7019498,0.0,0.1328125,6959.93994140625,29898.34998418982,-6.278243541717529
109.8408203125,0.0,0.0,109.8408203125,682.4365234375,47044608.0,47044608.0,0.7547332048416138,0.0,119.2197265625,5234.412812167,,0.0,0.0,-2641.864501953125,1774303946.92553,0.0,0.1396484375,5270.9091796875,29972.191444286196,-6.2990946769714355
