step,success_rate
1333248,0.0
1587200,0.0
1841152,0.0
2095104,0.0
2349056,0.0
2603008,0.0
2856960,0.0
3110912,0.0
3364864,0.0
3618816,0.0
3872768,0.0
4126720,0.0
4380672,0.0
4634624,0.0
4888576,0.0
5142528,0.0
5396480,0.0
5650432,0.0
5904384,0.0
6158336,0.0
6412288,0.0
6666240,0.0
6920192,0.0
7174144,0.0
7428096,0.0
7682048,0.0
7936000,0.0
8189952,0.0
8443904,0.0
8697856,0.0
8951808,0.0
9205760,0.0
9459712,0.0
9713664,0.0
9967616,0.0
10221568,0.0
10475520,0.00390625
10729472,0.0078125
10983424,0.0078125
11237376,0.0
11491328,0.0
11745280,0.00390625
11999232,0.01171875
12253184,0.0078125
12507136,0.0234375
12761088,0.0078125
13015040,0.0
13268992,0.01953125
13522944,0.01171875
13776896,0.00390625
14030848,0.01171875
14284800,0.03515625
14538752,0.01171875
14792704,0.0234375
15046656,0.0390625
15300608,0.015625
15554560,0.04296875
15808512,0.04296875
16062464,0.0234375
16316416,0.03125
16570368,0.0625
16824320,0.0390625
17078272,0.0234375
17332224,0.0546875
17586176,0.0625
17840128,0.078125
18094080,0.0546875
18348032,0.0546875
18601984,0.046875
18855936,0.05078125
19109888,0.0390625
19363840,0.06640625
19617792,0.06640625
19871744,0.05078125
20125696,0.046875
20379648,0.0625
20633600,0.04296875
20887552,0.07421875
21141504,0.0546875
21395456,0.09765625
21649408,0.03125
21903360,0.06640625
22157312,0.05859375
22411264,0.06640625
22665216,0.046875
22919168,0.04296875
23173120,0.078125
23427072,0.109375
23681024,0.0625
23934976,0.05859375
24188928,0.078125
24442880,0.0703125
24696832,0.09765625
24950784,0.12109375
25204736,0.0859375
25458688,0.10546875
25712640,0.05859375
25966592,0.109375
26220544,0.078125
26474496,0.1015625
26728448,0.109375
26982400,0.1171875
27236352,0.0703125
27490304,0.125
27744256,0.13671875
27998208,0.12109375
28252160,0.09765625
28506112,0.171875
28760064,0.09765625
29014016,0.09765625
29267968,0.078125
29521920,0.1328125
29775872,0.13671875
30029824,0.1640625
30283776,0.12109375
30537728,0.20703125
30791680,0.13671875
31045632,0.09765625
31299584,0.1328125
31553536,0.1328125
31807488,0.171875
32061440,0.09765625
32315392,0.13671875
32569344,0.15234375
32823296,0.09765625
33077248,0.140625
33331200,0.19140625
33585152,0.09375
33839104,0.16015625
34093056,0.11328125
34347008,0.12890625
34600960,0.11328125
34854912,0.1484375
35108864,0.1171875
35362816,0.125
35616768,0.15234375
35870720,0.17578125
36124672,0.12890625
36378624,0.08984375
36632576,0.10546875
36886528,0.14453125
37140480,0.12109375
37394432,0.14453125
37648384,0.125
37902336,0.125
38156288,0.14453125
38410240,0.09765625
38664192,0.12109375
38918144,0.1015625
39172096,0.125
39426048,0.16015625
39680000,0.1328125
39933952,0.109375
40187904,0.140625
40441856,0.140625
40695808,0.15234375
40949760,0.14453125
41203712,0.1171875
41457664,0.09765625
41711616,0.15625
41965568,0.12109375
42219520,0.18359375
42473472,0.1171875
42727424,0.140625
42981376,0.1171875
43235328,0.14453125
43489280,0.10546875
43743232,0.09375
43997184,0.15625
44251136,0.19921875
44505088,0.19140625
44759040,0.21484375
45012992,0.140625
45266944,0.16796875
45520896,0.1328125
45774848,0.125
46028800,0.15234375
46282752,0.14453125
46536704,0.1640625
46790656,0.18359375
47044608,0.13671875
47298560,0.14453125
47552512,0.1953125
47806464,0.13671875
48060416,0.17578125
48314368,0.18359375
48568320,0.18359375
48822272,0.2265625
49076224,0.12109375
49330176,0.12890625
49584128,0.2109375
49838080,0.1640625
50092032,0.1640625
50345984,0.17578125
50599936,0.140625
50853888,0.19140625
51107840,0.12890625
51361792,0.15625
51615744,0.1640625
51869696,0.15625
