step,success_rate
1333248,0.0
1587200,0.0
1841152,0.0
2095104,0.0
2349056,0.0
2603008,0.0
2856960,0.0
3110912,0.0
3364864,0.0
3618816,0.0
3872768,0.0
4126720,0.0
4380672,0.0
4634624,0.0
4888576,0.0
5142528,0.0
5396480,0.0
5650432,0.0078125
5904384,0.0
6158336,0.0
6412288,0.0
6666240,0.0078125
6920192,0.00390625
7174144,0.0
7428096,0.00390625
7682048,0.0
7936000,0.00390625
8189952,0.0078125
8443904,0.0078125
8697856,0.0078125
8951808,0.00390625
9205760,0.00390625
9459712,0.0078125
9713664,0.01171875
9967616,0.0078125
10221568,0.0078125
10475520,0.00390625
10729472,0.00390625
10983424,0.0
11237376,0.015625
11491328,0.015625
11745280,0.01171875
11999232,0.01953125
12253184,0.015625
12507136,0.0078125
12761088,0.01171875
13015040,0.01953125
13268992,0.01953125
13522944,0.0078125
13776896,0.015625
14030848,0.0234375
14284800,0.03515625
14538752,0.0234375
14792704,0.01953125
15046656,0.015625
15300608,0.0390625
15554560,0.01953125
15808512,0.03515625
16062464,0.02734375
16316416,0.02734375
16570368,0.02734375
16824320,0.01953125
17078272,0.015625
17332224,0.0234375
17586176,0.0234375
17840128,0.01953125
18094080,0.01953125
18348032,0.02734375
18601984,0.04296875
18855936,0.0546875
19109888,0.0234375
19363840,0.02734375
19617792,0.0390625
19871744,0.04296875
20125696,0.0234375
20379648,0.03125
20633600,0.046875
20887552,0.03125
21141504,0.03515625
21395456,0.046875
21649408,0.04296875
21903360,0.06640625
22157312,0.0234375
22411264,0.04296875
22665216,0.04296875
22919168,0.01953125
23173120,0.05078125
23427072,0.03515625
23681024,0.05859375
23934976,0.046875
24188928,0.0390625
24442880,0.0703125
24696832,0.04296875
24950784,0.0625
25204736,0.04296875
25458688,0.0390625
25712640,0.0703125
25966592,0.0546875
26220544,0.0625
26474496,0.05078125
26728448,0.02734375
26982400,0.05859375
27236352,0.07421875
27490304,0.0703125
27744256,0.0390625
27998208,0.08203125
28252160,0.08203125
28506112,0.0390625
28760064,0.0546875
29014016,0.078125
29267968,0.05859375
29521920,0.0859375
29775872,0.09765625
30029824,0.0625
30283776,0.09375
30537728,0.06640625
30791680,0.0859375
31045632,0.11328125
31299584,0.125
31553536,0.12109375
31807488,0.078125
32061440,0.09765625
32315392,0.07421875
32569344,0.09375
32823296,0.1171875
33077248,0.0859375
33331200,0.09375
33585152,0.12109375
33839104,0.11328125
34093056,0.1015625
34347008,0.1171875
34600960,0.09375
34854912,0.12890625
35108864,0.10546875
35362816,0.125
35616768,0.08203125
35870720,0.12109375
36124672,0.109375
36378624,0.11328125
36632576,0.1171875
36886528,0.12109375
37140480,0.08203125
37394432,0.1015625
37648384,0.13671875
37902336,0.09375
38156288,0.140625
38410240,0.11328125
38664192,0.1015625
38918144,0.09375
39172096,0.11328125
39426048,0.12109375
39680000,0.1640625
39933952,0.1875
40187904,0.13671875
40441856,0.1015625
40695808,0.15625
40949760,0.1015625
41203712,0.09375
41457664,0.16015625
41711616,0.15625
41965568,0.12890625
42219520,0.1328125
42473472,0.1328125
42727424,0.13671875
42981376,0.140625
43235328,0.109375
43489280,0.171875
43743232,0.13671875
43997184,0.1328125
44251136,0.15625
44505088,0.12109375
44759040,0.16015625
45012992,0.1015625
45266944,0.12109375
45520896,0.14453125
45774848,0.16015625
46028800,0.140625
46282752,0.13671875
46536704,0.15625
46790656,0.16796875
47044608,0.109375
47298560,0.1171875
47552512,0.20703125
47806464,0.171875
48060416,0.15625
48314368,0.125
48568320,0.1640625
48822272,0.1484375
49076224,0.15234375
49330176,0.15625
49584128,0.18359375
49838080,0.15234375
50092032,0.21875
50345984,0.18359375
50599936,0.12109375
50853888,0.14453125
51107840,0.15234375
51361792,0.19140625
51615744,0.1640625
51869696,0.1796875
