step,success_rate
253952,0.00390625
507904,0.0
761856,0.0078125
1015808,0.0
1269760,0.0
1523712,0.00390625
1777664,0.0
2031616,0.0
2285568,0.00390625
2539520,0.00390625
2793472,0.0
3047424,0.00390625
3301376,0.00390625
3555328,0.0078125
3809280,0.0
4063232,0.0
4317184,0.0
4571136,0.0
4825088,0.0
5079040,0.0
5332992,0.00390625
5586944,0.0
5840896,0.015625
6094848,0.0
6348800,0.0
6602752,0.0
6856704,0.00390625
7110656,0.01171875
7364608,0.0
7618560,0.0
7872512,0.00390625
8126464,0.0
8380416,0.0078125
8634368,0.0
8888320,0.0
9142272,0.00390625
9396224,0.00390625
9650176,0.0
9904128,0.0
10158080,0.0
10412032,0.00390625
10665984,0.00390625
10919936,0.0
11173888,0.0
11427840,0.0
11681792,0.00390625
11935744,0.00390625
12189696,0.0078125
12443648,0.00390625
12697600,0.00390625
12951552,0.00390625
13205504,0.00390625
13459456,0.0078125
13713408,0.00390625
13967360,0.0
14221312,0.00390625
14475264,0.0
14729216,0.00390625
14983168,0.0078125
15237120,0.0
15491072,0.00390625
15745024,0.0
15998976,0.0
16252928,0.01171875
16506880,0.0078125
16760832,0.00390625
17014784,0.0078125
17268736,0.0
17522688,0.0078125
17776640,0.0
18030592,0.0
18284544,0.0
18538496,0.00390625
18792448,0.0
19046400,0.0
19300352,0.00390625
19554304,0.0078125
19808256,0.00390625
20062208,0.01171875
20316160,0.0
20570112,0.01953125
20824064,0.015625
21078016,0.0078125
21331968,0.00390625
21585920,0.00390625
21839872,0.0078125
22093824,0.0
22347776,0.0078125
22601728,0.01171875
22855680,0.01953125
23109632,0.0
23363584,0.0078125
23617536,0.00390625
23871488,0.0
24125440,0.01171875
24379392,0.01953125
24633344,0.0078125
24887296,0.00390625
25141248,0.015625
25395200,0.01171875
25649152,0.0078125
25903104,0.015625
26157056,0.015625
26411008,0.0078125
26664960,0.01171875
26918912,0.00390625
27172864,0.00390625
27426816,0.0078125
27680768,0.00390625
27934720,0.0078125
28188672,0.00390625
28442624,0.01953125
28696576,0.00390625
28950528,0.0078125
29204480,0.015625
29458432,0.0078125
29712384,0.00390625
29966336,0.0078125
30220288,0.0078125
30474240,0.0
30728192,0.00390625
30982144,0.0078125
31236096,0.00390625
31490048,0.00390625
31744000,0.00390625
31997952,0.0078125
32251904,0.01171875
32505856,0.01171875
32759808,0.0
33013760,0.0
33267712,0.00390625
33521664,0.00390625
33775616,0.015625
34029568,0.0078125
34283520,0.0078125
34537472,0.0078125
34791424,0.01171875
35045376,0.0078125
35299328,0.01171875
35553280,0.0078125
35807232,0.00390625
36061184,0.0
36315136,0.0078125
36569088,0.0078125
36823040,0.00390625
37076992,0.01171875
37330944,0.00390625
37584896,0.0078125
37838848,0.0078125
38092800,0.00390625
38346752,0.0078125
38600704,0.0078125
38854656,0.0078125
39108608,0.0078125
39362560,0.01171875
39616512,0.0
39870464,0.00390625
40124416,0.0078125
40378368,0.00390625
40632320,0.0
40886272,0.00390625
41140224,0.0
41394176,0.01953125
41648128,0.0078125
41902080,0.0078125
42156032,0.0
42409984,0.0078125
42663936,0.0078125
42917888,0.0078125
43171840,0.0078125
43425792,0.01171875
43679744,0.0078125
43933696,0.01171875
44187648,0.01171875
44441600,0.0
44695552,0.00390625
44949504,0.00390625
45203456,0.0078125
45457408,0.00390625
45711360,0.0
45965312,0.01171875
46219264,0.0
46473216,0.0
46727168,0.0
46981120,0.00390625
47235072,0.0
47489024,0.0078125
47742976,0.01171875
47996928,0.0
48250880,0.01171875
48504832,0.00390625
48758784,0.00390625
49012736,0.01171875
49266688,0.0078125
49520640,0.0078125
49774592,0.0
50028544,0.0
