training/alpha_loss,training/entropy,eval/episode_reward_survive,render,_runtime,eval/episode_reward_dist,training/actor_loss,eval/episode_reward_near,eval/episode_reward,_timestamp,eval/episode_dist,eval/episode_success,_step,eval/episode_success_hard,eval/episode_reward_ctrl,eval/episode_success_any,training/log_alpha,step,training/sps,training/critic_loss,eval/episode_success_easy
-2.4992168619064614e-05,0.0,0.0,"{'sha256': '25c801ebbc157c7122aaffeaca53a57fc52c57558c329741ff9a0ca32b2e6e20', 'path': 'media/html/render_10697728_25c801ebbc157c7122aa.html', 'size': 4735881.0, '_type': 'html-file'}",964.179587885,0.0,-0.319120317697525,0.0,0.15234375,1773984529.0617604,204.32205200195312,0.15234375,10697728.0,0.0,0.0,0.009765625,0.0,10697728.0,21971.361339090785,0.007104266434907913,15.90234375
-3.3031421480700374e-05,0.0,0.0,,979.91053473,0.0,-0.3832862079143524,0.0,0.021484375,1773984529.2578537,179.2996063232422,0.021484375,10951680.0,0.0,0.0,0.00390625,0.0,10951680.0,22007.37638691525,0.00682514114305377,17.28125
1.1829497452708893e-05,0.0,0.0,,995.428268835,0.0,-0.45726796984672546,0.0,0.1328125,1773984544.7921648,254.6580810546875,0.1328125,11205632.0,0.0,0.0,0.0078125,0.0,11205632.0,21961.201830292775,0.005662296433001757,29.77734375
2.07640459848335e-05,0.0,0.0,,1010.932897523,0.0,-0.3061583638191223,0.0,0.015625,1773984560.3099182,232.6434326171875,0.015625,11459584.0,0.0,0.0,0.00390625,0.0,11459584.0,21991.968757605762,0.004408922512084246,20.203125
1.12288926175097e-05,0.0,0.0,,1026.447945325,0.0,-0.2527465522289276,0.0,0.181640625,1773984575.8145347,198.49290466308594,0.181640625,11713536.0,0.0,0.0,0.005859375,0.0,11713536.0,22001.23328571761,0.0050225332379341125,13.935546875
9.989201316784602e-06,0.0,0.0,"{'_type': 'html-file', 'sha256': '036c252eae37b3872a9d9f70e6d5c396ed585e646feec19e199a377eadd82dda', 'path': 'media/html/render_11967488_036c252eae37b3872a9d.html', 'size': 4767165.0}",1068.833708477,0.0,-0.2115674912929535,0.0,0.103515625,1773984633.7159736,192.79583740234375,0.103515625,11967488.0,0.0,0.0,0.0078125,0.0,11967488.0,21996.037465908164,0.005445424467325211,16.267578125
2.7767559913627338e-06,0.0,0.0,,1084.556401042,0.0,-0.19693374633789062,0.0,0.265625,1773984633.9218652,223.2067413330078,0.265625,12221440.0,0.0,0.0,0.0234375,0.0,12221440.0,21988.943748060887,0.006664256099611521,24.494140625
-3.192678832419915e-07,0.0,0.0,,1100.066426574,0.0,-0.24125805497169495,0.0,0.326171875,1773984649.4381633,189.3585205078125,0.326171875,12475392.0,0.0,0.0,0.01953125,0.0,12475392.0,22005.59092469265,0.008850439451634884,21.4453125
-7.113736501196399e-06,0.0,0.0,,1115.577532008,0.0,-0.268757700920105,0.0,0.021484375,1773984664.948182,209.7064666748047,0.021484375,12729344.0,0.0,0.0,0.001953125,0.0,12729344.0,21991.04023677071,0.008917530067265034,18.029296875
5.163109108252684e-06,0.0,0.0,,1131.080427105,0.0,-0.26842060685157776,0.0,0.27734375,1773984680.4591858,235.28997802734375,0.27734375,12983296.0,0.0,0.0,0.015625,0.0,12983296.0,22000.614347357678,0.00874220672994852,14.388671875
6.280516117840307e-06,0.0,0.0,"{'path': 'media/html/render_13237248_0f2ae7cf9e5fa4d8c804.html', 'size': 4764281.0, '_type': 'html-file', 'sha256': '0f2ae7cf9e5fa4d8c80481760ab6fc0f41fb2daa8a8e7f2f0f6ded0337a1ea9d'}",1173.151740712,0.0,-0.2843315899372101,0.0,0.251953125,1773984738.0340083,226.20704650878906,0.251953125,13237248.0,0.0,0.0,0.017578125,0.0,13237248.0,22001.985419948505,0.0096815787255764,19.083984375
-3.6342871680972166e-06,0.0,0.0,,1188.903723313,0.0,-0.2838502526283264,0.0,0.15625,1773984738.2409215,184.80712890625,0.15625,13491200.0,0.0,0.0,0.01171875,0.0,13491200.0,21991.24818230057,0.008796263486146927,14.763671875
4.356697900220752e-06,0.0,0.0,,1204.433198959,0.0,-0.2752591073513031,0.0,0.841796875,1773984753.7855496,175.68955993652344,0.841796875,13745152.0,0.0,0.0,0.021484375,0.0,13745152.0,21930.229636222783,0.008265488781034946,20.150390625
-1.1449414159869775e-05,0.0,0.0,,1219.945252227,0.0,-0.2884548604488373,0.0,0.146484375,1773984769.3149662,194.25723266601562,0.146484375,13999104.0,0.0,0.0,0.013671875,0.0,13999104.0,21970.445433732104,0.010234287939965725,17.20703125
-2.8916385417687707e-05,0.0,0.0,,1235.466849991,0.0,-0.37245142459869385,0.0,0.64453125,1773984784.8265893,221.97320556640625,0.64453125,14253056.0,0.0,0.0,0.021484375,0.0,14253056.0,21987.77991087776,0.012355288490653038,23.869140625
2.268517346237786e-05,0.0,0.0,"{'size': 4762069.0, '_type': 'html-file', 'sha256': 'b4cd91ca021688ac95976ae93a44d5ffa3e9f5fe2e73d4785849dd753116a6bd', 'path': 'media/html/render_14507008_b4cd91ca021688ac9597.html'}",1276.993634628,0.0,-0.35429418087005615,0.0,0.267578125,1773984841.8757558,203.22213745117188,0.267578125,14507008.0,0.0,0.0,0.01171875,0.0,14507008.0,21979.11855189282,0.010292980819940567,19.99609375
1.096349205909064e-05,0.0,0.0,,1292.74842989,0.0,-0.2983825206756592,0.0,0.248046875,1773984842.0715945,201.35922241210938,0.248046875,14760960.0,0.0,0.0,0.013671875,0.0,14760960.0,21974.544262046435,0.010439801029860973,15.099609375
-7.221583928185282e-06,0.0,0.0,,1308.251053489,0.0,-0.32890722155570984,0.0,1.05078125,1773984857.6302211,198.53909301757812,1.05078125,15014912.0,0.0,0.0,0.025390625,0.0,15014912.0,21913.966748435596,0.012563335709273815,14.328125
-1.4821043805568479e-05,0.0,0.0,,1323.776318666,0.0,-0.4217466115951538,0.0,0.619140625,1773984873.1325862,209.526611328125,0.619140625,15268864.0,0.0,0.0,0.015625,0.0,15268864.0,22008.0034361475,0.01536362525075674,19.419921875
-1.1709455975505989e-05,0.0,0.0,,1339.257084922,0.0,-0.46958327293395996,0.0,1.271484375,1773984888.6579275,206.80072021484375,1.271484375,15522816.0,0.0,0.0,0.0390625,0.0,15522816.0,21974.945479125377,0.019673539325594902,22.7265625
-6.45354930384201e-06,0.0,0.0,"{'size': 4752533.0, '_type': 'html-file', 'sha256': '1d4f58408f553068428322118822858adb651b861d79c809a016a31249a3a529', 'path': 'media/html/render_15776768_1d4f58408f5530684283.html'}",1381.527986515,0.0,-0.5652168989181519,0.0,0.947265625,1773984946.410302,187.11456298828125,0.947265625,15776768.0,0.0,0.0,0.025390625,0.0,15776768.0,22042.127516652832,0.028922848403453827,18.814453125
-1.2549613529699855e-05,0.0,0.0,,1397.26681657,0.0,-0.6075710654258728,0.0,0.212890625,1773984946.6179495,168.91827392578125,0.212890625,16030720.0,0.0,0.0,0.01171875,0.0,16030720.0,21967.401424216816,0.03070622868835926,16.361328125
1.7408101484761573e-05,0.0,0.0,,1412.784823041,0.0,-0.6985985636711121,0.0,0.970703125,1773984962.1485007,212.99986267089844,0.970703125,16284672.0,0.0,0.0,0.03515625,0.0,16284672.0,21967.257355362628,0.038600992411375046,21.091796875
1.821952719183173e-05,0.0,0.0,,1428.292258182,0.0,-0.6152033805847168,0.0,0.61328125,1773984977.6666524,193.27157592773438,0.61328125,16538624.0,0.0,0.0,0.02734375,0.0,16538624.0,21996.57801481499,0.034757744520902634,19.935546875
6.111420702836767e-07,0.0,0.0,,1443.813377559,0.0,-0.6254862546920776,0.0,1.529296875,1773984993.174021,188.7174072265625,1.529296875,16792576.0,0.0,0.0,0.052734375,0.0,16792576.0,21999.412924726657,0.033863987773656845,19.205078125
1.2410363524395507e-05,0.0,0.0,"{'path': 'media/html/render_17046528_db008577e9ea28178ea6.html', 'size': 4756813.0, '_type': 'html-file', 'sha256': 'db008577e9ea28178ea643239bc50b826a5b3beff23c8148bfa6ad7cc385b63b'}",1485.968727584,0.0,-0.5959204435348511,0.0,1.369140625,1773985050.8509765,219.3379364013672,1.369140625,17046528.0,0.0,0.0,0.03515625,0.0,17046528.0,21982.57819342843,0.028801294043660164,17.54296875
-8.506896165272337e-07,0.0,0.0,,1501.731301131,0.0,-0.5871290564537048,0.0,1.02734375,1773985051.0648363,230.75653076171875,1.02734375,17300480.0,0.0,0.0,0.037109375,0.0,17300480.0,22015.353807035222,0.025578606873750687,17.865234375
-7.099132517396356e-07,0.0,0.0,,1517.26249439,0.0,-0.60288405418396,0.0,0.509765625,1773985066.6129997,192.1030731201172,0.509765625,17554432.0,0.0,0.0,0.021484375,0.0,17554432.0,21937.786130825014,0.026748210191726685,17.80078125
4.496202109294245e-06,0.0,0.0,,1532.809878722,0.0,-0.5973536372184753,0.0,0.5078125,1773985082.1442482,170.5872344970703,0.5078125,17808384.0,0.0,0.0,0.025390625,0.0,17808384.0,21957.70364835726,0.02571297250688076,16.908203125
-7.212302080006339e-07,0.0,0.0,,1548.313861749,0.0,-0.598469614982605,0.0,1.15625,1773985097.6916032,163.41949462890625,1.15625,18062336.0,0.0,0.0,0.02734375,0.0,18062336.0,21934.779169544123,0.027443379163742065,17.041015625
-3.0366340979526285e-06,0.0,0.0,"{'path': 'media/html/render_18316288_3e6a4ab773b88e15f3cd.html', 'size': 4752989.0, '_type': 'html-file', 'sha256': '3e6a4ab773b88e15f3cd97c34d4ea84fe3dd23f5066e06a9b682b908c1aa0596'}",1590.158006676,0.0,-0.6486849784851074,0.0,0.611328125,1773985155.040283,167.32098388671875,0.611328125,18316288.0,0.0,0.0,0.025390625,0.0,18316288.0,22000.21628205617,0.029037373140454292,19.71484375
4.402290414873278e-06,0.0,0.0,,1605.919903489,0.0,-0.660595715045929,0.0,1.083984375,1773985155.2393887,180.668701171875,1.083984375,18570240.0,0.0,0.0,0.041015625,0.0,18570240.0,21995.26166567117,0.029736170545220375,18.91796875
1.1022092621715274e-05,0.0,0.0,,1621.464180164,0.0,-0.6164352893829346,0.0,0.169921875,1773985170.801684,166.72280883789062,0.169921875,18824192.0,0.0,0.0,0.009765625,0.0,18824192.0,21902.762587223795,0.028382161632180214,21.0859375
-8.137545592035167e-06,0.0,0.0,,1636.998624039,0.0,-0.625166654586792,0.0,0.822265625,1773985186.345827,188.73983764648438,0.822265625,19078144.0,0.0,0.0,0.025390625,0.0,19078144.0,21942.7415543719,0.031657785177230835,19.796875
-6.49752291792538e-06,0.0,0.0,,1652.55276888,0.0,-0.6686652898788452,0.0,0.94140625,1773985201.8804104,174.47183227539062,0.94140625,19332096.0,0.0,0.0,0.044921875,0.0,19332096.0,21944.859081723156,0.03428306803107262,20.66796875
-7.129195296329272e-07,0.0,0.0,"{'sha256': '67e90b312ad9c35880eacc6a93065b4981b626c64aebd652086ddff6a8908aa5', 'path': 'media/html/render_19586048_67e90b312ad9c35880ea.html', 'size': 4746381.0, '_type': 'html-file'}",1694.454611529,0.0,-0.6534678936004639,0.0,1.037109375,1773985259.3368573,153.43313598632812,1.037109375,19586048.0,0.0,0.0,0.029296875,0.0,19586048.0,21970.00269043621,0.03609931468963623,15.84765625
1.090852492779959e-05,0.0,0.0,,1710.236186022,0.0,-0.6538969874382019,0.0,1.005859375,1773985259.5521123,180.48390197753906,1.005859375,19840000.0,0.0,0.0,0.0390625,0.0,19840000.0,21916.103076014206,0.03724188357591629,20.126953125
2.0880506781395525e-05,0.0,0.0,,1725.770098909,0.0,-0.632286787033081,0.0,0.453125,1773985275.1177804,169.73968505859375,0.453125,20093952.0,0.0,0.0,0.017578125,0.0,20093952.0,21904.094914244844,0.035573724657297134,15.328125
-2.7695457447407534e-06,0.0,0.0,,1741.302705788,0.0,-0.6188638806343079,0.0,0.474609375,1773985290.6516488,196.36727905273438,0.474609375,20347904.0,0.0,0.0,0.01953125,0.0,20347904.0,21952.634236374393,0.035092927515506744,13.6953125
-1.2292481414988288e-06,0.0,0.0,,1756.849950316,0.0,-0.6729154586791992,0.0,0.12890625,1773985306.1844375,219.97193908691406,0.12890625,20601856.0,0.0,0.0,0.009765625,0.0,20601856.0,21954.05906485747,0.03574540466070175,14.53125
4.222914867568761e-06,0.0,0.0,"{'path': 'media/html/render_20855808_85dcb74b575f2acacea9.html', 'size': 4718989.0, '_type': 'html-file', 'sha256': '85dcb74b575f2acacea97d5b5794d2dce786f3be99b189f0a9a507ae56392567'}",1799.21755188,0.0,-0.6740061640739441,0.0,0.82421875,1773985364.099816,211.98060607910156,0.82421875,20855808.0,0.0,0.0,0.033203125,0.0,20855808.0,21918.534793932595,0.0353286936879158,14.421875
2.552102387198829e-06,0.0,0.0,,1814.986297801,0.0,-0.7155582904815674,0.0,1.138671875,1773985364.3114119,229.86550903320312,1.138671875,21109760.0,0.0,0.0,0.0390625,0.0,21109760.0,21967.83862586159,0.03920675814151764,18.240234375
-2.251771775263478e-06,0.0,0.0,,1830.510524422,0.0,-0.6794740557670593,0.0,0.873046875,1773985379.8679345,237.18463134765625,0.873046875,21363712.0,0.0,0.0,0.041015625,0.0,21363712.0,21916.029573655742,0.03846481069922447,17.91015625
6.7177661549067125e-06,0.0,0.0,,1846.054496592,0.0,-0.6562613844871521,0.0,0.9375,1773985395.3922765,247.6219024658203,0.9375,21617664.0,0.0,0.0,0.04296875,0.0,21617664.0,21974.734668325065,0.03691568598151207,15.005859375
-1.2083089131920133e-05,0.0,0.0,,1861.578595322,0.0,-0.7132138013839722,0.0,0.849609375,1773985410.9363835,229.29977416992188,0.849609375,21871616.0,0.0,0.0,0.044921875,0.0,21871616.0,21929.48691469847,0.040160927921533585,14.421875
1.1982222531514708e-05,0.0,0.0,"{'path': 'media/html/render_22125568_d8f4a379999310fe1e44.html', 'size': 4727181.0, '_type': 'html-file', 'sha256': 'd8f4a379999310fe1e4450096e4a8ba2d0a8731d7a7094cf70942d4be2cce917'}",1903.949203209,0.0,-0.705554723739624,0.0,1.314453125,1773985468.831498,240.94271850585938,1.314453125,22125568.0,0.0,0.0,0.03125,0.0,22125568.0,21973.979862821874,0.042301733046770096,16.900390625
-1.2632940524781588e-06,0.0,0.0,,1919.724514181,0.0,-0.6436275243759155,0.0,1.193359375,1773985469.0397296,213.99049377441406,1.193359375,22379520.0,0.0,0.0,0.041015625,0.0,22379520.0,21954.149112629562,0.038990944623947144,14.875
-4.2139916445194103e-07,0.0,0.0,,1935.281679102,0.0,-0.6864286661148071,0.0,1.154296875,1773985484.6061928,202.52236938476562,1.154296875,22633472.0,0.0,0.0,0.0390625,0.0,22633472.0,21907.834673445705,0.04030682146549225,15.24609375
-3.624402552304673e-06,0.0,0.0,,1950.812544883,0.0,-0.6945361495018005,0.0,0.9296875,1773985500.1634471,215.05384826660156,0.9296875,22887424.0,0.0,0.0,0.025390625,0.0,22887424.0,21907.80898950171,0.041837871074676514,13.23828125
-7.505813755415147e-06,0.0,0.0,,1966.323193929,0.0,-0.7653667330741882,0.0,0.515625,1773985515.69429,169.72007751464844,0.515625,23141376.0,0.0,0.0,0.025390625,0.0,23141376.0,21958.871546859416,0.04630747064948082,19.533203125
2.5492978394936472e-08,0.0,0.0,"{'path': 'media/html/render_23395328_1d238854501be6c9d4d7.html', 'size': 4748285.0, '_type': 'html-file', 'sha256': '1d238854501be6c9d4d7d0b3ed3953dcb9a69cd563977b27b71ba591cc167cb9'}",2008.414957979,0.0,-0.7179336547851562,0.0,1.376953125,1773985573.2972553,174.8812255859375,1.376953125,23395328.0,0.0,0.0,0.029296875,0.0,23395328.0,21987.734975796917,0.04457750916481018,14.017578125
-2.7893584046978503e-06,0.0,0.0,,2024.18954519,0.0,-0.7494343519210815,0.0,1.150390625,1773985573.50288,214.0184326171875,1.150390625,23649280.0,0.0,0.0,0.029296875,0.0,23649280.0,21959.20564300384,0.04656971991062164,17.08203125
