eval/episode_success_hard,eval/episode_dist,training/log_alpha,eval/episode_success_easy,training/sps,training/entropy,eval/episode_success,eval/episode_reward_survive,step,_runtime,training/actor_loss,_step,eval/episode_reward,training/alpha_loss,training/critic_loss,render,eval/episode_reward_dist,eval/episode_reward_near,_timestamp,eval/episode_reward_ctrl,eval/episode_success_any
0.0,96.6564712524414,0.0,14.630859375,21852.81438900899,0.0,0.744140625,0.0,10697728.0,965.962630001,-0.45564892888069153,10697728.0,0.744140625,3.2059911063697655e-06,0.037271998822689056,"{'sha256': '304fd18a1191651f7a884ff8d8d91efd5a25bb4fe082346fe374ccebbf3078b2', 'path': 'media/html/render_10697728_304fd18a1191651f7a88.html', 'size': 4720593.0, '_type': 'html-file'}",0.0,0.0,1773997362.3865619,0.0,0.0234375
0.0,117.13018798828125,0.0,19.060546875,21893.51148522963,0.0,2.521484375,0.0,10951680.0,981.785428963,-0.4295603930950165,10951680.0,2.521484375,3.649453901743982e-06,0.0374775268137455,,0.0,0.0,1773997362.6088398,0.0,0.046875
0.0,99.07205200195312,0.0,14.234375,21823.164992095404,0.0,1.833984375,0.0,11205632.0,997.360231441,-0.4321551024913788,11205632.0,1.833984375,5.504408363776747e-06,0.034237705171108246,,0.0,0.0,1773997378.2088747,0.0,0.05078125
0.0,112.51025390625,0.0,13.923828125,21872.091427336087,0.0,1.4296875,0.0,11459584.0,1012.939420894,-0.4351952075958252,11459584.0,1.4296875,-5.204670287639601e-06,0.03313180059194565,,0.0,0.0,1773997393.7835953,0.0,0.033203125
0.0,100.32412719726562,0.0,17.18359375,21860.986118016237,0.0,2.52734375,0.0,11713536.0,1028.519479733,-0.40653255581855774,11713536.0,2.52734375,9.970672181225382e-07,0.03117600828409195,,0.0,0.0,1773997409.3628175,0.0,0.041015625
0.0,92.92415618896484,0.0,9.818359375,21865.926652843213,0.0,0.744140625,0.0,11967488.0,1070.762031757,-0.4182569682598114,11967488.0,0.744140625,-3.064052123136207e-07,0.032340601086616516,"{'sha256': 'e839d2e769d59e8f6b87dde24c53e482a6584af89c2137a2da954da9dee729a0', 'path': 'media/html/render_11967488_e839d2e769d59e8f6b87.html', 'size': 4730469.0, '_type': 'html-file'}",0.0,0.0,1773997467.1859448,0.0,0.021484375
0.0,119.7415771484375,0.0,13.705078125,21842.967998073334,0.0,1.884765625,0.0,12221440.0,1086.567067947,-0.4650532901287079,12221440.0,1.884765625,9.542855877953116e-06,0.03293991833925247,,0.0,0.0,1773997467.3925362,0.0,0.037109375
0.0,95.55165100097656,0.0,12.94921875,21843.151651596905,0.0,1.390625,0.0,12475392.0,1102.146068985,-0.5192815661430359,12475392.0,1.390625,4.776688342644775e-07,0.036003291606903076,,0.0,0.0,1773997482.9903913,0.0,0.0234375
0.0,84.18372344970703,0.0,12.2890625,21851.514293160617,0.0,0.904296875,0.0,12729344.0,1117.731130156,-0.48576974868774414,12729344.0,0.904296875,-1.910925220727222e-06,0.03491758182644844,,0.0,0.0,1773997498.5695198,0.0,0.033203125
0.0,95.71894836425781,0.0,11.9375,21861.004962212537,0.0,1.830078125,0.0,12983296.0,1133.304647798,-0.5558102130889893,12983296.0,1.830078125,-6.403186489478685e-06,0.03767230361700058,,0.0,0.0,1773997514.154495,0.0,0.046875
0.0,99.20951843261719,0.0,14.654296875,21860.9820799784,0.0,0.73828125,0.0,13237248.0,1175.129417041,-0.5689873695373535,13237248.0,0.73828125,1.0168502740270924e-05,0.03622905910015106,"{'sha256': '388dc3252e3b0af11e46004b3ab945dbc91ba26c57b5456dd1a261d777dfee78', 'path': 'media/html/render_13237248_388dc3252e3b0af11e46.html', 'size': 4777985.0, '_type': 'html-file'}",0.0,0.0,1773997571.5533483,0.0,0.033203125
0.0,81.30677795410156,0.0,10.587890625,21858.226691335647,0.0,1.09765625,0.0,13491200.0,1190.939632742,-0.6215324997901917,13491200.0,1.09765625,-3.850188477372285e-06,0.03935923054814339,,0.0,0.0,1773997571.7489524,0.0,0.029296875
0.0,90.14727783203125,0.0,12.04296875,21798.63364789904,0.0,1.90625,0.0,13745152.0,1206.527256505,-0.5989207625389099,13745152.0,1.90625,5.048443796340507e-08,0.03934067115187645,,0.0,0.0,1773997587.362938,0.0,0.060546875
0.0,80.3501205444336,0.0,12.15625,21857.799224214185,0.0,1.673828125,0.0,13999104.0,1222.098743356,-0.6028424501419067,13999104.0,1.673828125,-3.610431804190739e-06,0.03980683162808418,,0.0,0.0,1773997602.950603,0.0,0.037109375
0.0,86.32927703857422,0.0,10.265625,21867.62622104295,0.0,1.150390625,0.0,14253056.0,1237.682258879,-0.62360680103302,14253056.0,1.150390625,7.727077786512382e-07,0.03743794560432434,,0.0,0.0,1773997618.5221698,0.0,0.0390625
0.0,80.41313934326172,0.0,12.435546875,21857.52516961945,0.0,2.146484375,0.0,14507008.0,1279.226953354,-0.6624194383621216,14507008.0,2.146484375,5.084062195237493e-06,0.042510323226451874,"{'path': 'media/html/render_14507008_1cb252a3f2efaeaacded.html', 'size': 4750705.0, '_type': 'html-file', 'sha256': '1cb252a3f2efaeaacded509738f11d2d78cf2c705ead1a383002b7a1583d2fa1'}",0.0,0.0,1773997675.6508071,0.0,0.060546875
0.0,128.21078491210938,0.0,11.2421875,21844.29664418139,0.0,0.974609375,0.0,14760960.0,1295.052296667,-0.6524057984352112,14760960.0,0.974609375,1.2637133295356762e-06,0.03787257522344589,,0.0,0.0,1773997675.8548107,0.0,0.033203125
0.0,132.97328186035156,0.0,12.8671875,21795.98672185483,0.0,0.404296875,0.0,15014912.0,1310.622145888,-0.7235553860664368,15014912.0,0.404296875,-9.522360414848663e-06,0.043338991701602936,,0.0,0.0,1773997691.4757195,0.0,0.021484375
0.0,118.74303436279297,0.0,12.90234375,21874.483738928033,0.0,1.046875,0.0,15268864.0,1326.206476144,-0.7496974468231201,15268864.0,1.046875,1.121540321946668e-06,0.044727619737386703,,0.0,0.0,1773997707.045438,0.0,0.0390625
0.0,136.30984497070312,0.0,12.59375,21857.760649829466,0.0,1.412109375,0.0,15522816.0,1341.749510511,-0.680514931678772,15522816.0,1.412109375,2.9617908694490325e-06,0.04690360277891159,,0.0,0.0,1773997722.6298568,0.0,0.033203125
0.0,80.60511779785156,0.0,9.57421875,21918.26868574619,0.0,0.728515625,0.0,15776768.0,1383.456437749,-0.6891462802886963,15776768.0,0.728515625,-1.4835466572549194e-05,0.045234065502882004,"{'sha256': 'de1ed74fe41037262130f49f50c6cb54f1dce7a92acc6456f934bab59d679c80', 'path': 'media/html/render_15776768_de1ed74fe41037262130.html', 'size': 4772841.0, '_type': 'html-file'}",0.0,0.0,1773997779.8803928,0.0,0.021484375
0.0,89.38842010498047,0.0,13.353515625,21861.59094319498,0.0,2.48828125,0.0,16030720.0,1399.251194504,-0.7241078615188599,16030720.0,2.48828125,8.519726179656573e-06,0.046991005539894104,,0.0,0.0,1773997780.0955873,0.0,0.04296875
0.0,85.79911804199219,0.0,10.22265625,21864.782084635102,0.0,0.328125,0.0,16284672.0,1414.825121656,-0.742253839969635,16284672.0,0.328125,8.032027835724875e-06,0.048879850655794144,,0.0,0.0,1773997795.6745772,0.0,0.013671875
0.0,98.8342056274414,0.0,13.525390625,21882.709448487876,0.0,1.53515625,0.0,16538624.0,1430.400488925,-0.7304500937461853,16538624.0,1.53515625,-7.1325848693959415e-06,0.046764809638261795,,0.0,0.0,1773997811.2485702,0.0,0.046875
0.0,76.47146606445312,0.0,12.181640625,21860.857350211012,0.0,1.806640625,0.0,16792576.0,1445.981624932,-0.7890360951423645,16792576.0,1.806640625,-2.344349013583269e-06,0.051216334104537964,,0.0,0.0,1773997826.8239179,0.0,0.064453125
0.0,113.663818359375,0.0,12.919921875,21861.747987846356,0.0,1.642578125,0.0,17046528.0,1487.718877263,-0.7596305012702942,17046528.0,1.642578125,6.984605079196626e-06,0.045839887112379074,"{'sha256': '00195b43041db6723dba8117bce494a65d3d7dd54d0d8f615684cbf50e417569', 'path': 'media/html/render_17046528_00195b43041db6723dba.html', 'size': 4776393.0, '_type': 'html-file'}",0.0,0.0,1773997884.142819,0.0,0.052734375
0.0,80.62846374511719,0.0,15.357421875,21891.45199677475,0.0,2.669921875,0.0,17300480.0,1503.548435774,-0.7916948795318604,17300480.0,2.669921875,8.827656529319938e-06,0.0506318025290966,,0.0,0.0,1773997884.3522613,0.0,0.076171875
0.0,81.62551879882812,0.0,12.0234375,21799.011067877454,0.0,1.794921875,0.0,17554432.0,1519.143775525,-0.8018385767936707,17554432.0,1.794921875,-6.855293122498551e-06,0.049954578280448914,,0.0,0.0,1773997899.971988,0.0,0.04296875
0.0,73.68226623535156,0.0,12.6171875,21829.73515982334,0.0,1.87109375,0.0,17808384.0,1534.747207603,-0.7605287432670593,17808384.0,1.87109375,-9.988849342335016e-06,0.046811580657958984,,0.0,0.0,1773997915.5672174,0.0,0.052734375
0.0,94.64895629882812,0.0,12.505859375,21821.65740818705,0.0,1.787109375,0.0,18062336.0,1550.311114854,-0.8557268381118774,18062336.0,1.787109375,1.1041022844437975e-05,0.046301912516355515,,0.0,0.0,1773997931.1706934,0.0,0.052734375
0.0,87.65939331054688,0.0,12.369140625,21882.28012416187,0.0,2.427734375,0.0,18316288.0,1593.055931523,-0.8221479058265686,18316288.0,2.427734375,3.2331981856259517e-06,0.04612163081765175,"{'sha256': 'f930752a452cdebaa18509f3b55f12983fbf7c7d7e76bed53e51eec667e7081d', 'path': 'media/html/render_18316288_f930752a452cdebaa185.html', 'size': 4776977.0, '_type': 'html-file'}",0.0,0.0,1773997989.4798658,0.0,0.0390625
0.0,101.54368591308594,0.0,14.24609375,21890.130204643327,0.0,2.650390625,0.0,18570240.0,1608.883386647,-0.8355337381362915,18570240.0,2.650390625,2.043330596279702e-06,0.04867566004395485,,0.0,0.0,1773997989.6883135,0.0,0.060546875
0.0,89.57551574707031,0.0,12.603515625,21794.151112271116,0.0,1.845703125,0.0,18824192.0,1624.489177552,-0.9028608798980713,18824192.0,1.845703125,-3.652300392786856e-06,0.04806756228208542,,0.0,0.0,1773998005.306931,0.0,0.06640625
0.0,92.70972442626953,0.0,11.90625,21820.9546555569,0.0,1.654296875,0.0,19078144.0,1640.087871755,-0.9258666038513184,19078144.0,1.654296875,-4.6178072921065905e-07,0.04842158034443855,,0.0,0.0,1773998020.9125502,0.0,0.046875
0.0,81.82395935058594,0.0,17.9921875,21818.24375991449,0.0,5.37109375,0.0,19332096.0,1655.702289903,-0.8933245539665222,19332096.0,5.37109375,6.666307854175102e-06,0.04532502591609955,,0.0,0.0,1773998036.5112467,0.0,0.099609375
0.0,121.2845458984375,0.0,14.1953125,21851.845130463993,0.0,2.255859375,0.0,19586048.0,1696.918028103,-0.9554356336593628,19586048.0,2.255859375,-1.8538537915446796e-05,0.0453871414065361,"{'sha256': '6b09dcd8f238e1845240a4f4a726d397bd075b2735922b1186160775d04ef1fb', 'path': 'media/html/render_19586048_6b09dcd8f238e1845240.html', 'size': 4757505.0, '_type': 'html-file'}",0.0,0.0,1773998093.341915,0.0,0.06640625
0.0,112.87322998046875,0.0,15.888671875,21786.597863724728,0.0,2.763671875,0.0,19840000.0,1712.751973004,-0.9707321524620056,19840000.0,2.763671875,9.37851109483745e-06,0.04592817276716232,,0.0,0.0,1773998093.5548606,0.0,0.06640625
0.0,121.27679443359375,0.0,14.123046875,21790.72421993529,0.0,2.345703125,0.0,20093952.0,1728.346927523,-1.043459415435791,20093952.0,2.345703125,-2.0525480977084953e-06,0.0534006766974926,,0.0,0.0,1773998109.1754177,0.0,0.0546875
0.0,73.76962280273438,0.0,11.76953125,21830.50693329235,0.0,2.025390625,0.0,20347904.0,1743.939268134,-1.0186604261398315,20347904.0,2.025390625,-9.154237886832561e-06,0.04949573799967766,,0.0,0.0,1773998124.7703266,0.0,0.044921875
0.0,77.80001831054688,0.0,14.0234375,21837.858293452977,0.0,3.701171875,0.0,20601856.0,1759.552036916,-1.0442556142807007,20601856.0,3.701171875,1.272457666345872e-06,0.05388534441590309,,0.0,0.0,1773998140.3624978,0.0,0.0859375
0.0,74.46754455566406,0.0,13.283203125,21792.222628206742,0.0,1.806640625,0.0,20855808.0,1801.373663247,-1.04129159450531,20855808.0,1.806640625,7.300107881746953e-06,0.05591798946261406,"{'sha256': '62818c8b3ed3ca61e47ead12675ba5c788d6a9c01239d5e3b6a60a31fe5cc37d', 'path': 'media/html/render_20855808_62818c8b3ed3ca61e47e.html', 'size': 4770717.0, '_type': 'html-file'}",0.0,0.0,1773998197.797517,0.0,0.0625
0.0,68.1304931640625,0.0,12.533203125,21845.962383704784,0.0,3.103515625,0.0,21109760.0,1817.187191579,-1.0804855823516846,21109760.0,3.103515625,-8.967906978796236e-06,0.054652415215969086,,0.0,0.0,1773998197.9999192,0.0,0.0703125
0.0,97.49807739257812,0.0,12.908203125,21815.193969591866,0.0,2.51171875,0.0,21363712.0,1832.775968606,-1.1001861095428467,21363712.0,2.51171875,9.326449799118564e-06,0.05675537511706352,,0.0,0.0,1773998213.6106136,0.0,0.046875
0.0,72.43638610839844,0.0,15.421875,21837.59861771516,0.0,3.009765625,0.0,21617664.0,1848.377612595,-1.1411538124084473,21617664.0,3.009765625,-1.1442498362157494e-05,0.05852640047669411,,0.0,0.0,1773998229.1994593,0.0,0.05859375
0.0,77.24266815185547,0.0,15.142578125,21813.29437006455,0.0,2.94140625,0.0,21871616.0,1863.968582257,-1.1915006637573242,21871616.0,2.94140625,-6.076565114199184e-06,0.06321938335895538,,0.0,0.0,1773998244.8009644,0.0,0.0625
0.0,83.48333740234375,0.0,13.54296875,21841.45409400583,0.0,3.83203125,0.0,22125568.0,1906.022189825,-1.194852352142334,22125568.0,3.83203125,1.0817429938470013e-05,0.06610296666622162,"{'_type': 'html-file', 'sha256': 'a2f6b406d2b34ca3a3d359f4d036aea4270eb87c5ff3e17d24069ad812b5c42c', 'path': 'media/html/render_22125568_a2f6b406d2b34ca3a3d3.html', 'size': 4779329.0}",0.0,0.0,1773998302.4461286,0.0,0.064453125
0.0,71.1011962890625,0.0,16.14453125,21824.481839446802,0.0,4.615234375,0.0,22379520.0,1921.841298112,-1.2242214679718018,22379520.0,4.615234375,-4.93403649670654e-06,0.07425633072853088,,0.0,0.0,1773998302.643729,0.0,0.07421875
0.0,83.55612182617188,0.0,16.013671875,21812.973633083722,0.0,5.404296875,0.0,22633472.0,1937.459316092,-1.1983530521392822,22633472.0,5.404296875,7.628437288076384e-06,0.06815910339355469,,0.0,0.0,1773998318.2646456,0.0,0.068359375
0.0,116.71971130371094,0.0,15.685546875,21780.721240430066,0.0,4.279296875,0.0,22887424.0,1953.03982331,-1.2137572765350342,22887424.0,4.279296875,1.5182397874013986e-05,0.06895352900028229,,0.0,0.0,1773998333.882804,0.0,0.060546875
0.0,88.3575210571289,0.0,11.80078125,21852.488005577026,0.0,3.125,0.0,23141376.0,1968.614487648,-1.3085694313049316,23141376.0,3.125,1.7813378008213476e-06,0.08416666090488434,,0.0,0.0,1773998349.4632108,0.0,0.04296875
0.0,80.09414672851562,0.0,12.384765625,21865.58326979875,0.0,1.806640625,0.0,23395328.0,2010.842002758,-1.3248225450515747,23395328.0,1.806640625,-2.2764916138839908e-05,0.08675523102283478,"{'_type': 'html-file', 'sha256': '8ba15e19a52e21819676d7aa0fd599d39bcf598f75f18f137a270569016d50e6', 'path': 'media/html/render_23395328_8ba15e19a52e21819676.html', 'size': 4746629.0}",0.0,0.0,1773998407.2658978,0.0,0.04296875
0.0,122.17781066894531,0.0,14.341796875,21837.308504539727,0.0,3.634765625,0.0,23649280.0,2026.68952412,-1.2744449377059937,23649280.0,3.634765625,2.200874405389186e-05,0.08259487897157669,,0.0,0.0,1773998407.480244,0.0,0.056640625
