_step,eval/episode_reward_survive,training/entropy,eval/episode_success_hard,eval/episode_success,eval/episode_reward_dist,training/actor_loss,_runtime,eval/episode_reward_near,eval/episode_reward_ctrl,training/alpha_loss,render,eval/episode_success_any,eval/episode_success_easy,training/sps,eval/episode_dist,eval/episode_reward,step,_timestamp,training/log_alpha,training/critic_loss
22379520.0,0.0,0.0,0.0,0.009765625,0.0,-0.012179188430309296,1923.429192197,0.0,0.0,3.448735741429232e-11,,0.001953125,20.138671875,21848.80252216968,235.53411865234375,0.009765625,22379520.0,1773994019.2126088,0.0,0.00013131136074662209
22633472.0,0.0,0.0,0.0,0.0,0.0,-0.011781887151300907,1939.031253723,0.0,0.0,4.0446031940311045e-12,,0.0,15.884765625,21827.219333543828,174.60035705566406,0.0,22633472.0,1773994034.8273628,0.0,0.00014744422514922917
22887424.0,0.0,0.0,0.0,0.0,0.0,-0.014341503381729126,1954.610641527,0.0,0.0,-5.062031349645224e-11,,0.0,20.5390625,21819.967212604974,232.3335723876953,0.0,22887424.0,1773994050.4293182,0.0,0.00018075968546327204
23141376.0,0.0,0.0,0.0,0.005859375,0.0,-0.01385254506021738,1970.186915262,0.0,0.0,2.272281841853019e-11,,0.001953125,18.474609375,21868.5299817702,223.9326629638672,0.005859375,23141376.0,1773994066.0088274,0.0,0.00015038788842502981
23395328.0,0.0,0.0,0.0,0.015625,0.0,-0.012879208661615849,2012.258162433,0.0,0.0,-2.104879177856553e-13,"{'sha256': 'c636a9caecbdee7d113f87982619ff8e33a1bfee4c899a9087903a199cd18f39', 'path': 'media/html/render_23395328_c636a9caecbdee7d113f.html', 'size': 4712033.0, '_type': 'html-file'}",0.005859375,19.349609375,21871.501290491236,222.7178497314453,0.015625,23395328.0,1773994123.6568952,0.0,0.00015437562251463532
23649280.0,0.0,0.0,0.0,0.0078125,0.0,-0.011860596016049385,2028.130497057,0.0,0.0,2.4279701513196805e-11,,0.001953125,20.771484375,21853.24166117661,235.09075927734375,0.0078125,23649280.0,1773994123.8972993,0.0,0.00012460713332984596
23903232.0,0.0,0.0,0.0,0.01171875,0.0,-0.013153896667063236,2043.713940128,0.0,0.0,3.469620771245907e-11,,0.00390625,20.5234375,21783.6571509792,232.25962829589844,0.01171875,23903232.0,1773994139.5286808,0.0,0.0001614020293345675
24157184.0,0.0,0.0,0.0,0.025390625,0.0,-0.013458666391670704,2059.315900798,0.0,0.0,3.673786622138131e-11,,0.00390625,18.869140625,21859.999086484953,232.32415771484375,0.025390625,24157184.0,1773994155.1120698,0.0,0.00016556614718865603
24411136.0,0.0,0.0,0.0,0.01953125,0.0,-0.012666788883507252,2074.901886141,0.0,0.0,3.6963165167547274e-11,,0.005859375,17.03125,21827.518571964974,236.70437622070312,0.01953125,24411136.0,1773994170.7140787,0.0,0.00013708109327126294
24665088.0,0.0,0.0,0.0,0.009765625,0.0,-0.011727875098586082,2117.132605577,0.0,0.0,3.0192716382604345e-11,"{'path': 'media/html/render_24665088_d7470c45bd378ec9d414.html', 'size': 4704469.0, '_type': 'html-file', 'sha256': 'd7470c45bd378ec9d4140e0ccdb478665948ce5bbba34bfa8dc4f5b4b5c8d407'}",0.00390625,16.830078125,21851.360085157685,202.34671020507812,0.009765625,24665088.0,1773994228.5313323,0.0,0.0001260817953152582
24919040.0,0.0,0.0,0.0,0.0078125,0.0,-0.011014292947947979,2133.012003663,0.0,0.0,2.500822292306193e-11,,0.001953125,16.6328125,21879.713071288996,229.60227966308594,0.0078125,24919040.0,1773994228.7913313,0.0,0.0001244845916517079
25172992.0,0.0,0.0,0.0,0.0,0.0,-0.010680516250431538,2148.58317272,0.0,0.0,3.243661936269682e-11,,0.0,20.85546875,21802.986370471084,230.77499389648438,0.0,25172992.0,1773994244.4103196,0.0,0.00012338791566435248
25426944.0,0.0,0.0,0.0,0.0,0.0,-0.009929181076586246,2164.162157512,0.0,0.0,3.348553725968095e-11,,0.0,18.20703125,21875.923600369533,236.22573852539062,0.0,25426944.0,1773994259.981369,0.0,0.00011660607560770586
25680896.0,0.0,0.0,0.0,0.021484375,0.0,-0.010713706724345684,2179.759838558,0.0,0.0,3.1848822190649884e-11,,0.005859375,19.177734375,21870.375897083693,222.6864776611328,0.021484375,25680896.0,1773994275.560402,0.0,0.0001243973965756595
25934848.0,0.0,0.0,0.0,0.0078125,0.0,-0.011171091347932816,2222.220327286,0.0,0.0,3.175176094272203e-11,"{'size': 4713229.0, '_type': 'html-file', 'sha256': '85f98021cd1e4297c73a341c5cad12d830afa6b158465ae7a16ff4910855a179', 'path': 'media/html/render_25934848_85f98021cd1e4297c73a.html'}",0.001953125,16.658203125,21827.31281671346,234.67230224609375,0.0078125,25934848.0,1773994333.6190095,0.0,0.00013558343925978988
26188800.0,0.0,0.0,0.0,0.02734375,0.0,-0.010561640374362469,2238.070351208,0.0,0.0,3.1945897316365546e-11,,0.00390625,19.0625,21877.16414469888,226.02627563476562,0.02734375,26188800.0,1773994333.8421109,0.0,0.00011241469474043697
26442752.0,0.0,0.0,0.0,0.037109375,0.0,-0.010615583509206772,2253.649954132,0.0,0.0,3.193299444315123e-11,,0.005859375,19.564453125,21789.144003658253,224.76356506347656,0.037109375,26442752.0,1773994349.4684594,0.0,0.00014090380864217877
26696704.0,0.0,0.0,0.0,0.009765625,0.0,-0.010699892416596413,2269.256295061,0.0,0.0,3.191628558663062e-11,,0.00390625,17.697265625,21866.422220720873,230.7969970703125,0.009765625,26696704.0,1773994365.0482283,0.0,0.0001136442951974459
26950656.0,0.0,0.0,0.0,0.0,0.0,-0.01036870013922453,2284.83848955,0.0,0.0,3.185597619026481e-11,,0.0,17.984375,21818.452919635252,231.19003295898438,0.0,26950656.0,1773994380.654453,0.0,0.00011651240492938086
27204608.0,0.0,0.0,0.0,0.00390625,0.0,-0.010245120152831078,2327.427521589,0.0,0.0,3.1857311927341314e-11,"{'size': 4709513.0, '_type': 'html-file', 'sha256': '23ebc4bb853e817418dbd3211d7e7e821094798a2310c26e8e440240173ac125', 'path': 'media/html/render_27204608_23ebc4bb853e817418db.html'}",0.001953125,16.451171875,21861.227954335554,233.35833740234375,0.00390625,27204608.0,1773994438.8262057,0.0,0.000120053235150408
27458560.0,0.0,0.0,0.0,0.046875,0.0,-0.010359321720898151,2343.258462739,0.0,0.0,3.178170573936434e-11,,0.005859375,19.44140625,21851.626812582716,223.81817626953125,0.046875,27458560.0,1773994439.0348575,0.0,0.0001212409624713473
27712512.0,0.0,0.0,0.0,0.029296875,0.0,-0.011276974342763424,2358.84332536,0.0,0.0,3.175199339566781e-11,,0.005859375,20.083984375,21803.027875832493,226.1705780029297,0.029296875,27712512.0,1773994454.6566124,0.0,0.000138130912091583
27966464.0,0.0,0.0,0.0,0.0390625,0.0,-0.011001649312675,2374.42581645,0.0,0.0,3.178591764796401e-11,,0.005859375,20.748046875,21854.49039596208,226.14202880859375,0.0390625,27966464.0,1773994470.2415392,0.0,0.0001303466415265575
28220416.0,0.0,0.0,0.0,0.021484375,0.0,-0.011230896227061749,2390.013609966,0.0,0.0,3.174494001001449e-11,,0.00390625,18.05859375,21864.971042343597,237.7142333984375,0.021484375,28220416.0,1773994485.8238666,0.0,0.0001279033749597147
28474368.0,0.0,0.0,0.0,0.021484375,0.0,-0.011157550849020481,2432.653466952,0.0,0.0,3.1718794257784566e-11,"{'size': 4713513.0, '_type': 'html-file', 'sha256': '84a2b5309d7576783e60ccbed9e5599998cb591e16fbcc8271540d6ead829988', 'path': 'media/html/render_28474368_84a2b5309d7576783e60.html'}",0.00390625,17.080078125,21847.08347353469,235.77333068847656,0.021484375,28474368.0,1773994544.0521219,0.0,0.0001283970777876675
28728320.0,0.0,0.0,0.0,0.009765625,0.0,-0.01217062771320343,2448.448776779,0.0,0.0,3.1764129521105744e-11,,0.00390625,19.603515625,21874.65624275377,237.43499755859375,0.009765625,28728320.0,1773994544.2637444,0.0,0.00015186335076577961
28982272.0,0.0,0.0,0.0,0.041015625,0.0,-0.011490468867123127,2464.04533749,0.0,0.0,3.177582502678078e-11,,0.009765625,22.275390625,21867.588958791323,234.99014282226562,0.041015625,28982272.0,1773994559.846844,0.0,0.00011395615729270503
29236224.0,0.0,0.0,0.0,0.001953125,0.0,-0.01073136180639267,2479.612969664,0.0,0.0,3.1761076407788025e-11,,0.001953125,19.638671875,21890.002442863628,233.50509643554688,0.001953125,29236224.0,1773994575.4434333,0.0,0.00013091132859699428
29490176.0,0.0,0.0,0.0,0.001953125,0.0,-0.011238357983529568,2495.179240317,0.0,0.0,3.176576016117316e-11,,0.001953125,21.5,21882.47612773287,241.48699951171875,0.001953125,29490176.0,1773994591.011046,0.0,0.00012791405606549233
29744128.0,0.0,0.0,0.0,0.009765625,0.0,-0.01110322680324316,2537.56317594,0.0,0.0,3.174801740946087e-11,"{'sha256': 'f25e1158bcb314b1f972eb0057518873ada6a2e4e5e6d5677b3b5a8b642ac25a', 'path': 'media/html/render_29744128_f25e1158bcb314b1f972.html', 'size': 4714965.0, '_type': 'html-file'}",0.001953125,17.08203125,21894.13566278384,248.8624267578125,0.009765625,29744128.0,1773994648.9618773,0.0,0.00013081516954116523
29998080.0,0.0,0.0,0.0,0.009765625,0.0,-0.011577232740819454,2553.35803969,0.0,0.0,3.173634272046755e-11,,0.001953125,18.85546875,21909.517778941,248.22984313964844,0.009765625,29998080.0,1773994649.1696002,0.0,0.00012973610137123615
30252032.0,0.0,0.0,0.0,0.01953125,0.0,-0.01081998273730278,2568.930831001,0.0,0.0,3.178202492848392e-11,,0.001953125,20.26953125,21865.726905838543,242.47311401367188,0.01953125,30252032.0,1773994664.756277,0.0,0.00012045227776980028
30505984.0,0.0,0.0,0.0,0.0,0.0,-0.010686125606298447,2584.502130905,0.0,0.0,3.176274174232496e-11,,0.0,20.658203125,21879.32296434177,240.92288208007812,0.0,30505984.0,1773994680.3289766,0.0,0.00012359920947346836
30759936.0,0.0,0.0,0.0,0.009765625,0.0,-0.01086660847067833,2600.062578372,0.0,0.0,3.177329926939976e-11,,0.001953125,20.64453125,21883.963801401413,239.3294677734375,0.009765625,30759936.0,1773994695.899839,0.0,0.0001295635593123734
31013888.0,0.0,0.0,0.0,0.0,0.0,-0.011460303328931332,2641.504800796,0.0,0.0,3.1760528235169616e-11,"{'path': 'media/html/render_31013888_ae9e50c4df6a03a45878.html', 'size': 4718081.0, '_type': 'html-file', 'sha256': 'ae9e50c4df6a03a458781a2a82e8620b231bf61082433069e2e20407d03dce09'}",0.0,17.888671875,21895.85582288536,255.4914093017578,0.0,31013888.0,1773994752.903491,0.0,0.00012818373215850443
31267840.0,0.0,0.0,0.0,0.0,0.0,-0.011109400540590286,2657.287254758,0.0,0.0,3.175568488722469e-11,,0.0,23.025390625,21889.89717547563,242.39808654785156,0.0,31267840.0,1773994753.1142352,0.0,0.00012949250231031328
31521792.0,0.0,0.0,0.0,0.01953125,0.0,-0.011835992336273193,2672.855592931,0.0,0.0,3.175839105584721e-11,,0.00390625,20.080078125,21893.027738354253,243.0205841064453,0.01953125,31521792.0,1773994768.6855896,0.0,0.00014096952509135008
31775744.0,0.0,0.0,0.0,0.00390625,0.0,-0.01209548581391573,2688.399539303,0.0,0.0,3.176160029427777e-11,,0.00390625,19.78515625,21886.985179178708,257.43212890625,0.00390625,31775744.0,1773994784.2538404,0.0,0.00012919439177494496
32029696.0,0.0,0.0,0.0,0.015625,0.0,-0.011261706240475178,2703.961598282,0.0,0.0,3.1760916813228235e-11,,0.005859375,19.646484375,21928.498653854233,253.6733856201172,0.015625,32029696.0,1773994799.7976775,0.0,0.0001240056153619662
32283648.0,0.0,0.0,0.0,0.001953125,0.0,-0.011509313248097897,2746.797947233,0.0,0.0,3.1756527962834014e-11,"{'sha256': '77fa768586f12c0e701becd97765cbf6025f861107ef661db559a9d98fdcf86b', 'path': 'media/html/render_32283648_77fa768586f12c0e701b.html', 'size': 4717941.0, '_type': 'html-file'}",0.001953125,20.267578125,21898.683287501026,249.31150817871094,0.001953125,32283648.0,1773994858.1966677,0.0,0.00013156849308870733
32537600.0,0.0,0.0,0.0,0.005859375,0.0,-0.010965611785650253,2762.620472847,0.0,0.0,3.1762072139063235e-11,,0.001953125,21.7734375,21910.102758086523,246.3223876953125,0.005859375,32537600.0,1773994858.4157772,0.0,0.00012349397002253681
32791552.0,0.0,0.0,0.0,0.02734375,0.0,-0.011649209074676037,2778.154162582,0.0,0.0,3.01343013042743e-11,,0.00390625,20.693359375,21842.698794465214,247.2025146484375,0.02734375,32791552.0,1773994874.0187097,0.0,0.00012845671153627336
33045504.0,0.0,0.0,0.0,0.0,0.0,-0.011287208646535873,2793.720251503,0.0,0.0,2.8513538752328316e-11,,0.0,20.658203125,21950.536016610127,252.7930145263672,0.0,33045504.0,1773994889.5523145,0.0,0.00012903190508950502
33299456.0,0.0,0.0,0.0,0.0,0.0,-0.011314689181745052,2809.288856477,0.0,0.0,3.014082733399093e-11,,0.0,20.724609375,21893.227534472393,247.92141723632812,0.0,33299456.0,1773994905.1183534,0.0,0.00012174888979643583
33553408.0,0.0,0.0,0.0,0.00390625,0.0,-0.010573814623057842,2851.765363808,0.0,0.0,3.076418980674234e-11,"{'path': 'media/html/render_33553408_d19d1102855d81b4fe50.html', 'size': 4717093.0, '_type': 'html-file', 'sha256': 'd19d1102855d81b4fe504e7c3e2f23e16ddb18f42bb3e2a4e80fca671e40cd1f'}",0.001953125,19.14453125,21887.103461119284,257.41796875,0.00390625,33553408.0,1773994963.164128,0.0,0.00011416635243222117
33807360.0,0.0,0.0,0.0,0.017578125,0.0,-0.01035386137664318,2867.570566902,0.0,0.0,3.1076596157531e-11,,0.00390625,21.443359375,21892.457169517795,250.88177490234375,0.017578125,33807360.0,1773994963.3791816,0.0,0.00011463815462775528
34061312.0,0.0,0.0,0.0,0.033203125,0.0,-0.010496918112039566,2883.149862977,0.0,0.0,3.12825980397502e-11,,0.005859375,20.91015625,21867.444400414686,251.7359161376953,0.033203125,34061312.0,1773994978.9688563,0.0,0.00011928861931664869
34315264.0,0.0,0.0,0.0,0.0078125,0.0,-0.011228291317820549,2898.707767917,0.0,0.0,3.145568527873621e-11,,0.001953125,19.76171875,21867.465051494335,251.10549926757812,0.0078125,34315264.0,1773994994.5481625,0.0,0.00012459872232284397
34569216.0,0.0,0.0,0.0,0.013671875,0.0,-0.010518849827349186,2914.286769731,0.0,0.0,3.160372311072912e-11,,0.00390625,22.181640625,21902.787358559784,246.37017822265625,0.013671875,34569216.0,1773995010.1059418,0.0,0.00011817945051006973
34823168.0,0.0,0.0,0.0,0.0078125,0.0,-0.011395890265703201,2957.573737857,0.0,0.0,3.1715487874839354e-11,"{'path': 'media/html/render_34823168_6b409f6afb91d9d6f024.html', 'size': 4717245.0, '_type': 'html-file', 'sha256': '6b409f6afb91d9d6f0249e328d65320881bb2efd3ea63ea01fec1ed2c9a1bb64'}",0.001953125,20.00390625,21868.878845312105,252.781005859375,0.0078125,34823168.0,1773995068.97245,0.0,0.00013266250607557595
35077120.0,0.0,0.0,0.0,0.0078125,0.0,-0.012048712000250816,2973.409231736,0.0,0.0,3.1767023039863673e-11,,0.001953125,21.41796875,21894.68876693973,251.46112060546875,0.0078125,35077120.0,1773995069.2038434,0.0,0.00013037919416092336
35331072.0,0.0,0.0,0.0,0.025390625,0.0,-0.011025095358490944,2988.973716938,0.0,0.0,3.177085330929863e-11,,0.00390625,19.91796875,21836.61683061304,257.8480529785156,0.025390625,35331072.0,1773995084.8074827,0.0,0.00011409184662625194
35585024.0,0.0,0.0,0.0,0.0,0.0,-0.009587637148797512,3004.546863726,0.0,0.0,3.17817230865991e-11,,0.0,19.2734375,21894.603706793103,254.99771118164062,0.0,35585024.0,1773995100.3718824,0.0,0.00010059784835902974
35838976.0,0.0,0.0,0.0,0.01953125,0.0,-0.00962176825851202,3020.10519063,0.0,0.0,3.1769017971861047e-11,,0.00390625,19.216796875,21880.184094528144,261.76116943359375,0.01953125,35838976.0,1773995115.944541,0.0,0.0001071677470463328
36092928.0,0.0,0.0,0.0,0.009765625,0.0,-0.010610734112560749,3061.698520751,0.0,0.0,3.17756793100088e-11,"{'path': 'media/html/render_36092928_5b488efa9ec6d59a0c7b.html', 'size': 4719365.0, '_type': 'html-file', 'sha256': '5b488efa9ec6d59a0c7b0eefd5c5a0c1d2cb1600ac9f8a3ee77cac5d85d8edb8'}",0.001953125,16.98828125,21900.868871877276,259.5815124511719,0.009765625,36092928.0,1773995173.097261,0.0,0.00012016162509098649
36346880.0,0.0,0.0,0.0,0.0,0.0,-0.010140016674995422,3077.511914131,0.0,0.0,3.1774270714546304e-11,,0.0,17.693359375,21893.27883406406,263.48773193359375,0.0,36346880.0,1773995173.3105168,0.0,0.00010234520595986396
36600832.0,0.0,0.0,0.0,0.005859375,0.0,-0.010371931828558445,3093.065191568,0.0,0.0,3.17774556668482e-11,,0.001953125,20.275390625,21840.964135689283,263.21160888671875,0.005859375,36600832.0,1773995188.910217,0.0,0.00012572621926665306
36854784.0,0.0,0.0,0.0,0.005859375,0.0,-0.010498241521418095,3108.613843513,0.0,0.0,3.1771786590528706e-11,,0.00390625,21.78125,21916.942751438008,256.3238525390625,0.005859375,36854784.0,1773995204.4634223,0.0,0.00011486529547255486
37108736.0,0.0,0.0,0.0,0.0078125,0.0,-0.010616251267492771,3124.182358898,0.0,0.0,3.178037347173479e-11,,0.00390625,20.666015625,21920.00211323962,259.46710205078125,0.0078125,37108736.0,1773995220.0120647,0.0,0.00011621358135016635
37362688.0,0.0,0.0,0.0,0.025390625,0.0,-0.010003011673688889,3166.74105116,0.0,0.0,3.177945059884557e-11,"{'path': 'media/html/render_37362688_232570befbc0ad38434b.html', 'size': 4721741.0, '_type': 'html-file', 'sha256': '232570befbc0ad38434bb6b7f01e70df26fd67e7c58f0f9f206b6ceb2c4dc2c8'}",0.005859375,23.525390625,21888.869746958004,252.22531127929688,0.025390625,37362688.0,1773995278.139787,0.0,0.00010377355647506192
37616640.0,0.0,0.0,0.0,0.015625,0.0,-0.010549384169280529,3182.586959137,0.0,0.0,3.177543644872216e-11,,0.001953125,21.609375,21891.560428604815,255.83609008789062,0.015625,37616640.0,1773995278.360996,0.0,0.00010978570207953453
37870592.0,0.0,0.0,0.0,0.017578125,0.0,-0.008811668492853642,3198.161078755,0.0,0.0,3.177359070294372e-11,,0.00390625,21.275390625,21794.71746028264,254.47071838378906,0.017578125,37870592.0,1773995293.985333,0.0,9.504020999884233e-05
38124544.0,0.0,0.0,0.0,0.009765625,0.0,-0.009118127636611462,3213.713910351,0.0,0.0,3.1775318487525794e-11,,0.001953125,20.828125,21879.90947832341,253.63490295410156,0.009765625,38124544.0,1773995309.5593748,0.0,9.761843830347061e-05
38378496.0,0.0,0.0,0.0,0.025390625,0.0,-0.00875898264348507,3229.261201083,0.0,0.0,3.1777414033484774e-11,,0.00390625,21.77734375,21911.406229201275,259.0238342285156,0.025390625,38378496.0,1773995325.1121848,0.0,9.480412700213492e-05
38632448.0,0.0,0.0,0.0,0.0078125,0.0,-0.009306269697844982,3270.727471858,0.0,0.0,3.178134838632829e-11,"{'path': 'media/html/render_38632448_2fd6c35054e1f9f18794.html', 'size': 4720801.0, '_type': 'html-file', 'sha256': '2fd6c35054e1f9f18794de2821a00a74495c054b7f7407bbccabcf050ee9ccfc'}",0.001953125,21.201171875,21923.452643810564,252.80630493164062,0.0078125,38632448.0,1773995382.1261256,0.0,0.00010530073632253334
38886400.0,0.0,0.0,0.0,0.029296875,0.0,-0.0099827004596591,3286.529695867,0.0,0.0,3.178429741623745e-11,,0.00390625,22.306640625,21911.597345886235,256.1193542480469,0.029296875,38886400.0,1773995382.3468804,0.0,0.00011353234731359407
39140352.0,0.0,0.0,0.0,0.0,0.0,-0.00941175315529108,3302.100748585,0.0,0.0,1.8001216836593947e-11,,0.0,18.36328125,21875.38357395836,218.04798889160156,0.0,39140352.0,1773995397.9278429,0.0,9.654267341829836e-05
39394304.0,0.0,0.0,0.0,0.0,0.0,-0.009016424417495728,3317.660168407,0.0,0.0,1.606329999570555e-11,,0.0,13.876953125,21883.539373423286,174.27487182617188,0.0,39394304.0,1773995413.4990633,0.0,9.68742388067767e-05
39648256.0,0.0,0.0,0.0,0.009765625,0.0,-0.009027620777487755,3333.222618317,0.0,0.0,-3.927187134517007e-12,,0.001953125,15.052734375,21899.016004890535,178.3687286376953,0.009765625,39648256.0,1773995429.0584195,0.0,9.68273525359109e-05
39902208.0,0.0,0.0,0.0,0.01171875,0.0,-0.008847139775753021,3375.745050868,0.0,0.0,-1.3400342467606574e-11,"{'path': 'media/html/render_39902208_3d24688c917e988b6163.html', 'size': 4711381.0, '_type': 'html-file', 'sha256': '3d24688c917e988b6163a15ce1a80bb94f3c1696e07aa2f37d9195ecb097d621'}",0.001953125,14.416015625,21893.08443688205,189.6619415283203,0.01171875,39902208.0,1773995487.1437955,0.0,0.00010930961434496567
40156160.0,0.0,0.0,0.0,0.0,0.0,-0.009732835926115513,3391.559259622,0.0,0.0,-1.3766217332733532e-11,,0.0,12.8671875,21932.94133550383,180.4866943359375,0.0,40156160.0,1773995487.3657687,0.0,0.00010245841258438304
40410112.0,0.0,0.0,0.0,0.0,0.0,-0.011575098149478436,3407.127689382,0.0,0.0,-4.913334062522923e-12,,0.0,16.12109375,21862.03022519093,179.66905212402344,0.0,40410112.0,1773995502.957524,0.0,0.00014375097816810012
40664064.0,0.0,0.0,0.0,0.0,0.0,-0.010383762419223785,3422.703032028,0.0,0.0,1.097377288865331e-12,,0.0,16.78125,21891.158651315473,172.19558715820312,0.0,40664064.0,1773995518.526012,0.0,0.00010517173359403387
40918016.0,0.0,0.0,0.0,0.0,0.0,-0.009945698082447052,3438.268313545,0.0,0.0,2.97615859908007e-12,,0.0,15.37890625,21878.87220140317,174.7218475341797,0.0,40918016.0,1773995534.1012602,0.0,0.00011949074541917071
41171968.0,0.0,0.0,0.0,0.013671875,0.0,-0.009064524434506893,3481.316557925,0.0,0.0,3.8262717647064015e-12,"{'path': 'media/html/render_41171968_4b2a4238ebe78a65a7f5.html', 'size': 4691113.0, '_type': 'html-file', 'sha256': '4b2a4238ebe78a65a7f50972add55631daad345cb37e83dcf7dd2c9711e8b466'}",0.001953125,14.26171875,21887.957107858725,179.087646484375,0.013671875,41171968.0,1773995592.7152236,0.0,0.00010151503374800086
41425920.0,0.0,0.0,0.0,0.017578125,0.0,-0.009387214668095112,3497.143577407,0.0,0.0,4.209105286534509e-12,,0.00390625,15.54296875,21867.37750914188,178.95553588867188,0.017578125,41425920.0,1773995592.9398756,0.0,0.00011287113011348993
41679872.0,0.0,0.0,0.0,0.0,0.0,-0.009284330531954765,3512.724735616,0.0,0.0,4.9200092784584815e-12,,0.0,16.181640625,21836.810673967473,174.12313842773438,0.0,41679872.0,1773995608.5417378,0.0,0.00011503454152261838
41933824.0,0.0,0.0,0.0,0.0,0.0,-0.009384884499013424,3528.275345929,0.0,0.0,5.423409984994798e-12,,0.0,15.64453125,21876.233610937725,177.685791015625,0.0,41933824.0,1773995624.122887,0.0,0.00010244483564747497
42187776.0,0.0,0.0,0.0,0.0078125,0.0,-0.009761008433997631,3543.851053011,0.0,0.0,4.572177705886027e-12,,0.00390625,16.15625,21918.50412350709,173.65036010742188,0.0078125,42187776.0,1773995639.6735463,0.0,0.00012517413415480405
42441728.0,0.0,0.0,0.0,0.0,0.0,-0.008765014819800854,3585.315833671,0.0,0.0,3.912498797165043e-12,"{'path': 'media/html/render_42441728_07ca93fffe84bc0e7caf.html', 'size': 4692409.0, '_type': 'html-file', 'sha256': '07ca93fffe84bc0e7cafd10663441c63a1e2f98422710ed87ef9336f2fe37c31'}",0.0,14.89453125,21876.863992857125,179.46759033203125,0.0,42441728.0,1773995696.7145452,0.0,9.97133829514496e-05
42695680.0,0.0,0.0,0.0,0.0078125,0.0,-0.008053652942180634,3601.152308754,0.0,0.0,4.275395142083749e-12,,0.001953125,16.673828125,21901.205708593683,172.43283081054688,0.0078125,42695680.0,1773995696.9359918,0.0,0.00010444681538501754
42949632.0,0.0,0.0,0.0,0.0,0.0,-0.008412075228989124,3616.72901222,0.0,0.0,4.685567905893251e-12,,0.0,13.33984375,21818.452919635252,179.84906005859375,0.0,42949632.0,1773995712.55039,0.0,0.00010314612154616043
43203584.0,0.0,0.0,0.0,0.0,0.0,-0.008749959990382195,3632.30329354,0.0,0.0,4.905745080996393e-12,,0.0,16.296875,21875.954601030964,172.02188110351562,0.0,43203584.0,1773995728.1272364,0.0,0.00011869554873555899
43457536.0,0.0,0.0,0.0,0.009765625,0.0,-0.008799026720225811,3647.870430166,0.0,0.0,5.460359595033104e-12,,0.001953125,15.8046875,21877.93343373017,177.26516723632812,0.009765625,43457536.0,1773995743.7015018,0.0,0.00010404067143099383
43711488.0,0.0,0.0,0.0,0.0,0.0,-0.008408240973949432,3690.756804143,0.0,0.0,1.0356446603076996e-11,"{'path': 'media/html/render_43711488_bb5a205a7c33b2442039.html', 'size': 4720257.0, '_type': 'html-file', 'sha256': 'bb5a205a7c33b2442039880dc88c3afbb8f1c54a460dbe47e28bb69193b8bd12'}",0.0,15.947265625,21885.533068978726,201.11166381835938,0.0,43711488.0,1773995802.1554697,0.0,0.00011899144010385498
43965440.0,0.0,0.0,0.0,0.009765625,0.0,-0.010046516545116901,3706.588627652,0.0,0.0,-1.0135794981103174e-11,,0.001953125,16.875,21870.598182292975,211.15509033203125,0.009765625,43965440.0,1773995802.3711872,0.0,0.00013345989282242954
44219392.0,0.0,0.0,0.0,0.009765625,0.0,-0.010059221647679806,3722.169664884,0.0,0.0,1.1943882514964255e-11,,0.001953125,18.611328125,21806.577838340694,234.41690063476562,0.009765625,44219392.0,1773995817.9868283,0.0,0.0001379592140438035
44473344.0,0.0,0.0,0.0,0.0078125,0.0,-0.009479060769081116,3737.749163041,0.0,0.0,1.1788533690881842e-11,,0.001953125,12.4296875,21870.962829634136,168.34396362304688,0.0078125,44473344.0,1773995833.5679684,0.0,0.0001236082025570795
44727296.0,0.0,0.0,0.0,0.0,0.0,-0.008126426488161087,3753.318567207,0.0,0.0,-1.5792299109043673e-12,,0.0,14.671875,21861.874971314228,161.767578125,0.0,44727296.0,1773995849.1474454,0.0,0.00010419620957691222
44981248.0,0.0,0.0,0.0,0.0,0.0,-0.0076175350695848465,3794.793912327,0.0,0.0,-8.925724742647745e-12,"{'size': 4695925.0, '_type': 'html-file', 'sha256': 'e4c268bdb77d6c1e694ccaf05894fe4c4013488d0aab287b25131ef381dbef73', 'path': 'media/html/render_44981248_e4c268bdb77d6c1e694c.html'}",0.0,13.291015625,21889.17832524933,167.28366088867188,0.0,44981248.0,1773995906.1926093,0.0,0.00011368090781616047
45235200.0,0.0,0.0,0.0,0.0,0.0,-0.007036177907139063,3810.630917324,0.0,0.0,-8.58654727181607e-12,,0.0,13.259765625,21877.399149569093,164.116943359375,0.0,45235200.0,1773995906.413844,0.0,8.488706225762144e-05
45489152.0,0.0,0.0,0.0,0.001953125,0.0,-0.00677839620038867,3826.200474918,0.0,0.0,-8.701149176171263e-12,,0.001953125,14.763671875,21818.366216187456,162.3477020263672,0.001953125,45489152.0,1773995922.0291724,0.0,9.364840661874041e-05
45743104.0,0.0,0.0,0.0,0.013671875,0.0,-0.007186837028712034,3841.775264556,0.0,0.0,-9.340321918682726e-12,,0.00390625,13.57421875,21889.476116047907,163.9755859375,0.013671875,45743104.0,1773995937.5987093,0.0,0.00010052118159364909
45997056.0,0.0,0.0,0.0,0.0078125,0.0,-0.006537572480738163,3857.34139398,0.0,0.0,-1.2109481820066215e-11,,0.001953125,10.859375,21879.488803037664,167.45155334472656,0.0078125,45997056.0,1773995953.1735797,0.0,7.665074372198433e-05
