training/critic_loss,training/alpha_loss,eval/episode_success_any,step,eval/episode_success_easy,_step,_runtime,eval/episode_reward_dist,training/actor_loss,render,eval/episode_reward_survive,training/entropy,_timestamp,eval/episode_reward_near,eval/episode_reward_ctrl,eval/episode_dist,eval/episode_reward,training/sps,training/log_alpha,eval/episode_success,eval/episode_success_hard
0.0009011217625811696,-3.937332166970009e-06,0.00390625,3587072.0,21.134765625,3587072.0,370.863676529,0.0,-0.2975081205368042,,0.0,0.0,1774005316.0039723,0.0,0.0,199.06265258789062,0.01953125,22281.751233302104,0.0,0.01953125,0.0
0.0007401208276860416,1.0372055839980021e-05,0.001953125,3841024.0,24.580078125,3841024.0,386.198796648,0.0,-0.2543054223060608,,0.0,0.0,1774005331.3214495,0.0,0.0,374.9878234863281,0.02734375,22367.68501785863,0.0,0.02734375,0.0
0.0008593930397182703,4.994115897716256e-06,0.009765625,4094976.0,22.439453125,4094976.0,401.513995775,0.0,-0.1688937395811081,,0.0,0.0,1774005346.6565785,0.0,0.0,259.34503173828125,0.212890625,22333.453296316668,0.0,0.212890625,0.0
0.0007396697765216231,3.288404741397244e-06,0.0,4348928.0,20.99609375,4348928.0,442.90238934,0.0,-0.14718224108219147,"{'_type': 'html-file', 'sha256': 'fb04876540fe884a46892c7f474719e869ba6b71855106687ed462daed19cfc7', 'path': 'media/html/render_4348928_fb04876540fe884a4689.html', 'size': 4744865.0}",0.0,0.0,1774005403.360694,0.0,0.0,237.32553100585938,0.0,22375.077890046607,0.0,0.0,0.0
0.0006363095599226654,-5.854967639606912e-06,0.009765625,4602880.0,13.921875,4602880.0,458.458647098,0.0,-0.18069660663604736,,0.0,0.0,1774005403.5665143,0.0,0.0,245.50064086914062,0.15234375,22323.931723911668,0.0,0.15234375,0.0
0.0007764790207147598,6.400303391274065e-06,0.00390625,4856832.0,32.07421875,4856832.0,473.787081427,0.0,-0.1698564887046814,,0.0,0.0,1774005418.9159484,0.0,0.0,207.53839111328125,0.005859375,22316.977525587426,0.0,0.005859375,0.0
0.0004999832017347217,-2.7887244868907146e-06,0.005859375,5110784.0,26.505859375,5110784.0,489.328195982,0.0,-0.10751594603061676,,0.0,0.0,1774005434.2448895,0.0,0.0,291.94287109375,0.09375,22340.050418141913,0.0,0.09375,0.0
0.0007485076203010976,2.9655548132723197e-06,0.00390625,5364736.0,26.544921875,5364736.0,504.870394637,0.0,-0.14426091313362122,,0.0,0.0,1774005449.7858982,0.0,0.0,265.1192626953125,0.013671875,21944.38843453772,0.0,0.013671875,0.0
0.0007890756241977215,3.164776671837899e-06,0.00390625,5618688.0,16.96875,5618688.0,546.355733719,0.0,-0.10461170226335526,"{'size': 4749569.0, '_type': 'html-file', 'sha256': 'cbf711890e7984eed407bceaa9dbb8aeaabf22bf8f7ddf5cf6ad33a86f58e3a0', 'path': 'media/html/render_5618688_cbf711890e7984eed407.html'}",0.0,0.0,1774005506.814006,0.0,0.0,193.7681884765625,0.05078125,21930.632848976355,0.0,0.05078125,0.0
0.0007985212141647935,1.5222211004584096e-05,0.0,5872640.0,11.12109375,5872640.0,562.12193309,0.0,-0.019240139052271843,,0.0,0.0,1774005507.0178223,0.0,0.0,154.13937377929688,0.0,21943.59366984842,0.0,0.0,0.0
0.00048072150093503296,-1.0666674825188238e-05,0.0078125,6126592.0,15.54296875,6126592.0,577.650977765,0.0,-0.05369628220796585,,0.0,0.0,1774005522.5796688,0.0,0.0,139.67942810058594,0.03515625,21904.635007774832,0.0,0.03515625,0.0
0.0009041040320880711,-1.4053352970222477e-05,0.0,6380544.0,16.669921875,6380544.0,593.183052832,0.0,-0.1872490644454956,,0.0,0.0,1774005538.108779,0.0,0.0,185.3949737548828,0.0,21960.761723343676,0.0,0.0,0.0
0.0014772872673347592,-1.1356553841324057e-05,0.009765625,6634496.0,15.625,6634496.0,608.709224923,0.0,-0.27778881788253784,,0.0,0.0,1774005553.6408317,0.0,0.0,191.44586181640625,0.06640625,21956.08373437496,0.0,0.06640625,0.0
0.0015951819950714707,-1.3593554513136041e-06,0.005859375,6888448.0,35.451171875,6888448.0,650.569201003,0.0,-0.3284856081008911,"{'path': 'media/html/render_6888448_549af4e99af8d48a803f.html', 'size': 4745113.0, '_type': 'html-file', 'sha256': '549af4e99af8d48a803fff9077ddf52d9801b057a87503e8d5261517a2881d3a'}",0.0,0.0,1774005611.0275295,0.0,0.0,297.4515380859375,0.03515625,21967.790147722942,0.0,0.03515625,0.0
0.0018747878493741155,3.710232022058335e-06,0.005859375,7142400.0,19.939453125,7142400.0,666.315668769,0.0,-0.2911158502101898,,0.0,0.0,1774005611.2334611,0.0,0.0,245.26229858398438,0.029296875,21957.206650167784,0.0,0.029296875,0.0
0.0022659441456198692,6.9838915806030855e-06,0.0,7396352.0,23.19140625,7396352.0,681.83548245,0.0,-0.2851547300815582,,0.0,0.0,1774005626.7734087,0.0,0.0,229.83493041992188,0.0,21946.306866578558,0.0,0.0,0.0
0.002748865634202957,-4.576351784635335e-06,0.0078125,7650304.0,24.95703125,7650304.0,697.346018935,0.0,-0.30830052495002747,,0.0,0.0,1774005642.2932746,0.0,0.0,204.4954071044922,0.08203125,21978.630561097976,0.0,0.08203125,0.0
0.0026860167272388935,-8.573392733524088e-07,0.00390625,7904256.0,18.361328125,7904256.0,712.872501153,0.0,-0.32268500328063965,,0.0,0.0,1774005657.803742,0.0,0.0,197.4345703125,0.021484375,21996.733825020678,0.0,0.021484375,0.0
0.002662585349753499,-3.2684031339158537e-06,0.005859375,8158208.0,23.6640625,8158208.0,755.029356956,0.0,-0.30870866775512695,"{'path': 'media/html/render_8158208_1bb4f1d5e8b39deb460a.html', 'size': 4739173.0, '_type': 'html-file', 'sha256': '1bb4f1d5e8b39deb460ada61d24beeedc8aadd2a80e9a3361befa5105cb73afe'}",0.0,0.0,1774005715.4876516,0.0,0.0,216.80667114257812,0.068359375,21957.737144490766,0.0,0.068359375,0.0
0.0023020189255476,7.56633244236582e-06,0.005859375,8412160.0,22.099609375,8412160.0,770.79826724,0.0,-0.29676884412765503,,0.0,0.0,1774005715.6888528,0.0,0.0,243.3476104736328,0.0703125,21938.07123859805,0.0,0.0703125,0.0
0.0038207476027309895,-8.827589226712007e-06,0.001953125,8666112.0,16.623046875,8666112.0,786.331902147,0.0,-0.3587893545627594,,0.0,0.0,1774005731.2561553,0.0,0.0,171.04684448242188,0.001953125,21902.351391231234,0.0,0.001953125,0.0
0.0047557116486132145,2.3609854906680994e-06,0.0078125,8920064.0,25.681640625,8920064.0,801.852071027,0.0,-0.455294132232666,,0.0,0.0,1774005746.7897017,0.0,0.0,232.66946411132812,0.087890625,21951.082926578347,0.0,0.087890625,0.0
0.004985153209418058,1.2125387911510188e-06,0.01171875,9174016.0,27.646484375,9174016.0,817.387765518,0.0,-0.42480841279029846,,0.0,0.0,1774005762.3097813,0.0,0.0,190.19598388671875,0.14453125,21968.983134537575,0.0,0.14453125,0.0
0.005418953485786915,5.109527592139784e-06,0.009765625,9427968.0,28.935546875,9427968.0,859.070774376,0.0,-0.39343249797821045,"{'sha256': '0fdbe728d9ee35557906bf100ce08a325096237c9bcf1a5f09c6a2aaecf3fc42', 'path': 'media/html/render_9427968_0fdbe728d9ee35557906.html', 'size': 4749025.0, '_type': 'html-file'}",0.0,0.0,1774005819.5290382,0.0,0.0,248.56005859375,0.052734375,21954.62289372856,0.0,0.052734375,0.0
0.004917891230434179,1.3178150481962803e-07,0.001953125,9681920.0,26.21484375,9681920.0,874.83026317,0.0,-0.40369558334350586,,0.0,0.0,1774005819.7252636,0.0,0.0,247.0557861328125,0.005859375,21966.158326236768,0.0,0.005859375,0.0
0.004336124751716852,4.654575604945421e-06,0.00390625,9935872.0,30.4921875,9935872.0,890.362518068,0.0,-0.3921218812465668,,0.0,0.0,1774005835.2879665,0.0,0.0,241.94039916992188,0.033203125,21916.626625480258,0.0,0.033203125,0.0
0.003944097552448511,5.963518560747616e-06,0.0,10189824.0,19.607421875,10189824.0,905.896044469,0.0,-0.3548663556575775,,0.0,0.0,1774005850.8197079,0.0,0.0,225.24404907226562,0.0,21951.23583101401,0.0,0.0,0.0
0.004648800939321518,-1.0050780474557541e-06,0.009765625,10443776.0,24.158203125,10443776.0,921.421689791,0.0,-0.37042590975761414,,0.0,0.0,1774005866.353781,0.0,0.0,198.48660278320312,0.08203125,21950.645486895322,0.0,0.08203125,0.0
0.0052147856913506985,9.232923048330122e-08,0.0,10697728.0,22.185546875,10697728.0,962.682417084,0.0,-0.4112200438976288,"{'_type': 'html-file', 'sha256': 'a3c9f128dc8ed1f8be4105145f63a0b446ef49f9c3dcfd4028768cc4e5605f2d', 'path': 'media/html/render_10697728_a3c9f128dc8ed1f8be41.html', 'size': 4760001.0}",0.0,0.0,1774005923.1407208,0.0,0.0,201.41958618164062,0.0,21967.55002551791,0.0,0.0,0.0
0.006430722773075104,-5.778159447800135e-06,0.009765625,10951680.0,21.3046875,10951680.0,978.45804828,0.0,-0.4416707456111908,,0.0,0.0,1774005923.3626118,0.0,0.0,207.03871154785156,0.140625,21999.228905995766,0.0,0.140625,0.0
0.006232505198568106,2.6902009153673134e-07,0.013671875,11205632.0,17.748046875,11205632.0,993.971784244,0.0,-0.48741763830184937,,0.0,0.0,1774005938.9158072,0.0,0.0,206.1224365234375,0.158203125,21926.698884532765,0.0,0.158203125,0.0
0.006162747740745544,8.693164659234753e-07,0.017578125,11459584.0,21.060546875,11459584.0,1009.485681061,0.0,-0.48828816413879395,,0.0,0.0,1774005954.429458,0.0,0.0,232.40953063964844,0.251953125,21993.153019214857,0.0,0.251953125,0.0
0.005854957737028599,-1.8753195263343514e-06,0.005859375,11713536.0,17.125,11713536.0,1025.002978336,0.0,-0.4938592314720154,,0.0,0.0,1774005969.9434178,0.0,0.0,258.71319580078125,0.02734375,21980.990896070227,0.0,0.02734375,0.0
0.0066795796155929565,2.867192733901902e-06,0.005859375,11967488.0,16.35546875,11967488.0,1067.624326986,0.0,-0.5087776184082031,"{'_type': 'html-file', 'sha256': '23cc7309f1783d75fb8c01c1f0889d5052aca47a881c30fee261636405336239', 'path': 'media/html/render_11967488_23cc7309f1783d75fb8c.html', 'size': 4744357.0}",0.0,0.0,1774006028.0825953,0.0,0.0,226.49020385742188,0.052734375,21993.47181080564,0.0,0.052734375,0.0
0.009297525510191917,-3.825814928859472e-06,0.00390625,12221440.0,22.599609375,12221440.0,1083.418981444,0.0,-0.5930620431900024,,0.0,0.0,1774006028.3474011,0.0,0.0,201.91751098632812,0.076171875,21963.95153970914,0.0,0.076171875,0.0
0.008211788721382618,-1.6376689018215984e-06,0.0,12475392.0,15.9765625,12475392.0,1098.933725185,0.0,-0.5515165328979492,,0.0,0.0,1774006043.876756,0.0,0.0,226.43118286132812,0.0,21975.042498788243,0.0,0.0,0.0
0.009100416675209999,7.711095349804964e-06,0.0,12729344.0,15.35546875,12729344.0,1114.441939621,0.0,-0.5785543322563171,,0.0,0.0,1774006059.3913481,0.0,0.0,213.46176147460938,0.0,21976.83797052767,0.0,0.0,0.0
0.00840331707149744,3.5350497000763426e-06,0.001953125,12983296.0,15.271484375,12983296.0,1129.962736573,0.0,-0.5246825218200684,,0.0,0.0,1774006074.8997104,0.0,0.0,242.27452087402344,0.005859375,22000.248544803304,0.0,0.005859375,0.0
0.007418869528919458,4.046293270221213e-06,0.0078125,13237248.0,17.908203125,13237248.0,1171.615635892,0.0,-0.49906495213508606,"{'sha256': 'b1a063df56a050b8a4e09d26e168662a9d73e6dcc219486682adb74aba0da797', 'path': 'media/html/render_13237248_b1a063df56a050b8a4e0.html', 'size': 4760825.0, '_type': 'html-file'}",0.0,0.0,1774006132.0739124,0.0,0.0,229.2537384033203,0.0703125,21973.528364316266,0.0,0.0703125,0.0
0.00659638037905097,-3.4982206216227496e-06,0.005859375,13491200.0,19.8671875,13491200.0,1187.38805335,0.0,-0.4716419279575348,,0.0,0.0,1774006132.2906425,0.0,0.0,229.173828125,0.03515625,21991.41753822503,0.0,0.03515625,0.0
0.008190901018679142,-6.444621249102056e-06,0.009765625,13745152.0,25.392578125,13745152.0,1202.908282071,0.0,-0.5537353754043579,,0.0,0.0,1774006147.845811,0.0,0.0,215.46006774902344,0.36328125,21920.551562781395,0.0,0.36328125,0.0
0.008053944446146488,-2.4978891815408133e-05,0.02734375,13999104.0,20.23828125,13999104.0,1218.421436211,0.0,-0.601366400718689,,0.0,0.0,1774006163.3659775,0.0,0.0,203.22216796875,0.568359375,21978.371154738456,0.0,0.568359375,0.0
0.00826437957584858,2.2109426936367527e-05,0.001953125,14253056.0,24.416015625,14253056.0,1233.942841726,0.0,-0.5726068615913391,,0.0,0.0,1774006178.8792095,0.0,0.0,248.03680419921875,0.00390625,21979.660537327512,0.0,0.00390625,0.0
0.007928299717605114,5.236850938672433e-06,0.0078125,14507008.0,18.41015625,14507008.0,1275.570714407,0.0,-0.4934180974960327,"{'size': 4759913.0, '_type': 'html-file', 'sha256': 'dca467b391b13c631c62f780ada0117fe0dd1a168e167b715f3e2a2a86ba85f5', 'path': 'media/html/render_14507008_dca467b391b13c631c62.html'}",0.0,0.0,1774006236.028991,0.0,0.0,220.98211669921875,0.06640625,21982.135868324607,0.0,0.06640625,0.0
0.008592911995947361,1.2235676649652305e-06,0.013671875,14760960.0,16.228515625,14760960.0,1291.668962018,0.0,-0.47043460607528687,,0.0,0.0,1774006236.5984643,0.0,0.0,240.0212860107422,0.3515625,21960.724595786483,0.0,0.3515625,0.0
0.010561353527009487,-9.492257959209383e-06,0.015625,15014912.0,18.44921875,15014912.0,1307.17614332,0.0,-0.5321836471557617,,0.0,0.0,1774006252.1267903,0.0,0.0,235.92335510253906,0.6171875,21986.229075975225,0.0,0.6171875,0.0
0.014777949079871178,-3.967392387949076e-07,0.0,15268864.0,15.828125,15268864.0,1322.687126065,0.0,-0.634575605392456,,0.0,0.0,1774006267.6338825,0.0,0.0,182.21194458007812,0.0,21990.576686763943,0.0,0.0,0.0
0.01700524613261223,-3.98233214582433e-06,0.013671875,15522816.0,11.830078125,15522816.0,1338.170004452,0.0,-0.6646941304206848,,0.0,0.0,1774006283.144968,0.0,0.0,177.2991180419922,0.162109375,21997.19400040944,0.0,0.162109375,0.0
0.018308667466044426,-7.640125659236219e-06,0.03125,15776768.0,22.54296875,15776768.0,1380.34122513,0.0,-0.6636139750480652,"{'path': 'media/html/render_15776768_95dcc8f97b5fecd37e7d.html', 'size': 4737693.0, '_type': 'html-file', 'sha256': '95dcc8f97b5fecd37e7d70bfb3d9a2fe384bf8981e8aaa903c0d0a1d1b755ae8'}",0.0,0.0,1774006340.7995124,0.0,0.0,175.21551513671875,0.798828125,22045.09736982369,0.0,0.798828125,0.0
0.019241463392972946,3.8639568629150745e-06,0.01953125,16030720.0,24.447265625,16030720.0,1396.088248219,0.0,-0.6686288118362427,,0.0,0.0,1774006341.008617,0.0,0.0,212.86737060546875,0.67578125,21996.895997170923,0.0,0.67578125,0.0
0.02309701405465603,-4.038954557472607e-06,0.02734375,16284672.0,17.599609375,16284672.0,1411.601541753,0.0,-0.7224997878074646,,0.0,0.0,1774006356.546098,0.0,0.0,219.67999267578125,0.708984375,21955.336092756457,0.0,0.708984375,0.0
0.02843872644007206,-0.0001816459553083405,0.037109375,16538624.0,23.4453125,16538624.0,1427.111018637,0.0,-1.130024790763855,,0.0,0.0,1774006372.0594919,0.0,0.0,200.29592895507812,0.494140625,21991.070656504402,0.0,0.494140625,0.0
0.025541840121150017,5.9600279200822115e-05,0.029296875,16792576.0,24.017578125,16792576.0,1442.629402258,0.0,-1.2047642469406128,,0.0,0.0,1774006387.568712,0.0,0.0,247.29087829589844,0.802734375,21987.173983580877,0.0,0.802734375,0.0
0.029453538358211517,6.60331670587766e-06,0.01171875,17046528.0,23.24609375,17046528.0,1485.385343914,0.0,-0.9851176142692566,"{'path': 'media/html/render_17046528_0822ef0a5982b8068616.html', 'size': 4744901.0, '_type': 'html-file', 'sha256': '0822ef0a5982b8068616574951fc1d9d32a416839b8bd68750bbb9744e43427b'}",0.0,0.0,1774006445.8436027,0.0,0.0,198.03585815429688,0.130859375,21990.94943209607,0.0,0.130859375,0.0
0.03313411772251129,-3.096559157711454e-05,0.0,17300480.0,13.259765625,17300480.0,1501.141349076,0.0,-0.9947169423103333,,0.0,0.0,1774006446.0499392,0.0,0.0,173.45828247070312,0.0,22010.82582736195,0.0,0.0,0.0
0.03415870666503906,-4.928155249217525e-05,0.025390625,17554432.0,19.279296875,17554432.0,1516.662462162,0.0,-1.2600692510604858,,0.0,0.0,1774006461.5992172,0.0,0.0,206.4758758544922,0.62109375,21946.330379963933,0.0,0.62109375,0.0
0.0283469520509243,6.018337808200158e-05,0.013671875,17808384.0,24.44921875,17808384.0,1532.196121051,0.0,-1.137755274772644,,0.0,0.0,1774006477.1201985,0.0,0.0,271.0694580078125,0.13671875,21964.12862792828,0.0,0.13671875,0.0
0.02958555892109871,1.7158485206891783e-05,0.033203125,18062336.0,25.908203125,18062336.0,1547.698737127,0.0,-0.961190938949585,,0.0,0.0,1774006492.6539369,0.0,0.0,244.36495971679688,0.98828125,21955.859708087246,0.0,0.98828125,0.0
0.03484688699245453,1.7349657355225645e-05,0.021484375,18316288.0,28.564453125,18316288.0,1589.571021052,0.0,-0.9535809755325317,"{'sha256': 'ace3299c9126d852e5e2fab6af22838aa74a57c178721a6705adfbe3a3ff16f1', 'path': 'media/html/render_18316288_ace3299c9126d852e5e2.html', 'size': 4744149.0, '_type': 'html-file'}",0.0,0.0,1774006550.0292792,0.0,0.0,233.18975830078125,0.8203125,22006.409737073714,0.0,0.8203125,0.0
0.041745349764823914,-1.754606273607351e-05,0.017578125,18570240.0,20.59765625,18570240.0,1605.352993719,0.0,-1.0320734977722168,,0.0,0.0,1774006550.2518647,0.0,0.0,219.72659301757812,0.728515625,22003.39893517909,0.0,0.728515625,0.0
0.04149806499481201,-1.3322056702236296e-06,0.001953125,18824192.0,21.984375,18824192.0,1620.887021127,0.0,-1.0475547313690186,,0.0,0.0,1774006565.8107047,0.0,0.0,228.6844482421875,0.01171875,21917.905616354838,0.0,0.01171875,0.0
0.04675322026014328,-4.7621877456549555e-05,0.0546875,19078144.0,22.755859375,19078144.0,1636.406078303,0.0,-1.1805044412612915,,0.0,0.0,1774006581.3441174,0.0,0.0,194.6880645751953,1.302734375,21951.418142932896,0.0,1.302734375,0.0
0.04269127920269966,-9.945585588866379e-06,0.0078125,19332096.0,22.025390625,19332096.0,1651.95888638,0.0,-1.3692452907562256,,0.0,0.0,1774006596.863865,0.0,0.0,234.9508056640625,0.12890625,21967.46847577449,0.0,0.12890625,0.0
0.04334678873419762,4.445117156137712e-05,0.01171875,19586048.0,22.244140625,19586048.0,1693.183794429,0.0,-1.2967143058776855,"{'path': 'media/html/render_19586048_a675f91fea356294524d.html', 'size': 4730525.0, '_type': 'html-file', 'sha256': 'a675f91fea356294524d1fc27844aabdf32900c219e4ed9085eafe0e44d3ead7'}",0.0,0.0,1774006653.6420581,0.0,0.0,282.325927734375,0.2578125,21977.50726687367,0.0,0.2578125,0.0
0.043382007628679276,1.2425515706127044e-05,0.01953125,19840000.0,22.640625,19840000.0,1708.958524991,0.0,-1.1730471849441528,,0.0,0.0,1774006653.8613238,0.0,0.0,204.5455322265625,0.2734375,21928.37947263571,0.0,0.2734375,0.0
0.043305955827236176,6.971546554268571e-06,0.03125,20093952.0,21.76171875,20093952.0,1724.480160154,0.0,-1.1423579454421997,,0.0,0.0,1774006669.4162045,0.0,0.0,241.0885772705078,1.55078125,21929.384879076173,0.0,1.55078125,0.0
0.04317769035696983,1.1622031706792768e-05,0.02734375,20347904.0,19.41796875,20347904.0,1740.007500442,0.0,-1.061597466468811,,0.0,0.0,1774006684.9378302,0.0,0.0,232.92623901367188,0.744140625,21964.404909369332,0.0,0.744140625,0.0
0.04447150602936745,2.296819047842291e-06,0.03515625,20601856.0,22.052734375,20601856.0,1755.551819104,0.0,-1.0486973524093628,,0.0,0.0,1774006700.4652593,0.0,0.0,226.0322265625,0.712890625,21961.713499435056,0.0,0.712890625,0.0
0.04902142658829689,-6.999273864494171e-06,0.021484375,20855808.0,19.94140625,20855808.0,1797.526515799,0.0,-1.1289891004562378,"{'path': 'media/html/render_20855808_da535f59f8c07f322e01.html', 'size': 4734925.0, '_type': 'html-file', 'sha256': 'da535f59f8c07f322e01be285e7a00cb38979e9553414b366c3809afdd37e9dc'}",0.0,0.0,1774006757.9847865,0.0,0.0,226.2772979736328,0.89453125,21928.919410031074,0.0,0.89453125,0.0
0.06012876704335213,-1.2801815501006786e-05,0.015625,21109760.0,21.4609375,21109760.0,1813.292023047,0.0,-1.2576240301132202,,0.0,0.0,1774006758.1969018,0.0,0.0,210.46617126464844,0.365234375,21965.997512978764,0.0,0.365234375,0.0
0.0584796704351902,3.7621930459863506e-07,0.017578125,21363712.0,18.630859375,21363712.0,1828.815670737,0.0,-1.2846689224243164,,0.0,0.0,1774006773.7497044,0.0,0.0,216.4295654296875,0.67578125,21931.83625402801,0.0,0.67578125,0.0
0.0542910173535347,-7.949841528898105e-05,0.025390625,21617664.0,17.67578125,21617664.0,1844.346217798,0.0,-1.4057201147079468,,0.0,0.0,1774006789.2733717,0.0,0.0,176.52053833007812,1.625,21964.825232826424,0.0,1.625,0.0
0.05565446615219116,2.5462377379881218e-05,0.02734375,21871616.0,18.75,21871616.0,1859.871067079,0.0,-1.484641194343567,,0.0,0.0,1774006804.803816,0.0,0.0,190.82485961914062,1.001953125,21950.046127842743,0.0,1.001953125,0.0
0.054799508303403854,1.9630353563115932e-05,0.02734375,22125568.0,20.921875,22125568.0,1902.237691226,0.0,-1.4507473707199097,"{'_type': 'html-file', 'sha256': 'd9ae352891aa95d424cb1b91c7c358f9ba39aaa80997afba524c14c78a9da031', 'path': 'media/html/render_22125568_d9ae352891aa95d424cb.html', 'size': 4734789.0}",0.0,0.0,1774006862.6959722,0.0,0.0,228.7310791015625,0.93359375,21972.522985510106,0.0,0.93359375,0.0
0.06766923516988754,-5.2684459660667926e-05,0.0,22379520.0,20.548828125,22379520.0,1918.001721872,0.0,-1.6434258222579956,,0.0,0.0,1774006862.9056468,0.0,0.0,220.22732543945312,0.0,21962.473349462693,0.0,0.0,0.0
0.07615042477846146,2.3821108698030002e-05,0.0,22633472.0,14.56640625,22633472.0,1933.54327956,0.0,-1.9256771802902222,,0.0,0.0,1774006878.459387,0.0,0.0,206.96218872070312,0.0,21940.43416807218,0.0,0.0,0.0
0.07221130281686783,4.378916491987184e-05,0.03125,22887424.0,24.578125,22887424.0,1949.057946953,0.0,-1.6815873384475708,,0.0,0.0,1774006894.0010457,0.0,0.0,226.50648498535156,1.068359375,21924.623219549925,0.0,1.068359375,0.0
0.07741905003786087,1.038735808833735e-05,0.0546875,23141376.0,24.6640625,23141376.0,1964.561358059,0.0,-1.5775060653686523,,0.0,0.0,1774006909.5156085,0.0,0.0,233.28961181640625,1.724609375,21979.256426824082,0.0,1.724609375,0.0
0.08093445003032684,1.2473540664359462e-05,0.025390625,23395328.0,21.876953125,23395328.0,2006.318375126,0.0,-1.6375672817230225,"{'path': 'media/html/render_23395328_57a52dac262afb1feae8.html', 'size': 4752765.0, '_type': 'html-file', 'sha256': '57a52dac262afb1feae879d2bd8d09062d71cbe7fe29200f0c38cd7c2846094e'}",0.0,0.0,1774006966.7766588,0.0,0.0,214.9868621826172,0.689453125,22005.19586155545,0.0,0.689453125,0.0
0.07844103872776031,-1.588092345627956e-06,0.021484375,23649280.0,22.5546875,23649280.0,2022.084181383,0.0,-1.5752562284469604,,0.0,0.0,1774006966.9852505,0.0,0.0,220.5996551513672,0.53125,21962.841066924328,0.0,0.53125,0.0
