eval/episode_dist,_step,eval/episode_success_easy,eval/episode_success_hard,training/sps,training/critic_loss,render,eval/episode_reward_survive,training/alpha_loss,eval/episode_reward_ctrl,training/entropy,eval/episode_success_any,_timestamp,step,_runtime,training/log_alpha,eval/episode_success,training/actor_loss,eval/episode_reward_near,eval/episode_reward_dist,eval/episode_reward
334.86785888671875,4348928.0,36.9765625,0.0,22346.007287745615,0.0024941449519246817,"{'path': 'media/html/render_4348928_870ffeb5d1ea3bb81363.html', 'size': 4726093.0, '_type': 'html-file', 'sha256': '870ffeb5d1ea3bb81363ac9c593b890069533e325c2e838b4200209c77e16ce9'}",0.0,-5.0364265916869044e-05,0.0,0.0,0.001953125,1774009670.7170439,4348928.0,443.893339407,0.0,0.013671875,-0.47577589750289917,0.0,0.0,0.013671875
301.21929931640625,4602880.0,36.740234375,0.0,22284.09507378331,0.0016657441155984998,,0.0,3.034821929759346e-05,0.0,0.0,0.00390625,1774009670.9177659,4602880.0,459.466131395,0.0,0.013671875,-0.4441879391670227,0.0,0.0,0.013671875
228.52859497070312,4856832.0,35.572265625,0.0,22284.303936319746,0.0014429412549361587,,0.0,1.7225225747097284e-05,0.0,0.0,0.0,1774009686.2886896,4856832.0,474.821118537,0.0,0.0,-0.16759751737117767,0.0,0.0,0.0
190.44842529296875,5110784.0,18.48828125,0.0,22298.87569626161,0.00038481465890072286,,0.0,7.854326213418972e-06,0.0,0.0,0.00390625,1774009701.6443996,5110784.0,490.383829492,0.0,0.025390625,-0.038477614521980286,0.0,0.0,0.025390625
193.36508178710938,5364736.0,4.126953125,0.0,21909.977016482077,0.00020118357497267425,,0.0,1.6541358490940183e-05,0.0,0.0,0.0,1774009717.2071946,5364736.0,505.953849524,0.0,0.0,0.0037332240026444197,0.0,0.0,0.0
191.82994079589844,5618688.0,14.224609375,0.0,21886.743222385354,0.0003849564236588776,"{'path': 'media/html/render_5618688_3ad6d0daf587fd6db56d.html', 'size': 4745057.0, '_type': 'html-file', 'sha256': '3ad6d0daf587fd6db56d029aba88a2e4e1533a7612f34f8b231b2307042e6e13'}",0.0,-6.418982957256958e-05,0.0,0.0,0.0,1774009773.9935122,5618688.0,547.169860562,0.0,0.0,-0.07544929534196854,0.0,0.0,0.0
147.08099365234375,5872640.0,16.2890625,0.0,21899.891743772932,0.000506513868458569,,0.0,-4.2460425220269826e-07,0.0,0.0,0.001953125,1774009774.1966672,5872640.0,562.976403082,0.0,0.001953125,-0.1941366046667099,0.0,0.0,0.001953125
186.2978515625,6126592.0,14.625,0.0,21828.536222907373,0.0005821582744829357,,0.0,-8.62533943291055e-06,0.0,0.0,0.001953125,1774009789.7996237,6126592.0,578.527144842,0.0,0.005859375,-0.1977030485868454,0.0,0.0,0.005859375
196.708984375,6380544.0,20.072265625,0.0,21931.62220534975,0.0008012952166609466,,0.0,3.857719093502965e-06,0.0,0.0,0.0,1774009805.3502343,6380544.0,594.086150971,0.0,0.0,-0.2623957097530365,0.0,0.0,0.0
175.2556610107422,6634496.0,11.900390625,0.0,21901.015223455757,0.0008380585350096226,,0.0,-1.5432463840170385e-07,0.0,0.0,0.0,1774009820.9092336,6634496.0,609.636944067,0.0,0.0,-0.2720176577568054,0.0,0.0,0.0
190.75872802734375,6888448.0,13.9140625,0.0,21923.44000913367,0.0009489791700616479,"{'size': 4752241.0, '_type': 'html-file', 'sha256': 'a531ebf4c6cb998e51f0bb62f5d8af741f7687a9316054e69dbf9506fb80fa98', 'path': 'media/html/render_6888448_a531ebf4c6cb998e51f0.html'}",0.0,2.3353779852186562e-06,0.0,0.0,0.0,1774009878.2141323,6888448.0,651.390398106,0.0,0.0,-0.26275795698165894,0.0,0.0,0.0
188.9701690673828,7142400.0,15.111328125,0.0,21917.65666143825,0.001444548717699945,,0.0,-5.528371275431709e-06,0.0,0.0,0.0,1774009878.406208,7142400.0,667.142743022,0.0,0.0,-0.2917322516441345,0.0,0.0,0.0
196.13861083984375,7396352.0,17.986328125,0.0,21915.124588090413,0.0014777595642954111,,0.0,-2.361030965403188e-06,0.0,0.0,0.0,1774009893.9658444,7396352.0,682.691477996,0.0,0.0,-0.321726530790329,0.0,0.0,0.0
260.75946044921875,7650304.0,28.19140625,0.0,21933.826564867588,0.0014910479076206684,,0.0,-1.4802150616333165e-08,0.0,0.0,0.0,1774009909.5145829,7650304.0,698.226379392,0.0,0.0,-0.33359700441360474,0.0,0.0,0.0
291.03076171875,7904256.0,27.48828125,0.0,21963.396289280314,0.0016630575992166996,,0.0,-1.7424588349967962e-06,0.0,0.0,0.017578125,1774009925.0489643,7904256.0,713.779720567,0.0,0.14453125,-0.31552523374557495,0.0,0.0,0.14453125
299.281494140625,8158208.0,34.806640625,0.0,21917.788354276516,0.002421504119411111,"{'path': 'media/html/render_8158208_6f6d8b5479dcfbebf662.html', 'size': 4745137.0, '_type': 'html-file', 'sha256': '6f6d8b5479dcfbebf662d6cd454138f1b846f9daa0701aada309d2504e1f423b'}",0.0,-1.7751267478161026e-06,0.0,0.0,0.001953125,1774009982.1203256,8158208.0,755.296601802,0.0,0.005859375,-0.3693283796310425,0.0,0.0,0.005859375
350.0172119140625,8412160.0,37.169921875,0.0,21905.611658194586,0.002290664240717888,,0.0,2.6192544737568824e-06,0.0,0.0,0.0,1774009982.3139925,8412160.0,771.077891105,0.0,0.0,-0.37829017639160156,0.0,0.0,0.0
186.1767120361328,8666112.0,17.634765625,0.0,21868.533124635305,0.0013545214897021651,,0.0,7.389931397483451e-06,0.0,0.0,0.0,1774009997.901161,8666112.0,786.63631758,0.0,0.0,-0.2847975194454193,0.0,0.0,0.0
218.66795349121094,8920064.0,17.12890625,0.0,21915.16561969977,0.0013336094561964273,,0.0,7.408189617308381e-07,0.0,0.0,0.0,1774010013.4593847,8920064.0,802.188746891,0.0,0.0,-0.24556612968444824,0.0,0.0,0.0
225.7684326171875,9174016.0,24.41796875,0.0,21919.708453228017,0.0014508268795907497,,0.0,2.3072821022651624e-06,0.0,0.0,0.009765625,1774010029.0118601,9174016.0,817.744027227,0.0,0.138671875,-0.25011900067329407,0.0,0.0,0.138671875
220.92471313476562,9427968.0,21.986328125,0.0,21920.224957270402,0.0019659949466586113,"{'path': 'media/html/render_9427968_0caaf82352a6c5902d9d.html', 'size': 4746049.0, '_type': 'html-file', 'sha256': '0caaf82352a6c5902d9dcc23e2cf00bdc8b06e39bfe4847e68fe920554eae2b5'}",0.0,-1.1292055205558427e-05,0.0,0.0,0.0,1774010086.7088776,9427968.0,859.88512851,0.0,0.0,-0.2658270299434662,0.0,0.0,0.0
254.33328247070312,9681920.0,19.935546875,0.0,21918.501417297193,0.0024464624002575874,,0.0,4.178122708253795e-06,0.0,0.0,0.0,1774010086.9004052,9681920.0,875.666089345,0.0,0.0,-0.34551534056663513,0.0,0.0,0.0
202.80923461914062,9935872.0,17.2890625,0.0,21868.406512784448,0.00193567865062505,,0.0,5.88805460211006e-06,0.0,0.0,0.0,1774010102.489269,9935872.0,891.230506273,0.0,0.0,-0.301612913608551,0.0,0.0,0.0
193.6478271484375,10189824.0,17.486328125,0.0,21899.996657036154,0.0018746675923466682,,0.0,2.856825176422717e-06,0.0,0.0,0.0,1774010118.0537539,10189824.0,906.790695465,0.0,0.0,-0.25810736417770386,0.0,0.0,0.0
263.22705078125,10443776.0,22.359375,0.0,21911.852924587914,0.0015995872672647238,,0.0,5.316941042110557e-06,0.0,0.0,0.001953125,1774010133.6137145,10443776.0,922.337554485,0.0,0.001953125,-0.21661312878131866,0.0,0.0,0.001953125
195.67269897460938,10697728.0,20.19140625,0.0,21932.77784687734,0.0015535353450104594,"{'path': 'media/html/render_10697728_cd92f9a995969b9d4943.html', 'size': 4747205.0, '_type': 'html-file', 'sha256': 'cd92f9a995969b9d49431da697250716e89ca6818891962e663d0fbd02adef76'}",0.0,5.515612883755239e-06,0.0,0.0,0.0,1774010190.7331555,10697728.0,963.909415748,0.0,0.0,-0.1766752004623413,0.0,0.0,0.0
226.04360961914062,10951680.0,9.060546875,0.0,21960.730934628824,0.0014794128946959972,,0.0,3.7230363432172453e-06,0.0,0.0,0.0,1774010190.9254017,10951680.0,979.673784345,0.0,0.0,-0.1724177896976471,0.0,0.0,0.0
186.37088012695312,11205632.0,16.2265625,0.0,21895.211293769018,0.0012215565657243133,,0.0,3.296855311418767e-06,0.0,0.0,0.001953125,1774010206.4969707,11205632.0,995.205851674,0.0,0.03515625,-0.16096924245357513,0.0,0.0,0.03515625
228.7097625732422,11459584.0,15.986328125,0.0,21962.10383298909,0.001258842763490975,,0.0,1.0165365438297158e-06,0.0,0.0,0.0,1774010222.0290086,11459584.0,1010.732553089,0.0,0.0,-0.1429838240146637,0.0,0.0,0.0
198.80865478515625,11713536.0,13.955078125,0.0,21962.749589262363,0.0015664853854104877,,0.0,-1.193449293168669e-06,0.0,0.0,0.0,1774010237.555697,11713536.0,1026.26564132,0.0,0.0,-0.15380622446537018,0.0,0.0,0.0
198.14691162109375,11967488.0,23.357421875,0.0,21966.00068392166,0.0019410868408158422,"{'_type': 'html-file', 'sha256': '6f002d0dd7876ebddf253d6c883a31665e2338a66c3e34d605e85055811fae23', 'path': 'media/html/render_11967488_6f002d0dd7876ebddf25.html', 'size': 4742853.0}",0.0,-1.4919862678652862e-06,0.0,0.0,0.005859375,1774010295.5901885,11967488.0,1068.766443505,0.0,0.0390625,-0.18228045105934143,0.0,0.0,0.0390625
217.30477905273438,12221440.0,27.611328125,0.0,21943.708947846397,0.0020791024435311556,,0.0,6.890643362567062e-07,0.0,0.0,0.0078125,1774010295.7878335,12221440.0,1084.515303008,0.0,0.048828125,-0.19783377647399902,0.0,0.0,0.048828125
241.01803588867188,12475392.0,17.833984375,0.0,21948.772881202258,0.002410059329122305,,0.0,-2.1401638150564395e-06,0.0,0.0,0.001953125,1774010311.3384483,12475392.0,1100.05361677,0.0,0.01171875,-0.1933477818965912,0.0,0.0,0.01171875
250.49644470214844,12729344.0,20.20703125,0.0,21940.269663861,0.002176688052713871,,0.0,-4.439880285644904e-06,0.0,0.0,0.0,1774010326.876825,12729344.0,1115.591008108,0.0,0.0,-0.21455435454845428,0.0,0.0,0.0
230.55899047851562,12983296.0,17.732421875,0.0,21952.962713294404,0.0024194642901420593,,0.0,8.04468072601594e-06,0.0,0.0,0.00390625,1774010342.4141061,12983296.0,1131.125145913,0.0,0.02734375,-0.19982145726680756,0.0,0.0,0.02734375
237.98570251464844,13237248.0,17.64453125,0.0,21953.815170330407,0.0020478935912251472,"{'path': 'media/html/render_13237248_79c8fff2a8e1d0d8fc4b.html', 'size': 4754837.0, '_type': 'html-file', 'sha256': '79c8fff2a8e1d0d8fc4bc8571f2b2a7d2a6a1ce6a0eaef638eaa59c42ebcba3b'}",0.0,2.9596444619528484e-06,0.0,0.0,0.0,1774010399.6026597,13237248.0,1172.778914514,0.0,0.0,-0.16686475276947021,0.0,0.0,0.0
200.328369140625,13491200.0,16.388671875,0.0,21945.52236231679,0.0018306944984942675,,0.0,2.216693019363447e-06,0.0,0.0,0.00390625,1774010399.7952166,13491200.0,1188.548981688,0.0,0.021484375,-0.15116281807422638,0.0,0.0,0.021484375
227.76217651367188,13745152.0,19.533203125,0.0,21892.360427750664,0.001748336828313768,,0.0,-1.1601057394727832e-06,0.0,0.0,0.00390625,1774010415.372232,13745152.0,1204.099558805,0.0,0.0234375,-0.1416701227426529,0.0,0.0,0.0234375
235.553955078125,13999104.0,11.51953125,0.0,21926.39466378188,0.002253142651170492,,0.0,-2.384726030868478e-06,0.0,0.0,0.0,1774010430.9227254,13999104.0,1219.629724948,0.0,0.0,-0.16388820111751556,0.0,0.0,0.0
217.1310272216797,14253056.0,17.087890625,0.0,21957.598634114656,0.0032450889702886343,,0.0,-1.8581449694465846e-06,0.0,0.0,0.0,1774010446.45276,14253056.0,1235.173343461,0.0,0.0,-0.21111609041690826,0.0,0.0,0.0
193.85708618164062,14507008.0,17.80859375,0.0,21944.888921706526,0.0033639417961239815,"{'_type': 'html-file', 'sha256': '1e3438f45a4b6901692732675f459511964168f88f8b2c1beb331c4afee2fec0', 'path': 'media/html/render_14507008_1e3438f45a4b69016927.html', 'size': 4727925.0}",0.0,1.11481995190843e-06,0.0,0.0,0.0,1774010503.5769758,14507008.0,1276.753263954,0.0,0.0,-0.21333695948123932,0.0,0.0,0.0
225.07806396484375,14760960.0,14.822265625,0.0,21927.751083997682,0.0032641442958265543,,0.0,-1.4070428733248264e-06,0.0,0.0,0.00390625,1774010503.7725585,14760960.0,1292.517305381,0.0,0.029296875,-0.2014658898115158,0.0,0.0,0.029296875
204.42770385742188,15014912.0,17.7109375,0.0,21911.895296236307,0.0022928633261471987,,0.0,5.643957138090627e-06,0.0,0.0,0.0,1774010519.3404903,15014912.0,1308.060299822,0.0,0.0,-0.1645556390285492,0.0,0.0,0.0
193.35885620117188,15268864.0,20.4921875,0.0,21935.047485653693,0.0024387899320572615,,0.0,1.4536841490553343e-06,0.0,0.0,0.0,1774010534.8835695,15268864.0,1323.602966807,0.0,0.0,-0.15566277503967285,0.0,0.0,0.0
194.72471618652344,15522816.0,16.4375,0.0,21947.67615305713,0.002735456684604287,,0.0,-4.383250598039012e-06,0.0,0.0,0.00390625,1774010550.4261947,15522816.0,1339.109166339,0.0,0.015625,-0.14953185617923737,0.0,0.0,0.015625
209.37103271484375,15776768.0,20.154296875,0.0,22000.18174738945,0.003620747709646821,"{'path': 'media/html/render_15776768_1b7a51c30404e082db89.html', 'size': 4750789.0, '_type': 'html-file', 'sha256': '1b7a51c30404e082db89d08e46d7402d7045eb0ec01027cc2cbcc73d17610782'}",0.0,1.0719694500949117e-06,0.0,0.0,0.0,1774010607.4688213,15776768.0,1380.645069914,0.0,0.0,-0.19595006108283997,0.0,0.0,0.0
213.65481567382812,16030720.0,21.6640625,0.0,21935.924753496474,0.002868812531232834,,0.0,8.297786735056434e-06,0.0,0.0,0.0,1774010607.671062,16030720.0,1396.389518147,0.0,0.0,-0.15004144608974457,0.0,0.0,0.0
232.84768676757812,16284672.0,18.951171875,0.0,21947.943880289866,0.0034538719337433577,,0.0,-6.635318641201593e-06,0.0,0.0,0.0,1774010623.2128181,16284672.0,1411.923575813,0.0,0.0,-0.14218540489673615,0.0,0.0,0.0
241.5425567626953,16538624.0,23.986328125,0.0,21962.977831978846,0.004099893383681774,,0.0,-6.997258424235042e-06,0.0,0.0,0.005859375,1774010638.7469008,16538624.0,1427.454310157,0.0,0.072265625,-0.1866418570280075,0.0,0.0,0.072265625
188.63986206054688,16792576.0,19.541015625,0.0,21954.47265720232,0.003646077821031213,,0.0,7.2151947279053275e-06,0.0,0.0,0.0,1774010654.2775097,16792576.0,1442.98914183,0.0,0.0,-0.20127281546592712,0.0,0.0,0.0
142.31991577148438,17046528.0,17.896484375,0.0,21954.361338692815,0.002972866641357541,"{'size': 4742501.0, '_type': 'html-file', 'sha256': '609b61d4f4242a1d857b0e6c147d69518dce56326511ae6e57423591c3a4c99b', 'path': 'media/html/render_17046528_609b61d4f4242a1d857b.html'}",0.0,2.5679364625830203e-06,0.0,0.0,0.001953125,1774010712.2373407,17046528.0,1485.413587143,0.0,0.001953125,-0.16646750271320343,0.0,0.0,0.001953125
218.43173217773438,17300480.0,23.65234375,0.0,21968.22056858682,0.0023187599144876003,,0.0,3.5853017834597267e-06,0.0,0.0,0.0078125,1774010712.4364247,17300480.0,1501.1843307,0.0,0.1328125,-0.1345309168100357,0.0,0.0,0.1328125
155.08139038085938,17554432.0,18.69140625,0.0,21899.225815641144,0.0019216645741835237,,0.0,4.866601102548884e-06,0.0,0.0,0.001953125,1774010728.0077102,17554432.0,1516.735967956,0.0,0.009765625,-0.10169955343008041,0.0,0.0,0.009765625
135.0628662109375,17808384.0,17.6875,0.0,21923.256356724534,0.0017527344170957804,,0.0,1.4990426961958292e-06,0.0,0.0,0.0,1774010743.5593097,17808384.0,1532.299557565,0.0,0.0,-0.08552106469869614,0.0,0.0,0.0
96.49552917480469,18062336.0,15.486328125,0.0,21906.67174680897,0.001635878812521696,,0.0,-1.9807732769550057e-06,0.0,0.0,0.0,1774010759.122839,18062336.0,1547.824730924,0.0,0.0,-0.05455588176846504,0.0,0.0,0.0
135.11802673339844,18316288.0,11.244140625,0.0,21965.893325364323,0.002035365905612707,"{'sha256': '68d9f78fbff9045c88ebf03b12229dbb9382c757568ec43a3606803f7092f9ca', 'path': 'media/html/render_18316288_68d9f78fbff9045c88eb.html', 'size': 4732469.0, '_type': 'html-file'}",0.0,-2.2380706923286198e-06,0.0,0.0,0.0,1774010816.7104015,18316288.0,1589.88665259,0.0,0.0,-0.061831604689359665,0.0,0.0,0.0
116.28794860839844,18570240.0,14.1640625,0.0,21966.231712224253,0.002417858224362135,,0.0,1.038256641550106e-06,0.0,0.0,0.005859375,1774010816.918587,18570240.0,1605.670492,0.0,0.0546875,-0.0830000564455986,0.0,0.0,0.0546875
196.47210693359375,18824192.0,16.328125,0.0,21885.609514695097,0.0018300083465874195,,0.0,-4.10118173022056e-06,0.0,0.0,0.00390625,1774010832.493662,18824192.0,1621.233729956,0.0,0.033203125,-0.09333661198616028,0.0,0.0,0.033203125
175.1805419921875,19078144.0,15.62890625,0.0,21911.96381244001,0.0017391105648130178,,0.0,1.8420502101434977e-06,0.0,0.0,0.001953125,1774010848.0568879,19078144.0,1636.788263336,0.0,0.00390625,-0.09064482152462006,0.0,0.0,0.00390625
194.3042449951172,19332096.0,20.740234375,0.0,21912.90505208469,0.0015108726220205426,,0.0,1.673318706707505e-06,0.0,0.0,0.013671875,1774010863.6116333,19332096.0,1652.359585954,0.0,0.232421875,-0.06845750659704208,0.0,0.0,0.232421875
169.2881317138672,19586048.0,17.171875,0.0,21941.091305655864,0.0016257601091638207,"{'path': 'media/html/render_19586048_c365cfcaf1a448891efc.html', 'size': 4750853.0, '_type': 'html-file', 'sha256': 'c365cfcaf1a448891efc29f3f1fbb8ea77ff4657b0709982b2592e540a91cf21'}",0.0,1.9974913811893202e-06,0.0,0.0,0.001953125,1774010920.961835,19586048.0,1694.13811617,0.0,0.001953125,-0.07885817438364029,0.0,0.0,0.001953125
200.8988494873047,19840000.0,17.146484375,0.0,21875.136931829933,0.0012684178072959185,,0.0,-1.3614857152788318e-06,0.0,0.0,0.0,1774010921.16609,19840000.0,1709.915815407,0.0,0.0,-0.061834994703531265,0.0,0.0,0.0
148.50205993652344,20093952.0,17.6875,0.0,21882.38352010349,0.0012697489000856876,,0.0,6.241505161597161e-07,0.0,0.0,0.009765625,1774010936.7390978,20093952.0,1725.476012252,0.0,0.025390625,-0.057467471808195114,0.0,0.0,0.025390625
242.47068786621094,20347904.0,17.41015625,0.0,21907.461135700185,0.0018182722851634026,,0.0,-3.021980774065014e-06,0.0,0.0,0.0,1774010952.299295,20347904.0,1741.025311454,0.0,0.0,-0.09116670489311218,0.0,0.0,0.0
203.27090454101562,20601856.0,17.021484375,0.0,21924.66609189007,0.0016818034928292036,,0.0,-5.193588094698498e-06,0.0,0.0,0.0,1774010967.8486753,20601856.0,1756.600856566,0.0,0.0,-0.10118326544761658,0.0,0.0,0.0
162.3117218017578,20855808.0,15.46484375,0.0,21872.89314826754,0.00271676410920918,"{'path': 'media/html/render_20855808_cf4b8edf4a7f45ec21a6.html', 'size': 4756161.0, '_type': 'html-file', 'sha256': 'cf4b8edf4a7f45ec21a65959ee6bbe7e6ab8bb6223ca3c31bb4dbc63d1688faa'}",0.0,-9.779246283869725e-06,0.0,0.0,0.001953125,1774011025.9105275,20855808.0,1799.086780706,0.0,0.021484375,-0.15323133766651154,0.0,0.0,0.021484375
211.40667724609375,21109760.0,20.01953125,0.0,21939.71109104755,0.00234161876142025,,0.0,5.51435141460388e-06,0.0,0.0,0.001953125,1774011026.1266396,21109760.0,1814.876647567,0.0,0.0078125,-0.1555125117301941,0.0,0.0,0.0078125
155.52243041992188,21363712.0,17.482421875,0.0,21888.507201072858,0.0019092959119006991,,0.0,-1.297605467698304e-05,0.0,0.0,0.0078125,1774011041.6997657,21363712.0,1830.419591128,0.0,0.064453125,-0.1420098841190338,0.0,0.0,0.064453125
144.3904266357422,21617664.0,12.568359375,0.0,21943.251459553765,0.00227877008728683,,0.0,5.948261332378024e-06,0.0,0.0,0.0,1774011057.2426724,21617664.0,1845.981021531,0.0,0.0,-0.14042319357395172,0.0,0.0,0.0
194.99557495117188,21871616.0,21.728515625,0.0,21898.58739113174,0.00281935790553689,,0.0,-6.66903986257239e-07,0.0,0.0,0.005859375,1774011072.8042073,21871616.0,1861.519050335,0.0,0.0390625,-0.15690338611602783,0.0,0.0,0.0390625
211.30197143554688,22125568.0,21.9375,0.0,21943.734263961094,0.002781666349619627,"{'_type': 'html-file', 'sha256': '0b84cd6594526b645826787b116112803f5104830d0928492771be694eed9502', 'path': 'media/html/render_22125568_0b84cd6594526b645826.html', 'size': 4737609.0}",0.0,8.03064995125169e-06,0.0,0.0,0.009765625,1774011129.5933738,22125568.0,1902.769636211,0.0,0.11328125,-0.15229657292366028,0.0,0.0,0.11328125
193.6276092529297,22379520.0,14.17578125,0.0,21921.888761970447,0.002570649841800332,,0.0,5.043662554271577e-07,0.0,0.0,0.0,1774011129.800358,22379520.0,1918.551424513,0.0,0.0,-0.1406823843717575,0.0,0.0,0.0
193.59727478027344,22633472.0,19.4375,0.0,21897.574452607867,0.0029123560525476933,,0.0,3.1424337976204697e-06,0.0,0.0,0.015625,1774011145.3745074,22633472.0,1934.130642241,0.0,0.37890625,-0.15185318887233734,0.0,0.0,0.37890625
175.05963134765625,22887424.0,17.162109375,0.0,21872.20550616781,0.0030344377737492323,,0.0,5.965312084299512e-06,0.0,0.0,0.001953125,1774011160.9538226,22887424.0,1949.673540556,0.0,0.037109375,-0.14285679161548615,0.0,0.0,0.037109375
181.49110412597656,23141376.0,12.978515625,0.0,21932.435522233805,0.00251185055822134,,0.0,1.7742083855409874e-06,0.0,0.0,0.00390625,1774011176.4966178,23141376.0,1965.209346067,0.0,0.0234375,-0.12249254435300827,0.0,0.0,0.0234375
189.49093627929688,23395328.0,16.998046875,0.0,21946.325405974363,0.0023502428084611893,"{'_type': 'html-file', 'sha256': 'aa66ce8f9d4baa60d49f1647a949412dea1dd8e7c327b5c95399b360cf07cf1c', 'path': 'media/html/render_23395328_aa66ce8f9d4baa60d49f.html', 'size': 4741901.0}",0.0,6.815907909185626e-07,0.0,0.0,0.013671875,1774011234.255462,23395328.0,2007.431765717,0.0,0.115234375,-0.11736135929822922,0.0,0.0,0.115234375
182.01129150390625,23649280.0,14.1640625,0.0,21928.432291424982,0.004029917065054178,,0.0,-6.809365459048422e-06,0.0,0.0,0.009765625,1774011234.459434,23649280.0,2023.228845879,0.0,0.091796875,-0.15495182573795319,0.0,0.0,0.091796875
176.00245666503906,23903232.0,12.416015625,0.0,21855.030288147747,0.006917071528732777,,0.0,-7.231571089505451e-06,0.0,0.0,0.00390625,1774011250.0521579,23903232.0,2038.781255647,0.0,0.021484375,-0.23287619650363922,0.0,0.0,0.021484375
