eval/episode_reward,eval/episode_success_any,eval/episode_reward_survive,training/sps,training/actor_loss,eval/episode_reward_near,_runtime,_timestamp,training/log_alpha,_step,eval/episode_success_hard,eval/episode_reward_ctrl,training/entropy,eval/episode_reward_dist,render,eval/episode_success_easy,training/alpha_loss,eval/episode_success,step,eval/episode_dist,training/critic_loss
0.005859375,0.001953125,0.0,21913.386972837034,-0.006674464326351881,0.0,787.201167544,1773988611.5287106,0.0,8666112.0,0.0,0.0,0.0,0.0,,21.625,1.5871277903034553e-10,0.005859375,8666112.0,238.36439514160156,7.103598181856796e-05
0.0,0.0,0.0,21950.45459313916,-0.006223852280527353,0.0,802.726795539,1773988627.0647924,0.0,8920064.0,0.0,0.0,0.0,0.0,,18.029296875,1.5774083428343744e-10,0.0,8920064.0,214.28671264648438,8.002621325431392e-05
0.00390625,0.001953125,0.0,21959.00011382005,-0.0067041292786598206,0.0,818.264612547,1773988642.5909457,0.0,9174016.0,0.0,0.0,0.0,0.0,,20.67578125,1.3460675629684005e-10,0.00390625,9174016.0,245.5507049560547,7.881343481130898e-05
0.0,0.0,0.0,21954.16223523088,-0.00762316957116127,0.0,860.204074317,1773988700.0687087,0.0,9427968.0,0.0,0.0,0.0,0.0,"{'sha256': '9c8f7b3fb6fa8a4441d0002db9132d65be8d283fb21fa2f8d0a6ec77b954dc57', 'path': 'media/html/render_9427968_9c8f7b3fb6fa8a4441d0.html', 'size': 4703157.0, '_type': 'html-file'}",20.951171875,1.2095467682993188e-10,0.0,9427968.0,262.01373291015625,8.615379192633554e-05
0.021484375,0.00390625,0.0,21960.009235660673,-0.00709046795964241,0.0,875.986719526,1773988700.289485,0.0,9681920.0,0.0,0.0,0.0,0.0,,22.373046875,1.2035519802999772e-10,0.021484375,9681920.0,258.65765380859375,7.969298894749954e-05
0.033203125,0.00390625,0.0,21912.45831380008,-0.006146296858787537,0.0,891.513243497,1773988715.850805,0.0,9935872.0,0.0,0.0,0.0,0.0,,21.462890625,1.2182851949482654e-10,0.033203125,9935872.0,257.940673828125,5.832860915688798e-05
0.0,0.0,0.0,21962.265494916297,-0.006037659011781216,0.0,907.041743055,1773988731.3773284,0.0,10189824.0,0.0,0.0,0.0,0.0,,20.51171875,1.1922333953418018e-10,0.0,10189824.0,264.7940673828125,7.014741277089342e-05
0.017578125,0.001953125,0.0,21963.075651738138,-0.005884916055947542,0.0,922.565683485,1773988746.9058473,0.0,10443776.0,0.0,0.0,0.0,0.0,,18.744140625,1.1505429942104684e-10,0.017578125,10443776.0,266.9001159667969,6.574508734047413e-05
0.015625,0.001953125,0.0,21966.7001256976,-0.005418195854872465,0.0,964.224008837,1773988804.0886338,0.0,10697728.0,0.0,0.0,0.0,0.0,"{'sha256': '4c73574835ef13c8849a1d324f997b673c4d8e409906f28d120f6cc1a023afc7', 'path': 'media/html/render_10697728_4c73574835ef13c8849a.html', 'size': 4710109.0, '_type': 'html-file'}",23.357421875,1.0957862395244433e-10,0.015625,10697728.0,258.5662841796875,5.9758218412753195e-05
0.01953125,0.00390625,0.0,22004.943101327775,-0.005612628068774939,0.0,979.994942432,1773988804.3199363,0.0,10951680.0,0.0,0.0,0.0,0.0,,20.65625,1.0328848887297681e-10,0.01953125,10951680.0,262.1556396484375,6.195923197083175e-05
0.0,0.0,0.0,21941.023059136984,-0.0064412811771035194,0.0,995.504764211,1773988819.859124,0.0,11205632.0,0.0,0.0,0.0,0.0,,20.814453125,9.614056079021438e-11,0.0,11205632.0,286.9237060546875,7.698245462961495e-05
0.005859375,0.001953125,0.0,22000.76657933436,-0.005964487791061401,0.0,1011.015205866,1773988835.3688009,0.0,11459584.0,0.0,0.0,0.0,0.0,,21.05859375,9.277696666476487e-11,0.005859375,11459584.0,268.4596252441406,6.148430838948116e-05
0.015625,0.00390625,0.0,21989.632394611082,-0.006579517852514982,0.0,1026.531339961,1773988850.879429,0.0,11713536.0,0.0,0.0,0.0,0.0,,25.380859375,8.848003579808861e-11,0.015625,11713536.0,265.0924072265625,8.309307304443792e-05
0.0390625,0.005859375,0.0,21990.17353673167,-0.007066050078719854,0.0,1068.807072756,1773988908.671707,0.0,11967488.0,0.0,0.0,0.0,0.0,"{'sha256': '2957545afb0eaaa017fcabba224f2b128f9feb0fad0a22ced11ce37b57481713', 'path': 'media/html/render_11967488_2957545afb0eaaa017fc.html', 'size': 4710265.0, '_type': 'html-file'}",23.533203125,8.79225581229548e-11,0.0390625,11967488.0,276.5640869140625,7.39681490813382e-05
0.04296875,0.0078125,0.0,21973.633984292104,-0.00750426622107625,0.0,1084.56177255,1773988908.8882315,0.0,12221440.0,0.0,0.0,0.0,0.0,,25.7109375,8.548680513476015e-11,0.04296875,12221440.0,273.6263122558594,8.78998835105449e-05
0.017578125,0.00390625,0.0,21961.060106685018,-0.0070794629864394665,0.0,1100.076796496,1773988924.4259505,0.0,12475392.0,0.0,0.0,0.0,0.0,,24.66015625,8.316661248564117e-11,0.017578125,12475392.0,268.0697021484375,6.483618926722556e-05
0.025390625,0.005859375,0.0,21975.407010223895,-0.006720548029989004,0.0,1115.596451956,1773988939.9407587,0.0,12729344.0,0.0,0.0,0.0,0.0,,23.341796875,8.069226536955298e-11,0.025390625,12729344.0,267.6937255859375,7.273839582921937e-05
0.013671875,0.001953125,0.0,21992.638521796685,-0.006368920207023621,0.0,1131.113525297,1773988955.4604294,0.0,12983296.0,0.0,0.0,0.0,0.0,,19.80859375,7.221340192486991e-11,0.013671875,12983296.0,262.900634765625,6.859013956272975e-05
0.078125,0.0078125,0.0,21973.57052152392,-0.0068947309628129005,0.0,1172.851263951,1773989012.715872,0.0,13237248.0,0.0,0.0,0.0,0.0,"{'sha256': '269ff2ed7ab52f5c2e49b896a9caa99d0511d69313f02be971c9aee55fc21b08', 'path': 'media/html/render_13237248_269ff2ed7ab52f5c2e49.html', 'size': 4715609.0, '_type': 'html-file'}",21.455078125,7.391223744157571e-11,0.078125,13237248.0,283.2540283203125,7.712507067481056e-05
0.01953125,0.005859375,0.0,21987.036463158976,-0.007007008884102106,0.0,1188.638743995,1773989012.9545002,0.0,13491200.0,0.0,0.0,0.0,0.0,,20.302734375,6.349641645808646e-11,0.01953125,13491200.0,276.6883544921875,7.604525308124721e-05
0.015625,0.001953125,0.0,21925.597591286507,-0.006835161708295345,0.0,1204.152526896,1773989028.5028572,0.0,13745152.0,0.0,0.0,0.0,0.0,,21.794921875,6.641819733088639e-11,0.015625,13745152.0,283.4676513671875,6.860151916043833e-05
0.017578125,0.001953125,0.0,21988.355459265567,-0.0072408877313137054,0.0,1219.657204918,1773989044.0165246,0.0,13999104.0,0.0,0.0,0.0,0.0,,23.3359375,6.701513649565172e-11,0.017578125,13999104.0,275.10699462890625,8.127360342768952e-05
0.005859375,0.001953125,0.0,21998.40699324844,-0.007466393057256937,0.0,1235.17622409,1773989059.5212793,0.0,14253056.0,0.0,0.0,0.0,0.0,,23.958984375,6.536861330008747e-11,0.005859375,14253056.0,281.87481689453125,8.131614595185965e-05
0.0,0.0,0.0,21982.757396870526,-0.00818607211112976,0.0,1277.033472881,1773989116.8981097,0.0,14507008.0,0.0,0.0,0.0,0.0,"{'sha256': '32d62a45bcd3fa26aa9426740d64ec9b092aa98e9d6d1f60e791d031f8c4da6d', 'path': 'media/html/render_14507008_32d62a45bcd3fa26aa94.html', 'size': 4712989.0, '_type': 'html-file'}",18.96875,6.251560380476917e-11,0.0,14507008.0,242.51205444335938,9.228616545442492e-05
0.017578125,0.00390625,0.0,21965.184422838094,-0.007408146280795336,0.0,1292.829238403,1773989117.1347642,0.0,14760960.0,0.0,0.0,0.0,0.0,,22.689453125,5.861969243348142e-11,0.017578125,14760960.0,295.16424560546875,7.30081956135109e-05
0.01171875,0.001953125,0.0,21925.723060916494,-0.00795506127178669,0.0,1308.335420114,1773989132.6934452,0.0,15014912.0,0.0,0.0,0.0,0.0,,22.2109375,5.510665535002346e-11,0.01171875,15014912.0,253.5034637451172,9.032517846208066e-05
0.02734375,0.0078125,0.0,21990.900397883568,-0.007961557246744633,0.0,1323.858002751,1773989148.199467,0.0,15268864.0,0.0,0.0,0.0,0.0,,21.439453125,5.464458052717447e-11,0.02734375,15268864.0,269.879638671875,7.752900273771957e-05
0.0,0.0,0.0,21979.71768546668,-0.007421982474625111,0.0,1339.340109008,1773989163.7220852,0.0,15522816.0,0.0,0.0,0.0,0.0,,21.048828125,5.412728945608514e-11,0.0,15522816.0,274.395263671875,7.690738857490942e-05
0.00390625,0.001953125,0.0,22040.43492153855,-0.00790898222476244,0.0,1381.012470135,1773989220.8771212,0.0,15776768.0,0.0,0.0,0.0,0.0,"{'sha256': 'cde1e135c7cab352894a329ef0d6972928b8c04ae04088dbe8461b0a1563dc4c', 'path': 'media/html/render_15776768_cde1e135c7cab352894a.html', 'size': 4709053.0, '_type': 'html-file'}",20.65625,5.294593583005103e-11,0.00390625,15776768.0,279.5499572753906,8.848211291478947e-05
0.021484375,0.005859375,0.0,21987.878859481054,-0.0080720204859972,0.0,1396.776433828,1773989221.130268,0.0,16030720.0,0.0,0.0,0.0,0.0,,20.95703125,5.172604358727462e-11,0.021484375,16030720.0,266.2989196777344,7.985072443261743e-05
0.03515625,0.00390625,0.0,21998.001738812818,-0.006797598209232092,0.0,1412.286679594,1773989236.6406047,0.0,16284672.0,0.0,0.0,0.0,0.0,,23.65234375,5.031787833620349e-11,0.03515625,16284672.0,260.5615234375,6.211960862856358e-05
0.0,0.0,0.0,21994.53678703906,-0.007024611812084913,0.0,1427.790407258,1773989252.1507618,0.0,16538624.0,0.0,0.0,0.0,0.0,,18.564453125,4.3418449391374736e-11,0.0,16538624.0,207.37173461914062,8.221987081924453e-05
0.0,0.0,0.0,21995.8253417891,-0.007183977402746677,0.0,1443.313693969,1773989267.6545744,0.0,16792576.0,0.0,0.0,0.0,0.0,,25.501953125,3.8763353638060494e-11,0.0,16792576.0,282.54693603515625,7.115466723917052e-05
0.056640625,0.0078125,0.0,21980.050148391645,-0.007104229647666216,0.0,1485.156641593,1773989325.0212202,0.0,17046528.0,0.0,0.0,0.0,0.0,"{'sha256': 'f5ba3f72a52d2a55d2bc0b9191497c56c4aece33199ebad22ebeeed38174b6c7', 'path': 'media/html/render_17046528_f5ba3f72a52d2a55d2bc.html', 'size': 4708237.0, '_type': 'html-file'}",25.51171875,4.181309812278933e-11,0.056640625,17046528.0,276.1340026855469,7.311774970730767e-05
0.001953125,0.001953125,0.0,22023.898485670732,-0.007071726489812136,0.0,1500.9816588,1773989325.2758088,0.0,17300480.0,0.0,0.0,0.0,0.0,,20.66796875,4.2168560310251735e-11,0.001953125,17300480.0,261.3168640136719,8.358315972145647e-05
0.0,0.0,0.0,21901.385389101073,-0.00778528768569231,0.0,1516.507344764,1773989340.845896,0.0,17554432.0,0.0,0.0,0.0,0.0,,23.26953125,4.167150652323315e-11,0.0,17554432.0,267.7491149902344,8.091921336017549e-05
0.025390625,0.005859375,0.0,21955.847488603034,-0.007857912220060825,0.0,1532.050170314,1773989356.3714693,0.0,17808384.0,0.0,0.0,0.0,0.0,,22.62890625,4.093592131937385e-11,0.025390625,17808384.0,266.4451904296875,8.627495844848454e-05
0.0,0.0,0.0,21944.130287930624,-0.007459665182977915,0.0,1547.558017436,1773989371.9143147,0.0,18062336.0,0.0,0.0,0.0,0.0,,22.35546875,3.7090303051101614e-11,0.0,18062336.0,234.80194091796875,7.483085209969431e-05
0.00390625,0.001953125,0.0,21992.889183021623,-0.007498095743358135,0.0,1590.285636399,1773989430.1502266,0.0,18316288.0,0.0,0.0,0.0,0.0,"{'sha256': 'f266f998149b7e0e8ae8f499832b59640ef8759511f6ecc4a1c9f6bd0986bac2', 'path': 'media/html/render_18316288_f266f998149b7e0e8ae8.html', 'size': 4702989.0, '_type': 'html-file'}",21.876953125,2.2679649824830506e-11,0.00390625,18316288.0,242.53330993652344,7.982809620443732e-05
0.015625,0.00390625,0.0,21998.512398194198,-0.007096521090716124,0.0,1606.098168266,1773989430.3919826,0.0,18570240.0,0.0,0.0,0.0,0.0,,19.228515625,3.331034059694815e-11,0.015625,18570240.0,251.1114501953125,7.151179306674749e-05
0.0,0.0,0.0,21887.564458069468,-0.006473402492702007,0.0,1621.634006521,1773989445.962207,0.0,18824192.0,0.0,0.0,0.0,0.0,,20.0234375,3.423769601162974e-11,0.0,18824192.0,251.84207153320312,6.481033778982237e-05
0.015625,0.00390625,0.0,21942.15166703922,-0.006658846978098154,0.0,1637.169533299,1773989461.4979742,0.0,19078144.0,0.0,0.0,0.0,0.0,,21.431640625,3.47369251418872e-11,0.015625,19078144.0,258.21771240234375,7.662168354727328e-05
0.0234375,0.00390625,0.0,21943.347295442694,-0.006593094207346439,0.0,1652.720575829,1773989477.033659,0.0,19332096.0,0.0,0.0,0.0,0.0,,21.4140625,3.444260848750602e-11,0.0234375,19332096.0,263.63262939453125,6.311133620329201e-05
0.03515625,0.005859375,0.0,21972.76729588317,-0.005458769854158163,0.0,1694.821496879,1773989534.6860967,0.0,19586048.0,0.0,0.0,0.0,0.0,"{'sha256': '2e08134b21eee8439192d30659e2b539302cbef172e6c954f52a13e6a392f074', 'path': 'media/html/render_19586048_2e08134b21eee8439192.html', 'size': 4715461.0, '_type': 'html-file'}",24.486328125,3.386575395114555e-11,0.03515625,19586048.0,264.7694091796875,6.0488680901471525e-05
0.02734375,0.005859375,0.0,21910.792334480266,-0.0064947884529829025,0.0,1710.628944569,1773989534.927404,0.0,19840000.0,0.0,0.0,0.0,0.0,,22.322265625,3.060223255357819e-11,0.02734375,19840000.0,290.4800109863281,7.029670814517885e-05
0.009765625,0.001953125,0.0,21902.905811359182,-0.006222540978342295,0.0,1726.158270274,1773989550.4929185,0.0,20093952.0,0.0,0.0,0.0,0.0,,23.58203125,3.1786309695469583e-11,0.009765625,20093952.0,272.59051513671875,6.980091711739078e-05
0.033203125,0.0078125,0.0,21949.247787187363,-0.006264830008149147,0.0,1741.682342685,1773989566.0223224,0.0,20347904.0,0.0,0.0,0.0,0.0,,22.79296875,3.195205211525831e-11,0.033203125,20347904.0,270.2705993652344,6.760859832866117e-05
0.037109375,0.00390625,0.0,21967.27547712718,-0.006352867931127548,0.0,1757.237409929,1773989581.5464742,0.0,20601856.0,0.0,0.0,0.0,0.0,,24.9140625,3.0500924702581145e-11,0.037109375,20601856.0,287.9814453125,6.28508860245347e-05
0.02734375,0.00390625,0.0,21908.112694728665,-0.005829814355820417,0.0,1798.392579894,1773989638.2571585,0.0,20855808.0,0.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': '1a3a8e017eff8d24c7f94ffc00fd3cfcc6c5458d412b4a11b860d28ad1d25c83', 'path': 'media/html/render_20855808_1a3a8e017eff8d24c7f9.html', 'size': 4712053.0}",25.431640625,2.1972328470565294e-11,0.02734375,20855808.0,282.50518798828125,6.197764014359564e-05
0.02734375,0.001953125,0.0,21972.510747471042,-0.007150761783123016,0.0,1814.183516406,1773989638.4903665,0.0,21109760.0,0.0,0.0,0.0,0.0,,25.626953125,2.3666197473959372e-11,0.02734375,21109760.0,276.14532470703125,8.423260442214087e-05
0.0,0.0,0.0,21913.58082907108,-0.006896937265992165,0.0,1829.698979581,1773989654.0474575,0.0,21363712.0,0.0,0.0,0.0,0.0,,23.763671875,2.492700143519322e-11,0.0,21363712.0,278.59906005859375,7.493331213481724e-05
0.013671875,0.001953125,0.0,21975.002602748402,-0.00639357091858983,0.0,1845.242264458,1773989669.5627759,0.0,21617664.0,0.0,0.0,0.0,0.0,,21.76953125,2.6234098227106983e-11,0.013671875,21617664.0,266.345947265625,6.407214823411778e-05
0.0390625,0.005859375,0.0,21927.923526144663,-0.006503705400973558,0.0,1860.765940655,1773989685.1063201,0.0,21871616.0,0.0,0.0,0.0,0.0,,21.724609375,2.5827982114146053e-11,0.0390625,21871616.0,274.47137451171875,7.041627395665273e-05
0.01171875,0.00390625,0.0,21966.43012864553,-0.006096669472754002,0.0,1903.150903247,1773989743.0155036,0.0,22125568.0,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_22125568_27a13d981b577465a083.html', 'size': 4702209.0, '_type': 'html-file', 'sha256': '27a13d981b577465a08317eacb1688b0d3c2a6c305ddbaff250c9910f25c0df6'}",23.142578125,2.7543455363709946e-11,0.01171875,22125568.0,270.98162841796875,6.235669570742175e-05
0.03515625,0.005859375,0.0,21944.791715998494,-0.0061251139268279076,0.0,1918.951585805,1773989743.2610865,0.0,22379520.0,0.0,0.0,0.0,0.0,,19.86328125,2.8186095818449886e-11,0.03515625,22379520.0,272.27813720703125,7.100376387825236e-05
0.025390625,0.001953125,0.0,21933.37581159936,-0.0069877649657428265,0.0,1934.506979063,1773989758.8156054,0.0,22633472.0,0.0,0.0,0.0,0.0,,23.05859375,2.862118181345963e-11,0.025390625,22633472.0,273.348876953125,6.983170169405639e-05
0.009765625,0.001953125,0.0,21898.732811776474,-0.006435094866901636,0.0,1950.032194906,1773989774.3708928,0.0,22887424.0,0.0,0.0,0.0,0.0,,22.126953125,2.4958635852501132e-11,0.009765625,22887424.0,277.98553466796875,7.151198224164546e-05
0.0,0.0,0.0,21967.473459352554,-0.006947993766516447,0.0,1965.55512083,1773989789.8961997,0.0,23141376.0,0.0,0.0,0.0,0.0,,23.23046875,2.505372125038985e-11,0.0,23141376.0,278.6788330078125,7.163092959672213e-05
0.03515625,0.00390625,0.0,21962.54444658311,-0.007958016358315945,0.0,2007.911375341,1773989847.7759902,0.0,23395328.0,0.0,0.0,0.0,0.0,"{'sha256': '01debd96e80539841eb83690464589ff14f9c1643c74df73ff639963df73ca86', 'path': 'media/html/render_23395328_01debd96e80539841eb8.html', 'size': 4704737.0, '_type': 'html-file'}",21.60546875,2.5516378940326767e-11,0.03515625,23395328.0,276.58062744140625,9.19143421924673e-05
0.04296875,0.0078125,0.0,21959.26675925215,-0.007506850641220808,0.0,2023.707087969,1773989848.012667,0.0,23649280.0,0.0,0.0,0.0,0.0,,22.509765625,2.5392186617234636e-11,0.04296875,23649280.0,274.74066162109375,7.201518747024238e-05
0.05859375,0.009765625,0.0,21910.992004245476,-0.007381225936114788,0.0,2039.226418994,1773989863.5712426,0.0,23903232.0,0.0,0.0,0.0,0.0,,21.90234375,2.7084067627525243e-11,0.05859375,23903232.0,280.0437316894531,8.832011371850967e-05
0.00390625,0.001953125,0.0,21974.84800696229,-0.009042181074619293,0.0,2054.766732282,1773989879.090454,0.0,24157184.0,0.0,0.0,0.0,0.0,,24.10546875,2.8629685427938867e-11,0.00390625,24157184.0,280.79962158203125,9.659802162786946e-05
0.013671875,0.001953125,0.0,21936.700891374217,-0.008177152834832668,0.0,2070.282055172,1773989894.6307855,0.0,24411136.0,0.0,0.0,0.0,0.0,,20.42578125,2.8294649609406086e-11,0.013671875,24411136.0,260.382568359375,8.265094948001206e-05
0.01171875,0.005859375,0.0,21976.593569624845,-0.007574045564979315,0.0,2112.601731627,1773989952.46637,0.0,24665088.0,0.0,0.0,0.0,0.0,"{'sha256': 'bd19217af68595dc859a3ec86f4f210e0a9470d8b1fdecccdfc98bab1dd1a46d', 'path': 'media/html/render_24665088_bd19217af68595dc859a.html', 'size': 4707541.0, '_type': 'html-file'}",20.572265625,2.476686043750842e-11,0.01171875,24665088.0,249.77638244628906,7.360769086517394e-05
0.03515625,0.0078125,0.0,21982.990592559785,-0.007932961918413639,0.0,2128.393481218,1773989952.6975946,0.0,24919040.0,0.0,0.0,0.0,0.0,,18.755859375,2.4918634863868583e-11,0.03515625,24919040.0,244.5401611328125,8.605815673945472e-05
