eval/episode_reward_survive,training/critic_loss,training/actor_loss,render,training/alpha_loss,_timestamp,_step,eval/episode_dist,eval/episode_success_easy,eval/episode_success,eval/episode_reward_ctrl,eval/episode_success_hard,step,training/log_alpha,eval/episode_success_any,training/entropy,eval/episode_reward_dist,eval/episode_reward_near,eval/episode_reward,_runtime,training/sps
0.0,6.613798177568242e-05,-0.003642001422122121,"{'path': 'media/html/render_4348928_8a8d808647395ee8927d.html', 'size': 4733849.0, '_type': 'html-file', 'sha256': '8a8d808647395ee8927dd2d1a942f8defc2cb59060a5241ff0f2c80921b328aa'}",-2.8305407795414794e-08,1774001122.12513,4348928.0,204.9181671142578,16.2734375,0.00390625,0.0,0.0,4348928.0,0.0,0.001953125,0.0,0.0,0.0,0.00390625,443.776930449,22258.09293666695
0.0,6.148047395981848e-05,-0.004733482841402292,,8.700991926957613e-09,1774001122.328914,4602880.0,203.9905548095703,19.375,0.0,0.0,0.0,4602880.0,0.0,0.0,0.0,0.0,0.0,0.0,459.390932259,22215.87382549014
0.0,6.444667815230787e-05,-0.004480994306504726,,1.5608174308567868e-08,1774001137.7380085,4856832.0,241.1071319580078,19.18359375,0.0,0.0,0.0,4856832.0,0.0,0.0,0.0,0.0,0.0,0.0,474.784344039,22210.145899600226
0.0,6.945314089534804e-05,-0.004143662750720978,,3.819775606928033e-09,1774001153.1320333,5110784.0,235.43307495117188,16.07421875,0.0,0.0,0.0,5110784.0,0.0,0.0,0.0,0.0,0.0,0.0,490.389677249,22227.328340764758
0.0,5.27638585481327e-05,-0.004056098405271769,,-1.3015317712472552e-09,1774001168.7372358,5364736.0,211.55978393554688,18.861328125,0.005859375,0.0,0.0,5364736.0,0.0,0.001953125,0.0,0.0,0.0,0.005859375,505.993716549,21833.97723260246
0.0,6.424907041946426e-05,-0.004343576729297638,"{'path': 'media/html/render_5618688_34ca0f0769f3e7c1562e.html', 'size': 4726629.0, '_type': 'html-file', 'sha256': '34ca0f0769f3e7c1562eaf8f312d057502582073d2aa335808c566a55ebef333'}",-1.9262160755317836e-09,1774001225.7813334,5618688.0,212.34725952148438,17.46484375,0.0,0.0,0.0,5618688.0,0.0,0.0,0.0,0.0,0.0,0.0,547.433146317,21828.065184104133
0.0,8.227266516769305e-05,-0.005837634671479464,,3.645291624110314e-09,1774001225.9789305,5872640.0,217.88436889648438,16.96484375,0.0078125,0.0,0.0,5872640.0,0.0,0.001953125,0.0,0.0,0.0,0.0078125,563.259121668,21832.27170329234
0.0,5.835805495735258e-05,-0.0050096819177269936,,9.781886411985852e-10,1774001241.6067224,6126592.0,255.60780334472656,13.708984375,0.001953125,0.0,0.0,6126592.0,0.0,0.001953125,0.0,0.0,0.0,0.001953125,578.854976251,21787.70662939325
0.0,5.816725388285704e-05,-0.004445059224963188,,1.1286422907375027e-09,1774001257.2025716,6380544.0,209.90631103515625,14.994140625,0.005859375,0.0,0.0,6380544.0,0.0,0.001953125,0.0,0.0,0.0,0.005859375,594.443543162,21851.69315923922
0.0,5.6652483181096613e-05,-0.004579831380397081,,8.103968607287015e-10,1774001272.7912157,6634496.0,197.13357543945312,13.904296875,0.0,0.0,0.0,6634496.0,0.0,0.0,0.0,0.0,0.0,0.0,610.022955849,21850.84906256608
0.0,4.66346500616055e-05,-0.004104285500943661,"{'sha256': 'e6a5baefda39959f49dbf5eb4fc95c3815de28e2280c424321b5f7ad1f5f288d', 'path': 'media/html/render_6888448_e6a5baefda39959f49db.html', 'size': 4717417.0, '_type': 'html-file'}",5.38685984707854e-10,1774001330.18326,6888448.0,186.1979522705078,17.9609375,0.0,0.0,0.0,6888448.0,0.0,0.0,0.0,0.0,0.0,0.0,651.83505558,21872.607486338653
0.0,3.587425089790486e-05,-0.003513539908453822,,3.5097927342242485e-10,1774001330.3774054,7142400.0,197.4248504638672,14.8359375,0.0,0.0,0.0,7142400.0,0.0,0.0,0.0,0.0,0.0,0.0,667.634790337,21860.56123488114
0.0,5.321527351043187e-05,-0.0035919209476560354,,-4.784506124622112e-10,1774001345.9824026,7396352.0,197.92214965820312,15.59375,0.0,0.0,0.0,7396352.0,0.0,0.0,0.0,0.0,0.0,0.0,683.218041836,21833.59457295469
0.0,5.150728247826919e-05,-0.004173837136477232,,1.257775550378426e-10,1774001361.5657783,7650304.0,169.11734008789062,15.224609375,0.0,0.0,0.0,7650304.0,0.0,0.0,0.0,0.0,0.0,0.0,698.793361071,21872.45657361486
0.0,5.674995918525383e-05,-0.004281417932361364,,2.431271295399995e-10,1774001377.1410227,7904256.0,203.4176025390625,16.072265625,0.009765625,0.0,0.0,7904256.0,0.0,0.001953125,0.0,0.0,0.0,0.009765625,714.386502088,21887.772250361068
0.0,5.699160465155728e-05,-0.004341608379036188,"{'path': 'media/html/render_8158208_4138ddabba760da9e3bc.html', 'size': 4716169.0, '_type': 'html-file', 'sha256': '4138ddabba760da9e3bc9f4a56038025a005b0f1bcf0f0cbc86125435333cff2'}",4.928337182796838e-10,1774001434.3921719,8158208.0,206.1823272705078,17.537109375,0.025390625,0.0,0.0,8158208.0,0.0,0.005859375,0.0,0.0,0.0,0.025390625,756.043995897,21846.079326549218
0.0,4.833292041439563e-05,-0.004192834720015526,,4.1168743414310427e-10,1774001434.595916,8412160.0,214.94386291503906,15.068359375,0.0,0.0,0.0,8412160.0,0.0,0.0,0.0,0.0,0.0,0.0,771.847222354,21832.06541093689
0.0,5.283063728711568e-05,-0.003971675876528025,,3.126331971081697e-10,1774001450.1949887,8666112.0,196.99075317382812,17.732421875,0.0,0.0,0.0,8666112.0,0.0,0.0,0.0,0.0,0.0,0.0,787.442548693,21839.07526997244
0.0,4.025724410894327e-05,-0.003965137992054224,,4.4468384530205185e-10,1774001465.7901454,8920064.0,195.11428833007812,14.8984375,0.0,0.0,0.0,8920064.0,0.0,0.0,0.0,0.0,0.0,0.0,803.030903164,21854.556311601697
0.0,3.559608376235701e-05,-0.003230663016438484,,2.377120722485415e-10,1774001481.3781376,9174016.0,217.885498046875,15.291015625,0.0,0.0,0.0,9174016.0,0.0,0.0,0.0,0.0,0.0,0.0,818.624332404,21854.531200834957
0.0,3.142452987958677e-05,-0.0026004845276474953,"{'_type': 'html-file', 'sha256': '67bbb797d9d76d35ed641ea9505bb4a822d4610da38924215b83172e9b61a968', 'path': 'media/html/render_9427968_67bbb797d9d76d35ed64.html', 'size': 4709217.0}",3.2982053199681616e-10,1774001538.7693353,9427968.0,210.29676818847656,16.083984375,0.0,0.0,0.0,9427968.0,0.0,0.0,0.0,0.0,0.0,0.0,860.4211551,21851.50308611032
0.0,2.6656100089894608e-05,-0.002273778198286891,,2.6270419173357595e-10,1774001538.9629595,9681920.0,235.64730834960938,16.82421875,0.0,0.0,0.0,9681920.0,0.0,0.0,0.0,0.0,0.0,0.0,876.251195109,21861.17052333372
0.0,3.0312568924273364e-05,-0.002293162513524294,,2.2982985306563286e-11,1774001554.5989413,9935872.0,189.15170288085938,15.126953125,0.0,0.0,0.0,9935872.0,0.0,0.0,0.0,0.0,0.0,0.0,891.847142667,21780.76221568043
0.0,2.739372939686291e-05,-0.0022914977744221687,,2.2571917945857223e-10,1774001570.194876,10189824.0,209.83078002929688,15.568359375,0.0,0.0,0.0,10189824.0,0.0,0.0,0.0,0.0,0.0,0.0,907.444807054,21848.521074416527
0.0,3.6800534871872514e-05,-0.002716102171689272,,2.557823397530967e-10,1774001585.7920456,10443776.0,209.70408630371094,15.638671875,0.005859375,0.0,0.0,10443776.0,0.0,0.001953125,0.0,0.0,0.0,0.005859375,923.025337524,21846.447637481575
0.0,3.851682777167298e-05,-0.002775178523734212,"{'sha256': '3807905f5e25521b55fe5789ab77b7083de250703f68bdcf2d69cc2a464053d1', 'path': 'media/html/render_10697728_3807905f5e25521b55fe.html', 'size': 4717105.0, '_type': 'html-file'}",2.722396752474765e-10,1774001643.092864,10697728.0,183.65057373046875,16.728515625,0.0,0.0,0.0,10697728.0,0.0,0.0,0.0,0.0,0.0,0.0,964.744705719,21863.718416907435
0.0,3.8761809264542535e-05,-0.0030458150431513786,,2.3476504074082527e-10,1774001643.2988706,10951680.0,191.65359497070312,15.6796875,0.01171875,0.0,0.0,10951680.0,0.0,0.00390625,0.0,0.0,0.0,0.01171875,980.556512686,21902.77835079476
0.0,3.6325352994026616e-05,-0.0030231329146772623,,2.004122007237541e-10,1774001658.9043202,11205632.0,205.383544921875,17.4453125,0.017578125,0.0,0.0,11205632.0,0.0,0.00390625,0.0,0.0,0.0,0.017578125,996.133214748,21826.814099971896
0.0,3.289263622718863e-05,-0.002768293023109436,,1.9294044140139022e-10,1774001674.4808521,11459584.0,207.90928649902344,16.765625,0.0,0.0,0.0,11459584.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.704200415,21889.646607176557
0.0,3.362020288477652e-05,-0.0026050268206745386,,1.9751031365977667e-10,1774001690.0517843,11713536.0,210.1099853515625,15.349609375,0.0,0.0,0.0,11713536.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.279880754,21883.631091634285
0.0,3.019980613316875e-05,-0.002507631666958332,"{'path': 'media/html/render_11967488_267d696e68fe0a981212.html', 'size': 4711145.0, '_type': 'html-file', 'sha256': '267d696e68fe0a9812129cab31dec456dde89f2eb835e1ab9065ed1e2417d4cd'}",1.19674090082178e-10,1774001747.693592,11967488.0,217.7330322265625,16.837890625,0.0,0.0,0.0,11967488.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.345396172,21889.59082614558
0.0,1.7857257262221538e-05,-0.001971703954041004,,-2.961978232129958e-11,1774001747.8934016,12221440.0,206.86544799804688,15.814453125,0.0,0.0,0.0,12221440.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.142993825,21871.23362856931
0.0,2.6170191631536e-05,-0.0019433852285146713,,-3.9388371037007985e-11,1774001763.4906955,12475392.0,219.9744873046875,16.1171875,0.001953125,0.0,0.0,12475392.0,0.0,0.001953125,0.0,0.0,0.0,0.001953125,1100.71374105,21864.379045613696
0.0,2.5673180061858147e-05,-0.0019730415660887957,,1.1347139200479361e-10,1774001779.0614774,12729344.0,204.31507873535156,16.404296875,0.009765625,0.0,0.0,12729344.0,0.0,0.001953125,0.0,0.0,0.0,0.009765625,1116.286953805,21877.976123666183
0.0,2.62879748333944e-05,-0.0021051985677331686,,1.185517378710088e-10,1774001794.634542,12983296.0,209.7215576171875,17.263671875,0.0,0.0,0.0,12983296.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.859266717,21891.50913706584
0.0,1.9682172933244146e-05,-0.001499570906162262,"{'_type': 'html-file', 'sha256': '550894ef208a15318bf4253a3e7035e02b0d1aad2f1945b5d894c30e7bdf96f7', 'path': 'media/html/render_13237248_550894ef208a15318bf4.html', 'size': 4718205.0}",1.398088450565993e-10,1774001851.7129698,13237248.0,220.07028198242188,15.12109375,0.00390625,0.0,0.0,13237248.0,0.0,0.001953125,0.0,0.0,0.0,0.00390625,1173.36485388,21882.659996659928
0.0,1.8830922272172756e-05,-0.001622710726223886,,-5.631967670005622e-10,1774001851.8990035,13491200.0,210.23834228515625,17.88671875,0.0,0.0,0.0,13491200.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.172447722,21872.685638389077
0.0,1.980441993509885e-05,-0.0016061576316133142,,-1.6629600474438178e-11,1774001867.5200386,13745152.0,225.61431884765625,14.740234375,0.0,0.0,0.0,13745152.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.753781839,21807.726143518026
0.0,2.151303124264814e-05,-0.0015545623609796166,,1.1726872077566508e-11,1774001883.1014876,13999104.0,196.41696166992188,15.412109375,0.0,0.0,0.0,13999104.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.317492424,21872.13858576397
0.0,2.9454140531015582e-05,-0.0019232152262702584,,2.959220021803155e-11,1774001898.6650252,14253056.0,196.21994018554688,14.7265625,0.0,0.0,0.0,14253056.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.89370815,21891.74040081822
0.0,2.604178007459268e-05,-0.002227106597274542,"{'path': 'media/html/render_14507008_2b8aa0c57f3c616b90dd.html', 'size': 4753901.0, '_type': 'html-file', 'sha256': '2b8aa0c57f3c616b90dd836e4c8b2889b3f6deccb05b36549488bd543b1adcfa'}",1.469824539857001e-10,1774001956.288095,14507008.0,123.72343444824219,10.384765625,0.0,0.0,0.0,14507008.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.939890028,21888.30029441217
0.0,2.237629632872995e-05,-0.0019889159593731165,,-6.639124579960187e-12,1774001956.494701,14760960.0,138.415283203125,9.4765625,0.0,0.0,0.0,14760960.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.756454643,21862.98468113884
0.0,1.7970864064409398e-05,-0.0015592161798849702,,1.015107858881592e-10,1774001972.1042075,15014912.0,209.2906036376953,14.55078125,0.0,0.0,0.0,15014912.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.328518219,21848.373182802756
0.0,1.956727464857977e-05,-0.0013697943650186062,,1.422951201313083e-10,1774001987.6762424,15268864.0,201.4805450439453,15.888671875,0.009765625,0.0,0.0,15268864.0,0.0,0.00390625,0.0,0.0,0.0,0.009765625,1324.907781232,21877.100339276738
0.0,1.4546419151884038e-05,-0.0013063497608527541,,1.5337706105178484e-10,1774002003.2553213,15522816.0,210.24420166015625,13.673828125,0.005859375,0.0,0.0,15522816.0,0.0,0.001953125,0.0,0.0,0.0,0.005859375,1340.452386609,21881.994666526203
0.0,1.869841435109265e-05,-0.001381925423629582,"{'path': 'media/html/render_15776768_313c85901d838b013b96.html', 'size': 4710761.0, '_type': 'html-file', 'sha256': '313c85901d838b013b960a05755c9bef6800fc5e9d6a6b16e36743a90a0f714d'}",5.6754129174052537e-11,1774002060.6351821,15776768.0,192.7418975830078,15.53515625,0.00390625,0.0,0.0,15776768.0,0.0,0.001953125,0.0,0.0,0.0,0.00390625,1382.287011509,21933.131021495028
0.0,1.8457219994161278e-05,-0.0014144392916932702,,1.2641657165524123e-10,1774002060.8396373,16030720.0,199.7489013671875,18.892578125,0.0,0.0,0.0,16030720.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.069875671,21873.192292813706
0.0,1.7359254343318753e-05,-0.0014697237638756633,,1.0013092438532212e-10,1774002076.4175544,16284672.0,219.38943481445312,16.4375,0.0,0.0,0.0,16284672.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.647416794,21884.157587022528
0.0,2.651614704518579e-05,-0.0016237895470112562,,1.1120160348099262e-10,1774002091.9950736,16538624.0,187.5695343017578,14.0,0.0078125,0.0,0.0,16538624.0,0.0,0.00390625,0.0,0.0,0.0,0.0078125,1429.207764501,21884.63374770755
0.0,1.8954173356178217e-05,-0.0017740996554493904,,1.0316294346557342e-10,1774002107.5548725,16792576.0,201.49053955078125,17.37109375,0.00390625,0.0,0.0,16792576.0,0.0,0.001953125,0.0,0.0,0.0,0.00390625,1444.784992354,21905.48191363927
0.0,1.8337645087740384e-05,-0.0014355136081576347,"{'path': 'media/html/render_17046528_022670869e4409a2aa5c.html', 'size': 4729265.0, '_type': 'html-file', 'sha256': '022670869e4409a2aa5cad67d26e561edf48941464db477e0ce3928084bc5ffd'}",9.423511970751974e-11,1774002166.0751338,17046528.0,171.7940673828125,14.048828125,0.0,0.0,0.0,17046528.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.726950888,21881.782488668036
0.0,1.772746145434212e-05,-0.001479375991038978,,5.91098073265961e-11,1774002166.2852335,17300480.0,181.82337951660156,14.00390625,0.0,0.0,0.0,17300480.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.564689909,21908.690388742554
0.0,1.723727837088518e-05,-0.0012252810411155224,,5.153934223844914e-11,1774002181.912377,17554432.0,178.26724243164062,13.80078125,0.0,0.0,0.0,17554432.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.152590569,21806.923388686904
0.0,1.9068513211095706e-05,-0.0014869795413687825,,7.899854381765437e-11,1774002197.5002496,17808384.0,208.48997497558594,14.3046875,0.0,0.0,0.0,17808384.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.757583253,21851.450188988092
0.0,1.7236814528587274e-05,-0.001277063856832683,,7.446241540032261e-11,1774002213.1051424,18062336.0,239.9315185546875,18.19921875,0.0,0.0,0.0,18062336.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.324556493,21835.1418536134
0.0,2.0168983610346913e-05,-0.0015081281308084726,"{'path': 'media/html/render_18316288_432ea9f70ce777600473.html', 'size': 4716949.0, '_type': 'html-file', 'sha256': '432ea9f70ce7776004736cc60f0ea8228817de3636140893b110149e18abec69'}",4.4414968231043517e-11,1774002270.8530955,18316288.0,182.6044921875,16.828125,0.0,0.0,0.0,18316288.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.504901284,21895.264853053053
0.0,1.259409782505827e-05,-0.0011932154884561896,,4.2882156159329554e-11,1774002271.0558805,18570240.0,204.09683227539062,15.87109375,0.009765625,0.0,0.0,18570240.0,0.0,0.001953125,0.0,0.0,0.0,0.009765625,1608.331257535,21879.309481631466
0.0,1.2960801541339606e-05,-0.0010768683860078454,,6.541318181563227e-11,1774002286.6789205,18824192.0,186.71170043945312,14.494140625,0.0078125,0.0,0.0,18824192.0,0.0,0.00390625,0.0,0.0,0.0,0.0078125,1623.931146217,21809.171519088668
0.0,1.430198517482495e-05,-0.0011406010016798973,,4.13218313732866e-11,1774002302.2788424,19078144.0,208.9512176513672,17.236328125,0.0,0.0,0.0,19078144.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.523895455,21836.042483558165
0.0,1.7482911061961204e-05,-0.0012548132799565792,,3.2374814634694715e-11,1774002317.8714752,19332096.0,194.78640747070312,15.748046875,0.0,0.0,0.0,19332096.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.137320456,21839.984284999162
0.0,1.540236007713247e-05,-0.0011984907323494554,"{'sha256': 'c050f473e6360198b931e9371358e3867f2a02ea8840512ba48365d70b4461b1', 'path': 'media/html/render_19586048_c050f473e6360198b931.html', 'size': 4716397.0, '_type': 'html-file'}",7.643109062316356e-11,1774002374.5974524,19586048.0,204.23147583007812,17.177734375,0.0,0.0,0.0,19586048.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.249273137,21873.362979554382
0.0,1.4672499673906714e-05,-0.0012297931825742126,,7.794646872394395e-11,1774002374.8011055,19840000.0,234.42111206054688,21.90625,0.064453125,0.0,0.0,19840000.0,0.0,0.0078125,0.0,0.0,0.0,0.064453125,1712.068212243,21805.363141674872
0.0,1.5891217117314227e-05,-0.001150387222878635,,5.871243075050714e-11,1774002390.4159935,20093952.0,211.15440368652344,18.033203125,0.0,0.0,0.0,20093952.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.665449946,21827.311027554373
0.0,1.1006125532730948e-05,-0.0011086049489676952,,6.06543149039851e-11,1774002406.0130446,20347904.0,203.17996215820312,18.3828125,0.0,0.0,0.0,20347904.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.252134924,21834.276656347258
0.0,1.5766183423693292e-05,-0.0010644763242453337,,7.315829886334058e-11,1774002421.5996795,20601856.0,201.79345703125,17.650390625,0.0,0.0,0.0,20601856.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.8656533,21860.39523434173
0.0,1.2346948096819688e-05,-0.0010356958955526352,"{'path': 'media/html/render_20855808_359e3a72d067f2fdc816.html', 'size': 4710713.0, '_type': 'html-file', 'sha256': '359e3a72d067f2fdc81607ae9bf89fe9493cc91853a21c14568cde50da10c133'}",7.806876672900032e-11,1774002480.4984565,20855808.0,211.62571716308594,16.65234375,0.0078125,0.0,0.0,20855808.0,0.0,0.001953125,0.0,0.0,0.0,0.0078125,1802.150237131,21809.12999033328
0.0,1.100347981264349e-05,-0.0010146861895918846,,6.781902817110108e-11,1774002480.7115817,21109760.0,207.39163208007812,17.05859375,0.0078125,0.0,0.0,21109760.0,0.0,0.001953125,0.0,0.0,0.0,0.0078125,1817.985697242,21864.988098069436
0.0,1.002447879727697e-05,-0.0008965963497757912,,7.473519025857911e-11,1774002496.3333783,21363712.0,208.3897247314453,14.263671875,0.0234375,0.0,0.0,21363712.0,0.0,0.00390625,0.0,0.0,0.0,0.0234375,1833.565490307,21813.0951367912
0.0,6.360281531669898e-06,-0.0005790992290712893,,5.44006228953009e-11,1774002511.9131315,21617664.0,208.91880798339844,14.494140625,0.0,0.0,0.0,21617664.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.168151548,21868.265535356426
0.0,7.948193342599552e-06,-0.0005728835822083056,,5.5951181188174104e-11,1774002527.5158029,21871616.0,203.35765075683594,17.66015625,0.0,0.0,0.0,21871616.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.752466169,21822.72995317469
0.0,9.415414751856588e-06,-0.000669869827106595,"{'path': 'media/html/render_22125568_72d1399f91e2a8eff655.html', 'size': 4711177.0, '_type': 'html-file', 'sha256': '72d1399f91e2a8eff655d70922341e75d935832f71c31700ebcbd0b311896f0e'}",6.18852052935992e-11,1774002584.0078702,22125568.0,202.29995727539062,17.904296875,0.005859375,0.0,0.0,22125568.0,0.0,0.001953125,0.0,0.0,0.0,0.005859375,1905.659671945,21867.283682475656
0.0,5.0156977522419766e-06,-0.0006251375889405608,,6.371418670436668e-11,1774002584.2189455,22379520.0,209.0794677734375,16.5625,0.0,0.0,0.0,22379520.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.491097375,21833.224905144067
0.0,1.1857147001137491e-05,-0.0007130582234822214,,6.337245311849315e-11,1774002599.8387616,22633472.0,215.6405487060547,15.83203125,0.0,0.0,0.0,22633472.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.105669207,21827.16565935854
0.0,1.3080595635983627e-05,-0.0010045852977782488,,6.269049862561715e-11,1774002615.4534094,22887424.0,206.03195190429688,18.65625,0.0,0.0,0.0,22887424.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.686536894,21800.6815089512
0.0,9.538863196212333e-06,-0.0009232136653736234,,5.63031565814498e-11,1774002631.0342112,23141376.0,240.37539672851562,21.669921875,0.0,0.0,0.0,23141376.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.264716292,21863.172710260325
0.0,9.781664630281739e-06,-0.0008128061890602112,"{'size': 4710281.0, '_type': 'html-file', 'sha256': 'f18a6cf2786b7f1ae4ecac2b0b039178a255bfb08c00595fe801de663fb2ebb2', 'path': 'media/html/render_23395328_f18a6cf2786b7f1ae4ec.html'}",5.5303206458745535e-11,1774002688.5743597,23395328.0,199.814453125,18.794921875,0.0,0.0,0.0,23395328.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.226130211,21875.51431001949
0.0,7.949223800096661e-06,-0.0006656702607870102,,5.749627510209798e-11,1774002688.7954466,23649280.0,221.16409301757812,16.43359375,0.01171875,0.0,0.0,23649280.0,0.0,0.001953125,0.0,0.0,0.0,0.01171875,2026.071053908,21846.17476359144
0.0,6.7256087277201004e-06,-0.0006083966582082212,,5.2792881177765594e-11,1774002704.4186196,23903232.0,212.6739501953125,15.98828125,0.0,0.0,0.0,23903232.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.653519571,21808.736591366956
0.0,7.949052815092728e-06,-0.0006613960140384734,,5.378369277719841e-11,1774002720.001374,24157184.0,209.40948486328125,17.171875,0.0,0.0,0.0,24157184.0,0.0,0.0,0.0,0.0,0.0,0.0,2057.249657039,21866.566765583204
