training/critic_loss,_step,eval/episode_reward_near,training/log_alpha,eval/episode_success,training/actor_loss,training/sps,training/alpha_loss,_timestamp,eval/episode_reward,eval/episode_dist,eval/episode_reward_survive,eval/episode_reward_dist,eval/episode_success_easy,step,_runtime,eval/episode_success_any,eval/episode_success_hard,training/entropy,eval/episode_reward_ctrl,render
3.350698885018488e-11,25426944.0,0.0,0.0,0.0,3.6565222671924857e-06,33380.751981092326,0.0,1774337084.6474655,0.0,48.926063537597656,0.0,0.0,3.9453125,25426944.0,1755.394434435,0.0,0.0,0.0,0.0,
3.253698699356988e-11,25680896.0,0.0,0.0,0.0,2.6236914436594816e-06,33380.37956722633,0.0,1774337096.1970785,0.0,48.39780044555664,0.0,0.0,3.751953125,25680896.0,1766.969033844,0.0,0.0,0.0,0.0,
3.2835293511945807e-11,25934848.0,0.0,0.0,0.0,2.8807378384954063e-06,33290.02775829886,0.0,1774337145.8371334,0.0,47.90489196777344,0.0,0.0,3.9140625,25934848.0,1805.034066568,0.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702', 'path': 'media/html/render_25934848_7198552da2b597f5b07b.html', 'size': 4726717.0}"
3.2822342066474164e-11,26188800.0,0.0,0.0,0.0,3.040649517060956e-06,33358.07918335533,0.0,1774337146.0478241,0.0,48.46819305419922,0.0,0.0,4.11328125,26188800.0,1816.842078027,0.0,0.0,0.0,0.0,
3.2504849506453937e-11,26442752.0,0.0,0.0,0.0,2.557529796831659e-06,33221.160258948374,0.0,1774337157.6447272,0.0,47.54835510253906,0.0,0.0,4.041015625,26442752.0,1828.402689195,0.0,0.0,0.0,0.0,
3.2740331279423884e-11,26696704.0,0.0,0.0,0.0,2.7197345389140537e-06,33357.317616312204,0.0,1774337169.2051697,0.0,48.2093391418457,0.0,0.0,3.9609375,26696704.0,1839.94640758,0.0,0.0,0.0,0.0,
3.3068148913573125e-11,26950656.0,0.0,0.0,0.0,3.256203399359947e-06,33403.64627390458,0.0,1774337180.7490215,0.0,47.32183074951172,0.0,0.0,3.8984375,26950656.0,1851.501884996,0.0,0.0,0.0,0.0,
3.3020714634846016e-11,27204608.0,0.0,0.0,0.0,2.9771099434583448e-06,33375.147821671904,0.0,1774337230.4356606,0.0,47.36972427368164,0.0,0.0,4.224609375,27204608.0,1889.632583198,0.0,0.0,0.0,0.0,"{'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702', 'path': 'media/html/render_27204608_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file'}"
3.240421125871862e-11,27458560.0,0.0,0.0,0.0,2.4306712020916166e-06,33388.34747981351,0.0,1774337230.6460981,0.0,47.30469512939453,0.0,0.0,4.51171875,27458560.0,1901.442956511,0.0,0.0,0.0,0.0,
3.444025967191955e-11,27712512.0,0.0,0.0,0.0,4.392229129734915e-06,33226.326215407906,0.0,1774337242.2450745,0.0,48.038814544677734,0.0,0.0,3.94921875,27712512.0,1913.004525888,0.0,0.0,0.0,0.0,
3.242423343707834e-11,27966464.0,0.0,0.0,0.0,2.6556331249594223e-06,33325.249522281054,0.0,1774337253.8072217,0.0,48.490020751953125,0.0,0.0,4.0,27966464.0,1924.575581991,0.0,0.0,0.0,0.0,
3.370869555707756e-11,28220416.0,0.0,0.0,0.0,3.784125510719605e-06,33329.46962940192,0.0,1774337265.378282,0.0,47.910789489746094,0.0,0.0,4.478515625,28220416.0,1936.140158131,0.0,0.0,0.0,0.0,
3.263382619689281e-11,28474368.0,0.0,0.0,0.0,3.016265054611722e-06,33316.7437338734,0.0,1774337315.2951477,0.0,48.4266242980957,0.0,0.0,3.931640625,28474368.0,1974.492052772,0.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702', 'path': 'media/html/render_28474368_7198552da2b597f5b07b.html', 'size': 4726717.0}"
3.252436861500563e-11,28728320.0,0.0,0.0,0.0,2.3198053895612247e-06,33354.61010397858,0.0,1774337315.5408652,0.0,48.69629669189453,0.0,0.0,3.81640625,28728320.0,1986.341798936,0.0,0.0,0.0,0.0,
3.304847714935555e-11,28982272.0,0.0,0.0,0.0,3.2754783205746207e-06,33204.239405523746,0.0,1774337327.144398,0.0,47.32000732421875,0.0,0.0,4.134765625,28982272.0,1997.901138111,0.0,0.0,0.0,0.0,
3.2967399643535344e-11,29236224.0,0.0,0.0,0.0,3.1145495995588135e-06,33319.78697296396,0.0,1774337338.7038643,0.0,46.078514099121094,0.0,0.0,4.21875,29236224.0,2009.46398553,0.0,0.0,0.0,0.0,
3.330704809179075e-11,29490176.0,0.0,0.0,0.0,3.382227077963762e-06,33316.58429180966,0.0,1774337350.2665515,0.0,47.46783447265625,0.0,0.0,4.30859375,29490176.0,2021.024172305,0.0,0.0,0.0,0.0,
3.219769936779748e-11,29744128.0,0.0,0.0,0.0,2.1347507299651625e-06,33332.32848058802,0.0,1774337400.1492708,0.0,48.287139892578125,0.0,0.0,3.625,29744128.0,2059.34618486,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_29744128_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.252297042788399e-11,29998080.0,0.0,0.0,0.0,2.7611652058112668e-06,33456.762998918006,0.0,1774337400.350744,0.0,47.627830505371094,0.0,0.0,4.1484375,29998080.0,2071.160990963,0.0,0.0,0.0,0.0,
3.3573019364574463e-11,30252032.0,0.0,0.0,0.0,3.6716965041705407e-06,33265.43642519945,0.0,1774337411.9636767,0.0,50.02566146850586,0.0,0.0,3.58203125,30252032.0,2082.727241468,0.0,0.0,0.0,0.0,
3.277129956291702e-11,30505984.0,0.0,0.0,0.0,2.792951136143529e-06,33322.995482421575,0.0,1774337423.5299351,0.0,47.21553421020508,0.0,0.0,3.822265625,30505984.0,2094.277668794,0.0,0.0,0.0,0.0,
3.236686613172779e-11,30759936.0,0.0,0.0,0.0,2.2356732642947463e-06,33344.73642327864,0.0,1774337435.0803187,0.0,48.032527923583984,0.0,0.0,4.06640625,30759936.0,2105.846513477,0.0,0.0,0.0,0.0,
3.2585507209192954e-11,31013888.0,0.0,0.0,0.0,2.5484491743554827e-06,33298.07750274397,0.0,1774337483.5437925,0.0,48.275108337402344,0.0,0.0,3.73828125,31013888.0,2142.740722513,0.0,0.0,0.0,0.0,"{'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702', 'path': 'media/html/render_31013888_7198552da2b597f5b07b.html'}"
3.301947604228417e-11,31267840.0,0.0,0.0,0.0,3.149059693896561e-06,33323.15394334395,0.0,1774337483.7882824,0.0,49.215511322021484,0.0,0.0,3.515625,31267840.0,2154.568888574,0.0,0.0,0.0,0.0,
3.267477260981977e-11,31521792.0,0.0,0.0,0.0,2.503604264347814e-06,33273.73829085279,0.0,1774337495.3715913,0.0,46.95045852661133,0.0,0.0,4.06640625,31521792.0,2166.089427185,0.0,0.0,0.0,0.0,
3.293345804400438e-11,31775744.0,0.0,0.0,0.0,3.027459570148494e-06,33423.74624720544,0.0,1774337506.8920329,0.0,48.47633361816406,0.0,0.0,3.9140625,31775744.0,2177.62873745,0.0,0.0,0.0,0.0,
3.236628326463986e-11,32029696.0,0.0,0.0,0.0,2.279292630191776e-06,33409.90448319253,0.0,1774337518.4315119,0.0,48.60931396484375,0.0,0.0,3.810546875,32029696.0,2189.174602198,0.0,0.0,0.0,0.0,
3.322507546865694e-11,32283648.0,0.0,0.0,0.0,2.8761580779246287e-06,33349.05021854289,0.0,1774337567.9484756,0.0,48.43779754638672,0.0,0.0,3.6953125,32283648.0,2227.145382862,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_32283648_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.39263131476919e-11,32537600.0,0.0,0.0,0.0,4.063911092089256e-06,33384.51006012367,0.0,1774337568.1530728,0.0,47.32563018798828,0.0,0.0,4.08203125,32537600.0,2238.924509502,0.0,0.0,0.0,0.0,
3.367194717496247e-11,32791552.0,0.0,0.0,0.0,3.798297484536306e-06,33257.84170238383,0.0,1774337579.7271519,0.0,46.53574752807617,0.0,0.0,4.111328125,32791552.0,2250.493610798,0.0,0.0,0.0,0.0,
3.2934086013902686e-11,33045504.0,0.0,0.0,0.0,3.0822789085505065e-06,33300.9778213974,0.0,1774337591.2961097,0.0,47.19483184814453,0.0,0.0,4.251953125,33045504.0,2262.023700376,0.0,0.0,0.0,0.0,
3.263799300268211e-11,33299456.0,0.0,0.0,0.0,2.6066081773024052e-06,33402.80510963072,0.0,1774337602.8263147,0.0,46.69419860839844,0.0,0.0,4.173828125,33299456.0,2273.569742776,0.0,0.0,0.0,0.0,
3.361541947577429e-11,33553408.0,0.0,0.0,0.0,3.709140401042532e-06,33386.53069121484,0.0,1774337652.9814205,0.0,47.12140655517578,0.0,0.0,3.982421875,33553408.0,2312.178368724,0.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702', 'path': 'media/html/render_33553408_7198552da2b597f5b07b.html', 'size': 4726717.0}"
3.311491705848546e-11,33807360.0,0.0,0.0,0.0,3.202351763320621e-06,33381.04280444012,0.0,1774337653.2077663,0.0,46.953369140625,0.0,0.0,4.634765625,33807360.0,2323.987076871,0.0,0.0,0.0,0.0,
3.346396770798066e-11,34061312.0,0.0,0.0,0.0,3.563473683243501e-06,33274.819324221375,0.0,1774337664.7896957,0.0,47.96965026855469,0.0,0.0,3.955078125,34061312.0,2335.536038644,0.0,0.0,0.0,0.0,
3.279575222503439e-11,34315264.0,0.0,0.0,0.0,2.832571453836863e-06,33382.163253986524,0.0,1774337676.3388019,0.0,48.577796936035156,0.0,0.0,3.900390625,34315264.0,2347.0778221,0.0,0.0,0.0,0.0,
3.276337187663181e-11,34569216.0,0.0,0.0,0.0,2.87279340227542e-06,33410.3613939199,0.0,1774337687.8805466,0.0,47.011512756347656,0.0,0.0,4.4765625,34569216.0,2358.630185399,0.0,0.0,0.0,0.0,
3.316058885816098e-11,34823168.0,0.0,0.0,0.0,3.262057134634233e-06,33370.30871461176,0.0,1774337736.3801174,0.0,47.27802276611328,0.0,0.0,4.271484375,34823168.0,2395.57706606,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_34823168_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.314291896483468e-11,35077120.0,0.0,0.0,0.0,3.23388735523622e-06,33410.44942402796,0.0,1774337736.591461,0.0,48.20486831665039,0.0,0.0,3.8046875,35077120.0,2407.394040248,0.0,0.0,0.0,0.0,
3.274442522682719e-11,35331072.0,0.0,0.0,0.0,2.8871525046270108e-06,33202.75516163758,0.0,1774337748.1966095,0.0,45.9564094543457,0.0,0.0,4.51953125,35331072.0,2418.943949943,0.0,0.0,0.0,0.0,
3.285143684861325e-11,35585024.0,0.0,0.0,0.0,3.0185963169060415e-06,33369.017617049416,0.0,1774337759.7465434,0.0,47.816993713378906,0.0,0.0,4.2265625,35585024.0,2430.499635276,0.0,0.0,0.0,0.0,
3.312507559916078e-11,35838976.0,0.0,0.0,0.0,3.2939392440312076e-06,33358.9379467542,0.0,1774337771.3017144,0.0,47.80710983276367,0.0,0.0,4.013671875,35838976.0,2442.048164947,0.0,0.0,0.0,0.0,
3.287460581535839e-11,36092928.0,0.0,0.0,0.0,3.0098149181867484e-06,33374.64795262416,0.0,1774337821.1816201,0.0,46.49998092651367,0.0,0.0,4.041015625,36092928.0,2480.378569484,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_36092928_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.255767530574438e-11,36346880.0,0.0,0.0,0.0,2.6865961899602553e-06,33326.94807291172,0.0,1774337821.3963811,0.0,47.515525817871094,0.0,0.0,4.443359375,36346880.0,2492.164440517,0.0,0.0,0.0,0.0,
3.383401545042908e-11,36600832.0,0.0,0.0,0.0,3.7745908230135683e-06,33295.19121915011,0.0,1774337832.9671247,0.0,47.50123977661133,0.0,0.0,3.7421875,36600832.0,2503.691843987,0.0,0.0,0.0,0.0,
3.259342448713731e-11,36854784.0,0.0,0.0,0.0,2.818081611621892e-06,33466.959716082296,0.0,1774337844.4945645,0.0,47.39933776855469,0.0,0.0,4.498046875,36854784.0,2515.249698798,0.0,0.0,0.0,0.0,
3.332482553797256e-11,37108736.0,0.0,0.0,0.0,3.4308736758248415e-06,33345.29594263148,0.0,1774337856.052157,0.0,47.56025314331055,0.0,0.0,4.1640625,37108736.0,2526.777676984,0.0,0.0,0.0,0.0,
3.351849006683061e-11,37362688.0,0.0,0.0,0.0,3.6345554690342396e-06,33416.24680851331,0.0,1774337905.8247955,0.0,48.276336669921875,0.0,0.0,3.98828125,37362688.0,2565.021740979,0.0,0.0,0.0,0.0,"{'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702', 'path': 'media/html/render_37362688_7198552da2b597f5b07b.html'}"
3.2984039111116914e-11,37616640.0,0.0,0.0,0.0,3.1799236239749007e-06,33434.29225766561,0.0,1774337906.1018836,0.0,48.29093551635742,0.0,0.0,3.818359375,37616640.0,2576.894611279,0.0,0.0,0.0,0.0,
3.333017542517247e-11,37870592.0,0.0,0.0,0.0,3.5407956602284685e-06,33170.666283664985,0.0,1774337917.6972258,0.0,48.64676284790039,0.0,0.0,3.884765625,37870592.0,2588.455969403,0.0,0.0,0.0,0.0,
3.290301711644794e-11,38124544.0,0.0,0.0,0.0,3.053338787140092e-06,33310.10785738439,0.0,1774337929.2580745,0.0,48.3754997253418,0.0,0.0,3.73046875,38124544.0,2599.977530165,0.0,0.0,0.0,0.0,
3.2590020959677446e-11,38378496.0,0.0,0.0,0.0,2.7243170279689366e-06,33432.681388822166,0.0,1774337940.78021,0.0,47.44020080566406,0.0,0.0,3.94140625,38378496.0,2611.520523882,0.0,0.0,0.0,0.0,
3.311660667915106e-11,38632448.0,0.0,0.0,0.0,3.2025052405515453e-06,33407.60859117402,0.0,1774337989.6071439,0.0,47.940364837646484,0.0,0.0,3.267578125,38632448.0,2648.804069131,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_38632448_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.250044677827191e-11,38886400.0,0.0,0.0,0.0,2.745689926086925e-06,33393.323730009615,0.0,1774337989.8297956,0.0,49.49099349975586,0.0,0.0,3.181640625,38886400.0,2660.590933724,0.0,0.0,0.0,0.0,
3.379219820631718e-11,39140352.0,0.0,0.0,0.0,3.815281161223538e-06,33340.97372586309,0.0,1774338001.393656,0.0,49.493324279785156,0.0,0.0,3.560546875,39140352.0,2672.128646833,0.0,0.0,0.0,0.0,
3.246768479070461e-11,39394304.0,0.0,0.0,0.0,2.3388577119476395e-06,33385.95618343547,0.0,1774338012.9313684,0.0,48.9893684387207,0.0,0.0,3.630859375,39394304.0,2683.669016948,0.0,0.0,0.0,0.0,
3.226313313731133e-11,39648256.0,0.0,0.0,0.0,2.2525928216055036e-06,33403.11098264682,0.0,1774338024.4716396,0.0,50.47710418701172,0.0,0.0,3.09765625,39648256.0,2695.203898615,0.0,0.0,0.0,0.0,
3.290768699204527e-11,39902208.0,0.0,0.0,0.0,3.1963520541467005e-06,33378.14630447716,0.0,1774338074.5872138,0.0,48.34703826904297,0.0,0.0,3.98046875,39902208.0,2733.784124348,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_39902208_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.216706068176478e-11,40156160.0,0.0,0.0,0.0,1.681866933722631e-06,33436.87626855231,0.0,1774338074.8148053,0.0,47.76089096069336,0.0,0.0,3.740234375,40156160.0,2745.62860306,0.0,0.0,0.0,0.0,
3.260944292371448e-11,40410112.0,0.0,0.0,0.0,2.907298267018632e-06,33220.662919639944,0.0,1774338086.4312348,0.0,47.486549377441406,0.0,0.0,4.3046875,40410112.0,2757.148426325,0.0,0.0,0.0,0.0,
3.321241545672926e-11,40664064.0,0.0,0.0,0.0,3.3114727102656616e-06,33502.17245257893,0.0,1774338097.9509304,0.0,49.417144775390625,0.0,0.0,3.62109375,40664064.0,2768.681706451,0.0,0.0,0.0,0.0,
3.370689838355645e-11,40918016.0,0.0,0.0,0.0,3.8022990338504314e-06,33391.525242101845,0.0,1774338109.4843266,0.0,46.88523864746094,0.0,0.0,4.23046875,40918016.0,2780.224845243,0.0,0.0,0.0,0.0,
3.254399874585978e-11,41171968.0,0.0,0.0,0.0,2.5329156869702274e-06,33412.288730597524,0.0,1774338159.6307347,0.0,47.469993591308594,0.0,0.0,4.12890625,41171968.0,2818.827668466,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_41171968_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.279942983880346e-11,41425920.0,0.0,0.0,0.0,2.850230657713837e-06,33340.72430104253,0.0,1774338159.8451161,0.0,47.97026824951172,0.0,0.0,4.16796875,41425920.0,2830.636045663,0.0,0.0,0.0,0.0,
3.3087560469269306e-11,41679872.0,0.0,0.0,0.0,3.3001570045598783e-06,33233.95424876857,0.0,1774338171.4386053,0.0,48.676536560058594,0.0,0.0,3.94921875,41679872.0,2842.192984093,0.0,0.0,0.0,0.0,
3.231435605210997e-11,41933824.0,0.0,0.0,0.0,2.236831505797454e-06,33296.061319035594,0.0,1774338182.9955297,0.0,47.52198028564453,0.0,0.0,4.205078125,41933824.0,2853.733860196,0.0,0.0,0.0,0.0,
3.30947387550129e-11,42187776.0,0.0,0.0,0.0,3.1684478472016053e-06,33410.097306379,0.0,1774338194.5365312,0.0,47.47964096069336,0.0,0.0,3.974609375,42187776.0,2865.275983593,0.0,0.0,0.0,0.0,
3.2894874324451706e-11,42441728.0,0.0,0.0,0.0,3.1922070320433704e-06,33350.755373246,0.0,1774338243.216653,0.0,49.300575256347656,0.0,0.0,4.017578125,42441728.0,2902.413553143,0.0,0.0,0.0,0.0,"{'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702', 'path': 'media/html/render_42441728_7198552da2b597f5b07b.html'}"
3.3049604719614933e-11,42695680.0,0.0,0.0,0.0,3.1404613309859997e-06,33376.7751141652,0.0,1774338243.446243,0.0,48.437191009521484,0.0,0.0,3.517578125,42695680.0,2914.227392109,0.0,0.0,0.0,0.0,
3.3051630876634874e-11,42949632.0,0.0,0.0,0.0,3.3392511795682367e-06,33211.792059722065,0.0,1774338255.0300682,0.0,47.467994689941406,0.0,0.0,4.265625,42949632.0,2925.772573375,0.0,0.0,0.0,0.0,
3.3036802460362225e-11,43203584.0,0.0,0.0,0.0,3.0895337204128737e-06,33406.07363172945,0.0,1774338266.5751643,0.0,47.579925537109375,0.0,0.0,4.216796875,43203584.0,2937.315677236,0.0,0.0,0.0,0.0,
3.3922413489317904e-11,43457536.0,0.0,0.0,0.0,4.044567504024599e-06,33335.975505276285,0.0,1774338278.118327,0.0,47.91419982910156,0.0,0.0,4.140625,43457536.0,2948.883138911,0.0,0.0,0.0,0.0,
3.2846763503568965e-11,43711488.0,0.0,0.0,0.0,2.9556822482845746e-06,33316.641607408514,0.0,1774338328.4224558,0.0,47.364601135253906,0.0,0.0,4.166015625,43711488.0,2987.619378278,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_43711488_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.241302018452963e-11,43965440.0,0.0,0.0,0.0,2.433593863315764e-06,33341.01025282373,0.0,1774338328.6408176,0.0,47.059906005859375,0.0,0.0,4.115234375,43965440.0,2999.433702937,0.0,0.0,0.0,0.0,
3.276902013626959e-11,44219392.0,0.0,0.0,0.0,2.891958274631179e-06,33206.57885983435,0.0,1774338340.2363307,0.0,49.52783966064453,0.0,0.0,3.517578125,44219392.0,3011.000459687,0.0,0.0,0.0,0.0,
3.2766702545705684e-11,44473344.0,0.0,0.0,0.0,2.8179647415527143e-06,33278.73346042226,0.0,1774338351.8029635,0.0,47.129859924316406,0.0,0.0,4.173828125,44473344.0,3022.535600075,0.0,0.0,0.0,0.0,
3.329387807116113e-11,44727296.0,0.0,0.0,0.0,3.592176426536753e-06,33447.68369220825,0.0,1774338363.3381832,0.0,48.432884216308594,0.0,0.0,4.01171875,44727296.0,3034.084733642,0.0,0.0,0.0,0.0,
3.316006150222428e-11,44981248.0,0.0,0.0,0.0,3.1140803002926987e-06,33320.66774005439,0.0,1774338412.1445603,0.0,47.074981689453125,0.0,0.0,4.185546875,44981248.0,3071.341515199,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_44981248_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.294585090851676e-11,45235200.0,0.0,0.0,0.0,3.1118486276682233e-06,33597.21595469231,0.0,1774338412.389882,0.0,47.24878692626953,0.0,0.0,4.3359375,45235200.0,3083.140812314,0.0,0.0,0.0,0.0,
3.2546028372326674e-11,45489152.0,0.0,0.0,0.0,2.6189857180725085e-06,33335.72928512725,0.0,1774338423.9435425,0.0,46.367984771728516,0.0,0.0,4.373046875,45489152.0,3094.698559619,0.0,0.0,0.0,0.0,
3.276364249349406e-11,45743104.0,0.0,0.0,0.0,3.1313325052906293e-06,33361.779912181766,0.0,1774338435.5011137,0.0,47.11188888549805,0.0,0.0,4.61328125,45743104.0,3106.242989225,0.0,0.0,0.0,0.0,
3.26014770735128e-11,45997056.0,0.0,0.0,0.0,2.2704202820023056e-06,33347.67619747187,0.0,1774338447.045682,0.0,48.25770950317383,0.0,0.0,4.072265625,45997056.0,3117.813029171,0.0,0.0,0.0,0.0,
3.2982942765880097e-11,46251008.0,0.0,0.0,0.0,2.957069000331103e-06,33321.61631053545,0.0,1774338497.4079208,0.0,48.391822814941406,0.0,0.0,4.08984375,46251008.0,3156.604879009,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_46251008_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.344633250912388e-11,46504960.0,0.0,0.0,0.0,3.709927341333241e-06,33358.31842078371,0.0,1774338497.6250932,0.0,48.59482955932617,0.0,0.0,3.58203125,46504960.0,3168.406472461,0.0,0.0,0.0,0.0,
3.278916027582568e-11,46758912.0,0.0,0.0,0.0,2.98204508908384e-06,33263.98618014443,0.0,1774338509.209148,0.0,48.2802734375,0.0,0.0,3.875,46758912.0,3179.963160004,0.0,0.0,0.0,0.0,
3.3916713187975844e-11,47012864.0,0.0,0.0,0.0,3.999730779469246e-06,33317.520123899725,0.0,1774338520.7657218,0.0,48.21414566040039,0.0,0.0,4.056640625,47012864.0,3191.519108817,0.0,0.0,0.0,0.0,
3.303229564877164e-11,47266816.0,0.0,0.0,0.0,3.194661985617131e-06,33342.58516275592,0.0,1774338532.3216298,0.0,47.975242614746094,0.0,0.0,3.869140625,47266816.0,3203.061668556,0.0,0.0,0.0,0.0,
3.3425831547084783e-11,47520768.0,0.0,0.0,0.0,3.514630861900514e-06,33371.94808203203,0.0,1774338582.8579113,0.0,48.50878143310547,0.0,0.0,3.853515625,47520768.0,3242.054858935,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_47520768_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.320163935449649e-11,47774720.0,0.0,0.0,0.0,3.4596769182826392e-06,33442.06543807678,0.0,1774338583.1111944,0.0,48.317691802978516,0.0,0.0,3.830078125,47774720.0,3253.8964079,0.0,0.0,0.0,0.0,
3.2324292548180367e-11,48028672.0,0.0,0.0,0.0,2.3194463665277e-06,33214.32625562653,0.0,1774338594.699082,0.0,49.56199645996094,0.0,0.0,3.275390625,48028672.0,3265.439225084,0.0,0.0,0.0,0.0,
3.313906787871801e-11,48282624.0,0.0,0.0,0.0,2.949294639620348e-06,33387.62429891285,0.0,1774338606.2417555,0.0,47.17795944213867,0.0,0.0,3.849609375,48282624.0,3276.978737725,0.0,0.0,0.0,0.0,
3.208242005392492e-11,48536576.0,0.0,0.0,0.0,1.824175228648528e-06,33367.75066134692,0.0,1774338617.7813737,0.0,48.403221130371094,0.0,0.0,4.15625,48536576.0,3288.544666924,0.0,0.0,0.0,0.0,
3.231885939425361e-11,48790528.0,0.0,0.0,0.0,2.302612074345234e-06,33305.73227197942,0.0,1774338666.1750395,0.0,48.914085388183594,0.0,0.0,3.853515625,48790528.0,3325.371973527,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_48790528_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.204371837317588e-11,49044480.0,0.0,0.0,0.0,1.6981815633698716e-06,33501.46856753837,0.0,1774338666.3930469,0.0,47.24060821533203,0.0,0.0,4.4453125,49044480.0,3337.156384264,0.0,0.0,0.0,0.0,
3.24062200685038e-11,49298432.0,0.0,0.0,0.0,2.3111838345357683e-06,33347.12703834989,0.0,1774338677.9590724,0.0,48.31945037841797,0.0,0.0,3.912109375,49298432.0,3348.684297122,0.0,0.0,0.0,0.0,
3.322543629113994e-11,49552384.0,0.0,0.0,0.0,3.4635561405593762e-06,33424.86012539094,0.0,1774338689.4868834,0.0,49.789161682128906,0.0,0.0,3.349609375,49552384.0,3360.217612908,0.0,0.0,0.0,0.0,
3.307163223831289e-11,49806336.0,0.0,0.0,0.0,3.3345229439873947e-06,33443.98698363529,0.0,1774338701.0202417,0.0,47.82231903076172,0.0,0.0,3.86328125,49806336.0,3371.751499387,0.0,0.0,0.0,0.0,
3.3598436532944476e-11,50060288.0,0.0,0.0,0.0,3.7571523989754496e-06,33393.656649486176,0.0,1774338751.601537,0.0,48.28195571899414,0.0,0.0,3.84375,50060288.0,3410.798439914,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_50060288_7198552da2b597f5b07b.html', 'size': 4726717.0, '_type': 'html-file', 'sha256': '7198552da2b597f5b07bac29b8b9610dd0352cc59368cdcfb2ca7f8c875ab702'}"
3.320282590535406e-11,50314240.0,0.0,0.0,0.0,3.47369223163696e-06,33376.761517876475,0.0,1774338751.8227334,0.0,48.261573791503906,0.0,0.0,4.125,50314240.0,3422.591999993,0.0,0.0,0.0,0.0,
