eval/episode_success_easy,eval/episode_reward_survive,eval/episode_dist,eval/episode_reward,training/alpha_loss,training/log_alpha,eval/episode_success,training/sps,eval/episode_reward_dist,eval/episode_success_any,training/actor_loss,_step,eval/episode_reward_ctrl,step,_runtime,training/entropy,render,eval/episode_success_hard,eval/episode_reward_near,training/critic_loss,_timestamp
10.537109375,0.0,123.15680694580078,0.0,0.0,0.0,0.0,33393.25672815009,0.0,0.0,-3.5051412851316854e-05,25426944.0,0.0,25426944.0,1752.099131821,0.0,,0.0,0.0,1.2255136425665114e-06,1774330156.1328702
10.64453125,0.0,121.52550506591797,0.0,0.0,0.0,0.0,33381.09615747488,0.0,0.0,-4.092754898010753e-05,25680896.0,0.0,25680896.0,1763.640538581,0.0,,0.0,0.0,1.347166175946768e-06,1774330167.684049
11.21875,0.0,121.85669708251953,0.0,0.0,0.0,0.0,33396.728615965076,0.0,0.0,-3.9179023588076234e-05,25934848.0,0.0,25934848.0,1801.562337959,0.0,"{'_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9', 'path': 'media/html/render_25934848_7aabfe03516ba81dc33a.html', 'size': 4677817.0}",0.0,0.0,9.798638984648278e-07,1774330217.1476662
11.0390625,0.0,119.75482177734375,0.0,0.0,0.0,0.0,33411.642068110945,0.0,0.0,-3.3977386920014396e-05,26188800.0,0.0,26188800.0,1813.377859706,0.0,,0.0,0.0,1.7145921447081491e-06,1774330217.382342
9.96875,0.0,123.57115936279297,0.0,0.0,0.0,0.0,33276.19046662187,0.0,0.0,-5.774901364929974e-05,26442752.0,0.0,26442752.0,1824.931949536,0.0,,0.0,0.0,2.08112146538042e-06,1774330228.9627757
10.78515625,0.0,123.56593322753906,0.0,0.0,0.0,0.0,33374.42625817432,0.0,0.0,-7.435374573105946e-05,26696704.0,0.0,26696704.0,1836.474354162,0.0,,0.0,0.0,2.5690353595564375e-06,1774330240.5167825
10.509765625,0.0,122.1732406616211,0.0,0.0,0.0,0.0,33400.977320866,0.0,0.0,-6.250623118830845e-05,26950656.0,0.0,26950656.0,1848.040016607,0.0,,0.0,0.0,1.959495648407028e-06,1774330252.059182
11.8515625,0.0,119.37745666503906,0.0,0.0,0.0,0.0,33343.32518175547,0.0,0.0,-4.606342554325238e-05,27204608.0,0.0,27204608.0,1885.914560913,0.0,"{'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9', 'path': 'media/html/render_27204608_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file'}",0.0,0.0,1.2246977121321834e-06,1774330301.4998658
10.82421875,0.0,121.79292297363281,0.0,0.0,0.0,0.0,33376.42475179863,0.0,0.0,-3.73565053450875e-05,27458560.0,0.0,27458560.0,1897.711792405,0.0,,0.0,0.0,9.803480907066842e-07,1774330301.705529
10.76953125,0.0,120.70024108886719,0.0,0.0,0.0,0.0,33256.80849816653,0.0,0.0,-3.76306488760747e-05,27712512.0,0.0,27712512.0,1909.276188048,0.0,,0.0,0.0,1.2249732890268206e-06,1774330313.296499
9.380859375,0.0,123.78804779052734,0.0,0.0,0.0,0.0,33317.46697389853,0.0,0.0,-3.763164932024665e-05,27966464.0,0.0,27966464.0,1920.829996656,0.0,,0.0,0.0,1.3473157878252096e-06,1774330324.8608692
10.09765625,0.0,121.43247985839844,0.0,0.0,0.0,0.0,33384.082106988026,0.0,0.0,-2.3546681404695846e-05,28220416.0,0.0,28220416.0,1932.380855418,0.0,,0.0,0.0,4.90312118017755e-07,1774330336.4147878
9.41015625,0.0,126.98637390136719,0.0,0.0,0.0,0.0,33363.419486739556,0.0,0.0,-1.9464665456325747e-05,28474368.0,0.0,28474368.0,1969.325905093,0.0,"{'path': 'media/html/render_28474368_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,4.904242700831674e-07,1774330384.9111333
9.830078125,0.0,125.10423278808594,0.0,0.0,0.0,0.0,33397.34119220098,0.0,0.0,-2.619963197503239e-05,28728320.0,0.0,28728320.0,1981.118827283,0.0,,0.0,0.0,1.3473464832713944e-06,1774330385.1281269
8.787109375,0.0,123.93987274169922,0.0,0.0,0.0,0.0,33309.633892951286,0.0,0.0,-3.1606992706656456e-05,28982272.0,0.0,28982272.0,1992.650379997,0.0,,0.0,0.0,9.800088491829229e-07,1774330396.703143
9.609375,0.0,125.63249206542969,0.0,0.0,0.0,0.0,33441.15094394832,0.0,0.0,-3.436506085563451e-05,29236224.0,0.0,29236224.0,2004.197843305,0.0,,0.0,0.0,1.2251052794454154e-06,1774330408.2353473
9.080078125,0.0,124.00236511230469,0.0,0.0,0.0,0.0,33394.745489099456,0.0,0.0,-4.112950773560442e-05,29490176.0,0.0,29490176.0,2015.746654917,0.0,,0.0,0.0,1.4696896641908097e-06,1774330419.7827063
9.87109375,0.0,122.9132080078125,0.0,0.0,0.0,0.0,33384.74025950254,0.0,0.0,-3.994872895418666e-05,29744128.0,0.0,29744128.0,2053.581487829,0.0,"{'_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9', 'path': 'media/html/render_29744128_7aabfe03516ba81dc33a.html', 'size': 4677817.0}",0.0,0.0,1.1027968866983429e-06,1774330469.166781
10.490234375,0.0,123.68791198730469,0.0,0.0,0.0,0.0,33469.778049338354,0.0,0.0,-3.150009797536768e-05,29998080.0,0.0,29998080.0,2065.416632494,0.0,,0.0,0.0,9.80420054474962e-07,1774330469.3700626
10.326171875,0.0,123.5335464477539,0.0,0.0,0.0,0.0,33199.91021431149,0.0,0.0,-2.7987514840788208e-05,30252032.0,0.0,30252032.0,2076.97681729,0.0,,0.0,0.0,8.577096082262869e-07,1774330481.0012274
10.29296875,0.0,122.7506103515625,0.0,0.0,0.0,0.0,33330.143360447895,0.0,0.0,-2.9064649424981326e-05,30505984.0,0.0,30505984.0,2088.524330934,0.0,,0.0,0.0,1.1021676300515537e-06,1774330492.5615733
9.267578125,0.0,123.58183288574219,0.0,0.0,0.0,0.0,33359.504211530104,0.0,0.0,-3.463255779934116e-05,30759936.0,0.0,30759936.0,2100.087203371,0.0,,0.0,0.0,9.800924090086482e-07,1774330504.109007
10.54296875,0.0,122.68770599365234,0.0,0.0,0.0,0.0,33316.52176592672,0.0,0.0,-2.450802094244864e-05,31013888.0,0.0,31013888.0,2138.071887923,0.0,"{'path': 'media/html/render_31013888_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,4.902717591903638e-07,1774330553.6571887
10.13671875,0.0,122.20917510986328,0.0,0.0,0.0,0.0,33337.16283823866,0.0,0.0,-1.872490429377649e-05,31267840.0,0.0,31267840.0,2149.856381236,0.0,,0.0,0.0,7.354003628279315e-07,1774330553.877039
10.546875,0.0,123.0771484375,0.0,0.0,0.0,0.0,33335.91499320764,0.0,0.0,-3.059671144001186e-05,31521792.0,0.0,31521792.0,2161.370349535,0.0,,0.0,0.0,1.3474970046445378e-06,1774330565.4412005
11.20703125,0.0,120.07061004638672,0.0,0.0,0.0,0.0,33437.42313928361,0.0,0.0,-1.8089443983626552e-05,31775744.0,0.0,31775744.0,2172.933224537,0.0,,0.0,0.0,4.142753501357177e-11,1774330576.955164
10.34765625,0.0,122.7509765625,0.0,0.0,0.0,0.0,33326.887593612126,0.0,0.0,-2.185947414545808e-05,32029696.0,0.0,32029696.0,2184.454989275,0.0,,0.0,0.0,9.802898830457707e-07,1774330588.5181816
11.033203125,0.0,119.47474670410156,0.0,0.0,0.0,0.0,33439.14994067516,0.0,0.0,-1.8213871953776106e-05,32283648.0,0.0,32283648.0,2222.974874595,0.0,"{'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9', 'path': 'media/html/render_32283648_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file'}",0.0,0.0,7.353393698394939e-07,1774330638.560175
9.5625,0.0,124.91181945800781,0.0,0.0,0.0,0.0,33357.935015732364,0.0,0.0,-3.838475822703913e-05,32537600.0,0.0,32537600.0,2234.832307726,0.0,,0.0,0.0,1.5919954421406146e-06,1774330638.8438165
9.515625,0.0,125.69386291503906,0.0,0.0,0.0,0.0,33278.75841404495,0.0,0.0,-3.090891186730005e-05,32791552.0,0.0,32791552.0,2246.390738693,0.0,,0.0,0.0,9.80170511866163e-07,1774330650.4171762
10.470703125,0.0,122.76359558105469,0.0,0.0,0.0,0.0,33322.55555276082,0.0,0.0,-3.103923154412769e-05,33045504.0,0.0,33045504.0,2257.903333159,0.0,,0.0,0.0,8.576874961363501e-07,1774330661.9756224
9.7890625,0.0,124.07345581054688,0.0,0.0,0.0,0.0,33479.04193087372,0.0,0.0,-3.509014277369715e-05,33299456.0,0.0,33299456.0,2269.432047043,0.0,,0.0,0.0,1.3472125601765583e-06,1774330673.4881523
10.939453125,0.0,122.19955444335938,0.0,0.0,0.0,0.0,33455.07220610361,0.0,0.0,-2.8370301151880994e-05,33553408.0,0.0,33553408.0,2306.347030394,0.0,"{'path': 'media/html/render_33553408_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,7.351830504376267e-07,1774330721.9323173
10.85546875,0.0,120.68869018554688,0.0,0.0,0.0,0.0,33417.49019071418,0.0,0.0,-2.182633579650428e-05,33807360.0,0.0,33807360.0,2318.145102036,0.0,,0.0,0.0,7.352542752414593e-07,1774330722.1457372
10.755859375,0.0,122.97303771972656,0.0,0.0,0.0,0.0,33256.05881630246,0.0,0.0,-2.8946005841135047e-05,34061312.0,0.0,34061312.0,2329.703572387,0.0,,0.0,0.0,8.577455901104258e-07,1774330733.7299023
11.525390625,0.0,120.7547836303711,0.0,0.0,0.0,0.0,33358.78019006532,0.0,0.0,-2.0604491510312073e-05,34315264.0,0.0,34315264.0,2341.259783623,0.0,,0.0,0.0,7.348928079409234e-07,1774330745.2883277
11.787109375,0.0,120.77732849121094,0.0,0.0,0.0,0.0,33341.030081778736,0.0,0.0,-2.4377102818107232e-05,34569216.0,0.0,34569216.0,2352.809062492,0.0,,0.0,0.0,7.353602313742158e-07,1774330756.844496
9.765625,0.0,125.2259292602539,0.0,0.0,0.0,0.0,33378.88894885438,0.0,0.0,-2.641218998178374e-05,34823168.0,0.0,34823168.0,2391.317109302,0.0,"{'path': 'media/html/render_34823168_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,8.576400887250202e-07,1774330806.9024284
8.935546875,0.0,125.20722961425781,0.0,0.0,0.0,0.0,33339.182959314785,0.0,0.0,-3.34121759806294e-05,35077120.0,0.0,35077120.0,2403.144529827,0.0,,0.0,0.0,1.5919937368380488e-06,1774330807.1513693
10.15625,0.0,122.73420715332031,0.0,0.0,0.0,0.0,33298.20137537287,0.0,0.0,-3.863999882014468e-05,35331072.0,0.0,35331072.0,2414.691639627,0.0,,0.0,0.0,1.2247850236235536e-06,1774330818.7294526
10.91796875,0.0,121.1519546508789,0.0,0.0,0.0,0.0,33377.157906532215,0.0,0.0,-4.829761746805161e-05,35585024.0,0.0,35585024.0,2426.23159726,0.0,,0.0,0.0,1.3467705457514967e-06,1774330830.276392
9.203125,0.0,124.81962585449219,0.0,0.0,0.0,0.0,33415.65764959484,0.0,0.0,-3.742978151421994e-05,35838976.0,0.0,35838976.0,2437.771920619,0.0,,0.0,0.0,1.2248484608790022e-06,1774330841.8164344
10.359375,0.0,124.33231353759766,0.0,0.0,0.0,0.0,33418.29749513966,0.0,0.0,-3.724105772562325e-05,36092928.0,0.0,36092928.0,2477.911205455,0.0,"{'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9', 'path': 'media/html/render_36092928_7aabfe03516ba81dc33a.html'}",0.0,0.0,1.469557673772215e-06,1774330893.496528
9.64453125,0.0,123.30946350097656,0.0,0.0,0.0,0.0,33355.19502312501,0.0,0.0,-3.429516436881386e-05,36346880.0,0.0,36346880.0,2489.694959198,0.0,,0.0,0.0,7.349788120336598e-07,1774330893.7024114
8.65625,0.0,128.2288818359375,0.0,0.0,0.0,0.0,33276.38694738185,0.0,0.0,-2.452379158057738e-05,36600832.0,0.0,36600832.0,2501.256059453,0.0,,0.0,0.0,7.350832902375259e-07,1774330905.2795782
9.275390625,0.0,123.79023742675781,0.0,0.0,0.0,0.0,33326.22337850682,0.0,0.0,-3.812878276221454e-05,36854784.0,0.0,36854784.0,2512.806320177,0.0,,0.0,0.0,1.5916471056698356e-06,1774330916.8406754
11.189453125,0.0,120.01986694335938,0.0,0.0,0.0,0.0,33356.836039737136,0.0,0.0,-2.147723535017576e-05,37108736.0,0.0,37108736.0,2524.343957356,0.0,,0.0,0.0,2.4530913833586965e-07,1774330928.3911998
10.373046875,0.0,123.58235168457031,0.0,0.0,0.0,0.0,33373.30737358443,0.0,0.0,-1.5740539311082102e-05,37362688.0,0.0,37362688.0,2561.427383215,0.0,"{'path': 'media/html/render_37362688_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,4.90061779601092e-07,1774330977.012699
10.556640625,0.0,121.73185729980469,0.0,0.0,0.0,0.0,33392.24859200422,0.0,0.0,-3.836264295387082e-05,37616640.0,0.0,37616640.0,2573.230679582,0.0,,0.0,0.0,1.7142115211754572e-06,1774330977.2361736
12.080078125,0.0,117.7148666381836,0.0,0.0,0.0,0.0,33226.46717474804,0.0,0.0,-3.305418067611754e-05,37870592.0,0.0,37870592.0,2584.77221985,0.0,,0.0,0.0,8.575855190429138e-07,1774330988.8154092
10.490234375,0.0,121.71636199951172,0.0,0.0,0.0,0.0,33393.29755737624,0.0,0.0,-3.824655505013652e-05,38124544.0,0.0,38124544.0,2596.290101967,0.0,,0.0,0.0,1.8360633475822397e-06,1774331000.35686
10.84375,0.0,122.58039855957031,0.0,0.0,0.0,0.0,33445.699760355696,0.0,0.0,-4.767789869219996e-05,38378496.0,0.0,38378496.0,2607.842185012,0.0,,0.0,0.0,1.5918179769869312e-06,1774331011.8748984
10.12109375,0.0,124.04842376708984,0.0,0.0,0.0,0.0,33360.33588247211,0.0,0.0,-4.9802634748630226e-05,38632448.0,0.0,38632448.0,2646.437779119,0.0,"{'path': 'media/html/render_38632448_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,1.8365540199738462e-06,1774331062.0230277
10.595703125,0.0,120.26901245117188,0.0,0.0,0.0,0.0,33425.924777037726,0.0,0.0,-4.6532793930964544e-05,38886400.0,0.0,38886400.0,2658.229114389,0.0,,0.0,0.0,1.4698656514156028e-06,1774331062.2319524
10.634765625,0.0,123.26640319824219,0.0,0.0,0.0,0.0,33284.29696458625,0.0,0.0,-5.0411363190505654e-05,39140352.0,0.0,39140352.0,2669.765469572,0.0,,0.0,0.0,2.081450247715111e-06,1774331073.8138149
11.3125,0.0,119.31407165527344,0.0,0.0,0.0,0.0,33374.27776636913,0.0,0.0,-3.7677553336834535e-05,39394304.0,0.0,39394304.0,2681.306081489,0.0,,0.0,0.0,3.6790086710425385e-07,1774331085.35029
9.189453125,0.0,124.54578399658203,0.0,0.0,0.0,0.0,33412.82746043638,0.0,0.0,-2.291133023391012e-05,39648256.0,0.0,39648256.0,2692.837197432,0.0,,0.0,0.0,6.125966365289059e-07,1774331096.8904316
9.826171875,0.0,123.95846557617188,0.0,0.0,0.0,0.0,33399.66499764276,0.0,0.0,-2.4752203898970038e-05,39902208.0,0.0,39902208.0,2731.67806819,0.0,"{'path': 'media/html/render_39902208_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,8.578023766858678e-07,1774331147.2633634
11.26171875,0.0,119.67478942871094,0.0,0.0,0.0,0.0,33429.55349343628,0.0,0.0,-2.0204402972012758e-05,40156160.0,0.0,40156160.0,2743.519655324,0.0,,0.0,0.0,6.124398623796878e-07,1774331147.479041
10.228515625,0.0,122.61740112304688,0.0,0.0,0.0,0.0,33177.714850763,0.0,0.0,-2.5159371944027953e-05,40410112.0,0.0,40410112.0,2755.03760968,0.0,,0.0,0.0,1.1023258821296622e-06,1774331159.104469
9.826171875,0.0,125.24693298339844,0.0,0.0,0.0,0.0,33493.997407965726,0.0,0.0,-3.6888159229420125e-05,40664064.0,0.0,40664064.0,2766.570427614,0.0,,0.0,0.0,1.2248884786458802e-06,1774331170.622546
10.365234375,0.0,124.72218322753906,0.0,0.0,0.0,0.0,33402.84386720296,0.0,0.0,-2.7379590392229147e-05,40918016.0,0.0,40918016.0,2778.114093924,0.0,,0.0,0.0,1.1019493513231282e-06,1774331182.155242
10.08984375,0.0,123.79685974121094,0.0,0.0,0.0,0.0,33391.526288895264,0.0,0.0,-2.7402309569879435e-05,41171968.0,0.0,41171968.0,2815.462858251,0.0,"{'path': 'media/html/render_41171968_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,4.901249326394463e-07,1774331231.048179
10.70703125,0.0,121.39420318603516,0.0,0.0,0.0,0.0,33401.94618111364,0.0,0.0,-3.0421195333474316e-05,41425920.0,0.0,41425920.0,2827.284904864,0.0,,0.0,0.0,1.46983086324326e-06,1774331231.2729635
11.626953125,0.0,121.13948059082031,0.0,0.0,0.0,0.0,33216.21239577638,0.0,0.0,-5.205590423429385e-05,41679872.0,0.0,41679872.0,2838.815761981,0.0,,0.0,0.0,1.8363604112892062e-06,1774331242.869735
11.708984375,0.0,119.66535186767578,0.0,0.0,0.0,0.0,33398.32869146041,0.0,0.0,-4.898900442640297e-05,41933824.0,0.0,41933824.0,2850.357319747,0.0,,0.0,0.0,1.836639398788975e-06,1774331254.4006503
9.57421875,0.0,124.37028503417969,0.0,0.0,0.0,0.0,33408.85552212916,0.0,0.0,-5.174923353479244e-05,42187776.0,0.0,42187776.0,2861.899426338,0.0,,0.0,0.0,1.8364340803600498e-06,1774331265.9416351
10.71875,0.0,122.62129211425781,0.0,0.0,0.0,0.0,33345.12996384964,0.0,0.0,-5.0734404794638976e-05,42441728.0,0.0,42441728.0,2901.289905282,0.0,"{'path': 'media/html/render_42441728_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,1.5921178828648408e-06,1774331316.8752468
10.5078125,0.0,124.52723693847656,0.0,0.0,0.0,0.0,33355.16368765067,0.0,0.0,-4.7831017582211643e-05,42695680.0,0.0,42695680.0,2913.086039887,0.0,,0.0,0.0,1.102174906009168e-06,1774331317.0847557
9.361328125,0.0,124.20887756347656,0.0,0.0,0.0,0.0,33190.597432124545,0.0,0.0,-3.6064342566533014e-05,42949632.0,0.0,42949632.0,2924.633886384,0.0,,0.0,0.0,1.224777065544913e-06,1774331328.6709437
10.912109375,0.0,121.95155334472656,0.0,0.0,0.0,0.0,33387.04766047061,0.0,0.0,-2.817365930241067e-05,43203584.0,0.0,43203584.0,2936.186282545,0.0,,0.0,0.0,6.12534961419442e-07,1774331340.218805
11.625,0.0,121.8643798828125,0.0,0.0,0.0,0.0,33316.27583306416,0.0,0.0,-1.665728814259637e-05,43457536.0,0.0,43457536.0,2947.742127541,0.0,,0.0,0.0,2.4518192276445916e-07,1774331351.771133
10.421875,0.0,121.8465576171875,0.0,0.0,0.0,0.0,33345.4640108804,0.0,0.0,-1.792960028978996e-05,43711488.0,0.0,43711488.0,2984.641221651,0.0,"{'_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9', 'path': 'media/html/render_43711488_7aabfe03516ba81dc33a.html', 'size': 4677817.0}",0.0,0.0,9.800256748349057e-07,1774331400.2265282
11.248046875,0.0,120.36700439453125,0.0,0.0,0.0,0.0,33364.403935886956,0.0,0.0,-2.192826650571078e-05,43965440.0,0.0,43965440.0,2996.477044379,0.0,,0.0,0.0,7.34977106731094e-07,1774331400.4538422
10.435546875,0.0,124.16246032714844,0.0,0.0,0.0,0.0,33172.65801132207,0.0,0.0,-3.5840279451804236e-05,44219392.0,0.0,44219392.0,3008.003407112,0.0,,0.0,0.0,1.5919039242362487e-06,1774331412.061799
10.625,0.0,121.15756225585938,0.0,0.0,0.0,0.0,33431.59846849245,0.0,0.0,-3.368906618561596e-05,44473344.0,0.0,44473344.0,3019.54517014,0.0,,0.0,0.0,7.34830905457784e-07,1774331423.5881908
10.037109375,0.0,125.65614318847656,0.0,0.0,0.0,0.0,33419.104838572035,0.0,0.0,-2.3562384740216658e-05,44727296.0,0.0,44727296.0,3031.079395636,0.0,,0.0,0.0,4.898972179034899e-07,1774331435.1298695
10.806640625,0.0,122.71688842773438,0.0,0.0,0.0,0.0,33383.83726831904,0.0,0.0,-8.257095942099113e-06,44981248.0,0.0,44981248.0,3069.615060925,0.0,"{'path': 'media/html/render_44981248_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,1.2267742022231687e-07,1774331485.2003613
11.224609375,0.0,120.06818389892578,0.0,0.0,0.0,0.0,33517.03891994236,0.0,0.0,-1.411298944731243e-05,45235200.0,0.0,45235200.0,3081.391785916,0.0,,0.0,0.0,6.126062999101123e-07,1774331485.413248
11.69140625,0.0,119.11308288574219,0.0,0.0,0.0,0.0,33277.22071694905,0.0,0.0,-1.4092477613303345e-05,45489152.0,0.0,45489152.0,3092.952561382,0.0,,0.0,0.0,4.904972570329846e-07,1774331496.976571
9.7734375,0.0,125.5042724609375,0.0,0.0,0.0,0.0,33344.42013613102,0.0,0.0,-1.7034286429407075e-05,45743104.0,0.0,45743104.0,3104.514228946,0.0,,0.0,0.0,3.676893811643822e-07,1774331508.537534
9.583984375,0.0,125.80522155761719,0.0,0.0,0.0,0.0,33282.78475527112,0.0,0.0,-1.5789968529134057e-05,45997056.0,0.0,45997056.0,3116.087485118,0.0,,0.0,0.0,6.126887228674605e-07,1774331520.099236
10.76171875,0.0,124.41182708740234,0.0,0.0,0.0,0.0,33281.56385571397,0.0,0.0,-1.7073520211852156e-05,46251008.0,0.0,46251008.0,3154.680406774,0.0,"{'path': 'media/html/render_46251008_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,4.904862862531445e-07,1774331570.265751
11.08203125,0.0,123.73921966552734,0.0,0.0,0.0,0.0,33396.134909673674,0.0,0.0,-1.2138328202127013e-05,46504960.0,0.0,46504960.0,3166.538432438,0.0,,0.0,0.0,3.677927509215806e-07,1774331570.522565
9.361328125,0.0,126.04560089111328,0.0,0.0,0.0,0.0,33215.563978569815,0.0,0.0,-3.326918886159547e-05,46758912.0,0.0,46758912.0,3178.062177635,0.0,,0.0,0.0,1.9582216737035196e-06,1774331582.1233296
9.767578125,0.0,123.31127166748047,0.0,0.0,0.0,0.0,33433.092749038435,0.0,0.0,-3.973504499299452e-05,47012864.0,0.0,47012864.0,3189.594894439,0.0,,0.0,0.0,1.2239627267263131e-06,1774331593.6469665
10.177734375,0.0,123.26853942871094,0.0,0.0,0.0,0.0,33442.62297855613,0.0,0.0,-7.199755782494321e-05,47266816.0,0.0,47266816.0,3201.132118599,0.0,,0.0,0.0,2.814060735545354e-06,1774331605.1796622
11.48828125,0.0,120.45884704589844,0.0,0.0,0.0,0.0,33388.10467173406,0.0,0.0,-5.6616154324728996e-05,47520768.0,0.0,47520768.0,3238.295661485,0.0,"{'path': 'media/html/render_47520768_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,1.469309381718631e-06,1774331653.880921
9.591796875,0.0,125.16940307617188,0.0,0.0,0.0,0.0,33399.260743268715,0.0,0.0,-3.4048727684421465e-05,47774720.0,0.0,47774720.0,3250.080428961,0.0,,0.0,0.0,7.350590749410912e-07,1774331654.0970805
10.8828125,0.0,121.29385375976562,0.0,0.0,0.0,0.0,33277.24462866266,0.0,0.0,-4.9168065743288025e-05,48028672.0,0.0,48028672.0,3261.625967727,0.0,,0.0,0.0,2.325127297808649e-06,1774331665.6652706
9.0625,0.0,127.41645812988281,0.0,0.0,0.0,0.0,33387.23394076583,0.0,0.0,-4.696125688496977e-05,48282624.0,0.0,48282624.0,3273.167069701,0.0,,0.0,0.0,1.959124119821354e-06,1774331677.2108393
10.41015625,0.0,122.45298767089844,0.0,0.0,0.0,0.0,33358.69243202335,0.0,0.0,-4.382711267680861e-05,48536576.0,0.0,48536576.0,3284.698898577,0.0,,0.0,0.0,3.6750805065821623e-07,1774331688.7520428
9.044921875,0.0,123.64389038085938,0.0,0.0,0.0,0.0,33436.62750602001,0.0,0.0,-3.855062823276967e-05,48790528.0,0.0,48790528.0,3323.506006541,0.0,"{'path': 'media/html/render_48790528_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,1.7135554344349657e-06,1774331739.091281
10.201171875,0.0,122.77366638183594,0.0,0.0,0.0,0.0,33473.77711120512,0.0,0.0,-4.433860522112809e-05,49044480.0,0.0,49044480.0,3335.368079182,0.0,,0.0,0.0,2.079892965412e-06,1774331739.385075
10.123046875,0.0,122.16058349609375,0.0,0.0,0.0,0.0,33337.77323124436,0.0,0.0,-6.200021016411483e-05,49298432.0,0.0,49298432.0,3346.895716569,0.0,,0.0,0.0,1.3462189372148714e-06,1774331750.9529753
9.47265625,0.0,123.60597229003906,0.0,0.0,0.0,0.0,33411.49534104712,0.0,0.0,-1.9157028873451054e-05,49552384.0,0.0,49552384.0,3358.426841114,0.0,,0.0,0.0,5.390147009287638e-11,1774331762.4804883
8.72265625,0.0,124.13838195800781,0.0,0.0,0.0,0.0,33449.39369632589,0.0,0.0,-6.555319123435766e-05,49806336.0,0.0,49806336.0,3369.957292644,0.0,,0.0,0.0,4.282231657271041e-06,1774331774.011671
11.443359375,0.0,118.60685729980469,0.0,0.0,0.0,0.0,33418.82698220919,0.0,0.0,-0.00010357859719078988,50060288.0,0.0,50060288.0,3406.929884291,0.0,"{'path': 'media/html/render_50060288_7aabfe03516ba81dc33a.html', 'size': 4677817.0, '_type': 'html-file', 'sha256': '7aabfe03516ba81dc33ae5e44b361d5587b590193ac6720324d2b9eca05c98d9'}",0.0,0.0,4.037477083329577e-06,1774331822.5151792
10.85546875,0.0,122.93379211425781,0.0,0.0,0.0,0.0,33366.29879823899,0.0,0.0,-8.783367229625583e-05,50314240.0,0.0,50314240.0,3418.705408418,0.0,,0.0,0.0,1.958070015461999e-06,1774331822.7280843
