eval/episode_success_easy,eval/episode_reward,eval/episode_reward_ctrl,eval/episode_reward_dist,training/critic_loss,eval/episode_success_any,eval/episode_success_hard,eval/episode_success,_step,render,training/alpha_loss,training/actor_loss,eval/episode_reward_survive,_runtime,training/entropy,eval/episode_dist,_timestamp,training/sps,step,eval/episode_reward_near,training/log_alpha
4.740234375,0.0,0.0,0.0,3.1929237032102264e-11,0.0,0.0,0.0,14253056.0,,0.0,9.004929779621307e-07,0.0,1007.212219866,0.0,57.781402587890625,1774346724.5178175,33373.021913173274,14253056.0,0.0,0.0
5.0,0.0,0.0,0.0,3.19568260742642e-11,0.0,0.0,0.0,14507008.0,"{'path': 'media/html/render_14507008_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-1.3722655012315954e-06,0.0,1044.639243997,0.0,56.01533508300781,1774346773.492634,33384.46506697959,14507008.0,0.0,0.0
4.154296875,0.0,0.0,0.0,3.2187613685508154e-11,0.0,0.0,0.0,14760960.0,,0.0,-1.1017928045475855e-06,0.0,1056.451180352,0.0,58.84660339355469,1774346773.7173686,33476.254652787284,14760960.0,0.0,0.0
4.291015625,0.0,0.0,0.0,3.2040037289959855e-11,0.0,0.0,0.0,15014912.0,,0.0,-2.705029373828438e-07,0.0,1068.011547849,0.0,58.361572265625,1774346785.3041728,33236.5727217199,15014912.0,0.0,0.0
4.97265625,0.0,0.0,0.0,3.237591097993153e-11,0.0,0.0,0.0,15268864.0,,0.0,-1.2745546200676472e-06,0.0,1079.567860482,0.0,56.06979751586914,1774346796.8639417,33349.88136831238,15268864.0,0.0,0.0
4.87890625,0.0,0.0,0.0,3.2319903697786145e-11,0.0,0.0,0.0,15522816.0,,0.0,-2.1617813672492048e-06,0.0,1091.117482317,0.0,56.758243560791016,1774346808.4208016,33333.39350455784,15522816.0,0.0,0.0
5.650390625,0.0,0.0,0.0,3.2106386993469016e-11,0.0,0.0,0.0,15776768.0,"{'path': 'media/html/render_15776768_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-1.2894347491965163e-06,0.0,1128.368322384,0.0,54.76286697387695,1774346857.221641,33388.18211875514,15776768.0,0.0,0.0
4.98046875,0.0,0.0,0.0,3.209743928977993e-11,0.0,0.0,0.0,16030720.0,,0.0,1.2122180805818061e-06,0.0,1140.126911376,0.0,55.92127990722656,1774346857.4169614,33318.76450768192,16030720.0,0.0,0.0
4.634765625,0.0,0.0,0.0,3.234786397077194e-11,0.0,0.0,0.0,16284672.0,,0.0,2.4502376163582085e-06,0.0,1151.682521128,0.0,58.05469512939453,1774346868.9798942,33370.81263566512,16284672.0,0.0,0.0
4.79296875,0.0,0.0,0.0,3.216421573526418e-11,0.0,0.0,0.0,16538624.0,,0.0,-1.025916617436451e-06,0.0,1163.238539388,0.0,57.79659652709961,1774346880.5355666,33366.202638981114,16538624.0,0.0,0.0
5.447265625,0.0,0.0,0.0,3.19158900696781e-11,0.0,0.0,0.0,16792576.0,,0.0,-1.4127220993032097e-06,0.0,1174.791428204,0.0,56.491477966308594,1774346892.0915453,33371.123150614425,16792576.0,0.0,0.0
4.94140625,0.0,0.0,0.0,3.298862918943435e-11,0.0,0.0,0.0,17046528.0,"{'path': 'media/html/render_17046528_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-2.4375838165724417e-06,0.0,1212.520242454,0.0,57.65753936767578,1774346941.3736346,33366.960430767744,17046528.0,0.0,0.0
4.8984375,0.0,0.0,0.0,3.203793133566002e-11,0.0,0.0,0.0,17300480.0,,0.0,1.019906648025426e-07,0.0,1224.318216651,0.0,57.05801010131836,1774346941.579803,33436.47426174553,17300480.0,0.0,0.0
4.45703125,0.0,0.0,0.0,3.2149879980458707e-11,0.0,0.0,0.0,17554432.0,,0.0,-1.1641723176580854e-06,0.0,1235.864613533,0.0,57.88488006591797,1774346953.170759,33229.62145277969,17554432.0,0.0,0.0
4.6015625,0.0,0.0,0.0,3.236352505431306e-11,0.0,0.0,0.0,17808384.0,,0.0,1.7975359014599235e-06,0.0,1247.416883857,0.0,56.86072540283203,1774346964.7176514,33407.94074771992,17808384.0,0.0,0.0
4.671875,0.0,0.0,0.0,3.211578919470881e-11,0.0,0.0,0.0,18062336.0,,0.0,6.284768971909216e-08,0.0,1258.966894051,0.0,57.249717712402344,1774346976.2699397,33364.72791805689,18062336.0,0.0,0.0
4.50390625,0.0,0.0,0.0,3.196930914439733e-11,0.0,0.0,0.0,18316288.0,"{'path': 'media/html/render_18316288_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-1.0523165201448137e-06,0.0,1296.442489057,0.0,57.95338439941406,1774347025.2957838,33409.593246114426,18316288.0,0.0,0.0
4.2890625,0.0,0.0,0.0,3.277477941820983e-11,0.0,0.0,0.0,18570240.0,,0.0,-2.9769923912681406e-06,0.0,1308.211220517,0.0,58.84621047973633,1774347025.4968576,33421.88051025078,18570240.0,0.0,0.0
5.0390625,0.0,0.0,0.0,3.220115146751468e-11,0.0,0.0,0.0,18824192.0,,0.0,-2.2125389023130992e-06,0.0,1319.751320673,0.0,55.83702087402344,1774347037.0641406,33363.61072868327,18824192.0,0.0,0.0
4.162109375,0.0,0.0,0.0,3.2047781095556616e-11,0.0,0.0,0.0,19078144.0,,0.0,-5.898648396396311e-07,0.0,1331.29552958,0.0,58.70881271362305,1774347048.6042104,33412.87462632715,19078144.0,0.0,0.0
5.07421875,0.0,0.0,0.0,3.226381314891391e-11,0.0,0.0,0.0,19332096.0,,0.0,6.06803723712801e-07,0.0,1342.836286407,0.0,55.99390411376953,1774347060.1479852,33419.32188430362,19332096.0,0.0,0.0
4.984375,0.0,0.0,0.0,3.195793282784187e-11,0.0,0.0,0.0,19586048.0,"{'_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24', 'path': 'media/html/render_19586048_5081afc4d2a003f01374.html', 'size': 4780877.0}",0.0,-1.35373863940913e-06,0.0,1380.57425192,0.0,56.45738220214844,1774347109.4276469,33406.19202289839,19586048.0,0.0,0.0
4.494140625,0.0,0.0,0.0,3.209120816305422e-11,0.0,0.0,0.0,19840000.0,,0.0,4.485908107199066e-07,0.0,1392.404712771,0.0,59.41407012939453,1774347109.634662,33416.78776275418,19840000.0,0.0,0.0
5.333984375,0.0,0.0,0.0,3.212817165088033e-11,0.0,0.0,0.0,20093952.0,,0.0,1.6562847804379999e-06,0.0,1403.954143095,0.0,56.11411666870117,1774347121.257669,33209.43841051426,20093952.0,0.0,0.0
4.60546875,0.0,0.0,0.0,3.286914490585602e-11,0.0,0.0,0.0,20347904.0,,0.0,2.4529765596525976e-06,0.0,1415.51520098,0.0,57.5085563659668,1774347132.8072124,33385.33565352881,20347904.0,0.0,0.0
5.279296875,0.0,0.0,0.0,3.193874678619757e-11,0.0,0.0,0.0,20601856.0,,0.0,7.580068768220372e-07,0.0,1427.064090647,0.0,55.55137252807617,1774347144.3681993,33340.77752527262,20601856.0,0.0,0.0
4.560546875,0.0,0.0,0.0,3.1893699486973404e-11,0.0,0.0,0.0,20855808.0,"{'path': 'media/html/render_20855808_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,9.338638733424887e-07,0.0,1464.647164463,0.0,58.55876922607422,1774347193.500562,33399.83675634932,20855808.0,0.0,0.0
4.84375,0.0,0.0,0.0,3.207282356365582e-11,0.0,0.0,0.0,21109760.0,,0.0,1.02915055322228e-06,0.0,1476.436714158,0.0,59.134395599365234,1774347193.70413,33336.453349673066,21109760.0,0.0,0.0
5.32421875,0.0,0.0,0.0,3.19380945301706e-11,0.0,0.0,0.0,21363712.0,,0.0,-3.5095385442218685e-07,0.0,1487.996838177,0.0,56.07292175292969,1774347205.2896206,33315.36716347027,21363712.0,0.0,0.0
5.193359375,0.0,0.0,0.0,3.225967756814718e-11,0.0,0.0,0.0,21617664.0,,0.0,-1.3456199212669162e-06,0.0,1499.554333193,0.0,56.58049011230469,1774347216.8498511,33369.78285471963,21617664.0,0.0,0.0
4.685546875,0.0,0.0,0.0,3.203406290230859e-11,0.0,0.0,0.0,21871616.0,,0.0,9.295467862102669e-07,0.0,1511.099933386,0.0,55.93114471435547,1774347228.4068568,33367.03777972744,21871616.0,0.0,0.0
4.521484375,0.0,0.0,0.0,3.1969975278212104e-11,0.0,0.0,0.0,22125568.0,"{'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24', 'path': 'media/html/render_22125568_5081afc4d2a003f01374.html'}",0.0,1.04809532786021e-06,0.0,1548.692700676,0.0,58.5003776550293,1774347277.5460882,33387.865006877546,22125568.0,0.0,0.0
4.30078125,0.0,0.0,0.0,3.207567544905032e-11,0.0,0.0,0.0,22379520.0,,0.0,-5.563111358242168e-07,0.0,1560.486350108,0.0,57.76516342163086,1774347277.7602015,33413.39345991429,22379520.0,0.0,0.0
5.23828125,0.0,0.0,0.0,3.187305627760928e-11,0.0,0.0,0.0,22633472.0,,0.0,1.3790571529170847e-06,0.0,1572.028555609,0.0,56.3319091796875,1774347289.338859,33284.00262421779,22633472.0,0.0,0.0
5.072265625,0.0,0.0,0.0,3.21998643026955e-11,0.0,0.0,0.0,22887424.0,,0.0,7.406154622913164e-07,0.0,1583.593573669,0.0,57.29389953613281,1774347300.8816147,33422.479327237736,22887424.0,0.0,0.0
4.931640625,0.0,0.0,0.0,3.1879193729267286e-11,0.0,0.0,0.0,23141376.0,,0.0,-1.4681039601782686e-06,0.0,1595.144262439,0.0,56.80984878540039,1774347312.446589,33360.725611893315,23141376.0,0.0,0.0
5.1953125,0.0,0.0,0.0,3.207783691450139e-11,0.0,0.0,0.0,23395328.0,"{'path': 'media/html/render_23395328_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-6.411271442630095e-07,0.0,1632.94802236,0.0,56.28076934814453,1774347361.801396,33393.91105469268,23395328.0,0.0,0.0
5.263671875,0.0,0.0,0.0,3.189550359938842e-11,0.0,0.0,0.0,23649280.0,,0.0,3.5069024306721985e-07,0.0,1644.747971787,0.0,55.29657745361328,1774347362.0227506,33388.60599057265,23649280.0,0.0,0.0
4.724609375,0.0,0.0,0.0,3.234825948772446e-11,0.0,0.0,0.0,23903232.0,,0.0,1.1717241932274192e-06,0.0,1656.292740788,0.0,57.58440017700195,1774347373.6008532,33318.84476007784,23903232.0,0.0,0.0
4.427734375,0.0,0.0,0.0,3.188875899451382e-11,0.0,0.0,0.0,24157184.0,,0.0,-4.506098889578425e-07,0.0,1667.838226656,0.0,56.841224670410156,1774347385.1456249,33413.94165916999,24157184.0,0.0,0.0
4.271484375,0.0,0.0,0.0,3.197923870157382e-11,0.0,0.0,0.0,24411136.0,,0.0,-1.0437109665417665e-07,0.0,1679.376561309,0.0,57.457733154296875,1774347396.6911662,33409.02004013843,24411136.0,0.0,0.0
4.48828125,0.0,0.0,0.0,3.2696467061610335e-11,0.0,0.0,0.0,24665088.0,"{'_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24', 'path': 'media/html/render_24665088_5081afc4d2a003f01374.html', 'size': 4780877.0}",0.0,-1.5935244164211326e-06,0.0,1717.265806729,0.0,57.38259506225586,1774347446.119136,33392.19939065575,24665088.0,0.0,0.0
4.84375,0.0,0.0,0.0,3.2088238316463347e-11,0.0,0.0,0.0,24919040.0,,0.0,-5.762366299677524e-07,0.0,1729.045360731,0.0,58.1787109375,1774347446.3189423,33374.03934567134,24919040.0,0.0,0.0
4.814453125,0.0,0.0,0.0,3.2314945858091804e-11,0.0,0.0,0.0,25172992.0,,0.0,1.1982673697730206e-07,0.0,1740.589453851,0.0,57.232330322265625,1774347457.8983245,33272.53156638173,25172992.0,0.0,0.0
