step,success_rate
1333248,0.0
1587200,0.0078125
1841152,0.00390625
2095104,0.00390625
2349056,0.0
2603008,0.0
2856960,0.0
3110912,0.00390625
3364864,0.00390625
3618816,0.0
3872768,0.0078125
4126720,0.00390625
4380672,0.0
4634624,0.0
4888576,0.0
5142528,0.00390625
5396480,0.0078125
5650432,0.0
5904384,0.00390625
6158336,0.00390625
6412288,0.01953125
6666240,0.0078125
6920192,0.0234375
7174144,0.0
7428096,0.0078125
7682048,0.00390625
7936000,0.0078125
8189952,0.00390625
8443904,0.01171875
8697856,0.00390625
8951808,0.0
9205760,0.015625
9459712,0.00390625
9713664,0.00390625
9967616,0.00390625
10221568,0.0
10475520,0.01953125
10729472,0.0
10983424,0.0
11237376,0.0078125
11491328,0.00390625
11745280,0.00390625
11999232,0.0
12253184,0.00390625
12507136,0.0
12761088,0.00390625
13015040,0.0
13268992,0.0078125
13522944,0.00390625
13776896,0.0078125
14030848,0.0
14284800,0.0
14538752,0.0
14792704,0.0
15046656,0.0
15300608,0.0
15554560,0.0
15808512,0.0
16062464,0.01171875
16316416,0.00390625
16570368,0.0078125
16824320,0.0
17078272,0.015625
17332224,0.01953125
17586176,0.00390625
17840128,0.0078125
18094080,0.00390625
18348032,0.00390625
18601984,0.01171875
18855936,0.0
19109888,0.0078125
19363840,0.00390625
19617792,0.0
19871744,0.00390625
20125696,0.0078125
20379648,0.0234375
20633600,0.02734375
20887552,0.00390625
21141504,0.0078125
21395456,0.0078125
21649408,0.015625
21903360,0.01171875
22157312,0.03515625
22411264,0.03515625
22665216,0.09375
22919168,0.05859375
23173120,0.0859375
23427072,0.05859375
23681024,0.06640625
23934976,0.08984375
24188928,0.0859375
24442880,0.125
24696832,0.09375
24950784,0.1328125
25204736,0.09375
25458688,0.0546875
25712640,0.140625
25966592,0.1171875
26220544,0.109375
26474496,0.140625
26728448,0.11328125
26982400,0.09375
27236352,0.1171875
27490304,0.109375
27744256,0.11328125
27998208,0.14453125
28252160,0.14453125
28506112,0.13671875
28760064,0.13671875
29014016,0.1640625
29267968,0.125
29521920,0.11328125
29775872,0.1015625
30029824,0.17578125
30283776,0.125
30537728,0.12109375
30791680,0.17578125
31045632,0.15234375
31299584,0.109375
31553536,0.14453125
31807488,0.14453125
32061440,0.16015625
32315392,0.1171875
32569344,0.1171875
32823296,0.16015625
33077248,0.234375
33331200,0.13671875
33585152,0.1484375
33839104,0.1640625
34093056,0.08984375
34347008,0.1328125
34600960,0.125
34854912,0.171875
35108864,0.1484375
35362816,0.15625
35616768,0.078125
35870720,0.11328125
36124672,0.1875
36378624,0.1484375
36632576,0.1328125
36886528,0.1484375
37140480,0.08203125
37394432,0.125
37648384,0.12109375
37902336,0.1328125
38156288,0.140625
38410240,0.0859375
38664192,0.12109375
38918144,0.140625
39172096,0.13671875
39426048,0.1484375
39680000,0.1640625
39933952,0.1484375
40187904,0.12890625
40441856,0.140625
40695808,0.15625
40949760,0.16015625
41203712,0.18359375
41457664,0.1328125
41711616,0.11328125
41965568,0.1328125
42219520,0.1640625
42473472,0.14453125
42727424,0.140625
42981376,0.13671875
43235328,0.09375
43489280,0.14453125
43743232,0.1328125
43997184,0.15625
44251136,0.1484375
44505088,0.140625
44759040,0.12109375
45012992,0.125
45266944,0.140625
45520896,0.15234375
45774848,0.140625
46028800,0.10546875
46282752,0.109375
46536704,0.1875
46790656,0.1484375
47044608,0.1171875
47298560,0.18359375
47552512,0.15234375
47806464,0.1640625
48060416,0.1640625
48314368,0.13671875
48568320,0.15234375
48822272,0.1171875
49076224,0.1171875
49330176,0.125
49584128,0.12890625
49838080,0.16015625
50092032,0.1875
50345984,0.1328125
50599936,0.1953125
50853888,0.140625
51107840,0.12890625
51361792,0.140625
51615744,0.12890625
