step,success_rate
1333248,0.0
1587200,0.00390625
1841152,0.00390625
2095104,0.00390625
2349056,0.0
2603008,0.0
2856960,0.0
3110912,0.0
3364864,0.0
3618816,0.01953125
3872768,0.00390625
4126720,0.0
4380672,0.0234375
4634624,0.0078125
4888576,0.01171875
5142528,0.0
5396480,0.0
5650432,0.01171875
5904384,0.00390625
6158336,0.0234375
6412288,0.00390625
6666240,0.0
6920192,0.00390625
7174144,0.01171875
7428096,0.0
7682048,0.00390625
7936000,0.0
8189952,0.00390625
8443904,0.0078125
8697856,0.01171875
8951808,0.01953125
9205760,0.0078125
9459712,0.0234375
9713664,0.00390625
9967616,0.00390625
10221568,0.0
10475520,0.00390625
10729472,0.015625
10983424,0.01171875
11237376,0.01171875
11491328,0.015625
11745280,0.01953125
11999232,0.0
12253184,0.00390625
12507136,0.01171875
12761088,0.0
13015040,0.00390625
13268992,0.0
13522944,0.0
13776896,0.0
14030848,0.015625
14284800,0.0
14538752,0.01953125
14792704,0.0
15046656,0.015625
15300608,0.0078125
15554560,0.03125
15808512,0.0078125
16062464,0.00390625
16316416,0.0390625
16570368,0.0546875
16824320,0.0234375
17078272,0.046875
17332224,0.02734375
17586176,0.03125
17840128,0.015625
18094080,0.04296875
18348032,0.05859375
18601984,0.015625
18855936,0.05078125
19109888,0.08203125
19363840,0.08203125
19617792,0.078125
19871744,0.08203125
20125696,0.015625
20379648,0.04296875
20633600,0.1015625
20887552,0.08984375
21141504,0.09375
21395456,0.05078125
21649408,0.08203125
21903360,0.10546875
22157312,0.09375
22411264,0.06640625
22665216,0.09765625
22919168,0.10546875
23173120,0.03515625
23427072,0.1171875
23681024,0.125
23934976,0.05078125
24188928,0.09765625
24442880,0.0859375
24696832,0.08203125
24950784,0.109375
25204736,0.02734375
25458688,0.06640625
25712640,0.11328125
25966592,0.09375
26220544,0.08203125
26474496,0.09765625
26728448,0.08984375
26982400,0.08984375
27236352,0.1171875
27490304,0.1171875
27744256,0.16015625
27998208,0.125
28252160,0.140625
28506112,0.13671875
28760064,0.09765625
29014016,0.09375
29267968,0.171875
29521920,0.09765625
29775872,0.15234375
30029824,0.0859375
30283776,0.1484375
30537728,0.15625
30791680,0.1015625
31045632,0.16015625
31299584,0.16796875
31553536,0.14453125
31807488,0.10546875
32061440,0.15234375
32315392,0.17578125
32569344,0.12890625
32823296,0.15234375
33077248,0.140625
33331200,0.16015625
33585152,0.09375
33839104,0.15625
34093056,0.125
34347008,0.16015625
34600960,0.12890625
34854912,0.14453125
35108864,0.0703125
35362816,0.11328125
35616768,0.1171875
35870720,0.15234375
36124672,0.11328125
36378624,0.1640625
36632576,0.13671875
36886528,0.08203125
37140480,0.13671875
37394432,0.16015625
37648384,0.12890625
37902336,0.109375
38156288,0.109375
38410240,0.1484375
38664192,0.11328125
38918144,0.10546875
39172096,0.125
39426048,0.15234375
39680000,0.1171875
39933952,0.12109375
40187904,0.1484375
40441856,0.12109375
40695808,0.08203125
40949760,0.1953125
41203712,0.125
41457664,0.14453125
41711616,0.140625
41965568,0.1328125
42219520,0.14453125
42473472,0.1640625
42727424,0.12109375
42981376,0.203125
43235328,0.16015625
43489280,0.16796875
43743232,0.171875
43997184,0.125
44251136,0.12890625
44505088,0.140625
44759040,0.171875
45012992,0.140625
45266944,0.171875
45520896,0.1328125
45774848,0.2109375
46028800,0.12890625
46282752,0.16796875
46536704,0.12890625
46790656,0.1328125
47044608,0.109375
47298560,0.125
47552512,0.1015625
47806464,0.15234375
48060416,0.1484375
48314368,0.1328125
48568320,0.109375
48822272,0.13671875
49076224,0.12109375
49330176,0.14453125
49584128,0.140625
49838080,0.17578125
50092032,0.1171875
50345984,0.11328125
50599936,0.1328125
50853888,0.12109375
51107840,0.15625
51361792,0.15234375
51615744,0.140625
