step,success_rate
1333248,0.00390625
1587200,0.0078125
1841152,0.0
2095104,0.0078125
2349056,0.0
2603008,0.0
2856960,0.015625
3110912,0.02734375
3364864,0.0078125
3618816,0.00390625
3872768,0.01171875
4126720,0.00390625
4380672,0.00390625
4634624,0.0
4888576,0.01171875
5142528,0.0
5396480,0.01171875
5650432,0.0
5904384,0.00390625
6158336,0.015625
6412288,0.0
6666240,0.02734375
6920192,0.01171875
7174144,0.0078125
7428096,0.0078125
7682048,0.0078125
7936000,0.0078125
8189952,0.00390625
8443904,0.01171875
8697856,0.0
8951808,0.0
9205760,0.00390625
9459712,0.01171875
9713664,0.0078125
9967616,0.0
10221568,0.0078125
10475520,0.0078125
10729472,0.00390625
10983424,0.0
11237376,0.0
11491328,0.00390625
11745280,0.0
11999232,0.01171875
12253184,0.01953125
12507136,0.015625
12761088,0.00390625
13015040,0.0078125
13268992,0.05859375
13522944,0.01953125
13776896,0.01953125
14030848,0.01953125
14284800,0.0546875
14538752,0.03515625
14792704,0.02734375
15046656,0.078125
15300608,0.0546875
15554560,0.05859375
15808512,0.08984375
16062464,0.07421875
16316416,0.09765625
16570368,0.08203125
16824320,0.12109375
17078272,0.0703125
17332224,0.09765625
17586176,0.05859375
17840128,0.0859375
18094080,0.0859375
18348032,0.06640625
18601984,0.0703125
18855936,0.0859375
19109888,0.10546875
19363840,0.1328125
19617792,0.10546875
19871744,0.1328125
20125696,0.07421875
20379648,0.09765625
20633600,0.0625
20887552,0.0859375
21141504,0.06640625
21395456,0.10546875
21649408,0.1015625
21903360,0.0546875
22157312,0.0625
22411264,0.0859375
22665216,0.06640625
22919168,0.125
23173120,0.0625
23427072,0.11328125
23681024,0.10546875
23934976,0.08984375
24188928,0.08203125
24442880,0.09375
24696832,0.09375
24950784,0.13671875
25204736,0.109375
25458688,0.09765625
25712640,0.11328125
25966592,0.09765625
26220544,0.09765625
26474496,0.09375
26728448,0.1015625
26982400,0.12890625
27236352,0.08203125
27490304,0.1484375
27744256,0.0859375
27998208,0.12890625
28252160,0.078125
28506112,0.140625
28760064,0.109375
29014016,0.1328125
29267968,0.1015625
29521920,0.10546875
29775872,0.08984375
30029824,0.12109375
30283776,0.09765625
30537728,0.13671875
30791680,0.125
31045632,0.109375
31299584,0.1171875
31553536,0.125
31807488,0.11328125
32061440,0.0859375
32315392,0.125
32569344,0.125
32823296,0.12890625
33077248,0.1328125
33331200,0.1171875
33585152,0.11328125
33839104,0.09765625
34093056,0.1328125
34347008,0.15625
34600960,0.15625
34854912,0.125
35108864,0.05078125
35362816,0.11328125
35616768,0.14453125
35870720,0.1015625
36124672,0.1015625
36378624,0.12109375
36632576,0.125
36886528,0.07421875
37140480,0.08984375
37394432,0.08984375
37648384,0.1015625
37902336,0.10546875
38156288,0.14453125
38410240,0.14453125
38664192,0.140625
38918144,0.09765625
39172096,0.10546875
39426048,0.07421875
39680000,0.11328125
39933952,0.1015625
40187904,0.1640625
40441856,0.11328125
40695808,0.1015625
40949760,0.1015625
41203712,0.11328125
41457664,0.140625
41711616,0.14453125
41965568,0.11328125
42219520,0.09375
42473472,0.12109375
42727424,0.07421875
42981376,0.1015625
43235328,0.04296875
43489280,0.09765625
43743232,0.10546875
43997184,0.09765625
44251136,0.1015625
44505088,0.1171875
44759040,0.12109375
45012992,0.140625
45266944,0.1328125
45520896,0.14453125
45774848,0.171875
46028800,0.15625
46282752,0.11328125
46536704,0.15625
46790656,0.11328125
47044608,0.1015625
47298560,0.1484375
47552512,0.125
47806464,0.109375
48060416,0.1484375
48314368,0.078125
48568320,0.1640625
48822272,0.12109375
49076224,0.1171875
49330176,0.1015625
49584128,0.140625
49838080,0.15234375
50092032,0.109375
50345984,0.15625
50599936,0.14453125
50853888,0.09375
51107840,0.1484375
51361792,0.1328125
51615744,0.13671875
