step,success_rate
1333248,0.50390625
1587200,0.4375
1841152,0.4609375
2095104,0.51171875
2349056,0.05078125
2603008,0.5078125
2856960,0.4609375
3110912,0.5
3364864,0.48046875
3618816,0.5078125
3872768,0.59765625
4126720,0.515625
4380672,0.48828125
4634624,0.546875
4888576,0.70703125
5142528,0.578125
5396480,0.546875
5650432,0.6015625
5904384,0.6015625
6158336,0.59765625
6412288,0.625
6666240,0.60546875
6920192,0.65625
7174144,0.6484375
7428096,0.73046875
7682048,0.71875
7936000,0.65625
8189952,0.71484375
8443904,0.67578125
8697856,0.73828125
8951808,0.703125
9205760,0.76953125
9459712,0.75390625
9713664,0.74609375
9967616,0.77734375
10221568,0.734375
10475520,0.80859375
10729472,0.8203125
10983424,0.85546875
11237376,0.8515625
11491328,0.83984375
11745280,0.84765625
11999232,0.7109375
12253184,0.86328125
12507136,0.80859375
12761088,0.93359375
13015040,0.875
13268992,0.8671875
13522944,0.890625
13776896,0.9140625
14030848,0.9296875
14284800,0.9140625
14538752,0.88671875
14792704,0.9296875
15046656,0.9296875
15300608,0.9453125
15554560,0.9296875
15808512,0.94921875
16062464,0.94921875
16316416,0.953125
16570368,0.9609375
16824320,0.94140625
17078272,0.89453125
17332224,0.93359375
17586176,0.94921875
17840128,0.92578125
18094080,0.96875
18348032,0.95703125
18601984,0.9765625
18855936,0.94921875
19109888,0.98828125
19363840,0.9921875
19617792,0.984375
19871744,0.984375
20125696,0.98828125
20379648,0.9375
20633600,0.98828125
20887552,0.98046875
21141504,0.95703125
21395456,0.97265625
21649408,0.9921875
21903360,0.9921875
22157312,0.9765625
22411264,0.9921875
22665216,0.98046875
22919168,0.9921875
23173120,0.98828125
23427072,0.99609375
23681024,0.98828125
23934976,0.9921875
24188928,0.98828125
24442880,0.98828125
24696832,0.99609375
24950784,0.9921875
25204736,0.98828125
25458688,0.99609375
25712640,1.0
25966592,0.9921875
26220544,0.99609375
26474496,1.0
26728448,1.0
26982400,1.0
27236352,0.9921875
27490304,0.98828125
27744256,0.99609375
27998208,0.984375
28252160,0.99609375
28506112,1.0
28760064,1.0
29014016,1.0
29267968,0.99609375
29521920,0.99609375
29775872,0.99609375
30029824,0.99609375
30283776,0.99609375
30537728,0.984375
30791680,1.0
31045632,1.0
31299584,0.99609375
31553536,0.9921875
31807488,0.9921875
32061440,1.0
32315392,0.99609375
32569344,0.9921875
32823296,0.99609375
33077248,1.0
33331200,0.99609375
33585152,1.0
33839104,1.0
34093056,1.0
34347008,1.0
34600960,1.0
34854912,1.0
35108864,1.0
35362816,1.0
35616768,1.0
35870720,1.0
36124672,1.0
36378624,1.0
36632576,0.99609375
36886528,1.0
37140480,0.99609375
37394432,1.0
37648384,1.0
37902336,1.0
38156288,1.0
38410240,0.99609375
38664192,1.0
38918144,1.0
39172096,1.0
39426048,1.0
39680000,0.99609375
39933952,0.99609375
40187904,0.99609375
40441856,1.0
40695808,1.0
40949760,1.0
41203712,1.0
41457664,1.0
41711616,1.0
41965568,1.0
42219520,1.0
42473472,1.0
42727424,1.0
42981376,1.0
43235328,0.99609375
43489280,1.0
43743232,1.0
43997184,1.0
44251136,0.99609375
44505088,0.99609375
44759040,0.99609375
45012992,1.0
45266944,1.0
45520896,1.0
45774848,1.0
46028800,1.0
46282752,1.0
46536704,1.0
46790656,1.0
47044608,1.0
47298560,1.0
47552512,1.0
47806464,0.99609375
48060416,1.0
48314368,0.9921875
48568320,1.0
48822272,1.0
49076224,1.0
49330176,1.0
49584128,1.0
49838080,1.0
50092032,1.0
50345984,1.0
50599936,1.0
50853888,1.0
51107840,1.0
51361792,1.0
51615744,1.0
