_runtime,eval/episode_success_hard,render,eval/episode_reward,eval/episode_reward_survive,_step,_timestamp,training/entropy,eval/episode_success,eval/episode_reward_dist,eval/episode_reward_ctrl,training/log_alpha,eval/episode_reward_near,step,training/alpha_loss,eval/episode_success_any,training/actor_loss,eval/episode_dist,training/sps,training/critic_loss,eval/episode_success_easy
975.664874976,0.0,"{'sha256': '3ac2b581b26014a5361cd3f2e15deb3bba94ce5c6e80b1d31c667e7a959032e8', 'path': 'media/html/render_23934976_3ac2b581b26014a5361c.html', 'size': 910045, '_type': 'html-file'}",980.2080078125,0.0,23934976.0,1773903078.607608,0.0,980.2080078125,-21.01327133178711,0.0,0.0,0.0,23934976.0,6.564637715200661e-06,1.0,-97.67613983154297,21.01327133178711,33514.97715196041,0.049149882048368454,0.0
984.12478911,0.0,,976.205078125,0.0,24188928.0,1773903078.756883,0.0,976.205078125,-22.916723251342773,0.0,0.0,0.0,24188928.0,-2.1283537989802426e-06,0.9990234375,-97.78568267822266,22.916723251342773,33493.150634010395,0.04702189937233925,0.0
992.42075576,0.0,,980.1884765625,0.0,24442880.0,1773903087.0665352,0.0,980.1884765625,-24.99488639831543,0.0,0.0,0.0,24442880.0,2.3311274617299205e-06,1.0,-97.85823822021484,24.99488639831543,33486.44430671724,0.044549744576215744,0.0
1000.703053552,0.0,,979.74609375,0.0,24696832.0,1773903095.3630054,0.0,979.74609375,-22.10132598876953,0.0,0.0,0.0,24696832.0,1.3772869351669215e-05,1.0,-97.85651397705078,22.10132598876953,33515.348356934315,0.042468082159757614,0.0
1008.987831135,0.0,,978.3134765625,0.0,24950784.0,1773903103.6451838,0.0,978.3134765625,-22.690587997436523,0.0,0.0,0.0,24950784.0,8.900216016627382e-06,1.0,-97.92192840576172,22.690587997436523,33589.17876954493,0.037187233567237854,0.0
1025.907875871,0.0,"{'path': 'media/html/render_25204736_dfdf07fda684c63feef7.html', 'size': 910397, '_type': 'html-file', 'sha256': 'dfdf07fda684c63feef7b71c2bededddbcb821464e5df751df657c3971125558'}",978.89453125,0.0,25204736.0,1773903128.8505774,0.0,978.89453125,-23.169408798217773,0.0,0.0,0.0,25204736.0,8.445484809271875e-07,1.0,-98.01902770996094,23.169408798217773,33580.367290601804,0.03567688167095184,0.0
1034.364466548,0.0,,979.4287109375,0.0,25458688.0,1773903128.9994702,0.0,979.4287109375,-23.474994659423828,0.0,0.0,0.0,25458688.0,1.5058983990456909e-05,1.0,-98.10606384277344,23.474994659423828,33558.499953245344,0.03210460767149925,0.0
1042.660297773,0.0,,979.9248046875,0.0,25712640.0,1773903137.306648,0.0,979.9248046875,-22.14513397216797,0.0,0.0,0.0,25712640.0,1.464489923819201e-05,1.0,-98.12202453613281,22.14513397216797,33490.80959004794,0.032131072133779526,0.0
1050.98384298,0.0,,973.6171875,0.0,25966592.0,1773903145.6025996,0.0,973.6171875,-24.759952545166016,0.0,0.0,0.0,25966592.0,-1.137390972871799e-05,1.0,-98.1964111328125,24.759952545166016,33524.95509029973,0.02823091298341751,0.0
1059.292997443,0.0,,979.6103515625,0.0,26220544.0,1773903153.9261358,0.0,979.6103515625,-21.97346305847168,0.0,0.0,0.0,26220544.0,7.832111805328168e-06,1.0,-98.23686218261719,21.97346305847168,33410.162279910575,0.029343070462346077,0.0
1076.701809222,0.0,"{'path': 'media/html/render_26474496_126ea648a5085698123d.html', 'size': 909425, '_type': 'html-file', 'sha256': '126ea648a5085698123d40de9cbaec5787b86be8520713c182e8cde22109f5d0'}",979.4560546875,0.0,26474496.0,1773903179.6445317,0.0,979.4560546875,-23.825355529785156,0.0,0.0,0.0,26474496.0,9.564183528709691e-06,1.0,-98.28440856933594,23.825355529785156,33467.42029183137,0.027181299403309822,0.0
1085.158252502,0.0,,976.0810546875,0.0,26728448.0,1773903179.8004358,0.0,976.0810546875,-24.75548553466797,0.0,0.0,0.0,26728448.0,-8.505271011927107e-07,0.9990234375,-98.28760528564453,24.75548553466797,33475.94743875435,0.027561834082007408,0.0
1093.447767422,0.0,,979.6416015625,0.0,26982400.0,1773903188.1002834,0.0,979.6416015625,-22.87778091430664,0.0,0.0,0.0,26982400.0,-4.250156507623615e-06,1.0,-98.31012725830078,22.87778091430664,33545.819398308464,0.025292908772826195,0.0
1101.736886548,0.0,,976.1240234375,0.0,27236352.0,1773903196.38995,0.0,976.1240234375,-24.42070770263672,0.0,0.0,0.0,27236352.0,1.532343048893381e-05,1.0,-98.30162811279297,24.42070770263672,33555.68040154216,0.02547982893884182,0.0
1110.032160124,0.0,,978.6982421875,0.0,27490304.0,1773903204.679174,0.0,978.6982421875,-24.63064956665039,0.0,0.0,0.0,27490304.0,6.9622747105313465e-06,1.0,-98.33878326416016,24.63064956665039,33554.15188878999,0.022404106333851814,0.0
1127.597035086,0.0,"{'path': 'media/html/render_27744256_2aab49c9ba6008bc3b00.html', 'size': 909041, '_type': 'html-file', 'sha256': '2aab49c9ba6008bc3b0090a6c393c6b1e3b81a2937cc96860a8368bf40f1030a'}",978.171875,0.0,27744256.0,1773903230.5396278,0.0,978.171875,-23.06810760498047,0.0,0.0,0.0,27744256.0,9.675910632722662e-07,1.0,-98.34162902832031,23.06810760498047,33526.77114641115,0.022842617705464363,0.0
1136.08071445,0.0,,980.3916015625,0.0,27998208.0,1773903230.710558,0.0,980.3916015625,-23.616825103759766,0.0,0.0,0.0,27998208.0,-2.748417500697542e-06,1.0,-98.36615753173828,23.616825103759766,33500.104084228326,0.02136857621371746,0.0
1144.356458831,0.0,,980.70703125,0.0,28252160.0,1773903239.022732,0.0,980.70703125,-22.57063102722168,0.0,0.0,0.0,28252160.0,1.3638416930916719e-05,1.0,-98.38763427734375,22.57063102722168,33470.57105403281,0.021039346233010292,0.0
1152.659192783,0.0,,975.5087890625,0.0,28506112.0,1773903247.298475,0.0,975.5087890625,-23.589248657226562,0.0,0.0,0.0,28506112.0,-5.486240297614131e-06,1.0,-98.35354614257812,23.589248657226562,33610.87612157148,0.021209735423326492,0.0
1160.942677485,0.0,,978.6142578125,0.0,28760064.0,1773903255.6013837,0.0,978.6142578125,-23.77243995666504,0.0,0.0,0.0,28760064.0,1.9748875274672173e-05,1.0,-98.3388671875,23.77243995666504,33488.54362799804,0.02059580385684967,0.0
1178.617805061,0.0,"{'path': 'media/html/render_29014016_eab2e108eb9b455379fd.html', 'size': 906933, '_type': 'html-file', 'sha256': 'eab2e108eb9b455379fdb8e6d3f24a03320f7d89f65625e1e3740ef95dd97e82'}",980.4072265625,0.0,29014016.0,1773903281.5605323,0.0,980.4072265625,-21.682010650634766,0.0,0.0,0.0,29014016.0,-1.1489635653560981e-05,1.0,-98.30669403076172,21.682010650634766,33576.53323683164,0.020969662815332413,0.0
1187.118495065,0.0,,978.623046875,0.0,29267968.0,1773903281.7212174,0.0,978.623046875,-24.120716094970703,0.0,0.0,0.0,29267968.0,1.0600168934615795e-05,0.9990234375,-98.2974853515625,24.120716094970703,33548.41856433874,0.021630380302667618,0.0
1195.451325448,0.0,,980.033203125,0.0,29521920.0,1773903290.0606155,0.0,980.033203125,-21.838119506835938,0.0,0.0,0.0,29521920.0,-1.6445192159153521e-06,1.0,-98.3149642944336,21.838119506835938,33351.450850760295,0.01967114582657814,0.0
1203.762429415,0.0,,980.720703125,0.0,29775872.0,1773903298.3935764,0.0,980.720703125,-23.432270050048828,0.0,0.0,0.0,29775872.0,7.2857765189837664e-06,1.0,-98.30902099609375,23.432270050048828,33360.11333329471,0.021595556288957596,0.0
1212.074766031,0.0,,980.0400390625,0.0,30029824.0,1773903306.704551,0.0,980.0400390625,-22.583663940429688,0.0,0.0,0.0,30029824.0,-8.904989954316989e-05,1.0,-98.31031799316406,22.583663940429688,33469.15755462888,0.03859880939126015,0.0
1229.520628266,0.0,"{'path': 'media/html/render_30283776_b42be6e536abccaddf2b.html', 'size': 908009, '_type': 'html-file', 'sha256': 'b42be6e536abccaddf2b2bc4092f3d351324e85dd4586142e8ee1896137d5d3f'}",978.697265625,0.0,30283776.0,1773903332.4633083,0.0,978.697265625,-23.331829071044922,0.0,0.0,0.0,30283776.0,3.0160299502313137e-05,1.0,-98.34590148925781,23.331829071044922,33452.050431589254,0.019699882715940475,0.0
1238.005400514,0.0,,980.888671875,0.0,30537728.0,1773903332.6129234,0.0,980.888671875,-23.18050193786621,0.0,0.0,0.0,30537728.0,-6.696786840620916e-07,1.0,-98.35200500488281,23.18050193786621,33567.51364413091,0.02028287574648857,0.0
1246.298419863,0.0,,979.0927734375,0.0,30791680.0,1773903340.9476082,0.0,979.0927734375,-22.404964447021484,0.0,0.0,0.0,30791680.0,-3.767037560464814e-05,1.0,-98.36522674560547,22.404964447021484,33365.48041705226,0.02761419303715229,0.0
1254.614512459,0.0,,975.8466796875,0.0,31045632.0,1773903349.240734,0.0,975.8466796875,-22.264671325683594,0.0,0.0,0.0,31045632.0,3.808076507993974e-05,1.0,-98.32843017578125,22.264671325683594,33543.37380295968,0.04001687839627266,0.0
1262.925764325,0.0,,978.51953125,0.0,31299584.0,1773903357.5566082,0.0,978.51953125,-22.995370864868164,0.0,0.0,0.0,31299584.0,5.9586182032944635e-06,1.0,-98.36782836914062,22.995370864868164,33429.37198644625,0.01945839449763298,0.0
1280.535663814,0.0,"{'path': 'media/html/render_31553536_4de8447d38d490da92a4.html', 'size': 909377, '_type': 'html-file', 'sha256': '4de8447d38d490da92a419d59830400e780e5efb3e292a451c035e5ec258579c'}",976.2841796875,0.0,31553536.0,1773903383.4783642,0.0,976.2841796875,-23.404651641845703,0.0,0.0,0.0,31553536.0,-1.4688937426399207e-06,0.9951171875,-98.3998031616211,23.404651641845703,33459.255890211745,0.017887035384774208,0.0
1289.040056355,0.0,,977.6943359375,0.0,31807488.0,1773903383.6438282,0.0,977.6943359375,-22.65526008605957,0.0,0.0,0.0,31807488.0,-2.2904389140876447e-07,0.9990234375,-98.43566131591797,22.65526008605957,33566.201953186144,0.026283428072929382,0.0
1297.336877106,0.0,,978.7255859375,0.0,32061440.0,1773903391.9817986,0.0,978.7255859375,-23.13271141052246,0.0,0.0,0.0,32061440.0,-3.83122596758767e-06,1.0,-98.42878723144531,23.13271141052246,33380.47999261911,0.02534945122897625,0.0
1305.633822431,0.0,,980.8349609375,0.0,32315392.0,1773903400.2787745,0.0,980.8349609375,-22.765602111816406,0.0,0.0,0.0,32315392.0,8.70689927978674e-06,1.0,-98.45877838134766,22.765602111816406,33517.65380829604,0.015906261280179024,0.0
1313.943728464,0.0,,978.2919921875,0.0,32569344.0,1773903408.575892,0.0,978.2919921875,-22.864065170288086,0.0,0.0,0.0,32569344.0,2.535696467020898e-06,1.0,-98.4839096069336,22.864065170288086,33520.146288374584,0.016995331272482872,0.0
1331.650929022,0.0,"{'sha256': '9dd45bb05ec2b79948480f5c95664b49ef77722690f7abfc5df3bac91b08e7a3', 'path': 'media/html/render_32823296_9dd45bb05ec2b7994848.html', 'size': 909301, '_type': 'html-file'}",976.7294921875,0.0,32823296.0,1773903434.5936239,0.0,976.7294921875,-23.054126739501953,0.0,0.0,0.0,32823296.0,-5.375562977860682e-06,1.0,-98.55062103271484,23.054126739501953,33458.53699136808,0.01613159291446209,0.0
1340.146914793,0.0,,976.119140625,0.0,33077248.0,1773903434.7687128,0.0,976.119140625,-23.800884246826172,0.0,0.0,0.0,33077248.0,2.7828880320157623e-06,1.0,-98.5855484008789,23.800884246826172,33423.20192131217,0.01646958291530609,0.0
1348.476935312,0.0,,979.2490234375,0.0,33331200.0,1773903443.0889466,0.0,979.2490234375,-25.414159774780273,0.0,0.0,0.0,33331200.0,-1.476883994655509e-06,1.0,-98.57626342773438,25.414159774780273,33441.03020506287,0.017067689448595047,0.0
1356.757658318,0.0,,972.3037109375,0.0,33585152.0,1773903451.4182749,0.0,972.3037109375,-24.5872745513916,0.0,0.0,0.0,33585152.0,1.0071881661133375e-05,1.0,-98.54867553710938,24.5872745513916,33380.14210542002,0.029665814712643623,0.0
1365.059356048,0.0,,980.9462890625,0.0,33839104.0,1773903459.699696,0.0,980.9462890625,-24.502243041992188,0.0,0.0,0.0,33839104.0,-2.646138455020264e-06,1.0,-98.53480529785156,24.502243041992188,33593.39500457657,0.019478261470794678,0.0
1382.698075569,0.0,"{'path': 'media/html/render_34093056_3a27c30aa905f3f51444.html', 'size': 910109, '_type': 'html-file', 'sha256': '3a27c30aa905f3f5144462fe978084f3675bbe06a7046521f51b3f02d6a83475'}",979.904296875,0.0,34093056.0,1773903485.6406984,0.0,979.904296875,-23.015705108642578,0.0,0.0,0.0,34093056.0,1.0525144716666546e-05,1.0,-98.5655517578125,23.015705108642578,33503.48230541798,0.017920268699526787,0.0
1391.153133444,0.0,,979.9453125,0.0,34347008.0,1773903485.800561,0.0,979.9453125,-23.859928131103516,0.0,0.0,0.0,34347008.0,-1.409972901456058e-05,1.0,-98.51239776611328,23.859928131103516,33544.67842824179,0.023155640810728073,0.0
1399.43430909,0.0,,956.1533203125,0.0,34600960.0,1773903494.0953286,0.0,956.1533203125,-27.035057067871094,0.0,0.0,0.0,34600960.0,-0.0005459361127577722,1.0,-98.85859680175781,27.035057067871094,33556.20156531692,0.07468736916780472,0.0
1407.724029462,0.0,,962.01171875,0.0,34854912.0,1773903502.3765774,0.0,962.01171875,-27.041919708251953,0.0,0.0,0.0,34854912.0,-0.0006148030515760183,0.9990234375,-98.80259704589844,27.041919708251953,33581.94371964381,0.13861672580242157,0.0
1416.027895577,0.0,,976.5439453125,0.0,35108864.0,1773903510.666311,0.0,976.5439453125,-26.59819984436035,0.0,0.0,0.0,35108864.0,8.870627789292485e-05,1.0,-98.65826416015625,26.59819984436035,33551.757921511424,0.09101495891809464,0.0
1434.205742473,0.0,"{'size': 910809, '_type': 'html-file', 'sha256': 'c004fa1aaa6a8f973871878c541cd2f903059dd9937dbb9fa72c7e0abc2f54f6', 'path': 'media/html/render_35362816_c004fa1aaa6a8f973871.html'}",959.2265625,0.0,35362816.0,1773903537.1484501,0.0,959.2265625,-27.15861701965332,0.0,0.0,0.0,35362816.0,-0.00023211319057736546,1.0,-98.60161590576172,27.15861701965332,33496.743398639,0.17178454995155334,0.0
1442.64136589,0.0,,971.3837890625,0.0,35616768.0,1773903537.302832,0.0,971.3837890625,-22.671791076660156,0.0,0.0,0.0,35616768.0,-9.593201866664458e-06,0.998046875,-98.41775512695312,22.671791076660156,33618.55974160388,0.0891248881816864,0.0
1450.929417685,0.0,,979.6728515625,0.0,35870720.0,1773903545.5836117,0.0,979.6728515625,-23.340755462646484,0.0,0.0,0.0,35870720.0,-2.0765412045875564e-05,1.0,-98.22798156738281,23.340755462646484,33611.20066569087,0.0788441076874733,0.0
1459.234180117,0.0,,979.7763671875,0.0,36124672.0,1773903553.87176,0.0,979.7763671875,-25.764698028564453,0.0,0.0,0.0,36124672.0,-2.3483684344682842e-05,1.0,-97.98967742919922,25.764698028564453,33560.14306013139,0.061946168541908264,0.0
1467.538747553,0.0,,760.197265625,0.0,36378624.0,1773903562.1764207,0.0,760.197265625,-37.60029602050781,0.0,0.0,0.0,36378624.0,-0.00035228522028774023,0.9443359375,-97.8721923828125,37.60029602050781,33491.14235007257,0.2323787957429886,0.0
1485.185577371,0.0,"{'path': 'media/html/render_36632576_6ecd30f04a822774646b.html', 'size': 907437, '_type': 'html-file', 'sha256': '6ecd30f04a822774646be685c067d79a1369477a46ba1cfde2abf052cd6bce80'}",898.8671875,0.0,36632576.0,1773903588.1283164,0.0,898.8671875,-31.324678421020508,0.0,0.0,0.0,36632576.0,-5.058546594227664e-05,0.98828125,-97.7974624633789,31.324678421020508,33486.75171344408,0.9984097480773926,0.0
1493.649826195,0.0,,968.302734375,0.0,36886528.0,1773903588.291009,0.0,968.302734375,-24.66916275024414,0.0,0.0,0.0,36886528.0,-2.367300294281449e-05,0.9990234375,-97.36893463134766,24.66916275024414,33539.20179605941,0.853121280670166,0.0
1501.936683585,0.0,,950.0556640625,0.0,37140480.0,1773903596.5920901,0.0,950.0556640625,-26.343677520751953,0.0,0.0,0.0,37140480.0,1.5218070075206924e-05,1.0,-96.89019012451172,26.343677520751953,33537.57341069448,0.6425974369049072,0.0
1510.231373811,0.0,,976.5458984375,0.0,37394432.0,1773903604.8788922,0.0,976.5458984375,-23.966569900512695,0.0,0.0,0.0,37394432.0,2.6498570150579326e-05,1.0,-96.53714752197266,23.966569900512695,33569.38403883963,0.6369747519493103,0.0
1518.495518449,0.0,,966.61328125,0.0,37648384.0,1773903613.1735487,0.0,966.61328125,-25.61461067199707,0.0,0.0,0.0,37648384.0,-5.089485057396814e-05,0.9970703125,-96.38419342041016,25.61461067199707,33532.55619020467,0.8718475699424744,0.0
1536.254379462,0.0,"{'sha256': '6814496c72e4055d82c61a3eb01df216ff05529062046a29cb8ba7a9a6fa0611', 'path': 'media/html/render_37902336_6814496c72e4055d82c6.html', 'size': 909601, '_type': 'html-file'}",970.5703125,0.0,37902336.0,1773903639.1970837,0.0,970.5703125,-23.46741485595703,0.0,0.0,0.0,37902336.0,-2.7368025257601403e-05,1.0,-96.3600845336914,23.46741485595703,33668.32031170459,0.6145393252372742,0.0
1544.740815359,0.0,,951.90625,0.0,38156288.0,1773903639.3689022,0.0,951.90625,-26.413471221923828,0.0,0.0,0.0,38156288.0,4.714960959972814e-05,1.0,-96.49967956542969,26.413471221923828,33632.926486885946,0.6037473678588867,0.0
1553.0171313,0.0,,978.162109375,0.0,38410240.0,1773903647.6828241,0.0,978.162109375,-24.480745315551758,0.0,0.0,0.0,38410240.0,-7.200976688181981e-05,1.0,-96.58075714111328,24.480745315551758,33471.9531175401,1.0654853582382202,0.0
1561.299407387,0.0,,974.4951171875,0.0,38664192.0,1773903655.959259,0.0,974.4951171875,-24.0104923248291,0.0,0.0,0.0,38664192.0,-1.3141223007551162e-06,1.0,-96.63170623779297,24.0104923248291,33607.71267502783,0.565578043460846,0.0
1569.585148858,0.0,,975.0595703125,0.0,38918144.0,1773903664.2415528,0.0,975.0595703125,-26.538312911987305,0.0,0.0,0.0,38918144.0,3.998973988927901e-05,1.0,-96.64045715332031,26.538312911987305,33582.603344016126,0.530226469039917,0.0
1586.569950822,0.0,"{'size': 907461, '_type': 'html-file', 'sha256': 'c408804234c296a1cedacb721c69405a8ebc6c79655c299d73846128a5a3e951', 'path': 'media/html/render_39172096_c408804234c296a1ceda.html'}",979.2578125,0.0,39172096.0,1773903689.5126784,0.0,979.2578125,-22.369068145751953,0.0,0.0,0.0,39172096.0,1.7341122656944208e-05,1.0,-96.73258209228516,22.369068145751953,33568.08912799547,0.4052588939666748,0.0
1595.041426022,0.0,,971.396484375,0.0,39426048.0,1773903689.6692808,0.0,971.396484375,-22.81163215637207,0.0,0.0,0.0,39426048.0,2.9031058147666045e-05,1.0,-96.6755599975586,22.81163215637207,33594.73637058775,0.12461192905902863,0.0
1603.366964985,0.0,,978.2578125,0.0,39680000.0,1773903697.9836962,0.0,978.2578125,-23.06294822692871,0.0,0.0,0.0,39680000.0,-6.269186997087672e-05,1.0,-96.80519104003906,23.06294822692871,33464.93249225696,0.4298100769519806,0.0
1611.6746013,0.0,,958.4697265625,0.0,39933952.0,1773903706.3091943,0.0,958.4697265625,-28.81595802307129,0.0,0.0,0.0,39933952.0,-3.810876660281792e-05,1.0,-96.75110626220703,28.81595802307129,33392.30407454984,0.4722787141799927,0.0
1619.98585206,0.0,,977.7548828125,0.0,40187904.0,1773903714.6169684,0.0,977.7548828125,-22.82266616821289,0.0,0.0,0.0,40187904.0,0.00011881450336659327,1.0,-96.7402114868164,22.82266616821289,33471.734335804475,0.19618843495845795,0.0
1637.603971832,0.0,"{'path': 'media/html/render_40441856_d79411277584c8d1a434.html', 'size': 908393, '_type': 'html-file', 'sha256': 'd79411277584c8d1a434bb6869417def5098938007953cdda431ddaf0921e28e'}",972.294921875,0.0,40441856.0,1773903740.5466678,0.0,972.294921875,-27.847354888916016,0.0,0.0,0.0,40441856.0,-2.0238141587469727e-05,1.0,-96.85263061523438,27.847354888916016,33470.014684736685,0.2992982864379883,0.0
1646.066739602,0.0,,979.1884765625,0.0,40695808.0,1773903740.70344,0.0,979.1884765625,-26.4755859375,0.0,0.0,0.0,40695808.0,-0.00010584414849290624,1.0,-96.74929809570312,26.4755859375,33423.54172961713,0.7936047315597534,0.0
1654.360283141,0.0,,981.0439453125,0.0,40949760.0,1773903749.0089269,0.0,981.0439453125,-23.044147491455078,0.0,0.0,0.0,40949760.0,8.779500785749406e-05,1.0,-96.72312927246094,23.044147491455078,33505.05046990659,0.2099209725856781,0.0
1662.674672151,0.0,,979.400390625,0.0,41203712.0,1773903757.30255,0.0,979.400390625,-22.53834342956543,0.0,0.0,0.0,41203712.0,-2.6010809961007908e-05,1.0,-96.71263122558594,22.53834342956543,33528.31827328035,0.6074616312980652,0.0
1670.974625262,0.0,,975.41015625,0.0,41457664.0,1773903765.6169205,0.0,975.41015625,-24.81692886352539,0.0,0.0,0.0,41457664.0,-2.147629851734223e-09,1.0,-96.25910186767578,24.81692886352539,33451.07130883322,0.47043031454086304,0.0
1688.564852234,0.0,"{'path': 'media/html/render_41711616_d3e45deec0e49d376cff.html', 'size': 909621, '_type': 'html-file', 'sha256': 'd3e45deec0e49d376cff9da6bd679e6373b1d5f123ab5b346794f2eb923afc66'}",977.408203125,0.0,41711616.0,1773903791.507583,0.0,977.408203125,-24.5662784576416,0.0,0.0,0.0,41711616.0,4.336525671533309e-05,1.0,-96.56607055664062,24.5662784576416,33506.79164169744,0.18708088994026184,0.0
1697.050953101,0.0,,975.3388671875,0.0,41965568.0,1773903791.6651223,0.0,975.3388671875,-27.18814468383789,0.0,0.0,0.0,41965568.0,-8.609616634203121e-05,1.0,-96.63224029541016,27.18814468383789,33491.69099733686,0.26830074191093445,0.0
1705.364959413,0.0,,979.220703125,0.0,42219520.0,1773903799.9932907,0.0,979.220703125,-25.71533203125,0.0,0.0,0.0,42219520.0,0.00010268273035762832,1.0,-96.78614807128906,25.71533203125,33400.95427838764,0.12002488970756531,0.0
1713.664854674,0.0,,979.7841796875,0.0,42473472.0,1773903808.307076,0.0,979.7841796875,-24.482101440429688,0.0,0.0,0.0,42473472.0,-1.125552171288291e-05,1.0,-96.96864318847656,24.482101440429688,33447.50093798226,0.2414296716451645,0.0
1721.975971222,0.0,,981.0283203125,0.0,42727424.0,1773903816.6071017,0.0,981.0283203125,-24.048046112060547,0.0,0.0,0.0,42727424.0,5.103458897792734e-05,1.0,-97.01221466064453,24.048046112060547,33503.72890220319,0.09153436124324799,0.0
1739.615327399,0.0,"{'path': 'media/html/render_42981376_4f7ab6e54e94c70577aa.html', 'size': 909813, '_type': 'html-file', 'sha256': '4f7ab6e54e94c70577aa56fb0f3b6eaaedd460263279fc28b9356217c92dc1c3'}",980.0712890625,0.0,42981376.0,1773903842.5580502,0.0,980.0712890625,-23.462570190429688,0.0,0.0,0.0,42981376.0,-6.409449997590855e-05,1.0,-97.2547836303711,23.462570190429688,33454.71704574093,0.16299434006214142,0.0
1748.092125427,0.0,,980.8388671875,0.0,43235328.0,1773903842.7178898,0.0,980.8388671875,-23.44650650024414,0.0,0.0,0.0,43235328.0,2.7711548682418652e-05,1.0,-97.24534606933594,23.44650650024414,33463.22300164531,0.12001103907823563,0.0
1756.377076532,0.0,,981.5517578125,0.0,43489280.0,1773903851.0340774,0.0,981.5517578125,-22.51691246032715,0.0,0.0,0.0,43489280.0,2.4916016627685167e-05,1.0,-97.26325225830078,22.51691246032715,33465.75470799951,0.07758495211601257,0.0
1764.68900132,0.0,,979.9794921875,0.0,43743232.0,1773903859.3194232,0.0,979.9794921875,-24.607707977294922,0.0,0.0,0.0,43743232.0,-0.00015418145630974323,1.0,-96.74881744384766,24.607707977294922,33571.97204398783,0.8080937266349792,0.0
1772.990546624,0.0,,980.5986328125,0.0,43997184.0,1773903867.6312025,0.0,980.5986328125,-23.357818603515625,0.0,0.0,0.0,43997184.0,0.00010026632662629709,1.0,-96.49971771240234,23.357818603515625,33453.3920909305,0.3005906641483307,0.0
1790.147605238,0.0,"{'path': 'media/html/render_44251136_9ca933ed375ef6ad5f57.html', 'size': 909077, '_type': 'html-file', 'sha256': '9ca933ed375ef6ad5f5775f19749d1754703f325ac3696e3dcc13429bd01f0f9'}",980.5869140625,0.0,44251136.0,1773903893.0902712,0.0,980.5869140625,-22.24251937866211,0.0,0.0,0.0,44251136.0,-9.693812899058685e-05,1.0,-96.20967864990234,22.24251937866211,33499.33707214395,0.5934784412384033,0.0
1798.604485299,0.0,,980.0087890625,0.0,44505088.0,1773903893.2528307,0.0,980.0087890625,-24.1341552734375,0.0,0.0,0.0,44505088.0,6.098279482102953e-05,1.0,-96.62931060791016,24.1341552734375,33503.40853785427,0.0719296783208847,0.0
1806.897952315,0.0,,968.6259765625,0.0,44759040.0,1773903901.5466366,0.0,968.6259765625,-25.097606658935547,0.0,0.0,0.0,44759040.0,-9.544980275677517e-05,0.9990234375,-96.75578308105469,25.097606658935547,33552.67636128289,0.3518473207950592,0.0
1815.191893142,0.0,,979.6787109375,0.0,45012992.0,1773903909.840088,0.0,979.6787109375,-25.270671844482422,0.0,0.0,0.0,45012992.0,5.394083564169705e-05,1.0,-96.9180679321289,25.270671844482422,33530.602287688685,0.20537491142749786,0.0
1823.473408217,0.0,,979.4912109375,0.0,45266944.0,1773903918.134205,0.0,979.4912109375,-22.743450164794922,0.0,0.0,0.0,45266944.0,4.080642611370422e-05,1.0,-97.05095672607422,22.743450164794922,33529.69349976506,0.0709858387708664,0.0
1841.726798279,0.0,"{'path': 'media/html/render_45520896_391e9bdead86c7dca98e.html', 'size': 908993, '_type': 'html-file', 'sha256': '391e9bdead86c7dca98eeb4bb06bca5a3c671e8eddae745e6ae4ae7c5e44414e'}",980.9912109375,0.0,45520896.0,1773903944.66954,0.0,980.9912109375,-22.33061408996582,0.0,0.0,0.0,45520896.0,-2.2613865439780056e-05,1.0,-97.17223358154297,22.33061408996582,33593.75841306666,0.07402920722961426,0.0
1850.158365671,0.0,,978.7783203125,0.0,45774848.0,1773903944.8201644,0.0,978.7783203125,-23.901216506958008,0.0,0.0,0.0,45774848.0,3.5165594454156235e-05,1.0,-97.3646240234375,23.901216506958008,33430.94161495627,0.13025160133838654,0.0
1858.468769168,0.0,,976.3974609375,0.0,46028800.0,1773903953.1004987,0.0,976.3974609375,-23.288572311401367,0.0,0.0,0.0,46028800.0,6.693680461467011e-06,1.0,-97.5047378540039,23.288572311401367,33618.06528726217,0.04224993288516998,0.0
1866.776203652,0.0,,978.84375,0.0,46282752.0,1773903961.4110053,0.0,978.84375,-24.646442413330078,0.0,0.0,0.0,46282752.0,1.077988235920202e-05,0.9990234375,-97.71515655517578,24.646442413330078,33456.78086401799,0.038426853716373444,0.0
1875.083786136,0.0,,981.072265625,0.0,46536704.0,1773903969.7183673,0.0,981.072265625,-25.844985961914062,0.0,0.0,0.0,46536704.0,2.1716017727158032e-05,1.0,-97.819580078125,25.844985961914062,33483.87789136852,0.036418184638023376,0.0
1892.65897291,0.0,"{'path': 'media/html/render_46790656_0c9553a38d35ee150788.html', 'size': 912569, '_type': 'html-file', 'sha256': '0c9553a38d35ee150788a61397b66d8597d029223a5ada3c006eb588bdd8e263'}",981.2646484375,0.0,46790656.0,1773903995.6016998,0.0,981.2646484375,-24.28426742553711,0.0,0.0,0.0,46790656.0,1.4576216017303523e-05,1.0,-97.86659240722656,24.28426742553711,33476.14838976131,0.034953758120536804,0.0
1901.111583575,0.0,,980.5068359375,0.0,47044608.0,1773903995.7488444,0.0,980.5068359375,-26.560745239257812,0.0,0.0,0.0,47044608.0,1.0292104889231268e-05,1.0,-97.93812561035156,26.560745239257812,33452.55787505232,0.03232908621430397,0.0
