training/alpha_loss,eval/episode_success_any,eval/episode_success_easy,_runtime,eval/episode_dist,eval/episode_reward_survive,training/critic_loss,_timestamp,training/entropy,render,eval/episode_reward_dist,eval/episode_reward_ctrl,eval/episode_reward_near,_step,eval/episode_reward,training/log_alpha,eval/episode_success_hard,training/sps,eval/episode_success,step,training/actor_loss
6.26733890385367e-05,0.998046875,0.0,346.345461418,22.765548706054688,0.0,1.3889236450195312,1773889116.099163,0.0,,-22.765548706054688,0.0,0.0,8443904.0,959.857421875,0.0,0.0,34122.33934667953,959.857421875,8443904.0,-73.80526733398438
0.00010359198495279998,0.99609375,0.0,363.497149501,22.777082443237305,0.0,1.3763484954833984,1773889141.4113183,0.0,"{'path': 'media/html/render_8697856_b84949efb212eea9b796.html', 'size': 906097, '_type': 'html-file', 'sha256': 'b84949efb212eea9b7968bec9eabf4f9c0f4162a1994f69f40221b62345a9fa8'}",-22.777082443237305,0.0,0.0,8697856.0,959.2568359375,0.0,0.0,34139.85020057106,959.2568359375,8697856.0,-74.33426666259766
2.885473622882273e-05,0.998046875,0.0,371.886649665,22.694351196289062,0.0,1.2838928699493408,1773889141.5759342,0.0,,-22.694351196289062,0.0,0.0,8951808.0,960.060546875,0.0,0.0,34151.29867070037,960.060546875,8951808.0,-75.79450225830078
2.193328873545397e-05,0.9970703125,0.0,380.092338053,22.842660903930664,0.0,1.2031192779541016,1773889149.800295,0.0,,-22.842660903930664,0.0,0.0,9205760.0,957.3662109375,0.0,0.0,33863.263598564736,957.3662109375,9205760.0,-76.92852020263672
2.794484498735983e-05,0.9990234375,0.0,388.27179154,21.31256103515625,0.0,1.2839479446411133,1773889158.0054748,0.0,,-21.31256103515625,0.0,0.0,9459712.0,957.724609375,0.0,0.0,33928.731837195126,957.724609375,9459712.0,-75.81959533691406
2.3209231585497037e-05,0.9931640625,0.0,396.456450967,23.617389678955078,0.0,1.144205093383789,1773889166.185182,0.0,,-23.617389678955078,0.0,0.0,9713664.0,950.9501953125,0.0,0.0,34045.50494679366,950.9501953125,9713664.0,-78.33356475830078
9.074053377844393e-05,0.9892578125,0.0,413.909725691,22.769760131835938,0.0,1.1411399841308594,1773889191.8238666,0.0,"{'path': 'media/html/render_9967616_fe809bd7311f771f4caf.html', 'size': 907945, '_type': 'html-file', 'sha256': 'fe809bd7311f771f4caf9026a91b0b7c270aa5120910989b7ad4945ed3ae14c7'}",-22.769760131835938,0.0,0.0,9967616.0,953.0869140625,0.0,0.0,34028.6310067224,953.0869140625,9967616.0,-78.39165496826172
-1.3317492630449124e-05,0.98828125,0.0,422.306421264,23.40001678466797,0.0,1.1108405590057373,1773889191.9900475,0.0,,-23.40001678466797,0.0,0.0,10221568.0,934.1044921875,0.0,0.0,33931.48688292245,934.1044921875,10221568.0,-78.96488189697266
6.867151387268677e-05,0.9951171875,0.0,430.539535542,23.49082374572754,0.0,1.0205085277557373,1773889200.2199934,0.0,,-23.49082374572754,0.0,0.0,10475520.0,941.8828125,0.0,0.0,33828.6987290957,941.8828125,10475520.0,-80.70250701904297
8.753676229389384e-05,0.994140625,0.0,438.771345467,21.516122817993164,0.0,0.8875370025634766,1773889208.4533293,0.0,,-21.516122817993164,0.0,0.0,10729472.0,958.6884765625,0.0,0.0,33796.10652689025,958.6884765625,10729472.0,-83.20156860351562
0.00010327903873985633,0.9951171875,0.0,447.027752843,22.20604705810547,0.0,0.7277455925941467,1773889216.6848667,0.0,,-22.20604705810547,0.0,0.0,10983424.0,959.8974609375,0.0,0.0,33814.6301677776,959.8974609375,10983424.0,-85.67558288574219
6.127101369202137e-05,0.9912109375,0.0,464.311717418,20.911449432373047,0.0,0.6065550446510315,1773889242.22588,0.0,"{'path': 'media/html/render_11237376_e20f7d43532d94ff5955.html', 'size': 906021, '_type': 'html-file', 'sha256': 'e20f7d43532d94ff595562c2068be4796081e542079bc60cc96c3d36130deed7'}",-20.911449432373047,0.0,0.0,11237376.0,958.1884765625,0.0,0.0,33844.66299249712,958.1884765625,11237376.0,-87.29490661621094
0.00012140880426159129,0.99609375,0.0,472.678621093,21.041423797607422,0.0,0.4568663537502289,1773889242.380456,0.0,,-21.041423797607422,0.0,0.0,11491328.0,960.8017578125,0.0,0.0,33869.0856643892,960.8017578125,11491328.0,-89.21673583984375
4.837168307858519e-05,0.9814453125,0.0,480.909544772,22.254657745361328,0.0,0.3419295847415924,1773889250.5920656,0.0,,-22.254657745361328,0.0,0.0,11745280.0,946.3623046875,0.0,0.0,33908.889060556234,946.3623046875,11745280.0,-90.50542449951172
7.030570122878999e-05,0.9931640625,0.0,489.150414271,23.45450210571289,0.0,0.28354573249816895,1773889258.823321,0.0,,-23.45450210571289,0.0,0.0,11999232.0,954.052734375,0.0,0.0,33838.68914103571,954.052734375,11999232.0,-91.47381591796875
7.200302934506908e-05,0.9912109375,0.0,497.384985262,21.40068817138672,0.0,0.19416171312332153,1773889267.0638,0.0,,-21.40068817138672,0.0,0.0,12253184.0,950.3046875,0.0,0.0,33771.51162552462,950.3046875,12253184.0,-92.68914794921875
1.829935354180634e-05,0.9873046875,0.0,515.010984493,23.391984939575195,0.0,0.14407356083393097,1773889292.9251556,0.0,"{'path': 'media/html/render_12507136_f1ecf88b8d0bf8e295ec.html', 'size': 905589, '_type': 'html-file', 'sha256': 'f1ecf88b8d0bf8e295ec69db8392fc77d81c16c0783f12e10c7dd75433829cd4'}",-23.391984939575195,0.0,0.0,12507136.0,949.349609375,0.0,0.0,33794.07461486197,949.349609375,12507136.0,-93.691650390625
2.2813752366346307e-05,0.9970703125,0.0,523.387890622,21.79444122314453,0.0,0.11294032633304596,1773889293.0748596,0.0,,-21.79444122314453,0.0,0.0,12761088.0,970.6982421875,0.0,0.0,33871.12122157525,970.6982421875,12761088.0,-94.51445770263672
3.593436849769205e-05,0.9970703125,0.0,531.624922832,22.515531539916992,0.0,0.0902901440858841,1773889301.3014777,0.0,,-22.515531539916992,0.0,0.0,13015040.0,964.5947265625,0.0,0.0,33847.06452453244,964.5947265625,13015040.0,-95.06139373779297
3.284909689682536e-05,0.9990234375,0.0,539.845371629,23.989870071411133,0.0,0.07474811375141144,1773889309.538581,0.0,,-23.989870071411133,0.0,0.0,13268992.0,958.984375,0.0,0.0,33794.24723746836,958.984375,13268992.0,-95.39642333984375
3.356888919370249e-05,1.0,0.0,548.045649716,25.54136085510254,0.0,0.06260205060243607,1773889317.758975,0.0,,-25.54136085510254,0.0,0.0,13522944.0,950.0947265625,0.0,0.0,33861.68325370667,950.0947265625,13522944.0,-95.8529281616211
5.437389063445153e-06,0.9990234375,0.0,565.396551051,25.865520477294922,0.0,0.05199291184544563,1773889343.3106928,0.0,"{'size': 908193, '_type': 'html-file', 'sha256': '1454a8d3de25f0cafd733246ee712d0687a7abbabe66a57f7626affbfaa3f138', 'path': 'media/html/render_13776896_1454a8d3de25f0cafd73.html'}",-25.865520477294922,0.0,0.0,13776896.0,958.826171875,0.0,0.0,33962.59403572438,958.826171875,13776896.0,-96.15603637695312
-3.029263643838931e-05,0.994140625,0.0,573.801748789,27.47538185119629,0.0,0.054558053612709045,1773889343.4938908,0.0,,-27.47538185119629,0.0,0.0,14030848.0,943.5703125,0.0,0.0,33832.43154675606,943.5703125,14030848.0,-96.48705291748047
3.739985913853161e-05,0.998046875,0.0,582.024983324,24.263608932495117,0.0,0.04845433309674263,1773889351.7151272,0.0,,-24.263608932495117,0.0,0.0,14284800.0,964.6708984375,0.0,0.0,33884.231115400165,964.6708984375,14284800.0,-96.7129898071289
-1.0793560250021983e-05,0.9970703125,0.0,590.242163193,25.492137908935547,0.0,0.0446338914334774,1773889359.938582,0.0,,-25.492137908935547,0.0,0.0,14538752.0,961.9765625,0.0,0.0,33847.03871135974,961.9765625,14538752.0,-96.91441345214844
2.337243586225668e-06,0.998046875,0.0,598.453497862,23.216699600219727,0.0,0.04411711171269417,1773889368.1555016,0.0,,-23.216699600219727,0.0,0.0,14792704.0,971.4951171875,0.0,0.0,33872.160634815606,971.4951171875,14792704.0,-97.07595825195312
1.3516054423234891e-05,1.0,0.0,615.772037784,24.083852767944336,0.0,0.04536709189414978,1773889393.6861784,0.0,"{'sha256': 'bb9a26df4810b93f994b39d04a90125d415b2c7e35750dc7b91597859a79915f', 'path': 'media/html/render_15046656_bb9a26df4810b93f994b.html', 'size': 908989, '_type': 'html-file'}",-24.083852767944336,0.0,0.0,15046656.0,964.2841796875,0.0,0.0,33902.38966331452,964.2841796875,15046656.0,-97.12212371826172
1.9646056898636743e-05,0.9990234375,0.0,624.157699667,23.447832107543945,0.0,0.04319870099425316,1773889393.8435361,0.0,,-23.447832107543945,0.0,0.0,15300608.0,962.7685546875,0.0,0.0,33892.10278680316,962.7685546875,15300608.0,-97.12882995605469
9.595273695595097e-06,1.0,0.0,632.373294266,23.139862060546875,0.0,0.042026691138744354,1773889402.0706081,0.0,,-23.139862060546875,0.0,0.0,15554560.0,958.0380859375,0.0,0.0,33845.83951778113,958.0380859375,15554560.0,-97.07090759277344
-2.6768913130581495e-07,1.0,0.0,640.594240277,23.285354614257812,0.0,0.04342813417315483,1773889410.2868826,0.0,,-23.285354614257812,0.0,0.0,15808512.0,966.41015625,0.0,0.0,33877.02895366872,966.41015625,15808512.0,-97.02033996582031
1.5186687051027548e-05,1.0,0.0,648.800783115,24.669958114624023,0.0,0.04929452762007713,1773889418.5080047,0.0,,-24.669958114624023,0.0,0.0,16062464.0,966.96484375,0.0,0.0,33848.364914057594,966.96484375,16062464.0,-96.99101257324219
-3.6310142604634166e-05,1.0,0.0,665.942845329,24.658153533935547,0.0,0.04988865181803703,1773889443.85696,0.0,"{'sha256': 'bc13a0a2a6417f288893990542cc25cbd0ad7eb8359e0e43e576d8195c2bd24d', 'path': 'media/html/render_16316416_bc13a0a2a6417f288893.html', 'size': 904541, '_type': 'html-file'}",-24.658153533935547,0.0,0.0,16316416.0,938.8359375,0.0,0.0,33926.62559363527,938.8359375,16316416.0,-96.91267395019531
7.76172510086326e-06,1.0,0.0,674.339045478,23.548603057861328,0.0,0.05297700688242912,1773889444.0093985,0.0,,-23.548603057861328,0.0,0.0,16570368.0,969.4013671875,0.0,0.0,33847.00214276581,969.4013671875,16570368.0,-96.85899353027344
-3.659613139461726e-05,0.9990234375,0.0,682.56290065,24.167661666870117,0.0,0.08158624917268753,1773889452.2525983,0.0,,-24.167661666870117,0.0,0.0,16824320.0,966.7919921875,0.0,0.0,33771.065127263886,966.7919921875,16824320.0,-96.81956481933594
2.5966352040995844e-05,0.9990234375,0.0,690.758264787,24.522891998291016,0.0,0.05213875323534012,1773889460.476582,0.0,,-24.522891998291016,0.0,0.0,17078272.0,953.2900390625,0.0,0.0,33839.14925476645,953.2900390625,17078272.0,-96.99796295166016
2.4036016839090735e-05,1.0,0.0,698.97212229,22.028671264648438,0.0,0.04351936653256416,1773889468.6719403,0.0,,-22.028671264648438,0.0,0.0,17332224.0,970.8330078125,0.0,0.0,33982.89979967624,970.8330078125,17332224.0,-97.108642578125
-3.6528640521282796e-06,0.9951171875,0.0,716.24950947,22.568653106689453,0.0,0.0477769710123539,1773889494.16365,0.0,"{'path': 'media/html/render_17586176_ed68d5e2d9488ed670ab.html', 'size': 906889, '_type': 'html-file', 'sha256': 'ed68d5e2d9488ed670abaf77f5b186a19272935dd9db782c64f2d7f4af343410'}",-22.568653106689453,0.0,0.0,17586176.0,968.568359375,0.0,0.0,33891.730738082726,968.568359375,17586176.0,-97.14910888671875
-6.72563401167281e-05,1.0,0.0,724.643600334,23.794147491455078,0.0,0.06523171067237854,1773889494.3192673,0.0,,-23.794147491455078,0.0,0.0,17840128.0,972.103515625,0.0,0.0,33889.40696643305,972.103515625,17840128.0,-97.16986083984375
