step,success_rate
793600,0.0
1047552,0.00390625
1301504,0.01171875
1555456,0.0078125
1809408,0.015625
2063360,0.015625
2317312,0.05859375
2571264,0.0546875
2825216,0.046875
3079168,0.04296875
3333120,0.0625
3587072,0.06640625
3841024,0.04296875
4094976,0.0546875
4348928,0.05078125
4602880,0.0625
4856832,0.046875
5110784,0.08203125
5364736,0.05078125
5618688,0.07421875
5872640,0.04296875
6126592,0.0625
6380544,0.10546875
6634496,0.0703125
6888448,0.078125
7142400,0.09375
7396352,0.12890625
7650304,0.14453125
7904256,0.109375
8158208,0.14453125
8412160,0.1484375
8666112,0.125
8920064,0.14453125
9174016,0.09375
9427968,0.109375
9681920,0.17578125
9935872,0.140625
10189824,0.1953125
10443776,0.1328125
10697728,0.1875
10951680,0.16796875
11205632,0.19140625
11459584,0.17578125
11713536,0.16796875
11967488,0.1953125
12221440,0.1796875
12475392,0.12109375
12729344,0.2421875
12983296,0.16015625
13237248,0.23046875
13491200,0.16015625
13745152,0.21875
13999104,0.23828125
14253056,0.28125
14507008,0.14453125
14760960,0.234375
15014912,0.19140625
15268864,0.1796875
15522816,0.19140625
15776768,0.234375
16030720,0.15625
16284672,0.2109375
16538624,0.1875
16792576,0.2109375
17046528,0.08203125
17300480,0.25
17554432,0.25390625
17808384,0.18359375
18062336,0.1796875
18316288,0.21875
18570240,0.20703125
18824192,0.1875
19078144,0.171875
19332096,0.2109375
19586048,0.140625
19840000,0.22265625
20093952,0.1640625
20347904,0.1953125
20601856,0.2421875
20855808,0.23046875
21109760,0.2265625
21363712,0.171875
21617664,0.17578125
21871616,0.19921875
22125568,0.22265625
22379520,0.1640625
22633472,0.203125
22887424,0.25
23141376,0.23828125
23395328,0.2265625
23649280,0.21875
23903232,0.2265625
24157184,0.21875
24411136,0.2109375
24665088,0.203125
24919040,0.1875
25172992,0.1875
25426944,0.20703125
25680896,0.1640625
25934848,0.23046875
26188800,0.24609375
26442752,0.21875
26696704,0.20703125
26950656,0.23046875
27204608,0.203125
27458560,0.2421875
27712512,0.21484375
27966464,0.19921875
28220416,0.1796875
28474368,0.203125
28728320,0.1953125
28982272,0.12890625
29236224,0.2109375
29490176,0.22265625
29744128,0.21875
29998080,0.25390625
30252032,0.1796875
30505984,0.203125
30759936,0.23046875
31013888,0.22265625
31267840,0.21484375
31521792,0.25390625
31775744,0.26171875
32029696,0.23046875
32283648,0.23046875
32537600,0.2734375
32791552,0.2265625
33045504,0.203125
33299456,0.234375
33553408,0.22265625
33807360,0.24609375
34061312,0.2109375
34315264,0.2734375
34569216,0.265625
34823168,0.23828125
35077120,0.24609375
35331072,0.25
35585024,0.1875
35838976,0.1796875
36092928,0.20703125
36346880,0.22265625
36600832,0.19921875
36854784,0.2421875
37108736,0.1484375
37362688,0.25390625
37616640,0.2421875
37870592,0.18359375
38124544,0.26953125
38378496,0.1875
38632448,0.23828125
38886400,0.21484375
39140352,0.2265625
39394304,0.24609375
39648256,0.21875
39902208,0.2265625
40156160,0.2578125
40410112,0.234375
40664064,0.21484375
40918016,0.203125
41171968,0.19140625
41425920,0.20703125
41679872,0.22265625
41933824,0.19921875
42187776,0.16796875
42441728,0.2109375
42695680,0.23828125
42949632,0.19921875
43203584,0.22265625
43457536,0.265625
43711488,0.24609375
43965440,0.171875
44219392,0.2578125
44473344,0.21875
44727296,0.19921875
44981248,0.19921875
45235200,0.22265625
45489152,0.2109375
45743104,0.24609375
45997056,0.20703125
46251008,0.23046875
46504960,0.23828125
46758912,0.2265625
47012864,0.2109375
47266816,0.25390625
47520768,0.24609375
47774720,0.2734375
48028672,0.28515625
48282624,0.26953125
48536576,0.28125
48790528,0.25390625
49044480,0.26953125
49298432,0.140625
49552384,0.22265625
49806336,0.1875
50060288,0.19140625
50314240,0.234375
50568192,0.234375
50822144,0.23046875
51076096,0.22265625
51330048,0.23046875
