step,success_rate
793600,0.0
1047552,0.0
1301504,0.0078125
1555456,0.02734375
1809408,0.03125
2063360,0.03515625
2317312,0.04296875
2571264,0.0625
2825216,0.078125
3079168,0.08203125
3333120,0.0703125
3587072,0.11328125
3841024,0.08203125
4094976,0.12890625
4348928,0.0703125
4602880,0.07421875
4856832,0.1171875
5110784,0.1015625
5364736,0.08984375
5618688,0.0859375
5872640,0.12890625
6126592,0.0859375
6380544,0.1015625
6634496,0.10546875
6888448,0.09375
7142400,0.125
7396352,0.140625
7650304,0.12890625
7904256,0.16796875
8158208,0.13671875
8412160,0.1328125
8666112,0.12890625
8920064,0.16015625
9174016,0.13671875
9427968,0.11328125
9681920,0.109375
9935872,0.1328125
10189824,0.19921875
10443776,0.15625
10697728,0.1484375
10951680,0.16015625
11205632,0.1328125
11459584,0.1875
11713536,0.125
11967488,0.1640625
12221440,0.19921875
12475392,0.1953125
12729344,0.16796875
12983296,0.171875
13237248,0.1796875
13491200,0.171875
13745152,0.1953125
13999104,0.1328125
14253056,0.20703125
14507008,0.24609375
14760960,0.2109375
15014912,0.16796875
15268864,0.1953125
15522816,0.1953125
15776768,0.1953125
16030720,0.21875
16284672,0.203125
16538624,0.2109375
16792576,0.19921875
17046528,0.171875
17300480,0.203125
17554432,0.18359375
17808384,0.20703125
18062336,0.2265625
18316288,0.1796875
18570240,0.12890625
18824192,0.1953125
19078144,0.23046875
19332096,0.171875
19586048,0.1875
19840000,0.25390625
20093952,0.21875
20347904,0.21484375
20601856,0.2109375
20855808,0.26171875
21109760,0.2421875
21363712,0.203125
21617664,0.1640625
21871616,0.25390625
22125568,0.21484375
22379520,0.21484375
22633472,0.1796875
22887424,0.16015625
23141376,0.2421875
23395328,0.23046875
23649280,0.2421875
23903232,0.125
24157184,0.21484375
24411136,0.2265625
24665088,0.21484375
24919040,0.20703125
25172992,0.22265625
25426944,0.17578125
25680896,0.234375
25934848,0.203125
26188800,0.2265625
26442752,0.21484375
26696704,0.203125
26950656,0.26171875
27204608,0.1875
27458560,0.19921875
27712512,0.21875
27966464,0.19140625
28220416,0.203125
28474368,0.171875
28728320,0.171875
28982272,0.22265625
29236224,0.19921875
29490176,0.22265625
29744128,0.171875
29998080,0.21484375
30252032,0.24609375
30505984,0.16015625
30759936,0.21484375
31013888,0.2109375
31267840,0.2109375
31521792,0.21875
31775744,0.1640625
32029696,0.15234375
32283648,0.1484375
32537600,0.1484375
32791552,0.2421875
33045504,0.2421875
33299456,0.2265625
33553408,0.25
33807360,0.28515625
34061312,0.1875
34315264,0.2421875
34569216,0.1953125
34823168,0.1875
35077120,0.2265625
35331072,0.22265625
35585024,0.20703125
35838976,0.234375
36092928,0.25390625
36346880,0.17578125
36600832,0.140625
36854784,0.18359375
37108736,0.265625
37362688,0.12890625
37616640,0.15625
37870592,0.17578125
38124544,0.1875
38378496,0.1953125
38632448,0.18359375
38886400,0.21875
39140352,0.2109375
39394304,0.1328125
39648256,0.1953125
39902208,0.20703125
40156160,0.1875
40410112,0.171875
40664064,0.23828125
40918016,0.21484375
41171968,0.28125
41425920,0.21875
41679872,0.203125
41933824,0.29296875
42187776,0.23046875
42441728,0.265625
42695680,0.16796875
42949632,0.21484375
43203584,0.2578125
43457536,0.22265625
43711488,0.19140625
43965440,0.15234375
44219392,0.1640625
44473344,0.19140625
44727296,0.22265625
44981248,0.21484375
45235200,0.14453125
45489152,0.1328125
45743104,0.125
45997056,0.1640625
46251008,0.171875
46504960,0.2265625
46758912,0.15625
47012864,0.25390625
47266816,0.21875
47520768,0.19921875
47774720,0.234375
48028672,0.21484375
48282624,0.13671875
48536576,0.171875
48790528,0.2265625
49044480,0.21484375
49298432,0.24609375
49552384,0.23828125
49806336,0.12109375
50060288,0.15625
50314240,0.171875
50568192,0.265625
50822144,0.1171875
51076096,0.203125
51330048,0.171875
