eval/episode_success_easy,eval/episode_success_hard,_timestamp,_runtime,eval/episode_reward_dist,training/entropy,eval/episode_reward_near,training/sps,eval/episode_success_any,render,eval/episode_reward_survive,training/alpha_loss,training/log_alpha,eval/episode_reward_ctrl,step,eval/episode_reward,eval/episode_success,_step,eval/episode_dist,training/critic_loss,training/actor_loss
128.388671875,0.0,1773622434.1835394,1435.718371044,0.0,0.0,0.0,29117.658982313722,0.1357421875,"{'path': 'media/html/render_12507136_a6380350f63793cdeeb0.html', 'size': 3854365.0, '_type': 'html-file', 'sha256': 'a6380350f63793cdeeb0b2e2b568a1c4738ed89183a4fd3a5e5358eafe449b55'}",936.09375,3.6991095839766786e-05,0.0,-1790.9119873046875,12507136.0,94.552734375,94.552734375,12507136.0,6997.8974609375,0.34890851378440857,-9.676859855651855
158.9912109375,0.0,1773622434.399514,1458.977554133,0.0,0.0,0.0,29333.37875662936,0.1455078125,,969.5107421875,-7.944019131400637e-08,0.0,-1873.98876953125,12761088.0,103.3115234375,103.3115234375,12761088.0,7233.189453125,0.36927443742752075,-10.036251068115234
121.5185546875,0.0,1773622457.4418674,1481.804422605,0.0,0.0,0.0,29042.908402049554,0.1318359375,,957.4775390625,-2.5873491722450126e-06,0.0,-1901.4755859375,13015040.0,89.908203125,89.908203125,13015040.0,7422.0595703125,0.3596608340740204,-10.165756225585938
81.6220703125,0.0,1773622480.2688987,1504.826667491,0.0,0.0,0.0,29296.96000627553,0.1142578125,,924.3095703125,-3.0503804282489e-06,0.0,-1719.667724609375,13268992.0,49.0087890625,49.0087890625,13268992.0,7071.3212890625,0.3263906240463257,-10.826858520507812
144.716796875,0.0,1773622503.2909791,1527.643155227,0.0,0.0,0.0,29092.696226439675,0.13671875,,972.013671875,3.698469072332955e-06,0.0,-1995.500732421875,13522944.0,90.1240234375,90.1240234375,13522944.0,7123.3837890625,0.3394084870815277,-11.036604881286621
118.9404296875,0.0,1773622575.9432755,1577.478134487,0.0,0.0,0.0,29332.40940904587,0.1298828125,"{'path': 'media/html/render_13776896_e64cd08c25e5449e1ad4.html', 'size': 3864473.0, '_type': 'html-file', 'sha256': 'e64cd08c25e5449e1ad49bbc3e0efb3ac78873bf67a80b835de1cb255ccb1968'}",947.2978515625,3.521527105476707e-05,0.0,-1802.923583984375,13776896.0,95.5234375,95.5234375,13776896.0,6781.0400390625,0.34421518445014954,-10.89671516418457
97.708984375,0.0,1773622576.1415563,1600.5142197,0.0,0.0,0.0,29107.831169358553,0.10546875,,759.603515625,1.2687963135249447e-05,0.0,-1520.7503662109375,14030848.0,68.8056640625,68.8056640625,14030848.0,5729.509765625,0.296083927154541,-11.717474937438965
118.9658203125,0.0,1773622598.9788191,1623.545075518,0.0,0.0,0.0,29280.37129495652,0.126953125,,908.244140625,-1.886283280327916e-05,0.0,-1708.684814453125,14284800.0,85.470703125,85.470703125,14284800.0,7027.13671875,0.30490589141845703,-11.98651123046875
135.3212890625,0.0,1773622622.0093107,1646.377710444,0.0,0.0,0.0,29091.884947814688,0.140625,,956.90234375,-1.2446612345229369e-05,0.0,-1993.8568115234375,14538752.0,98.61328125,98.61328125,14538752.0,7251.12353515625,0.32255128026008606,-11.87800407409668
116.140625,0.0,1773622644.8419034,1669.400066328,0.0,0.0,0.0,29283.477731372604,0.123046875,,930.8818359375,-2.2351065126713365e-05,0.0,-1891.783935546875,14792704.0,81.8056640625,81.8056640625,14792704.0,7026.46142578125,0.32619401812553406,-12.080410957336426
148.259765625,0.0,1773622717.3667667,1718.901589611,0.0,0.0,0.0,29082.495367000018,0.1337890625,"{'size': 3852925.0, '_type': 'html-file', 'sha256': 'df79f2bea23f6398f57ebeb4e24f595628586dd9dc3bfd25c4a5833e1b5e7a36', 'path': 'media/html/render_15046656_df79f2bea23f6398f57e.html'}",914.142578125,3.8699829019606113e-05,0.0,-1779.31591796875,15046656.0,93.0810546875,93.0810546875,15046656.0,6526.5009765625,0.31544288992881775,-12.408288955688477
107.1806640625,0.0,1773622717.5602388,1742.139997691,0.0,0.0,0.0,29312.530112485998,0.10546875,,939.638671875,-7.309793090826133e-06,0.0,-1898.520263671875,15300608.0,56.8330078125,56.8330078125,15300608.0,7046.5048828125,0.30704110860824585,-12.511606216430664
121.935546875,0.0,1773622740.6045,1764.956731681,0.0,0.0,0.0,29022.888011550825,0.12890625,,955.841796875,1.012341908790404e-05,0.0,-2044.33349609375,15554560.0,98.8505859375,98.8505859375,15554560.0,7084.94140625,0.29998916387557983,-12.866752624511719
135.9111328125,0.0,1773622763.4210167,1787.977126169,0.0,0.0,0.0,29316.415542684656,0.146484375,,963.3427734375,-2.674404822755605e-05,0.0,-1916.2982177734375,15808512.0,90.603515625,90.603515625,15808512.0,6775.23046875,0.2946183979511261,-13.076648712158203
145.0283203125,0.0,1773622786.4415123,1810.792337172,0.0,0.0,0.0,29100.759028302204,0.134765625,,861.580078125,-1.3291699360706843e-05,0.0,-1827.971923828125,16062464.0,88.783203125,88.783203125,16062464.0,6154.3935546875,0.2906748056411743,-13.476155281066895
125.962890625,0.0,1773622859.2601497,1860.794963506,0.0,0.0,0.0,29299.12377051313,0.1181640625,"{'path': 'media/html/render_16316416_1e084fbf1f45d6b9f2f4.html', 'size': 3857777.0, '_type': 'html-file', 'sha256': '1e084fbf1f45d6b9f2f41f23846a6564f69b0ae5731d56d50b3a3989df366337'}",962.708984375,3.3484848245279863e-05,0.0,-1898.27099609375,16316416.0,81.7138671875,81.7138671875,16316416.0,7548.53564453125,0.2664603292942047,-13.483474731445312
138.0,0.0,1773622859.497223,1883.891443954,0.0,0.0,0.0,29120.12592885423,0.12109375,,949.7470703125,6.0866800595249515e-06,0.0,-1913.5155029296875,16570368.0,91.0712890625,91.0712890625,16570368.0,6766.0693359375,0.28644007444381714,-13.301980972290039
142.05078125,0.0,1773622882.3552115,1906.895208342,0.0,0.0,0.0,29196.685105778073,0.142578125,,929.8837890625,3.9274953451240435e-05,0.0,-1836.73046875,16824320.0,112.1103515625,112.1103515625,16824320.0,6859.5966796875,0.27230310440063477,-13.415992736816406
139.544921875,0.0,1773622905.3597157,1929.727246977,0.0,0.0,0.0,29130.525290633326,0.1328125,,955.59765625,3.031696905964054e-06,0.0,-1924.94677734375,17078272.0,104.572265625,104.572265625,17078272.0,6936.6845703125,0.27700933814048767,-13.5182523727417
115.2021484375,0.0,1773622928.1911142,1952.740150723,0.0,0.0,0.0,29293.69602671864,0.1181640625,,921.0419921875,-2.5282957722083665e-05,0.0,-1783.3602294921875,17332224.0,86.37890625,86.37890625,17332224.0,6960.90771484375,0.27047601342201233,-13.641802787780762
110.3701171875,0.0,1773623000.8305557,2002.365403721,0.0,0.0,0.0,29106.426487760265,0.1376953125,"{'path': 'media/html/render_17586176_eebd9bbde95aef657378.html', 'size': 3866229.0, '_type': 'html-file', 'sha256': 'eebd9bbde95aef6573789605afbd621e471a11431abb3c23ecb97d5b4b84f8d7'}",878.380859375,1.96952823898755e-05,0.0,-1742.979248046875,17586176.0,77.1845703125,77.1845703125,17586176.0,6795.73681640625,0.25057554244995117,-13.788802146911621
133.84765625,0.0,1773623001.0698264,2025.644050629,0.0,0.0,0.0,29276.029506469382,0.1396484375,,903.232421875,1.535896626592148e-05,0.0,-1827.3846435546875,17840128.0,96.71875,96.71875,17840128.0,6847.796875,0.2526988089084625,-13.806913375854492
118.9462890625,0.0,1773623024.1085794,2048.464542095,0.0,0.0,0.0,29048.778336465064,0.138671875,,924.0732421875,9.029548891703598e-06,0.0,-1772.244873046875,18094080.0,87.0107421875,87.0107421875,18094080.0,6725.8408203125,0.25518330931663513,-13.838167190551758
102.5087890625,0.0,1773623046.9289021,2071.472907811,0.0,0.0,0.0,29316.993281806088,0.1083984375,,896.58203125,-1.2977217920706607e-05,0.0,-1814.320556640625,18348032.0,58.1611328125,58.1611328125,18348032.0,6530.7177734375,0.26640501618385315,-13.770164489746094
139.671875,0.0,1773623069.9373164,2094.284709795,0.0,0.0,0.0,29132.63983855653,0.1328125,,956.203125,1.1482055924716406e-05,0.0,-1920.0009765625,18601984.0,94.53125,94.53125,18601984.0,7115.45654296875,0.2621596157550812,-13.967555046081543
132.751953125,0.0,1773623143.005706,2144.540543581,0.0,0.0,0.0,29334.020176834958,0.12890625,"{'path': 'media/html/render_18855936_b37d872282a391da760f.html', 'size': 3869077.0, '_type': 'html-file', 'sha256': 'b37d872282a391da760f2497347f12b4e77dcafdbdfe05270da8a477776678b9'}",867.7080078125,1.1013168659701478e-05,0.0,-1743.32861328125,18855936.0,83.1220703125,83.1220703125,18855936.0,6100.1748046875,0.2679007649421692,-13.867632865905762
153.69921875,0.0,1773623143.2265024,2167.614211426,0.0,0.0,0.0,29111.018851821256,0.154296875,,967.59765625,-2.8918822863488458e-05,0.0,-1945.8431396484375,19109888.0,121.8037109375,121.8037109375,19109888.0,6930.64599609375,0.2552918791770935,-13.900390625
131.5986328125,0.0,1773623166.0785482,2190.620946773,0.0,0.0,0.0,29233.32658111425,0.1337890625,,954.03515625,-9.797410712053534e-06,0.0,-1933.10400390625,19363840.0,97.6611328125,97.6611328125,19363840.0,6991.02880859375,0.2515040934085846,-13.888813018798828
129.1328125,0.0,1773623189.085594,2213.41870487,0.0,0.0,0.0,29099.995000650764,0.1435546875,,922.689453125,9.13212716113776e-06,0.0,-1932.2938232421875,19617792.0,90.7802734375,90.7802734375,19617792.0,7016.2001953125,0.25223568081855774,-13.879770278930664
127.2568359375,0.0,1773623211.883016,2236.420699792,0.0,0.0,0.0,29340.748700755168,0.119140625,,970.3544921875,2.9048835131106898e-05,0.0,-1946.789794921875,19871744.0,83.7529296875,83.7529296875,19871744.0,7131.919921875,0.24522800743579865,-14.243711471557617
110.193359375,0.0,1773623284.729747,2286.264583327,0.0,0.0,0.0,29129.212417612318,0.115234375,"{'size': 3870665.0, '_type': 'html-file', 'sha256': 'ab34e60fe8eafa73260acd111ace57c9e0b3a86279da4edf510a536bb2049c18', 'path': 'media/html/render_20125696_ab34e60fe8eafa73260a.html'}",957.95703125,2.6014595277956687e-06,0.0,-1928.5611572265625,20125696.0,75.8837890625,75.8837890625,20125696.0,7651.1357421875,0.24604037404060364,-14.123924255371094
