training/entropy,render,training/sps,eval/episode_reward_dist,training/alpha_loss,eval/episode_success_any,eval/episode_success_easy,eval/episode_reward_ctrl,training/critic_loss,_timestamp,eval/episode_reward,eval/episode_reward_survive,eval/episode_dist,eval/episode_reward_near,_step,eval/episode_success,_runtime,training/actor_loss,step,training/log_alpha,eval/episode_success_hard
0.0,,28775.198262776972,0.0,2.5449319309700513e-06,0.16015625,153.96875,-2010.182373046875,0.10235242545604706,1773548130.0669682,135.92578125,943.1728515625,6750.7099609375,0.0,22157312.0,135.92578125,2498.367321417,-15.70191478729248,22157312.0,0.0,0.0
0.0,,28918.010571677227,0.0,7.706205906288233e-06,0.1435546875,145.267578125,-2044.0001220703125,0.10338162630796432,1773548153.0191438,123.0859375,946.9892578125,7184.39599609375,0.0,22411264.0,123.0859375,2521.46628595,-15.717357635498047,22411264.0,0.0,0.0
0.0,"{'path': 'media/html/render_22665216_afef889c4159ee9557b6.html', 'size': 3866297.0, '_type': 'html-file', 'sha256': 'afef889c4159ee9557b6145b43f5474c71049fb40f214db521dab96a65df4981'}",28747.451339340343,0.0,3.0065893952269107e-05,0.1591796875,155.0078125,-1790.214599609375,0.09251315146684647,1773548225.76227,140.8212890625,848.87109375,6290.97216796875,0.0,22665216.0,140.8212890625,2571.109283684,-15.770508766174316,22665216.0,0.0,0.0
0.0,,28939.683015409908,0.0,-1.0536803529248573e-05,0.146484375,144.029296875,-1996.6220703125,0.09370502084493637,1773548226.0496385,114.91796875,968.2666015625,7754.10009765625,0.0,22919168.0,114.91796875,2594.489976471,-15.711389541625977,22919168.0,0.0,0.0
0.0,,28685.236072166394,0.0,-1.0662747627065983e-05,0.134765625,127.8974609375,-1829.2431640625,0.09440012276172638,1773548249.1421304,108.203125,916.23046875,7040.2568359375,0.0,23173120.0,108.203125,2617.43541519,-15.663325309753418,23173120.0,0.0,0.0
0.0,,28893.882597105545,0.0,1.0778338719319436e-06,0.146484375,141.400390625,-1802.9803466796875,0.09273909777402878,1773548272.0876613,118.68359375,868.357421875,6599.23291015625,0.0,23427072.0,118.68359375,2640.47652923,-15.619840621948242,23427072.0,0.0,0.0
0.0,,28789.40696056703,0.0,1.0402664884168189e-05,0.1572265625,152.1083984375,-1861.8006591796875,0.1013064980506897,1773548295.1283782,132.642578125,914.396484375,6656.67578125,0.0,23681024.0,132.642578125,2663.43222556,-15.597999572753906,23681024.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': 'eb8df01eb62f7119f1cec897a2a369d3d0de529285ed903f9b34199224b456b2', 'path': 'media/html/render_23934976_eb8df01eb62f7119f1ce.html', 'size': 3863889.0}",28879.030342164457,0.0,9.361631470028442e-08,0.1484375,142.16796875,-1722.7779541015625,0.09390844404697418,1773548367.768453,121.166015625,824.50390625,5793.2802734375,0.0,23934976.0,121.166015625,2713.115430528,-15.6422758102417,23934976.0,0.0,0.0
0.0,,28743.7804065966,0.0,8.782928489381447e-06,0.15234375,143.3271484375,-1896.4189453125,0.08746267855167389,1773548368.0026708,129.1376953125,923.5810546875,6909.8330078125,0.0,24188928.0,129.1376953125,2736.355221593,-15.77700424194336,24188928.0,0.0,0.0
0.0,,28783.968837541288,0.0,6.424357707146555e-06,0.126953125,131.2060546875,-1848.4259033203125,0.08518683165311813,1773548391.0074623,90.7607421875,921.6875,6510.1845703125,0.0,24442880.0,90.7607421875,2759.38313444,-15.797553062438965,24442880.0,0.0,0.0
0.0,,28706.195724944493,0.0,1.527846688986756e-05,0.1435546875,137.984375,-1674.965576171875,0.08254153281450272,1773548414.035362,125.65234375,833.74609375,6267.20751953125,0.0,24696832.0,125.65234375,2782.339722276,-15.75282096862793,24696832.0,0.0,0.0
0.0,,28869.99203919818,0.0,-6.8766730692004785e-06,0.1533203125,146.8876953125,-1779.942138671875,0.09417888522148132,1773548436.9920912,121.8564453125,856.23046875,6080.3505859375,0.0,24950784.0,121.8564453125,2805.404617418,-15.697209358215332,24950784.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': '75b5f868feffd456e6c64173a34678fc957566f57b059921f2366b9cb621dc08', 'path': 'media/html/render_25204736_75b5f868feffd456e6c6.html', 'size': 3866353.0}",28754.618255293855,0.0,1.1212207482458325e-06,0.1533203125,144.779296875,-1815.8206787109375,0.09089460223913193,1773548510.0382946,138.5048828125,900.4853515625,6416.66943359375,0.0,25204736.0,138.5048828125,2855.385267057,-15.821622848510742,25204736.0,0.0,0.0
0.0,,28953.76344864793,0.0,-4.137212272325996e-06,0.1279296875,130.2822265625,-1610.005126953125,0.09860297292470932,1773548510.2614472,102.1416015625,750.298828125,5489.1044921875,0.0,25458688.0,102.1416015625,2878.633493786,-15.798434257507324,25458688.0,0.0,0.0
0.0,,28667.724648439824,0.0,-5.619152489089174e-06,0.15625,160.0966796875,-1658.0767822265625,0.09811240434646606,1773548533.2858312,126.7314453125,827.0859375,6111.13720703125,0.0,25712640.0,126.7314453125,2901.612356509,-15.693636894226074,25712640.0,0.0,0.0
0.0,,28840.66341958982,0.0,8.864933079166804e-06,0.1689453125,159.44921875,-1961.21630859375,0.09574910253286362,1773548556.264853,140.5029296875,898.998046875,6754.126953125,0.0,25966592.0,140.5029296875,2924.692492231,-15.766646385192871,25966592.0,0.0,0.0
0.0,,28740.35236011529,0.0,8.345524292963091e-06,0.1533203125,149.8486328125,-1670.05078125,0.09609846770763397,1773548579.344824,129.7587890625,847.4765625,6151.5634765625,0.0,26220544.0,129.7587890625,2947.66892409,-15.710947036743164,26220544.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': '08d90920f5d2e270d7f766723672196a5c9dcf82b8fd24bf139cf4dfd215bfd8', 'path': 'media/html/render_26474496_08d90920f5d2e270d7f7.html', 'size': 3870861.0}",28849.56771926662,0.0,6.017955342940695e-07,0.15234375,145.2451171875,-1834.3824462890625,0.08551566302776337,1773548652.4234407,131.4794921875,879.97265625,6494.6826171875,0.0,26474496.0,131.4794921875,2997.770474405,-15.801239967346191,26474496.0,0.0,0.0
0.0,,28721.975849691964,0.0,2.5721014935697895e-06,0.162109375,162.625,-1751.02783203125,0.08543321490287781,1773548652.6310372,122.4599609375,871.685546875,6666.0869140625,0.0,26728448.0,122.4599609375,3020.998849878,-15.821937561035156,26728448.0,0.0,0.0
0.0,,28713.326602020305,0.0,-1.6500875062774867e-05,0.134765625,143.7392578125,-1936.710205078125,0.09080677479505539,1773548675.6511407,100.2529296875,947.2431640625,7298.0634765625,0.0,26982400.0,100.2529296875,3044.038449077,-15.679079055786133,26982400.0,0.0,0.0
0.0,,28709.196993958478,0.0,1.733635872369632e-05,0.138671875,135.5703125,-1906.5362548828125,0.08332419395446777,1773548698.6902888,122.2158203125,905.8232421875,6911.68017578125,0.0,27236352.0,122.2158203125,3067.009224902,-15.760126113891602,27236352.0,0.0,0.0
0.0,,28808.243094566977,0.0,-1.4263433513406198e-05,0.1494140625,145.9814453125,-1754.822509765625,0.09149190783500671,1773548721.661501,127.5673828125,874.8662109375,6790.0712890625,0.0,27490304.0,127.5673828125,3090.035574608,-15.730203628540039,27490304.0,0.0,0.0
0.0,"{'sha256': '63d0975fa4bdd702c122ac065976360b2826562c0e9dce69c5d7f3d61bbd30e2', 'path': 'media/html/render_27744256_63d0975fa4bdd702c122.html', 'size': 3867117.0, '_type': 'html-file'}",28754.494831488944,0.0,5.5394052651536185e-06,0.1474609375,137.6591796875,-1999.0682373046875,0.08625248074531555,1773548794.6018744,114.9775390625,943.58203125,7300.8056640625,0.0,27744256.0,114.9775390625,3139.948832613,-15.702583312988281,27744256.0,0.0,0.0
0.0,,28868.61569543048,0.0,1.0718685189203825e-05,0.1337890625,130.685546875,-1683.0169677734375,0.08517409861087799,1773548794.807232,95.091796875,869.220703125,6801.45654296875,0.0,27998208.0,95.091796875,3163.254570144,-15.699538230895996,27998208.0,0.0,0.0
0.0,,28696.109438089603,0.0,1.007443370326655e-05,0.1171875,104.8330078125,-1799.237060546875,0.08234463632106781,1773548817.9070692,92.9892578125,891.5166015625,6874.36767578125,0.0,28252160.0,92.9892578125,3186.226511079,-15.715378761291504,28252160.0,0.0,0.0
0.0,,28821.327874892253,0.0,-1.2966053873242345e-05,0.1484375,154.4560546875,-1708.021484375,0.08954724669456482,1773548840.8787572,120.2490234375,844.2099609375,6142.5322265625,0.0,28506112.0,120.2490234375,3209.248543288,-15.821348190307617,28506112.0,0.0,0.0
0.0,,28786.13139289685,0.0,1.3326741282071453e-05,0.1474609375,142.62109375,-1926.6849365234375,0.09408845007419586,1773548863.9008508,128.9560546875,972.56640625,7390.6435546875,0.0,28760064.0,128.9560546875,3232.204107345,-15.839391708374023,28760064.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': '68385f425be182a5530a6ee7940e52f6745587d2d5c0bb221fd34431f03986f5', 'path': 'media/html/render_29014016_68385f425be182a5530a.html', 'size': 3872813.0}",28870.361381746083,0.0,-5.83734035899397e-05,0.1572265625,150.6875,-1843.1845703125,0.10423901677131653,1773548935.7374616,119.287109375,880.87890625,6500.931640625,0.0,29014016.0,119.287109375,3281.0844528,-15.904605865478516,29014016.0,0.0,0.0
0.0,,28811.5439591998,0.0,3.882178134517744e-05,0.1591796875,168.4140625,-1777.6748046875,0.09752368927001953,1773548935.9513335,128.7958984375,817.4365234375,5648.3369140625,0.0,29267968.0,128.7958984375,3304.309562855,-15.80952262878418,29267968.0,0.0,0.0
0.0,,28742.784482577637,0.0,1.912429252115544e-05,0.142578125,141.3759765625,-1849.60888671875,0.09664496034383774,1773548958.9620163,122.3359375,910.611328125,6531.56884765625,0.0,29521920.0,122.3359375,3327.339178426,-15.850881576538086,29521920.0,0.0,0.0
0.0,,28756.976707389647,0.0,-6.40908268678686e-08,0.158203125,153.2548828125,-1965.9571533203125,0.09946046769618988,1773548981.9914725,136.8837890625,902.017578125,6636.22998046875,0.0,29775872.0,136.8837890625,3350.316212235,-15.743809700012207,29775872.0,0.0,0.0
0.0,,28843.999056326436,0.0,4.466649897949537e-06,0.14453125,143.2412109375,-1904.2578125,0.09873528778553009,1773549004.9685388,91.376953125,941.5791015625,7189.8076171875,0.0,30029824.0,91.376953125,3373.352766482,-15.740161895751953,30029824.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': '58bf9f88f312c5e5c63ed39a4f8afaf2a0fcb0b2e74af73eb036922d8545bba3', 'path': 'media/html/render_30283776_58bf9f88f312c5e5c63e.html', 'size': 3871101.0}",28725.306552616043,0.0,2.0665065676439553e-05,0.142578125,135.81640625,-1599.9364013671875,0.09667699038982391,1773549078.04253,114.763671875,836.2451171875,6107.8232421875,0.0,30283776.0,114.763671875,3423.389479722,-15.74205207824707,30283776.0,0.0,0.0
0.0,,28811.518241325215,0.0,-1.976528983504977e-05,0.16015625,161.9404296875,-1901.4697265625,0.0838625356554985,1773549078.2542758,113.84765625,943.427734375,6997.0400390625,0.0,30537728.0,113.84765625,3446.66335841,-15.895574569702148,30537728.0,0.0,0.0
0.0,,28703.524589524695,0.0,3.7278514497529613e-08,0.1259765625,135.5849609375,-1759.250732421875,0.09108223766088486,1773549101.315441,93.232421875,929.1396484375,7008.921875,0.0,30791680.0,93.232421875,3469.622302328,-15.801878929138184,30791680.0,0.0,0.0
0.0,,28845.97456061185,0.0,-9.301951649831608e-05,0.177734375,166.876953125,-2123.11376953125,0.09261777251958847,1773549124.2745733,155.28125,948.22265625,6940.70068359375,0.0,31045632.0,155.28125,3492.646880559,-15.773213386535645,31045632.0,0.0,0.0
0.0,,28755.300598467704,0.0,-3.1409814255312085e-05,0.1455078125,164.244140625,-1850.6971435546875,0.09426937997341156,1773549147.299293,107.896484375,855.4833984375,6077.1171875,0.0,31299584.0,107.896484375,3515.617859284,-15.943865776062012,31299584.0,0.0,0.0
0.0,"{'sha256': '575d874243f94a1dba1bf47d5da5884cb3326a4ee9d5bab376c0ddd199146757', 'path': 'media/html/render_31553536_575d874243f94a1dba1b.html', 'size': 3860925.0, '_type': 'html-file'}",28838.518429409123,0.0,5.750637501478195e-05,0.146484375,147.0400390625,-1303.156982421875,0.10278257727622986,1773549220.533375,120.001953125,602.4912109375,3866.150634765625,0.0,31553536.0,120.001953125,3565.880383671,-15.892258644104004,31553536.0,0.0,0.0
0.0,,28744.552217612025,0.0,4.758499869694788e-07,0.142578125,143.431640625,-1492.693359375,0.09160077571868896,1773549220.7327704,122.140625,620.263671875,4120.4833984375,0.0,31807488.0,122.140625,3589.107733911,-15.846147537231445,31807488.0,0.0,0.0
0.0,,28711.674925815165,0.0,-7.965017175592948e-06,0.1240234375,121.8779296875,-1711.375244140625,0.09675920009613037,1773549243.7601068,93.6201171875,845.6669921875,6557.4404296875,0.0,32061440.0,93.6201171875,3612.137802702,-15.699689865112305,32061440.0,0.0,0.0
0.0,,28733.98782473105,0.0,1.839030119299423e-05,0.1494140625,144.1650390625,-1588.0780029296875,0.09553654491901398,1773549266.7901676,130.1044921875,743.66796875,5396.58984375,0.0,32315392.0,130.1044921875,3635.095849692,-15.69222354888916,32315392.0,0.0,0.0
0.0,,28863.693543261605,0.0,2.490478436811827e-05,0.1416015625,133.7099609375,-1875.663330078125,0.10183703154325485,1773549289.7480974,108.9951171875,905.0068359375,6666.7138671875,0.0,32569344.0,108.9951171875,3658.13532522,-15.651985168457031,32569344.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': 'e3af44d8de0be7141b095d75fc0a30b93037f6b789c630b20d7cbc54d476944d', 'path': 'media/html/render_32823296_e3af44d8de0be7141b09.html', 'size': 3863293.0}",28738.4688338246,0.0,1.3653441783390008e-05,0.140625,134.814453125,-1558.4002685546875,0.09576401114463806,1773549361.7459524,120.09765625,738.7470703125,5362.6181640625,0.0,32823296.0,120.09765625,3707.092983066,-15.638440132141113,32823296.0,0.0,0.0
0.0,,28861.169753016675,0.0,-1.0979100807162467e-05,0.158203125,141.5732421875,-1955.7828369140625,0.08712245523929596,1773549361.9484046,130.349609375,891.0419921875,6578.1845703125,0.0,33077248.0,130.349609375,3730.376004075,-15.575044631958008,33077248.0,0.0,0.0
0.0,,28667.927572587003,0.0,1.863637771748472e-05,0.1513671875,137.9228515625,-1890.470947265625,0.09539344906806946,1773549385.0282898,123.919921875,907.3916015625,6780.8876953125,0.0,33331200.0,123.919921875,3753.336271658,-15.558843612670898,33331200.0,0.0,0.0
0.0,,28887.02526999347,0.0,3.99009877583012e-06,0.1484375,129.146484375,-1938.204345703125,0.0886971578001976,1773549407.9886124,88.68359375,888.705078125,6748.8193359375,0.0,33585152.0,88.68359375,3776.360307792,-15.60058307647705,33585152.0,0.0,0.0
0.0,,28798.235252681457,0.0,9.714054840515018e-07,0.1552734375,148.0693359375,-1320.995361328125,0.09962266683578491,1773549431.0125895,130.3720703125,621.1484375,4082.44970703125,0.0,33839104.0,130.3720703125,3799.335003666,-15.539838790893555,33839104.0,0.0,0.0
0.0,"{'sha256': '5741c1a5013f6ac09a84ac264d635d3dec8cbb43c6b473afa2fed02a7a576813', 'path': 'media/html/render_34093056_5741c1a5013f6ac09a84.html', 'size': 3860209.0, '_type': 'html-file'}",28857.125726682716,0.0,1.3875586773792747e-05,0.1572265625,144.0634765625,-1784.4322509765625,0.09647579491138458,1773549504.3567455,106.24609375,873.7451171875,6414.1572265625,0.0,34093056.0,106.24609375,3849.703734354,-15.619816780090332,34093056.0,0.0,0.0
0.0,,28695.76541364516,0.0,4.67273503090837e-06,0.1513671875,135.927734375,-1766.458984375,0.09272155910730362,1773549504.585059,113.748046875,853.4951171875,6357.5361328125,0.0,34347008.0,113.748046875,3872.966010233,-15.72262191772461,34347008.0,0.0,0.0
0.0,,28708.07811806868,0.0,-3.662232484202832e-05,0.1611328125,160.1171875,-2015.60546875,0.09269150346517563,1773549527.6186006,135.25,917.3505859375,6790.80712890625,0.0,34600960.0,135.25,3896.007289226,-15.883376121520996,34600960.0,0.0,0.0
0.0,,28719.949920844007,0.0,1.5777846783748828e-05,0.1611328125,156.9140625,-2186.33203125,0.09729504585266113,1773549550.6596606,106.384765625,905.7880859375,6561.2626953125,0.0,34854912.0,106.384765625,3918.975157812,-15.840428352355957,34854912.0,0.0,0.0
0.0,,28846.1276754455,0.0,4.337326026870869e-05,0.1572265625,153.81640625,-1757.4566650390625,0.10250401496887207,1773549573.6276453,137.0234375,781.216796875,5706.0927734375,0.0,35108864.0,137.0234375,3942.008470914,-15.836766242980957,35108864.0,0.0,0.0
0.0,"{'sha256': 'ef5951c9f879cb2311fc8d749fafc35f158bfa0344ff21e4dadaacc69197bded', 'path': 'media/html/render_35362816_ef5951c9f879cb2311fc.html', 'size': 3872809.0, '_type': 'html-file'}",28743.97742778033,0.0,-1.0737120419435087e-06,0.1435546875,145.7333984375,-1722.815673828125,0.09403487294912338,1773549646.977396,113.650390625,845.96484375,6390.8623046875,0.0,35362816.0,113.650390625,3992.324375072,-15.910162925720215,35362816.0,0.0,0.0
0.0,,28839.959059271256,0.0,-3.4857261198339984e-05,0.1787109375,173.1201171875,-1785.638671875,0.09922201186418533,1773549647.201586,160.197265625,844.4990234375,6063.658203125,0.0,35616768.0,160.197265625,4015.622510373,-16.01341438293457,35616768.0,0.0,0.0
0.0,,28692.32562282493,0.0,3.3029893529601395e-05,0.16015625,163.4140625,-1813.9632568359375,0.10556922852993011,1773549670.2747004,139.8359375,879.859375,6186.77001953125,0.0,35870720.0,139.8359375,4038.599873016,-15.918696403503418,35870720.0,0.0,0.0
0.0,,28800.89055900019,0.0,1.895296372822486e-05,0.138671875,132.6337890625,-1778.3671875,0.10046470165252686,1773549693.2522035,107.689453125,915.845703125,7130.34228515625,0.0,36124672.0,107.689453125,4061.529647987,-15.920438766479492,36124672.0,0.0,0.0
0.0,,28719.24215221778,0.0,-0.00023803977819625288,0.1572265625,155.6708984375,-1997.319580078125,0.10974135994911194,1773549716.1817691,145.3427734375,966.3583984375,7214.5634765625,0.0,36378624.0,145.3427734375,4084.505169766,-16.247621536254883,36378624.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': '702d1fd30fc1c3816767fb7de7f8dec8c54fd0800ad76b4fbdf44ad298d5b9f5', 'path': 'media/html/render_36632576_702d1fd30fc1c3816767.html', 'size': 3863193.0}",28851.640110726825,0.0,8.52700395626016e-05,0.1474609375,137.42578125,-1761.664306640625,0.1013299897313118,1773549788.13882,127.955078125,880.83203125,6552.765625,0.0,36632576.0,127.955078125,4133.485826565,-16.280675888061523,36632576.0,0.0,0.0
0.0,,28764.03030588952,0.0,2.5105338863795623e-05,0.1572265625,156.0615234375,-1805.61962890625,0.0961231216788292,1773549788.3926275,131.4599609375,861.19140625,6314.37451171875,0.0,36886528.0,131.4599609375,4156.742293479,-15.957131385803223,36886528.0,0.0,0.0
0.0,,28789.869179055695,0.0,-8.00066118245013e-06,0.13671875,132.8984375,-1815.7659912109375,0.09015155583620071,1773549811.3944948,117.724609375,893.587890625,6871.626953125,0.0,37140480.0,117.724609375,4179.677205718,-15.79305362701416,37140480.0,0.0,0.0
0.0,,28792.477801340392,0.0,7.555276170023717e-06,0.1689453125,163.6259765625,-1829.194580078125,0.09039119631052017,1773549834.3294094,149.982421875,789.6494140625,5486.6455078125,0.0,37394432.0,149.982421875,4202.628504164,-15.661262512207031,37394432.0,0.0,0.0
0.0,,28910.576011107027,0.0,-1.3224278518464416e-05,0.146484375,144.51953125,-1991.927490234375,0.09241853654384613,1773549857.2807896,127.8935546875,963.822265625,7393.177734375,0.0,37648384.0,127.8935546875,4225.452160468,-15.577885627746582,37648384.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': 'e2f52ec05dced11b32dfb8beec47405dfad5c3e1ce53a06b178099641a9db676', 'path': 'media/html/render_37902336_e2f52ec05dced11b32df.html', 'size': 3847465.0}",28775.083990543128,0.0,2.6405385142425075e-05,0.1611328125,158.771484375,-1801.70703125,0.08509700745344162,1773549930.4086702,137.4150390625,850.509765625,6252.287109375,0.0,37902336.0,137.4150390625,4275.755646683,-15.651782989501953,37902336.0,0.0,0.0
0.0,,28923.341601912285,0.0,3.168304465361871e-05,0.130859375,129.70703125,-1896.7066650390625,0.08265050500631332,1773549930.623907,113.4619140625,926.1748046875,6941.466796875,0.0,38156288.0,113.4619140625,4298.873749648,-15.682727813720703,38156288.0,0.0,0.0
0.0,,28616.18713961843,0.0,2.4181850676541217e-05,0.1435546875,138.6943359375,-1773.378662109375,0.07668652385473251,1773549953.5260067,123.25390625,856.3955078125,6226.001953125,0.0,38410240.0,123.25390625,4321.821138957,-15.722437858581543,38410240.0,0.0,0.0
0.0,,28910.21662438596,0.0,-6.928360107849585e-06,0.14453125,140.5546875,-1392.1734619140625,0.0793023407459259,1773549976.473379,114.9814453125,605.017578125,3984.8203125,0.0,38664192.0,114.9814453125,4344.673241463,-15.797100067138672,38664192.0,0.0,0.0
0.0,,28735.376167919727,0.0,-1.0674928489606827e-05,0.130859375,145.43359375,-1969.1826171875,0.08689712733030319,1773549999.3255374,108.916015625,939.4814453125,7001.48681640625,0.0,38918144.0,108.916015625,4367.633339187,-15.923229217529297,38918144.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': '47ad4d65c141352c0e9ded48b0f1b81a787855b90279d3647b37c6e84ef40a3a', 'path': 'media/html/render_39172096_47ad4d65c141352c0e9d.html', 'size': 3877757.0}",28881.55882342733,0.0,2.029295683314558e-05,0.154296875,152.830078125,-1841.9337158203125,0.07987064868211746,1773550071.256716,127.177734375,863.251953125,6483.3974609375,0.0,39172096.0,127.177734375,4416.603810956,-15.914902687072754,39172096.0,0.0,0.0
0.0,,28777.864095072397,0.0,-5.8728033764055e-05,0.134765625,137.0595703125,-1903.871826171875,0.08113303035497665,1773550071.4625797,115.6474609375,916.2001953125,7156.54443359375,0.0,39426048.0,115.6474609375,4439.823043026,-15.869119644165039,39426048.0,0.0,0.0
0.0,,28799.053595480367,0.0,5.277522359392606e-05,0.1220703125,133.5654296875,-1708.3126220703125,0.08772177994251251,1773550094.475245,95.78515625,784.685546875,5329.3154296875,0.0,39680000.0,95.78515625,4462.888790579,-15.940313339233398,39680000.0,0.0,0.0
0.0,,28739.035649237987,0.0,1.5889330597929074e-06,0.1572265625,153.796875,-1557.3328857421875,0.0926179513335228,1773550117.5411181,141.7158203125,718.7294921875,4874.47265625,0.0,39933952.0,141.7158203125,4485.856665018,-15.929925918579102,39933952.0,0.0,0.0
0.0,,28866.576850881163,0.0,9.246904255633126e-07,0.169921875,164.4912109375,-1931.29931640625,0.08645786345005035,1773550140.5089672,135.7041015625,939.810546875,6785.80908203125,0.0,40187904.0,135.7041015625,4508.932682995,-15.927680015563965,40187904.0,0.0,0.0
0.0,"{'sha256': 'eff83ecff8ef2acb56e45a6534a3dfd7c1edacfaae380a82a1258156aa53c6fb', 'path': 'media/html/render_40441856_eff83ecff8ef2acb56e4.html', 'size': 3862829.0, '_type': 'html-file'}",28679.224870114427,0.0,1.430704833182972e-05,0.125,132.3798828125,-1864.6982421875,0.08815034478902817,1773550214.047868,98.5478515625,954.3134765625,7329.1416015625,0.0,40441856.0,98.5478515625,4559.3948609,-15.929101943969727,40441856.0,0.0,0.0
0.0,,28733.115043368813,0.0,1.242625239683548e-05,0.14453125,143.763671875,-1845.5687255859375,0.09822758287191391,1773550214.2548618,127.5947265625,921.22265625,7067.494140625,0.0,40695808.0,127.5947265625,4582.735225863,-15.936713218688965,40695808.0,0.0,0.0
0.0,,28570.906765395786,0.0,-4.368323789094575e-05,0.1396484375,136.1611328125,-1891.5791015625,0.09310391545295715,1773550237.3876827,120.9072265625,940.015625,7098.53125,0.0,40949760.0,120.9072265625,4605.75682399,-15.937210083007812,40949760.0,0.0,0.0
0.0,,28743.010188281427,0.0,6.0152313380967826e-05,0.171875,173.2509765625,-1877.2744140625,0.09103267639875412,1773550260.4091742,129.9755859375,908.251953125,6513.9794921875,0.0,41203712.0,129.9755859375,4628.84031461,-15.876911163330078,41203712.0,0.0,0.0
0.0,,28731.469614909707,0.0,5.214582188273198e-07,0.1572265625,152.66015625,-1934.068115234375,0.09292805194854736,1773550283.4927676,116.9404296875,939.12890625,7121.111328125,0.0,41457664.0,116.9404296875,4651.871142978,-15.86246395111084,41457664.0,0.0,0.0
0.0,"{'sha256': 'fbcedec5532b151100e0991fa51c556a79fd30e0cadaec2d1ef6f47da0e7684a', 'path': 'media/html/render_41711616_fbcedec5532b151100e0.html', 'size': 3860061.0, '_type': 'html-file'}",28723.978826354032,0.0,1.6567054217375698e-07,0.1513671875,148.6005859375,-1776.384521484375,0.08653023838996887,1773550357.1841972,123.1826171875,856.2412109375,6170.7822265625,0.0,41711616.0,123.1826171875,4702.531151636,-15.931778907775879,41711616.0,0.0,0.0
0.0,,28744.856299262905,0.0,-1.594001514604315e-05,0.14453125,139.3623046875,-1971.427490234375,0.09294497966766357,1773550357.3921013,105.8818359375,980.0712890625,7601.9306640625,0.0,41965568.0,105.8818359375,4725.805867345,-15.857665061950684,41965568.0,0.0,0.0
0.0,,28626.264241329554,0.0,4.475276909943204e-06,0.1845703125,179.4599609375,-1998.324462890625,0.08609360456466675,1773550380.4582403,166.8388671875,931.5380859375,6491.87548828125,0.0,42219520.0,166.8388671875,4748.88541483,-15.86059856414795,42219520.0,0.0,0.0
0.0,,28741.417138586057,0.0,8.734350558370352e-06,0.1640625,162.8486328125,-1981.389892578125,0.09180334955453873,1773550403.5376997,150.6396484375,874.8701171875,5986.28125,0.0,42473472.0,150.6396484375,4771.889855025,-15.839666366577148,42473472.0,0.0,0.0
0.0,,28770.02893549677,0.0,9.998057066695765e-06,0.1494140625,149.771484375,-1829.65625,0.08875147253274918,1773550426.542278,131.724609375,938.2373046875,6992.44189453125,0.0,42727424.0,131.724609375,4794.955707429,-15.8155517578125,42727424.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': '39df2adde5204baadc75094a028d2977c542e9614c73d0d56023e9493f124c34', 'path': 'media/html/render_42981376_39df2adde5204baadc75.html', 'size': 3872565.0}",28736.770847597938,0.0,4.694354913681309e-07,0.1337890625,131.86328125,-2017.10693359375,0.09633354842662811,1773550498.9046013,120.255859375,957.25390625,7206.728515625,0.0,42981376.0,120.255859375,4844.251600961,-15.836845397949219,42981376.0,0.0,0.0
0.0,,28818.584589910497,0.0,1.2593868632393423e-05,0.1796875,176.85546875,-1856.73095703125,0.10235191136598587,1773550499.115083,154.9658203125,920.923828125,6594.18212890625,0.0,43235328.0,154.9658203125,4867.603584304,-15.787012100219727,43235328.0,0.0,0.0
0.0,,28601.305580436037,0.0,1.1448555596871302e-05,0.1611328125,160.9560546875,-1792.5618896484375,0.09892259538173676,1773550522.2558959,114.0107421875,916.189453125,6697.76953125,0.0,43489280.0,114.0107421875,4890.602854841,-15.772677421569824,43489280.0,0.0,0.0
0.0,,28747.6173757886,0.0,-1.8272645320394076e-05,0.1474609375,138.6455078125,-1773.56591796875,0.09047015756368637,1773550545.2550275,128.39453125,905.865234375,6587.65625,0.0,43743232.0,128.39453125,4913.675360675,-15.95659065246582,43743232.0,0.0,0.0
0.0,,28742.77750204537,0.0,-8.704572974238545e-05,0.16796875,161.9033203125,-2036.7767333984375,0.0945812240242958,1773550568.3276703,150.1767578125,936.978515625,7033.6220703125,0.0,43997184.0,150.1767578125,4936.660628301,-15.87491512298584,43997184.0,0.0,0.0
0.0,"{'sha256': '630792b8e78ba06d74a52135102680faa5b4289101d9239d78097108786f492e', 'path': 'media/html/render_44251136_630792b8e78ba06d74a5.html', 'size': 3853465.0, '_type': 'html-file'}",28784.644795654112,0.0,6.027913332218304e-05,0.158203125,146.4375,-1992.941650390625,0.0898415669798851,1773550642.0963514,137.388671875,934.798828125,7113.255859375,0.0,44251136.0,137.388671875,4987.443314487,-15.768146514892578,44251136.0,0.0,0.0
