training/actor_loss,_runtime,_timestamp,eval/episode_reward_survive,_step,render,training/alpha_loss,training/sps,eval/episode_reward,eval/episode_reward_ctrl,training/entropy,eval/episode_success_hard,step,eval/episode_success_any,eval/episode_reward_dist,eval/episode_success_easy,training/log_alpha,training/critic_loss,eval/episode_reward_near,eval/episode_success,eval/episode_dist
-1.2224661111831665,728.901010958,1773598593.3379865,810.8369140625,6158336.0,"{'sha256': '573e2130fe726e66a633bf6e5f6e4c8557173e43a50e4a88eb07673b8f90530a', 'path': 'media/html/render_6158336_573e2130fe726e66a633.html', 'size': 3871145.0, '_type': 'html-file'}",7.899387128418311e-06,29274.482225653734,20.8779296875,-1691.725341796875,0.0,0.0,6158336.0,0.0625,0.0,104.3408203125,0.0,0.040314964950084686,0.0,20.8779296875,6073.30029296875
-1.370119333267212,751.997351622,1773598593.560971,871.720703125,6412288.0,,-4.1920366129488684e-06,29071.04242757116,14.4453125,-1849.983642578125,0.0,0.0,6412288.0,0.04296875,0.0,62.037109375,0.0,0.047581996768713,0.0,14.4453125,6456.6123046875
-1.507049798965454,775.04821316,1773598616.4337027,740.5380859375,6666240.0,,-4.034652647533221e-06,29123.02725526639,10.74609375,-1536.2884521484375,0.0,0.0,6666240.0,0.052734375,0.0,76.552734375,0.0,0.05345093458890915,0.0,10.74609375,5869.779296875
-1.5551514625549316,797.917459059,1773598639.4845574,725.21875,6920192.0,,5.320838226907654e-06,29025.891801891685,10.7275390625,-1393.3548583984375,0.0,0.0,6920192.0,0.03515625,0.0,37.7353515625,0.0,0.060753367841243744,0.0,10.7275390625,5947.46044921875
-1.6451680660247803,820.97644576,1773598662.3537695,839.0771484375,7174144.0,,-1.8376571460976265e-05,29169.631875270585,18.5234375,-1654.4072265625,0.0,0.0,7174144.0,0.0693359375,0.0,86.0556640625,0.0,0.06784545630216599,0.0,18.5234375,6595.1357421875
-1.6934373378753662,870.011018615,1773598734.4479964,845.671875,7428096.0,"{'sha256': 'e46abc0c339d6485a6e7c96722872b45e968839e9512f667d7ce0fa33b07453a', 'path': 'media/html/render_7428096_e46abc0c339d6485a6e7.html', 'size': 3874193.0, '_type': 'html-file'}",1.31542983581312e-05,28979.952362337375,17.7412109375,-1667.80224609375,0.0,0.0,7428096.0,0.037109375,0.0,62.1533203125,0.0,0.0698835626244545,0.0,17.7412109375,6654.6845703125
-1.764155626296997,893.284864681,1773598734.6444597,788.0791015625,7682048.0,,-2.5386159450135892e-06,29159.478381152072,4.37890625,-1414.603759765625,0.0,0.0,7682048.0,0.0166015625,0.0,27.501953125,0.0,0.07748862355947495,0.0,4.37890625,6607.22900390625
-1.8558210134506226,916.141956128,1773598757.721081,799.369140625,7936000.0,,8.138107659760863e-06,28917.29457770264,11.8955078125,-1473.626220703125,0.0,0.0,7936000.0,0.03125,0.0,57.39453125,0.0,0.08715026080608368,0.0,11.8955078125,6367.0986328125
-1.8151050806045532,939.173629287,1773598780.5781424,848.591796875,8189952.0,,-1.4120158084551804e-05,29192.222486793635,27.986328125,-1636.931884765625,0.0,0.0,8189952.0,0.076171875,0.0,94.4140625,0.0,0.0949186384677887,0.0,27.986328125,6567.34375
-2.011812686920166,962.028568939,1773598803.6096122,804.455078125,8443904.0,,-6.630526513617951e-06,29058.471176784016,25.01171875,-1661.8695068359375,0.0,0.0,8443904.0,0.0478515625,0.0,78.44140625,0.0,0.10930653661489487,0.0,25.01171875,6424.47509765625
-2.085097074508667,1011.970561545,1773598876.407552,866.40234375,8697856.0,"{'path': 'media/html/render_8697856_4e0ec0cebe9ce825751b.html', 'size': 3858573.0, '_type': 'html-file', 'sha256': '4e0ec0cebe9ce825751bc6acd0bae90e3b178f7d225aa6fc363e70dc755b1cbc'}",1.2937310202687513e-05,29183.974594876654,20.0830078125,-1702.88037109375,0.0,0.0,8697856.0,0.05078125,0.0,91.4130859375,0.0,0.1182398721575737,0.0,20.0830078125,6571.1455078125
-1.863054633140564,1035.066032672,1773598876.6079984,906.5849609375,8951808.0,,-2.4326486709469464e-06,29024.295713709205,15.0205078125,-1773.9881591796875,0.0,0.0,8951808.0,0.0439453125,0.0,65.767578125,0.0,0.11226414889097214,0.0,15.0205078125,7255.65576171875
-2.2750368118286133,1058.116345703,1773598899.50207,716.3544921875,9205760.0,,-3.1192419100989355e-06,29125.635279879727,10.02734375,-1509.1365966796875,0.0,0.0,9205760.0,0.03125,0.0,60.5458984375,0.0,0.14400170743465424,0.0,10.02734375,5586.333984375
-2.1193222999572754,1081.034829885,1773598922.5523975,763.8291015625,9459712.0,,-7.567392913188087e-06,29007.604257404062,13.287109375,-1471.3232421875,0.0,0.0,9459712.0,0.029296875,0.0,52.2890625,0.0,0.14691968262195587,0.0,13.287109375,6034.8212890625
-2.342175006866455,1104.09470961,1773598945.471101,849.283203125,9713664.0,,1.3160891967345378e-06,29013.42041369907,19.7314453125,-1744.9765625,0.0,0.0,9713664.0,0.0537109375,0.0,90.5224609375,0.0,0.15075504779815674,0.0,19.7314453125,6685.12744140625
-2.5672082901000977,1153.272886967,1773599017.7098727,876.8349609375,9967616.0,"{'_type': 'html-file', 'sha256': 'f4c6220340ec06d940fd96a358c3d33b7bb49af73b6c36ee87c9a14d743a5b97', 'path': 'media/html/render_9967616_f4c6220340ec06d940fd.html', 'size': 3860265.0}",-2.828592641890282e-06,29013.275001123595,4.998046875,-1898.500244140625,0.0,0.0,9967616.0,0.013671875,0.0,33.427734375,0.0,0.16582532227039337,0.0,4.998046875,6377.3994140625
-2.408048152923584,1176.611841642,1773599017.9336731,811.0927734375,10221568.0,,2.0725228750961833e-05,29195.256631181717,18.8310546875,-1567.236083984375,0.0,0.0,10221568.0,0.048828125,0.0,76.587890625,0.0,0.16726654767990112,0.0,18.8310546875,6262.5224609375
-2.6280739307403564,1199.49114801,1773599041.0480337,877.2939453125,10475520.0,,-1.555713970446959e-05,28833.817277379992,16.666015625,-1711.193603515625,0.0,0.0,10475520.0,0.0390625,0.0,44.0751953125,0.0,0.16663874685764313,0.0,16.666015625,7117.828125
-2.9170472621917725,1222.547967476,1773599063.9273431,889.2255859375,10729472.0,,-3.648806568889995e-06,29116.689512709974,28.2080078125,-1752.969482421875,0.0,0.0,10729472.0,0.0625,0.0,76.853515625,0.0,0.18299488723278046,0.0,28.2080078125,7039.953125
-2.9953434467315674,1245.443249303,1773599086.9841182,837.0,10983424.0,,2.5015813776008144e-07,28999.639568403145,30.6728515625,-1660.1612548828125,0.0,0.0,10983424.0,0.0615234375,0.0,78.93359375,0.0,0.19777783751487732,0.0,30.6728515625,6338.515625
-2.965567111968994,1295.784326845,1773599160.2213132,826.525390625,11237376.0,"{'path': 'media/html/render_11237376_ced45c51a38bcbb0f1d5.html', 'size': 3862581.0, '_type': 'html-file', 'sha256': 'ced45c51a38bcbb0f1d5a61e68551d685cca4af0ffea51bdaf263891f81fd079'}",1.005979265755741e-05,29121.60518276437,19.966796875,-1533.7119140625,0.0,0.0,11237376.0,0.0546875,0.0,62.37109375,0.0,0.20776939392089844,0.0,19.966796875,6721.3388671875
-2.8730061054229736,1318.883481799,1773599160.4335415,833.2041015625,11491328.0,,8.42523240862647e-06,28946.772259434583,12.8427734375,-1668.2783203125,0.0,0.0,11491328.0,0.0322265625,0.0,47.8251953125,0.0,0.2007385492324829,0.0,12.8427734375,6697.619140625
-3.0791831016540527,1341.946897053,1773599183.3195157,825.935546875,11745280.0,,-2.7224441510043107e-05,29114.26930428568,10.86328125,-1666.916015625,0.0,0.0,11745280.0,0.025390625,0.0,55.9228515625,0.0,0.22446751594543457,0.0,10.86328125,6611.07666015625
-3.189164400100708,1364.835529032,1773599206.3831344,869.015625,11999232.0,,6.8509189077303745e-06,28966.574305243324,11.1015625,-1618.48583984375,0.0,0.0,11999232.0,0.0361328125,0.0,34.806640625,0.0,0.2365223467350006,0.0,11.1015625,7019.6318359375
-3.2856640815734863,1387.914537396,1773599229.2715878,849.416015625,12253184.0,,-2.9705353881581686e-05,29093.129297705695,41.548828125,-1877.119140625,0.0,0.0,12253184.0,0.076171875,0.0,103.7822265625,0.0,0.24867106974124908,0.0,41.548828125,6553.30078125
-3.7452914714813232,1437.341132855,1773599301.7781363,915.4609375,12507136.0,"{'sha256': '81cd66bae3415d1632ad35c70acb5aad5e3d23548666820b4db1e39915a15aca', 'path': 'media/html/render_12507136_81cd66bae3415d1632ad.html', 'size': 3874005.0, '_type': 'html-file'}",2.6325467842980288e-05,28917.742854867774,44.107421875,-2020.15234375,0.0,0.0,12507136.0,0.0849609375,0.0,120.443359375,0.0,0.2605816125869751,0.0,44.107421875,6893.2392578125
-3.7933664321899414,1460.637524881,1773599301.9770367,806.4853515625,12761088.0,,-1.566862738400232e-05,29159.26923680241,45.685546875,-1652.867431640625,0.0,0.0,12761088.0,0.0791015625,0.0,106.21484375,0.0,0.2798587679862976,0.0,45.685546875,6371.345703125
-3.9907615184783936,1483.518009078,1773599325.0739825,817.0234375,13015040.0,,-3.332736741867848e-05,28859.234390186615,46.0283203125,-1682.187744140625,0.0,0.0,13015040.0,0.0927734375,0.0,102.1318359375,0.0,0.28102684020996094,0.0,46.0283203125,6359.25390625
-3.8769853115081787,1506.58966085,1773599347.9542522,871.78125,13268992.0,,3.00223382510012e-05,29115.32058511973,31.591796875,-1787.27783203125,0.0,0.0,13268992.0,0.0615234375,0.0,63.58984375,0.0,0.2926579415798187,0.0,31.591796875,7092.86572265625
-4.073465824127197,1529.4528148,1773599371.0259485,903.4091796875,13522944.0,,-3.2419779017800465e-05,28936.926588113252,39.263671875,-1871.3089599609375,0.0,0.0,13522944.0,0.083984375,0.0,107.01953125,0.0,0.3123296797275543,0.0,39.263671875,6896.30859375
-4.339527606964111,1579.006380482,1773599443.443382,879.41796875,13776896.0,"{'size': 3860205.0, '_type': 'html-file', 'sha256': '22f073aebd6977e243b3d27f964308654e74e8d06af064b239ebc3b1249082fc', 'path': 'media/html/render_13776896_22f073aebd6977e243b3.html'}",2.6493731638765894e-05,29161.6737795855,43.0107421875,-1726.848388671875,0.0,0.0,13776896.0,0.08203125,0.0,79.63671875,0.0,0.30854347348213196,0.0,43.0107421875,7014.86279296875
-4.39058780670166,1602.118189913,1773599443.6502612,841.7236328125,14030848.0,,-1.770016569935251e-05,28936.102749428817,53.5029296875,-1610.176513671875,0.0,0.0,14030848.0,0.09375,0.0,88.466796875,0.0,0.2904561161994934,0.0,53.5029296875,6511.13720703125
-4.550931930541992,1625.202426414,1773599466.554639,749.9189453125,14284800.0,,-1.5787951269885525e-05,29083.885827649498,50.8251953125,-1647.64599609375,0.0,0.0,14284800.0,0.0927734375,0.0,111.9150390625,0.0,0.30878692865371704,0.0,50.8251953125,5342.4443359375
