eval/episode_dist,eval/episode_reward_near,training/sps,step,eval/episode_reward_dist,training/alpha_loss,eval/episode_reward_ctrl,eval/episode_success_hard,eval/episode_success_any,eval/episode_reward_survive,training/log_alpha,render,eval/episode_success,_runtime,training/critic_loss,_timestamp,_step,training/actor_loss,eval/episode_success_easy,training/entropy,eval/episode_reward
5282.455078125,0.0,29094.012167320197,4888576.0,0.0,-3.706727284225053e-06,-1358.908447265625,0.0,0.0341796875,676.80078125,0.0,"{'path': 'media/html/render_4888576_9bf66105f2cbd40f6017.html', 'size': 3864745.0, '_type': 'html-file', 'sha256': '9bf66105f2cbd40f601759fc35586d9bf90e3bffb8ba2308a0b9f053423083ec'}",3.349609375,585.269988786,0.01876155659556389,1773592672.2821062,4888576.0,-0.9791085124015808,35.27734375,0.0,3.349609375
6123.15625,0.0,29273.310005823045,5142528.0,0.0,1.5251584954967257e-05,-1616.427978515625,0.0,0.0458984375,764.8994140625,0.0,,8.146484375,608.530145952,0.021847926080226898,1773592672.4872346,5142528.0,-0.9998597502708435,75.7724609375,0.0,8.146484375
6737.8037109375,0.0,29007.71406404992,5396480.0,0.0,-3.829878551186994e-06,-1646.3604736328125,0.0,0.0322265625,845.9150390625,0.0,,9.22265625,631.361973844,0.030438967049121857,1773592695.541335,5396480.0,-1.18049955368042,57.7548828125,0.0,9.22265625
7034.240234375,0.0,29281.93851801737,5650432.0,0.0,1.8242438954985118e-06,-1851.962646484375,0.0,0.01171875,880.1015625,0.0,,1.783203125,654.387124445,0.04402480646967888,1773592718.3734715,5650432.0,-1.4681172370910645,19.6328125,0.0,1.783203125
6442.45947265625,0.0,29100.64215570858,5904384.0,0.0,-1.9623685147962533e-05,-1622.86572265625,0.0,0.0546875,807.7119140625,0.0,,18.828125,677.215679147,0.0638086348772049,1773592741.3983495,5904384.0,-1.887258529663086,67.3125,0.0,18.828125
5989.072265625,0.0,29309.2852445628,6158336.0,0.0,3.5064449548372068e-06,-1476.9378662109375,0.0,0.0625,761.1376953125,0.0,"{'path': 'media/html/render_6158336_3492870f0babddea5cef.html', 'size': 3866865.0, '_type': 'html-file', 'sha256': '3492870f0babddea5cef2bd6dedb848b325d9bf0c7d62e753bbd0e1dc01b88d0'}",13.685546875,726.852294316,0.07248836010694504,1773592813.8644037,6158336.0,-2.2012779712677,87.802734375,0.0,13.685546875
6863.607421875,0.0,29150.522186774342,6412288.0,0.0,-3.4882973523053806e-06,-1773.475341796875,0.0,0.0234375,904.5673828125,0.0,,6.65234375,749.899957899,0.08061062544584274,1773592814.0619402,6412288.0,-2.1691040992736816,141.263671875,0.0,6.65234375
6261.1884765625,0.0,29215.58052386955,6666240.0,0.0,8.31953548185993e-06,-1584.330810546875,0.0,0.046875,809.2626953125,0.0,,15.5927734375,772.930194407,0.08325841277837753,1773592836.9112988,6666240.0,-2.285430431365967,82.248046875,0.0,15.5927734375
7564.09033203125,0.0,29092.080413355627,6920192.0,0.0,7.512250590480107e-07,-1654.7803955078125,0.0,0.0556640625,935.8779296875,0.0,,26.5078125,795.772545504,0.09971275925636292,1773592859.941483,6920192.0,-2.619614362716675,84.064453125,0.0,26.5078125
7605.1572265625,0.0,29240.46090252733,7174144.0,0.0,-2.0565275917761028e-05,-1814.26171875,0.0,0.0712890625,947.583984375,0.0,,32.5341796875,818.808722053,0.11345871537923813,1773592882.7840366,7174144.0,-2.964155912399292,81.5517578125,0.0,32.5341796875
6457.33935546875,0.0,29042.64470276079,7428096.0,0.0,-1.6190018868655898e-05,-1644.7115478515625,0.0,0.0830078125,846.6552734375,0.0,"{'path': 'media/html/render_7428096_338a8ee1a56ead2a67f9.html', 'size': 3855741.0, '_type': 'html-file', 'sha256': '338a8ee1a56ead2a67f984f1cc8e56f8c1c8a44d35bf92f018814d8b5cc09230'}",39.9404296875,867.969627447,0.13266296684741974,1773592954.981717,7428096.0,-3.1878864765167236,94.9619140625,0.0,39.9404296875
7707.1279296875,0.0,29225.873370468038,7682048.0,0.0,-7.103126790752867e-06,-1965.19287109375,0.0,0.021484375,940.1484375,0.0,,7.42578125,891.218321388,0.14132903516292572,1773592955.1824827,7682048.0,-3.377898693084717,55.1806640625,0.0,7.42578125
6816.5869140625,0.0,29020.50155663934,7936000.0,0.0,1.2252398846612778e-05,-1778.150634765625,0.0,0.0986328125,891.05078125,0.0,,49.7880859375,914.048270048,0.1550467610359192,1773592978.2296891,7936000.0,-3.780409812927246,105.1123046875,0.0,49.7880859375
6439.4326171875,0.0,29257.229423653516,8189952.0,0.0,-2.303435576322954e-05,-1801.56982421875,0.0,0.080078125,851.0263671875,0.0,,48.59765625,937.061715155,0.1597772240638733,1773593001.0597315,8189952.0,-4.027260780334473,80.890625,0.0,48.59765625
7069.97021484375,0.0,29117.80544310502,8443904.0,0.0,2.718409632507246e-05,-1741.73779296875,0.0,0.0966796875,898.8173828125,0.0,,54.3564453125,959.890028368,0.17235395312309265,1773593024.0728343,8443904.0,-4.147076606750488,104.5615234375,0.0,54.3564453125
7159.8203125,0.0,29251.066898140973,8697856.0,0.0,6.9394282036228105e-06,-1684.899169921875,0.0,0.091796875,910.9306640625,0.0,"{'path': 'media/html/render_8697856_d1897c65919948dd853b.html', 'size': 3856285.0, '_type': 'html-file', 'sha256': 'd1897c65919948dd853bf2bd820560721e584e192a7f183a113ed6fa567cc5b4'}",48.228515625,1009.800728072,0.19301700592041016,1773593096.8128104,8697856.0,-4.619561672210693,86.8984375,0.0,48.228515625
6254.2822265625,0.0,29089.76677834634,8951808.0,0.0,-9.316294381278567e-06,-1640.5302734375,0.0,0.126953125,850.9169921875,0.0,,77.591796875,1032.898724892,0.2145405262708664,1773593097.0336103,8951808.0,-5.150667190551758,121.869140625,0.0,77.591796875
5646.212890625,0.0,29152.913318496387,9205760.0,0.0,2.744347511907108e-06,-1607.998291015625,0.0,0.1787109375,812.6982421875,0.0,,139.6748046875,1055.927651753,0.21064478158950806,1773593119.9100354,9205760.0,-4.956171035766602,171.578125,0.0,139.6748046875
6160.46142578125,0.0,29078.526416735836,9459712.0,0.0,-7.178980013122782e-06,-1687.1385498046875,0.0,0.154296875,855.5791015625,0.0,,115.0224609375,1078.821971414,0.2287408858537674,1773593142.9389663,9459712.0,-5.194996356964111,146.8076171875,0.0,115.0224609375
6681.03173828125,0.0,29075.025207946182,9713664.0,0.0,-2.603649045340717e-05,-1732.02880859375,0.0,0.1103515625,860.4619140625,0.0,,66.806640625,1101.860551126,0.22232948243618011,1773593165.833077,9713664.0,-5.974155426025391,98.3095703125,0.0,66.806640625
6087.3212890625,0.0,29076.18001359643,9967616.0,0.0,1.5895870092208497e-05,-1660.9151611328125,0.0,0.138671875,816.1943359375,0.0,"{'path': 'media/html/render_9967616_1c09481cd34b4ffef089.html', 'size': 3854717.0, '_type': 'html-file', 'sha256': '1c09481cd34b4ffef089321407266e8fd229d2221e658cc0b8fd68251fc05a5d'}",96.41796875,1151.276380477,0.23939134180545807,1773593238.2884877,9967616.0,-6.417692184448242,123.91015625,0.0,96.41796875
6792.92333984375,0.0,29244.66688781451,10221568.0,0.0,1.2263130884093698e-05,-1810.05322265625,0.0,0.0693359375,885.048828125,0.0,,40.5732421875,1174.568134449,0.2268928587436676,1773593238.4919126,10221568.0,-6.182066440582275,67.982421875,0.0,40.5732421875
5849.060546875,0.0,28927.308365592187,10475520.0,0.0,-0.00012784516729880124,-1567.290771484375,0.0,0.138671875,783.7412109375,0.0,,100.6015625,1197.432791434,0.23626579344272614,1773593261.5796149,10475520.0,-6.709019660949707,127.158203125,0.0,100.6015625
7305.00732421875,0.0,29162.283759866055,10729472.0,0.0,4.2961219151038677e-05,-1917.37646484375,0.0,0.126953125,938.8505859375,0.0,,93.4521484375,1220.469337237,0.24099667370319366,1773593284.4440649,10729472.0,-7.168882369995117,120.6220703125,0.0,93.4521484375
6133.49951171875,0.0,29074.783146913665,10983424.0,0.0,-3.7323025026125833e-05,-1868.432373046875,0.0,0.1201171875,828.416015625,0.0,,72.1474609375,1243.349744313,0.24096262454986572,1773593307.4806747,10983424.0,-7.527651786804199,126.9453125,0.0,72.1474609375
7324.6376953125,0.0,29158.086270662334,11237376.0,0.0,5.789619535789825e-05,-1927.5257568359375,0.0,0.1376953125,937.517578125,0.0,"{'path': 'media/html/render_11237376_7d75b31b821eeb7fc810.html', 'size': 3859837.0, '_type': 'html-file', 'sha256': '7d75b31b821eeb7fc810d98e41743e8f8fe69836217ea6caf022a0c306444a20'}",110.603515625,1293.348246032,0.22845101356506348,1773593380.360351,11237376.0,-7.655057430267334,131.7021484375,0.0,110.603515625
7182.95849609375,0.0,29022.06006175722,11491328.0,0.0,-1.4903991541359574e-05,-1854.324951171875,0.0,0.15625,927.623046875,0.0,,128.5966796875,1316.429898378,0.22548680007457733,1773593380.5613728,11491328.0,-8.062698364257812,147.0908203125,0.0,128.5966796875
6944.67236328125,0.0,29140.193049312318,11745280.0,0.0,6.335775833576918e-05,-1815.832763671875,0.0,0.134765625,916.4208984375,0.0,,95.21484375,1339.47193938,0.2341001182794571,1773593403.4411268,11745280.0,-8.577775955200195,123.154296875,0.0,95.21484375
6440.85107421875,0.0,29028.777544599558,11999232.0,0.0,-3.284750164311845e-06,-1691.813232421875,0.0,0.1435546875,861.9443359375,0.0,,105.93359375,1362.33289357,0.2424023449420929,1773593426.4830616,11999232.0,-8.778868675231934,128.2021484375,0.0,105.93359375
7175.830078125,0.0,29173.452345360365,12253184.0,0.0,-1.707761111902073e-05,-2028.0,0.0,0.125,913.3662109375,0.0,,99.2236328125,1385.382284373,0.22594043612480164,1773593449.3442032,12253184.0,-9.038350105285645,122.9921875,0.0,99.2236328125
6215.2265625,0.0,29002.36294458945,12507136.0,0.0,3.22719024552498e-05,-1695.502685546875,0.0,0.126953125,826.685546875,0.0,"{'sha256': 'c02cdd47a944d5c1691cab2d3502a252fae49cf4489fdb36c8b95e749bba0d69', 'path': 'media/html/render_12507136_c02cdd47a944d5c1691c.html', 'size': 3852385.0, '_type': 'html-file'}",96.3818359375,1434.797541323,0.22993174195289612,1773593521.8096654,12507136.0,-9.699440002441406,124.4677734375,0.0,96.3818359375
6696.12451171875,0.0,29222.937085787926,12761088.0,0.0,2.8704320357064717e-05,-1779.03564453125,0.0,0.16015625,890.9443359375,0.0,,136.806640625,1458.082480589,0.21574310958385468,1773593522.0154707,12761088.0,-9.893455505371094,151.1171875,0.0,136.806640625
7199.92578125,0.0,28933.132445820385,13015040.0,0.0,-3.3828803225333104e-06,-1934.358642578125,0.0,0.1337890625,939.7529296875,0.0,,92.2021484375,1480.936802029,0.21717014908790588,1773593545.093968,13015040.0,-10.133727073669434,132.60546875,0.0,92.2021484375
6829.9453125,0.0,29189.43614237437,13268992.0,0.0,1.1433398867666256e-05,-1882.3323974609375,0.0,0.1650390625,923.078125,0.0,,128.7900390625,1503.990362154,0.2205871045589447,1773593567.9481304,13268992.0,-10.737115859985352,155.6162109375,0.0,128.7900390625
6622.0966796875,0.0,29002.501930242892,13522944.0,0.0,-1.4047387594473548e-05,-1787.786865234375,0.0,0.130859375,903.580078125,0.0,,100.7177734375,1526.828645369,0.2268882840871811,1773593591.001195,13522944.0,-10.787343978881836,125.275390625,0.0,100.7177734375
7118.4326171875,0.0,29235.996127016213,13776896.0,0.0,2.7122130632051267e-05,-1839.60888671875,0.0,0.146484375,922.7451171875,0.0,"{'path': 'media/html/render_13776896_e8bf4bd03506845fa1c7.html', 'size': 3859565.0, '_type': 'html-file', 'sha256': 'e8bf4bd03506845fa1c772cda4c407e086c872fad9e3903560937d077e0b5f5e'}",123.427734375,1576.524498553,0.2197585254907608,1773593663.5366452,13776896.0,-11.105027198791504,138.7109375,0.0,123.427734375
7092.54541015625,0.0,29006.00386065237,14030848.0,0.0,-3.4958407923113555e-05,-1910.3211669921875,0.0,0.1328125,924.0703125,0.0,,104.46875,1599.620990494,0.2137564718723297,1773593663.7575946,14030848.0,-11.366096496582031,125.8544921875,0.0,104.46875
7308.42919921875,0.0,29161.918886395863,14284800.0,0.0,5.036178481532261e-05,-1880.017578125,0.0,0.140625,934.2080078125,0.0,,104.5654296875,1622.675008166,0.21988962590694427,1773593686.6323066,14284800.0,-11.600529670715332,131.53125,0.0,104.5654296875
7617.2626953125,0.0,29001.73278771382,14538752.0,0.0,1.709707976260688e-05,-1935.712646484375,0.0,0.134765625,951.248046875,0.0,,104.2421875,1645.539170465,0.20921805500984192,1773593709.6864266,14538752.0,-11.744677543640137,124.01171875,0.0,104.2421875
6993.333984375,0.0,29167.755561634727,14792704.0,0.0,-2.129527274519205e-05,-1865.947509765625,0.0,0.162109375,942.103515625,0.0,,122.255859375,1668.584975265,0.1985817551612854,1773593732.5505314,14792704.0,-11.90008544921875,148.98046875,0.0,122.255859375
6141.3310546875,0.0,29001.855974122598,15046656.0,0.0,1.8096328858518973e-05,-1514.6763916015625,0.0,0.1162109375,792.8427734375,0.0,"{'path': 'media/html/render_15046656_be1aca799e002c304696.html', 'size': 3845077.0, '_type': 'html-file', 'sha256': 'be1aca799e002c3046966e1c90ae62503293cd53d65b9d1f8724f407251c93c3'}",75.7158203125,1717.951044623,0.19929419457912445,1773593804.9631386,15046656.0,-12.240520477294922,98.0654296875,0.0,75.7158203125
6987.6923828125,0.0,29194.16596289981,15300608.0,0.0,6.283329639700241e-06,-1817.325439453125,0.0,0.12109375,913.794921875,0.0,,83.98828125,1741.235831107,0.19392640888690948,1773593805.1724353,15300608.0,-12.553364753723145,117.126953125,0.0,83.98828125
7108.7998046875,0.0,28926.489787838836,15554560.0,0.0,-1.4948052921681665e-05,-1774.5318603515625,0.0,0.10546875,892.9462890625,0.0,,76.24609375,1764.081066745,0.19847656786441803,1773593828.247463,15554560.0,-12.545666694641113,95.3876953125,0.0,76.24609375
6952.3125,0.0,29219.892376069976,15808512.0,0.0,5.485787187353708e-05,-1616.805908203125,0.0,0.0771484375,829.431640625,0.0,,44.7451171875,1787.125611703,0.19188553094863892,1773593851.0922978,15808512.0,-13.005546569824219,69.267578125,0.0,44.7451171875
4082.03564453125,0.0,29010.0841942698,16062464.0,0.0,-2.1996003852109425e-05,-1275.1904296875,0.0,0.119140625,591.6357421875,0.0,,82.2255859375,1809.973247653,0.18211887776851654,1773593874.1370776,16062464.0,-13.385497093200684,116.0,0.0,82.2255859375
6952.16845703125,0.0,29199.085417898714,16316416.0,0.0,-4.327127044234658e-06,-1791.23095703125,0.0,0.138671875,879.740234375,0.0,"{'path': 'media/html/render_16316416_59410961ca08b0401657.html', 'size': 3859013.0, '_type': 'html-file', 'sha256': '59410961ca08b04016573b9b71bebd11325c02051a17d4dda0b0534f32098755'}",101.44140625,1859.757169825,0.18839547038078308,1773593946.769267,16316416.0,-13.314374923706055,124.3984375,0.0,101.44140625
6366.70703125,0.0,29027.957960647516,16570368.0,0.0,-1.6433486962341703e-05,-1855.551513671875,0.0,0.1572265625,861.0263671875,0.0,,123.9765625,1882.864430293,0.18961554765701294,1773593946.9865932,16570368.0,-13.629319190979004,148.3134765625,0.0,123.9765625
6196.76953125,0.0,29080.7151997092,16824320.0,0.0,4.9686441343510523e-05,-1823.309814453125,0.0,0.1552734375,843.380859375,0.0,,124.6103515625,1905.906965153,0.1842733770608902,1773593969.8759072,16824320.0,-13.939003944396973,144.869140625,0.0,124.6103515625
7942.3798828125,0.0,29005.878269367746,17078272.0,0.0,-1.4212100722943433e-05,-2025.487548828125,0.0,0.1484375,973.5703125,0.0,,115.0849609375,1928.771251896,0.1634061634540558,1773593992.918547,17078272.0,-14.09274673461914,137.2919921875,0.0,115.0849609375
6938.3681640625,0.0,29182.22675565036,17332224.0,0.0,-2.288353698531864e-06,-1833.908203125,0.0,0.1494140625,919.9990234375,0.0,,100.5302734375,1951.82280344,0.16855931282043457,1773594015.782534,17332224.0,-14.257262229919434,140.8486328125,0.0,100.5302734375
6300.8515625,0.0,28985.92544598624,17586176.0,0.0,-9.103817319555674e-06,-1753.635986328125,0.0,0.1298828125,816.8994140625,0.0,"{'path': 'media/html/render_17586176_d0a4b1dd46364f05aaae.html', 'size': 3862549.0, '_type': 'html-file', 'sha256': 'd0a4b1dd46364f05aaae930b4c5cd1354993ab76c9e4edef21ed0da782e40245'}",80.2177734375,2001.341894999,0.17479318380355835,1773594088.3539445,17586176.0,-14.353044509887695,129.08203125,0.0,80.2177734375
6758.6357421875,0.0,29170.026498983836,17840128.0,0.0,2.0304654753999785e-05,-1925.56689453125,0.0,0.16015625,890.3046875,0.0,,111.73828125,2024.612765161,0.17060419917106628,1773594088.555167,17840128.0,-14.524827003479004,143.9560546875,0.0,111.73828125
7171.673828125,0.0,28958.64393823374,18094080.0,0.0,4.321518645156175e-05,-1748.803955078125,0.0,0.1396484375,930.53515625,0.0,,98.228515625,2047.460195049,0.16246609389781952,1773594111.6241827,18094080.0,-14.580647468566895,130.615234375,0.0,98.228515625
7089.3232421875,0.0,29218.55861149069,18348032.0,0.0,-4.1134680941468105e-05,-2008.60595703125,0.0,0.1552734375,939.599609375,0.0,,125.44921875,2070.49167366,0.16770954430103302,1773594134.4714181,18348032.0,-14.58243465423584,151.30859375,0.0,125.44921875
6419.22900390625,0.0,29052.13138615256,18601984.0,0.0,1.0600641871860716e-05,-1711.3782958984375,0.0,0.1044921875,837.3798828125,0.0,,62.53515625,2093.330325959,0.1670391857624054,1773594157.5029445,18601984.0,-14.867401123046875,107.3681640625,0.0,62.53515625
7320.5908203125,0.0,29232.713625274628,18855936.0,0.0,1.1223269211768638e-06,-1966.918701171875,0.0,0.1376953125,966.3828125,0.0,"{'_type': 'html-file', 'sha256': '5068c4d3fa093a26f3e9b2c31ed10dfee03e50fe4ee3d058cde42bb8fccf9345', 'path': 'media/html/render_18855936_5068c4d3fa093a26f3e9.html', 'size': 3852265.0}",87.50390625,2143.265678021,0.16541099548339844,1773594230.2778034,18855936.0,-14.722156524658203,146.08984375,0.0,87.50390625
7145.09521484375,0.0,29027.825850577286,19109888.0,0.0,9.088208571483847e-06,-1777.610595703125,0.0,0.09765625,905.4599609375,0.0,,41.33203125,2166.361222579,0.16671594977378845,1773594230.4856646,19109888.0,-14.83079719543457,114.5947265625,0.0,41.33203125
6781.82470703125,0.0,29119.711159660128,19363840.0,0.0,-5.7018132793018594e-06,-1809.153076171875,0.0,0.130859375,905.0771484375,0.0,,81.708984375,2189.4020107,0.16051888465881348,1773594253.3726685,19363840.0,-14.80136775970459,129.4833984375,0.0,81.708984375
7210.9462890625,0.0,28990.54061711379,19617792.0,0.0,1.523061564512318e-05,-1897.9998779296875,0.0,0.14453125,915.1748046875,0.0,,120.6259765625,2212.23729076,0.16110412776470184,1773594276.4133437,19617792.0,-14.800573348999023,140.451171875,0.0,120.6259765625
6350.75927734375,0.0,29232.517067653993,19871744.0,0.0,-0.00013499015767592937,-1947.234375,0.0,0.111328125,867.9462890625,0.0,,85.00390625,2235.270237289,0.1765405386686325,1773594299.2488112,19871744.0,-14.62898063659668,109.830078125,0.0,85.00390625
7143.83740234375,0.0,29020.933271888567,20125696.0,0.0,4.086814442416653e-05,-2103.979736328125,0.0,0.16015625,949.2041015625,0.0,"{'size': 3861061.0, '_type': 'html-file', 'sha256': 'd46301fdf48c730edc29da2d7de4b2c5d5853d5c748e61ab2ca98269400e96ca', 'path': 'media/html/render_20125696_d46301fdf48c730edc29.html'}",113.7431640625,2284.853987705,0.1760105937719345,1773594371.8660932,20125696.0,-14.74588394165039,153.1982421875,0.0,113.7431640625
6377.673828125,0.0,29178.7876577796,20379648.0,0.0,2.580934960860759e-05,-1838.0135498046875,0.0,0.134765625,847.21484375,0.0,,108.8173828125,2308.192248051,0.17210270464420319,1773594372.1445334,20379648.0,-14.802465438842773,136.9130859375,0.0,108.8173828125
6967.8896484375,0.0,28996.986170192176,20633600.0,0.0,-1.237290092603871e-07,-2075.1796875,0.0,0.16796875,946.0234375,0.0,,135.001953125,2331.049841878,0.17924097180366516,1773594395.2032537,20633600.0,-14.857338905334473,158.4345703125,0.0,135.001953125
5415.31640625,0.0,29192.310493703677,20887552.0,0.0,5.183994289836846e-05,-1666.26123046875,0.0,0.1533203125,779.0927734375,0.0,,111.66796875,2354.089999219,0.17655311524868011,1773594418.061234,20887552.0,-14.836483001708984,144.9765625,0.0,111.66796875
7053.9443359375,0.0,29038.323250829548,21141504.0,0.0,1.5228834854497109e-05,-1950.568359375,0.0,0.1416015625,932.86328125,0.0,,104.474609375,2376.946306135,0.1754896342754364,1773594441.1014314,21141504.0,-14.809508323669434,140.3251953125,0.0,104.474609375
5080.3720703125,0.0,29201.472515065743,21395456.0,0.0,-2.725976810324937e-05,-1509.99072265625,0.0,0.1337890625,701.1591796875,0.0,"{'path': 'media/html/render_21395456_85175696c43b612b6118.html', 'size': 3865897.0, '_type': 'html-file', 'sha256': '85175696c43b612b6118b89949a763a28ba8ff9d051361d90055cf3121130cb9'}",85.0673828125,2427.072230036,0.17604678869247437,1773594514.084359,21395456.0,-14.761334419250488,118.13671875,0.0,85.0673828125
6950.7265625,0.0,29028.10905807026,21649408.0,0.0,4.6493078116327524e-05,-2078.767822265625,0.0,0.1318359375,925.546875,0.0,,70.4794921875,2450.176780021,0.17617948353290558,1773594514.3142676,21649408.0,-14.762250900268555,158.9794921875,0.0,70.4794921875
6787.556640625,0.0,29163.804031193646,21903360.0,0.0,9.668153325037565e-06,-1729.515869140625,0.0,0.12109375,875.494140625,0.0,,83.177734375,2473.211947729,0.1853436976671219,1773594537.1881425,21903360.0,-14.775123596191406,106.5576171875,0.0,83.177734375
6911.5537109375,0.0,29062.35852968819,22157312.0,0.0,-1.5771711332490668e-05,-1817.3294677734375,0.0,0.1201171875,892.9482421875,0.0,,83.8935546875,2496.078757681,0.1819770336151123,1773594560.2234318,22157312.0,-14.704585075378418,112.171875,0.0,83.8935546875
6495.08984375,0.0,29164.64647667518,22411264.0,0.0,3.8441052311100066e-05,-1642.0760498046875,0.0,0.111328125,831.1865234375,0.0,,78.0595703125,2519.119472105,0.16937726736068726,1773594583.0901296,22411264.0,-14.792388916015625,101.7333984375,0.0,78.0595703125
6192.98828125,0.0,29005.93988005072,22665216.0,0.0,3.374222387719783e-06,-1724.2967529296875,0.0,0.146484375,834.7568359375,0.0,"{'path': 'media/html/render_22665216_dc23659ad910eaa8ddca.html', 'size': 3863649.0, '_type': 'html-file', 'sha256': 'dc23659ad910eaa8ddca13e3478934fa4e764931a9da2cf88ff32e502e43d271'}",110.419921875,2568.984124178,0.1786089688539505,1773594655.9961588,22665216.0,-14.718745231628418,130.9638671875,0.0,110.419921875
