training/alpha_loss,eval/episode_reward,training/critic_loss,eval/episode_success_hard,training/log_alpha,training/sps,_timestamp,eval/episode_reward_ctrl,training/entropy,eval/episode_reward_survive,training/actor_loss,eval/episode_success_any,_step,eval/episode_dist,render,eval/episode_success,step,eval/episode_reward_near,_runtime,eval/episode_success_easy,eval/episode_reward_dist
-5.8014934438688215e-06,101.33203125,3.765308141708374,0.0,-4.900289058685303,27748.042990985465,1774849312.551658,-2323.155029296875,-4.0008745193481445,895.8271484375,3.530876874923706,0.16796875,6666240.0,6337.8193359375,,101.33203125,6666240.0,0.0,731.578659354,167.7001953125,0.0
1.5241290384437889e-05,95.552734375,3.7406041622161865,0.0,-4.8843536376953125,27753.489351397297,1774849335.8946316,-2473.71484375,-3.998105049133301,919.83984375,3.5066206455230713,0.1513671875,6920192.0,6487.96044921875,,95.552734375,6920192.0,0.0,755.202698768,170.392578125,0.0
-3.147529423586093e-05,104.494140625,3.7088587284088135,0.0,-4.866089820861816,27740.325734054102,1774849359.5187087,-2121.59912109375,-4.0042033195495605,820.4501953125,3.4740147590637207,0.173828125,7174144.0,5439.8583984375,,104.494140625,7174144.0,0.0,778.633456913,183.783203125,0.0
1.202829480462242e-05,98.095703125,3.6912639141082764,0.0,-4.849297046661377,27846.67577732257,1774849433.433874,-2096.81787109375,-3.9985902309417725,801.921875,3.4620614051818848,0.181640625,7428096.0,5489.29833984375,"{'path': 'media/html/render_7428096_589bd7299f82671f0531.html', 'size': 3708117.0, '_type': 'html-file', 'sha256': '589bd7299f82671f05313905ded131edbeff00e2903f2550a0f4a47ea2a94513'}",98.095703125,7428096.0,0.0,829.117302618,178.73046875,0.0
-2.1558258595177904e-05,117.1201171875,3.6528310775756836,0.0,-4.83649206161499,27749.9644814111,1774849433.627819,-2493.18603515625,-4.002823352813721,937.2255859375,3.4287712574005127,0.19921875,7682048.0,6325.541015625,,117.1201171875,7682048.0,0.0,852.743605523,212.677734375,0.0
-2.6456407795194536e-05,129.7177734375,3.6357922554016113,0.0,-4.794393062591553,27854.742968190287,1774849457.0596802,-2230.92578125,-4.003310680389404,887.228515625,3.41457462310791,0.2060546875,7936000.0,5902.59326171875,,129.7177734375,7936000.0,0.0,876.120358108,212.82421875,0.0
-6.979223144298885e-06,126.6220703125,3.605297803878784,0.0,-4.788275241851807,27785.21728392659,1774849480.4363444,-1842.2818603515625,-4.000919818878174,775.740234375,3.385789632797241,0.205078125,8189952.0,4670.77001953125,,126.6220703125,8189952.0,0.0,899.46257146,208.2705078125,0.0
1.1806702786998358e-05,112.6787109375,3.594935655593872,0.0,-4.7676544189453125,27722.776098878898,1774849503.7786038,-2031.3851318359375,-3.9987292289733887,871.1474609375,3.3732428550720215,0.1865234375,8443904.0,5763.86376953125,,112.6787109375,8443904.0,0.0,922.881169962,186.8037109375,0.0
-3.60529975296231e-06,111.4580078125,3.574425220489502,0.0,-4.768164157867432,27756.367032149825,1774849578.381078,-1998.2733154296875,-4.000535488128662,835.6064453125,3.3501904010772705,0.173828125,8697856.0,5391.5546875,"{'_type': 'html-file', 'sha256': '94b47369f5b6877d692d999e68d817f7fc3991465da6fea43cbfc62e32fa761e', 'path': 'media/html/render_8697856_94b47369f5b6877d692d.html', 'size': 3730733.0}",111.4580078125,8697856.0,0.0,974.064489159,197.09765625,0.0
-2.1405645384220406e-05,110.337890625,3.548405647277832,0.0,-4.751708030700684,27740.556199522154,1774849578.5619283,-2267.697998046875,-4.002568244934082,868.5,3.324866533279419,0.15625,8951808.0,6058.87451171875,,110.337890625,8951808.0,0.0,997.687520455,153.3505859375,0.0
2.0839128410443664e-05,168.037109375,3.530808925628662,0.0,-4.739429473876953,27655.283940267705,1774849602.003503,-1741.064453125,-3.997727632522583,764.7080078125,3.311297655105591,0.2529296875,9205760.0,4730.5322265625,,168.037109375,9205760.0,0.0,1021.112879125,243.40234375,0.0
-3.455325713730417e-05,123.095703125,3.5263924598693848,0.0,-4.739050388336182,27722.9276236237,1774849625.4287982,-2113.47119140625,-4.0040178298950195,832.1533203125,3.30431866645813,0.2041015625,9459712.0,5261.11083984375,,123.095703125,9459712.0,0.0,1044.515101335,231.0537109375,0.0
2.080824015138205e-05,128.2158203125,3.518605947494507,0.0,-4.72437858581543,27773.48343811309,1774849648.8311508,-2401.35693359375,-3.997793674468994,957.8056640625,3.2965822219848633,0.1904296875,9713664.0,6173.28369140625,,128.2158203125,9713664.0,0.0,1067.944892256,239.029296875,0.0
-1.43495144584449e-05,115.3447265625,3.5064399242401123,0.0,-4.733710765838623,27725.759998084202,1774849721.6155622,-2243.73779296875,-4.001711845397949,884.3994140625,3.281611204147339,0.1962890625,9967616.0,5866.47802734375,"{'size': 3754701.0, '_type': 'html-file', 'sha256': '517c20ee3cfb4dd9c3fe50948119273d1b9e9428aa486bd77d8f10c049548bc8', 'path': 'media/html/render_9967616_517c20ee3cfb4dd9c3fe.html'}",115.3447265625,9967616.0,0.0,1117.298975359,220.6513671875,0.0
1.5929945220705122e-05,129.275390625,3.5008585453033447,0.0,-4.729440212249756,27838.73112713011,1774849721.8157494,-2142.84814453125,-3.9983103275299072,926.3671875,3.2718374729156494,0.21484375,10221568.0,5927.31494140625,,129.275390625,10221568.0,0.0,1140.918089122,244.0478515625,0.0
-1.594456989550963e-05,100.6591796875,3.4973132610321045,0.0,-4.71429443359375,27665.279705909885,1774849745.2340882,-1921.646240234375,-4.001879692077637,852.6103515625,3.270362615585327,0.1875,10475520.0,5481.5263671875,,100.6591796875,10475520.0,0.0,1164.164675774,209.0888671875,0.0
-2.312566175532993e-05,146.7158203125,3.499191999435425,0.0,-4.690819263458252,27875.067823794187,1774849768.4806674,-1777.35546875,-4.002592086791992,827.3798828125,3.2787458896636963,0.2158203125,10729472.0,5421.50439453125,,146.7158203125,10729472.0,0.0,1187.679060686,232.431640625,0.0
-9.116206456383225e-06,108.427734375,3.488442897796631,0.0,-4.671396255493164,27553.59721728175,1774849791.9948895,-1745.6220703125,-4.001068592071533,800.6396484375,3.2711527347564697,0.1806640625,10983424.0,5245.4912109375,,108.427734375,10983424.0,0.0,1211.255133855,198.5654296875,0.0
-3.6376563912199344e-06,154.6708984375,3.485978603363037,0.0,-4.633549213409424,27759.249650374546,1774849865.5447779,-1952.88525390625,-4.000489234924316,861.97265625,3.2697665691375732,0.2529296875,11237376.0,5138.751953125,"{'_type': 'html-file', 'sha256': 'a691a8e7104469fa2ff706432134fea4af5edae64b2168cf745ba64c57fc2fab', 'path': 'media/html/render_11237376_a691a8e7104469fa2ff7.html', 'size': 3750665.0}",154.6708984375,11237376.0,0.0,1261.228210104,243.3427734375,0.0
-6.156595190986991e-05,138.5,3.4548492431640625,0.0,-4.61806058883667,27624.238750388144,1774849865.7987769,-1692.635498046875,-4.006202220916748,834.1328125,3.2332048416137695,0.2314453125,11491328.0,5256.48095703125,,138.5,11491328.0,0.0,1284.942221296,251.2041015625,0.0
2.5749097403604537e-05,119.1220703125,3.432706594467163,0.0,-4.601770877838135,27603.860117780925,1774849889.2581189,-1867.65234375,-3.9976303577423096,862.51171875,3.210207462310791,0.18359375,11745280.0,5865.8115234375,,119.1220703125,11745280.0,0.0,1308.493720549,223.2451171875,0.0
-8.703340427018702e-06,164.751953125,3.4127304553985596,0.0,-4.583187580108643,27651.711467162448,1774849912.8097467,-1792.53759765625,-4.000955581665039,871.5673828125,3.1934454441070557,0.2568359375,11999232.0,5343.8515625,,164.751953125,11999232.0,0.0,1331.736589448,261.9560546875,0.0
-2.2601507225772366e-05,134.9677734375,3.380859851837158,0.0,-4.561193943023682,27730.947088670975,1774849936.0524833,-1983.2919921875,-4.002252101898193,933.4775390625,3.157461643218994,0.203125,12253184.0,6189.60888671875,,134.9677734375,12253184.0,0.0,1355.284258391,243.4921875,0.0
-5.376811259338865e-06,161.3349609375,3.374706745147705,0.0,-4.567062854766846,27622.406263712797,1774850008.920398,-1758.488525390625,-4.000609874725342,879.9462890625,3.1528878211975098,0.236328125,12507136.0,5511.3154296875,"{'path': 'media/html/render_12507136_049e6a2c0a091520974f.html', 'size': 3745329.0, '_type': 'html-file', 'sha256': '049e6a2c0a091520974fdae59c81773a18a9b0ab99913194f234db657cedc190'}",161.3349609375,12507136.0,0.0,1404.603794759,266.1943359375,0.0
3.2477496461069677e-06,117.970703125,3.358945369720459,0.0,-4.545833587646484,27608.1622819493,1774850009.119674,-2012.852783203125,-3.9998106956481934,942.283203125,3.13350248336792,0.1875,12761088.0,6063.14501953125,,117.970703125,12761088.0,0.0,1428.360345763,261.357421875,0.0
-2.671793663466815e-05,144.7158203125,3.3330183029174805,0.0,-4.515049934387207,27602.63904260229,1774850032.6763666,-1753.3372802734375,-4.00253963470459,902.3056640625,3.108571767807007,0.2109375,13015040.0,5293.58447265625,,144.7158203125,13015040.0,0.0,1451.807064883,256.908203125,0.0
