_runtime,training/alpha_loss,eval/episode_reward_survive,eval/episode_reward,eval/episode_reward_dist,render,eval/episode_success,training/sps,eval/episode_reward_near,step,eval/episode_success_hard,eval/episode_dist,eval/episode_reward_ctrl,_timestamp,_step,training/actor_loss,training/log_alpha,eval/episode_success_easy,eval/episode_success_any,training/entropy,training/critic_loss
2485.068038006,5.645020337397e-06,844.849609375,157.912109375,0.0,,157.912109375,27667.89117268687,0.0,22157312.0,0.0,4204.72509765625,-1651.67041015625,1774845214.5832372,22157312.0,3.0708909034729004,-4.54371452331543,280.2958984375,0.2587890625,-3.999569892883301,3.281728744506836
2508.657708919,1.87488149094861e-05,797.6884765625,164.537109375,0.0,,164.537109375,27618.088201824638,0.0,22411264.0,0.0,3820.24609375,-1549.7403564453125,1774845237.9806855,22411264.0,3.0849320888519287,-4.55247163772583,269.2578125,0.2958984375,-3.99833083152771,3.301875114440918
2558.553334979,-2.0967216187273152e-05,818.7802734375,172.12109375,0.0,"{'path': 'media/html/render_22665216_ef0cf36e54d076fd3f63.html', 'size': 3832077.0, '_type': 'html-file', 'sha256': 'ef0cf36e54d076fd3f63ee05c338b75ed08fd38a5edbcd1b9efabca34f1e4b3f'}",172.12109375,27661.244902824452,0.0,22665216.0,0.0,4166.1005859375,-1570.6671142578125,1774845311.4666076,22665216.0,3.090550422668457,-4.55293607711792,271.5224609375,0.2666015625,-4.002084732055664,3.3033666610717773
2582.365893138,1.7916428987518884e-05,815.853515625,168.25390625,0.0,,168.25390625,27576.222480472607,0.0,22919168.0,0.0,3788.611328125,-1488.340576171875,1774845311.6747994,22919168.0,3.0975325107574463,-4.55293607711792,303.3671875,0.2890625,-3.998420238494873,3.3097567558288574
2605.794379711,2.586134178272914e-05,893.84765625,161.396484375,0.0,,161.396484375,27651.84929466427,0.0,23173120.0,0.0,4715.8916015625,-1811.3076171875,1774845335.2785707,23173120.0,3.106173038482666,-4.581138610839844,268.3935546875,0.2880859375,-3.997586488723755,3.322166919708252
2629.396996986,8.996482847578591e-07,748.5859375,153.681640625,0.0,,153.681640625,27536.46308061369,0.0,23427072.0,0.0,3679.052001953125,-1412.358642578125,1774845358.7070065,23427072.0,3.1007373332977295,-4.585136413574219,246.916015625,0.248046875,-4.00001859664917,3.3114070892333984
2652.825404069,-2.9683022148674354e-05,791.4052734375,156.8701171875,0.0,,156.8701171875,27631.556793053718,0.0,23681024.0,0.0,3877.03662109375,-1643.2025146484375,1774845382.3096864,23681024.0,3.12117338180542,-4.583951473236084,271.4091796875,0.251953125,-4.002974987030029,3.3398568630218506
2702.931122379,4.800529859494418e-05,805.5693359375,157.8115234375,0.0,"{'_type': 'html-file', 'sha256': 'd3680806d7bbf435b6140909901467bb08c4181743866a4acce1fde126427ce7', 'path': 'media/html/render_23934976_d3680806d7bbf435b614.html', 'size': 3818409.0}",157.8115234375,27532.93974188435,0.0,23934976.0,0.0,3910.142333984375,-1548.2603759765625,1774845455.8444157,23934976.0,3.130628824234009,-4.6038923263549805,272.7998046875,0.2666015625,-3.9953994750976562,3.3494911193847656
2726.598176954,-2.5920602638507262e-05,751.9716796875,176.4619140625,0.0,,176.4619140625,27609.94922251231,0.0,24188928.0,0.0,3396.187744140625,-1476.705322265625,1774845456.0563185,24188928.0,3.135050058364868,-4.609488487243652,304.552734375,0.2626953125,-4.002676486968994,3.356802463531494
2750.201827141,2.9027132768533193e-05,794.4296875,166.8828125,0.0,,166.8828125,27476.63907884405,0.0,24442880.0,0.0,3928.562744140625,-1496.72021484375,1774845479.5108187,24442880.0,3.1379737854003906,-4.613826751708984,281.447265625,0.2978515625,-3.997213840484619,3.3591318130493164
2773.612296866,-7.01708202655027e-08,861.703125,165.2724609375,0.0,,165.2724609375,27626.1818243311,0.0,24696832.0,0.0,4170.52783203125,-1562.6800537109375,1774845503.1144257,24696832.0,3.151057720184326,-4.616180419921875,290.2431640625,0.2880859375,-4.000113010406494,3.3767290115356445
2797.205724209,-1.0609805656258686e-07,780.2998046875,170.7705078125,0.0,,170.7705078125,27592.654888139656,0.0,24950784.0,0.0,3423.815185546875,-1398.273193359375,1774845526.5248337,24950784.0,3.1642067432403564,-4.615417957305908,302.9833984375,0.2734375,-4.00010871887207,3.3908140659332275
2847.254455924,2.8954418667126447e-06,815.2255859375,176.943359375,0.0,"{'size': 3814829.0, '_type': 'html-file', 'sha256': 'cee990c6805d974b1ac087fd84d59e3479bf1506f302a8749cecb777ba570c6a', 'path': 'media/html/render_25204736_cee990c6805d974b1ac0.html'}",176.943359375,27647.15747176765,0.0,25204736.0,0.0,4064.432861328125,-1592.994873046875,1774845600.1677542,25204736.0,3.1583986282348633,-4.6331987380981445,291.5068359375,0.3095703125,-3.999809503555298,3.3784985542297363
2871.156484901,7.4439185482333414e-06,779.73828125,156.31640625,0.0,,156.31640625,27575.313672565226,0.0,25458688.0,0.0,3582.3974609375,-1482.4110107421875,1774845600.448037,25458688.0,3.1726677417755127,-4.627322196960449,305.30859375,0.2705078125,-3.9993414878845215,3.3975439071655273
2894.573001578,-9.528850569040515e-06,771.765625,140.2607421875,0.0,,140.2607421875,27596.619655416856,0.0,25712640.0,0.0,3495.86279296875,-1426.140625,1774845624.0690312,25712640.0,3.186739921569824,-4.6356987953186035,291.7783203125,0.216796875,-4.001077175140381,3.4115209579467773
2918.168244543,5.319189426700177e-07,809.751953125,147.31640625,0.0,,147.31640625,27551.814712661064,0.0,25966592.0,0.0,4254.96875,-1603.043701171875,1774845647.4857886,25966592.0,3.1866118907928467,-4.6353020668029785,246.3818359375,0.2333984375,-4.0000457763671875,3.418285608291626
2941.561201607,1.4148056834528688e-05,763.71484375,165.970703125,0.0,,165.970703125,27653.22764525506,0.0,26220544.0,0.0,3296.798828125,-1425.330078125,1774845671.080764,26220544.0,3.1951494216918945,-4.639259338378906,306.4580078125,0.2705078125,-3.998652696609497,3.4299721717834473
2991.973838858,1.093234823201783e-05,762.205078125,149.1513671875,0.0,"{'sha256': 'd7d8b626f43b2992cac293cc9785a09310c0739a3c020123ba85bb51bb6ae614', 'path': 'media/html/render_26474496_d7d8b626f43b2992cac2.html', 'size': 3811893.0, '_type': 'html-file'}",149.1513671875,27637.454464264145,0.0,26474496.0,0.0,3620.560302734375,-1454.5283203125,1774845744.8871388,26474496.0,3.196838855743408,-4.635439872741699,275.830078125,0.2568359375,-3.998967170715332,3.4324111938476562
3015.694866581,-6.366912657540524e-06,782.4716796875,188.294921875,0.0,,188.294921875,27617.518195352724,0.0,26728448.0,0.0,3428.48974609375,-1467.97021484375,1774845745.1488526,26728448.0,3.215787172317505,-4.652534008026123,319.1630859375,0.2939453125,-4.000762462615967,3.452333927154541
3039.306554774,9.350493201054633e-06,795.115234375,179.0322265625,0.0,,179.0322265625,27479.90626606797,0.0,26982400.0,0.0,3424.273681640625,-1553.2193603515625,1774845768.6073716,26982400.0,3.207231283187866,-4.650705337524414,318.5888671875,0.2822265625,-3.9991297721862793,3.439786195755005
3062.730778757,-7.2307552727579605e-06,803.10546875,164.3486328125,0.0,,164.3486328125,27607.532578282113,0.0,27236352.0,0.0,3590.78515625,-1553.8232421875,1774845792.2192268,27236352.0,3.2198410034179688,-4.658657073974609,322.935546875,0.2529296875,-4.000861644744873,3.454521894454956
3086.315158404,1.3916060197516344e-05,654.62890625,169.2021484375,0.0,,169.2021484375,27568.998648276392,0.0,27490304.0,0.0,2691.12060546875,-1285.85693359375,1774845815.6433113,27490304.0,3.221139430999756,-4.656006336212158,298.701171875,0.2666015625,-3.9986414909362793,3.455483913421631
3136.536996779,-7.278080829564715e-06,819.9072265625,171.3828125,0.0,"{'path': 'media/html/render_27744256_0e6a9220ad3299f964bd.html', 'size': 3842613.0, '_type': 'html-file', 'sha256': '0e6a9220ad3299f964bd210fe18b270bc35eee7594da2b8011fb628c5b9507ca'}",171.3828125,27687.45619463071,0.0,27744256.0,0.0,3819.539794921875,-1609.711669921875,1774845889.450277,27744256.0,3.2251973152160645,-4.661859035491943,324.126953125,0.28515625,-4.00086784362793,3.4568707942962646
3160.412941693,5.231635896052467e-06,759.0341796875,137.287109375,0.0,,137.287109375,27576.50020355804,0.0,27998208.0,0.0,3890.896728515625,-1485.498779296875,1774845889.7047558,27998208.0,3.234947919845581,-4.666977405548096,251.7236328125,0.2255859375,-3.9995479583740234,3.462850332260132
3183.82271264,9.299279213337286e-07,869.4873046875,168.359375,0.0,,168.359375,27616.48350754516,0.0,28252160.0,0.0,4027.20947265625,-1714.7783203125,1774845913.3254282,28252160.0,3.230276584625244,-4.67348575592041,334.4990234375,0.2685546875,-3.9999992847442627,3.4641969203948975
3207.448416211,1.590053398103919e-05,821.6552734375,150.55859375,0.0,,150.55859375,27597.40759737678,0.0,28506112.0,0.0,4180.74462890625,-1551.7833251953125,1774845936.7354183,28506112.0,3.232628583908081,-4.669415473937988,279.1220703125,0.2548828125,-3.9984097480773926,3.461174726486206
3230.877037259,-4.762873231811682e-06,762.0166015625,163.462890625,0.0,,163.462890625,27583.002235380645,0.0,28760064.0,0.0,3355.2509765625,-1462.906982421875,1774845960.3609955,28760064.0,3.232973337173462,-4.67867374420166,298.265625,0.2490234375,-4.000603675842285,3.460660696029663
3280.080344068,2.467219928803388e-06,697.275390625,161.1044921875,0.0,"{'path': 'media/html/render_29014016_f8234693a9b1d6c10f7f.html', 'size': 3859189.0, '_type': 'html-file', 'sha256': 'f8234693a9b1d6c10f7fb0b9beda98da0b3b8d581d8301c5d08efaba11a67c70'}",161.1044921875,27545.30885351955,0.0,29014016.0,0.0,2965.569580078125,-1366.606689453125,1774846032.99359,29014016.0,3.2390799522399902,-4.683462619781494,309.3271484375,0.25390625,-3.9998271465301514,3.471320390701294
3303.750033584,1.0121630111825652e-05,742.5205078125,165.9736328125,0.0,,165.9736328125,27662.01714317457,0.0,29267968.0,0.0,3267.16455078125,-1384.28662109375,1774846033.2342894,29267968.0,3.245283365249634,-4.6786885261535645,312.1689453125,0.2421875,-3.9990086555480957,3.475832223892212
3327.34501688,-2.550906538090203e-05,849.16796875,173.380859375,0.0,,173.380859375,27564.82566810068,0.0,29521920.0,0.0,4155.15625,-1592.16455078125,1774846056.6625988,29521920.0,3.2389421463012695,-4.684493541717529,311.689453125,0.2822265625,-4.0028300285339355,3.4702389240264893
3350.771911898,-1.892747576448528e-07,736.5615234375,165.6064453125,0.0,,165.6064453125,27660.905849055212,0.0,29775872.0,0.0,3147.083984375,-1374.0338134765625,1774846080.2576957,29775872.0,3.2372944355010986,-4.664820194244385,322.1787109375,0.2666015625,-4.0001220703125,3.466622829437256
3374.3823004,1.9726441678358242e-05,727.1845703125,174.171875,0.0,,174.171875,27560.572654666445,0.0,30029824.0,0.0,3303.73876953125,-1465.7431640625,1774846103.684473,30029824.0,3.247560501098633,-4.678390979766846,299.2529296875,0.2763671875,-3.9979982376098633,3.477721929550171
3424.542193325,-1.614836833141453e-06,761.9638671875,158.87109375,0.0,"{'path': 'media/html/render_30283776_cbe29488e003ca9b1fee.html', 'size': 3844213.0, '_type': 'html-file', 'sha256': 'cbe29488e003ca9b1fee98fb17f8d78b3662f91d4b25ddf5f3132db7d729d6c6'}",158.87109375,27607.10539794348,0.0,30283776.0,0.0,3066.53271484375,-1452.593017578125,1774846177.4554677,30283776.0,3.246255397796631,-4.681800365447998,358.3935546875,0.267578125,-4.000271797180176,3.4731547832489014
3448.42618814,1.2501634046202525e-05,826.3916015625,178.8408203125,0.0,,178.8408203125,27575.43717554293,0.0,30537728.0,0.0,3659.880615234375,-1656.88720703125,1774846177.7008734,30537728.0,3.2521862983703613,-4.678986549377441,324.251953125,0.283203125,-3.9987409114837646,3.4860403537750244
3471.824836805,-8.271430829154269e-07,778.2021484375,168.115234375,0.0,,168.115234375,27554.59512144191,0.0,30791680.0,0.0,3287.250732421875,-1451.0660400390625,1774846201.3386905,30791680.0,3.2503104209899902,-4.6884765625,333.5888671875,0.2705078125,-4.0001935958862305,3.4824278354644775
3495.41172262,8.016738775040722e-07,834.45703125,162.6474609375,0.0,,162.6474609375,27627.015165820674,0.0,31045632.0,0.0,4066.304443359375,-1587.0224609375,1774846224.7375188,31045632.0,3.2740628719329834,-4.692927360534668,285.9228515625,0.2548828125,-4.000005722045898,3.5038552284240723
3518.79336535,-2.5402587198186666e-05,809.0556640625,170.69140625,0.0,,170.69140625,27693.063832743395,0.0,31299584.0,0.0,3645.20166015625,-1543.6517333984375,1774846248.3242693,31299584.0,3.2632789611816406,-4.687099933624268,320.1025390625,0.265625,-4.00283145904541,3.489713191986084
3569.28980149,2.3518035959568806e-05,805.869140625,191.8935546875,0.0,"{'path': 'media/html/render_31553536_d62161dee60e4b3f4966.html', 'size': 3797441.0, '_type': 'html-file', 'sha256': 'd62161dee60e4b3f4966535968acac1b27e76dc01352b625a18cbcaf506ae306'}",191.8935546875,27677.42785901554,0.0,31553536.0,0.0,3543.130859375,-1521.6611328125,1774846322.2030632,31553536.0,3.2634117603302,-4.683045387268066,322.41796875,0.306640625,-3.9975833892822266,3.491694450378418
3592.967248918,-3.2858019949344452e-06,900.1943359375,194.810546875,0.0,,194.810546875,27683.94735737094,0.0,31807488.0,0.0,4405.28125,-1753.1611328125,1774846322.4371817,31807488.0,3.253962516784668,-4.685176372528076,319.18359375,0.29296875,-4.000450611114502,3.4849853515625
3616.580699444,6.127876076789107e-06,819.3525390625,178.5595703125,0.0,,178.5595703125,27539.16278166898,0.0,32061440.0,0.0,3489.7666015625,-1588.09326171875,1774846345.879852,32061440.0,3.2632484436035156,-4.694980144500732,338.46484375,0.2978515625,-3.9994359016418457,3.4932844638824463
3639.992604443,-6.516493613162311e-06,865.70703125,169.8740234375,0.0,,169.8740234375,27607.733650990398,0.0,32315392.0,0.0,3928.27001953125,-1607.8565673828125,1774846369.4933546,32315392.0,3.253309726715088,-4.691279411315918,328.5712890625,0.298828125,-4.000809669494629,3.483947992324829
3663.576670136,-5.872564997844165e-06,809.013671875,179.2939453125,0.0,,179.2939453125,27595.458559798644,0.0,32569344.0,0.0,3526.16748046875,-1517.331787109375,1774846392.9051828,32569344.0,3.2557640075683594,-4.677951812744141,337.5634765625,0.3017578125,-4.000733852386475,3.4899837970733643
3712.626152205,-3.293008376203943e-06,875.7587890625,165.5263671875,0.0,"{'path': 'media/html/render_32823296_4a32130fbbb1589d1d58.html', 'size': 3861341.0, '_type': 'html-file', 'sha256': '4a32130fbbb1589d1d581c6cdb8d6f160c6b4ff33d6d045cf2dbf55aab3df148'}",165.5263671875,27692.658480566854,0.0,32823296.0,0.0,4442.5244140625,-1603.927978515625,1774846465.5394335,32823296.0,3.2664313316345215,-4.672672748565674,300.1181640625,0.2734375,-4.000449180603027,3.497019052505493
3736.455433949,1.4661819477623794e-05,765.8857421875,200.119140625,0.0,,200.119140625,27634.7863631788,0.0,33077248.0,0.0,3322.318359375,-1456.389404296875,1774846465.7696676,33077248.0,3.2697415351867676,-4.67812442779541,316.2119140625,0.30859375,-3.9985222816467285,3.4986696243286133
3759.877134992,-6.821555416536285e-06,880.3466796875,184.001953125,0.0,,184.001953125,27652.94622084601,0.0,33331200.0,0.0,4086.35693359375,-1593.637939453125,1774846489.3680813,33331200.0,3.2681355476379395,-4.6932759284973145,342.28515625,0.3056640625,-4.000833034515381,3.4966602325439453
3783.450086483,-3.5882749216398224e-06,917.533203125,183.3740234375,0.0,,183.3740234375,27560.173311123777,0.0,33585152.0,0.0,4249.01220703125,-1596.15234375,1774846512.7898169,33585152.0,3.2555782794952393,-4.684619903564453,355.0,0.318359375,-4.000478744506836,3.4837262630462646
3806.85026221,7.786014975863509e-06,781.8330078125,179.99609375,0.0,,179.99609375,27722.138991528594,0.0,33839104.0,0.0,3693.2548828125,-1404.980712890625,1774846536.3627353,33839104.0,3.2637579441070557,-4.670673370361328,299.7353515625,0.265625,-3.9992637634277344,3.496161699295044
3857.404459951,-4.165332029515412e-06,892.8017578125,211.5810546875,0.0,"{'path': 'media/html/render_34093056_54a8031450e95a8348a8.html', 'size': 3803801.0, '_type': 'html-file', 'sha256': '54a8031450e95a8348a84f931ba69421cb60d468616fb624953dce54448a9ff3'}",211.5810546875,27635.530597562058,0.0,34093056.0,0.0,4407.8486328125,-1598.1182861328125,1774846610.317729,34093056.0,3.267883539199829,-4.671717643737793,342.9052734375,0.326171875,-4.000545024871826,3.496270179748535
3881.055778353,-1.4500198631139938e-05,890.1982421875,225.884765625,0.0,,225.884765625,27663.078235819954,0.0,34347008.0,0.0,3913.9990234375,-1679.53662109375,1774846610.546173,34347008.0,3.2639050483703613,-4.676278591156006,397.08984375,0.359375,-4.001641750335693,3.494361400604248
3904.669803816,2.3012236852082424e-05,866.01171875,199.3466796875,0.0,,199.3466796875,27602.52387939951,0.0,34600960.0,0.0,3983.611328125,-1469.980712890625,1774846633.968418,34600960.0,3.2707643508911133,-4.684978485107422,344.158203125,0.322265625,-3.9976396560668945,3.4971630573272705
3928.09605046,7.983693649293855e-06,919.603515625,216.9306640625,0.0,,216.9306640625,27596.50811735927,0.0,34854912.0,0.0,3965.490478515625,-1704.719970703125,1774846657.5824661,34854912.0,3.2591404914855957,-4.692484378814697,378.8076171875,0.34765625,-3.9992306232452393,3.4852285385131836
3951.687749027,-4.6549189391953405e-06,902.724609375,219.6435546875,0.0,,219.6435546875,27548.58883035311,0.0,35108864.0,0.0,4352.6181640625,-1585.56591796875,1774846681.0086472,35108864.0,3.260441303253174,-4.683866500854492,345.853515625,0.333984375,-4.000613689422607,3.490147829055786
4002.128728997,-9.796232006920036e-06,896.552734375,222.880859375,0.0,"{'path': 'media/html/render_35362816_9c21dfaef235c9d5a713.html', 'size': 3781457.0, '_type': 'html-file', 'sha256': '9c21dfaef235c9d5a7137cc2e149b44faabe9b1664c4bdf789a2ca160a06bfce'}",222.880859375,27676.627430564306,0.0,35362816.0,0.0,3860.91748046875,-1781.0057373046875,1774846755.041986,35362816.0,3.262727975845337,-4.6879563331604,394.4267578125,0.3583984375,-4.001159191131592,3.492098331451416
4025.986290918,-7.198362254712265e-06,900.5341796875,227.9921875,0.0,,227.9921875,27588.955656935475,0.0,35616768.0,0.0,4115.7568359375,-1738.575927734375,1774846755.2775722,35616768.0,3.262521982192993,-4.683809757232666,367.16015625,0.34765625,-4.0008649826049805,3.4943039417266846
4049.377513887,-1.8224145605927333e-05,904.2568359375,216.7470703125,0.0,,216.7470703125,27579.49768423513,0.0,35870720.0,0.0,4099.994140625,-1817.7764892578125,1774846778.8989267,35870720.0,3.2638258934020996,-4.678292751312256,359.7294921875,0.3515625,-4.002011299133301,3.4934723377227783
4072.963831759,1.4407170056074392e-05,912.498046875,198.095703125,0.0,,198.095703125,27654.08631227059,0.0,36124672.0,0.0,4231.49169921875,-1900.486083984375,1774846802.2901506,36124672.0,3.2606518268585205,-4.667752742767334,343.6484375,0.330078125,-3.998596429824829,3.488644599914551
4096.370820901,1.7854413272289094e-06,938.86328125,201.4404296875,0.0,,201.4404296875,27673.930909944982,0.0,36378624.0,0.0,4406.53173828125,-1852.2171630859375,1774846825.8764272,36378624.0,3.2678279876708984,-4.663941860198975,375.57421875,0.3359375,-3.999918222427368,3.494412899017334
4147.266201011,1.9932576833525673e-05,946.22265625,229.509765625,0.0,"{'size': 3791781.0, '_type': 'html-file', 'sha256': 'd3b2210c8725c95e6f841bff4ff9b5bb146b388f448b356e1ebddf82da9b2d75', 'path': 'media/html/render_36632576_d3b2210c8725c95e6f84.html'}",229.509765625,27608.240281334765,0.0,36632576.0,0.0,4566.90380859375,-1776.112548828125,1774846900.1794782,36632576.0,3.261288642883301,-4.679043769836426,367.8828125,0.404296875,-3.9979734420776367,3.4848437309265137
4170.964777664,-2.9843824904673966e-06,844.5908203125,224.541015625,0.0,,224.541015625,27639.585156239216,0.0,36886528.0,0.0,3577.7578125,-1594.2332763671875,1774846900.400529,36886528.0,3.264676570892334,-4.680238246917725,372.98046875,0.373046875,-4.000425815582275,3.489039421081543
4194.55729956,-2.297277023899369e-05,849.1826171875,207.7138671875,0.0,,207.7138671875,27518.248246633546,0.0,37140480.0,0.0,3968.00537109375,-1663.081298828125,1774846923.877392,37140480.0,3.256088972091675,-4.668822288513184,333.6455078125,0.3388671875,-4.002527236938477,3.481060028076172
4217.961480604,1.1297548553557135e-05,915.8994140625,220.4453125,0.0,,220.4453125,27652.32165142181,0.0,37394432.0,0.0,4278.8759765625,-1710.9901123046875,1774846947.4699564,37394432.0,3.2465438842773438,-4.681817054748535,344.654296875,0.361328125,-3.9989173412323,3.4660024642944336
4241.556189962,1.0327104973839596e-05,930.345703125,225.787109375,0.0,,225.787109375,27626.346625624697,0.0,37648384.0,0.0,4673.91845703125,-1609.34765625,1774846970.8741672,37648384.0,3.2555031776428223,-4.673766613006592,357.3115234375,0.3564453125,-3.9990031719207764,3.4778058528900146
4290.81187058,-6.456274945776386e-07,880.322265625,214.1142578125,0.0,"{'_type': 'html-file', 'sha256': 'f18e33a55cfb5260fc703b38094db6b2626f57d7ad3bcf2dc35524852d506a2e', 'path': 'media/html/render_37902336_f18e33a55cfb5260fc70.html', 'size': 3827473.0}",214.1142578125,27648.220295354058,0.0,37902336.0,0.0,3542.443603515625,-1613.722412109375,1774847043.7251337,37902336.0,3.253972291946411,-4.663880825042725,402.201171875,0.3720703125,-4.000171661376953,3.4742050170898438
4314.674367757,-1.9241471818531863e-05,863.01171875,215.6103515625,0.0,,215.6103515625,27573.726793429392,0.0,38156288.0,0.0,3570.68310546875,-1520.0791015625,1774847043.978489,38156288.0,3.2466108798980713,-4.665909290313721,388.8154296875,0.3486328125,-4.0021281242370605,3.464003086090088
4338.089971853,1.659016197663732e-05,889.232421875,197.638671875,0.0,,197.638671875,27641.309457138777,0.0,38410240.0,0.0,4279.87255859375,-1774.796142578125,1774847067.5870032,38410240.0,3.241800546646118,-4.6625471115112305,339.94140625,0.330078125,-3.9983596801757812,3.46412992477417
4361.684694867,6.465239493991248e-06,883.4521484375,220.4189453125,0.0,,220.4189453125,27584.783777218414,0.0,38664192.0,0.0,4367.8466796875,-1716.6214599609375,1774847091.002607,38664192.0,3.2504100799560547,-4.6668901443481445,333.552734375,0.3505859375,-3.9994096755981445,3.4751152992248535
4385.102104948,4.17578576161759e-06,870.822265625,234.349609375,0.0,,234.349609375,27647.857878400362,0.0,38918144.0,0.0,3563.37548828125,-1731.950439453125,1774847114.5972729,38918144.0,3.2409021854400635,-4.677465438842773,400.5732421875,0.3701171875,-3.99965238571167,3.4602620601654053
4435.853422153,-3.405044481041841e-05,904.345703125,177.2265625,0.0,"{'path': 'media/html/render_39172096_ce55677d71a65b09ff9d.html', 'size': 3815333.0, '_type': 'html-file', 'sha256': 'ce55677d71a65b09ff9d96ed8c99cfa16bfbf198b03d0556d99624056863aac6'}",177.2265625,27588.804878559225,0.0,39172096.0,0.0,3910.16357421875,-1774.68115234375,1774847188.7666893,39172096.0,3.2414252758026123,-4.662794589996338,373.6689453125,0.3046875,-4.0036797523498535,3.462731122970581
4459.560382558,4.806310698768357e-06,893.1669921875,186.2353515625,0.0,,186.2353515625,27680.69190011351,0.0,39426048.0,0.0,4353.0537109375,-1667.517333984375,1774847189.0185535,39426048.0,3.2435522079467773,-4.66560697555542,333.8779296875,0.2919921875,-3.9996132850646973,3.4644839763641357
4483.156048944,2.2807147615822032e-05,847.85546875,209.9560546875,0.0,,209.9560546875,27510.327154404888,0.0,39680000.0,0.0,3488.96435546875,-1646.5146484375,1774847212.4729536,39680000.0,3.2313034534454346,-4.6613078117370605,389.408203125,0.333984375,-3.9977145195007324,3.4512481689453125
4506.575197152,-6.187166491145035e-06,911.388671875,219.1044921875,0.0,,219.1044921875,27642.764234356866,0.0,39933952.0,0.0,3971.54052734375,-1663.524169921875,1774847236.06872,39933952.0,3.227864980697632,-4.656153202056885,403.806640625,0.349609375,-4.000765323638916,3.4463858604431152
4530.170498332,7.228918093460379e-06,847.986328125,236.94140625,0.0,,236.94140625,27578.995678612202,0.0,40187904.0,0.0,3396.01806640625,-1672.62646484375,1774847259.487829,40187904.0,3.23063588142395,-4.659195423126221,383.2626953125,0.3798828125,-3.99934720993042,3.447333574295044
4579.497744177,-1.5051637092255987e-05,902.408203125,212.841796875,0.0,"{'size': 3816009.0, '_type': 'html-file', 'sha256': 'e5bab9a8a587c55e36c44e02d55d1b6e48c39af62c5509181975bffcfff2b3e8', 'path': 'media/html/render_40441856_e5bab9a8a587c55e36c4.html'}",212.841796875,27662.20751602517,0.0,40441856.0,0.0,3777.34912109375,-1818.021728515625,1774847332.410999,40441856.0,3.2278671264648438,-4.645510673522949,404.5986328125,0.361328125,-4.001686096191406,3.4411990642547607
4603.365839031,-1.559898123559833e-06,776.62109375,239.4697265625,0.0,,239.4697265625,27604.373044496104,0.0,40695808.0,0.0,2810.768310546875,-1473.1173095703125,1774847332.6608355,40695808.0,3.227877616882324,-4.649740695953369,390.1259765625,0.4013671875,-4.000265598297119,3.4411981105804443
4626.784151127,-9.985567572812215e-08,853.208984375,224.7421875,0.0,,224.7421875,27621.316056662767,0.0,40949760.0,0.0,3466.11865234375,-1682.7099609375,1774847356.2784297,40949760.0,3.2227022647857666,-4.657301902770996,401.8994140625,0.3583984375,-4.000113487243652,3.430727481842041
4650.391168048,1.830865949159488e-05,892.6962890625,213.888671875,0.0,,213.888671875,27573.008724616193,0.0,41203712.0,0.0,4207.099609375,-1653.5113525390625,1774847379.6968648,41203712.0,3.2149972915649414,-4.648190021514893,359.1826171875,0.328125,-3.998201608657837,3.422084093093872
4673.805430381,-3.023311546712648e-05,893.5986328125,186.109375,0.0,,186.109375,27610.234782307107,0.0,41457664.0,0.0,4019.850341796875,-1676.0152587890625,1774847403.3037183,41457664.0,3.220423936843872,-4.639638423919678,355.041015625,0.3173828125,-4.0032453536987305,3.4300711154937744
4724.820195453,1.397163487126818e-05,928.2080078125,193.14453125,0.0,"{'sha256': '7d783129ba4f90e0622991b38a013e887fd67487f68158d3f7a1c103f2e24663', 'path': 'media/html/render_41711616_7d783129ba4f90e06229.html', 'size': 3830149.0, '_type': 'html-file'}",193.14453125,27583.267951958613,0.0,41711616.0,0.0,4155.63330078125,-1867.7459716796875,1774847477.7334676,41711616.0,3.2093634605407715,-4.645086288452148,388.921875,0.330078125,-3.9986729621887207,3.413936138153076
4748.476500203,-3.0069570584601024e-06,778.3896484375,215.228515625,0.0,,215.228515625,27655.803088227163,0.0,41965568.0,0.0,2960.78466796875,-1462.0712890625,1774847477.9564486,41965568.0,3.201754570007324,-4.6500091552734375,375.8349609375,0.3271484375,-4.000420093536377,3.4059360027313232
4772.070693045,-2.093238293809918e-07,837.3310546875,245.517578125,0.0,,245.517578125,27565.73449820644,0.0,42219520.0,0.0,3335.77490234375,-1466.169921875,1774847501.389107,42219520.0,3.215508222579956,-4.6323323249816895,398.8828125,0.38671875,-4.000128746032715,3.422114849090576
4795.494903841,1.4102743080002256e-05,818.0869140625,226.6728515625,0.0,,226.6728515625,27656.916844835767,0.0,42473472.0,0.0,3126.52783203125,-1564.677978515625,1774847524.9833264,42473472.0,3.2075819969177246,-4.660327434539795,387.916015625,0.3974609375,-3.998642683029175,3.407902479171753
4819.092523556,-1.5867797628743574e-05,867.9482421875,170.0302734375,0.0,,170.0302734375,27557.63846263862,0.0,42727424.0,0.0,3586.77880859375,-1527.1826171875,1774847548.4075425,42727424.0,3.2060365676879883,-4.648514747619629,380.8427734375,0.2724609375,-4.001757621765137,3.411348342895508
