training/alpha_loss,eval/episode_success_any,training/actor_loss,training/sps,_step,eval/episode_reward_dist,_timestamp,eval/episode_success,eval/episode_reward,eval/episode_success_easy,_runtime,render,eval/episode_success_hard,eval/episode_reward_survive,step,training/log_alpha,eval/episode_dist,eval/episode_reward_ctrl,training/entropy,training/critic_loss,eval/episode_reward_near
-1.6240373952314258e-05,0.234375,2.990096092224121,27486.059249996666,21903360.0,0.0,1774886156.4201984,165.9228515625,165.9228515625,285.015625,2466.833269091,,0.0,819.0517578125,21903360.0,-4.403903961181641,4564.93212890625,-1721.1806640625,-4.001412391662598,3.203084945678711,0.0
1.9540944776963443e-05,0.2724609375,2.9806079864501953,27664.79109874491,22157312.0,0.0,1774886180.0092368,173.12890625,173.12890625,292.95703125,2490.242127966,,0.0,924.0,22157312.0,-4.4149088859558105,5293.734375,-2006.1407470703125,-3.9985296726226807,3.191612482070923,0.0
1.0532983651501127e-05,0.25390625,2.987658977508545,27596.07770330778,22411264.0,0.0,1774886203.4181478,170.076171875,170.076171875,272.0888671875,2513.829748183,,0.0,777.9892578125,22411264.0,-4.408505916595459,4403.716796875,-1553.5137939453125,-3.999241828918457,3.199467897415161,0.0
1.1087294296885375e-05,0.236328125,2.9894909858703613,27661.324639134164,22665216.0,0.0,1774886277.41247,156.1630859375,156.1630859375,261.970703125,2564.235918292,"{'path': 'media/html/render_22665216_71b42ca2168b599ff224.html', 'size': 3785833.0, '_type': 'html-file', 'sha256': '71b42ca2168b599ff22457ed319d6c1cf1b4c12b47260995191dc4f2bee74939'}",0.0,852.4404296875,22665216.0,-4.41724157333374,5035.3828125,-1722.1307373046875,-3.9991838932037354,3.1965177059173584,0.0
-2.219586804130813e-06,0.27734375,2.98854398727417,27546.670903714632,22919168.0,0.0,1774886277.650269,178.2470703125,178.2470703125,266.158203125,2588.077252218,,0.0,847.25,22919168.0,-4.43865442276001,4939.47021484375,-1691.24853515625,-4.0002851486206055,3.193366289138794,0.0
1.2139817954448517e-05,0.2421875,2.992676019668579,27644.39207342487,23173120.0,0.0,1774886301.2531087,157.998046875,157.998046875,261.5087890625,2611.503565787,,0.0,924.2900390625,23173120.0,-4.425168991088867,5567.41748046875,-2016.746826171875,-3.9990880489349365,3.199681520462036,0.0
-1.9750264982576482e-05,0.1904296875,2.982374668121338,27537.2404719029,23427072.0,0.0,1774886324.6796262,133.900390625,133.900390625,242.1123046875,2635.10944019,,0.0,896.734375,23427072.0,-4.406366348266602,5165.8134765625,-1783.59033203125,-4.001750469207764,3.18691349029541,0.0
-1.011757103697164e-05,0.208984375,2.985102891921997,27614.91264880533,23681024.0,0.0,1774886348.2854095,144.0927734375,144.0927734375,262.3642578125,2658.540400995,,0.0,830.2060546875,23681024.0,-4.408065319061279,4647.2216796875,-1606.1275634765625,-4.000930309295654,3.189575672149658,0.0
1.8488988644094206e-05,0.23046875,2.980015516281128,27519.45333459276,23934976.0,0.0,1774886422.032826,159.427734375,159.427734375,268.96484375,2708.85649484,"{'path': 'media/html/render_23934976_fbc0a96310f3c4afbfab.html', 'size': 3770613.0, '_type': 'html-file', 'sha256': 'fbc0a96310f3c4afbfabbdb2308b4905bdc8b798db5547153282a1c2c6881a86'}",0.0,920.900390625,23934976.0,-4.4154229164123535,5397.8583984375,-1972.4893798828125,-3.998599052429199,3.1862144470214844,0.0
1.3114177818351891e-05,0.240234375,2.9715757369995117,27598.85346634792,24188928.0,0.0,1774886422.2794974,158.4150390625,158.4150390625,276.7939453125,2732.553519822,,0.0,928.623046875,24188928.0,-4.427089214324951,5457.5283203125,-2311.768798828125,-3.999016046524048,3.1796875,0.0
-3.520003883750178e-05,0.21875,2.974381446838379,27484.58475057877,24442880.0,0.0,1774886445.7294426,153.1875,153.1875,270.650390625,2756.155761795,,0.0,947.978515625,24442880.0,-4.415609836578369,5384.25634765625,-2062.497802734375,-4.002979278564453,3.1812691688537598,0.0
3.393206134205684e-05,0.2392578125,2.9814612865448,27624.099765161205,24696832.0,0.0,1774886469.3317575,158.9697265625,158.9697265625,297.3115234375,2779.56950465,,0.0,907.587890625,24696832.0,-4.415346145629883,4945.6748046875,-1985.200927734375,-3.997332811355591,3.1845693588256836,0.0
-1.3793556718155742e-05,0.220703125,2.976104497909546,27576.168935533806,24950784.0,0.0,1774886492.7455056,141.58984375,141.58984375,255.6708984375,2803.164188522,,0.0,933.26171875,24950784.0,-4.415393829345703,5417.541015625,-1921.81982421875,-4.0012431144714355,3.176342010498047,0.0
4.535990228760056e-05,0.2099609375,2.980252742767334,27644.35763500299,25204736.0,0.0,1774886566.6805058,139.0078125,139.0078125,256.326171875,2853.503903858,"{'path': 'media/html/render_25204736_3aa79b2028d5ef2336b8.html', 'size': 3772993.0, '_type': 'html-file', 'sha256': '3aa79b2028d5ef2336b8183f856f4498636833ceda147f79df3cbfd6d0a98b22'}",0.0,939.7216796875,25204736.0,-4.4441094398498535,5516.8095703125,-2060.324951171875,-3.9962821006774902,3.185979127883911,0.0
7.963380085129756e-06,0.26953125,2.9818010330200195,27549.91985171825,25458688.0,0.0,1774886566.8957596,176.7548828125,176.7548828125,272.923828125,2877.360149649,,0.0,970.0927734375,25458688.0,-4.450498104095459,5680.4306640625,-2241.77294921875,-3.9994192123413086,3.1803643703460693,0.0
3.198005060767173e-06,0.2548828125,2.9869911670684814,27537.669764475588,25712640.0,0.0,1774886590.5361412,168.546875,168.546875,265.0703125,2900.78894464,,0.0,911.44921875,25712640.0,-4.4472432136535645,5157.5654296875,-2084.61669921875,-3.9998278617858887,3.1897644996643066,0.0
-1.584669553267304e-05,0.2255859375,2.9796714782714844,27525.297552758213,25966592.0,0.0,1774886613.964931,143.896484375,143.896484375,284.2734375,2924.382368172,,0.0,954.8583984375,25966592.0,-4.450141429901123,5498.91015625,-2259.51953125,-4.001462936401367,3.1794986724853516,0.0
-4.812224574379798e-07,0.267578125,2.9908111095428467,27643.792283176987,26220544.0,0.0,1774886637.5583825,173.923828125,173.923828125,272.6767578125,2947.777434253,,0.0,945.90625,26220544.0,-4.456826686859131,5407.849609375,-2119.976806640625,-4.000146389007568,3.1890928745269775,0.0
1.9646118744276464e-05,0.27734375,2.981525182723999,27625.036867888914,26474496.0,0.0,1774886711.36908,188.8623046875,188.8623046875,306.23046875,2998.192540221,"{'size': 3762057.0, '_type': 'html-file', 'sha256': 'ebeb03334b24989b61f5833b43c6b075e917f39da55b3f074d6b804ce77eefcc', 'path': 'media/html/render_26474496_ebeb03334b24989b61f5.html'}",0.0,929.13671875,26474496.0,-4.458580493927002,4919.35400390625,-2179.220458984375,-3.998408794403076,3.179391860961914,0.0
-1.2533881090348586e-05,0.2138671875,2.991504430770874,27618.774245838835,26728448.0,0.0,1774886711.5777643,140.4833984375,140.4833984375,272.2822265625,3021.850071825,,0.0,917.3505859375,26728448.0,-4.453125953674316,5333.55615234375,-2120.14599609375,-4.001189231872559,3.193519115447998,0.0
8.83857410372002e-06,0.197265625,2.989112615585327,27494.32973292435,26982400.0,0.0,1774886735.0261118,133.73828125,133.73828125,235.1953125,3045.45360563,,0.0,876.6923828125,26982400.0,-4.471249580383301,5104.12841796875,-2100.1669921875,-3.9993443489074707,3.1877388954162598,0.0
3.6164028216489896e-08,0.263671875,2.9914417266845703,27620.67142806799,27236352.0,0.0,1774886758.6295867,172.203125,172.203125,276.177734375,3068.87185995,,0.0,943.720703125,27236352.0,-4.466968059539795,5457.2685546875,-2060.780029296875,-4.00009822845459,3.1885058879852295,0.0
1.5513849575654604e-05,0.25390625,2.993875741958618,27549.587796874635,27490304.0,0.0,1774886782.0478468,151.4296875,151.4296875,287.46875,3092.450838398,,0.0,941.5048828125,27490304.0,-4.474650859832764,5380.521484375,-2157.5654296875,-3.9987497329711914,3.1927175521850586,0.0
1.535801175123197e-07,0.2470703125,2.9978718757629395,27690.457690178762,27744256.0,0.0,1774886855.9178312,172.0458984375,172.0458984375,275.8447265625,3142.741298258,"{'path': 'media/html/render_27744256_88c15ea5bcb4b8741330.html', 'size': 3776761.0, '_type': 'html-file', 'sha256': '88c15ea5bcb4b8741330905b80ff092472a64f2c78ea61954776b0839ed36403'}",0.0,970.21484375,27744256.0,-4.481328010559082,5709.1484375,-2146.979736328125,-4.000098705291748,3.192720890045166,0.0
-1.505737873230828e-05,0.287109375,2.989438533782959,27574.82681033148,27998208.0,0.0,1774886856.1229308,194.193359375,194.193359375,297.53515625,3166.557606426,,0.0,916.1943359375,27998208.0,-4.4841084480285645,4815.1875,-2086.219970703125,-4.001420497894287,3.177671194076538,0.0
2.92086842819117e-05,0.2841796875,2.9942989349365234,27616.0689381313,28252160.0,0.0,1774886879.733619,187.654296875,187.654296875,284.5693359375,3189.969840624,,0.0,903.6669921875,28252160.0,-4.486812114715576,4793.09326171875,-2034.6563720703125,-3.997537612915039,3.1877615451812744,0.0
-2.813801256706938e-05,0.2275390625,2.9899938106536865,27580.082547404436,28506112.0,0.0,1774886903.1459045,148.8330078125,148.8330078125,277.0205078125,3213.585248311,,0.0,872.146484375,28506112.0,-4.471614360809326,4779.54736328125,-1912.8814697265625,-4.002573490142822,3.1864871978759766,0.0
2.3523010895587504e-05,0.2294921875,3.0020644664764404,27590.637912290083,28760064.0,0.0,1774886926.7613046,143.4248046875,143.4248046875,244.9697265625,3237.012348759,,0.0,924.857421875,28760064.0,-4.471527576446533,5485.84423828125,-2022.1890869140625,-3.9980506896972656,3.1954214572906494,0.0
-1.7048543668352067e-05,0.2138671875,3.0005385875701904,27530.268299854968,29014016.0,0.0,1774886999.8426135,140.9609375,140.9609375,226.7216796875,3286.666015508,"{'path': 'media/html/render_29014016_632f0350cabf40f39fb5.html', 'size': 3817321.0, '_type': 'html-file', 'sha256': '632f0350cabf40f39fb5227ed83852057aa7c27b95a295a83c69160a8f71c9cf'}",0.0,951.5693359375,29014016.0,-4.4674601554870605,5525.912109375,-2074.4599609375,-4.00160551071167,3.193401336669922,0.0
3.091751204920001e-05,0.27734375,3.0054399967193604,27677.961503704617,29267968.0,0.0,1774887000.0723777,185.7451171875,185.7451171875,296.7509765625,3310.321072465,,0.0,925.1923828125,29267968.0,-4.4932050704956055,4964.65576171875,-2016.82373046875,-3.997366189956665,3.197465419769287,0.0
-2.4897995899664238e-05,0.25390625,3.0027780532836914,27577.95887705516,29521920.0,0.0,1774887023.4971097,172.064453125,172.064453125,273.46484375,3333.915150926,,0.0,902.0673828125,29521920.0,-4.4923577308654785,4832.798828125,-2044.3060302734375,-4.002316474914551,3.1988089084625244,0.0
8.634729056211654e-06,0.306640625,3.0103490352630615,27644.92300995384,29775872.0,0.0,1774887047.0911348,205.5830078125,205.5830078125,282.9990234375,3357.33144845,,0.0,927.2529296875,29775872.0,-4.49069881439209,5173.6953125,-2022.947265625,-3.99934458732605,3.2039051055908203,0.0
2.55172581091756e-05,0.248046875,3.00852632522583,27563.757833635063,30029824.0,0.0,1774887070.5074496,164.3681640625,164.3681640625,237.8154296875,3380.942127194,,0.0,927.9443359375,30029824.0,-4.49230432510376,5641.81103515625,-2094.455078125,-3.9978153705596924,3.2023766040802,0.0
-2.9528186132665724e-05,0.3193359375,3.027099847793579,27599.50494346769,30283776.0,0.0,1774887144.5533226,188.095703125,188.095703125,334.1328125,3431.376718433,"{'path': 'media/html/render_30283776_476018622457fc823903.html', 'size': 3763381.0, '_type': 'html-file', 'sha256': '476018622457fc8239036fe94ac0a2814446a040f8e9d886a78f4d4338120dde'}",0.0,927.93359375,30283776.0,-4.501445770263672,4729.23828125,-2048.033203125,-4.002741813659668,3.2212002277374268,0.0
1.780374805093743e-05,0.267578125,3.034069299697876,27571.58768674725,30537728.0,0.0,1774887144.7716863,159.9970703125,159.9970703125,258.302734375,3455.22953604,,0.0,913.6337890625,30537728.0,-4.505712032318115,5031.2900390625,-2015.0029296875,-3.998530864715576,3.2277963161468506,0.0
-9.627322469896171e-06,0.3037109375,3.036574125289917,27557.604240026707,30791680.0,0.0,1774887168.405615,200.6298828125,200.6298828125,285.4072265625,3478.63125647,,0.0,898.4833984375,30791680.0,-4.496030807495117,4964.0576171875,-1859.9224853515625,-4.000970363616943,3.226097345352173,0.0
3.038503791685798e-06,0.2861328125,3.033918857574463,27611.871676351435,31045632.0,0.0,1774887191.8072479,176.0234375,176.0234375,285.8994140625,3502.209933721,,0.0,882.033203125,31045632.0,-4.487838268280029,4942.357421875,-1924.259033203125,-3.9998395442962646,3.2275307178497314,0.0
-2.6536818609201873e-07,0.2724609375,3.0310254096984863,27695.63589961683,31299584.0,0.0,1774887215.3859932,153.5947265625,153.5947265625,285.56640625,3525.599892838,,0.0,944.025390625,31299584.0,-4.482563495635986,5374.193359375,-2070.28515625,-4.000123500823975,3.224669933319092,0.0
1.5817713574506342e-05,0.28515625,3.037123918533325,27649.237984251475,31553536.0,0.0,1774887289.3509054,182.04296875,182.04296875,270.919921875,3576.174314649,"{'path': 'media/html/render_31553536_a99a950073c8f6b81d58.html', 'size': 3813721.0, '_type': 'html-file', 'sha256': 'a99a950073c8f6b81d58f59e6af40fbdafa457f8f8f1065852ce19a4431fbe2c'}",0.0,904.84765625,31553536.0,-4.49105167388916,5174.9609375,-2014.3697509765625,-3.9986929893493652,3.230332374572754,0.0
-1.9779148715315387e-05,0.2548828125,3.0367062091827393,27685.744122108485,31807488.0,0.0,1774887289.5627599,176.3427734375,176.3427734375,286.0341796875,3599.837563244,,0.0,948.0263671875,31807488.0,-4.487088680267334,5449.23291015625,-2045.18701171875,-4.001865863800049,3.2271909713745117,0.0
1.3069509805063717e-05,0.2587890625,3.047607660293579,27501.1892738142,32061440.0,0.0,1774887313.0135956,169.5517578125,169.5517578125,296.7177734375,3623.449303755,,0.0,901.4853515625,32061440.0,-4.473959445953369,4747.0654296875,-1929.825439453125,-3.99894380569458,3.2397425174713135,0.0
6.293633418863465e-07,0.28515625,3.052420139312744,27602.19198585518,32315392.0,0.0,1774887336.6253033,184.919921875,184.919921875,308.9248046875,3646.860959032,,0.0,916.291015625,32315392.0,-4.488523960113525,5153.244140625,-1993.14892578125,-4.000049114227295,3.246213674545288,0.0
-6.696716354781529e-06,0.2666015625,3.0602619647979736,27579.43912787244,32569344.0,0.0,1774887360.0369577,172.626953125,172.626953125,285.1640625,3670.443415286,,0.0,962.0947265625,32569344.0,-4.4950408935546875,5824.0146484375,-2214.560791015625,-4.000698566436768,3.2523903846740723,0.0
9.41284088185057e-06,0.2353515625,3.0647685527801514,27691.95436236746,32823296.0,0.0,1774887434.1804376,157.74609375,157.74609375,282.1494140625,3721.003931659,"{'size': 3805485.0, '_type': 'html-file', 'sha256': '40611fc058a9bc9f3f3cb9fff5f63fa06ceb4e583e2567a67f3c71307799d442', 'path': 'media/html/render_32823296_40611fc058a9bc9f3f3c.html'}",0.0,944.9228515625,32823296.0,-4.499281406402588,5442.8427734375,-1994.5399169921875,-3.999265670776367,3.2548911571502686,0.0
-2.4604189093224704e-05,0.2373046875,3.071890354156494,27625.80708783868,33077248.0,0.0,1774887434.3833516,165.1943359375,165.1943359375,258.6015625,3744.807185896,,0.0,842.7607421875,33077248.0,-4.484429836273193,4258.892578125,-1901.283203125,-4.00226354598999,3.258551836013794,0.0
1.4990067938924767e-05,0.25,3.067298650741577,27663.10912870074,33331200.0,0.0,1774887457.9832995,156.3798828125,156.3798828125,270.83984375,3768.235480673,,0.0,916.5263671875,33331200.0,-4.480751037597656,5312.45361328125,-2019.394775390625,-3.998802423477173,3.249650001525879,0.0
7.499525054299738e-06,0.275390625,3.0796945095062256,27538.928530305202,33585152.0,0.0,1774887481.4113958,166.8935546875,166.8935546875,265.7392578125,3791.80108442,,0.0,898.3896484375,33585152.0,-4.486950874328613,5199.3056640625,-2058.98486328125,-3.9994449615478516,3.267970561981201,0.0
-1.2281946510483976e-05,0.236328125,3.0867393016815186,27727.284307621405,33839104.0,0.0,1774887504.9771163,139.740234375,139.740234375,266.4833984375,3815.200479926,,0.0,951.1552734375,33839104.0,-4.4796833992004395,5350.537109375,-2265.228515625,-4.00119161605835,3.2749922275543213,0.0
1.177432386612054e-05,0.1904296875,3.0911154747009277,27613.47225538607,34093056.0,0.0,1774887577.7631085,134.06640625,134.06640625,273.140625,3864.58652177,"{'path': 'media/html/render_34093056_26d6a634c0fcbccb648d.html', 'size': 3809233.0, '_type': 'html-file', 'sha256': '26d6a634c0fcbccb648d6dbf2402ecbd75d438d4205abe60a13ecedd93b60677'}",0.0,913.42578125,34093056.0,-4.495007038116455,5147.720703125,-2003.50634765625,-3.9990806579589844,3.275481939315796,0.0
-2.815713514792151e-06,0.2119140625,3.094789981842041,27669.79582779237,34347008.0,0.0,1774887577.9810355,135.4111328125,135.4111328125,263.30078125,3888.230174911,,0.0,837.05859375,34347008.0,-4.492623329162598,4627.9912109375,-1866.71337890625,-4.000358581542969,3.2781970500946045,0.0
-1.143636609413079e-06,0.2568359375,3.0996615886688232,27560.050657930195,34600960.0,0.0,1774887601.405772,157.318359375,157.318359375,261.2802734375,3911.842764157,,0.0,879.8544921875,34600960.0,-4.493951797485352,4917.2607421875,-1983.0128173828125,-4.000208377838135,3.2846944332122803,0.0
1.3866033441445325e-05,0.2587890625,3.0997931957244873,27590.21911586553,34854912.0,0.0,1774887625.0186915,183.455078125,183.455078125,272.640625,3935.259142588,,0.0,891.1162109375,34854912.0,-4.497966766357422,4898.2236328125,-2062.20556640625,-3.998878240585327,3.2907872200012207,0.0
-7.783899036439834e-07,0.2490234375,3.1008429527282715,27559.542229299226,35108864.0,0.0,1774887648.435129,170.8740234375,170.8740234375,237.5458984375,3958.841095479,,0.0,940.6650390625,35108864.0,-4.505428314208984,5501.19970703125,-2097.79150390625,-4.000180244445801,3.290752649307251,0.0
3.471459649517783e-06,0.287109375,3.112065315246582,27669.62835137599,35362816.0,0.0,1774887722.8099465,183.6435546875,183.6435546875,281.88671875,4009.633365112,"{'path': 'media/html/render_35362816_3c837f880d01473c993a.html', 'size': 3752317.0, '_type': 'html-file', 'sha256': '3c837f880d01473c993a79516e5cef40e1c1c14578082f473ebae36f9773423b'}",0.0,976.3193359375,35362816.0,-4.513706207275391,5517.02880859375,-2283.2080078125,-3.9997987747192383,3.305567741394043,0.0
1.9113138478132896e-05,0.2705078125,3.1105852127075195,27607.217737220395,35616768.0,0.0,1774887723.031319,181.5283203125,181.5283203125,318.046875,4033.478669484,,0.0,972.7939453125,35616768.0,-4.508974075317383,5510.0810546875,-2305.45947265625,-3.9983859062194824,3.3004796504974365,0.0
1.2795122756870114e-06,0.23046875,3.1102821826934814,27585.286707983963,35870720.0,0.0,1774887746.6545768,159.1923828125,159.1923828125,227.1259765625,4056.87139635,,0.0,928.6982421875,35870720.0,-4.508144855499268,5953.35888671875,-2148.37841796875,-3.9999935626983643,3.299135446548462,0.0
2.4182229026337154e-05,0.26171875,3.1262595653533936,27629.480373908187,36124672.0,0.0,1774887770.0473728,163.0654296875,163.0654296875,290.626953125,4080.449493854,,0.0,926.7041015625,36124672.0,-4.52836799621582,5379.1748046875,-2118.981201171875,-3.9978678226470947,3.3271265029907227,0.0
-1.2955494639754761e-05,0.2880859375,3.1338648796081543,27680.55953970857,36378624.0,0.0,1774887793.625476,176.0615234375,176.0615234375,294.75,4103.857061246,,0.0,897.6796875,36378624.0,-4.532642364501953,5224.1142578125,-2072.084228515625,-4.001308441162109,3.3405954837799072,0.0
-1.7128457329818048e-05,0.2900390625,3.1358938217163086,27588.870620586993,36632576.0,0.0,1774887867.9756396,197.91796875,197.91796875,293.1328125,4154.799020938,"{'path': 'media/html/render_36632576_cf62a4d7e70a827f08ba.html', 'size': 3794529.0, '_type': 'html-file', 'sha256': 'cf62a4d7e70a827f08ba483f7aeb0dde44f7611543b49d5fcad7311dae3da394'}",0.0,950.5771484375,36632576.0,-4.534557819366455,5629.99609375,-2161.16552734375,-4.00166130065918,3.339183807373047,0.0
4.9014153773896396e-05,0.2568359375,3.145423650741577,27643.2915213038,36886528.0,0.0,1774887868.2076602,172.734375,172.734375,306.2998046875,4178.516090568,,0.0,943.55078125,36886528.0,-4.539629936218262,5421.0595703125,-2147.877197265625,-3.9955618381500244,3.3547000885009766,0.0
-3.065049895667471e-05,0.3330078125,3.1457996368408203,27485.583336068597,37140480.0,0.0,1774887891.692086,221.458984375,221.458984375,324.9443359375,4202.105436354,,0.0,913.9658203125,37140480.0,-4.548912048339844,5015.0419921875,-2127.1650390625,-4.002968788146973,3.3549551963806152,0.0
6.851656962680863e-06,0.265625,3.147348403930664,27649.05855552219,37394432.0,0.0,1774887915.2814724,176.609375,176.609375,289.98828125,4225.502793156,,0.0,911.3623046875,37394432.0,-4.551673889160156,4999.32373046875,-1872.75634765625,-3.999467611312866,3.3585073947906494,0.0
2.3378512196359225e-05,0.296875,3.1524131298065186,27621.671331504822,37648384.0,0.0,1774887938.678788,205.279296875,205.279296875,322.880859375,4249.091623953,,0.0,952.830078125,37648384.0,-4.553391933441162,5216.7724609375,-2067.945068359375,-3.997910499572754,3.358419418334961,0.0
-2.087540451611858e-06,0.255859375,3.1588010787963867,27650.350494354112,37902336.0,0.0,1774888011.8059275,168.1796875,168.1796875,283.369140625,4298.629362806,"{'path': 'media/html/render_37902336_2fbe3f69cdf89087da49.html', 'size': 3752585.0, '_type': 'html-file', 'sha256': '2fbe3f69cdf89087da494d0c9dc5adeda7f2ae4f057a86645c984bdddc83cf55'}",0.0,957.2744140625,37902336.0,-4.568848133087158,5236.09033203125,-2308.28369140625,-4.000296592712402,3.373335123062134,0.0
1.7284060959354974e-05,0.2177734375,3.154492139816284,27566.656943572165,38156288.0,0.0,1774888012.029372,146.001953125,146.001953125,295.298828125,4322.461925159,,0.0,935.3603515625,38156288.0,-4.575554847717285,4982.86865234375,-2084.033935546875,-3.9984488487243652,3.367234945297241,0.0
1.6512553884240333e-06,0.2568359375,3.1603918075561523,27655.32845841582,38410240.0,0.0,1774888035.6378884,171.396484375,171.396484375,320.2822265625,4345.876628023,,0.0,925.6953125,38410240.0,-4.554308891296387,5190.380859375,-2213.062255859375,-3.9999516010284424,3.3715546131134033,0.0
6.993208899075398e-06,0.2353515625,3.160783290863037,27573.909528639848,38664192.0,0.0,1774888059.052587,150.6162109375,150.6162109375,279.40625,4369.466253058,,0.0,910.671875,38664192.0,-4.567476272583008,5088.08447265625,-2145.6494140625,-3.999431610107422,3.3754546642303467,0.0
-6.73038948661997e-06,0.283203125,3.1588637828826904,27650.37561658359,38918144.0,0.0,1774888082.642234,187.6611328125,187.6611328125,297.3662109375,4392.878535315,,0.0,902.66796875,38918144.0,-4.577906131744385,4929.78564453125,-1964.456787109375,-4.000762462615967,3.3752708435058594,0.0
1.689814439487236e-06,0.275390625,3.1613576412200928,27578.057412693717,39172096.0,0.0,1774888156.939898,179.4970703125,179.4970703125,277.416015625,4443.763298633,"{'_type': 'html-file', 'sha256': 'f849857169d846f5ecf80061246a14f0015117e2ca7214cfa2f8ee8733d9ec42', 'path': 'media/html/render_39172096_f849857169d846f5ecf8.html', 'size': 3766789.0}",0.0,862.6513671875,39172096.0,-4.580549716949463,4518.83984375,-1736.401611328125,-3.9999382495880127,3.381758213043213,0.0
7.007408839854179e-06,0.30859375,3.166172504425049,27687.13017206644,39426048.0,0.0,1774888157.1577253,197.8505859375,197.8505859375,303.4794921875,4467.416304034,,0.0,893.4541015625,39426048.0,-4.583524703979492,4546.69189453125,-2029.055419921875,-3.999427556991577,3.383185386657715,0.0
1.593650995346252e-05,0.27734375,3.164914846420288,27544.666343125486,39680000.0,0.0,1774888180.5923474,170.8759765625,170.8759765625,285.2822265625,4491.011651211,,0.0,854.3154296875,39680000.0,-4.581484794616699,4334.5224609375,-1906.7103271484375,-3.9985406398773193,3.3766255378723145,0.0
-1.1638792784651741e-05,0.3046875,3.162128210067749,27632.244223207017,39933952.0,0.0,1774888204.187669,196.8623046875,196.8623046875,284.060546875,4514.418535173,,0.0,943.7451171875,39933952.0,-4.593481540679932,5234.0439453125,-2252.357666015625,-4.001256465911865,3.379845142364502,0.0
3.202620428055525e-05,0.2568359375,3.1689505577087402,27585.605335543598,40187904.0,0.0,1774888227.5945773,160.8525390625,160.8525390625,288.2978515625,4538.007374449,,0.0,936.8525390625,40187904.0,-4.602677345275879,5351.8291015625,-2305.39111328125,-3.99690842628479,3.384363889694214,0.0
-1.3762087291979697e-05,0.2841796875,3.1722843647003174,27657.04395235659,40441856.0,0.0,1774888300.4778647,182.1669921875,182.1669921875,315.5556640625,4587.301297216,"{'_type': 'html-file', 'sha256': 'f50c4b84ceb2d8429f3dae73ea04c191471ee026179e984a8e1490a8aebf8323', 'path': 'media/html/render_40441856_f50c4b84ceb2d8429f3d.html', 'size': 3816761.0}",0.0,937.744140625,40441856.0,-4.604225158691406,4751.61328125,-2077.0625,-4.001506805419922,3.3860511779785156,0.0
-8.593988241045736e-06,0.30078125,3.1753575801849365,27611.769320051502,40695808.0,0.0,1774888300.6940086,199.2265625,199.2265625,299.7978515625,4611.125545086,,0.0,910.9580078125,40695808.0,-4.606069564819336,4643.9736328125,-2064.52099609375,-4.000958442687988,3.3889827728271484,0.0
1.734943361952901e-05,0.2578125,3.169239044189453,27628.096506716574,40949760.0,0.0,1774888324.301651,174.5146484375,174.5146484375,323.1181640625,4634.545072044,,0.0,881.8583984375,40949760.0,-4.609652042388916,4494.51171875,-2029.62158203125,-3.9983768463134766,3.3865528106689453,0.0
-2.2059542970964685e-05,0.2626953125,3.172738552093506,27551.708525142833,41203712.0,0.0,1774888347.7210705,179.302734375,179.302734375,312.97265625,4658.143912985,,0.0,905.5927734375,41203712.0,-4.607221603393555,4998.794921875,-1947.998291015625,-4.002299785614014,3.3824868202209473,0.0
1.727863127598539e-05,0.2978515625,3.1714446544647217,27611.122989752963,41457664.0,0.0,1774888371.3200018,191.0166015625,191.0166015625,313.185546875,4681.564395639,,0.0,870.4833984375,41457664.0,-4.609833240509033,4314.361328125,-1978.4451904296875,-3.9983978271484375,3.3865370750427246,0.0
8.741005331103224e-06,0.2802734375,3.1568727493286133,27553.961443923836,41711616.0,0.0,1774888445.8393843,184.123046875,184.123046875,280.763671875,4732.662805243,"{'sha256': 'df8fedf90745da6e26041d85c1fbda654f73a8d85c0ce52d2980c69918f9867b', 'path': 'media/html/render_41711616_df8fedf90745da6e2604.html', 'size': 3776725.0, '_type': 'html-file'}",0.0,911.837890625,41711616.0,-4.632272243499756,4980.142578125,-2113.45263671875,-3.999229907989502,3.3637871742248535,0.0
3.8744511243749e-07,0.32421875,3.167863368988037,27657.232820491623,41965568.0,0.0,1774888446.06598,217.0380859375,217.0380859375,325.193359375,4756.314571253,,0.0,950.4267578125,41965568.0,-4.624999046325684,5182.8740234375,-2222.1904296875,-4.000068664550781,3.377232074737549,0.0
9.900534678308759e-06,0.28125,3.1645824909210205,27566.001309004245,42219520.0,0.0,1774888469.4906466,183.7822265625,183.7822265625,290.44921875,4779.906850391,,0.0,851.6171875,42219520.0,-4.624956130981445,4375.72021484375,-1956.894287109375,-3.9991016387939453,3.374318838119507,0.0
-1.9290806449134834e-05,0.2529296875,3.1649668216705322,27647.29166578199,42473472.0,0.0,1774888493.082768,142.748046875,142.748046875,294.5009765625,4803.326883651,,0.0,882.1513671875,42473472.0,-4.629085063934326,4946.6630859375,-1836.218505859375,-4.002047538757324,3.3723695278167725,0.0
1.2105155292374548e-05,0.294921875,3.1569552421569824,27550.11652316827,42727424.0,0.0,1774888516.5029604,194.7138671875,194.7138671875,323.5625,4826.924018018,,0.0,992.216796875,42727424.0,-4.624380111694336,5643.5673828125,-2419.4423828125,-3.998887777328491,3.3635475635528564,0.0
