eval/episode_reward_ctrl,step,_step,eval/episode_reward_near,render,training/log_alpha,eval/episode_success,eval/episode_reward_survive,_runtime,eval/episode_success_hard,eval/episode_dist,training/alpha_loss,training/critic_loss,training/entropy,eval/episode_success_easy,eval/episode_reward,_timestamp,training/actor_loss,eval/episode_reward_dist,eval/episode_success_any,training/sps
-1552.229248046875,22157312.0,22157312.0,0.0,,-4.442978858947754,168.6005859375,788.79296875,2485.120782834,0.0,3861.00048828125,1.6761849110480398e-05,3.362604856491089,-3.9987003803253174,276.8076171875,168.6005859375,1774833886.1126218,3.1381306648254395,0.0,0.2939453125,27600.36385328122
-1642.5506591796875,22411264.0,22411264.0,0.0,,-4.451830863952637,169.3701171875,826.111328125,2508.729514385,0.0,4131.826171875,2.185037374147214e-06,3.3636972904205322,-3.999927520751953,254.98828125,169.3701171875,1774833909.5281644,3.1345553398132324,0.0,0.265625,27562.19653323739
-1526.554931640625,22665216.0,22665216.0,0.0,"{'_type': 'html-file', 'sha256': 'faed05cf218804a338b22c59e3019aa87b5748b925de7b2a9824e514b6772a18', 'path': 'media/html/render_22665216_faed05cf218804a338b2.html', 'size': 3810933.0}",-4.453721046447754,185.54296875,762.4384765625,2558.509822037,0.0,3320.58642578125,2.420628152322024e-05,3.3638699054718018,-3.998035430908203,328.38671875,185.54296875,1774833982.9178567,3.1375343799591064,0.0,0.2998046875,27597.564905152405
-1728.48291015625,22919168.0,22919168.0,0.0,,-4.449728488922119,160.42578125,767.8134765625,2582.337982592,0.0,3585.05078125,-2.2137613996164873e-05,3.356739044189453,-4.002018451690674,291.1455078125,160.42578125,1774833983.1270256,3.138531446456909,0.0,0.255859375,27518.662728106225
-1643.3687744140625,23173120.0,23173120.0,0.0,,-4.445103645324707,157.5615234375,806.4716796875,2605.775201312,0.0,3999.279541015625,5.15040574100567e-06,3.368314027786255,-3.999680519104004,260.8984375,157.5615234375,1774834006.7454145,3.146272659301758,0.0,0.2470703125,27614.221069394232
-1626.0074462890625,23427072.0,23427072.0,0.0,,-4.468730449676514,169.3271484375,788.73828125,2629.403909197,0.0,3630.548828125,2.806582961056847e-05,3.3756744861602783,-3.9976871013641357,311.328125,169.3271484375,1774834030.1826289,3.1479880809783936,0.0,0.2470703125,27493.970629475683
-1529.87060546875,23681024.0,23681024.0,0.0,,-4.455825328826904,170.2158203125,778.2978515625,2652.842434871,0.0,3772.2880859375,-3.465200279606506e-05,3.3631060123443604,-4.003096103668213,295.9375,170.2158203125,1774834053.8111103,3.143795967102051,0.0,0.2744140625,27561.574630034094
-1677.521728515625,23934976.0,23934976.0,0.0,"{'path': 'media/html/render_23934976_bf4ea14ed6fad3bb074f.html', 'size': 3812177.0, '_type': 'html-file', 'sha256': 'bf4ea14ed6fad3bb074fe59dbb91db07f46123cd5cd2154cce425340296ec5e5'}",-4.458832263946533,188.1337890625,875.3232421875,2703.050982264,0.0,4355.359375,-2.1043078959337436e-06,3.3677284717559814,-4.000287055969238,315.9658203125,188.1337890625,1774834127.4590008,3.1426007747650146,0.0,0.2685546875,27482.940930526893
-1569.1439208984375,24188928.0,24188928.0,0.0,,-4.458297252655029,169.265625,852.2041015625,2726.75652069,0.0,4230.927734375,3.4932087146444246e-05,3.382598400115967,-3.9971227645874023,298.2724609375,169.265625,1774834127.6900406,3.157503604888916,0.0,0.2734375,27529.489167618172
-1611.6783447265625,24442880.0,24442880.0,0.0,,-4.477065086364746,164.9296875,849.4404296875,2750.379168285,0.0,4291.486328125,2.1280522560118698e-05,3.366909980773926,-3.998225212097168,309.3564453125,164.9296875,1774834151.1638696,3.148787498474121,0.0,0.2568359375,27403.60469919468
-1731.996826171875,24696832.0,24696832.0,0.0,,-4.475786209106445,153.162109375,894.8388671875,2773.800531621,0.0,4528.1748046875,-1.528846587461885e-05,3.357485055923462,-4.001469135284424,295.2373046875,153.162109375,1774834174.786538,3.1373839378356934,0.0,0.2431640625,27566.290240960498
-1601.3671875,24950784.0,24950784.0,0.0,,-4.484189987182617,173.490234375,913.5830078125,2797.41594388,0.0,4646.78515625,-1.410192999173887e-05,3.36690092086792,-4.001333236694336,324.0888671875,173.490234375,1774834198.2078931,3.1440486907958984,0.0,0.2763671875,27543.61502713254
-1580.443115234375,25204736.0,25204736.0,0.0,"{'path': 'media/html/render_25204736_e78634c770cc0c31e7c0.html', 'size': 3823209.0, '_type': 'html-file', 'sha256': 'e78634c770cc0c31e7c06e1609dc870b9f23d8cc3c1f7470a9931bc79315af0a'}",-4.485212802886963,171.1962890625,841.7021484375,2847.35936812,0.0,4258.5712890625,2.9207983970991336e-05,3.3632891178131104,-3.9975597858428955,290.6630859375,171.1962890625,1774834271.7673864,3.1408097743988037,0.0,0.26171875,27594.19033177865
-1644.9989013671875,25458688.0,25458688.0,0.0,,-4.4792022705078125,189.244140625,864.2958984375,2871.215316238,0.0,4392.697265625,-1.8114535123459063e-05,3.359851598739624,-4.001696586608887,313.6806640625,189.244140625,1774834271.9755044,3.1386139392852783,0.0,0.2958984375,27529.699066483427
-1831.11328125,25712640.0,25712640.0,0.0,,-4.475550651550293,175.10546875,872.1044921875,2894.659409269,0.0,4263.52685546875,-2.5110468868660973e-06,3.337883710861206,-4.000321388244629,315.4677734375,175.10546875,1774834295.6228244,3.1196773052215576,0.0,0.283203125,27525.69375228201
-1687.1671142578125,25966592.0,25966592.0,0.0,,-4.490542411804199,164.611328125,808.66015625,2918.268497517,0.0,3841.21435546875,3.421293877181597e-05,3.347169876098633,-3.9971022605895996,299.349609375,164.611328125,1774834319.066736,3.124279260635376,0.0,0.26953125,27477.273457756764
-1789.177490234375,26220544.0,26220544.0,0.0,,-4.476694583892822,207.5439453125,893.7236328125,2941.678789534,0.0,4317.630859375,-3.644806565716863e-05,3.3365116119384766,-4.003305912017822,344.4775390625,207.5439453125,1774834342.6759465,3.117982864379883,0.0,0.296875,27597.265306888094
-1811.9735107421875,26474496.0,26474496.0,0.0,"{'sha256': 'f1f8c4b2e62d26189c32fc6333344f5a6c7a5ed13511871a1c181889a3c176dd', 'path': 'media/html/render_26474496_f1f8c4b2e62d26189c32.html', 'size': 3818273.0, '_type': 'html-file'}",-4.465974807739258,187.5419921875,902.91796875,2991.901995095,0.0,4611.927734375,2.6428710043546744e-05,3.3304336071014404,-3.9978091716766357,323.8916015625,187.5419921875,1774834416.310044,3.110511302947998,0.0,0.283203125,27574.96601405382
-1828.2520751953125,26728448.0,26728448.0,0.0,,-4.481371879577637,174.38671875,872.82421875,3015.572197881,0.0,4204.61279296875,7.731482583039906e-07,3.3289153575897217,-4.0000386238098145,308.47265625,174.38671875,1774834416.518133,3.1073415279388428,0.0,0.28515625,27570.036203432468
-1680.2177734375,26982400.0,26982400.0,0.0,,-4.46870756149292,175.1748046875,812.4619140625,3039.196045594,0.0,3655.604248046875,6.902309451106703e-06,3.3262100219726562,-3.999500036239624,334.5380859375,175.1748046875,1774834439.9796503,3.105095863342285,0.0,0.2724609375,27450.37671643153
-1781.025146484375,27236352.0,27236352.0,0.0,,-4.478216648101807,182.81640625,888.556640625,3062.624664972,0.0,4321.29296875,-6.80693301546853e-06,3.323202610015869,-4.000697612762451,325.01171875,182.81640625,1774834463.6035008,3.1043009757995605,0.0,0.2734375,27556.47422860442
-1745.037841796875,27490304.0,27490304.0,0.0,,-4.48043155670166,178.8720703125,875.6640625,3086.219365536,0.0,4289.84521484375,1.4036979337106459e-05,3.320437431335449,-3.998867988586426,308.1591796875,178.8720703125,1774834487.0320845,3.106092929840088,0.0,0.2724609375,27523.474612879392
-1596.556884765625,27744256.0,27744256.0,0.0,"{'_type': 'html-file', 'sha256': 'b66ed47eb92e3becbde73be9fb94187cabe16c2dfb61fc1ad3ce04965eaa06c6', 'path': 'media/html/render_27744256_b66ed47eb92e3becbde7.html', 'size': 3836685.0}",-4.468719959259033,176.224609375,827.640625,3136.295230394,0.0,4055.53662109375,-1.9226847143727355e-05,3.3260269165039062,-4.00179386138916,326.0830078125,176.224609375,1774834560.7032566,3.103292226791382,0.0,0.26953125,27632.66071212832
-1554.4468994140625,27998208.0,27998208.0,0.0,,-4.482109546661377,186.748046875,786.072265625,3160.202386669,0.0,3711.69189453125,1.0198136806138791e-05,3.32055401802063,-3.999208688735962,312.9541015625,186.748046875,1774834560.9638567,3.099925994873047,0.0,0.2861328125,27544.276007766635
-1493.5892333984375,28252160.0,28252160.0,0.0,,-4.495968341827393,177.2568359375,753.3095703125,3183.618895072,0.0,3380.8251953125,5.066346147941658e-06,3.333714485168457,-3.999656915664673,326.87109375,177.2568359375,1774834584.6098373,3.108673572540283,0.0,0.26953125,27523.783279435323
-1576.600341796875,28506112.0,28506112.0,0.0,,-4.505852699279785,184.6787109375,810.734375,3207.256575533,0.0,3510.0576171875,1.8537926735007204e-05,3.347170352935791,-3.9984476566314697,360.4794921875,184.6787109375,1774834608.0263758,3.120405912399292,0.0,0.25390625,27550.0103487396
-1548.341796875,28760064.0,28760064.0,0.0,,-4.5091633796691895,185.8095703125,799.234375,3230.687988857,0.0,3772.4443359375,1.623038770048879e-05,3.339841842651367,-3.998626470565796,322.02734375,185.8095703125,1774834631.6638675,3.113011360168457,0.0,0.271484375,27527.91182668996
-1542.88427734375,29014016.0,29014016.0,0.0,"{'_type': 'html-file', 'sha256': '948061610b971517260177049be9d0cea72d8201695cba27b7d0be0f4dea9c9a', 'path': 'media/html/render_29014016_948061610b9715172601.html', 'size': 3781465.0}",-4.511539936065674,196.583984375,822.3740234375,3279.938051148,0.0,3933.173095703125,-3.934351843781769e-05,3.35060977935791,-4.0036444664001465,315.17578125,196.583984375,1774834704.3460405,3.1207337379455566,0.0,0.2998046875,27504.1966815509
-1556.0894775390625,29267968.0,29267968.0,0.0,,-4.518769264221191,203.8984375,837.4716796875,3303.612563294,0.0,4030.5,2.743269214988686e-05,3.3468198776245117,-3.9976577758789062,342.126953125,203.8984375,1774834704.5871985,3.1199095249176025,0.0,0.294921875,27604.101913494862
-1641.2493896484375,29521920.0,29521920.0,0.0,,-4.519035339355469,170.61328125,826.4658203125,3327.216791463,0.0,4240.69091796875,1.766223431332037e-05,3.351057291030884,-3.9984843730926514,291.3544921875,170.61328125,1774834728.0196958,3.122997760772705,0.0,0.255859375,27541.303268965774
-1525.707275390625,29775872.0,29775872.0,0.0,,-4.522043228149414,172.998046875,823.85546875,3350.641060438,0.0,4072.0322265625,4.218608410155866e-06,3.3525917530059814,-3.9997198581695557,318.5068359375,172.998046875,1774834751.6242158,3.1253790855407715,0.0,0.255859375,27601.673418170245
-1812.56396484375,30029824.0,30029824.0,0.0,,-4.528833866119385,192.927734375,909.8662109375,3374.26794835,0.0,4551.88232421875,-8.836199413053691e-06,3.3587827682495117,-4.000924110412598,311.24609375,192.927734375,1774834775.048362,3.1320343017578125,0.0,0.2880859375,27530.912273484566
-1555.54443359375,30283776.0,30283776.0,0.0,"{'path': 'media/html/render_30283776_1de3f8a7f13854b7764e.html', 'size': 3842821.0, '_type': 'html-file', 'sha256': '1de3f8a7f13854b7764e589eefc1c8d028143870969ea4fb7af7329856c8948c'}",-4.523715496063232,190.515625,822.2001953125,3424.463226443,0.0,3623.44873046875,-3.2030932288762415e-06,3.3407366275787354,-4.000394344329834,347.466796875,190.515625,1774834848.8712611,3.1186602115631104,0.0,0.291015625,27541.543969984672
-1614.308349609375,30537728.0,30537728.0,0.0,,-4.510079383850098,173.6318359375,844.3876953125,3448.365197882,0.0,4047.693359375,-2.0539932847896125e-06,3.349789619445801,-4.000288486480713,331.60546875,173.6318359375,1774834849.1216764,3.1205506324768066,0.0,0.255859375,27539.77085699897
-1673.354248046875,30791680.0,30791680.0,0.0,,-4.513238906860352,167.013671875,879.279296875,3471.773749735,0.0,4255.681640625,-4.174189598415978e-07,3.3407793045043945,-4.000139236450195,318.5595703125,167.013671875,1774834872.7724395,3.1178317070007324,0.0,0.263671875,27501.463357408527
-1608.548095703125,31045632.0,31045632.0,0.0,,-4.513019561767578,206.5625,852.5087890625,3495.372137024,0.0,3755.845947265625,-1.022278047457803e-05,3.3401949405670166,-4.001030445098877,354.3115234375,206.5625,1774834896.1812494,3.114373207092285,0.0,0.306640625,27574.041584889364
-1730.5423583984375,31299584.0,31299584.0,0.0,,-4.5095415115356445,229.0009765625,882.529296875,3518.770677502,0.0,4096.1064453125,1.1927139894396532e-05,3.3352701663970947,-3.9990286827087402,333.4609375,229.0009765625,1774834919.7794657,3.1133785247802734,0.0,0.34375,27632.810536514782
-1561.34814453125,31553536.0,31553536.0,0.0,"{'path': 'media/html/render_31553536_baa78ccb1baf963fe2f9.html', 'size': 3831809.0, '_type': 'html-file', 'sha256': 'baa78ccb1baf963fe2f9990597e9339ed10a62606e5482c38795f75f4eecf07a'}",-4.505401134490967,198.45703125,854.9921875,3569.359777702,0.0,4127.447265625,5.535421678359853e-06,3.3482258319854736,-3.9996023178100586,319.6337890625,198.45703125,1774834993.7678034,3.125257730484009,0.0,0.3115234375,27615.66082495946
-1672.7578125,31807488.0,31807488.0,0.0,,-4.500412464141846,206.6103515625,865.5361328125,3593.064978945,0.0,4088.80859375,-2.160133772122208e-05,3.349194049835205,-4.002047061920166,347.033203125,206.6103515625,1774834994.0101202,3.1285059452056885,0.0,0.30078125,27621.71789037718
-1648.38720703125,32061440.0,32061440.0,0.0,,-4.520988464355469,208.990234375,854.2177734375,3616.69536127,0.0,4069.6181640625,2.5174629627144895e-05,3.334399461746216,-3.997840166091919,301.830078125,208.990234375,1774835017.4723094,3.1150505542755127,0.0,0.3115234375,27439.094975113712
-1561.3404541015625,32315392.0,32315392.0,0.0,,-4.507956027984619,208.5126953125,828.4443359375,3640.11754565,0.0,3728.173828125,-1.0438273420732003e-05,3.3294849395751953,-4.001055717468262,340.4208984375,208.5126953125,1774835041.1028252,3.1121766567230225,0.0,0.2890625,27541.083935606286
-1637.6895751953125,32569344.0,32569344.0,0.0,,-4.5121541023254395,199.1650390625,844.6923828125,3663.717690215,0.0,3789.578125,4.42457076132996e-06,3.3320465087890625,-3.999706268310547,328.982421875,199.1650390625,1774835064.5248222,3.1129963397979736,0.0,0.2900390625,27550.20132078299
-1599.4840087890625,32823296.0,32823296.0,0.0,"{'path': 'media/html/render_32823296_9f1f760e9fd410d6dff5.html', 'size': 3799537.0, '_type': 'html-file', 'sha256': '9f1f760e9fd410d6dff5bbcc7955da2d158c3fe67e935827ff2afacc969ead80'}",-4.5193376541137695,172.234375,856.0087890625,3712.982155008,0.0,4218.0810546875,1.2707125279121101e-05,3.342413902282715,-3.998948097229004,305.427734375,172.234375,1774835137.3901596,3.1234195232391357,0.0,0.251953125,27640.204129688027
-1665.779052734375,33077248.0,33077248.0,0.0,,-4.524744510650635,177.890625,826.1796875,3736.841649625,0.0,4021.13427734375,9.604128536011558e-06,3.331362724304199,-3.9992241859436035,300.0810546875,177.890625,1774835137.6185477,3.1154019832611084,0.0,0.2509765625,27595.008161076737
-1602.6646728515625,33331200.0,33331200.0,0.0,,-4.53348970413208,187.603515625,825.5283203125,3760.273991465,0.0,3677.7587890625,-1.1069726497225929e-05,3.3306729793548584,-4.001122951507568,330.0595703125,187.603515625,1774835161.2490945,3.1148173809051514,0.0,0.2841796875,27551.604476422282
-1696.121337890625,33585152.0,33585152.0,0.0,,-4.5319366455078125,188.8896484375,831.9326171875,3783.862052124,0.0,4057.376953125,1.0357567589380778e-05,3.3156931400299072,-3.9991543292999268,310.6025390625,188.8896484375,1774835184.6814082,3.106849431991577,0.0,0.2900390625,27518.519115616327
-1612.066162109375,33839104.0,33839104.0,0.0,,-4.535214900970459,212.3955078125,792.1044921875,3807.271966506,0.0,3521.345703125,-3.717957042681519e-06,3.327130079269409,-4.000452041625977,325.5244140625,212.3955078125,1774835208.2694707,3.116382360458374,0.0,0.3037109375,27668.61706691515
-1537.92138671875,34093056.0,34093056.0,0.0,"{'path': 'media/html/render_34093056_75ef92a8483cd393aed5.html', 'size': 3780637.0, '_type': 'html-file', 'sha256': '75ef92a8483cd393aed535e2022fc509a35253fe72a808fecf92dcddfb8ec1ed'}",-4.538240432739258,177.662109375,770.2314453125,3857.792631409,0.0,3552.53125,3.819617995759472e-05,3.3280410766601562,-3.996513605117798,290.6357421875,177.662109375,1774835282.2006667,3.113412618637085,0.0,0.259765625,27579.190623148785
-1615.77880859375,34347008.0,34347008.0,0.0,,-4.52680778503418,211.1328125,844.7626953125,3881.447901088,0.0,3609.1240234375,-3.2749892852734774e-05,3.3321480751037598,-4.003192901611328,355.3427734375,211.1328125,1774835282.4160619,3.1162984371185303,0.0,0.3310546875,27613.840214364838
-1726.9840087890625,34600960.0,34600960.0,0.0,,-4.535883903503418,215.0283203125,865.5986328125,3905.080603658,0.0,3622.447998046875,-1.5010189599706791e-05,3.314467191696167,-4.001480579376221,367.8984375,215.0283203125,1774835305.8553143,3.1068384647369385,0.0,0.3330078125,27538.28845343576
-1651.2010498046875,34854912.0,34854912.0,0.0,,-4.5354390144348145,203.697265625,835.9453125,3928.506583187,0.0,3525.51611328125,2.6408637495478615e-05,3.3227827548980713,-3.997675895690918,361.6630859375,203.697265625,1774835329.4877288,3.1115403175354004,0.0,0.3115234375,27538.148195849237
-1810.3807373046875,35108864.0,35108864.0,0.0,,-4.5481953620910645,213.166015625,892.0595703125,3952.111017721,0.0,4101.193359375,1.2512980902101845e-05,3.324552536010742,-3.9989349842071533,347.9873046875,213.166015625,1774835352.9140995,3.1182963848114014,0.0,0.3212890625,27526.18243778148
-1654.9219970703125,35362816.0,35362816.0,0.0,"{'path': 'media/html/render_35362816_fa8f1233bc68abd4d061.html', 'size': 3810585.0, '_type': 'html-file', 'sha256': 'fa8f1233bc68abd4d061910091dc70b67f044eb87db7ea6ea4c8d0337a93c118'}",-4.536162853240967,221.146484375,850.65625,4002.415275641,0.0,3899.3916015625,2.6405391508887988e-06,3.3194193840026855,-3.999861240386963,332.017578125,221.146484375,1774835426.8232727,3.1104283332824707,0.0,0.3212890625,27613.75430866743
-1765.9715576171875,35616768.0,35616768.0,0.0,,-4.532769203186035,217.33203125,908.4150390625,4026.260073012,0.0,4209.41162109375,-1.7493459381512366e-05,3.3325297832489014,-4.001755237579346,334.064453125,217.33203125,1774835427.0331268,3.119722604751587,0.0,0.345703125,27569.102828416955
-1754.82470703125,35870720.0,35870720.0,0.0,,-4.549228668212891,203.775390625,903.6630859375,4049.665342558,0.0,4197.4462890625,1.8655693565960974e-05,3.3242430686950684,-3.9983599185943604,318.0986328125,203.775390625,1774835450.6675725,3.113450765609741,0.0,0.326171875,27530.71516454442
-1591.400634765625,36124672.0,36124672.0,0.0,,-4.553399085998535,216.158203125,825.728515625,4073.261256604,0.0,3563.98876953125,-1.9606455680332147e-05,3.3288745880126953,-4.001941680908203,337.244140625,216.158203125,1774835474.07261,3.1186633110046387,0.0,0.3271484375,27596.6167954554
-1741.35693359375,36378624.0,36378624.0,0.0,,-4.54140567779541,191.0888671875,904.8935546875,4096.684947865,0.0,4423.70556640625,8.599442480772268e-06,3.3339765071868896,-3.999305009841919,331.8896484375,191.0888671875,1774835497.6686938,3.1261935234069824,0.0,0.2939453125,27624.676491349936
-1575.5682373046875,36632576.0,36632576.0,0.0,"{'_type': 'html-file', 'sha256': 'ee835283bab20dcaf4bd690e94bfd6e82e5d408e79dbdf6adbf51ea4c66f813b', 'path': 'media/html/render_36632576_ee835283bab20dcaf4bd.html', 'size': 3786221.0}",-4.552118301391602,245.935546875,843.7607421875,4147.331349991,0.0,3301.059814453125,2.7202428100281395e-05,3.3389744758605957,-3.9975273609161377,387.8896484375,245.935546875,1774835571.7393577,3.126131057739258,0.0,0.375,27549.08402938088
-1750.45361328125,36886528.0,36886528.0,0.0,,-4.5434465408325195,218.69140625,886.439453125,4171.036177326,0.0,3963.751220703125,-3.4548236726550385e-05,3.3354313373565674,-4.003358364105225,341.7099609375,218.69140625,1774835571.9586918,3.1228690147399902,0.0,0.328125,27596.5710361527
-1682.843994140625,37140480.0,37140480.0,0.0,,-4.539021968841553,233.8466796875,919.22265625,4194.650677061,0.0,4338.27783203125,-7.21200512998621e-06,3.3247525691986084,-4.000766754150391,330.7265625,233.8466796875,1774835595.443588,3.109290361404419,0.0,0.3349609375,27455.531330748672
-1707.665283203125,37394432.0,37394432.0,0.0,,-4.5402936935424805,224.095703125,937.4453125,4218.055170853,0.0,4121.8720703125,2.4446690076729283e-05,3.320167303085327,-3.997846841812134,362.3212890625,224.095703125,1774835619.058037,3.1106841564178467,0.0,0.33203125,27584.75377340582
-1731.3594970703125,37648384.0,37648384.0,0.0,,-4.537884712219238,232.439453125,956.2861328125,4241.665754449,0.0,4173.91064453125,-7.818232916179113e-06,3.3084192276000977,-4.000831604003906,344.5244140625,232.439453125,1774835642.4625528,3.0986382961273193,0.0,0.337890625,27588.889199912493
-1535.21044921875,37902336.0,37902336.0,0.0,"{'path': 'media/html/render_37902336_30f47e0b6a2b798686e7.html', 'size': 3798893.0, '_type': 'html-file', 'sha256': '30f47e0b6a2b798686e76a96f8694073d4d01ce23c6224a486f6f6b43d1c2d6a'}",-4.539670467376709,229.359375,831.41015625,4290.85029011,0.0,3399.34228515625,9.688732461654581e-06,3.3081390857696533,-3.9991984367370605,366.1962890625,229.359375,1774835715.2582953,3.0996313095092773,0.0,0.359375,27596.58605090717
-1684.5423583984375,38156288.0,38156288.0,0.0,,-4.534566879272461,226.5234375,933.48046875,4314.693214154,0.0,4293.984375,-8.708507266419474e-06,3.2951760292053223,-4.000913143157959,343.4296875,226.5234375,1774835715.4719734,3.0881898403167725,0.0,0.345703125,27535.628786413683
-1651.671142578125,38410240.0,38410240.0,0.0,,-4.541496276855469,260.0146484375,896.1015625,4338.123165267,0.0,4111.2958984375,-1.3403102457232308e-05,3.285370111465454,-4.001331329345703,335.900390625,260.0146484375,1774835739.1006186,3.086111545562744,0.0,0.404296875,27553.50527117811
-1688.7193603515625,38664192.0,38664192.0,0.0,,-4.533912658691406,235.3408203125,930.837890625,4361.729162812,0.0,4032.67333984375,1.97937752091093e-05,3.287214994430542,-3.9982903003692627,354.412109375,235.3408203125,1774835762.5304532,3.0837576389312744,0.0,0.3525390625,27527.522677454195
-1802.2275390625,38918144.0,38918144.0,0.0,,-4.535001277923584,231.533203125,914.26171875,4385.158060607,0.0,3899.890625,-4.723028723674361e-06,3.285815477371216,-4.000537395477295,373.529296875,231.533203125,1774835786.1366515,3.08171010017395,0.0,0.3671875,27588.74199517367
-1737.44189453125,39172096.0,39172096.0,0.0,"{'path': 'media/html/render_39172096_886567db93fb31ef3549.html', 'size': 3789237.0, '_type': 'html-file', 'sha256': '886567db93fb31ef354933731be33c8666475f910caef0cc9ae054e9f141d207'}",-4.535378932952881,247.05078125,955.01171875,4435.878154634,0.0,4339.337890625,1.1355818060110323e-05,3.280209541320801,-3.999051809310913,357.9013671875,247.05078125,1774835860.286108,3.0762081146240234,0.0,0.3818359375,27536.536404107774
-1674.98876953125,39426048.0,39426048.0,0.0,,-4.53030252456665,235.0732421875,885.962890625,4459.525934051,0.0,3883.8310546875,-1.5015177268651314e-05,3.266998291015625,-4.0014967918396,364.6982421875,235.0732421875,1774835860.4879978,3.065830945968628,0.0,0.3662109375,27629.106264599188
-1821.8480224609375,39680000.0,39680000.0,0.0,,-4.532508373260498,214.7333984375,939.1953125,4483.143197927,0.0,4570.62548828125,4.85475402456359e-06,3.270286798477173,-3.9996566772460938,308.048828125,214.7333984375,1774835883.9333768,3.0722014904022217,0.0,0.32421875,27486.26635926694
-1565.9541015625,39933952.0,39933952.0,0.0,,-4.529434680938721,247.1181640625,839.5,4506.561333334,0.0,3590.39990234375,9.739848792378325e-06,3.261817693710327,-3.9992055892944336,341.49609375,247.1181640625,1774835907.5504167,3.0624618530273438,0.0,0.396484375,27572.499104034505
-1659.1876220703125,40187904.0,40187904.0,0.0,,-4.532506942749023,250.8037109375,918.541015625,4530.170026252,0.0,4158.5732421875,5.242022211859876e-07,3.2568511962890625,-4.000049591064453,343.849609375,250.8037109375,1774835930.968729,3.058450937271118,0.0,0.3779296875,27540.50499777251
-1594.52197265625,40441856.0,40441856.0,0.0,"{'path': 'media/html/render_40441856_3e2fd3692e9aca962877.html', 'size': 3847161.0, '_type': 'html-file', 'sha256': '3e2fd3692e9aca96287756323896e0061787ec7e68d3b7f206766c040542d86b'}",-4.539264678955078,202.697265625,857.4619140625,4579.258954197,0.0,3627.4423828125,-1.9383196558919735e-05,3.262441635131836,-4.001885890960693,364.0673828125,202.697265625,1774836003.6669257,3.062516689300537,0.0,0.3251953125,27600.011271843785
-1600.029541015625,40695808.0,40695808.0,0.0,,-4.534806251525879,232.3251953125,864.1669921875,4603.114904996,0.0,3785.9326171875,1.5892514056758955e-05,3.2459657192230225,-3.9986448287963867,330.486328125,232.3251953125,1774836003.8819218,3.0500776767730713,0.0,0.3916015625,27563.580939186824
-1684.6600341796875,40949760.0,40949760.0,0.0,,-4.52524995803833,247.765625,904.283203125,4626.54843891,0.0,3729.2412109375,-8.084972250799183e-06,3.237431764602661,-4.000853061676025,391.5654296875,247.765625,1774836027.5223489,3.0420093536376953,0.0,0.3955078125,27526.895224162574
-1730.71923828125,41203712.0,41203712.0,0.0,,-4.524933815002441,247.62109375,858.703125,4650.16914474,0.0,3545.3173828125,1.2353983947832603e-05,3.2346765995025635,-3.9989709854125977,373.9013671875,247.62109375,1774836050.95568,3.0346012115478516,0.0,0.3896484375,27514.019542965605
-1745.603759765625,41457664.0,41457664.0,0.0,,-4.518794059753418,209.12109375,967.0,4673.599307609,0.0,4730.462890625,-1.3811425560561474e-05,3.228966474533081,-4.001368045806885,317.30859375,209.12109375,1774836074.57656,3.0351693630218506,0.0,0.3271484375,27540.562676834004
-1638.436279296875,41711616.0,41711616.0,0.0,"{'_type': 'html-file', 'sha256': 'be5a361664fa0194fa79b31c28e12b68cad52ef156eb7df66f059121852f5d11', 'path': 'media/html/render_41711616_be5a361664fa0194fa79.html', 'size': 3802885.0}",-4.523622035980225,221.263671875,874.779296875,4724.419499916,0.0,3912.203857421875,1.1112063475593459e-05,3.239105701446533,-3.9990904331207275,352.810546875,221.263671875,1774836148.8274891,3.0454628467559814,0.0,0.333984375,27519.74129158625
-1630.825927734375,41965568.0,41965568.0,0.0,,-4.5313286781311035,245.7783203125,917.9951171875,4748.089948186,0.0,3832.495849609375,5.77208811591845e-06,3.22885799407959,-3.9995646476745605,400.2333984375,245.7783203125,1774836149.048538,3.0329577922821045,0.0,0.392578125,27601.03614305414
-1716.5010986328125,42219520.0,42219520.0,0.0,,-4.536920070648193,243.2509765625,908.3720703125,4771.707083577,0.0,4059.7919921875,-3.814182718997472e-06,3.22556209564209,-4.000457763671875,354.3701171875,243.2509765625,1774836172.4973724,3.031712293624878,0.0,0.3798828125,27484.33369717574
-1716.7607421875,42473472.0,42473472.0,0.0,,-4.539620399475098,249.6279296875,906.8076171875,4795.140387905,0.0,4225.61328125,1.6052626961027272e-05,3.2213985919952393,-3.998615264892578,336.9111328125,249.6279296875,1774836196.1143613,3.0260729789733887,0.0,0.42578125,27581.12522215176
-1625.557373046875,42727424.0,42727424.0,0.0,,-4.5372443199157715,250.33203125,894.6630859375,4818.756482083,0.0,3792.27001953125,-9.431804755877238e-06,3.2152230739593506,-4.0009870529174805,374.8203125,250.33203125,1774836219.5477576,3.0236196517944336,0.0,0.447265625,27506.27562145699
