step,training/entropy,eval/episode_reward_dist,training/alpha_loss,eval/episode_success_any,eval/episode_success_hard,training/log_alpha,eval/episode_reward,_runtime,_step,eval/episode_dist,training/sps,training/critic_loss,eval/episode_success,training/actor_loss,eval/episode_success_easy,eval/episode_reward_survive,render,_timestamp,eval/episode_reward_ctrl,eval/episode_reward_near
22919168.0,0.0,0.0,3.289930464234203e-05,0.328125,0.0,0.0,276.8720703125,2818.668303504,22919168.0,6064.6474609375,22555.426968361175,0.7225801348686218,276.8720703125,-43.231475830078125,294.65234375,951.5400390625,,1773896673.1301458,-1764.646728515625,0.0
23173120.0,0.0,0.0,6.924167792021763e-06,0.236328125,0.0,0.0,180.3681640625,2844.11367483,23173120.0,5562.0751953125,22344.058652824417,0.7127572298049927,180.3681640625,-42.52598571777344,198.4755859375,805.3232421875,,1773896698.8087363,-1479.319091796875,0.0
23427072.0,0.0,0.0,-3.5218345146859065e-05,0.302734375,0.0,0.0,245.251953125,2869.716478035,23427072.0,6261.236328125,22538.463373353326,0.7478535771369934,245.251953125,-43.48388671875,267.8662109375,932.1298828125,,1773896724.2546358,-1767.196533203125,0.0
23681024.0,0.0,0.0,-9.56170310928428e-07,0.2978515625,0.0,0.0,249.419921875,2895.152915464,23681024.0,5565.16455078125,22449.58619737437,0.7328203320503235,249.419921875,-43.68449783325195,268.751953125,885.6201171875,,1773896749.8573859,-1594.570556640625,0.0
23934976.0,0.0,0.0,-3.5126464354107156e-05,0.2587890625,0.0,0.0,194.54296875,2947.278119316,23934976.0,5954.07177734375,22558.925664770744,0.7285875678062439,194.54296875,-44.42076873779297,215.013671875,866.2607421875,"{'path': 'media/html/render_23934976_24af5f0427d938ef4db2.html', 'size': 3861805.0, '_type': 'html-file', 'sha256': '24af5f0427d938ef4db287f6e1a46ec9a4150a2a24a8306ebd863ab6d93e72d8'}",1773896827.4197237,-1560.72119140625,0.0
24188928.0,0.0,0.0,-7.534510950790718e-05,0.33203125,0.0,0.0,266.3330078125,2972.986893503,24188928.0,5790.2275390625,22456.474161828846,0.7220565676689148,266.3330078125,-45.10023498535156,288.3779296875,927.3271484375,,1773896827.6205113,-1656.909912109375,0.0
24442880.0,0.0,0.0,0.00010777513671200722,0.314453125,0.0,0.0,254.0126953125,2998.505131241,24442880.0,5937.62109375,22458.702425662068,0.7313758730888367,254.0126953125,-44.97685623168945,270.5185546875,907.1015625,,1773896853.127843,-1672.037353515625,0.0
24696832.0,0.0,0.0,1.2996506484341808e-05,0.2734375,0.0,0.0,220.314453125,3023.904610278,24696832.0,5203.73779296875,22422.49143589284,0.7200321555137634,220.314453125,-45.798152923583984,237.6865234375,804.81640625,,1773896878.6455114,-1512.5908203125,0.0
24950784.0,0.0,0.0,2.59212883975124e-05,0.2783203125,0.0,0.0,212.10546875,3049.597033692,24950784.0,6228.142578125,22613.15920714326,0.7346954941749573,212.10546875,-46.24663543701172,240.3388671875,915.830078125,,1773896904.0455234,-1699.156005859375,0.0
25204736.0,0.0,0.0,-1.5676174371037632e-05,0.2880859375,0.0,0.0,244.4423828125,3101.586804146,25204736.0,6288.62548828125,22461.13432308073,0.742951512336731,244.4423828125,-46.11847686767578,261.06640625,915.3251953125,"{'sha256': '7b6d886a33c82ec070e9bc6f9a897b959837d323cb9643ae3a99295352de0e36', 'path': 'media/html/render_25204736_7b6d886a33c82ec070e9.html', 'size': 3860821.0, '_type': 'html-file'}",1773896981.72837,-1703.818603515625,0.0
25458688.0,0.0,0.0,3.580851262086071e-05,0.302734375,0.0,0.0,258.806640625,3127.247426618,25458688.0,6193.90576171875,22623.658083398623,0.7323318719863892,258.806640625,-46.51406478881836,284.060546875,941.541015625,,1773896981.9239068,-1823.1278076171875,0.0
25712640.0,0.0,0.0,-2.9276523491716944e-05,0.30859375,0.0,0.0,261.27734375,3152.654755341,25712640.0,6247.53125,22458.10293849255,0.7947224378585815,261.27734375,-46.19218063354492,279.5068359375,952.4423828125,,1773897007.388286,-1762.7030029296875,0.0
25966592.0,0.0,0.0,-1.3028022294747643e-05,0.3095703125,0.0,0.0,250.294921875,3178.218838311,25966592.0,6257.62646484375,22616.84535938043,0.7492240071296692,250.294921875,-46.946842193603516,284.4208984375,967.576171875,,1773897032.79567,-1867.9791259765625,0.0
26220544.0,0.0,0.0,2.654146919667255e-05,0.330078125,0.0,0.0,287.0615234375,3203.683039649,26220544.0,6220.2763671875,22472.672999779526,0.761784017086029,287.0615234375,-46.031333923339844,306.57421875,977.806640625,,1773897058.3590102,-1774.828857421875,0.0
26474496.0,0.0,0.0,9.128907549893484e-05,0.2744140625,0.0,0.0,224.7236328125,3254.767096773,26474496.0,6368.978515625,22505.457099527866,0.7506450414657593,224.7236328125,-46.79048538208008,245.234375,924.72265625,"{'_type': 'html-file', 'sha256': 'f074bfc4d3f506670f6e06bd6a35fd47ded38f8d6dbdc346db4d2fc0024b2ee6', 'path': 'media/html/render_26474496_f074bfc4d3f506670f6e.html', 'size': 3865689.0}",1773897134.9086733,-1609.7734375,0.0
26728448.0,0.0,0.0,-0.0001657463435549289,0.2998046875,0.0,0.0,253.1396484375,3280.476232994,26728448.0,5968.8017578125,22497.84382914376,0.7577439546585083,253.1396484375,-47.02937316894531,268.01171875,921.82421875,,1773897135.153638,-1749.35107421875,0.0
26982400.0,0.0,0.0,7.509993156418204e-05,0.3203125,0.0,0.0,267.7744140625,3306.072085215,26982400.0,6201.8134765625,22543.190549633608,0.7590696215629578,267.7744140625,-47.802589416503906,286.974609375,944.921875,,1773897160.61692,-1781.17236328125,0.0
27236352.0,0.0,0.0,4.7305013140430674e-05,0.33984375,0.0,0.0,289.125,3331.487014939,27236352.0,6507.3193359375,22491.09145966112,0.7479637265205383,289.125,-47.82564926147461,308.052734375,974.5087890625,,1773897186.212783,-1833.522216796875,0.0
27490304.0,0.0,0.0,-7.518191705457866e-05,0.33203125,0.0,0.0,287.9873046875,3357.124465054,27490304.0,5831.73291015625,22583.20707957427,0.7460728883743286,287.9873046875,-48.55435562133789,303.751953125,937.9521484375,,1773897211.6279864,-1783.7056884765625,0.0
27744256.0,0.0,0.0,8.780317148193717e-05,0.3212890625,0.0,0.0,270.4931640625,3409.216228984,27744256.0,5972.953125,22465.562344160793,0.7586736083030701,270.4931640625,-48.2892951965332,291.0625,950.837890625,"{'sha256': 'f8495233811daee76280f30ae134872465b7f2e35089f132aead356351d40446', 'path': 'media/html/render_27744256_f8495233811daee76280.html', 'size': 3852245.0, '_type': 'html-file'}",1773897289.357787,-1757.765625,0.0
27998208.0,0.0,0.0,-7.499254570575431e-05,0.3369140625,0.0,0.0,276.0947265625,3435.053210667,27998208.0,6026.462890625,22597.988875015915,0.733044445514679,276.0947265625,-49.28194046020508,299.8857421875,962.75,,1773897289.5633862,-1778.5616455078125,0.0
28252160.0,0.0,0.0,8.871905447449535e-05,0.2958984375,0.0,0.0,250.798828125,3460.494916346,28252160.0,6435.50927734375,22431.309790696025,0.7144973278045654,250.798828125,-48.996917724609375,271.2822265625,962.8857421875,,1773897315.1941195,-1684.2144775390625,0.0
28506112.0,0.0,0.0,2.1434403606690466e-05,0.3447265625,0.0,0.0,303.3466796875,3486.0730798,28506112.0,6148.0986328125,22537.413264924722,0.7326926589012146,303.3466796875,-49.05164337158203,315.7451171875,976.4462890625,,1773897340.6351786,-1743.9482421875,0.0
28760064.0,0.0,0.0,-3.058205038541928e-05,0.3046875,0.0,0.0,250.25390625,3511.508312379,28760064.0,6263.65185546875,22524.59333592114,0.7311350107192993,250.25390625,-49.81732940673828,264.2958984375,936.6513671875,,1773897366.2138536,-1651.7685546875,0.0
29014016.0,0.0,0.0,-6.1979035308468156e-06,0.341796875,0.0,0.0,295.0048828125,3563.833282565,29014016.0,5978.19287109375,22563.33115156204,0.7176482081413269,295.0048828125,-49.59166717529297,313.052734375,974.9970703125,"{'sha256': '2a824d10e1ea78f5cbb24eda0a8f792641d399e1e4392a3e0d4c5f21aad72dc0', 'path': 'media/html/render_29014016_2a824d10e1ea78f5cbb2.html', 'size': 3850213.0, '_type': 'html-file'}",1773897443.974858,-1777.64306640625,0.0
29267968.0,0.0,0.0,1.2654778402065858e-05,0.2978515625,0.0,0.0,245.7431640625,3589.504035995,29267968.0,5916.14501953125,22483.262477349497,0.7183433175086975,245.7431640625,-49.58957290649414,261.3984375,908.189453125,,1773897444.1736162,-1642.064697265625,0.0
29521920.0,0.0,0.0,3.0609349778387696e-05,0.267578125,0.0,0.0,218.0146484375,3615.105451999,29521920.0,6269.560546875,22524.489497789044,0.7316974401473999,218.0146484375,-50.64870071411133,237.630859375,919.890625,,1773897469.6449034,-1613.213623046875,0.0
29775872.0,0.0,0.0,-1.5560974134132266e-05,0.333984375,0.0,0.0,296.0361328125,3640.541257089,29775872.0,6253.017578125,22477.84363438157,0.7008969783782959,296.0361328125,-50.958885192871094,310.515625,985.84765625,,1773897495.2463417,-1818.9716796875,0.0
30029824.0,0.0,0.0,-1.7188132915180176e-05,0.3359375,0.0,0.0,295.2919921875,3666.133068156,30029824.0,6115.4033203125,22570.07771365211,0.6889476776123047,295.2919921875,-50.87015151977539,314.1279296875,962.5498046875,,1773897520.6817334,-1731.904541015625,0.0
30283776.0,0.0,0.0,3.521515827742405e-05,0.251953125,0.0,0.0,216.2724609375,3718.544282709,30283776.0,6286.1181640625,22503.121612704166,0.6919909119606018,216.2724609375,-51.109073638916016,230.783203125,886.0849609375,"{'sha256': 'e7cb6f82ae28662b82ba5c6e957b8919056ee95d84e2b5f007adf18bc9d4c410', 'path': 'media/html/render_30283776_e7cb6f82ae28662b82ba.html', 'size': 3854173.0, '_type': 'html-file'}",1773897598.685851,-1672.2275390625,0.0
30537728.0,0.0,0.0,6.036274498910643e-06,0.29296875,0.0,0.0,243.0859375,3744.393111055,30537728.0,6402.443359375,22596.482596538826,0.691187858581543,243.0859375,-51.43033218383789,260.341796875,955.8076171875,,1773897598.902549,-1677.3096923828125,0.0
30791680.0,0.0,0.0,4.815975444216747e-06,0.291015625,0.0,0.0,252.1171875,3769.802363176,30791680.0,6517.82421875,22448.47480694009,0.6680397987365723,252.1171875,-50.474918365478516,264.15625,964.169921875,,1773897624.5338626,-1740.639892578125,0.0
31045632.0,0.0,0.0,-8.254182830569334e-06,0.263671875,0.0,0.0,194.3779296875,3795.388558661,31045632.0,6415.89697265625,22594.124346139208,0.6815070509910583,194.3779296875,-51.8915901184082,205.796875,897.1025390625,,1773897649.9432738,-1494.822265625,0.0
31299584.0,0.0,0.0,7.449059194186702e-05,0.3359375,0.0,0.0,295.59765625,3820.810918961,31299584.0,6349.83447265625,22502.563487907843,0.6569635272026062,295.59765625,-51.614501953125,309.6962890625,973.859375,,1773897675.529393,-1783.893798828125,0.0
31553536.0,0.0,0.0,-9.985596261685714e-05,0.298828125,0.0,0.0,255.6318359375,3871.931293038,31553536.0,6605.1064453125,22588.872297971455,0.6586773991584778,255.6318359375,-51.43309783935547,269.4853515625,969.75,"{'_type': 'html-file', 'sha256': '3735e7e814249c0c812509574a4bf5b9f21e109f6afd2a5912a08b50019a3f9e', 'path': 'media/html/render_31553536_3735e7e814249c0c8125.html', 'size': 3861569.0}",1773897752.0728414,-1746.3231201171875,0.0
31807488.0,0.0,0.0,3.7824760511284694e-05,0.3291015625,0.0,0.0,286.134765625,3897.580048215,31807488.0,5929.091796875,22544.987014838625,0.6727602481842041,286.134765625,-51.774471282958984,302.06640625,971.53125,,1773897752.2744362,-1724.7607421875,0.0
32061440.0,0.0,0.0,3.1172330636763945e-05,0.29296875,0.0,0.0,243.134765625,3923.14090613,32061440.0,6259.240234375,22559.89368260981,0.6720079779624939,243.134765625,-51.78260803222656,259.5537109375,947.083984375,,1773897777.720821,-1724.935546875,0.0
32315392.0,0.0,0.0,-1.2879455425718334e-05,0.337890625,0.0,0.0,298.0048828125,3948.529167312,32315392.0,6249.4541015625,22560.209046933836,0.6842954158782959,298.0048828125,-52.19000244140625,311.388671875,963.1884765625,,1773897803.2818253,-1684.62890625,0.0
32569344.0,0.0,0.0,2.5305402232334018e-05,0.3173828125,0.0,0.0,271.3046875,3974.102450897,32569344.0,6296.408203125,22653.11833466964,0.6739623546600342,271.3046875,-52.75310516357422,286.625,961.9052734375,,1773897828.6701918,-1764.686279296875,0.0
32823296.0,0.0,0.0,-8.186128980014473e-05,0.306640625,0.0,0.0,263.111328125,4026.450022933,32823296.0,6415.81103515625,22533.539392551098,0.6584774255752563,263.111328125,-51.78954315185547,276.9345703125,962.7294921875,"{'path': 'media/html/render_32823296_adeda394e71444f57bc0.html', 'size': 3869365.0, '_type': 'html-file', 'sha256': 'adeda394e71444f57bc0cc7f16be8b669cae1219c7c493ab51f1bbab2e357a88'}",1773897906.5915425,-1687.8115234375,0.0
33077248.0,0.0,0.0,6.655194010818377e-05,0.2978515625,0.0,0.0,250.8115234375,4052.261988217,33077248.0,6649.15869140625,22624.15495501887,0.6733209490776062,250.8115234375,-52.40599822998047,273.1455078125,970.2900390625,,1773897906.8388586,-1694.081298828125,0.0
33331200.0,0.0,0.0,-1.5056506299515604e-06,0.3125,0.0,0.0,266.712890625,4077.622197142,33331200.0,6380.3779296875,22571.128476822258,0.6524808406829834,266.712890625,-52.93233871459961,283.0283203125,973.298828125,,1773897932.402763,-1762.7108154296875,0.0
33585152.0,0.0,0.0,2.0928906451445073e-05,0.322265625,0.0,0.0,256.7490234375,4103.181761204,33585152.0,5983.341796875,22693.390571211752,0.6410143375396729,256.7490234375,-53.30318069458008,283.787109375,927.0693359375,,1773897957.763044,-1680.207275390625,0.0
33839104.0,0.0,0.0,-1.7341486454824917e-05,0.3291015625,0.0,0.0,282.673828125,4128.538882735,33839104.0,6152.02197265625,22562.575038365205,0.6328091025352478,282.673828125,-52.88227462768555,301.498046875,958.12890625,,1773897983.3225434,-1771.888916015625,0.0
34093056.0,0.0,0.0,-2.494129876140505e-05,0.2783203125,0.0,0.0,231.3134765625,4179.624684562,34093056.0,6711.83154296875,22706.377280045377,0.6615306735038757,231.3134765625,-53.78700256347656,248.9033203125,950.767578125,"{'sha256': '59d33c7b027b15c06f135ac31d122c901c04659668a5bb325d331f33ec68c727', 'path': 'media/html/render_34093056_59d33c7b027b15c06f13.html', 'size': 3864853.0, '_type': 'html-file'}",1773898059.7662396,-1715.91357421875,0.0
34347008.0,0.0,0.0,3.0818002414889634e-05,0.2939453125,0.0,0.0,253.263671875,4205.259845647,34347008.0,6200.88720703125,22593.97337736147,0.6188195943832397,253.263671875,-53.839019775390625,266.1650390625,940.1416015625,,1773898059.9648652,-1666.3101806640625,0.0
34600960.0,0.0,0.0,-1.9769740902120247e-05,0.3193359375,0.0,0.0,282.6455078125,4230.796138054,34600960.0,6125.533203125,22597.788953170606,0.6313623785972595,282.6455078125,-53.745174407958984,294.6123046875,955.66015625,,1773898085.4003916,-1709.548828125,0.0
34854912.0,0.0,0.0,-5.289353453008516e-07,0.2958984375,0.0,0.0,239.4365234375,4256.182601968,34854912.0,5804.642578125,22612.073325018657,0.6152433156967163,239.4365234375,-53.91263961791992,254.9443359375,899.203125,,1773898110.9363766,-1653.2879638671875,0.0
35108864.0,0.0,0.0,0.00010863291390705854,0.3212890625,0.0,0.0,258.8935546875,4281.725701981,35108864.0,6264.150390625,22646.72312943374,0.6024016737937927,258.8935546875,-53.69731521606445,285.322265625,955.4755859375,,1773898136.3235288,-1678.9493408203125,0.0
35362816.0,0.0,0.0,-6.993253191467375e-05,0.2978515625,0.0,0.0,245.2578125,4333.929416894,35362816.0,6482.291015625,22595.42228159033,0.6342761516571045,245.2578125,-53.64574432373047,258.4609375,948.4970703125,"{'size': 3861001.0, '_type': 'html-file', 'sha256': 'b36ea417600b0b3aed0144339062a5926b85daa81ec6cf9985e3c8bfda5c1ab5', 'path': 'media/html/render_35362816_b36ea417600b0b3aed01.html'}",1773898214.0709705,-1684.53515625,0.0
35616768.0,0.0,0.0,-3.0370598324225284e-05,0.3193359375,0.0,0.0,269.5693359375,4359.704776408,35616768.0,6593.810546875,22688.961219720946,0.6126960515975952,269.5693359375,-53.89333724975586,285.5859375,965.2890625,,1773898214.277512,-1761.6788330078125,0.0
35870720.0,0.0,0.0,9.528912778478116e-05,0.3134765625,0.0,0.0,271.09765625,4385.111438116,35870720.0,6552.3642578125,22573.120269112907,0.618509829044342,271.09765625,-53.38617706298828,285.615234375,966.2001953125,,1773898239.845633,-1771.7281494140625,0.0
36124672.0,0.0,0.0,-4.815373176825233e-05,0.337890625,0.0,0.0,289.9150390625,4410.494771996,36124672.0,6456.2353515625,22624.49278252029,0.6371155977249146,289.9150390625,-53.96163558959961,307.3876953125,977.6904296875,,1773898265.2522702,-1724.873291015625,0.0
36378624.0,0.0,0.0,-3.48176654370036e-05,0.322265625,0.0,0.0,282.642578125,4435.882350126,36378624.0,6601.1748046875,22665.656725636283,0.6485067009925842,282.642578125,-54.023048400878906,294.9921875,968.91796875,,1773898290.6356268,-1779.041015625,0.0
36632576.0,0.0,0.0,1.0269408448948525e-05,0.310546875,0.0,0.0,265.1845703125,4488.352339226,36632576.0,6539.142578125,22730.35933468571,0.6109819412231445,265.1845703125,-54.151084899902344,279.8759765625,967.7587890625,"{'sha256': '37978f3ae652758a1b061e9df254d78c9425b4be1ffd5485b17021f0f8968388', 'path': 'media/html/render_36632576_37978f3ae652758a1b06.html', 'size': 3860597.0, '_type': 'html-file'}",1773898368.4938996,-1703.93701171875,0.0
36886528.0,0.0,0.0,6.746629514964297e-05,0.326171875,0.0,0.0,256.2294921875,4514.007848124,36886528.0,6321.55419921875,22696.952999033227,0.6314821243286133,256.2294921875,-54.53398513793945,296.5732421875,949.3330078125,,1773898368.7475474,-1799.566162109375,0.0
37140480.0,0.0,0.0,-1.5916359188850038e-05,0.2861328125,0.0,0.0,233.02734375,4539.404706058,37140480.0,6377.2451171875,22651.09698628981,0.6150895953178406,233.02734375,-54.14643859863281,253.783203125,933.7177734375,,1773898394.1486533,-1767.4581298828125,0.0
37394432.0,0.0,0.0,1.6230367691605352e-05,0.2705078125,0.0,0.0,229.7509765625,4564.764107645,37394432.0,6430.15625,22644.048694897054,0.6040055751800537,229.7509765625,-54.284549713134766,247.6943359375,926.73828125,,1773898419.5454679,-1625.607421875,0.0
37648384.0,0.0,0.0,-1.6642594346194528e-05,0.30859375,0.0,0.0,280.845703125,4589.977151153,37648384.0,6758.5205078125,22727.082699485727,0.6188163161277771,280.845703125,-54.779441833496094,289.78125,991.2255859375,,1773898444.904913,-1819.8515625,0.0
37902336.0,0.0,0.0,3.871255103149451e-05,0.2705078125,0.0,0.0,231.3603515625,4641.062047265,37902336.0,6711.6943359375,22653.332726665052,0.5882679224014282,231.3603515625,-54.63693618774414,242.298828125,945.4716796875,"{'sha256': '34864d0cb0382c0c563a7b676d347a9c76515ec9ac73ba1459c04b8818509294', 'path': 'media/html/render_37902336_34864d0cb0382c0c563a.html', 'size': 3857077.0, '_type': 'html-file'}",1773898521.2036352,-1676.802978515625,0.0
38156288.0,0.0,0.0,4.04971842726809e-06,0.318359375,0.0,0.0,273.560546875,4666.983483679,38156288.0,6248.56640625,22697.535802025588,0.6026666760444641,273.560546875,-54.534908294677734,291.322265625,980.486328125,,1773898521.8636527,-1701.11474609375,0.0
38410240.0,0.0,0.0,2.2636198991676793e-05,0.3291015625,0.0,0.0,282.1640625,4692.334607994,38410240.0,6204.8779296875,22607.037002336194,0.5679471492767334,282.1640625,-54.97981643676758,309.0029296875,984.1025390625,,1773898547.1242106,-1729.4564208984375,0.0
38664192.0,0.0,0.0,-6.607481191167608e-05,0.298828125,0.0,0.0,262.982421875,4717.592060272,38664192.0,6773.3828125,22746.37828730657,0.5845524072647095,262.982421875,-55.63501739501953,276.8203125,976.74609375,,1773898572.4755266,-1799.8560791015625,0.0
38918144.0,0.0,0.0,5.3482021030504256e-05,0.32421875,0.0,0.0,274.564453125,4742.979000751,38918144.0,6194.2646484375,22582.40462903386,0.5855679512023926,274.564453125,-54.88634490966797,296.0712890625,953.826171875,,1773898597.7330096,-1746.3236083984375,0.0
39172096.0,0.0,0.0,-4.15627691836562e-05,0.310546875,0.0,0.0,275.31640625,4795.383466906,39172096.0,6364.69677734375,22678.128852507238,0.6004317402839661,275.31640625,-55.48331069946289,288.275390625,967.685546875,"{'size': 3863541.0, '_type': 'html-file', 'sha256': 'a412774911d98066eb342b81ad766dc2f06aea78951ce16ceb98299345f1320e', 'path': 'media/html/render_39172096_a412774911d98066eb34.html'}",1773898675.5249505,-1737.4315185546875,0.0
39426048.0,0.0,0.0,8.410199370700866e-05,0.3154296875,0.0,0.0,273.4541015625,4821.009834459,39426048.0,6373.7529296875,22608.435755807594,0.5909132957458496,273.4541015625,-55.536128997802734,291.083984375,963.0859375,,1773898675.726448,-1693.139404296875,0.0
39680000.0,0.0,0.0,-3.226863555028103e-05,0.32421875,0.0,0.0,271.5205078125,4846.491200013,39680000.0,6234.7451171875,22637.85394434921,0.5668842792510986,271.5205078125,-55.413482666015625,288.6142578125,953.4990234375,,1773898701.1507137,-1729.03515625,0.0
39933952.0,0.0,0.0,-9.500809028395452e-06,0.3203125,0.0,0.0,278.8193359375,4871.882768108,39933952.0,6599.779296875,22641.058698150468,0.5712119340896606,278.8193359375,-56.12297821044922,293.3857421875,971.5078125,,1773898726.631944,-1783.41845703125,0.0
40187904.0,0.0,0.0,2.997878982569091e-05,0.3251953125,0.0,0.0,287.4765625,4897.376812797,40187904.0,6383.0126953125,22681.097739078767,0.5665405988693237,287.4765625,-55.33138656616211,300.251953125,977.400390625,,1773898752.023564,-1738.5548095703125,0.0
40441856.0,0.0,0.0,6.509180821012706e-05,0.3076171875,0.0,0.0,269.4970703125,4950.196286508,40441856.0,6554.66796875,22610.819073753893,0.5427675247192383,269.4970703125,-55.29432678222656,280.1943359375,971.61328125,"{'path': 'media/html/render_40441856_0d5659d37826bf10c930.html', 'size': 3864361.0, '_type': 'html-file', 'sha256': '0d5659d37826bf10c930de275fc8564b7d95bf3bb54960f60503bac9787277b2'}",1773898830.3378468,-1766.7579345703125,0.0
40695808.0,0.0,0.0,-0.00013831880642101169,0.3173828125,0.0,0.0,272.193359375,4976.004124647,40695808.0,6251.845703125,22700.04534050828,0.5606928467750549,272.193359375,-56.084869384765625,284.3935546875,956.314453125,,1773898830.5748353,-1683.5162353515625,0.0
40949760.0,0.0,0.0,0.00011731770064216107,0.3232421875,0.0,0.0,270.4775390625,5001.380216807,40949760.0,6128.2509765625,22601.298886651148,0.572546660900116,270.4775390625,-56.23604202270508,281.4560546875,949.40234375,,1773898856.1448874,-1656.68896484375,0.0
41203712.0,0.0,0.0,-3.0433049687417224e-05,0.2880859375,0.0,0.0,254.6337890625,5026.920221843,41203712.0,6581.69287109375,22700.937937367646,0.5420382618904114,254.6337890625,-55.631290435791016,267.4443359375,962.9326171875,,1773898881.5211425,-1772.325927734375,0.0
41457664.0,0.0,0.0,1.0988798749167472e-05,0.2685546875,0.0,0.0,233.0732421875,5052.311648184,41457664.0,6737.81103515625,22646.943178545087,0.5342344641685486,233.0732421875,-56.59850311279297,243.884765625,964.6611328125,,1773898907.0610394,-1733.572265625,0.0
41711616.0,0.0,0.0,1.0943311281153001e-05,0.3095703125,0.0,0.0,252.734375,5103.571945073,41711616.0,6200.08984375,22685.29790649244,0.5460570454597473,252.734375,-56.47879409790039,269.029296875,931.8017578125,"{'sha256': '37c52cff3cce45c6a5782af43dbc3b90666989fefb6829145eff41ba45d9f55b', 'path': 'media/html/render_41711616_37c52cff3cce45c6a578.html', 'size': 3860773.0, '_type': 'html-file'}",1773898983.7134943,-1727.010009765625,0.0
41965568.0,0.0,0.0,1.3137862879375461e-05,0.287109375,0.0,0.0,244.3984375,5129.205518551,41965568.0,6498.50146484375,22650.67840608321,0.5480115413665771,244.3984375,-56.572120666503906,254.5283203125,950.3447265625,,1773898983.9167457,-1743.7900390625,0.0
42219520.0,0.0,0.0,4.942890154779889e-05,0.33984375,0.0,0.0,298.501953125,5154.732517906,42219520.0,6263.880859375,22618.131017725544,0.5463000535964966,298.501953125,-56.510746002197266,313.4306640625,970.26171875,,1773899009.3463464,-1775.7283935546875,0.0
42473472.0,0.0,0.0,-9.248650894733146e-05,0.306640625,0.0,0.0,266.0576171875,5180.124550687,42473472.0,6452.28515625,22697.928062218147,0.5597512125968933,266.0576171875,-57.40791702270508,278.3291015625,947.6591796875,,1773899034.873072,-1684.09033203125,0.0
42727424.0,0.0,0.0,2.2510492271976545e-05,0.3017578125,0.0,0.0,264.65625,5205.660882564,42727424.0,6329.4169921875,22666.31123740582,0.5597542524337769,264.65625,-57.30473709106445,277.314453125,953.46484375,,1773899060.2654927,-1674.75927734375,0.0
42981376.0,0.0,0.0,2.5634290068410337e-05,0.2841796875,0.0,0.0,235.3037109375,5258.410609948,42981376.0,6713.0224609375,22656.630538599362,0.563973069190979,235.3037109375,-56.64303207397461,254.4755859375,959.5068359375,"{'sha256': '36a8746adb80c33647d6e2ecaa5a7b5114a2e8c4d837dd3ed1a7d638b289c5c8', 'path': 'media/html/render_42981376_36a8746adb80c33647d6.html', 'size': 3847709.0, '_type': 'html-file'}",1773899138.552201,-1738.14697265625,0.0
43235328.0,0.0,0.0,-2.187760765082203e-05,0.3173828125,0.0,0.0,280.134765625,5284.266938316,43235328.0,6255.4853515625,22697.131464156188,0.5429252982139587,280.134765625,-56.48725509643555,299.466796875,978.89453125,,1773899138.8057525,-1878.3311767578125,0.0
43489280.0,0.0,0.0,6.635574391111732e-05,0.322265625,0.0,0.0,276.7646484375,5309.663639804,43489280.0,6008.5869140625,22556.75963162292,0.5440031886100769,276.7646484375,-56.269813537597656,293.5419921875,937.14453125,,1773899164.4073057,-1731.4541015625,0.0
43743232.0,0.0,0.0,-1.816661279008258e-05,0.3271484375,0.0,0.0,287.734375,5335.20499572,43743232.0,6329.90234375,22661.088736381298,0.5474196076393127,287.734375,-56.59103775024414,299.1533203125,967.94921875,,1773899189.8046398,-1750.78466796875,0.0
43997184.0,0.0,0.0,5.60128282813821e-05,0.306640625,0.0,0.0,261.775390625,5360.561856155,43997184.0,6516.10791015625,22648.599221399036,0.5428339242935181,261.775390625,-56.72941589355469,276.2041015625,957.9404296875,,1773899215.345931,-1711.25634765625,0.0
44251136.0,0.0,0.0,7.156592346291291e-06,0.3134765625,0.0,0.0,276.11328125,5411.941759336,44251136.0,6515.98291015625,22743.813815496633,0.5443586111068726,276.11328125,-57.1834831237793,286.8486328125,963.169921875,"{'sha256': '9ebea9407adfaded7fca64e5a2eba12968bed9018d48ed969e4502f5de1d5547', 'path': 'media/html/render_44251136_9ebea9407adfaded7fca.html', 'size': 3877169.0, '_type': 'html-file'}",1773899292.083347,-1722.2552490234375,0.0
44505088.0,0.0,0.0,-4.4510616135085e-05,0.28125,0.0,0.0,254.51953125,5437.578887024,44505088.0,6919.0400390625,22695.476053955455,0.5567213892936707,254.51953125,-56.67790985107422,261.7958984375,974.51953125,,1773899292.310174,-1683.785400390625,0.0
44759040.0,0.0,0.0,1.165617231890792e-05,0.2861328125,0.0,0.0,245.455078125,5463.111253766,44759040.0,6536.80126953125,22676.040763450685,0.54118412733078,245.455078125,-56.39305114746094,262.453125,946.2353515625,,1773899317.7198627,-1728.54931640625,0.0
45012992.0,0.0,0.0,2.2111833459348418e-05,0.3115234375,0.0,0.0,281.080078125,5488.515427908,45012992.0,6672.12548828125,22686.63581372025,0.5271711349487305,281.080078125,-56.787689208984375,288.9140625,984.7119140625,,1773899343.252348,-1676.31298828125,0.0
45266944.0,0.0,0.0,2.865433089027647e-05,0.3046875,0.0,0.0,267.037109375,5514.043194512,45266944.0,6432.57958984375,22642.831326288288,0.5564100742340088,267.037109375,-56.709754943847656,278.8876953125,972.265625,,1773899368.6563542,-1718.7197265625,0.0
