eval/episode_success,training/entropy,render,_runtime,_step,eval/episode_dist,eval/episode_reward_dist,training/alpha_loss,eval/episode_reward_near,eval/episode_reward,training/critic_loss,training/log_alpha,_timestamp,eval/episode_reward_survive,eval/episode_reward_ctrl,eval/episode_success_easy,training/sps,training/actor_loss,step,eval/episode_success_any,eval/episode_success_hard
292.775390625,0.0,"{'size': 3873265.0, '_type': 'html-file', 'sha256': '6335c5e80c8de853e83a18111291037667e5bfe121823896ade1a872b805e258', 'path': 'media/html/render_22665216_6335c5e80c8de853e83a.html'}",2797.907833584,22665216.0,6496.7998046875,0.0,-8.11821228126064e-05,0.0,292.775390625,0.5699402689933777,0.0,1773915511.8255193,984.4794921875,-1837.725341796875,302.4326171875,22584.450607534745,-53.118221282958984,22665216.0,0.3203125,0.0
257.2294921875,0.0,,2823.686727144,22919168.0,6636.28662109375,0.0,8.610419172327965e-05,0.0,257.2294921875,0.5713756084442139,0.0,1773915512.0352693,971.5712890625,-1660.4150390625,264.806640625,22660.896374414064,-52.466548919677734,22919168.0,0.283203125,0.0
283.0654296875,0.0,,2849.065429096,23173120.0,6189.8251953125,0.0,-6.864841270726174e-05,0.0,283.0654296875,0.5916312336921692,0.0,1773915537.603877,962.2666015625,-1656.23681640625,298.3203125,22554.580164180283,-53.438167572021484,23173120.0,0.326171875,0.0
268.8994140625,0.0,,2874.594963012,23427072.0,6325.58203125,0.0,1.324281947745476e-05,0.0,268.8994140625,0.5778774619102478,0.0,1773915562.9824405,960.0810546875,-1742.826904296875,278.0439453125,22698.163134625793,-53.953086853027344,23427072.0,0.294921875,0.0
303.4248046875,0.0,,2899.946797981,23681024.0,6206.5107421875,0.0,0.00011129646736662835,0.0,303.4248046875,0.5813003778457642,0.0,1773915588.5121207,977.1337890625,-1760.817626953125,313.6591796875,22611.967238679183,-53.51707077026367,23681024.0,0.3369140625,0.0
308.80859375,0.0,"{'path': 'media/html/render_23934976_afce2d0710095ec41c6f.html', 'size': 3863661.0, '_type': 'html-file', 'sha256': 'afce2d0710095ec41c6ff64bd8f67aa7aa1cfa3f01711d43b32ec389742d5a2a'}",2951.986587634,23934976.0,5808.5703125,0.0,-2.84725938399788e-05,0.0,308.80859375,0.5997314453125,0.0,1773915665.904272,942.865234375,-1766.319091796875,320.974609375,22760.133330319026,-54.276824951171875,23934976.0,0.3466796875,0.0
274.0654296875,0.0,,2977.631617241,24188928.0,6195.9345703125,0.0,-1.583680614203331e-06,0.0,274.0654296875,0.5638613104820251,0.0,1773915666.1390944,947.8447265625,-1627.0286865234375,285.619140625,22597.967779978015,-53.73551559448242,24188928.0,0.3134765625,0.0
274.32421875,0.0,,3003.072260814,24442880.0,6189.23046875,0.0,4.8712288844399154e-05,0.0,274.32421875,0.5668570399284363,0.0,1773915691.5486734,950.41796875,-1644.93115234375,283.25390625,22643.937494467376,-53.868995666503906,24442880.0,0.30859375,0.0
259.443359375,0.0,,3028.454662056,24696832.0,6599.38720703125,0.0,-4.406064545037225e-05,0.0,259.443359375,0.5613954067230225,0.0,1773915716.9894583,964.6513671875,-1567.211181640625,268.56640625,22584.942885162975,-53.601566314697266,24696832.0,0.29296875,0.0
283.939453125,0.0,,3054.069518982,24950784.0,6422.15869140625,0.0,7.795639976393431e-05,0.0,283.939453125,0.5766324996948242,0.0,1773915742.371732,966.927734375,-1647.78564453125,295.609375,22663.892577829316,-53.4972038269043,24950784.0,0.3212890625,0.0
292.017578125,0.0,"{'path': 'media/html/render_25204736_5931d8b4009a437d34a9.html', 'size': 3863461.0, '_type': 'html-file', 'sha256': '5931d8b4009a437d34a9181b3de376d651ba1f176b9a652b58a60440ec29235e'}",3106.253536685,25204736.0,6465.83349609375,0.0,-5.374948523240164e-05,0.0,292.017578125,0.5548637509346008,0.0,1773915820.1711872,979.49609375,-1755.2449951171875,298.5849609375,22644.592196693535,-54.228511810302734,25204736.0,0.314453125,0.0
302.3125,0.0,,3131.847813579,25458688.0,5975.1767578125,0.0,1.9511946447892115e-05,0.0,302.3125,0.5555703043937683,0.0,1773915820.3711045,972.1220703125,-1659.9049072265625,314.310546875,22736.07145476831,-53.95685577392578,25458688.0,0.337890625,0.0
272.33984375,0.0,,3157.228553204,25712640.0,6211.390625,0.0,3.522113161125162e-07,0.0,272.33984375,0.5697879791259766,0.0,1773915845.7650304,952.478515625,-1629.7664794921875,281.6171875,22603.099828960312,-54.63715744018555,25712640.0,0.3095703125,0.0
289.810546875,0.0,,3182.74254507,25966592.0,6220.87890625,0.0,5.82700376980938e-05,0.0,289.810546875,0.5543193817138672,0.0,1773915871.145599,983.3095703125,-1791.71435546875,317.62109375,22711.046837167978,-54.49123001098633,25966592.0,0.3359375,0.0
279.642578125,0.0,,3208.162600376,26220544.0,6449.298828125,0.0,4.809372512681875e-06,0.0,279.642578125,0.5441014766693115,0.0,1773915896.659713,987.1806640625,-1710.572509765625,289.830078125,22602.208194752748,-54.37135696411133,26220544.0,0.30859375,0.0
281.509765625,0.0,"{'sha256': '1bf3138672b6e3a60c8c42cc0bfc7b061abcc87d90604ba38be73277d52d34eb', 'path': 'media/html/render_26474496_1bf3138672b6e3a60c8c.html', 'size': 3867109.0, '_type': 'html-file'}",3259.460327599,26474496.0,5823.4365234375,0.0,9.296005737269297e-05,0.0,281.509765625,0.525600254535675,0.0,1773915973.3779905,936.0810546875,-1690.49609375,294.9951171875,22630.631178115233,-54.221832275390625,26474496.0,0.318359375,0.0
297.1748046875,0.0,,3285.132955766,26728448.0,6234.640625,0.0,-0.00010206012666458264,0.0,297.1748046875,0.5252453684806824,0.0,1773915973.6405778,978.3125,-1627.55029296875,305.7841796875,22599.597487656545,-54.694637298583984,26728448.0,0.326171875,0.0
299.337890625,0.0,,3310.663668595,26982400.0,6169.3896484375,0.0,3.199316779500805e-05,0.0,299.337890625,0.5092371106147766,0.0,1773915999.049994,970.724609375,-1733.4696044921875,307.70703125,22658.969560175323,-54.941402435302734,26982400.0,0.328125,0.0
315.603515625,0.0,,3336.043988671,27236352.0,6170.4296875,0.0,5.873547706869431e-05,0.0,315.603515625,0.5328885912895203,0.0,1773916024.5807004,987.9716796875,-1790.1693115234375,326.474609375,22631.72797983943,-55.1885871887207,27236352.0,0.3447265625,0.0
286.091796875,0.0,,3361.620989201,27490304.0,6184.21240234375,0.0,-2.994679380208254e-05,0.0,286.091796875,0.5105829834938049,0.0,1773916049.9610262,957.599609375,-1574.152099609375,297.7509765625,22672.72233805066,-55.11312484741211,27490304.0,0.318359375,0.0
267.8896484375,0.0,"{'sha256': 'dfe848d3a9d8dfc43757c8e983af6c1edff10c0bc6eaf5ee3cc8abb717f382ef', 'path': 'media/html/render_27744256_dfe848d3a9d8dfc43757.html', 'size': 3869745.0, '_type': 'html-file'}",3413.714515233,27744256.0,6355.10546875,0.0,5.34457740286598e-06,0.0,267.8896484375,0.5051138997077942,0.0,1773916127.6322136,957.3671875,-1666.5562744140625,278.9130859375,22603.897515088764,-55.04961013793945,27744256.0,0.3017578125,0.0
275.9580078125,0.0,,3439.470683872,27998208.0,6433.578125,0.0,-0.00010219073737971485,0.0,275.9580078125,0.5065851807594299,0.0,1773916127.8326857,952.900390625,-1789.844482421875,285.9697265625,22703.660186481095,-55.69249725341797,27998208.0,0.3076171875,0.0
249.4306640625,0.0,,3464.854963485,28252160.0,6456.955078125,0.0,4.411649933899753e-05,0.0,249.4306640625,0.4959426522254944,0.0,1773916153.3878253,949.16796875,-1618.7119140625,260.1044921875,22585.37723742788,-55.67570495605469,28252160.0,0.2890625,0.0
259.865234375,0.0,,3490.384635657,28506112.0,6399.375,0.0,6.175693852128461e-05,0.0,259.865234375,0.4985347390174866,0.0,1773916178.7718492,953.2021484375,-1661.1556396484375,267.8369140625,22671.340228921916,-55.46890640258789,28506112.0,0.296875,0.0
293.7822265625,0.0,,3515.781639932,28760064.0,6298.97265625,0.0,-2.339648563065566e-05,0.0,293.7822265625,0.4936971664428711,0.0,1773916204.3016458,969.8515625,-1720.3404541015625,303.873046875,22636.299532487872,-55.55322265625,28760064.0,0.3251953125,0.0
317.859375,0.0,"{'_type': 'html-file', 'sha256': 'bc75b9e344198371f81ccbf679d678e30fdae565f99d78442d083e867b780996', 'path': 'media/html/render_29014016_bc75b9e344198371f81c.html', 'size': 3862725.0}",3568.097084589,29014016.0,6152.7841796875,0.0,4.1747960494831204e-05,0.0,317.859375,0.4904707372188568,0.0,1773916282.0147576,979.69140625,-1686.5838623046875,328.2783203125,22676.621527421623,-55.6553840637207,29014016.0,0.349609375,0.0
297.833984375,0.0,,3593.752122274,29267968.0,6264.28662109375,0.0,-7.288098458957393e-06,0.0,297.833984375,0.4922260344028473,0.0,1773916282.2535422,970.318359375,-1660.428955078125,306.2880859375,22614.304728993786,-55.87940216064453,29267968.0,0.330078125,0.0
283.03125,0.0,,3619.300238634,29521920.0,6041.36962890625,0.0,-3.2510131859453395e-05,0.0,283.03125,0.4835687577724457,0.0,1773916307.669014,944.6943359375,-1607.3929443359375,293.6708984375,22663.047253864403,-56.373172760009766,29521920.0,0.3203125,0.0
279.28515625,0.0,,3644.689333118,29775872.0,6349.6318359375,0.0,4.047067341161892e-05,0.0,279.28515625,0.4928351640701294,0.0,1773916333.2171824,955.8896484375,-1670.1873779296875,288.453125,22602.324741112436,-55.6579704284668,29775872.0,0.3076171875,0.0
240.2685546875,0.0,,3670.229654444,30029824.0,6265.455078125,0.0,1.0223936442343984e-05,0.0,240.2685546875,0.4905744194984436,0.0,1773916358.6062288,933.888671875,-1651.5419921875,253.0205078125,22696.424874785804,-56.04780197143555,30029824.0,0.283203125,0.0
267.7685546875,0.0,"{'_type': 'html-file', 'sha256': 'cf62c1bfa260edb0099f98cf29d80918c86bbe4a8e36a1e8bfced070ddea1837', 'path': 'media/html/render_30283776_cf62c1bfa260edb0099f.html', 'size': 3862133.0}",3721.286735708,30283776.0,6400.67431640625,0.0,-3.782488647630089e-06,0.0,267.7685546875,0.48964357376098633,0.0,1773916435.2043862,949.958984375,-1596.5782470703125,278.9560546875,22619.015743138305,-56.02943420410156,30283776.0,0.3046875,0.0
262.9541015625,0.0,,3747.052520707,30537728.0,6477.99560546875,0.0,3.291002940386534e-05,0.0,262.9541015625,0.4755280911922455,0.0,1773916435.423094,954.7900390625,-1613.7911376953125,273.0810546875,22679.530622549933,-56.09498596191406,30537728.0,0.302734375,0.0
278.0029296875,0.0,,3772.436701214,30791680.0,6149.98974609375,0.0,-9.23559709917754e-05,0.0,278.0029296875,0.4812280535697937,0.0,1773916460.9694524,958.6064453125,-1629.3040771484375,286.8828125,22610.389981845703,-56.28954315185547,30791680.0,0.3076171875,0.0
284.837890625,0.0,,3797.980611013,31045632.0,6300.6611328125,0.0,8.117784454952925e-05,0.0,284.837890625,0.5043694376945496,0.0,1773916486.3537848,956.7822265625,-1621.658203125,295.638671875,22673.23391558126,-56.725677490234375,31045632.0,0.32421875,0.0
274.904296875,0.0,,3823.357109149,31299584.0,6354.4140625,0.0,3.4837707062251866e-05,0.0,274.904296875,0.4811433255672455,0.0,1773916511.897626,958.4853515625,-1648.938232421875,286.412109375,22598.165787224796,-56.81517791748047,31299584.0,0.31640625,0.0
268.48046875,0.0,"{'path': 'media/html/render_31553536_200b0644c9c91261abb5.html', 'size': 3870817.0, '_type': 'html-file', 'sha256': '200b0644c9c91261abb5ffaef5967a11b7d3df179915c15a9a5acaca7299d943'}",3875.7060505,31553536.0,6435.18798828125,0.0,-1.55835114128422e-05,0.0,268.48046875,0.4803427457809448,0.0,1773916589.6237347,977.6103515625,-1824.5145263671875,295.5615234375,22719.879461628014,-56.67695999145508,31553536.0,0.3173828125,0.0
276.4658203125,0.0,,3901.296468553,31807488.0,6361.72265625,0.0,-1.7889939044835046e-05,0.0,276.4658203125,0.48413771390914917,0.0,1773916589.8341327,957.0205078125,-1638.73388671875,287.69921875,22658.726140610044,-56.99979782104492,31807488.0,0.3076171875,0.0
283.990234375,0.0,,3926.858665493,32061440.0,6098.36279296875,0.0,3.425878094276413e-05,0.0,283.990234375,0.49341273307800293,0.0,1773916615.2136824,935.6650390625,-1525.59765625,295.140625,22698.248264929076,-56.91064453125,32061440.0,0.3291015625,0.0
274.421875,0.0,,3952.208562334,32315392.0,6432.4296875,0.0,9.771012628334574e-06,0.0,274.421875,0.4787946343421936,0.0,1773916640.775638,970.2392578125,-1703.742431640625,284.4912109375,22567.966917578196,-56.03925323486328,32315392.0,0.3056640625,0.0
286.3583984375,0.0,,3977.742863309,32569344.0,6342.515625,0.0,-8.812432497506961e-05,0.0,286.3583984375,0.4919869899749756,0.0,1773916666.1257126,977.58984375,-1726.5224609375,299.884765625,22742.952807202215,-57.06869125366211,32569344.0,0.3232421875,0.0
279.716796875,0.0,"{'sha256': '60f9d8145407b2bf9562b6d712f9df57e981870041d2f360ee9ffcaf4255f7bd', 'path': 'media/html/render_32823296_60f9d8145407b2bf9562.html', 'size': 3856353.0, '_type': 'html-file'}",4030.167165132,32823296.0,6414.1435546875,0.0,0.00013208251039031893,0.0,279.716796875,0.5038609504699707,0.0,1773916744.084758,976.02734375,-1642.9202880859375,290.8447265625,22621.850020129514,-57.287994384765625,32823296.0,0.30859375,0.0
265.388671875,0.0,,4055.941042694,33077248.0,6417.91845703125,0.0,1.632031489862129e-05,0.0,265.388671875,0.4805668592453003,0.0,1773916744.2892442,974.3271484375,-1682.4609375,284.5810546875,22687.013683920184,-56.99505615234375,33077248.0,0.3056640625,0.0
291.8583984375,0.0,,4081.313666433,33331200.0,6165.0537109375,0.0,-4.3370630010031164e-05,0.0,291.8583984375,0.4872613251209259,0.0,1773916769.8578455,964.4140625,-1742.6993408203125,300.328125,22575.88276458028,-56.30746078491211,33331200.0,0.322265625,0.0
278.0078125,0.0,,4106.838757565,33585152.0,6414.38623046875,0.0,2.8429885787772946e-05,0.0,278.0078125,0.49614328145980835,0.0,1773916795.2307687,958.345703125,-1651.83251953125,287.984375,22692.642637285397,-56.186832427978516,33585152.0,0.3173828125,0.0
298.5556640625,0.0,,4132.210270084,33839104.0,6066.1259765625,0.0,-4.191977859591134e-05,0.0,298.5556640625,0.5007910132408142,0.0,1773916820.7552383,957.130859375,-1699.5020751953125,312.1181640625,22652.90683732911,-56.184730529785156,33839104.0,0.33984375,0.0
273.2421875,0.0,"{'path': 'media/html/render_34093056_0c034e611b09e6715d16.html', 'size': 3864121.0, '_type': 'html-file', 'sha256': '0c034e611b09e6715d1660813adf94da8802a0cc7d6db85c8ae678fd8742f74d'}",4184.967073798,34093056.0,6583.44775390625,0.0,4.20506730733905e-05,0.0,273.2421875,0.5061036944389343,0.0,1773916898.8847084,975.1708984375,-1615.237060546875,282.5341796875,22692.514038229197,-56.33266067504883,34093056.0,0.3037109375,0.0
263.0966796875,0.0,,4210.668843685,34347008.0,6574.404296875,0.0,-2.652150760695804e-05,0.0,263.0966796875,0.5074895620346069,0.0,1773916899.1468809,967.14453125,-1649.5341796875,283.2529296875,22622.271379229747,-56.591522216796875,34347008.0,0.3017578125,0.0
257.412109375,0.0,,4236.217836526,34600960.0,6625.35791015625,0.0,1.70329658431001e-05,0.0,257.412109375,0.47803744673728943,0.0,1773916924.585838,971.75390625,-1718.806884765625,273.9833984375,22610.562288608122,-56.661808013916016,34600960.0,0.2939453125,0.0
303.6953125,0.0,,4261.573899598,34854912.0,6452.345703125,0.0,-1.4556675296262256e-06,0.0,303.6953125,0.48031139373779297,0.0,1773916950.1348817,977.8408203125,-1707.70458984375,311.8984375,22605.465230706282,-56.25243377685547,34854912.0,0.3291015625,0.0
287.783203125,0.0,,4287.10942767,35108864.0,6430.69384765625,0.0,3.035468398593366e-05,0.0,287.783203125,0.48254644870758057,0.0,1773916975.4910197,978.251953125,-1885.5157470703125,299.1357421875,22719.52521060823,-56.54966735839844,35108864.0,0.3203125,0.0
281.0244140625,0.0,"{'path': 'media/html/render_35362816_64bfd1b49a5aee1891a6.html', 'size': 3871485.0, '_type': 'html-file', 'sha256': '64bfd1b49a5aee1891a6bae5d1a622d082471a9d05ab75963a05828fc790ace1'}",4338.32626935,35362816.0,6409.748046875,0.0,6.790170300519094e-05,0.0,281.0244140625,0.490773469209671,0.0,1773917052.2439334,975.3974609375,-1719.15185546875,301.3173828125,22629.909972316414,-55.972862243652344,35362816.0,0.3271484375,0.0
286.5576171875,0.0,,4364.089759173,35616768.0,6367.80859375,0.0,-7.72811472415924e-06,0.0,286.5576171875,0.49317947030067444,0.0,1773917052.4628623,981.3779296875,-1741.552978515625,296.9697265625,22678.942466447243,-56.405494689941406,35616768.0,0.3193359375,0.0
285.4619140625,0.0,,4389.520739954,35870720.0,6441.21533203125,0.0,-6.58465933156549e-06,0.0,285.4619140625,0.4738631248474121,0.0,1773917078.006635,970.1162109375,-1747.948486328125,301.0869140625,22619.807828025972,-56.678524017333984,35870720.0,0.3271484375,0.0
288.767578125,0.0,,4414.929186273,36124672.0,5828.40576171875,0.0,2.6715435524238274e-05,0.0,288.767578125,0.49480512738227844,0.0,1773917103.4373116,939.568359375,-1720.932373046875,301.5439453125,22614.504943176154,-56.08279037475586,36124672.0,0.3291015625,0.0
278.8896484375,0.0,,4440.337756383,36378624.0,5938.03076171875,0.0,-8.794349355412123e-07,0.0,278.8896484375,0.47587940096855164,0.0,1773917128.8463306,946.04296875,-1785.99658203125,287.2177734375,22624.28854704959,-56.56673812866211,36378624.0,0.3095703125,0.0
261.3857421875,0.0,"{'size': 3868593.0, '_type': 'html-file', 'sha256': 'e04cb78323294d095878f76b7a2004d77b385e0e10b1daf7c7f83fa71981dca0', 'path': 'media/html/render_36632576_e04cb78323294d095878.html'}",4492.77348597,36632576.0,6485.2294921875,0.0,8.79882190929493e-06,0.0,261.3857421875,0.46993380784988403,0.0,1773917206.6911848,965.5380859375,-1598.580078125,273.8486328125,22723.017803580333,-56.539939880371094,36632576.0,0.2939453125,0.0
291.2001953125,0.0,,4518.36267412,36886528.0,6216.1435546875,0.0,4.038565020891838e-05,0.0,291.2001953125,0.47330427169799805,0.0,1773917206.9002085,973.7548828125,-1726.560791015625,305.3203125,22673.576106267497,-56.78270721435547,36886528.0,0.3369140625,0.0
282.5830078125,0.0,,4543.747420354,37140480.0,6472.93359375,0.0,-4.3902386096306145e-05,0.0,282.5830078125,0.4558371305465698,0.0,1773917232.2798629,970.66015625,-1645.8297119140625,295.078125,22717.035103797993,-56.50788879394531,37140480.0,0.3291015625,0.0
310.5390625,0.0,,4569.10572324,37394432.0,6179.45263671875,0.0,5.839678487973288e-05,0.0,310.5390625,0.4592069387435913,0.0,1773917257.6644297,966.677734375,-1661.8372802734375,325.83203125,22687.77091183505,-57.06468200683594,37394432.0,0.359375,0.0
288.2138671875,0.0,,4594.327387939,37648384.0,6220.4365234375,0.0,-3.0395407520700246e-05,0.0,288.2138671875,0.4610874354839325,0.0,1773917283.0227528,961.833984375,-1657.695556640625,300.2314453125,22752.43817758153,-56.779293060302734,37648384.0,0.322265625,0.0
269.0556640625,0.0,"{'path': 'media/html/render_37902336_b7278dd6851c79a1a32b.html', 'size': 3863457.0, '_type': 'html-file', 'sha256': 'b7278dd6851c79a1a32b244562454f1a5fd566f215775ee2a068ffcf8b81fc81'}",4645.327060709,37902336.0,6490.9970703125,0.0,-6.862648206151789e-06,0.0,269.0556640625,0.47005948424339294,0.0,1773917359.244755,970.5146484375,-1623.09521484375,276.8046875,22651.098431357597,-56.95433807373047,37902336.0,0.2939453125,0.0
305.0615234375,0.0,,4670.814034314,38156288.0,6196.119140625,0.0,-2.616508209030144e-05,0.0,305.0615234375,0.4786614775657654,0.0,1773917359.4564598,982.220703125,-1790.45263671875,317.2373046875,22805.91082186349,-57.4368782043457,38156288.0,0.3349609375,0.0
275.63671875,0.0,,4696.176286423,38410240.0,6524.7783203125,0.0,7.465332600986585e-05,0.0,275.63671875,0.4653870165348053,0.0,1773917384.7311337,970.953125,-1642.336669921875,286.2158203125,22603.97186633353,-57.05208969116211,38410240.0,0.3203125,0.0
276.4716796875,0.0,,4721.428524593,38664192.0,6451.61865234375,0.0,-7.480593922082335e-05,0.0,276.4716796875,0.4542981684207916,0.0,1773917410.0933392,963.294921875,-1642.682373046875,286.302734375,22743.44036396102,-57.092220306396484,38664192.0,0.30859375,0.0
222.267578125,0.0,,4746.835332287,38918144.0,6339.36572265625,0.0,0.0001039611452142708,0.0,222.267578125,0.4416401982307434,0.0,1773917435.3455942,909.080078125,-1501.2880859375,238.2099609375,22625.417414643394,-56.94230270385742,38918144.0,0.294921875,0.0
299.7607421875,0.0,"{'path': 'media/html/render_39172096_0d3b4e26cc22c1e5f72b.html', 'size': 3862129.0, '_type': 'html-file', 'sha256': '0d3b4e26cc22c1e5f72ba4214ebeed14c946c74d0f4aad649c5904c8b0400131'}",4799.392427992,39172096.0,6457.87060546875,0.0,-3.2552987249800935e-05,0.0,299.7607421875,0.4630480408668518,0.0,1773917513.3101165,986.8828125,-1711.542236328125,308.1943359375,22658.755543487736,-56.710052490234375,39172096.0,0.326171875,0.0
293.7919921875,0.0,,4825.098302597,39426048.0,6252.09814453125,0.0,3.5769404348684475e-05,0.0,293.7919921875,0.468535453081131,0.0,1773917513.5948765,971.3564453125,-1630.86767578125,303.982421875,22650.1490615542,-57.09593963623047,39426048.0,0.3310546875,0.0
306.751953125,0.0,,4850.616693284,39680000.0,6115.35009765625,0.0,-9.692596358945593e-05,0.0,306.751953125,0.47011953592300415,0.0,1773917539.0152824,961.0458984375,-1769.125244140625,314.8779296875,22648.709504443967,-56.992652893066406,39680000.0,0.3369140625,0.0
283.3583984375,0.0,,4875.990906091,39933952.0,6170.896484375,0.0,9.444667375646532e-05,0.0,283.3583984375,0.4598015248775482,0.0,1773917564.5338688,965.34375,-1603.9718017578125,298.7236328125,22594.70379741809,-56.40608215332031,39933952.0,0.3310546875,0.0
279.3076171875,0.0,,4901.480446697,40187904.0,6412.52197265625,0.0,5.252410483080894e-05,0.0,279.3076171875,0.47759872674942017,0.0,1773917589.9080338,974.3671875,-1639.6103515625,287.5859375,22729.441626388478,-57.206058502197266,40187904.0,0.3115234375,0.0
254.599609375,0.0,"{'sha256': '6f58c71f1bd3fe77bb81b7a64c7946e2120ef1593cf3abaf9f77484bc20e16e2', 'path': 'media/html/render_40441856_6f58c71f1bd3fe77bb81.html', 'size': 3868749.0, '_type': 'html-file'}",4954.177846725,40441856.0,6313.056640625,0.0,-8.667896327096969e-05,0.0,254.599609375,0.4449576735496521,0.0,1773917668.095573,938.416015625,-1720.375,273.880859375,22651.263651990103,-57.4033203125,40441856.0,0.3056640625,0.0
301.18359375,0.0,,4979.975533255,40695808.0,5807.1083984375,0.0,7.830006506992504e-05,0.0,301.18359375,0.4441279172897339,0.0,1773917668.304885,930.1064453125,-1592.650146484375,313.6748046875,22654.323318551422,-57.44362258911133,40695808.0,0.3427734375,0.0
275.0224609375,0.0,,5005.367735567,40949760.0,6252.6552734375,0.0,3.2451414426759584e-06,0.0,275.0224609375,0.46028435230255127,0.0,1773917693.8925495,935.080078125,-1593.008056640625,284.4970703125,22579.287295552247,-57.64680099487305,40949760.0,0.302734375,0.0
269.2958984375,0.0,,5030.918843217,41203712.0,6520.0498046875,0.0,-3.7411187804536894e-05,0.0,269.2958984375,0.46999216079711914,0.0,1773917719.2846692,964.080078125,-1625.35302734375,279.3134765625,22697.246573231132,-57.248985290527344,41203712.0,0.2978515625,0.0
272.86328125,0.0,,5056.304469784,41457664.0,6613.5263671875,0.0,-2.067497916868888e-05,0.0,272.86328125,0.4630716145038605,0.0,1773917744.8359013,981.890625,-1723.5948486328125,281.5537109375,22642.427491121234,-57.45458221435547,41457664.0,0.298828125,0.0
282.0693359375,0.0,"{'path': 'media/html/render_41711616_2780420785ebd2ca90ac.html', 'size': 3872793.0, '_type': 'html-file', 'sha256': '2780420785ebd2ca90acd21ec5c9e00e80b365afc44ac76cca2deb50e1531376'}",5107.607138416,41711616.0,6433.57275390625,0.0,1.1389219253032934e-05,0.0,282.0693359375,0.47080355882644653,0.0,1773917821.524837,969.32421875,-1680.519287109375,291.24609375,22730.99769980168,-57.24931335449219,41711616.0,0.310546875,0.0
292.8515625,0.0,,5133.22018466,41965568.0,6426.47412109375,0.0,-4.928991256747395e-05,0.0,292.8515625,0.4688863158226013,0.0,1773917821.7402337,972.30859375,-1708.003173828125,301.423828125,22624.510563194577,-57.303382873535156,41965568.0,0.322265625,0.0
279.3681640625,0.0,,5158.796277099,42219520.0,6267.31884765625,0.0,1.0221488992101513e-05,0.0,279.3681640625,0.46001681685447693,0.0,1773917847.1372204,951.0478515625,-1654.092529296875,288.8662109375,22690.17582012277,-57.83289337158203,42219520.0,0.3125,0.0
277.46484375,0.0,,5184.191448658,42473472.0,6218.22607421875,0.0,4.0681454265723005e-05,0.0,277.46484375,0.45479607582092285,0.0,1773917872.7132015,956.1826171875,-1758.8677978515625,286.509765625,22610.509492385143,-57.734066009521484,42473472.0,0.310546875,0.0
277.234375,0.0,,5209.736862478,42727424.0,6694.87158203125,0.0,3.090833342866972e-05,0.0,277.234375,0.45194804668426514,0.0,1773917898.1085851,976.2041015625,-1716.57666015625,284.5888671875,22679.295453025974,-57.8546028137207,42727424.0,0.3046875,0.0
287.5810546875,0.0,"{'size': 3861425.0, '_type': 'html-file', 'sha256': '180eacb80b6b4017d9528ec64306a6c71c52913cfe88bd86eea0b43873e3cec1', 'path': 'media/html/render_42981376_180eacb80b6b4017d952.html'}",5262.498053509,42981376.0,6279.8740234375,0.0,-7.353481123573147e-06,0.0,287.5810546875,0.45203885436058044,0.0,1773917976.4157598,964.052734375,-1771.08984375,296.287109375,22654.19370797502,-58.12888717651367,42981376.0,0.3154296875,0.0
288.4619140625,0.0,,5288.351333686,43235328.0,5829.11962890625,0.0,3.19926293741446e-05,0.0,288.4619140625,0.45416969060897827,0.0,1773917976.6781213,933.0576171875,-1650.816162109375,300.2978515625,22744.096461873432,-58.63603591918945,43235328.0,0.3203125,0.0
268.1640625,0.0,,5313.752178049,43489280.0,6175.619140625,0.0,0.00010327235941076651,0.0,268.1640625,0.4471621513366699,0.0,1773918002.2683632,942.6142578125,-1653.934326171875,277.0546875,22583.55852873471,-58.133480072021484,43489280.0,0.3037109375,0.0
299.1796875,0.0,,5339.289328372,43743232.0,6369.15185546875,0.0,-0.00011780330532928929,0.0,299.1796875,0.43815261125564575,0.0,1773918027.6694,976.6923828125,-1656.8511962890625,307.064453125,22684.73892157605,-58.14958190917969,43743232.0,0.326171875,0.0
259.58984375,0.0,,5364.660769072,43997184.0,6205.935546875,0.0,1.354933192487806e-05,0.0,259.58984375,0.44743722677230835,0.0,1773918053.2064252,932.189453125,-1591.454345703125,268.0087890625,22660.600847228186,-59.02981185913086,43997184.0,0.3037109375,0.0
252.7783203125,0.0,"{'sha256': 'da0f424bd43e21c85dfc9774fadc000f0f917fea6813b7fb0392e0566fb1dc64', 'path': 'media/html/render_44251136_da0f424bd43e21c85dfc.html', 'size': 3861965.0, '_type': 'html-file'}",5416.082214987,44251136.0,6472.7333984375,0.0,6.448348722187802e-05,0.0,252.7783203125,0.4367460012435913,0.0,1773918129.99982,956.2666015625,-1614.8057861328125,262.111328125,22736.886804935893,-58.057106018066406,44251136.0,0.2841796875,0.0
256.0302734375,0.0,,5441.695746535,44505088.0,6363.955078125,0.0,3.1858126021688804e-05,0.0,256.0302734375,0.4500570297241211,0.0,1773918130.2222605,946.8291015625,-1564.235107421875,264.4228515625,22673.84639112044,-58.0682487487793,44505088.0,0.2890625,0.0
280.9609375,0.0,,5467.226898352,44759040.0,6426.5244140625,0.0,-9.741906978888437e-06,0.0,280.9609375,0.4556347131729126,0.0,1773918155.6126175,960.4716796875,-1592.54052734375,293.9677734375,22729.57209942345,-58.433189392089844,44759040.0,0.3212890625,0.0
