eval/episode_dist,training/sps,eval/episode_reward_dist,training/critic_loss,render,training/log_alpha,eval/episode_reward_survive,eval/episode_reward_near,eval/episode_success,eval/episode_reward_ctrl,_step,eval/episode_success_hard,step,eval/episode_success_easy,eval/episode_success_any,training/alpha_loss,_timestamp,training/actor_loss,_runtime,eval/episode_reward,training/entropy
5713.62744140625,22673.277835105673,0.0,0.585080087184906,"{'sha256': '5d152e4ca6ddaa98ccddf61ca16849358a6de2bdba83547431b35c5b3bc59489', 'path': 'media/html/render_22665216_5d152e4ca6ddaa98ccdd.html', 'size': 3863577.0, '_type': 'html-file'}",0.0,932.490234375,0.0,267.013671875,-1687.49560546875,22665216.0,0.0,22665216.0,281.8994140625,0.3212890625,2.9270029699546285e-05,1773941061.2364194,-53.32987594604492,2810.147187451,267.013671875,0.0
5933.7890625,22778.460641310634,0.0,0.5988863706588745,,0.0,949.5390625,0.0,282.623046875,-1664.289794921875,22919168.0,0.0,22919168.0,293.1806640625,0.3232421875,4.8423131374875084e-05,1773941061.47957,-53.36724090576172,2835.90274183,282.623046875,0.0
5837.787109375,22600.96798572145,0.0,0.5814195871353149,,0.0,933.5966796875,0.0,254.28515625,-1696.0302734375,23173120.0,0.0,23173120.0,279.7587890625,0.337890625,1.0263220246997662e-05,1773941086.9913745,-53.2088623046875,2861.23605766,254.28515625,0.0
6114.07958984375,22729.284478699243,0.0,0.5532860159873962,,0.0,954.2841796875,0.0,259.185546875,-1772.8011474609375,23427072.0,0.0,23427072.0,277.7431640625,0.3095703125,0.00012557327863760293,1773941112.3244917,-53.235477447509766,2886.689059902,259.185546875,0.0
5997.814453125,22696.687482946618,0.0,0.5868769288063049,,0.0,953.9033203125,0.0,269.888671875,-1719.6092529296875,23681024.0,0.0,23681024.0,280.5654296875,0.3095703125,-0.00018572178669273853,1773941137.777571,-53.88882064819336,2912.008330573,269.888671875,0.0
6273.849609375,22751.0332122204,0.0,0.5739283561706543,"{'path': 'media/html/render_23934976_d8e44ec9b691c678a753.html', 'size': 3863969.0, '_type': 'html-file', 'sha256': 'd8e44ec9b691c678a753d99fb4e61501e1ff1bd176b73cf680ea0546513f9473'}",0.0,962.833984375,0.0,271.2587890625,-1739.50634765625,23934976.0,0.0,23934976.0,280.7177734375,0.3125,0.00012741723912768066,1773941215.8702753,-53.22900390625,2964.781053837,271.2587890625,0.0
6056.2685546875,22632.99897951417,0.0,0.5937248468399048,,0.0,955.49609375,0.0,264.1650390625,-1663.0174560546875,24188928.0,0.0,24188928.0,280.4599609375,0.306640625,6.187669350765646e-05,1773941216.0730896,-53.11156463623047,2990.375353324,264.1650390625,0.0
6181.015625,22629.79362208713,0.0,0.5876965522766113,,0.0,967.5791015625,0.0,279.859375,-1790.35107421875,24442880.0,0.0,24442880.0,290.517578125,0.3154296875,-8.51182994665578e-05,1773941241.4639547,-52.6934700012207,3015.742280693,279.859375,0.0
6105.87060546875,22667.411500434417,0.0,0.604428768157959,,0.0,968.0390625,0.0,266.3916015625,-1800.7056884765625,24696832.0,0.0,24696832.0,311.455078125,0.3349609375,-9.703858813736588e-05,1773941266.8308995,-53.872222900390625,3041.044565576,266.3916015625,0.0
5902.50537109375,22758.59903786946,0.0,0.5864481329917908,,0.0,956.384765625,0.0,292.15625,-1675.0311279296875,24950784.0,0.0,24950784.0,305.03125,0.3369140625,0.0001272887602681294,1773941292.1329944,-53.37026596069336,3066.615734732,292.15625,0.0
5829.01953125,22644.96433475999,0.0,0.5933645367622375,"{'_type': 'html-file', 'sha256': 'b315b638446c6b1e712d87898537af6130cfd74f7ec2479c6fa8c595fcf7c222', 'path': 'media/html/render_25204736_b315b638446c6b1e712d.html', 'size': 3860753.0}",0.0,948.7294921875,0.0,305.1953125,-1700.258544921875,25204736.0,0.0,25204736.0,319.6640625,0.353515625,-2.499894253560342e-05,1773941368.8477633,-53.07172393798828,3117.758557196,305.1953125,0.0
5804.04443359375,22790.190228758842,0.0,0.6068118214607239,,0.0,955.0322265625,0.0,297.1279296875,-1758.0096435546875,25458688.0,0.0,25458688.0,306.796875,0.328125,-5.292331843520515e-05,1773941369.051398,-53.763916015625,3143.33061781,297.1279296875,0.0
6161.0888671875,22588.699363553947,0.0,0.6086412668228149,,0.0,968.642578125,0.0,287.2685546875,-1749.17822265625,25712640.0,0.0,25712640.0,297.22265625,0.3154296875,6.114118150435388e-06,1773941394.4192188,-53.48276138305664,3168.606900969,287.2685546875,0.0
5843.13671875,22843.098471454894,0.0,0.6181399822235107,,0.0,945.3505859375,0.0,273.5166015625,-1810.804443359375,25966592.0,0.0,25966592.0,288.046875,0.3134765625,2.6944609999191016e-05,1773941419.6953425,-54.142578125,3194.044028825,273.5166015625,0.0
6285.0966796875,22679.490059080697,0.0,0.6052311062812805,,0.0,975.8125,0.0,279.3681640625,-1802.959228515625,26220544.0,0.0,26220544.0,297.1728515625,0.3134765625,0.0001287941267946735,1773941445.1324146,-53.72111892700195,3219.357291522,279.3681640625,0.0
5747.708984375,22769.652996533605,0.0,0.5782542824745178,"{'path': 'media/html/render_26474496_df027f7d3e801f05d183.html', 'size': 3865325.0, '_type': 'html-file', 'sha256': 'df027f7d3e801f05d183da5ed641e2f3e94a2a4e9578e289ba9a7c3019aa5616'}",0.0,950.248046875,0.0,309.8271484375,-1743.904541015625,26474496.0,0.0,26474496.0,319.3369140625,0.3486328125,-5.3045998356537893e-05,1773941523.2224617,-54.197391510009766,3272.133237029,309.8271484375,0.0
6354.7568359375,22671.417437278516,0.0,0.587272584438324,,0.0,970.212890625,0.0,271.5107421875,-1679.645751953125,26728448.0,0.0,26728448.0,281.6796875,0.3037109375,8.68339411681518e-05,1773941523.480938,-53.74877166748047,3297.741247904,271.5107421875,0.0
6116.833984375,22722.924731392,0.0,0.5869990587234497,,0.0,974.8720703125,0.0,293.166015625,-1700.1968994140625,26982400.0,0.0,26982400.0,305.44140625,0.3369140625,-0.00013102302909828722,1773941548.8295195,-53.9157829284668,3323.211928859,293.166015625,0.0
6086.0205078125,22690.95549487413,0.0,0.5568755269050598,,0.0,963.6357421875,0.0,291.966796875,-1798.3089599609375,27236352.0,0.0,27236352.0,303.6337890625,0.32421875,3.2513871701667085e-05,1773941574.300402,-53.880104064941406,3348.531475481,291.966796875,0.0
6136.8486328125,22788.666508145776,0.0,0.5765224099159241,,0.0,962.736328125,0.0,287.30078125,-1636.4190673828125,27490304.0,0.0,27490304.0,297.4208984375,0.330078125,4.680001438828185e-05,1773941599.588408,-53.767425537109375,3374.012418355,287.30078125,0.0
6133.294921875,22673.08333564644,0.0,0.6071197986602783,"{'sha256': '3290b0bdd099cd36d279ff586130ba981c6f89689b1065cd751fe530302fe1fb', 'path': 'media/html/render_27744256_3290b0bdd099cd36d279.html', 'size': 3867469.0, '_type': 'html-file'}",0.0,961.7451171875,0.0,291.33203125,-1691.748291015625,27744256.0,0.0,27744256.0,302.4365234375,0.33203125,-5.338389382814057e-05,1773941677.650702,-54.01904296875,3426.561494264,291.33203125,0.0
6252.578125,22804.442609863254,0.0,0.5607855319976807,,0.0,963.541015625,0.0,276.4423828125,-1774.53271484375,27998208.0,0.0,27998208.0,283.9169921875,0.30078125,-1.554181108076591e-05,1773941677.8695893,-54.39874267578125,3452.296795469,276.4423828125,0.0
6067.5703125,22606.587902424777,0.0,0.5453585386276245,,0.0,957.431640625,0.0,278.017578125,-1657.254638671875,28252160.0,0.0,28252160.0,291.552734375,0.322265625,6.900294101797044e-05,1773941703.3854542,-54.01839828491211,3477.61209775,278.017578125,0.0
6110.02783203125,22743.954652160213,0.0,0.5323063135147095,,0.0,948.4560546875,0.0,277.59765625,-1756.799560546875,28506112.0,0.0,28506112.0,288.7705078125,0.31640625,1.6405238056904636e-05,1773941728.700119,-54.229339599609375,3503.092471153,277.59765625,0.0
6046.1396484375,22674.248451761254,0.0,0.5558167099952698,,0.0,946.6435546875,0.0,282.3408203125,-1737.451904296875,28760064.0,0.0,28760064.0,290.212890625,0.3115234375,2.953363764390815e-05,1773941754.1811554,-54.033348083496094,3528.42695961,282.3408203125,0.0
6199.5908203125,22728.621475181473,0.0,0.5383540391921997,"{'path': 'media/html/render_29014016_ee01a85e3b9d9610ab75.html', 'size': 3869269.0, '_type': 'html-file', 'sha256': 'ee01a85e3b9d9610ab75bba5ae5873eece0bdc76b9da8b2ba3c09b586555c9b2'}",0.0,974.40625,0.0,283.705078125,-1700.0498046875,29014016.0,0.0,29014016.0,295.880859375,0.3203125,-4.596439976012334e-05,1773941832.5229726,-54.21554946899414,3581.433780415,283.705078125,0.0
6284.994140625,22698.188286694392,0.0,0.5432586669921875,,0.0,970.384765625,0.0,283.8642578125,-1692.487060546875,29267968.0,0.0,29267968.0,293.123046875,0.314453125,-4.491595973377116e-06,1773941832.741194,-54.72643280029297,3607.019143939,283.8642578125,0.0
6410.265625,22682.566533930465,0.0,0.5329499244689941,,0.0,981.9111328125,0.0,284.5576171875,-1835.2012939453125,29521920.0,0.0,29521920.0,293.115234375,0.314453125,1.9061459170188755e-05,1773941858.107716,-54.9059944152832,3632.511498553,284.5576171875,0.0
6096.0,22657.678773118492,0.0,0.5285610556602478,,0.0,972.5166015625,0.0,283.197265625,-1696.28759765625,29775872.0,0.0,29775872.0,296.87109375,0.3251953125,2.8465603463700972e-05,1773941883.6001065,-54.82755661010742,3657.831412189,283.197265625,0.0
6063.46435546875,22756.909853377307,0.0,0.528618574142456,,0.0,912.2822265625,0.0,241.8681640625,-1597.603759765625,30029824.0,0.0,30029824.0,256.40234375,0.2861328125,5.5669599532848224e-05,1773941908.91987,-54.56416702270508,3683.318207795,241.8681640625,0.0
6101.0029296875,22657.664314051624,0.0,0.5059764385223389,"{'path': 'media/html/render_30283776_c0c79062d7818dc5b48c.html', 'size': 3865037.0, '_type': 'html-file', 'sha256': 'c0c79062d7818dc5b48c855ba238f1d3f2031be3daf761f78d9665844f9ec784'}",0.0,963.73828125,0.0,286.140625,-1677.77734375,30283776.0,0.0,30283776.0,297.6640625,0.330078125,-1.3989583749207668e-06,1773941987.0186543,-54.66091537475586,3735.92940807,286.140625,0.0
5947.35498046875,22776.249811919595,0.0,0.5183899402618408,,0.0,962.5263671875,0.0,296.4912109375,-1818.6761474609375,30537728.0,0.0,30537728.0,310.5107421875,0.34765625,-2.059104008367285e-05,1773941987.2377899,-54.832862854003906,3761.648455667,296.4912109375,0.0
6161.5693359375,22669.912451662774,0.0,0.5295931696891785,,0.0,947.078125,0.0,260.2890625,-1710.2904052734375,30791680.0,0.0,30791680.0,272.8681640625,0.314453125,6.459374708356336e-05,1773942012.736965,-55.61346435546875,3786.975613212,260.2890625,0.0
6068.64794921875,22706.88214836761,0.0,0.5318548083305359,,0.0,943.794921875,0.0,264.0205078125,-1629.3621826171875,31045632.0,0.0,31045632.0,277.1611328125,0.3134765625,-3.3758209383449866e-07,1773942038.0640497,-55.14543914794922,3812.450925664,264.0205078125,0.0
5795.78369140625,22676.001660711074,0.0,0.5214749574661255,,0.0,964.3515625,0.0,286.2119140625,-1680.9151611328125,31299584.0,0.0,31299584.0,300.9072265625,0.3310546875,-2.440266871417407e-05,1773942063.5395064,-55.40998077392578,3837.758850606,286.2119140625,0.0
5906.166015625,22770.93174682121,0.0,0.5127487778663635,"{'sha256': '90f43eb2f640d598e9c7e8a8c47a6f75999aefdd772d99d421a7219568c9974b', 'path': 'media/html/render_31553536_90f43eb2f640d598e9c7.html', 'size': 3862641.0, '_type': 'html-file'}",0.0,948.216796875,0.0,282.734375,-1746.195068359375,31553536.0,0.0,31553536.0,298.720703125,0.3466796875,5.116417378303595e-05,1773942140.7474086,-55.407875061035156,3889.658271363,282.734375,0.0
5958.80517578125,22642.39909324277,0.0,0.5025765895843506,,0.0,947.16015625,0.0,274.083984375,-1743.93701171875,31807488.0,0.0,31807488.0,286.5556640625,0.3212890625,-2.208806290582288e-05,1773942141.015515,-55.1534309387207,3915.278898087,274.083984375,0.0
6011.14501953125,22679.044353374036,0.0,0.4994097054004669,,0.0,928.55078125,0.0,236.4833984375,-1633.40869140625,32061440.0,0.0,32061440.0,249.34375,0.2900390625,0.00010293105151504278,1773942166.3672724,-55.41654968261719,3940.750724904,236.4833984375,0.0
6091.1552734375,22686.754682016886,0.0,0.4826575219631195,,0.0,922.568359375,0.0,238.09375,-1643.3236083984375,32315392.0,0.0,32315392.0,251.5625,0.2880859375,-6.251706508919597e-05,1773942191.8390186,-55.325408935546875,3966.046968128,238.09375,0.0
5891.84521484375,22773.145925908204,0.0,0.5241335034370422,,0.0,940.5576171875,0.0,277.287109375,-1694.343994140625,32569344.0,0.0,32569344.0,289.416015625,0.328125,-1.2497004718170501e-05,1773942217.1352837,-55.96266555786133,3991.518312847,277.287109375,0.0
6126.56201171875,22687.463085583226,0.0,0.5017340779304504,"{'path': 'media/html/render_32823296_57986e2fd0502a6f2bc0.html', 'size': 3867693.0, '_type': 'html-file', 'sha256': '57986e2fd0502a6f2bc0dfb20bc7189ca0a425803fd82fbff583979c0de4e1dc'}",0.0,939.345703125,0.0,250.6640625,-1733.015380859375,32823296.0,0.0,32823296.0,262.2763671875,0.29296875,-1.3609693269245327e-05,1773942295.5055351,-55.545989990234375,4044.416295082,250.6640625,0.0
6213.8740234375,22733.966374577925,0.0,0.5070825219154358,,0.0,942.5419921875,0.0,249.5,-1650.8150634765625,33077248.0,0.0,33077248.0,258.626953125,0.2861328125,3.505418499116786e-05,1773942295.72469,-55.363338470458984,4070.119738587,249.5,0.0
6042.89501953125,22683.494469828587,0.0,0.48370712995529175,,0.0,935.9033203125,0.0,266.30859375,-1612.953857421875,33331200.0,0.0,33331200.0,275.6181640625,0.3037109375,-3.6980287404730916e-05,1773942321.2082238,-55.811283111572266,4095.404473779,266.30859375,0.0
5972.28857421875,22805.24334056067,0.0,0.48692604899406433,,0.0,961.458984375,0.0,294.24609375,-1690.5224609375,33585152.0,0.0,33585152.0,303.2861328125,0.328125,5.9189358580624685e-05,1773942346.4926636,-56.19657516479492,4120.863496605,294.24609375,0.0
5826.3193359375,22720.91077783044,0.0,0.4822341501712799,,0.0,942.3125,0.0,299.8642578125,-1650.93994140625,33839104.0,0.0,33839104.0,310.2880859375,0.3349609375,2.7394162316340953e-05,1773942371.9519942,-55.40049362182617,4146.148685129,299.8642578125,0.0
6050.4462890625,22803.879202575783,0.0,0.49700066447257996,"{'sha256': 'e8618c186eaeadbbe48b727c8c3ca9f57bfef697280994735fc8d9066c17faf0', 'path': 'media/html/render_34093056_e8618c186eaeadbbe48b.html', 'size': 3861729.0, '_type': 'html-file'}",0.0,957.8671875,0.0,277.033203125,-1732.221923828125,34093056.0,0.0,34093056.0,295.0419921875,0.314453125,-4.17664778069593e-05,1773942450.441236,-56.199886322021484,4199.352091733,277.033203125,0.0
5837.115234375,22699.31148011779,0.0,0.4950166344642639,,0.0,946.3330078125,0.0,290.9951171875,-1788.8765869140625,34347008.0,0.0,34347008.0,301.4443359375,0.32421875,2.6134310246561654e-05,1773942450.6609068,-56.27674865722656,4224.934736404,290.9951171875,0.0
5964.619140625,22684.550505901956,0.0,0.5101943016052246,,0.0,944.3720703125,0.0,272.0107421875,-1707.732421875,34600960.0,0.0,34600960.0,286.8984375,0.322265625,3.315812136861496e-05,1773942476.0232298,-55.27378463745117,4250.421806822,272.0107421875,0.0
6076.9892578125,22658.62588219097,0.0,0.5164039731025696,,0.0,960.6748046875,0.0,279.6748046875,-1752.755859375,34854912.0,0.0,34854912.0,295.7119140625,0.31640625,-2.0316952031862456e-06,1773942501.5103343,-56.056602478027344,4275.745153272,279.6748046875,0.0
5884.22021484375,22722.981931917446,0.0,0.496087908744812,,0.0,960.7880859375,0.0,310.6318359375,-1695.033935546875,35108864.0,0.0,35108864.0,319.3154296875,0.3427734375,7.226142770377919e-05,1773942526.8338747,-55.76995849609375,4301.204053757,310.6318359375,0.0
6027.81591796875,22708.12190591062,0.0,0.49301889538764954,"{'sha256': '52ec86cacae051c0a11ba496c13def6ecebdeb6fd1043ed3c0b6d29695513fcc', 'path': 'media/html/render_35362816_52ec86cacae051c0a11b.html', 'size': 3863217.0, '_type': 'html-file'}",0.0,950.8798828125,0.0,284.119140625,-1743.5413818359375,35362816.0,0.0,35362816.0,293.1865234375,0.314453125,-7.851578629924916e-06,1773942603.8559372,-56.15671920776367,4352.766731858,284.119140625,0.0
5977.447265625,22732.340032776,0.0,0.4921855628490448,,0.0,966.5263671875,0.0,283.251953125,-1865.14990234375,35616768.0,0.0,35616768.0,300.8291015625,0.3466796875,6.246678822208196e-06,1773942604.1141613,-55.50801086425781,4378.524367285,283.251953125,0.0
5809.8330078125,22655.70094417198,0.0,0.49816396832466125,,0.0,941.9501953125,0.0,283.068359375,-1724.9415283203125,35870720.0,0.0,35870720.0,295.7099609375,0.3310546875,1.4054895473236684e-05,1773942629.6124086,-56.08476638793945,4403.871901737,283.068359375,0.0
5481.732421875,22693.483401615355,0.0,0.5085137486457825,,0.0,974.5537109375,0.0,330.9140625,-1879.058349609375,36124672.0,0.0,36124672.0,350.314453125,0.40234375,-7.035519956843928e-05,1773942654.960458,-56.09881591796875,4429.190559698,330.9140625,0.0
6209.7705078125,22740.039557073535,0.0,0.4895828366279602,,0.0,956.21875,0.0,260.810546875,-1688.9583740234375,36378624.0,0.0,36378624.0,276.6181640625,0.3154296875,3.64284569513984e-05,1773942680.2790132,-56.48025131225586,4454.533462696,260.810546875,0.0
6141.27685546875,22778.957515966948,0.0,0.5077809691429138,"{'sha256': '1220a6189d01b0d205bd03d366f87942177ea433c2b1570b00fbb80efde087d9', 'path': 'media/html/render_36632576_1220a6189d01b0d205bd.html', 'size': 3871161.0, '_type': 'html-file'}",0.0,976.197265625,0.0,284.6953125,-1789.586181640625,36632576.0,0.0,36632576.0,296.3701171875,0.3271484375,-1.4561303487425903e-06,1773942758.8365035,-56.101417541503906,4507.747278922,284.6953125,0.0
5997.421875,22721.569938730478,0.0,0.5175826549530029,,0.0,969.5185546875,0.0,301.8681640625,-1804.8408203125,36886528.0,0.0,36886528.0,312.8046875,0.337890625,3.458963328739628e-05,1773942759.0789058,-56.42319107055664,4533.308352692,301.8681640625,0.0
5390.69775390625,22773.683956604724,0.0,0.5140066146850586,,0.0,937.900390625,0.0,306.6962890625,-1791.776611328125,37140480.0,0.0,37140480.0,324.775390625,0.369140625,-5.3482734074350446e-05,1773942784.3969808,-56.84364700317383,4558.641004061,306.6962890625,0.0
5846.357421875,22725.28958308411,0.0,0.5279665589332581,,0.0,942.0654296875,0.0,279.626953125,-1669.121337890625,37394432.0,0.0,37394432.0,291.5810546875,0.33984375,2.883288834709674e-05,1773942809.7294884,-56.53374481201172,4583.933890654,279.626953125,0.0
5974.802734375,22807.831940740813,0.0,0.5227105021476746,,0.0,958.33984375,0.0,300.4951171875,-1749.6943359375,37648384.0,0.0,37648384.0,309.2783203125,0.33203125,1.4913703125785105e-05,1773942835.0224226,-56.449432373046875,4609.083625742,300.4951171875,0.0
6655.6748046875,22721.07362578971,0.0,0.5131956338882446,"{'sha256': '7a40cc9aa9a33038b17e6b451d307f5a8cba294e3455ba0c6fd1a50f52ae46be', 'path': 'media/html/render_37902336_7a40cc9aa9a33038b17e.html', 'size': 3871937.0, '_type': 'html-file'}",0.0,984.8486328125,0.0,283.1591796875,-1740.2685546875,37902336.0,0.0,37902336.0,289.4033203125,0.30859375,4.159530362812802e-05,1773942911.712923,-56.78510665893555,4660.62372181,283.1591796875,0.0
5859.1240234375,22804.223395226945,0.0,0.5053004026412964,,0.0,968.8046875,0.0,306.392578125,-1821.8199462890625,38156288.0,0.0,38156288.0,317.6279296875,0.3564453125,-5.7605906476965174e-05,1773942911.9333086,-55.90614318847656,4686.035056691,306.392578125,0.0
6165.8876953125,22672.546186980027,0.0,0.5177667737007141,,0.0,977.294921875,0.0,294.2001953125,-1740.1546630859375,38410240.0,0.0,38410240.0,304.435546875,0.328125,-2.3671948383707786e-06,1773942937.1235855,-56.57951736450195,4711.35777959,294.2001953125,0.0
6337.16015625,22757.876946455766,0.0,0.5021360516548157,,0.0,971.08984375,0.0,275.80859375,-1702.46923828125,38664192.0,0.0,38664192.0,290.7470703125,0.3115234375,8.222222822951153e-05,1773942962.4462714,-56.5939826965332,4736.513247814,275.80859375,0.0
6408.5556640625,22735.76862531396,0.0,0.5039522647857666,,0.0,980.31640625,0.0,271.3935546875,-1730.2562255859375,38918144.0,0.0,38918144.0,280.6884765625,0.314453125,-4.852662459597923e-05,1773942987.6017516,-57.021087646484375,4761.836258605,271.3935546875,0.0
6161.86279296875,22758.048104721493,0.0,0.493539035320282,"{'sha256': '3cae2842a2cfb1078845c17647241b5d06ae5ae793270c5cffa4c749c0e54b96', 'path': 'media/html/render_39172096_3cae2842a2cfb1078845.html', 'size': 3868601.0, '_type': 'html-file'}",0.0,963.99609375,0.0,289.2705078125,-1732.15087890625,39172096.0,0.0,39172096.0,297.595703125,0.328125,7.687400648137555e-05,1773943065.751591,-56.81158447265625,4814.662373893,289.2705078125,0.0
6291.56298828125,22740.4318312705,0.0,0.4851572513580322,,0.0,918.7255859375,0.0,233.9912109375,-1628.4700927734375,39426048.0,0.0,39426048.0,242.3984375,0.2705078125,-2.9135266231605783e-05,1773943065.961793,-56.80338668823242,4840.211937006,233.9912109375,0.0
6186.30517578125,22760.01758250174,0.0,0.4888833463191986,,0.0,980.50390625,0.0,312.294921875,-1786.5318603515625,39680000.0,0.0,39680000.0,320.6201171875,0.341796875,-9.132125342148356e-06,1773943091.3003962,-56.76247787475586,4865.648657799,312.294921875,0.0
6302.94482421875,22683.90170356513,0.0,0.49623334407806396,,0.0,982.3125,0.0,291.615234375,-1726.05859375,39933952.0,0.0,39933952.0,301.4091796875,0.3193359375,-2.1478099370142445e-05,1773943116.737092,-56.72422409057617,4890.95657954,291.615234375,0.0
6434.5966796875,22792.459853126646,0.0,0.48926424980163574,,0.0,984.6435546875,0.0,278.8037109375,-1749.906005859375,40187904.0,0.0,40187904.0,286.4228515625,0.30859375,5.3196879889583215e-05,1773943142.045338,-56.46517562866211,4916.379750511,278.8037109375,0.0
6317.623046875,22708.350411727897,0.0,0.4747397303581238,"{'sha256': '7ed9dbbad17be6cf2be6c5a2028cf99482a0846360e0a620d05e0e24092f5c8e', 'path': 'media/html/render_40441856_7ed9dbbad17be6cf2be6.html', 'size': 3869761.0, '_type': 'html-file'}",0.0,975.1484375,0.0,291.078125,-1743.315673828125,40441856.0,0.0,40441856.0,298.88671875,0.31640625,6.927900358277839e-06,1773943219.3715992,-56.941619873046875,4968.282372642,291.078125,0.0
6348.1259765625,22736.768866740527,0.0,0.475359171628952,,0.0,954.0205078125,0.0,260.3857421875,-1674.9581298828125,40695808.0,0.0,40695808.0,274.2177734375,0.3056640625,5.707980380975641e-05,1773943219.6121764,-57.14266586303711,4994.051628099,260.3857421875,0.0
6387.9404296875,22652.667883809874,0.0,0.4545365273952484,,0.0,974.357421875,0.0,291.4970703125,-1789.18701171875,40949760.0,0.0,40949760.0,299.69921875,0.32421875,-1.6274167137453333e-05,1773943245.140092,-56.83899688720703,5019.357009645,291.4970703125,0.0
6311.56201171875,22790.10489501871,0.0,0.4789236783981323,,0.0,974.625,0.0,299.375,-1828.7972412109375,41203712.0,0.0,41203712.0,307.3251953125,0.3271484375,-6.601872883038595e-05,1773943270.445556,-57.08683776855469,5044.857729381,299.375,0.0
6464.9921875,22673.48488658403,0.0,0.46216917037963867,,0.0,984.123046875,0.0,277.16796875,-1680.3360595703125,41457664.0,0.0,41457664.0,284.74609375,0.3076171875,9.222837979905307e-05,1773943295.946219,-56.850589752197266,5070.181516978,277.16796875,0.0
6466.619140625,22777.05927928992,0.0,0.47741493582725525,"{'sha256': '7501dcce08586e9699e788db67a978079ebd40ceea703a7e20590dc559ed8ca7', 'path': 'media/html/render_41711616_7501dcce08586e9699e7.html', 'size': 3861853.0, '_type': 'html-file'}",0.0,967.62890625,0.0,266.2109375,-1731.58740234375,41711616.0,0.0,41711616.0,279.4658203125,0.3017578125,-1.86410361493472e-05,1773943374.478718,-57.51789474487305,5123.389486948,266.2109375,0.0
6130.90673828125,22693.314663581554,0.0,0.4879165589809418,,0.0,974.76171875,0.0,299.50390625,-1710.196533203125,41965568.0,0.0,41965568.0,306.6103515625,0.3271484375,4.9347694584866986e-05,1773943374.711658,-57.18628692626953,5148.975064755,299.50390625,0.0
6231.431640625,22700.818436591024,0.0,0.48899996280670166,,0.0,990.5068359375,0.0,304.4375,-1764.572998046875,42219520.0,0.0,42219520.0,314.4423828125,0.3369140625,-4.6546387011403567e-07,1773943400.0635977,-57.663509368896484,5174.457142015,304.4375,0.0
5938.6318359375,22736.22675505365,0.0,0.4740949869155884,,0.0,962.7470703125,0.0,297.75,-1674.7816162109375,42473472.0,0.0,42473472.0,309.5517578125,0.337890625,-0.00012281423551030457,1773943425.545761,-58.41306686401367,5199.783938574,297.75,0.0
6232.47607421875,22734.709756252072,0.0,0.4797925055027008,,0.0,974.384765625,0.0,286.525390625,-1691.0687255859375,42727424.0,0.0,42727424.0,294.3701171875,0.314453125,0.00010555189510341734,1773943450.8724318,-57.516700744628906,5225.286260504,286.525390625,0.0
6406.22412109375,22681.90432105535,0.0,0.46257779002189636,"{'path': 'media/html/render_42981376_995a64e386cb8df0ce6f.html', 'size': 3867721.0, '_type': 'html-file', 'sha256': '995a64e386cb8df0ce6f108de3b397714b6ff5a6f223c6b41c13759f6d7a683c'}",0.0,978.4921875,0.0,286.15625,-1816.876708984375,42981376.0,0.0,42981376.0,297.7890625,0.31640625,4.9821363063529134e-05,1773943529.8290336,-57.85401153564453,5278.73984161,286.15625,0.0
6282.1572265625,22829.07468003667,0.0,0.45898061990737915,,0.0,968.87890625,0.0,263.55859375,-1736.4501953125,43235328.0,0.0,43235328.0,281.3505859375,0.3173828125,-9.617522300686687e-05,1773943530.0527053,-58.58143615722656,5304.492679428,263.55859375,0.0
5951.9091796875,22669.43383187838,0.0,0.4399232864379883,,0.0,969.2587890625,0.0,309.583984375,-1698.50439453125,43489280.0,0.0,43489280.0,318.150390625,0.3408203125,6.56353950034827e-05,1773943555.581193,-58.144866943359375,5329.821284009,309.583984375,0.0
6144.4775390625,22743.90025986272,0.0,0.43554678559303284,,0.0,977.9638671875,0.0,311.720703125,-1754.8648681640625,43743232.0,0.0,43743232.0,319.529296875,0.3408203125,-4.136175994062796e-05,1773943580.9095347,-58.160728454589844,5355.29766962,311.720703125,0.0
6082.11962890625,22733.07020817172,0.0,0.4372095465660095,,0.0,929.734375,0.0,252.01953125,-1618.034912109375,43997184.0,0.0,43997184.0,263.3193359375,0.2919921875,7.65538788982667e-05,1773943606.3860877,-58.0120735168457,5380.606223966,252.01953125,0.0
6149.197265625,22787.04598061097,0.0,0.4159439206123352,"{'_type': 'html-file', 'sha256': '2d2bf12b8ce5343b91384922082cb823de5f6ed13675f91bdc20ac95cb8cb60c', 'path': 'media/html/render_44251136_2d2bf12b8ce5343b9138.html', 'size': 3863949.0}",0.0,964.224609375,0.0,289.091796875,-1740.4693603515625,44251136.0,0.0,44251136.0,299.3779296875,0.326171875,-6.379526439559413e-06,1773943683.279711,-57.90119934082031,5432.190453611,289.091796875,0.0
6286.888671875,22787.857678138036,0.0,0.45489442348480225,,0.0,954.9541015625,0.0,258.158203125,-1644.7752685546875,44505088.0,0.0,44505088.0,266.0498046875,0.28515625,-5.406566197052598e-05,1773943683.507876,-59.19926071166992,5457.76725714,258.158203125,0.0
6204.314453125,22739.9900382731,0.0,0.4459279477596283,,0.0,956.84375,0.0,278.51953125,-1719.5589599609375,44759040.0,0.0,44759040.0,288.2470703125,0.314453125,7.475036545656621e-05,1773943708.8557658,-58.14301681518555,5483.220068636,278.51953125,0.0
