eval/episode_success_easy,training/sps,_timestamp,training/critic_loss,eval/episode_success,eval/episode_success_hard,eval/episode_reward_dist,_runtime,_step,training/log_alpha,render,training/entropy,step,eval/episode_reward_survive,eval/episode_success_any,training/actor_loss,training/alpha_loss,eval/episode_reward,eval/episode_reward_near,eval/episode_dist,eval/episode_reward_ctrl
61.0869140625,21783.369805724138,1773951654.619114,0.8145704865455627,31.8388671875,0.0,0.0,794.332411553,6158336.0,0.0,"{'path': 'media/html/render_6158336_17b65ebcd9f9c97ae865.html', 'size': 3866789.0, '_type': 'html-file', 'sha256': '17b65ebcd9f9c97ae865c408cb5166798e5e7c3a69a058e4514d31a7fb9eb687'}",0.0,6158336.0,765.2421875,0.08984375,-15.439229011535645,-4.140902092331089e-05,31.8388671875,0.0,5982.9775390625,-1384.2730712890625
77.2880859375,21670.94057875866,1773951654.8701813,0.7813981175422668,39.4345703125,0.0,0.0,820.390762894,6412288.0,0.0,,0.0,6412288.0,718.8017578125,0.1298828125,-15.12869644165039,8.221319876611233e-05,39.4345703125,0.0,5490.0244140625,-1319.685791015625
80.1181640625,21792.321162124128,1773951680.6758885,0.7888221144676208,47.107421875,0.0,0.0,846.354986726,6666240.0,0.0,,0.0,6666240.0,762.3798828125,0.1142578125,-15.374621391296387,-8.596074621891603e-06,47.107421875,0.0,5912.7158203125,-1410.517578125
103.8603515625,21768.645607568636,1773951706.640786,0.7996847033500671,72.6416015625,0.0,0.0,872.134399228,6920192.0,0.0,,0.0,6920192.0,692.6513671875,0.1396484375,-16.482585906982422,-2.211902210547123e-05,72.6416015625,0.0,4983.7646484375,-1312.3414306640625
140.0615234375,21849.122520939756,1773951732.4203427,0.8061389327049255,105.4375,0.0,0.0,898.129215846,7174144.0,0.0,,0.0,7174144.0,754.0703125,0.1845703125,-16.715410232543945,4.1869185224641114e-05,105.4375,0.0,5367.00634765625,-1515.739013671875
95.0283203125,21704.96070022404,1773951811.3557043,0.7932021021842957,62.29296875,0.0,0.0,951.068955826,7428096.0,0.0,"{'size': 3867541.0, '_type': 'html-file', 'sha256': 'a7c31f128dce70308b3a04d18df5d2a3aed89d57acabad8f84c9af1515696df6', 'path': 'media/html/render_7428096_a7c31f128dce70308b3a.html'}",0.0,7428096.0,827.4716796875,0.1513671875,-16.706012725830078,7.1313829721475486e-06,62.29296875,0.0,6562.14453125,-1570.00146484375
121.998046875,21826.731355452266,1773951811.5472312,0.7975195646286011,97.826171875,0.0,0.0,977.269675065,7682048.0,0.0,,0.0,7682048.0,806.9658203125,0.1591796875,-17.044292449951172,5.72765293327393e-06,97.826171875,0.0,5956.26953125,-1574.589599609375
141.5869140625,21687.72864632448,1773951837.555743,0.8323386907577515,110.6328125,0.0,0.0,1003.037678791,7936000.0,0.0,,0.0,7936000.0,821.1103515625,0.1728515625,-17.319534301757812,-6.37494376860559e-05,110.6328125,0.0,5960.64208984375,-1614.139892578125
95.0576171875,21854.82760124308,1773951863.323767,0.8522270917892456,72.7353515625,0.0,0.0,1029.009270904,8189952.0,0.0,,0.0,8189952.0,695.3701171875,0.115234375,-17.63712501525879,0.00010082614608108997,72.7353515625,0.0,5276.8955078125,-1338.9237060546875
140.2744140625,21750.55546689129,1773951889.2948186,0.8595985770225525,122.7734375,0.0,0.0,1054.752943434,8443904.0,0.0,,0.0,8443904.0,808.65234375,0.1865234375,-18.06009292602539,-0.00010662944987416267,122.7734375,0.0,5828.169921875,-1549.413330078125
143.6181640625,21898.284850344615,1773951967.6664271,0.876343846321106,114.9140625,0.0,0.0,1107.37970359,8697856.0,0.0,"{'_type': 'html-file', 'sha256': '7fce209345de42d5c4d1c9108d41fcf9c41b2bb09c682ffce2026292e4e87759', 'path': 'media/html/render_8697856_7fce209345de42d5c4d1.html', 'size': 3857881.0}",0.0,8697856.0,868.626953125,0.19140625,-19.83000946044922,5.4339678172254935e-05,114.9140625,0.0,6327.630859375,-1690.6812744140625
140.64453125,21770.147655113073,1773951967.8848257,0.878762423992157,127.3544921875,0.0,0.0,1133.356764216,8951808.0,0.0,,0.0,8951808.0,868.8408203125,0.154296875,-19.87454605102539,-3.586067396099679e-05,127.3544921875,0.0,6414.52392578125,-1642.3544921875
139.5068359375,21907.585947257223,1773951993.6427684,0.8603554964065552,120.9150390625,0.0,0.0,1159.306839553,9205760.0,0.0,,0.0,9205760.0,836.0849609375,0.1650390625,-20.492216110229492,-3.6453573557082564e-05,120.9150390625,0.0,6312.720703125,-1632.1181640625
190.4990234375,21789.563886442033,1773952019.5929084,0.8799121975898743,173.134765625,0.0,0.0,1185.058982865,9459712.0,0.0,,0.0,9459712.0,840.6435546875,0.255859375,-20.722122192382812,4.32185470344848e-06,173.134765625,0.0,5621.26953125,-1667.57177734375
135.4677734375,21901.95732412779,1773952045.344921,0.8975713849067688,113.1279296875,0.0,0.0,1211.014140472,9713664.0,0.0,,0.0,9713664.0,912.1025390625,0.15625,-20.95370101928711,-4.418779644765891e-05,113.1279296875,0.0,7099.798828125,-1708.358154296875
179.431640625,21795.692361310408,1773952123.6017704,0.9109410643577576,150.0234375,0.0,0.0,1263.31505612,9967616.0,0.0,"{'path': 'media/html/render_9967616_d228378f5326cb9ca3f6.html', 'size': 3850689.0, '_type': 'html-file', 'sha256': 'd228378f5326cb9ca3f6c0c633902b5b99651536c758159bce8811dacc4c56ec'}",0.0,9967616.0,931.2314453125,0.212890625,-21.599157333374023,1.269663971470436e-05,150.0234375,0.0,6736.0869140625,-1804.6121826171875
165.4033203125,21886.166235488483,1773952123.7930808,0.8836571574211121,130.982421875,0.0,0.0,1289.493599318,10221568.0,0.0,,0.0,10221568.0,954.4697265625,0.2021484375,-21.051809310913086,6.831528298789635e-05,130.982421875,0.0,6963.947265625,-1826.798095703125
205.0556640625,21742.838443638077,1773952149.7794836,0.917763888835907,181.91015625,0.0,0.0,1315.260335076,10475520.0,0.0,,0.0,10475520.0,934.265625,0.2548828125,-22.883056640625,-4.352318137534894e-05,181.91015625,0.0,6412.8984375,-1827.938232421875
180.4990234375,21865.094472538967,1773952175.54604,0.9155467748641968,149.5927734375,0.0,0.0,1341.172514,10729472.0,0.0,,0.0,10729472.0,889.7216796875,0.21484375,-23.076366424560547,2.5105478584919183e-07,149.5927734375,0.0,6224.794921875,-1789.654541015625
180.8505859375,21870.06425633793,1773952201.4583747,0.9302166104316711,153.8134765625,0.0,0.0,1366.877834237,10983424.0,0.0,,0.0,10983424.0,922.9833984375,0.24609375,-23.973121643066406,-4.6324468712555245e-05,153.8134765625,0.0,6602.45361328125,-1823.3944091796875
159.21484375,22009.92527586282,1773952280.6752255,0.9426572918891907,134.2392578125,0.0,0.0,1420.388521813,11237376.0,0.0,"{'path': 'media/html/render_11237376_673f179ebdd429a207b3.html', 'size': 3854441.0, '_type': 'html-file', 'sha256': '673f179ebdd429a207b32c4c14c77d2aebeb740eab682c2ff6c478964f01d577'}",0.0,11237376.0,913.80078125,0.19921875,-24.397565841674805,3.240111254854128e-05,134.2392578125,0.0,6653.087890625,-1706.9097900390625
205.1953125,21871.256083176784,1773952280.90755,0.9336888194084167,161.58203125,0.0,0.0,1446.31236963,11491328.0,0.0,,0.0,11491328.0,900.7666015625,0.263671875,-25.085796356201172,-3.269221633672714e-05,161.58203125,0.0,6149.1494140625,-1736.90673828125
205.4111328125,22035.185015331197,1773952306.5978358,0.9373572468757629,178.2841796875,0.0,0.0,1472.197877343,11745280.0,0.0,,0.0,11745280.0,927.845703125,0.2568359375,-26.27216339111328,-2.4100356768030906e-06,178.2841796875,0.0,6366.447265625,-1809.977783203125
