training/entropy,eval/episode_reward_near,_runtime,training/sps,step,eval/episode_reward_dist,eval/episode_success,eval/episode_success_hard,training/log_alpha,training/alpha_loss,eval/episode_reward,_step,eval/episode_success_any,_timestamp,render,eval/episode_success_easy,eval/episode_reward_ctrl,training/critic_loss,eval/episode_reward_survive,eval/episode_dist,training/actor_loss
0.0,0.0,761.388097271,49291.37848779326,24188928.0,-26.437881469726562,973.8681640625,0.0,0.0,-1.5352981790783815e-05,973.8681640625,24188928.0,1.0,1773454390.7100499,,0.0,0.0,0.031175384297966957,0.0,26.437881469726562,-98.12296295166016
0.0,0.0,767.259015673,49243.16145427005,24442880.0,-26.663009643554688,976.115234375,0.0,0.0,1.0052224752143957e-05,976.115234375,24442880.0,1.0,1773454396.5903788,,0.0,0.0,0.028120974078774452,0.0,26.663009643554688,-98.21022033691406
0.0,0.0,773.134112118,49302.375489817525,24696832.0,-26.514175415039062,975.306640625,0.0,0.0,6.695728188788053e-06,975.306640625,24696832.0,1.0,1773454402.4612918,,0.0,0.0,0.03404971584677696,0.0,26.514175415039062,-98.18856811523438
0.0,0.0,779.007235048,49277.13075193766,24950784.0,-27.32369613647461,966.337890625,0.0,0.0,-3.4320169817192436e-08,966.337890625,24950784.0,1.0,1773454408.3363912,,0.0,0.0,0.027534935623407364,0.0,27.32369613647461,-98.23590850830078
0.0,0.0,793.916847308,49317.02372153199,25204736.0,-28.93399429321289,953.8291015625,0.0,0.0,1.0578751243883744e-05,953.8291015625,25204736.0,0.984375,1773454429.1195474,"{'path': 'media/html/render_25204736_b0e0adbb54ff194518c3.html', 'size': 909625, '_type': 'html-file', 'sha256': 'b0e0adbb54ff194518c35cd4b4aedf781702153a43dc41252dc2f14b5e634a88'}",0.0,0.0,0.025014974176883698,0.0,28.93399429321289,-98.3347396850586
0.0,0.0,799.944720266,49287.40754008311,25458688.0,-27.32636260986328,971.05078125,0.0,0.0,1.5462206874872209e-06,971.05078125,25458688.0,1.0,1773454429.2695134,,0.0,0.0,0.025235813111066818,0.0,27.32636260986328,-98.31040954589844
0.0,0.0,805.805880857,49280.76715502264,25712640.0,-28.148624420166016,972.9697265625,0.0,0.0,1.0071602218886255e-06,972.9697265625,25712640.0,0.9990234375,1773454435.1469219,,0.0,0.0,0.03075452148914337,0.0,28.148624420166016,-98.30162811279297
0.0,0.0,811.68596056,49382.4819743945,25966592.0,-27.246109008789062,975.8115234375,0.0,0.0,1.2168137800472323e-05,975.8115234375,25966592.0,1.0,1773454441.0081406,,0.0,0.0,0.02296685054898262,0.0,27.246109008789062,-98.33378601074219
0.0,0.0,817.564175865,49217.024416849876,26220544.0,-27.818601608276367,971.458984375,0.0,0.0,-1.3378377161643584e-06,971.458984375,26220544.0,0.9990234375,1773454446.888309,,0.0,0.0,0.03263765946030617,0.0,27.818601608276367,-98.26403045654297
0.0,0.0,832.079401274,49251.62262841593,26474496.0,-27.46228790283203,950.8173828125,0.0,0.0,-2.981579200422857e-06,950.8173828125,26474496.0,0.994140625,1773454467.2821336,"{'path': 'media/html/render_26474496_51618729611b5466c795.html', 'size': 909405, '_type': 'html-file', 'sha256': '51618729611b5466c7957400aaa2f4ba63e030cf8669a9e710efe09ed5ec0fd7'}",0.0,0.0,0.03376925736665726,0.0,27.46228790283203,-98.25797271728516
0.0,0.0,838.106520844,49170.52562896291,26728448.0,-26.05196762084961,975.8701171875,0.0,0.0,8.561694812669884e-06,975.8701171875,26728448.0,1.0,1773454467.4305449,,0.0,0.0,0.019561633467674255,0.0,26.05196762084961,-98.39261627197266
0.0,0.0,843.974509222,49273.71826492981,26982400.0,-27.231504440307617,976.359375,0.0,0.0,8.70431904331781e-06,976.359375,26982400.0,1.0,1773454473.308297,,0.0,0.0,0.01910991407930851,0.0,27.231504440307617,-98.45297241210938
0.0,0.0,849.854295653,49333.96095438014,27236352.0,-26.935274124145508,975.4765625,0.0,0.0,-9.741619578562677e-06,975.4765625,27236352.0,1.0,1773454479.1767526,,0.0,0.0,0.018356308341026306,0.0,26.935274124145508,-98.54962921142578
0.0,0.0,855.736261907,49207.90676352851,27490304.0,-29.218637466430664,962.275390625,0.0,0.0,-9.634518391976599e-07,962.275390625,27490304.0,0.99609375,1773454485.0565555,,0.0,0.0,0.019129781052470207,0.0,29.218637466430664,-98.63358306884766
0.0,0.0,870.71629411,49210.15062063169,27744256.0,-28.70419692993164,977.064453125,0.0,0.0,1.1711247680068482e-05,977.064453125,27744256.0,1.0,1773454505.9190338,"{'path': 'media/html/render_27744256_3ea5320fc93997b14190.html', 'size': 910045, '_type': 'html-file', 'sha256': '3ea5320fc93997b14190801b7120b879d0771a276f1e0098b6ada9493bc41369'}",0.0,0.0,0.015115855261683464,0.0,28.70419692993164,-98.66268920898438
0.0,0.0,876.737209656,49221.338858152914,27998208.0,-26.97239875793457,974.611328125,0.0,0.0,-1.1748774397801753e-07,974.611328125,27998208.0,0.998046875,1773454506.0668461,,0.0,0.0,0.020485302433371544,0.0,26.97239875793457,-98.65444946289062
0.0,0.0,882.594904173,49336.06093084196,28252160.0,-27.762012481689453,971.3759765625,0.0,0.0,-5.755039182986366e-06,971.3759765625,28252160.0,0.9990234375,1773454511.938929,,0.0,0.0,0.016010746359825134,0.0,27.762012481689453,-98.69850158691406
0.0,0.0,888.449122868,49433.40637951794,28506112.0,-27.14981460571289,976.470703125,0.0,0.0,4.802794137503952e-06,976.470703125,28506112.0,1.0,1773454517.7972105,,0.0,0.0,0.015488320030272007,0.0,27.14981460571289,-98.7134780883789
0.0,0.0,894.322470424,49456.86872842839,28760064.0,-29.13451385498047,963.0185546875,0.0,0.0,9.917523129843175e-06,963.0185546875,28760064.0,0.9990234375,1773454523.651353,,0.0,0.0,0.015588103793561459,0.0,29.13451385498047,-98.73150634765625
0.0,0.0,909.329721144,49275.0084349098,29014016.0,-26.625652313232422,975.72265625,0.0,0.0,3.442444949541823e-06,975.72265625,29014016.0,1.0,1773454544.5324488,"{'size': 910749, '_type': 'html-file', 'sha256': 'ec5dfc945e48b0e47fada5af88a6f72fc6548ad03a2d7d4b89d69b64994d6b89', 'path': 'media/html/render_29014016_ec5dfc945e48b0e47fad.html'}",0.0,0.0,0.02052139677107334,0.0,26.625652313232422,-98.67948913574219
0.0,0.0,915.372196917,49410.715781615,29267968.0,-26.797080993652344,973.2548828125,0.0,0.0,-1.0552984349487815e-05,973.2548828125,29267968.0,1.0,1773454544.687748,,0.0,0.0,0.021008701995015144,0.0,26.797080993652344,-98.63484191894531
0.0,0.0,921.248591977,49203.36965955107,29521920.0,-26.08478546142578,972.17578125,0.0,0.0,1.7655251213000156e-05,972.17578125,29521920.0,0.9970703125,1773454550.5742846,,0.0,0.0,0.01550214271992445,0.0,26.08478546142578,-98.63800811767578
0.0,0.0,927.119959767,49274.07157331279,29775872.0,-26.844890594482422,975.70703125,0.0,0.0,-2.5560871108609717e-06,975.70703125,29775872.0,1.0,1773454556.450787,,0.0,0.0,0.01410210132598877,0.0,26.844890594482422,-98.6595230102539
0.0,0.0,932.992053543,49302.1974909732,30029824.0,-27.772991180419922,969.193359375,0.0,0.0,1.3968098755867686e-05,969.193359375,30029824.0,1.0,1773454562.3221374,,0.0,0.0,0.013713976368308067,0.0,27.772991180419922,-98.68531799316406
0.0,0.0,947.886099433,49295.32041730198,30283776.0,-28.544204711914062,965.02734375,0.0,0.0,-2.2072250430937856e-05,965.02734375,30283776.0,1.0,1773454583.0887775,"{'size': 907089, '_type': 'html-file', 'sha256': '775621c5d0c4ff28d45337d744b750e7ce32bf5c969e8006388f328bd589c28c', 'path': 'media/html/render_30283776_775621c5d0c4ff28d453.html'}",0.0,0.0,0.027716008946299553,0.0,28.544204711914062,-98.59842681884766
0.0,0.0,953.937219484,49506.60523368689,30537728.0,-29.165241241455078,961.7578125,0.0,0.0,1.4567690413969103e-05,961.7578125,30537728.0,1.0,1773454583.2484143,,0.0,0.0,0.020286737009882927,0.0,29.165241241455078,-98.54964447021484
0.0,0.0,959.806622796,49163.57858374343,30791680.0,-28.491907119750977,973.0693359375,0.0,0.0,-4.464175162866013e-06,973.0693359375,30791680.0,1.0,1773454589.1394367,,0.0,0.0,0.014375487342476845,0.0,28.491907119750977,-98.60224151611328
0.0,0.0,965.679752443,49325.14483238117,31045632.0,-28.24724578857422,975.4140625,0.0,0.0,2.916572611866286e-06,975.4140625,31045632.0,1.0,1773454595.0083702,,0.0,0.0,0.01517165545374155,0.0,28.24724578857422,-98.61268615722656
0.0,0.0,971.539390668,49287.745079968256,31299584.0,-29.394380569458008,975.232421875,0.0,0.0,-5.016699446969142e-07,975.232421875,31299584.0,1.0,1773454600.881992,,0.0,0.0,0.015363097190856934,0.0,29.394380569458008,-98.68563079833984
0.0,0.0,986.60841769,49412.26298754135,31553536.0,-33.01057434082031,954.9111328125,0.0,0.0,-1.1734015288311639e-06,954.9111328125,31553536.0,1.0,1773454621.8111157,"{'size': 912637, '_type': 'html-file', 'sha256': 'dca662db13f3e2536972e1df1ba6a5a9cb9aa03c11b29ef8df021bbf5ab45998', 'path': 'media/html/render_31553536_dca662db13f3e2536972.html'}",0.0,0.0,0.015155582688748837,0.0,33.01057434082031,-98.7374038696289
0.0,0.0,992.635748565,49483.27498970639,31807488.0,-30.440277099609375,952.0908203125,0.0,0.0,8.189652362489142e-06,952.0908203125,31807488.0,1.0,1773454621.9676435,,0.0,0.0,0.017006032168865204,0.0,30.440277099609375,-98.67009735107422
0.0,0.0,998.495143798,49362.60367370383,32061440.0,-30.111743927001953,973.8564453125,0.0,0.0,-3.2420118714071577e-06,973.8564453125,32061440.0,0.9990234375,1773454627.8379827,,0.0,0.0,0.0159576665610075,0.0,30.111743927001953,-98.63945007324219
0.0,0.0,1004.360912877,49431.431160165674,32315392.0,-28.43600845336914,977.0107421875,0.0,0.0,-4.2559850044199266e-06,977.0107421875,32315392.0,1.0,1773454633.6973407,,0.0,0.0,0.01669030822813511,0.0,28.43600845336914,-98.65180206298828
0.0,0.0,1010.229065141,49358.67384917547,32569344.0,-27.196502685546875,974.53515625,0.0,0.0,9.281437769459444e-07,974.53515625,32569344.0,1.0,1773454639.563043,,0.0,0.0,0.017059333622455597,0.0,27.196502685546875,-98.65397644042969
0.0,0.0,1025.153301607,49343.36996844096,32823296.0,-27.259855270385742,968.908203125,0.0,0.0,5.682185474142898e-06,968.908203125,32823296.0,1.0,1773454660.3560326,"{'path': 'media/html/render_32823296_47fbf412400a33150228.html', 'size': 911121, '_type': 'html-file', 'sha256': '47fbf412400a33150228808ef95e511efc587b56d332c7b1186923ef24ceb59e'}",0.0,0.0,0.017085902392864227,0.0,27.259855270385742,-98.68507385253906
0.0,0.0,1031.208813277,49220.32897910292,33077248.0,-28.662029266357422,972.8720703125,0.0,0.0,-4.673815055866726e-06,972.8720703125,33077248.0,0.9990234375,1773454660.5202603,,0.0,0.0,0.01745540089905262,0.0,28.662029266357422,-98.69144439697266
0.0,0.0,1037.096872686,49358.97119469027,33331200.0,-28.813011169433594,975.6328125,0.0,0.0,8.267024895758368e-06,975.6328125,33331200.0,1.0,1773454666.4111614,,0.0,0.0,0.016665002331137657,0.0,28.813011169433594,-98.71761322021484
0.0,0.0,1042.959160553,49145.39302532071,33585152.0,-28.53668975830078,971.134765625,0.0,0.0,-1.1543168511707336e-05,971.134765625,33585152.0,0.9990234375,1773454672.2991328,,0.0,0.0,0.019187206402420998,0.0,28.53668975830078,-98.63797760009766
0.0,0.0,1048.836016286,49396.98084222317,33839104.0,-28.267257690429688,973.4267578125,0.0,0.0,7.183887191786198e-06,973.4267578125,33839104.0,1.0,1773454678.1609337,,0.0,0.0,0.017579469829797745,0.0,28.267257690429688,-98.60678100585938
0.0,0.0,1063.864941754,49243.284389159904,34093056.0,-28.98714256286621,958.8994140625,0.0,0.0,-1.6358118273274158e-06,958.8994140625,34093056.0,1.0,1773454699.067688,"{'path': 'media/html/render_34093056_7d8004c86e98b111514f.html', 'size': 910853, '_type': 'html-file', 'sha256': '7d8004c86e98b111514f84840c703d301cc4f5247b99162c99e161c148591985'}",0.0,0.0,0.01680845394730568,0.0,28.98714256286621,-98.63249969482422
0.0,0.0,1069.914804654,49511.47690909483,34347008.0,-26.69586753845215,975.67578125,0.0,0.0,-2.9734085273958044e-06,975.67578125,34347008.0,1.0,1773454699.2149687,,0.0,0.0,0.016384482383728027,0.0,26.69586753845215,-98.61797332763672
0.0,0.0,1075.784322989,49095.10524802998,34600960.0,-28.466184616088867,968.2373046875,0.0,0.0,2.0132408735662466e-06,968.2373046875,34600960.0,0.9990234375,1773454705.116821,,0.0,0.0,0.016346894204616547,0.0,28.466184616088867,-98.5967025756836
0.0,0.0,1081.654754382,49322.31036136661,34854912.0,-27.298751831054688,974.6513671875,0.0,0.0,6.3615448198106606e-06,974.6513671875,34854912.0,1.0,1773454710.9865408,,0.0,0.0,0.01802961714565754,0.0,27.298751831054688,-98.58488464355469
0.0,0.0,1087.517789335,49309.941628965375,35108864.0,-29.24469757080078,967.9013671875,0.0,0.0,-2.174580004066229e-06,967.9013671875,35108864.0,1.0,1773454716.857008,,0.0,0.0,0.018738673999905586,0.0,29.24469757080078,-98.59739685058594
0.0,0.0,1102.667631486,49388.76506967877,35362816.0,-28.29290771484375,965.5029296875,0.0,0.0,4.413401711644838e-06,965.5029296875,35362816.0,1.0,1773454737.8703606,"{'path': 'media/html/render_35362816_4dcdf76230833b2bcfca.html', 'size': 911649, '_type': 'html-file', 'sha256': '4dcdf76230833b2bcfca05894101c33957157373dd93ffa44172524a837a2c80'}",0.0,0.0,0.019405342638492584,0.0,28.29290771484375,-98.56368255615234
0.0,0.0,1108.704206297,49384.28156061008,35616768.0,-29.958890914916992,965.4013671875,0.0,0.0,-1.0657484381226823e-05,965.4013671875,35616768.0,0.9970703125,1773454738.0217776,,0.0,0.0,0.01813022792339325,0.0,29.958890914916992,-98.60411071777344
0.0,0.0,1114.57421251,49218.17743806521,35870720.0,-31.918058395385742,965.146484375,0.0,0.0,4.6780311890870507e-07,965.146484375,35870720.0,0.99609375,1773454743.906458,,0.0,0.0,0.022958070039749146,0.0,31.918058395385742,-98.5865707397461
0.0,0.0,1120.455354327,49334.54819856153,36124672.0,-30.06426239013672,962.5576171875,0.0,0.0,-7.492206464121409e-07,962.5576171875,36124672.0,0.9970703125,1773454749.7764184,,0.0,0.0,0.025233479216694832,0.0,30.06426239013672,-98.57254791259766
0.0,0.0,1126.319271422,49225.48343544509,36378624.0,-29.509281158447266,974.2958984375,0.0,0.0,1.6720657640689751e-06,974.2958984375,36378624.0,1.0,1773454755.6574962,,0.0,0.0,0.02271324209868908,0.0,29.509281158447266,-98.54302215576172
0.0,0.0,1141.342071718,49370.30272787878,36632576.0,-28.903696060180664,975.630859375,0.0,0.0,1.2687183698290028e-05,975.630859375,36632576.0,1.0,1773454776.544817,"{'_type': 'html-file', 'sha256': '25b265194d7639b05695485dc5af92c14ee81031934cfcaa9b831c015b5017fd', 'path': 'media/html/render_36632576_25b265194d7639b05695.html', 'size': 906625}",0.0,0.0,0.019545413553714752,0.0,28.903696060180664,-98.54450225830078
0.0,0.0,1147.374342053,49209.757305659805,36886528.0,-28.447669982910156,970.3310546875,0.0,0.0,1.3352533642319031e-05,970.3310546875,36886528.0,1.0,1773454776.6940227,,0.0,0.0,0.01632542535662651,0.0,28.447669982910156,-98.57515716552734
0.0,0.0,1153.25832838,49225.38333863644,37140480.0,-29.560094833374023,971.4169921875,0.0,0.0,-1.562589022796601e-05,971.4169921875,37140480.0,0.9990234375,1773454782.5766122,,0.0,0.0,0.0188739076256752,0.0,29.560094833374023,-98.61014556884766
0.0,0.0,1159.127248287,49203.65831809662,37394432.0,-27.62664031982422,976.833984375,0.0,0.0,1.1714050742739346e-05,976.833984375,37394432.0,1.0,1773454788.4605746,,0.0,0.0,0.01791437342762947,0.0,27.62664031982422,-98.69165802001953
0.0,0.0,1164.994797686,49318.02158793423,37648384.0,-29.188026428222656,973.33984375,0.0,0.0,4.082758550794097e-06,973.33984375,37648384.0,1.0,1773454794.3294718,,0.0,0.0,0.019209088757634163,0.0,29.188026428222656,-98.7032470703125
0.0,0.0,1180.199423582,49344.485484204444,37902336.0,-29.12493324279785,970.951171875,0.0,0.0,3.485957222437719e-06,970.951171875,37902336.0,1.0,1773454815.4021077,"{'path': 'media/html/render_37902336_7040a8451600bf688064.html', 'size': 908137, '_type': 'html-file', 'sha256': '7040a8451600bf688064134046151efca047b3009911d1712c1bdf40cf1b92fa'}",0.0,0.0,0.018077539280056953,0.0,29.12493324279785,-98.62661743164062
0.0,0.0,1186.215938741,49307.969416012565,38156288.0,-29.16093635559082,975.00390625,0.0,0.0,-3.1645508897781838e-06,975.00390625,38156288.0,0.9990234375,1773454815.5552106,,0.0,0.0,0.017749883234500885,0.0,29.16093635559082,-98.67759704589844
0.0,0.0,1192.083964747,49424.43542759891,38410240.0,-28.087360382080078,969.5068359375,0.0,0.0,-9.314733688370325e-06,969.5068359375,38410240.0,0.9970703125,1773454821.418165,,0.0,0.0,0.018313702195882797,0.0,28.087360382080078,-98.6613540649414
0.0,0.0,1197.955812423,49336.76477144008,38664192.0,-29.042694091796875,975.2587890625,0.0,0.0,1.267820789507823e-05,975.2587890625,38664192.0,1.0,1773454827.2862012,,0.0,0.0,0.01667036861181259,0.0,29.042694091796875,-98.7284164428711
0.0,0.0,1203.828873673,49329.8255060611,38918144.0,-28.41881561279297,971.3876953125,0.0,0.0,3.4831084576580906e-06,971.3876953125,38918144.0,1.0,1773454833.1579099,,0.0,0.0,0.01873537339270115,0.0,28.41881561279297,-98.72576141357422
0.0,0.0,1218.305112616,49296.828463308375,39172096.0,-28.589351654052734,972.404296875,0.0,0.0,3.610176690926892e-07,972.404296875,39172096.0,1.0,1773454853.5077996,"{'size': 912525, '_type': 'html-file', 'sha256': 'af2484abaf26abf19e219742525f170eda8716d667cddf0e5108766e24f43bde', 'path': 'media/html/render_39172096_af2484abaf26abf19e21.html'}",0.0,0.0,0.01591956429183483,0.0,28.589351654052734,-98.71430206298828
0.0,0.0,1224.339819976,49372.08082999273,39426048.0,-27.788053512573242,963.6923828125,0.0,0.0,5.900976248085499e-06,963.6923828125,39426048.0,1.0,1773454853.6640842,,0.0,0.0,0.018808240070939064,0.0,27.788053512573242,-98.67643737792969
0.0,0.0,1230.206813629,49286.11672073716,39680000.0,-28.570934295654297,958.7255859375,0.0,0.0,-3.841489160549827e-06,958.7255859375,39680000.0,0.9990234375,1773454859.5419602,,0.0,0.0,0.02027454786002636,0.0,28.570934295654297,-98.6427001953125
0.0,0.0,1236.080023439,49356.95617713386,39933952.0,-29.152738571166992,963.853515625,0.0,0.0,4.232182618579827e-06,963.853515625,39933952.0,0.9892578125,1773454865.4090178,,0.0,0.0,0.017675070092082024,0.0,29.152738571166992,-98.64981842041016
0.0,0.0,1241.954575053,49312.226762785715,40187904.0,-26.735294342041016,970.4306640625,0.0,0.0,-6.586499523564271e-08,970.4306640625,40187904.0,1.0,1773454871.2821422,,0.0,0.0,0.016164949163794518,0.0,26.735294342041016,-98.72147369384766
0.0,0.0,1256.99268162,49295.83829864473,40441856.0,-28.242534637451172,974.3017578125,0.0,0.0,-9.511541065876372e-06,974.3017578125,40441856.0,1.0,1773454892.1953487,"{'size': 910137, '_type': 'html-file', 'sha256': '0d5892f571eaa560ceb67d58756742edcbc7ea70752a2a2dde205471b7811cca', 'path': 'media/html/render_40441856_0d5892f571eaa560ceb6.html'}",0.0,0.0,0.018562985584139824,0.0,28.242534637451172,-98.73577117919922
0.0,0.0,1263.035463827,49333.27318811411,40695808.0,-29.286876678466797,975.0205078125,0.0,0.0,7.319407814065926e-06,975.0205078125,40695808.0,1.0,1773454892.3492007,,0.0,0.0,0.018495501950383186,0.0,29.286876678466797,-98.74851989746094
0.0,0.0,1268.919745483,49196.11339652847,40949760.0,-30.50023651123047,968.3515625,0.0,0.0,-1.102570695366012e-05,968.3515625,40949760.0,1.0,1773454898.2376647,,0.0,0.0,0.020908726379275322,0.0,30.50023651123047,-98.7546615600586
0.0,0.0,1274.798531648,49172.938603483635,41203712.0,-30.470836639404297,975.39453125,0.0,0.0,1.8130873286281712e-05,975.39453125,41203712.0,1.0,1773454904.1218982,,0.0,0.0,0.016781514510512352,0.0,30.470836639404297,-98.75008392333984
0.0,0.0,1280.682046651,49231.744844911846,41457664.0,-27.741809844970703,974.1689453125,0.0,0.0,5.539304311241722e-06,974.1689453125,41457664.0,1.0,1773454910.0006716,,0.0,0.0,0.017563676461577415,0.0,27.741809844970703,-98.72399139404297
0.0,0.0,1295.793735226,49210.60078074306,41711616.0,-30.213809967041016,963.3076171875,0.0,0.0,-4.471344709600089e-06,963.3076171875,41711616.0,1.0,1773454930.9964426,"{'path': 'media/html/render_41711616_7e86c43c7f2a567ef3d2.html', 'size': 913845, '_type': 'html-file', 'sha256': '7e86c43c7f2a567ef3d2b929d4e932bbafd5790baa937a6bbfbec09c1cc62d29'}",0.0,0.0,0.016536526381969452,0.0,30.213809967041016,-98.72430419921875
0.0,0.0,1301.841856652,49340.718535035136,41965568.0,-27.38582992553711,975.6748046875,0.0,0.0,1.8331316823605448e-05,975.6748046875,41965568.0,1.0,1773454931.1575828,,0.0,0.0,0.016826031729578972,0.0,27.38582992553711,-98.75202178955078
0.0,0.0,1307.706575713,49213.440616949665,42219520.0,-29.0631103515625,961.58203125,0.0,0.0,3.6384931263455655e-06,961.58203125,42219520.0,0.9990234375,1773454937.0441167,,0.0,0.0,0.014023168943822384,0.0,29.0631103515625,-98.80830383300781
0.0,0.0,1313.581703453,49367.852040293255,42473472.0,-27.657148361206055,965.724609375,0.0,0.0,-2.2248374079936184e-05,965.724609375,42473472.0,0.998046875,1773454942.908802,,0.0,0.0,0.015935054048895836,0.0,27.657148361206055,-98.76853942871094
0.0,0.0,1319.458638284,49264.761880376405,42727424.0,-30.089275360107422,962.8828125,0.0,0.0,2.117396070389077e-05,962.8828125,42727424.0,0.9970703125,1773454948.7839367,,0.0,0.0,0.01499539241194725,0.0,30.089275360107422,-98.80253601074219
0.0,0.0,1334.674242016,49270.93984205388,42981376.0,-30.730215072631836,947.9248046875,0.0,0.0,-2.4204866804211633e-06,947.9248046875,42981376.0,0.9833984375,1773454969.8769164,"{'path': 'media/html/render_42981376_6d0ac436674a06a9acaf.html', 'size': 911785, '_type': 'html-file', 'sha256': '6d0ac436674a06a9acafe0f26d74bbe87a50f48034a4727e95c07486d52be789'}",0.0,0.0,0.016690118238329887,0.0,30.730215072631836,-98.80982971191406
0.0,0.0,1340.715531264,49249.40231347634,43235328.0,-28.888195037841797,942.421875,0.0,0.0,-8.242409421654884e-06,942.421875,43235328.0,0.990234375,1773454970.0315814,,0.0,0.0,0.017742296680808067,0.0,28.888195037841797,-98.81939697265625
0.0,0.0,1346.586636283,49219.21679539777,43489280.0,-28.083419799804688,968.2294921875,0.0,0.0,7.454242222593166e-06,968.2294921875,43489280.0,1.0,1773454975.9172542,,0.0,0.0,0.01789282262325287,0.0,28.083419799804688,-98.8287582397461
0.0,0.0,1352.45221883,49305.2510338508,43743232.0,-28.91817855834961,967.314453125,0.0,0.0,-7.270325113495346e-06,967.314453125,43743232.0,1.0,1773454981.78889,,0.0,0.0,0.01754162274301052,0.0,28.91817855834961,-98.7649917602539
0.0,0.0,1358.345218393,49360.2063605621,43997184.0,-28.984130859375,974.923828125,0.0,0.0,1.812815389712341e-05,974.923828125,43997184.0,1.0,1773454987.654509,,0.0,0.0,0.015736812725663185,0.0,28.984130859375,-98.7753677368164
0.0,0.0,1373.732676477,49273.05497061848,44251136.0,-27.324989318847656,968.603515625,0.0,0.0,-1.4809080312261358e-05,968.603515625,44251136.0,0.9970703125,1773455008.9354234,"{'sha256': '0ce0d32b3ab579259f546e98857939579d1031f11f1c9ddde2fd11c4ea9b9845', 'path': 'media/html/render_44251136_0ce0d32b3ab579259f54.html', 'size': 909657, '_type': 'html-file'}",0.0,0.0,0.01807112991809845,0.0,27.324989318847656,-98.77320098876953
0.0,0.0,1379.794120394,49406.21911979949,44505088.0,-28.198081970214844,962.8232421875,0.0,0.0,4.1235894059354905e-06,962.8232421875,44505088.0,0.9931640625,1773455009.091444,,0.0,0.0,0.018964165821671486,0.0,28.198081970214844,-98.75946044921875
0.0,0.0,1385.658976279,49029.92766967287,44759040.0,-30.139724731445312,952.3984375,0.0,0.0,3.3674307360342937e-06,952.3984375,44759040.0,0.998046875,1773455014.996353,,0.0,0.0,0.017436973750591278,0.0,30.139724731445312,-98.76500701904297
0.0,0.0,1391.52921347,49388.29332407223,45012992.0,-29.93579864501953,964.177734375,0.0,0.0,-1.2291539860598277e-05,964.177734375,45012992.0,0.9990234375,1773455020.8607795,,0.0,0.0,0.020147129893302917,0.0,29.93579864501953,-98.7152328491211
0.0,0.0,1397.381652748,49317.06710618807,45266944.0,-28.054546356201172,974.4453125,0.0,0.0,1.5390724001917988e-05,974.4453125,45266944.0,1.0,1773455026.7314322,,0.0,0.0,0.016715722158551216,0.0,28.054546356201172,-98.72706604003906
0.0,0.0,1412.048964526,49492.30870990603,45520896.0,-27.423810958862305,977.4560546875,0.0,0.0,-4.00774570152862e-06,977.4560546875,45520896.0,1.0,1773455047.2517095,"{'path': 'media/html/render_45520896_dc5382b5e35c1e993c87.html', 'size': 910245, '_type': 'html-file', 'sha256': 'dc5382b5e35c1e993c87ee9ac244e954e7028397a0e4dd3ec21c032cb9755bd1'}",0.0,0.0,0.015995768830180168,0.0,27.423810958862305,-98.70462036132812
0.0,0.0,1418.095587235,49231.95419280191,45774848.0,-27.775787353515625,972.830078125,0.0,0.0,-5.350537321646698e-06,972.830078125,45774848.0,0.9990234375,1773455047.4219215,,0.0,0.0,0.016781464219093323,0.0,27.775787353515625,-98.69178771972656
0.0,0.0,1423.972608924,49322.31264525723,46028800.0,-28.594392776489258,972.6650390625,0.0,0.0,9.726579264679458e-06,972.6650390625,46028800.0,1.0,1773455053.297698,,0.0,0.0,0.016579262912273407,0.0,28.594392776489258,-98.7066421508789
0.0,0.0,1429.844307576,49242.65150868833,46282752.0,-27.448345184326172,974.1806640625,0.0,0.0,6.021806257194839e-06,974.1806640625,46282752.0,1.0,1773455059.1748528,,0.0,0.0,0.017389627173542976,0.0,27.448345184326172,-98.7103500366211
0.0,0.0,1435.71828733,49307.76626877965,46536704.0,-26.63972282409668,958.4462890625,0.0,0.0,-1.1532785720191896e-05,958.4462890625,46536704.0,1.0,1773455065.0464284,,0.0,0.0,0.01898987963795662,0.0,26.63972282409668,-98.70599365234375
0.0,0.0,1450.96195742,49269.501749511735,46790656.0,-27.266639709472656,974.5009765625,0.0,0.0,2.9737070690316614e-06,974.5009765625,46790656.0,1.0,1773455086.1646981,"{'path': 'media/html/render_46790656_f806b38b1811d29eb542.html', 'size': 909841, '_type': 'html-file', 'sha256': 'f806b38b1811d29eb542bbb1009fe8c4e294bcf72b55dbbcab844b4bbba3f995'}",0.0,0.0,0.01765095628798008,0.0,27.266639709472656,-98.74903869628906
0.0,0.0,1457.009262513,49196.08612992446,47044608.0,-26.30614471435547,971.3955078125,0.0,0.0,-5.365753168007359e-06,971.3955078125,47044608.0,1.0,1773455086.3365822,,0.0,0.0,0.018182236701250076,0.0,26.30614471435547,-98.72123718261719
0.0,0.0,1462.877569482,49333.03555904445,47298560.0,-27.218448638916016,972.005859375,0.0,0.0,1.051469189405907e-05,972.005859375,47298560.0,1.0,1773455092.211471,,0.0,0.0,0.017776954919099808,0.0,27.218448638916016,-98.6954116821289
0.0,0.0,1468.75172662,49338.57016868837,47552512.0,-28.247026443481445,972.189453125,0.0,0.0,1.3228216175775742e-06,972.189453125,47552512.0,1.0,1773455098.0798442,,0.0,0.0,0.018258029595017433,0.0,28.247026443481445,-98.69466400146484
