training/alpha_loss,eval/episode_success,eval/episode_reward_near,eval/episode_success_easy,training/critic_loss,eval/episode_reward_survive,step,eval/episode_dist,training/actor_loss,eval/episode_reward_ctrl,eval/episode_reward_dist,_runtime,render,training/entropy,_timestamp,_step,eval/episode_success_any,training/sps,training/log_alpha,eval/episode_success_hard,eval/episode_reward
0.0,0.0,0.0,3.5322265625,0.0019684904254972935,698.486328125,25204736.0,2437.0078125,0.021266426891088486,-2790.799072265625,0.0,1303.722489414,"{'sha256': '1e12cce1a52227eec7b9e7d982d45582e5989d9152cfb931c96f16c7b799ffdc', 'path': 'media/html/render_25204736_1e12cce1a52227eec7b9.html', 'size': 4016877.0, '_type': 'html-file'}",0.0,1774226855.2811959,25204736.0,0.0,44303.34929265959,0.0,0.0,0.0
0.0,0.0,0.0,2.17578125,0.0025855109561234713,585.634765625,25458688.0,2019.99609375,0.01297315489500761,-2340.41845703125,0.0,1312.690763768,,0.0,1774226855.4742525,25458688.0,0.0,44336.37718091903,0.0,0.0,0.0
0.0,0.0,0.0,3.5693359375,0.001037650159560144,714.3232421875,25712640.0,2491.868896484375,0.026764769107103348,-2855.2646484375,0.0,1321.385299782,,0.0,1774226864.2490613,25712640.0,0.0,44148.09617275667,0.0,0.0,0.0
0.0,0.0,0.0,7.2705078125,0.0009072143584489822,698.3642578125,25966592.0,2433.321044921875,0.024151621386408806,-2791.31689453125,0.0,1330.124228871,,0.0,1774226872.9435377,25966592.0,0.0,44426.80326070427,0.0,0.0,0.0
0.0,0.0,0.0,4.71875,0.0008055039797909558,775.4033203125,26220544.0,2717.197509765625,0.024953698739409447,-3099.052734375,0.0,1338.842297912,,0.0,1774226881.6824543,26220544.0,0.0,44363.49829597654,0.0,0.0,0.0
0.0,0.0,0.0,2.396484375,0.000663889804854989,617.0673828125,26474496.0,2136.78271484375,0.02143087424337864,-2466.019287109375,0.0,1367.106387958,"{'path': 'media/html/render_26474496_db13b6d9e92e60b7c59e.html', 'size': 3988453.0, '_type': 'html-file', 'sha256': 'db13b6d9e92e60b7c59e08971caf393548e3eecda23ddd49b798c6226522d0bc'}",0.0,1774226918.6650727,26474496.0,0.0,44300.48403367887,0.0,0.0,0.0
0.0,0.0,0.0,3.388671875,0.0007200302206911147,686.4208984375,26728448.0,2406.1591796875,0.015925448387861252,-2741.349365234375,0.0,1376.020727814,,0.0,1774226918.8439953,26728448.0,0.0,44150.62149233437,0.0,0.0,0.0
0.0,0.958984375,0.0,4.9423828125,0.0003872388624586165,424.7763671875,26982400.0,1477.10009765625,0.020937912166118622,-1696.01904296875,0.0,1384.784529061,,0.0,1774226927.5789587,26982400.0,0.0009765625,44172.519703131664,0.0,0.0,0.958984375
0.0,0.0,0.0,2.46875,0.0005221501924097538,623.220703125,27236352.0,2236.443603515625,0.016103653237223625,-2490.90966796875,0.0,1393.474421858,,0.0,1774226936.3426878,27236352.0,0.0,44172.063574150794,0.0,0.0,0.0
0.0,0.0,0.0,0.947265625,0.0005195561680011451,286.68359375,27490304.0,1018.4255981445312,0.011744711548089981,-1145.51513671875,0.0,1402.240231894,,0.0,1774226945.032504,27490304.0,0.0,44453.61400617521,0.0,0.0,0.0
0.0,0.0,0.0,2.8115234375,0.0005342037766240537,559.26171875,27744256.0,1973.037353515625,0.009003483690321445,-2234.14404296875,0.0,1431.093764581,"{'path': 'media/html/render_27744256_5278a036950e12a2e7ce.html', 'size': 4016897.0, '_type': 'html-file', 'sha256': '5278a036950e12a2e7ce0bc8890998c635884c71cfe990355e627cf2ecb7b901'}",0.0,1774226982.6524372,27744256.0,0.0,44141.78779613414,0.0,0.0,0.0
0.0,0.0,0.0,4.30078125,0.0007588451844640076,606.6533203125,27998208.0,2146.010498046875,0.004779371432960033,-2424.30615234375,0.0,1440.122773287,,0.0,1774226982.8599224,27998208.0,0.0,44282.65773833862,0.0,0.0,0.0
0.0,0.0,0.0,2.6845703125,0.0007908145198598504,552.75,28252160.0,1969.095703125,0.007708853110671043,-2208.989013671875,0.0,1448.819794807,,0.0,1774226991.6808963,28252160.0,0.0,43851.88121037812,0.0,0.0,0.0
0.0,0.0,0.0,4.345703125,0.0003097804437857121,558.5771484375,28506112.0,1960.147705078125,0.014682049863040447,-2233.1025390625,0.0,1457.595255926,,0.0,1774227000.3777914,28506112.0,0.0,44487.10237211082,0.0,0.0,0.0
0.0,0.0078125,0.0,6.2578125,0.0002729527186602354,631.056640625,28760064.0,2172.98583984375,0.012998603284358978,-2521.9150390625,0.0,1466.265666408,,0.0,1774227009.1533294,28760064.0,0.0009765625,44098.62895210723,0.0,0.0,0.0078125
0.0,0.0,0.0,1.2509765625,0.0008986322209239006,598.5908203125,29014016.0,2051.064208984375,-0.0012466446496546268,-2392.62939453125,0.0,1494.913566265,"{'sha256': '2d8be7ea3c80fa4f2e558512ee42c6a487ed3fd5a094f8d899c278affc9b1499', 'path': 'media/html/render_29014016_2d8be7ea3c80fa4f2e55.html', 'size': 3977897.0, '_type': 'html-file'}",0.0,1774227046.47228,29014016.0,0.0,44678.320413897985,0.0,0.0,0.0
0.0,0.0,0.0,2.8037109375,0.0007227978203445673,456.2275390625,29267968.0,1609.677734375,3.88809603464324e-05,-1822.61572265625,0.0,1503.805427617,,0.0,1774227046.6642864,29267968.0,0.0,44270.52145473719,0.0,0.0,0.0
0.0,0.0,0.0,1.8349609375,0.0004725685284938663,510.4853515625,29521920.0,1832.3795166015625,0.004681258462369442,-2040.43408203125,0.0,1512.551870624,,0.0,1774227055.3632004,29521920.0,0.0,44515.810990335136,0.0,0.0,0.0
0.0,0.0,0.0,5.4013671875,0.0004978515789844096,400.076171875,29775872.0,1419.4417724609375,0.00555436871945858,-1599.2916259765625,0.0,1521.238380757,,0.0,1774227064.1101837,29775872.0,0.0,44286.85195311884,0.0,0.0,0.0
0.0,0.00390625,0.0,3.2099609375,0.0004038489714730531,678.7666015625,30029824.0,2379.14794921875,0.004010641016066074,-2713.212890625,0.0,1530.002194344,,0.0,1774227072.796611,30029824.0,0.0009765625,44543.58988739565,0.0,0.0,0.00390625
0.0,0.9482421875,0.0,4.8837890625,0.0005463914712890983,523.0380859375,30283776.0,1830.06201171875,0.003855877323076129,-2091.090576171875,0.0,1558.339015558,"{'size': 4036145.0, '_type': 'html-file', 'sha256': '38209d0cfa3670ecf2110fe81ab806fea85c9b3e84686b63e456815205e38263', 'path': 'media/html/render_30283776_38209d0cfa3670ecf211.html'}",0.0,1774227109.8977075,30283776.0,0.0009765625,44186.67170757092,0.0,0.0,0.9482421875
0.0,0.0,0.0,1.068359375,0.0006329412572085857,544.7998046875,30537728.0,1965.23583984375,0.0029853321611881256,-2177.82470703125,0.0,1567.299061676,,0.0,1774227110.0761793,30537728.0,0.0,44524.45071697761,0.0,0.0,0.0
0.0,0.0,0.0,1.3798828125,0.0007055544410832226,659.6396484375,30791680.0,2365.074951171875,0.004167256876826286,-2637.4130859375,0.0,1575.967035927,,0.0,1774227118.8572872,30791680.0,0.0,44093.415258724584,0.0,0.0,0.0
0.0,0.0,0.0,0.955078125,0.0005157986306585371,804.373046875,31045632.0,2847.724365234375,0.004058205988258123,-3216.60693359375,0.0,1584.71908161,,0.0,1774227127.525392,31045632.0,0.0,44667.09015686942,0.0,0.0,0.0
0.0,0.0,0.0,1.34375,0.0006111504626460373,656.50390625,31299584.0,2310.3955078125,0.003825785592198372,-2625.24072265625,0.0,1593.405046521,,0.0,1774227136.2772868,31299584.0,0.0,44268.2933273464,0.0,0.0,0.0
0.0,0.0205078125,0.0,6.015625,0.00041594787035137415,593.896484375,31553536.0,2068.093994140625,0.009181104600429535,-2374.594482421875,0.0,1622.552513305,"{'size': 3934141.0, '_type': 'html-file', 'sha256': 'cb0eac5a31a83d58a3d40cbaf8622c2edbb3b8a5e58b90dc39cc4561a1ed375c', 'path': 'media/html/render_31553536_cb0eac5a31a83d58a3d4.html'}",0.0,1774227174.1111953,31553536.0,0.0009765625,44526.302656256885,0.0,0.0,0.0205078125
0.0,0.0,0.0,0.9814453125,0.00036406362778507173,668.3046875,31807488.0,2362.69189453125,0.008082726038992405,-2672.598388671875,0.0,1631.516016803,,0.0,1774227174.340148,31807488.0,0.0,44358.755663545046,0.0,0.0,0.0
0.0,0.0,0.0,2.9638671875,0.0005094247171655297,546.3984375,32061440.0,1901.8248291015625,0.003786718938499689,-2184.5703125,0.0,1640.273736482,,0.0,1774227183.0738285,32061440.0,0.0,44283.55432767402,0.0,0.0,0.0
0.0,0.9375,0.0,1.4462890625,0.0003192075528204441,506.07421875,32315392.0,1757.4224853515625,0.007248796988278627,-2023.185546875,0.0,1648.930691159,,0.0,1774227191.8314698,32315392.0,0.0009765625,44259.315014528904,0.0,0.0,0.9375
0.0,0.0,0.0,6.1240234375,0.00019032956333830953,807.970703125,32569344.0,2853.95654296875,0.006252013146877289,-3230.79931640625,0.0,1657.698194145,,0.0,1774227200.4882443,32569344.0,0.0,44701.15806106726,0.0,0.0,0.0
0.0,0.0,0.0,4.8271484375,0.0002541703579481691,774.240234375,32823296.0,2687.56005859375,0.005832333117723465,-3095.107666015625,0.0,1685.694652522,"{'path': 'media/html/render_32823296_bc386dcc1b5c2882dd2c.html', 'size': 4097345.0, '_type': 'html-file', 'sha256': 'bc386dcc1b5c2882dd2cc831ac1008ca02a64355385f5ee04388ec6b60a85975'}",0.0,1774227237.2533214,32823296.0,0.0,44167.03212575219,0.0,0.0,0.0
0.0,0.0,0.0,5.4404296875,0.0008052376215346158,725.92578125,33077248.0,2569.736328125,-0.0009675910696387291,-2901.9326171875,0.0,1694.712229014,,0.0,1774227237.4783938,33077248.0,0.0,44477.565203811195,0.0,0.0,0.0
0.0,0.0,0.0,7.400390625,0.0007756867562420666,794.2412109375,33331200.0,2764.694091796875,0.0010677980026230216,-3175.96630859375,0.0,1703.394881042,,0.0,1774227246.2703001,33331200.0,0.0,44021.97732443398,0.0,0.0,0.0
0.0,0.060546875,0.0,2.28125,0.0005198621074669063,689.26171875,33585152.0,2355.273681640625,0.003952509723603725,-2755.888427734375,0.0,1712.138588757,,0.0,1774227254.9531882,33585152.0,0.0009765625,44548.9310851028,0.0,0.0,0.060546875
0.0,0.046875,0.0,0.212890625,0.0004960746737197042,644.6494140625,33839104.0,2260.78173828125,-0.0019841210450977087,-2577.5341796875,0.0,1720.830124199,,0.0,1774227263.6969392,33839104.0,0.0009765625,44338.22273570449,0.0,0.0,0.046875
0.0,0.0,0.0,5.439453125,0.0005342997028492391,856.5537109375,34093056.0,3014.85302734375,-0.009152522310614586,-3425.101806640625,0.0,1749.341599536,"{'path': 'media/html/render_34093056_f1b063c4b528a5ea3967.html', 'size': 3972721.0, '_type': 'html-file', 'sha256': 'f1b063c4b528a5ea39673b33dd7ca38501784acf68aa4fb83e4c2579db1b4a57'}",0.0,1774227300.900284,34093056.0,0.0,44557.61536080644,0.0,0.0,0.0
0.0,0.0029296875,0.0,5.1552734375,0.0008786462713032961,723.833984375,34347008.0,2585.251953125,-0.011750902980566025,-2894.875,0.0,1758.251631993,,0.0,1774227301.087381,34347008.0,0.0009765625,44224.07344816085,0.0,0.0,0.0029296875
0.0,0.0048828125,0.0,12.4033203125,0.0007491749129258096,733.181640625,34600960.0,2507.73583984375,-0.009762120433151722,-2932.2275390625,0.0,1767.007446036,,0.0,1774227309.8099148,34600960.0,0.0009765625,44373.801819199754,0.0,0.0,0.0048828125
0.0,0.0,0.0,5.37890625,0.0006767804152332246,615.3955078125,34854912.0,2129.751953125,-0.009758944623172283,-2461.2255859375,0.0,1775.704535017,,0.0,1774227318.5656476,34854912.0,0.0,44273.7361674903,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0007270973292179406,720.21484375,35108864.0,2500.511474609375,-0.008246577344834805,-2880.47119140625,0.0,1784.468728617,,0.0,1774227327.2626657,35108864.0,0.0,44481.395183974084,0.0,0.0,0.0
0.0,0.0,0.0,0.9013671875,0.0009173164726234972,604.537109375,35362816.0,2101.19287109375,-0.009708675555884838,-2417.793212890625,0.0,1813.345522188,"{'path': 'media/html/render_35362816_2dec8255d85407e901da.html', 'size': 3883017.0, '_type': 'html-file', 'sha256': '2dec8255d85407e901da04d3b302b5f484ee7a019abd078cc4bfc3e8d3aa118a'}",0.0,1774227364.9041886,35362816.0,0.0,44179.70360301507,0.0,0.0,0.0
0.0,0.0,0.0,2.732421875,0.0005270792753435671,597.8232421875,35616768.0,2103.9658203125,-0.007156264968216419,-2391.030517578125,0.0,1822.419649782,,0.0,1774227365.1559756,35616768.0,0.0,44515.57099411245,0.0,0.0,0.0
0.0,0.025390625,0.0,1.3955078125,0.00043458136497065425,596.3857421875,35870720.0,2067.592529296875,-0.0040361820720136166,-2385.31982421875,0.0,1831.107804483,,0.0,1774227373.9778585,35870720.0,0.0009765625,43846.50188391637,0.0,0.0,0.025390625
0.0,0.072265625,0.0,1.765625,0.0005763861117884517,748.904296875,36124672.0,2593.61181640625,-0.00840678159147501,-2995.36376953125,0.0,1839.871133255,,0.0,1774227382.6660743,36124672.0,0.0009765625,44541.404967109505,0.0,0.0,0.072265625
0.0,0.0,0.0,0.0,0.0007383412448689342,741.1884765625,36378624.0,2558.85400390625,-0.009999050758779049,-2964.5908203125,0.0,1848.578415876,,0.0,1774227391.4290764,36378624.0,0.0,44198.67585574796,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0008126927423290908,784.125,36632576.0,2726.39453125,-0.006646347232162952,-3136.3486328125,0.0,1876.493716913,"{'path': 'media/html/render_36632576_e12528de65b979d05e3e.html', 'size': 3890261.0, '_type': 'html-file', 'sha256': 'e12528de65b979d05e3e4f8520ceeaace61b77632c1deb2a8eb2c8ddbd0a5766'}",0.0,1774227428.0523753,36632576.0,0.0,44397.19887404752,0.0,0.0,0.0
0.0,0.0,0.0,2.0849609375,0.0013598292134702206,774.21484375,36886528.0,2715.09033203125,-0.012477953918278217,-3096.639404296875,0.0,1885.443968112,,0.0,1774227428.2707176,36886528.0,0.0,44148.46763280411,0.0,0.0,0.0
0.0,0.0,0.0,2.3173828125,0.0010234323563054204,667.55859375,37140480.0,2332.628662109375,-0.005261602811515331,-2669.7021484375,0.0,1894.2123119,,0.0,1774227437.0019238,37140480.0,0.0,44286.09148559356,0.0,0.0,0.0
0.0,0.0,0.0,0.6123046875,0.0010123730171471834,519.439453125,37394432.0,1845.0657958984375,-0.0026770848780870438,-2077.35302734375,0.0,1902.930034503,,0.0,1774227445.770442,37394432.0,0.0,44164.31448485361,0.0,0.0,0.0
0.0,0.0,0.0,2.58984375,0.0009005971951410174,453.7119140625,37648384.0,1620.6776123046875,0.0010600013192743063,-1814.5037841796875,0.0,1911.698387709,,0.0,1774227454.4882524,37648384.0,0.0,44334.97281667243,0.0,0.0,0.0
0.0,0.83203125,0.0,8.203125,0.0011631660163402557,498.431640625,37902336.0,1695.13525390625,-0.001190529321320355,-1993.222412109375,0.0,1940.37726746,"{'path': 'media/html/render_37902336_74dabf4b27e104e44fba.html', 'size': 3975417.0, '_type': 'html-file', 'sha256': '74dabf4b27e104e44fba8b16fef802cdb60dcc26e94fda8618206fd709213c2e'}",0.0,1774227491.9359608,37902336.0,0.0009765625,44170.88391075453,0.0,0.0,0.83203125
0.0,0.0,0.0,2.0,0.0009397616959176958,430.6884765625,38156288.0,1449.107666015625,0.0025306078605353832,-1722.209228515625,0.0,1949.359997549,,0.0,1774227492.1198459,38156288.0,0.0,44320.696166282185,0.0,0.0,0.0
0.0,1.8662109375,0.0,6.517578125,0.0006062616594135761,509.2958984375,38410240.0,1770.521484375,0.011120705865323544,-2036.737060546875,0.0,1958.062479437,,0.0,1774227500.918236,38410240.0,0.0029296875,43980.065601798924,0.0,0.0,1.8662109375
0.0,0.0,0.0,1.205078125,0.0005387543351389468,488.8857421875,38664192.0,1683.709716796875,0.013956337235867977,-1955.0513916015625,0.0,1966.833367351,,0.0,1774227509.6206334,38664192.0,0.0,44469.20172081707,0.0,0.0,0.0
0.0,0.0126953125,0.0,1.81640625,0.0006048481445759535,511.6826171875,38918144.0,1776.39892578125,0.014420886524021626,-2046.3426513671875,0.0,1975.559876697,,0.0,1774227518.3916526,38918144.0,0.0009765625,44135.67690363386,0.0,0.0,0.0126953125
0.0,0.0,0.0,7.2529296875,0.0007838410092517734,525.712890625,39172096.0,1854.772216796875,0.006765006575733423,-2102.30078125,0.0,2004.438805473,"{'size': 3924437.0, '_type': 'html-file', 'sha256': 'd306cbc58fa6520c7f45af36bd9636677fbcd929dbf80d42f481e41dfe46eacc', 'path': 'media/html/render_39172096_d306cbc58fa6520c7f45.html'}",0.0,1774227555.9974978,39172096.0,0.0,44261.873306258625,0.0,0.0,0.0
0.0,0.0,0.0,3.2138671875,0.0007756206323392689,656.80078125,39426048.0,2351.2890625,0.00914244819432497,-2626.63818359375,0.0,2013.429941478,,0.0,1774227556.2307699,39426048.0,0.0,44297.93785731693,0.0,0.0,0.0
0.0,0.0029296875,0.0,3.9619140625,0.0009125032811425626,660.4189453125,39680000.0,2329.554443359375,0.0014059505192562938,-2640.9931640625,0.0,2022.194929291,,0.0,1774227564.9880059,39680000.0,0.0009765625,44102.275253854175,0.0,0.0,0.0029296875
0.0,0.0048828125,0.0,4.607421875,0.0006933981785550714,627.9169921875,39933952.0,2181.908203125,0.006688582710921764,-2511.10400390625,0.0,2030.873119814,,0.0,1774227573.7529488,39933952.0,0.0009765625,44183.90033068904,0.0,0.0,0.0048828125
0.0,0.06640625,0.0,5.744140625,0.0003147807146888226,682.7431640625,40187904.0,2400.20703125,0.010059450753033161,-2730.4541015625,0.0,2039.635444808,,0.0,1774227582.4312346,40187904.0,0.0009765625,44614.09533204573,0.0,0.0,0.06640625
0.0,0.0,0.0,3.640625,0.0005060984403826296,815.21875,40441856.0,2813.0712890625,0.008745746687054634,-3260.57421875,0.0,2067.703301833,"{'path': 'media/html/render_40441856_89f0f0224bc9ef106e50.html', 'size': 3882453.0, '_type': 'html-file', 'sha256': '89f0f0224bc9ef106e50ad11e13c0f2ddd8f13279f1349f81d89cc1abafdeef6'}",0.0,1774227619.2619321,40441856.0,0.0,44200.27885809571,0.0,0.0,0.0
0.0,0.8818359375,0.0,7.5771484375,0.0007916148169897497,502.6767578125,40695808.0,1782.628662109375,0.0022443486377596855,-2010.2677001953125,0.0,2076.704204166,,0.0,1774227619.481624,40695808.0,0.0009765625,44378.83241600993,0.0,0.0,0.8818359375
0.0,0.0,0.0,5.26171875,0.0009494745172560215,511.763671875,40949760.0,1759.9384765625,-0.002772427396848798,-2046.594482421875,0.0,2085.413680667,,0.0,1774227628.2621608,40949760.0,0.0,44178.26150556212,0.0,0.0,0.0
0.0,0.0,0.0,8.140625,0.001007782993838191,513.6728515625,41203712.0,1773.99755859375,-0.005273565649986267,-2054.39794921875,0.0,2094.181785341,,0.0,1774227636.9717944,41203712.0,0.0,44381.64494455356,0.0,0.0,0.0
0.0,0.0,0.0,2.2431640625,0.0012599645415320992,421.015625,41457664.0,1485.675537109375,-0.010399973019957542,-1683.766845703125,0.0,2102.880679131,,0.0,1774227645.739923,41457664.0,0.0,44173.904634384504,0.0,0.0,0.0
0.0,0.0,0.0,1.2958984375,0.0010474456939846277,443.091796875,41711616.0,1517.94482421875,-0.011057781986892223,-1772.08935546875,0.0,2131.528950343,"{'path': 'media/html/render_41711616_92cf2617abc276edd6c2.html', 'size': 3972381.0, '_type': 'html-file', 'sha256': '92cf2617abc276edd6c20e14278d41f00b5d39057503737801cd03d8372b1e12'}",0.0,1774227683.0876436,41711616.0,0.0,44458.989317381354,0.0,0.0,0.0
0.0,0.0,0.0,0.140625,0.0010723703308030963,334.916015625,41965568.0,1236.0162353515625,-0.01105873566120863,-1339.4676513671875,0.0,2140.453552443,,0.0,1774227683.2757018,41965568.0,0.0,44276.92557968833,0.0,0.0,0.0
0.0,0.0,0.0,1.3818359375,0.0005747731192968786,595.046875,42219520.0,2097.42333984375,-0.0019633390475064516,-2379.869384765625,0.0,2149.220715826,,0.0,1774227692.011714,42219520.0,0.0,44450.558618274685,0.0,0.0,0.0
0.0,0.2802734375,0.0,3.7890625,0.0005748335388489068,500.4775390625,42473472.0,1774.5728759765625,-0.0037665972486138344,-2001.6826171875,0.0,2157.947593099,,0.0,1774227700.7789128,42473472.0,0.0009765625,44174.82797013345,0.0,0.0,0.2802734375
0.0,0.88671875,0.0,1.2509765625,0.0006718314834870398,590.7578125,42727424.0,2090.627685546875,-0.005461367778480053,-2362.697265625,0.0,2166.711632824,,0.0,1774227709.5057354,42727424.0,0.001953125,44240.58467860912,0.0,0.0,0.88671875
0.0,0.0,0.0,0.896484375,0.0007011084817349911,663.4013671875,42981376.0,2358.01611328125,-0.0020399875938892365,-2653.43212890625,0.0,2195.482057523,"{'_type': 'html-file', 'sha256': '5174e89af34d31b989d66d8fc0092f12796d4cf945321f19134ff4ae5ad79566', 'path': 'media/html/render_42981376_5174e89af34d31b989d6.html', 'size': 3886505.0}",0.0,1774227747.040769,42981376.0,0.0,44190.0484182509,0.0,0.0,0.0
0.0,0.0,0.0,2.9580078125,0.0007253818912431598,781.69140625,43235328.0,2737.7197265625,0.0027268039993941784,-3126.3330078125,0.0,2204.522686262,,0.0,1774227747.2789867,43235328.0,0.0,44607.987485746846,0.0,0.0,0.0
0.0,0.0,0.0,1.396484375,0.0004069409624207765,494.5458984375,43489280.0,1703.782470703125,0.005276109091937542,-1977.878173828125,0.0,2213.206282019,,0.0,1774227756.0808854,43489280.0,0.0,44005.42703337639,0.0,0.0,0.0
0.0,0.0,0.0,9.3291015625,0.00037609937135130167,519.287109375,43743232.0,1801.5445556640625,0.004350531846284866,-2076.817626953125,0.0,2221.964812428,,0.0,1774227764.7645555,43743232.0,0.0,44574.046472509166,0.0,0.0,0.0
0.0,0.0,0.0,1.1806640625,0.0003498900041449815,557.4423828125,43997184.0,1968.2095947265625,0.003744350513443351,-2229.3466796875,0.0,2230.624175599,,0.0,1774227773.5230153,43997184.0,0.0,44220.93570644807,0.0,0.0,0.0
0.0,0.1005859375,0.0,8.943359375,0.0002555644023232162,672.791015625,44251136.0,2352.2236328125,0.00766585860401392,-2690.76123046875,0.0,2258.784211034,"{'path': 'media/html/render_44251136_077d7ef0f34158be4b2e.html', 'size': 4023345.0, '_type': 'html-file', 'sha256': '077d7ef0f34158be4b2e3f904a9743f9466dbc9dfd53c3e0418e921dcb72e0fb'}",0.0,1774227810.3428667,44251136.0,0.0029296875,44775.94848767784,0.0,0.0,0.1005859375
0.0,0.9287109375,0.0,2.4853515625,0.00031781874713487923,449.24609375,44505088.0,1539.22314453125,0.007624122779816389,-1796.41845703125,0.0,2267.735631724,,0.0,1774227810.5681083,44505088.0,0.001953125,44137.220471313325,0.0,0.0,0.9287109375
0.0,0.0,0.0,1.0283203125,0.00030659206095151603,461.1943359375,44759040.0,1613.571533203125,0.006016504485160112,-1844.404052734375,0.0,2276.493811874,,0.0,1774227819.293724,44759040.0,0.0,44367.03144944875,0.0,0.0,0.0
0.0,0.0,0.0,5.275390625,0.00036685389932245016,480.0458984375,45012992.0,1684.3106689453125,0.00663388054817915,-1919.911376953125,0.0,2285.207247816,,0.0,1774227828.0519686,45012992.0,0.0,44245.366401495405,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00022544361127074808,511.44921875,45266944.0,1759.96826171875,0.011402687057852745,-2045.343505859375,0.0,2293.966176174,,0.0,1774227836.7654464,45266944.0,0.0,44352.4718983045,0.0,0.0,0.0
0.0,0.0,0.0,0.255859375,0.00039758477942086756,806.7138671875,45520896.0,2746.564453125,0.010790134780108929,-3226.52734375,0.0,2323.218036945,"{'path': 'media/html/render_45520896_5e2c842bbcdde6a1be8f.html', 'size': 3876893.0, '_type': 'html-file', 'sha256': '5e2c842bbcdde6a1be8f75a535137a8883c22ef82f5d6034f7eecd5e5c9ff839'}",0.0,1774227874.7767327,45520896.0,0.0,44292.478014436376,0.0,0.0,0.0
0.0,0.0,0.0,5.3310546875,0.0004447799292393029,693.0234375,45774848.0,2375.349609375,0.013059457764029503,-2771.428955078125,0.0,2332.184326282,,0.0,1774227874.971402,45774848.0,0.0,44433.52145046709,0.0,0.0,0.0
0.0,0.0,0.0,7.4833984375,0.0005814051837660372,703.533203125,46028800.0,2369.98193359375,0.012301139533519745,-2813.20556640625,0.0,2340.836355464,,0.0,1774227883.7426968,46028800.0,0.0,44251.708097032446,0.0,0.0,0.0
0.0,0.0,0.0,3.3876953125,0.0006126647349447012,780.498046875,46282752.0,2729.286376953125,0.01744263246655464,-3121.1484375,0.0,2349.583172354,,0.0,1774227892.394526,46282752.0,0.0,44782.00074970776,0.0,0.0,0.0
0.0,0.005859375,0.0,6.3828125,0.0005271919653750956,645.0390625,46536704.0,2213.0810546875,0.021321337670087814,-2579.47509765625,0.0,2358.300307687,,0.0,1774227901.1412194,46536704.0,0.0009765625,44328.61830411821,0.0,0.0,0.005859375
0.0,0.0,0.0,0.1787109375,0.0005860325181856751,685.0986328125,46790656.0,2448.55517578125,0.023515421897172928,-2739.96875,0.0,2387.371979546,"{'size': 3986765.0, '_type': 'html-file', 'sha256': '39dff43aaf44d4399635ee6c87c8d19ee111ef17b51a5642a852386377d1517d', 'path': 'media/html/render_46790656_39dff43aaf44d4399635.html'}",0.0,1774227938.9307034,46790656.0,0.0,44298.98245432355,0.0,0.0,0.0
0.0,0.0,0.0,8.0458984375,0.0005570094217546284,692.3818359375,47044608.0,2393.167724609375,0.02755959890782833,-2768.876953125,0.0,2396.336268759,,0.0,1774227939.1364694,47044608.0,0.0,44191.15393566926,0.0,0.0,0.0
0.0,0.0498046875,0.0,5.37109375,0.0004336088022682816,857.3916015625,47298560.0,2954.27880859375,0.034771878272295,-3428.748291015625,0.0,2405.089888429,,0.0,1774227947.894377,47298560.0,0.0009765625,44038.982519926656,0.0,0.0,0.0498046875
0.0,0.0,0.0,0.6865234375,0.00044957883073948324,600.75390625,47552512.0,2168.1181640625,0.033221371471881866,-2402.5126953125,0.0,2413.762413214,,0.0,1774227956.6481404,47552512.0,0.0,44268.03023544948,0.0,0.0,0.0
0.0,0.0,0.0,2.5908203125,0.0005683907656930387,654.1259765625,47806464.0,2302.930419921875,0.03276870772242546,-2615.7177734375,0.0,2422.531730008,,0.0,1774227965.3205678,47806464.0,0.0,44601.95601760408,0.0,0.0,0.0
0.0,0.0,0.0,0.2763671875,0.0005301942583173513,725.03515625,48060416.0,2622.43603515625,0.03275742009282112,-2899.52197265625,0.0,2450.722517384,"{'_type': 'html-file', 'sha256': 'e9b7f0a52c994e41c78402b3266871e9a7cf0decd5b942adb7671eb78d93d887', 'path': 'media/html/render_48060416_e9b7f0a52c994e41c784.html', 'size': 3974825.0}",0.0,1774228002.2811918,48060416.0,0.0,44167.54126279344,0.0,0.0,0.0
0.0,0.0,0.0,5.8779296875,0.0005949211772531271,755.861328125,48314368.0,2677.58251953125,0.03207559138536453,-3022.615234375,0.0,2459.740081587,,0.0,1774228002.5231063,48314368.0,0.0,44396.27177047341,0.0,0.0,0.0
0.0,0.0,0.0,1.9814453125,0.0004060231731273234,665.0185546875,48568320.0,2333.28271484375,0.03268754482269287,-2659.263916015625,0.0,2468.389248764,,0.0,1774228011.2982795,48568320.0,0.0,44186.5580596197,0.0,0.0,0.0
0.0,0.0,0.0,1.2021484375,0.000336365366820246,606.7734375,48822272.0,2120.625732421875,0.02516895718872547,-2426.228759765625,0.0,2477.159387164,,0.0,1774228019.9470139,48822272.0,0.0,44835.089723393896,0.0,0.0,0.0
0.0,0.0,0.0,4.53125,0.00045360776130110025,713.390625,49076224.0,2498.412841796875,0.017400244250893593,-2853.04736328125,0.0,2485.846768463,,0.0,1774228028.717647,49076224.0,0.0,44128.49451600389,0.0,0.0,0.0
