step,eval/episode_reward,training/actor_loss,training/sps,training/log_alpha,eval/episode_success,eval/episode_success_any,eval/episode_reward_survive,eval/episode_reward_dist,eval/episode_dist,eval/episode_reward_ctrl,_step,render,eval/episode_success_easy,training/critic_loss,training/alpha_loss,_timestamp,_runtime,eval/episode_reward_near,training/entropy,eval/episode_success_hard
24950784.0,0.05859375,0.05204291641712189,44920.179974259554,0.0,0.05859375,0.0009765625,648.388671875,0.0,2232.12353515625,-2588.9013671875,24950784.0,,11.185546875,0.0019683418795466423,0.0,1774213746.7639022,1272.43052923,0.0,0.0,0.0
25204736.0,0.1142578125,0.059242136776447296,44681.97511841552,0.0,0.1142578125,0.0009765625,714.640625,0.0,2489.30126953125,-2854.7138671875,25204736.0,"{'_type': 'html-file', 'sha256': '42656a4e0fa86d7a06b0ac170b32613dc71eff7e8d90445478c87352b3ddc633', 'path': 'media/html/render_25204736_42656a4e0fa86d7a06b0.html', 'size': 4013481.0}",14.619140625,0.0016673054778948426,0.0,1774213783.8964932,1300.860385863,0.0,0.0,0.0
25458688.0,0.0,0.043946001678705215,44570.04572728361,0.0,0.0,0.0,482.638671875,0.0,1670.3525390625,-1927.365234375,25458688.0,,10.4365234375,0.0020079477690160275,0.0,1774213784.0882,1309.759561903,0.0,0.0,0.0
25712640.0,0.9453125,0.06563489139080048,44689.54319442377,0.0,0.9453125,0.0009765625,537.96875,0.0,1820.865234375,-2148.1142578125,25712640.0,,14.224609375,0.0018905862234532833,0.0,1774213792.7952268,1318.407131401,0.0,0.0,0.0
25966592.0,0.0,0.07478003203868866,44850.449476709895,0.0,0.0,0.0,648.728515625,0.0,2336.556640625,-2592.14990234375,25966592.0,,1.927734375,0.00156566989608109,0.0,1774213801.4427488,1327.120321572,0.0,0.0,0.0
26220544.0,0.0,0.07264447957277298,44654.06833236268,0.0,0.0,0.0,451.8095703125,0.0,1548.0196533203125,-1804.74072265625,26220544.0,,0.9189453125,0.0018573534907773137,0.0,1774213810.1558666,1335.776461084,0.0,0.0,0.0
26474496.0,0.8935546875,0.07993176579475403,44791.69342359528,0.0,0.8935546875,0.0009765625,442.7099609375,0.0,1516.397705078125,-1767.7672119140625,26474496.0,"{'size': 3916157.0, '_type': 'html-file', 'sha256': 'af9851e7118fdb84bf5e9503ef3dc0d82216143e9a1d8fbe3153184a2c7798c4', 'path': 'media/html/render_26474496_af9851e7118fdb84bf5e.html'}",9.0595703125,0.001674343948252499,0.0,1774213846.8397074,1363.803635908,0.0,0.0,0.0
26728448.0,0.0,0.07011737674474716,44583.31902509139,0.0,0.0,0.0,510.0283203125,0.0,1740.710205078125,-2037.23291015625,26728448.0,,9.4931640625,0.0018008587649092078,0.0,1774213847.018815,1372.672059558,0.0,0.0,0.0
26982400.0,0.0,0.06802283972501755,44607.99869470062,0.0,0.0,0.0,620.12109375,0.0,2254.64453125,-2478.291015625,26982400.0,,0.0244140625,0.0024501148145645857,0.0,1774213855.7076986,1381.412475905,0.0,0.0,0.0
27236352.0,0.0,0.05825299397110939,44436.05172303024,0.0,0.0,0.0,541.00390625,0.0,1934.6884765625,-2162.1943359375,27236352.0,,0.1591796875,0.002287718467414379,0.0,1774213864.448102,1390.070170543,0.0,0.0,0.0
27490304.0,0.0,0.04955887049436569,44778.655331420945,0.0,0.0,0.0,758.140625,0.0,2678.74560546875,-3031.20849609375,27490304.0,,5.0390625,0.0024760377127677202,0.0,1774213873.1056442,1398.785090529,0.0,0.0,0.0
27744256.0,0.0234375,0.05909315124154091,44599.43856300583,0.0,0.0234375,0.0009765625,568.294921875,0.0,1985.4542236328125,-2271.84912109375,27744256.0,"{'path': 'media/html/render_27744256_ca1eef847c3171ad4403.html', 'size': 3977741.0, '_type': 'html-file', 'sha256': 'ca1eef847c3171ad4403afa1c4a190ccc692a3d6e722117d0e718b1098c38611'}",7.9990234375,0.001967865973711014,0.0,1774213910.7235615,1427.687461941,0.0,0.0,0.0
27998208.0,0.0,0.062026966363191605,44636.52503825308,0.0,0.0,0.0,474.1123046875,0.0,1571.860107421875,-1894.4755859375,27998208.0,,5.9443359375,0.0014712141128256917,0.0,1774213910.93878,1436.658838522,0.0,0.0,0.0
28252160.0,0.0,0.05472513660788536,44357.86156831946,0.0,0.0,0.0,416.490234375,0.0,1468.458984375,-1664.7628173828125,28252160.0,,1.603515625,0.0017992912326008081,0.0,1774213919.6944711,1445.333132164,0.0,0.0,0.0
28506112.0,0.0,0.07112184166908264,44680.10833309913,0.0,0.0,0.0,359.8662109375,0.0,1229.621337890625,-1438.101318359375,28506112.0,,8.37109375,0.0017447470454499125,0.0,1774213928.3686833,1454.058444227,0.0,0.0,0.0
28760064.0,0.001953125,0.06495784223079681,44498.06011561747,0.0,0.001953125,0.0009765625,257.548828125,0.0,845.9652709960938,-1028.599365234375,28760064.0,,6.6591796875,0.0016936474712565541,0.0,1774213937.0941582,1462.750751552,0.0,0.0,0.0
29014016.0,0.0380859375,0.065553680062294,44537.25737484077,0.0,0.0380859375,0.0009765625,511.3427734375,0.0,1802.0062255859375,-2044.215087890625,29014016.0,"{'_type': 'html-file', 'sha256': '889d268f0fb295239e19312f882983af63911f0c58b0f9d3c68b33d2678ff962', 'path': 'media/html/render_29014016_889d268f0fb295239e19.html', 'size': 4032257.0}",2.0302734375,0.002409412758424878,0.0,1774213974.4416578,1491.405593323,0.0,0.0,0.0
29267968.0,0.0,0.06233707442879677,44446.59113665232,0.0,0.0,0.0,525.546875,0.0,1864.4727783203125,-2100.583740234375,29267968.0,,3.91796875,0.0022547084372490644,0.0,1774213974.6228402,1500.263184788,0.0,0.0,0.0
29521920.0,0.0693359375,0.06273237615823746,44738.60563762974,0.0,0.0693359375,0.0009765625,381.3056640625,0.0,1298.4454345703125,-1523.916259765625,29521920.0,,7.486328125,0.002325437730178237,0.0,1774213983.2987783,1508.958808051,0.0,0.0,0.0
29775872.0,0.0029296875,0.06282113492488861,44712.125799041816,0.0,0.0029296875,0.0009765625,359.7412109375,0.0,1255.33642578125,-1437.7547607421875,29775872.0,,4.6669921875,0.00134945975150913,0.0,1774213991.994414,1517.618247645,0.0,0.0,0.0
30029824.0,0.0,0.04153159633278847,44829.17215516342,0.0,0.0,0.0,345.8505859375,0.0,1223.7791748046875,-1381.526123046875,30029824.0,,2.0361328125,0.0014951881021261215,0.0,1774214000.6539223,1526.317583994,0.0,0.0,0.0
30283776.0,0.0,0.029522262513637543,44688.281357910484,0.0,0.0,0.0,381.466796875,0.0,1417.177734375,-1524.8193359375,30283776.0,"{'path': 'media/html/render_30283776_406bde8771a216e15415.html', 'size': 4071421.0, '_type': 'html-file', 'sha256': '406bde8771a216e15415074cf1a25982d5a3a62caff21d5e9fc77cde9cb5ea43'}",7.5400390625,0.0014770716661587358,0.0,1774214038.4918213,1555.455741174,0.0,0.0,0.0
30537728.0,0.0048828125,0.026052866131067276,44855.705849508035,0.0,0.0048828125,0.0009765625,495.9755859375,0.0,1702.75146484375,-1982.4677734375,30537728.0,,5.9609375,0.0016335580730810761,0.0,1774214038.6949089,1564.406309625,0.0,0.0,0.0
30791680.0,0.9521484375,0.019361287355422974,44465.36455890261,0.0,0.9521484375,0.0009765625,710.3310546875,0.0,2484.9306640625,-2839.429443359375,30791680.0,,6.533203125,0.002393176080659032,0.0,1774214047.4418352,1573.043029754,0.0,0.0,0.0
31045632.0,0.0,0.02637687884271145,44949.97968077996,0.0,0.0,0.0,654.1533203125,0.0,2271.213623046875,-2615.59912109375,31045632.0,,4.6103515625,0.0018262233352288604,0.0,1774214056.0786226,1581.730451997,0.0,0.0,0.0
31299584.0,0.0,0.02764343097805977,44814.58681428155,0.0,0.0,0.0,638.8291015625,0.0,2216.38623046875,-2552.67626953125,31299584.0,,5.568359375,0.0012073355028405786,0.0,1774214064.7661238,1590.366740324,0.0,0.0,0.0
31553536.0,0.931640625,0.0277500431984663,44955.174029288195,0.0,0.931640625,0.0009765625,630.4541015625,0.0,2197.327392578125,-2519.621826171875,31553536.0,"{'path': 'media/html/render_31553536_dd10b8e93e75c38d8089.html', 'size': 3885617.0, '_type': 'html-file', 'sha256': 'dd10b8e93e75c38d8089b194c7b190d357412dec27060da8b4792b193bebfab3'}",3.75,0.000738288857974112,0.0,1774214102.9099393,1619.873895048,0.0,0.0,0.0
31807488.0,0.0,0.028310056775808334,44638.240398091184,0.0,0.0,0.0,672.439453125,0.0,2341.689208984375,-2687.95361328125,31807488.0,,3.8525390625,0.0005597631679847836,0.0,1774214103.1330779,1628.77166455,0.0,0.0,0.0
32061440.0,0.0,0.010222121141850948,44726.48487269949,0.0,0.0,0.0,731.6044921875,0.0,2546.74560546875,-2925.18115234375,32061440.0,,1.75390625,0.0014593165833503008,0.0,1774214111.8072736,1637.464301935,0.0,0.0,0.0
32315392.0,0.0,0.044363200664520264,44776.01248437845,0.0,0.0,0.0,749.048828125,0.0,2570.87841796875,-2995.135009765625,32315392.0,,3.6455078125,0.0015579522587358952,0.0,1774214120.4998674,1646.075406871,0.0,0.0,0.0
32569344.0,0.0,0.09377101063728333,45066.94721564061,0.0,0.0,0.0,586.416015625,0.0,2063.7802734375,-2344.59423828125,32569344.0,,7.7216796875,0.0015530885430052876,0.0,1774214129.1110752,1654.769362325,0.0,0.0,0.0
32823296.0,0.0,0.12222691625356674,44713.495971594646,0.0,0.0,0.0,416.169921875,0.0,1471.1058349609375,-1663.9140625,32823296.0,"{'_type': 'html-file', 'sha256': 'fed6a6dbd6ec6514760edaaed845a641d12a702cb31a7477d3ccd8e3e046728e', 'path': 'media/html/render_32823296_fed6a6dbd6ec6514760e.html', 'size': 3971749.0}",0.3740234375,0.0013363981852307916,0.0,1774214165.3723652,1682.336266945,0.0,0.0,0.0
33077248.0,0.0,0.12437025457620621,44908.31470008032,0.0,0.0,0.0,330.19140625,0.0,1182.32080078125,-1319.8349609375,33077248.0,,2.822265625,0.0013052938738837838,0.0,1774214165.5561712,1691.231305406,0.0,0.0,0.0
33331200.0,0.0,0.11663860827684402,44676.29090545173,0.0,0.0,0.0,252.470703125,0.0,896.67333984375,-1008.8286743164062,33331200.0,,1.5439453125,0.0011778209591284394,0.0,1774214174.2669172,1699.897031806,0.0,0.0,0.0
33585152.0,0.0,0.09844127297401428,44736.42784942379,0.0,0.0,0.0,281.1728515625,0.0,969.9122314453125,-1123.97412109375,33585152.0,,2.5380859375,0.000852898636367172,0.0,1774214182.932706,1708.617975033,0.0,0.0,0.0
33839104.0,0.0,0.07010195404291153,44576.57038892261,0.0,0.0,0.0,209.0234375,0.0,756.75927734375,-835.3271484375,33839104.0,,0.9580078125,0.0016801167512312531,0.0,1774214191.6535552,1717.263702156,0.0,0.0,0.0
34093056.0,0.0,0.06366206705570221,44911.18716895372,0.0,0.0,0.0,283.7099609375,0.0,1100.4625244140625,-1134.0906982421875,34093056.0,"{'_type': 'html-file', 'sha256': 'cc762298aee0fce78ec748834be73ad27c3b9a03e11fd0803ae9be41ae61018a', 'path': 'media/html/render_34093056_cc762298aee0fce78ec7.html', 'size': 4074373.0}",0.318359375,0.000922398641705513,0.0,1774214228.9908037,1745.95474879,0.0,0.0,0.0
34347008.0,0.0,0.047870758920907974,44717.456805549074,0.0,0.0,0.0,199.1044921875,0.0,730.7858276367188,-795.7920532226562,34347008.0,,0.28515625,0.0007137858192436397,0.0,1774214229.1980746,1754.876360075,0.0,0.0,0.0
34600960.0,0.0,0.036371249705553055,44542.15001388137,0.0,0.0,0.0,286.5390625,0.0,992.6976928710938,-1145.6358642578125,34600960.0,,1.015625,0.0006639276980422437,0.0,1774214237.911653,1763.597025689,0.0,0.0,0.0
34854912.0,0.0,0.025526199489831924,44565.674638475386,0.0,0.0,0.0,170.4599609375,0.0,609.7239379882812,-681.4596557617188,34854912.0,,0.171875,0.0006431424990296364,0.0,1774214246.6324859,1772.248981702,0.0,0.0,0.0
35108864.0,0.0439453125,0.014980778098106384,44890.87948703068,0.0,0.0439453125,0.0009765625,304.6435546875,0.0,1060.598876953125,-1218.163818359375,35108864.0,,1.6318359375,0.0009587730746716261,0.0,1774214255.2843702,1780.98997491,0.0,0.0,0.0
35362816.0,0.0,0.020230434834957123,44423.747851563094,0.0,0.0,0.0,245.892578125,0.0,881.1618041992188,-983.185791015625,35362816.0,"{'sha256': '0846fb20954f85d0b48e627864a71d7f8efe9f71858c7d06e8ee2faa050b41a9', 'path': 'media/html/render_35362816_0846fb20954f85d0b48e.html', 'size': 4051905.0, '_type': 'html-file'}",0.9189453125,0.0004614053468685597,0.0,1774214293.2978287,1810.261734479,0.0,0.0,0.0
35616768.0,0.0,0.015167835168540478,44728.50391799415,0.0,0.0,0.0,128.6328125,0.0,458.2695007324219,-514.1668090820312,35616768.0,,1.0712890625,0.00046532461419701576,0.0,1774214293.4957078,1819.230373486,0.0,0.0,0.0
35870720.0,0.0341796875,0.016583871096372604,44217.1174055684,0.0,0.0341796875,0.0009765625,284.4208984375,0.0,1037.35546875,-1137.021728515625,35870720.0,,0.1083984375,0.000334844778990373,0.0,1774214302.2659502,1827.887404071,0.0,0.0,0.0
36124672.0,0.0,0.010008959099650383,44811.44578628224,0.0,0.0,0.0,375.638671875,0.0,1324.993896484375,-1502.0301513671875,36124672.0,,0.0458984375,0.00042376198689453304,0.0,1774214310.9228697,1836.639377484,0.0,0.0,0.0
36378624.0,0.0,0.0063850595615804195,44298.77795261863,0.0,0.0,0.0,307.3759765625,0.0,1119.463134765625,-1228.873046875,36378624.0,,2.0322265625,0.000675880117341876,0.0,1774214319.6750078,1845.338565225,0.0,0.0,0.0
36632576.0,0.0234375,0.007176592014729977,44502.97389589661,0.0,0.0234375,0.0009765625,157.8212890625,0.0,587.9078369140625,-630.59521484375,36632576.0,"{'size': 4027053.0, '_type': 'html-file', 'sha256': 'c4a4899781e5b6826612ffdef58ce70eb2a1f7d27a6702baca838e635c0cec2e', 'path': 'media/html/render_36632576_c4a4899781e5b6826612.html'}",0.44921875,0.00038896562182344496,0.0,1774214357.3388882,1874.302831005,0.0,0.0,0.0
36886528.0,0.041015625,0.002698377473279834,44252.31295077173,0.0,0.041015625,0.0009765625,175.1357421875,0.0,609.94873046875,-699.8741455078125,36886528.0,,5.1044921875,0.0005672972183674574,0.0,1774214357.5201147,1883.218479263,0.0,0.0,0.0
37140480.0,0.0068359375,0.006543334573507309,44298.199462525285,0.0,0.0068359375,0.001953125,127.1982421875,0.0,452.8358459472656,-508.1963806152344,37140480.0,,6.064453125,0.0003569396212697029,0.0,1774214366.254201,1891.954237008,0.0,0.0,0.0
37394432.0,0.1201171875,-0.00067794049391523,44460.75601341981,0.0,0.1201171875,0.0029296875,503.8662109375,0.0,1691.200439453125,-2014.687255859375,37394432.0,,7.42578125,0.0005315374583005905,0.0,1774214374.9899282,1900.6473609,0.0,0.0,0.0
37648384.0,0.931640625,0.006375077646225691,44561.481511442114,0.0,0.931640625,0.0009765625,314.3115234375,0.0,1065.271728515625,-1256.63916015625,37648384.0,,10.60546875,0.00034450291423127055,0.0,1774214383.6828432,1909.397757467,0.0,0.0,0.0
37902336.0,2.2001953125,-0.0026887566782534122,44324.12474866812,0.0,2.2001953125,0.0048828125,172.9873046875,0.0,587.8627319335938,-691.2506103515625,37902336.0,"{'sha256': '17a25ff0af80a7bf65e294642e61cec0ec360374e4884fec14995c90d204ec18', 'path': 'media/html/render_37902336_17a25ff0af80a7bf65e2.html', 'size': 3969021.0, '_type': 'html-file'}",10.7890625,0.0007408688543364406,0.0,1774214420.1967435,1937.160692752,0.0,0.0,0.0
38156288.0,0.0,0.004379369784146547,44808.72743683806,0.0,0.0,0.0,524.2939453125,0.0,1740.130126953125,-2096.283447265625,38156288.0,,12.697265625,0.0007331426022574306,0.0,1774214420.4154465,1946.144255932,0.0,0.0,0.0
38410240.0,0.0,0.01438474003225565,44359.23782489653,0.0,0.0,0.0,727.7724609375,0.0,2533.03662109375,-2910.465087890625,38410240.0,,2.78515625,0.0006124092033132911,0.0,1774214429.1796157,1954.78442709,0.0,0.0,0.0
38664192.0,0.0,0.02124863862991333,44970.010521819655,0.0,0.0,0.0,707.494140625,0.0,2484.189453125,-2829.3466796875,38664192.0,,3.7109375,0.0006155090522952378,0.0,1774214437.8198225,1963.505405916,0.0,0.0,0.0
38918144.0,0.0,0.029211239889264107,44553.615700847855,0.0,0.0,0.0,832.359375,0.0,2908.412353515625,-3329.037109375,38918144.0,,1.79296875,0.0004476651665754616,0.0,1774214446.5407946,1972.16621566,0.0,0.0,0.0
39172096.0,0.0,0.034153055399656296,44796.562999967704,0.0,0.0,0.0,780.3076171875,0.0,2705.373291015625,-3120.31982421875,39172096.0,"{'size': 3936333.0, '_type': 'html-file', 'sha256': 'c4d6c5b4aa6d72937e2f5d63028daef31aea9504b4bff4c39279a9902a5ff174', 'path': 'media/html/render_39172096_c4d6c5b4aa6d72937e2f.html'}",3.67578125,0.00037951685953885317,0.0,1774214484.7551525,2001.719122194,0.0,0.0,0.0
39426048.0,0.0,0.03924477845430374,44607.81935211628,0.0,0.0,0.0,670.0517578125,0.0,2351.44873046875,-2679.25244140625,39426048.0,,2.0625,0.0004884644877165556,0.0,1774214484.9714026,2010.646866455,0.0,0.0,0.0
39680000.0,0.0,0.03820420056581497,44512.58335079803,0.0,0.0,0.0,643.96875,0.0,2333.779052734375,-2574.978759765625,39680000.0,,5.1181640625,0.0005317374598234892,0.0,1774214493.6816728,2019.353294037,0.0,0.0,0.0
39933952.0,0.0,0.040456291288137436,44625.55135209755,0.0,0.0,0.0,371.54296875,0.0,1327.673583984375,-1485.6734619140625,39933952.0,,3.7861328125,0.0006387347239069641,0.0,1774214502.3887236,2027.988533397,0.0,0.0,0.0
40187904.0,0.0078125,0.046049173921346664,44975.32344397332,0.0,0.0078125,0.0009765625,363.5888671875,0.0,1228.181396484375,-1453.878662109375,40187904.0,,4.6552734375,0.0005482140113599598,0.0,1774214511.0240376,2036.714839335,0.0,0.0,0.0
40441856.0,0.0,0.03471779078245163,44536.1866132108,0.0,0.0,0.0,670.392578125,0.0,2375.032470703125,-2680.8369140625,40441856.0,"{'path': 'media/html/render_40441856_cabfeab4cbbe9da4e5a9.html', 'size': 4014421.0, '_type': 'html-file', 'sha256': 'cabfeab4cbbe9da4e5a91cb0e1e3cfe95fbc7f182e462755595d9aa7208b915f'}",2.5263671875,0.0005471281474456191,0.0,1774214548.9097333,2065.873635388,0.0,0.0,0.0
40695808.0,0.9306640625,0.028976375237107277,44706.957438204176,0.0,0.9306640625,0.0009765625,471.3115234375,0.0,1730.3941650390625,-1884.6455078125,40695808.0,,8.3212890625,0.0003950106620322913,0.0,1774214549.0958526,2074.851519007,0.0,0.0,0.0
40949760.0,0.212890625,0.02441861480474472,44060.41834005507,0.0,0.212890625,0.0009765625,669.6083984375,0.0,2370.5966796875,-2677.34423828125,40949760.0,,8.1103515625,0.00045107086771167815,0.0,1774214557.8871636,2083.533997861,0.0,0.0,0.0
41203712.0,0.0048828125,0.02710995264351368,44637.157292950105,0.0,0.0048828125,0.0009765625,302.8828125,0.0,1130.2615966796875,-1211.1439208984375,41203712.0,,1.2822265625,0.000474766333354637,0.0,1774214566.5695224,2092.285511377,0.0,0.0,0.0
41457664.0,0.0,0.022682953625917435,44308.94636902733,0.0,0.0,0.0,470.5234375,0.0,1707.1585693359375,-1881.509765625,41457664.0,,2.8798828125,0.000667346641421318,0.0,1774214575.3210368,2100.923370358,0.0,0.0,0.0
41711616.0,0.044921875,0.011815434321761131,44957.28018826521,0.0,0.044921875,0.0009765625,308.6494140625,0.0,1146.781005859375,-1234.0413818359375,41711616.0,"{'path': 'media/html/render_41711616_c64986ac134cf8133048.html', 'size': 3978201.0, '_type': 'html-file', 'sha256': 'c64986ac134cf813304813e451f3fcde3f20a937b2f66117fbc983ad4c57cdda'}",3.46875,0.0009634205489419401,0.0,1774214611.6460128,2128.609951171,0.0,0.0,0.0
41965568.0,0.0,0.004545792005956173,44556.51566231011,0.0,0.0,0.0,461.921875,0.0,1669.2742919921875,-1847.0267333984375,41965568.0,,0.6591796875,0.0008948416216298938,0.0,1774214611.8343322,2137.53471119,0.0,0.0,0.0
42219520.0,0.0029296875,0.015478027984499931,44513.740410401624,0.0,0.0029296875,0.0009765625,661.1513671875,0.0,2285.838134765625,-2643.82177734375,42219520.0,,2.6123046875,0.0004263770824763924,0.0,1774214620.5702693,2146.223866494,0.0,0.0,0.0
42473472.0,0.0029296875,0.011872715316712856,44775.22571411241,0.0,0.0029296875,0.0009765625,375.9296875,0.0,1374.0782470703125,-1503.06982421875,42473472.0,,2.27734375,0.000575121957808733,0.0,1774214629.259359,2154.88844899,0.0,0.0,0.0
42727424.0,0.0,0.016926944255828857,44765.55145345836,0.0,0.0,0.0,394.3974609375,0.0,1417.425537109375,-1576.59521484375,42727424.0,,1.1240234375,0.0005533351213671267,0.0,1774214637.9239244,2163.608646262,0.0,0.0,0.0
42981376.0,0.859375,0.016787154600024223,44524.97371135512,0.0,0.859375,0.0009765625,414.619140625,0.0,1485.205322265625,-1657.6640625,42981376.0,"{'_type': 'html-file', 'sha256': '62e4684424e7dfefbe65273e9a8784ea764a6429e590c422e110a826fb0288a4', 'path': 'media/html/render_42981376_62e4684424e7dfefbe65.html', 'size': 3995253.0}",10.8662109375,0.00043342492426745594,0.0,1774214676.389403,2193.35332003,0.0,0.0,0.0
43235328.0,0.1201171875,0.018256790935993195,44865.30951292825,0.0,0.1201171875,0.001953125,493.09375,0.0,1772.3419189453125,-1971.7294921875,43235328.0,,6.943359375,0.00027495494578033686,0.0,1774214676.6434355,2202.353516762,0.0,0.0,0.0
43489280.0,0.0,0.015661289915442467,44489.174191003505,0.0,0.0,0.0,532.5146484375,0.0,1930.0697021484375,-2129.45654296875,43489280.0,,3.8466796875,0.0003098679007962346,0.0,1774214685.3891137,2210.995080621,0.0,0.0,0.0
43743232.0,0.0,0.008471361361443996,44949.442860756986,0.0,0.0,0.0,475.5654296875,0.0,1655.298583984375,-1901.2987060546875,43743232.0,,2.02734375,0.0007283880258910358,0.0,1774214694.0301442,2219.680451205,0.0,0.0,0.0
43997184.0,0.775390625,0.008621531538665295,44828.17975683107,0.0,0.775390625,0.0009765625,571.2490234375,0.0,2073.966552734375,-2284.129638671875,43997184.0,,5.208984375,0.0010835571447387338,0.0,1774214702.7159536,2228.318340663,0.0,0.0,0.0
44251136.0,0.0,-2.6022495148936287e-05,44972.52061666478,0.0,0.0,0.0,621.548828125,0.0,2270.51806640625,-2485.392578125,44251136.0,"{'path': 'media/html/render_44251136_a14cb3c2e7fcfd653917.html', 'size': 3953385.0, '_type': 'html-file', 'sha256': 'a14cb3c2e7fcfd653917f43c355ac44c1a312a255c3c324bf3b04ee3efae355d'}",1.4091796875,0.0013053684961050749,0.0,1774214739.1293833,2256.093278779,0.0,0.0,0.0
44505088.0,0.0,0.012129784561693668,44551.85093478623,0.0,0.0,0.0,462.6025390625,0.0,1552.9599609375,-1849.9901123046875,44505088.0,,3.1240234375,0.0006630798452533782,0.0,1774214739.3199108,2264.961520611,0.0,0.0,0.0
44759040.0,1.025390625,0.011802771128714085,44693.35351064484,0.0,1.025390625,0.0029296875,692.84375,0.0,2441.60009765625,-2770.85009765625,44759040.0,,8.62109375,0.0006456259870901704,0.0,1774214747.9970963,2273.647118874,0.0,0.0,0.0
45012992.0,0.0,0.01907588727772236,44789.24114036406,0.0,0.0,0.0,823.9853515625,0.0,2913.2373046875,-3295.56396484375,45012992.0,,4.8564453125,0.0007653826614841819,0.0,1774214756.6826699,2282.296173434,0.0,0.0,0.0
45266944.0,0.0,0.024564191699028015,44902.91348455096,0.0,0.0,0.0,736.12890625,0.0,2593.564208984375,-2943.74169921875,45266944.0,,1.19921875,0.0007850591209717095,0.0,1774214765.3317847,2291.009930605,0.0,0.0,0.0
45520896.0,0.0,0.024443091824650764,44629.23669697894,0.0,0.0,0.0,767.654296875,0.0,2695.44287109375,-3070.0986328125,45520896.0,"{'path': 'media/html/render_45520896_619ef3c949c2166bcfdb.html', 'size': 4108257.0, '_type': 'html-file', 'sha256': '619ef3c949c2166bcfdbaf14da3d90c86d6f793fe0e268efad0299ed9a1ec0ac'}",2.9716796875,0.0007832215051166713,0.0,1774214802.9563775,2319.920297066,0.0,0.0,0.0
45774848.0,0.0,0.02831978350877762,44829.91176576551,0.0,0.0,0.0,628.7724609375,0.0,2298.880126953125,-2514.385009765625,45774848.0,,4.3837890625,0.0008656453574076295,0.0,1774214803.1409142,2328.826922751,0.0,0.0,0.0
46028800.0,0.0,0.027560777962207794,44650.22540570892,0.0,0.0,0.0,692.541015625,0.0,2404.06298828125,-2769.714111328125,46028800.0,,2.9658203125,0.0011142935836687684,0.0,1774214811.8625288,2337.461922382,0.0,0.0,0.0
46282752.0,0.0,0.025724969804286957,44920.13450873194,0.0,0.0,0.0,569.267578125,0.0,2011.53466796875,-2276.76611328125,46282752.0,,1.1552734375,0.0007268296903930604,0.0,1774214820.4975166,2346.166632818,0.0,0.0,0.0
46536704.0,0.0,0.023675888776779175,44668.50814777892,0.0,0.0,0.0,636.845703125,0.0,2206.05322265625,-2547.0234375,46536704.0,,4.39453125,0.0007195477373898029,0.0,1774214829.2022822,2354.834465672,0.0,0.0,0.0
46790656.0,0.0048828125,0.01375636924058199,44734.22584950361,0.0,0.0048828125,0.0009765625,493.9091796875,0.0,1652.791748046875,-1975.1641845703125,46790656.0,"{'_type': 'html-file', 'sha256': '0699a21054709bfe459b50ad279bd18a245c19f3d8193852cded5a1c232f026b', 'path': 'media/html/render_46790656_0699a21054709bfe459b.html', 'size': 4035845.0}",2.166015625,0.00089116400340572,0.0,1774214867.7457082,2384.709629931,0.0,0.0,0.0
47044608.0,0.0,0.004734683316200972,44761.35072795741,0.0,0.0,0.0,618.77734375,0.0,2170.92919921875,-2474.70751953125,47044608.0,,6.681640625,0.0008590565412305295,0.0,1774214868.0640416,2393.715977465,0.0,0.0,0.0
47298560.0,0.0,0.0031418236903846264,44677.761952742956,0.0,0.0,0.0,573.9560546875,0.0,2076.740478515625,-2295.38330078125,47298560.0,,3.90625,0.0008881552494131029,0.0,1774214876.7512898,2402.415313319,0.0,0.0,0.0
47552512.0,0.796875,0.00017273427511099726,44709.732890849846,0.0,0.796875,0.001953125,652.3330078125,0.0,2318.269287109375,-2608.8525390625,47552512.0,,11.2392578125,0.0011652113171294332,0.0,1774214885.4509025,2411.055152956,0.0,0.0,0.0
47806464.0,0.0,0.007280480116605759,44915.98995475897,0.0,0.0,0.0,769.7099609375,0.0,2662.630859375,-3078.25732421875,47806464.0,,29.2099609375,0.0006157555035315454,0.0,1774214894.0901253,2419.743131132,0.0,0.0,0.0
48060416.0,0.0,0.01283735316246748,44845.43412307301,0.0,0.0,0.0,618.4384765625,0.0,2083.62646484375,-2473.18896484375,48060416.0,"{'_type': 'html-file', 'sha256': '7ea351c9d2b2fa90dc1028c5f8e0f4186d9e54ff5668114aa5353c2d69ce435f', 'path': 'media/html/render_48060416_7ea351c9d2b2fa90dc10.html', 'size': 3875633.0}",6.111328125,0.0005935738445259631,0.0,1774214930.959772,2447.923700614,0.0,0.0,0.0
48314368.0,0.7392578125,0.008132543414831161,44759.018377113105,0.0,0.7392578125,0.0009765625,759.9765625,0.0,2543.896484375,-3039.404296875,48314368.0,,6.1171875,0.0008083423599600792,0.0,1774214931.1803606,2456.89964755,0.0,0.0,0.0
48568320.0,0.0654296875,0.007576280273497105,44339.893095235835,0.0,0.0654296875,0.001953125,462.181640625,0.0,1638.240478515625,-1848.325927734375,48568320.0,,1.626953125,0.0008995311800390482,0.0,1774214939.9351583,2465.537624508,0.0,0.0,0.0
