_timestamp,training/critic_loss,training/sps,training/log_alpha,eval/episode_success_any,eval/episode_reward_survive,eval/episode_reward_near,render,_runtime,eval/episode_success,step,eval/episode_reward,eval/episode_reward_ctrl,training/actor_loss,eval/episode_reward_dist,training/entropy,_step,eval/episode_success_hard,eval/episode_success_easy,training/alpha_loss,eval/episode_dist
1774231924.435924,0.0008001441019587219,43525.919274570115,0.0,0.0,741.9765625,0.0,,1142.972585437,0.0,22157312.0,0.0,-2965.484130859375,0.009727495722472668,0.0,0.0,22157312.0,0.0,0.998046875,0.0,2614.98828125
1774231933.242596,0.0009731059544719756,43647.18489404815,0.0,0.0,658.5517578125,0.0,,1151.815156237,0.0,22411264.0,0.0,-2630.085693359375,0.006781963165849447,0.0,0.0,22411264.0,0.0,3.0087890625,0.0,2325.97412109375
1774231969.4897726,0.0009536399738863111,43625.90259598132,0.0,0.0,669.3828125,0.0,"{'path': 'media/html/render_22665216_d16b1edf2624344ababf.html', 'size': 3890193.0, '_type': 'html-file', 'sha256': 'd16b1edf2624344ababfa81af4a276af4125ac22700662077b7e74b3e48779d8'}",1179.219396062,0.0,22665216.0,0.0,-2675.23291015625,0.006965893320739269,0.0,0.0,22665216.0,0.0,1.8544921875,0.0,2305.1728515625
1774231969.6724958,0.0008531489875167608,44036.53003458421,0.0,0.0,775.9921875,0.0,,1188.226686477,0.0,22919168.0,0.0,-3101.4853515625,0.006613096687942743,0.0,0.0,22919168.0,0.0,1.013671875,0.0,2725.096435546875
1774231978.4966302,0.0007512184674851596,43795.7863609847,0.0,0.0,902.6484375,0.0,,1196.979796783,0.0,23173120.0,0.0,-3608.129638671875,0.01248555164784193,0.0,0.0,23173120.0,0.0,1.0361328125,0.0,3157.556640625
1774231987.2495308,0.00036995275877416134,44114.248200074355,0.0,0.0,857.83203125,0.0,,1205.817481102,0.0,23427072.0,0.0,-3427.11376953125,0.01946510747075081,0.0,0.0,23427072.0,0.0,2.8310546875,0.0,3017.0087890625
1774231996.0873094,0.0002956290845759213,43660.245211307796,0.0,0.0,852.244140625,0.0,,1214.565292118,0.0,23681024.0,0.0,-3405.166015625,0.02072233520448208,0.0,0.0,23681024.0,0.0,4.390625,0.0,2959.089111328125
1774232033.125252,0.000577123777475208,44121.528297936,0.0,0.0,763.4873046875,0.0,"{'sha256': 'd597d970cac76b3a9f6dee305ac4701cca5e7fbcd5fb96636278024ce2c599dd', 'path': 'media/html/render_23934976_d597d970cac76b3a9f6d.html', 'size': 3903441.0, '_type': 'html-file'}",1242.854895921,0.0,23934976.0,0.0,-3051.28125,0.01685856282711029,0.0,0.0,23934976.0,0.0,0.98046875,0.0,2723.310546875
1774232033.3119166,0.0002683288767002523,43800.59308681763,0.0,0.0,764.1953125,0.0,,1251.846446542,0.0,24188928.0,0.0,-3053.4697265625,0.021978773176670074,0.0,0.0,24188928.0,0.0,1.9716796875,0.0,2665.232421875
1774232042.116433,0.0003741173422895372,43773.970358357416,0.0,0.0009765625,522.21875,0.0,,1260.67077875,0.0029296875,24442880.0,0.0029296875,-2085.53173828125,0.021306846290826797,0.0,0.0,24442880.0,0.0,9.736328125,0.0,1781.040283203125
1774232050.9406745,0.00037516781594604254,43783.60048446942,0.0,0.0,709.7861328125,0.0,,1269.425927853,0.0,24696832.0,0.0,-2836.943359375,0.022561443969607353,0.0,0.0,24696832.0,0.0,3.6552734375,0.0,2509.204833984375
1774232059.6954498,0.0002234067942481488,44069.483876282284,0.0,0.0,655.03515625,0.0,,1278.220004655,0.0,24950784.0,0.0,-2616.4501953125,0.023943748325109482,0.0,0.0,24950784.0,0.0,3.65234375,0.0,2378.337158203125
1774232096.775104,0.00023439795768354088,43970.227253533616,0.0,0.0,654.85546875,0.0,"{'_type': 'html-file', 'sha256': '3e0366d9741359005840bafb1c6954ebd262336e44638ee70ad6f926d0cb69cc', 'path': 'media/html/render_25204736_3e0366d9741359005840.html', 'size': 3930813.0}",1306.504709991,0.0,25204736.0,0.0,-2615.52001953125,0.025726284831762314,0.0,0.0,25204736.0,0.0,0.3203125,0.0,2232.337890625
1774232096.980146,0.00023174045782070607,44126.36475120235,0.0,0.0,839.66015625,0.0,,1315.576223129,0.0,25458688.0,0.0,-3355.129150390625,0.025716587901115417,0.0,0.0,25458688.0,0.0,1.91015625,0.0,2954.041259765625
1774232105.8457775,0.00018722219101618975,43505.419610508434,0.0,0.0009765625,900.2392578125,0.0,,1324.327305771,0.8798828125,25712640.0,0.8798828125,-3596.439697265625,0.025852320715785027,0.0,0.0,25712640.0,0.0,3.2509765625,0.0,3164.84814453125
1774232114.597243,0.00016775709809735417,44062.6419952161,0.0,0.0,544.4296875,0.0,,1333.161321988,0.0,25966592.0,0.0,-2174.510986328125,0.022682545706629753,0.0,0.0,25966592.0,0.0,3.0615234375,0.0,1945.4412841796875
1774232123.4313426,0.0003652620071079582,43705.38667814252,0.0,0.0,739.1689453125,0.0,,1341.93089024,0.0,26220544.0,0.0,-2953.7685546875,0.0195933785289526,0.0,0.0,26220544.0,0.0,11.1083984375,0.0,2559.4462890625
1774232160.517781,0.00033302215160802007,43936.4846332299,0.0,0.0,698.55859375,0.0,"{'path': 'media/html/render_26474496_0d38c8951c8b04bb2fbd.html', 'size': 3952369.0, '_type': 'html-file', 'sha256': '0d38c8951c8b04bb2fbd5fb81eacd8f326a1bc2ea6257416ee7344f3d2b44c3f'}",1370.24741377,0.0,26474496.0,0.0,-2790.9287109375,0.021338200196623802,0.0,0.0,26474496.0,0.0,4.375,0.0,2486.10498046875
1774232160.6957717,0.00036866884329356253,43592.250861734785,0.0,0.0,595.8046875,0.0,,1379.210497973,0.0,26728448.0,0.0,-2381.616943359375,0.021645639091730118,0.0,0.0,26728448.0,0.0,8.5556640625,0.0,2049.40576171875
1774232169.4804702,0.00018054388056043535,43815.74414596123,0.0,0.0,527.392578125,0.0,,1388.074174245,0.0,26982400.0,0.0,-2107.094970703125,0.021890293806791306,0.0,0.0,26982400.0,0.0,8.7177734375,0.0,1800.635009765625
1774232178.344128,0.0006527791847474873,43501.8233612239,0.0,0.0,649.1279296875,0.0,,1396.821325129,0.0,27236352.0,0.0,-2594.38427734375,0.014684119261801243,0.0,0.0,27236352.0,0.0,9.3583984375,0.0,2277.322021484375
1774232187.091367,0.000885754416231066,44062.77870265162,0.0,0.0,760.73046875,0.0,,1405.65690577,0.0,27490304.0,0.0,-3041.8583984375,0.009001404978334904,0.0,0.0,27490304.0,0.0,6.8046875,0.0,2612.136474609375
1774232224.2378192,0.0009558367892168462,43669.0966758248,0.0,0.0,822.1123046875,0.0,"{'_type': 'html-file', 'sha256': 'e996e9e70d2a3424f95b5ffcf28401e7907e1f000fc544eb15dd97dca9e29b6f', 'path': 'media/html/render_27744256_e996e9e70d2a3424f95b.html', 'size': 3968529.0}",1433.967427148,0.0,27744256.0,0.0,-3287.84716796875,0.021324260160326958,0.0,0.0,27744256.0,0.0,1.2373046875,0.0,2826.281982421875
1774232224.4475958,0.0014595581451430917,44006.94877672964,0.0,0.0,657.8056640625,0.0,,1443.065280975,0.0,27998208.0,0.0,-2629.988037109375,0.032293036580085754,0.0,0.0,27998208.0,0.0,3.0009765625,0.0,2304.198486328125
1774232233.3351767,0.000906316505279392,43357.08091772834,0.0,0.0,613.3447265625,0.0,,1451.814096372,0.0,28252160.0,0.0,-2452.401123046875,0.03924427926540375,0.0,0.0,28252160.0,0.0,1.853515625,0.0,2126.212158203125
1774232242.0840716,0.0012188638793304563,44093.75659378808,0.0,0.0009765625,908.6982421875,0.0,,1460.651226247,0.0048828125,28506112.0,0.0048828125,-3633.417236328125,0.040717341005802155,0.0,0.0,28506112.0,0.0,10.1318359375,0.0,3178.295654296875
1774232250.9210503,0.000884314882569015,43654.5979014764,0.0,0.0,790.3671875,0.0,,1469.383347424,0.0,28760064.0,0.0,-3160.04052734375,0.04574616625905037,0.0,0.0,28760064.0,0.0,5.5634765625,0.0,2703.2861328125
1774232288.0142405,0.0010198316304013133,44210.58193159079,0.0,0.0009765625,851.7255859375,0.0,"{'size': 3914229.0, '_type': 'html-file', 'sha256': '78f9d137ee1fe51fff83456374814ee5cdfa0585537eb92fd2bfd157923da933', 'path': 'media/html/render_29014016_78f9d137ee1fe51fff83.html'}",1497.743841854,0.9228515625,29014016.0,0.9228515625,-3406.06298828125,0.046021971851587296,0.0,0.0,29014016.0,0.0,4.658203125,0.0,2952.40576171875
1774232288.196745,0.0010152199538424611,43959.45169902164,0.0,0.0,629.2802734375,0.0,,1506.714632967,0.0,29267968.0,0.0,-2516.056884765625,0.03790697827935219,0.0,0.0,29267968.0,0.0,9.638671875,0.0,2228.2685546875
1774232296.9841704,0.001089613069780171,43891.63885472262,0.0,0.0,920.103515625,0.0,,1515.508516337,0.0,29521920.0,0.0,-3679.5244140625,0.04427952691912651,0.0,0.0,29521920.0,0.0,6.2666015625,0.0,3170.345947265625
1774232305.7785473,0.0008421595557592809,43963.866170456255,0.0,0.0,829.0029296875,0.0,,1524.260735978,0.0,29775872.0,0.0,-3314.19970703125,0.062463901937007904,0.0,0.0,29775872.0,0.0,8.8916015625,0.0,2845.62255859375
1774232314.5307336,0.0011518954997882247,44073.21836489664,0.0,0.0,720.0244140625,0.0,,1533.070172149,0.0,30029824.0,0.0,-2878.916748046875,0.05946854501962662,0.0,0.0,30029824.0,0.0,0.0,0.0,2554.562255859375
1774232351.8302023,0.0013874366413801908,43887.98208999379,0.0,0.0,878.5634765625,0.0,"{'path': 'media/html/render_30283776_0e387f670f96bec6410a.html', 'size': 3981737.0, '_type': 'html-file', 'sha256': '0e387f670f96bec6410ac18d7b0f1b87abe119f04a0bf55ee4f5776537de4f3a'}",1561.5597697809999,0.0,30283776.0,0.0,-3512.843994140625,0.06073557212948799,0.0,0.0,30283776.0,0.0,4.142578125,0.0,3035.915283203125
1774232352.0091462,0.0011333381989970803,44076.69266398619,0.0,0.0,762.1015625,0.0,,1570.579536881,0.0,30537728.0,0.0,-3047.517822265625,0.061399687081575394,0.0,0.0,30537728.0,0.0,10.1748046875,0.0,2716.97119140625
1774232360.8494935,0.0014676720602437854,43735.58556074144,0.0,0.0,637.412109375,0.0,,1579.336895902,0.0,30791680.0,0.0,-2548.86865234375,0.04763075336813927,0.0,0.0,30791680.0,0.0,2.7109375,0.0,2238.68115234375
1774232369.6068738,0.0013744416646659374,44033.990443464885,0.0,0.0009765625,834.6591796875,0.0,,1588.138697779,0.009765625,31045632.0,0.009765625,-3337.9912109375,0.047698020935058594,0.0,0.0,31045632.0,0.0,3.138671875,0.0,2926.060791015625
1774232378.4085805,0.0011432693572714925,43939.515070486465,0.0,0.0,535.7109375,0.0,,1596.886935679,0.0,31299584.0,0.0,-2142.27880859375,0.04238550737500191,0.0,0.0,31299584.0,0.0,3.626953125,0.0,1837.904296875
1774232414.6819344,0.001385756186209619,44082.54276081835,0.0,0.0,808.1845703125,0.0,"{'path': 'media/html/render_31553536_b62cc2316d1a8715c828.html', 'size': 4007905.0, '_type': 'html-file', 'sha256': 'b62cc2316d1a8715c8282f4b8ce33039f74865ea5d525bd54dd3a9edbcda5a1d'}",1624.411526771,0.0,31553536.0,0.0,-3232.06396484375,0.03244416043162346,0.0,0.0,31553536.0,0.0,0.0,0.0,2828.77099609375
1774232414.9169357,0.0007790407398715615,44014.84826104777,0.0,0.0,870.9443359375,0.0,,1633.433601974,0.0,31807488.0,0.0,-3482.73291015625,0.033968277275562286,0.0,0.0,31807488.0,0.0,4.8984375,0.0,3032.6513671875
1774232423.703537,0.0009921765886247158,43893.32818919192,0.0,0.0,832.935546875,0.0,,1642.23836872,0.0,32061440.0,0.0,-3331.26416015625,0.02432277798652649,0.0,0.0,32061440.0,0.0,1.677734375,0.0,2885.515380859375
1774232432.5084352,0.0005815014592371881,43924.62970870866,0.0,0.0,945.2294921875,0.0,,1650.959858494,0.0,32315392.0,0.0,-3780.489013671875,0.02654653787612915,0.0,0.0,32315392.0,0.0,3.4580078125,0.0,3338.30517578125
1774232441.2294037,0.0008232430554926395,44242.964384591076,0.0,0.0,916.0947265625,0.0,,1659.796734141,0.0,32569344.0,0.0,-3664.01806640625,0.020969055593013763,0.0,0.0,32569344.0,0.0,0.8935546875,0.0,3208.20068359375
1774232478.5783184,0.0010308135533705354,43654.7625045375,0.0,0.0,806.728515625,0.0,"{'path': 'media/html/render_32823296_91441983fd2baafe4604.html', 'size': 3946809.0, '_type': 'html-file', 'sha256': '91441983fd2baafe46045c93c397bb62547730ced5d742a573bdc6717788d78b'}",1688.307939898,0.0,32823296.0,0.0,-3226.4345703125,0.015175141394138336,0.0,0.0,32823296.0,0.0,3.7919921875,0.0,2845.905517578125
1774232478.7662685,0.0009793697390705347,44182.29668341967,0.0,0.0,651.134765625,0.0,,1697.322906125,0.0,33077248.0,0.0,-2603.91259765625,0.016562534496188164,0.0,0.0,33077248.0,0.0,0.966796875,0.0,2282.97900390625
1774232487.5928512,0.0007400730391964316,43782.975981248266,0.0,0.0009765625,886.0615234375,0.0,,1706.06150417,0.0029296875,33331200.0,0.0029296875,-3543.447509765625,0.013527991250157356,0.0,0.0,33331200.0,0.0,2.0322265625,0.0,3089.77392578125
1774232496.331521,0.0010712069924920797,44157.06236509143,0.0,0.0,661.00390625,0.0,,1714.879390991,0.0,33585152.0,0.0,-2643.544677734375,0.009081457741558552,0.0,0.0,33585152.0,0.0,0.05859375,0.0,2318.546630859375
1774232505.1494408,0.0008289627730846405,43805.175676599894,0.0,0.0009765625,840.06640625,0.0,,1723.624300887,0.0419921875,33839104.0,0.0419921875,-3359.69140625,0.016119293868541718,0.0,0.0,33839104.0,0.0,2.6474609375,0.0,2975.21337890625
1774232542.4682977,0.0009551492985337973,44133.09660683114,0.0,0.0,621.1875,0.0,"{'path': 'media/html/render_34093056_8c8a0977e5d3de7cccf9.html', 'size': 3879693.0, '_type': 'html-file', 'sha256': '8c8a0977e5d3de7cccf96e37549a25883a1fa4538c1ffa2678f6a5d4bf33d743'}",1752.197898543,0.0,34093056.0,0.0,-2484.25537109375,0.011019821278750896,0.0,0.0,34093056.0,0.0,4.1962890625,0.0,2164.017578125
1774232542.6536722,0.0013070899294689298,43890.83583340129,0.0,0.001953125,822.32421875,0.0,,1761.166935335,0.0234375,34347008.0,0.0234375,-3288.825439453125,0.007494229823350906,0.0,0.0,34347008.0,0.0,6.880859375,0.0,2872.789794921875
1774232551.4369254,0.0016328721540048718,43892.5160624937,0.0,0.0009765625,811.123046875,0.0,,1769.996685609,0.0341796875,34600960.0,0.0341796875,-3243.9609375,0.0010835513239726424,0.0,0.0,34600960.0,0.0,2.734375,0.0,2846.472412109375
1774232560.2666197,0.001687420648522675,43738.36384226113,0.0,0.0,801.5625,0.0,,1778.749535608,0.0,34854912.0,0.0,-3205.79541015625,0.001580220996402204,0.0,0.0,34854912.0,0.0,0.8486328125,0.0,2821.81494140625
1774232569.0194209,0.0018010338535532355,44076.80574749106,0.0,0.0,529.7431640625,0.0,,1787.586760853,0.0,35108864.0,0.0,-2118.669189453125,0.003111746162176132,0.0,0.0,35108864.0,0.0,1.4208984375,0.0,1826.4732666015625
1774232606.5213,0.0011740631889551878,43688.507275191005,0.0,0.0,651.7431640625,0.0,"{'sha256': '6c07a2f572a51aa89297f1396f3728add5ad5234de7e526803ade6c66ed8af4e', 'path': 'media/html/render_35362816_6c07a2f572a51aa89297.html', 'size': 4054869.0, '_type': 'html-file'}",1816.250848246,0.0,35362816.0,0.0,-2606.2822265625,0.018286293372511864,0.0,0.0,35362816.0,0.0,1.10546875,0.0,2346.042724609375
1774232606.7805817,0.0006236009649001062,44112.68066207295,0.0,0.0,582.896484375,0.0,,1825.387930809,0.0,35616768.0,0.0,-2331.2060546875,0.02169616147875786,0.0,0.0,35616768.0,0.0,6.685546875,0.0,2027.3299560546875
1774232615.6578598,0.0012988019734621048,43460.66346311367,0.0,0.0009765625,527.7861328125,0.0,,1834.145775446,0.6796875,35870720.0,0.6796875,-2110.496337890625,0.007603893987834454,0.0,0.0,35870720.0,0.0,5.662109375,0.0,1877.86669921875
1774232624.4151552,0.0009133621933870018,44054.125883278175,0.0,0.00390625,513.7685546875,0.0,,1842.981657812,0.056640625,36124672.0,0.056640625,-2054.580810546875,0.012861930765211582,0.0,0.0,36124672.0,0.0,8.9755859375,0.0,1772.740234375
1774232633.2516828,0.000716742011718452,43679.06580512393,0.0,0.0,420.943359375,0.0,,1851.740629447,0.0,36378624.0,0.0,-1683.348876953125,0.01504280511289835,0.0,0.0,36378624.0,0.0,2.865234375,0.0,1441.8326416015625
1774232669.6727495,0.000658629578538239,44032.03725116559,0.0,0.0,654.2353515625,0.0,"{'path': 'media/html/render_36632576_2d0ac4cbcad01b6b4837.html', 'size': 3932285.0, '_type': 'html-file', 'sha256': '2d0ac4cbcad01b6b4837807360a5017e32b8c98aec2ae050479c3ed6185fa48f'}",1879.402332441,0.0,36632576.0,0.0,-2616.6005859375,0.016080323606729507,0.0,0.0,36632576.0,0.0,3.390625,0.0,2366.58642578125
1774232669.862158,0.00044933363096788526,43658.65250770486,0.0,0.0,653.005859375,0.0,,1888.376030919,0.0,36886528.0,0.0,-2611.682861328125,0.023123519495129585,0.0,0.0,36886528.0,0.0,3.01953125,0.0,2252.39208984375
1774232678.645922,0.0003255111805628985,43901.071128511685,0.0,0.0,614.4375,0.0,,1897.212915525,0.0,37140480.0,0.0,-2457.43798828125,0.024170147255063057,0.0,0.0,37140480.0,0.0,0.8623046875,0.0,2203.50732421875
1774232687.482903,0.0004154602938797325,43687.25474675341,0.0,0.0,404.896484375,0.0,,1905.963892267,0.0,37394432.0,0.0,-1619.4072265625,0.02165902778506279,0.0,0.0,37394432.0,0.0,1.10546875,0.0,1470.1085205078125
1774232696.233822,0.0003592122229747474,44107.94218617067,0.0,0.0,764.162109375,0.0,,1914.812845183,0.0,37648384.0,0.0,-3056.2421875,0.025232678279280663,0.0,0.0,37648384.0,0.0,0.0146484375,0.0,2773.235595703125
1774232733.6396234,0.0003159712941851467,43585.777505342994,0.0,0.0,728.302734375,0.0,"{'path': 'media/html/render_37902336_399faeb1e34f119b2ac3.html', 'size': 3973301.0, '_type': 'html-file', 'sha256': '399faeb1e34f119b2ac39e440773b677bf61c7b56c7c359de709c81756f10eb4'}",1943.369202058,0.0,37902336.0,0.0,-2912.61181640625,0.03412727266550064,0.0,0.0,37902336.0,0.0,2.0400390625,0.0,2530.591552734375
1774232733.8238575,0.00032653933158144355,44107.95862476669,0.0,0.0,597.1123046875,0.0,,1952.427358112,0.0,38156288.0,0.0,-2387.810302734375,0.040933940559625626,0.0,0.0,38156288.0,0.0,3.62890625,0.0,2059.673828125
1774232742.697383,0.00018132153491023928,43471.83455011945,0.0,0.0,692.7080078125,0.0,,1961.174073689,0.0,38410240.0,0.0,-2769.821533203125,0.05556069314479828,0.0,0.0,38410240.0,0.0,2.4501953125,0.0,2454.08154296875
1774232751.4439414,0.00045824225526303053,44141.81340654718,0.0,0.001953125,541.6201171875,0.0,,1970.011884281,0.0107421875,38664192.0,0.0107421875,-2165.8701171875,0.06068229675292969,0.0,0.0,38664192.0,0.0,5.4677734375,0.0,1846.5118408203125
1774232760.2818174,0.0005866008577868342,43666.049720216375,0.0,0.001953125,634.537109375,0.0,,1978.760214689,0.8896484375,38918144.0,0.8896484375,-2537.4189453125,0.06652947515249252,0.0,0.0,38918144.0,0.0,5.6064453125,0.0,2169.592041015625
1774232797.8889024,0.0004495343891903758,44117.696079461166,0.0,0.0,670.185546875,0.0,"{'_type': 'html-file', 'sha256': 'b8058b0f26d152730e16e5e490e46d7b4a27d8d29ddf5b6eedfaff3d3ebb1c0e', 'path': 'media/html/render_39172096_b8058b0f26d152730e16.html', 'size': 3832437.0}",2007.618600357,0.0,39172096.0,0.0,-2680.114013671875,0.06921211630105972,0.0,0.0,39172096.0,0.0,0.0,0.0,2325.1708984375
1774232798.1094213,0.00044722508755512536,43658.631033843485,0.0,0.0,752.6533203125,0.0,,2016.618850692,0.0,39426048.0,0.0,-3010.136962890625,0.07431291788816452,0.0,0.0,39426048.0,0.0,2.734375,0.0,2600.4267578125
1774232806.888713,0.00029502762481570244,43944.248246214425,0.0,0.0009765625,507.6455078125,0.0,,2025.460922814,0.0048828125,39680000.0,0.0048828125,-2030.009521484375,0.0771532952785492,0.0,0.0,39680000.0,0.0,8.373046875,0.0,1683.4375
1774232815.730743,0.00035394731094129384,43620.62858346626,0.0,0.0009765625,381.490234375,0.0,,2034.191477356,0.0576171875,39933952.0,0.0576171875,-1525.364501953125,0.0698154866695404,0.0,0.0,39933952.0,0.0,5.798828125,0.0,1311.341796875
1774232824.4614844,0.00033534862450324,44215.08553062388,0.0,0.0,460.7216796875,0.0,,2043.021871874,0.0,40187904.0,0.0,-1842.588134765625,0.06300295889377594,0.0,0.0,40187904.0,0.0,2.2275390625,0.0,1519.7236328125
1774232860.8995047,0.000428328406997025,43710.247122521556,0.0,0.0009765625,537.51171875,0.0,"{'sha256': 'c43621082b6c30c331e9ee2e54b4fc313969e941d6d96e37788c7c2b4dcaa33c', 'path': 'media/html/render_40441856_c43621082b6c30c331e9.html', 'size': 3981277.0, '_type': 'html-file'}",2070.629145675,0.7275390625,40441856.0,0.7275390625,-2149.607421875,0.06100601330399513,0.0,0.0,40441856.0,0.0,8.837890625,0.0,1816.6572265625
1774232861.0971594,0.0004123365506529808,44127.489022024885,0.0,0.0,515.5205078125,0.0,,2079.719153108,0.0,40695808.0,0.0,-2061.571044921875,0.06111277639865875,0.0,0.0,40695808.0,0.0,1.3349609375,0.0,1826.09765625
1774232869.989086,0.00026693090330809355,43339.27204506967,0.0,0.0,380.5107421875,0.0,,2088.458024085,0.0,40949760.0,0.0,-1521.4779052734375,0.06076724827289581,0.0,0.0,40949760.0,0.0,3.9130859375,0.0,1286.400146484375
1774232878.728001,0.00038997968658804893,44153.71265710988,0.0,0.0,513.58203125,0.0,,2097.29834415,0.0,41203712.0,0.0,-2053.7666015625,0.05640019103884697,0.0,0.0,41203712.0,0.0,5.876953125,0.0,1820.10400390625
1774232887.5683098,0.0005079128313809633,43654.2042904939,0.0,0.0,617.7294921875,0.0,,2106.04810074,0.0,41457664.0,0.0,-2470.265869140625,0.04972009360790253,0.0,0.0,41457664.0,0.0,7.37109375,0.0,2098.99951171875
1774232925.0797648,0.0003771516203414649,44074.0827849789,0.0,0.0009765625,645.83984375,0.0,"{'size': 3965509.0, '_type': 'html-file', 'sha256': '0edb1980848904c8d9305e71dec677056f18a06708a0ba563cd505db068bd3b4', 'path': 'media/html/render_41711616_0edb1980848904c8d930.html'}",2134.809343113,0.8984375,41711616.0,0.8984375,-2582.86767578125,0.053375307470560074,0.0,0.0,41711616.0,0.0,3.3203125,0.0,2194.02099609375
1774232925.2677102,0.0005179186118766665,43747.7357371196,0.0,0.0009765625,547.55078125,0.0,,2143.808515741,0.06640625,41965568.0,0.06640625,-2189.63232421875,0.044252391904592514,0.0,0.0,41965568.0,0.0,2.8935546875,0.0,1902.0540771484375
1774232934.0785196,0.0005853313487023115,43936.78729567254,0.0,0.0,650.8388671875,0.0,,2152.630228986,0.0,42219520.0,0.0,-2602.72900390625,0.04182834550738335,0.0,0.0,42219520.0,0.0,3.1796875,0.0,2237.818359375
1774232942.9001923,0.0003978843742515892,43793.11241240108,0.0,0.0,559.35546875,0.0,,2161.375094383,0.0,42473472.0,0.0,-2236.970703125,0.039329975843429565,0.0,0.0,42473472.0,0.0,4.4482421875,0.0,1934.3831787109375
1774232951.6451788,0.00021315996127668768,44128.52193920885,0.0,0.001953125,415.3125,0.0,,2170.204892423,0.0546875,42727424.0,0.0546875,-1660.60009765625,0.03837518393993378,0.0,0.0,42727424.0,0.0,1.29296875,0.0,1421.0628662109375
1774232989.3210592,0.0003514886775519699,43717.02664692006,0.0,0.0,517.5302734375,0.0,"{'path': 'media/html/render_42981376_ae034f27e7f2d3dbc398.html', 'size': 3951565.0, '_type': 'html-file', 'sha256': 'ae034f27e7f2d3dbc3986187b93222c5ec4ad80dcc8c7bc37331590a60eb5d2e'}",2199.05065059,0.0,42981376.0,0.0,-2069.75390625,0.028240885585546494,0.0,0.0,42981376.0,0.0,4.1083984375,0.0,1780.9813232421875
1774232989.5494401,0.0006671321461908519,44131.500302123015,0.0,0.001953125,663.134765625,0.0,,2208.142466014,0.2548828125,43235328.0,0.2548828125,-2652.079833984375,0.018999364227056503,0.0,0.0,43235328.0,0.0,7.2021484375,0.0,2335.138916015625
1774232998.412503,0.0004976094933226705,43562.24596538207,0.0,0.0,653.4658203125,0.0,,2216.899648255,0.0,43489280.0,0.0,-2613.466796875,0.019628655165433884,0.0,0.0,43489280.0,0.0,1.1767578125,0.0,2282.49658203125
1774233007.1691582,0.0005012190667912364,44045.60031311336,0.0,0.0,522.08984375,0.0,,2225.694956226,0.0,43743232.0,0.0,-2087.98779296875,0.015071523375809193,0.0,0.0,43743232.0,0.0,6.3984375,0.0,1803.441162109375
1774233015.9650025,0.0005783769302070141,43964.00770948566,0.0,0.0,667.3125,0.0,,2234.441970782,0.0,43997184.0,0.0,-2668.9208984375,0.01585904322564602,0.0,0.0,43997184.0,0.0,1.6953125,0.0,2380.146484375
1774233052.264367,0.000649690511636436,44103.34716578684,0.0,0.0,802.810546875,0.0,"{'path': 'media/html/render_44251136_21e4c5f4f72cfb086e5c.html', 'size': 3951865.0, '_type': 'html-file', 'sha256': '21e4c5f4f72cfb086e5c87f1434b6f80096db7035fd12d694aa64b1295aa9b05'}",2261.993924956,0.0,44251136.0,0.0,-3210.95556640625,0.01780080236494541,0.0,0.0,44251136.0,0.0,1.7373046875,0.0,2917.2099609375
1774233052.451884,0.000448122329544276,43631.89279079439,0.0,0.0029296875,582.0302734375,0.0,,2270.959818941,0.0390625,44505088.0,0.0390625,-2327.543212890625,0.030130935832858086,0.0,0.0,44505088.0,0.0,6.1669921875,0.0,2031.741943359375
1774233061.2297347,0.000732351909391582,43882.04973397263,0.0,0.0,628.3134765625,0.0,,2279.758946192,0.0,44759040.0,0.0,-2512.9619140625,0.03457552567124367,0.0,0.0,44759040.0,0.0,3.30078125,0.0,2148.982421875
1774233070.0289226,0.0009026185725815594,43902.89509672943,0.0,0.001953125,570.7177734375,0.0,,2288.497328475,1.517578125,45012992.0,1.517578125,-2282.37451171875,0.038517750799655914,0.0,0.0,45012992.0,0.0,6.7978515625,0.0,2005.056884765625
1774233078.7672205,0.0009076824062503874,44205.965502101724,0.0,0.0,644.59765625,0.0,,2297.309481358,0.0,45266944.0,0.0,-2577.636962890625,0.04015333577990532,0.0,0.0,45266944.0,0.0,0.908203125,0.0,2261.635986328125
1774233116.3187354,0.0009034185786731541,43871.8865507112,0.0,0.0,589.9345703125,0.0,"{'path': 'media/html/render_45520896_0f0b6d2f98d6a63a9ee4.html', 'size': 3937525.0, '_type': 'html-file', 'sha256': '0f0b6d2f98d6a63a9ee42b063dc43247453372a9b369dbed60c01e07942ec322'}",2326.04835852,0.0,45520896.0,0.0,-2359.218017578125,0.038157809525728226,0.0,0.0,45520896.0,0.0,6.93359375,0.0,2051.197265625
1774233116.5107598,0.0007319524302147329,44146.76226184871,0.0,0.0,635.0234375,0.0,,2335.060150931,0.0,45774848.0,0.0,-2539.67333984375,0.04530077055096626,0.0,0.0,45774848.0,0.0,6.45703125,0.0,2192.45654296875
1774233125.330107,0.00032850823481567204,43806.75746908722,0.0,0.0,259.453125,0.0,,2343.779259623,0.0,46028800.0,0.0,-1037.5263671875,0.04874362796545029,0.0,0.0,46028800.0,0.0,5.9765625,0.0,871.4073486328125
