eval/episode_reward_dist,training/sps,training/alpha_loss,eval/episode_dist,_step,eval/episode_success_any,eval/episode_reward,_runtime,eval/episode_reward_ctrl,training/actor_loss,_timestamp,eval/episode_success_hard,render,eval/episode_reward_survive,eval/episode_success,eval/episode_reward_near,eval/episode_success_easy,training/log_alpha,training/critic_loss,step,training/entropy
0.0,42211.12967419121,-1.821677983571135e-06,3214.415771484375,23681024.0,0.0,0.0,1237.491352318,-2050.701904296875,-0.10003581643104553,1773774501.4419787,0.0,,931.78515625,0.0,0.0,6.9814453125,0.0,0.0036710100248456,23681024.0,0.0
0.0,42178.368362640744,8.674397200536532e-09,3127.2509765625,23934976.0,0.0009765625,0.09765625,1266.114330064,-2109.21484375,-0.1680496484041214,1773774539.10244,0.0,"{'sha256': '6228c44be2ade8609b955d1332f80fa75ebfd5ca56d498621483d6d489cb2d2e', 'path': 'media/html/render_23934976_6228c44be2ade8609b95.html', 'size': 4120793.0, '_type': 'html-file'}",907.54296875,0.09765625,0.0,8.80859375,0.0,0.004203889053314924,23934976.0,0.0
0.0,42118.87642419104,1.9022746755581466e-06,2996.61767578125,24188928.0,0.0,0.0,1275.376474405,-2024.950927734375,-0.1244625598192215,1773774539.2843783,0.0,,895.05859375,0.0,0.0,17.0068359375,0.0,0.003497150493785739,24188928.0,0.0
0.0,41925.67222688434,-3.1111636644709506e-07,3178.332275390625,24442880.0,0.0,0.0,1284.449519024,-2170.89599609375,-0.100947804749012,1773774548.364164,0.0,,943.15234375,0.0,0.0,14.73828125,0.0,0.003512050723657012,24442880.0,0.0
0.0,42237.859433890364,-6.748807095391385e-07,3233.803955078125,24696832.0,0.0009765625,0.6826171875,1293.47967243,-2182.8916015625,-0.11366063356399536,1773774557.4370816,0.0,,944.0947265625,0.6826171875,0.0,12.8310546875,0.0,0.004480298608541489,24696832.0,0.0
0.0,42234.357481134146,2.2479008521258947e-07,3128.14306640625,24950784.0,0.0,0.0,1302.542749302,-1953.4119873046875,-0.18067851662635803,1773774566.467076,0.0,,909.5185546875,0.0,0.0,6.6826171875,0.0,0.0046750279143452644,24950784.0,0.0
0.0,42308.73318420009,-1.8656033944353112e-06,3102.203857421875,25204736.0,0.0009765625,0.05078125,1331.161123376,-1974.6005859375,-0.15515965223312378,1773774604.1492884,0.0,"{'size': 4256809.0, '_type': 'html-file', 'sha256': '3bb648b1845f8a1b0260c236bc45a3f35711cc8e5859c4dc5ec8357c55145940', 'path': 'media/html/render_25204736_3bb648b1845f8a1b0260.html'}",899.953125,0.05078125,0.0,7.4521484375,0.0,0.006191618740558624,25204736.0,0.0
0.0,42184.807959680715,1.3758163959209924e-06,3198.217041015625,25458688.0,0.0009765625,0.8115234375,1340.450271926,-2024.83349609375,-0.25996580719947815,1773774604.3337557,0.0,,934.30859375,0.8115234375,0.0,13.384765625,0.0,0.007432147394865751,25458688.0,0.0
0.0,42114.25852696079,-5.153141046321252e-06,3022.954345703125,25712640.0,0.0,0.0,1349.491449604,-2057.71142578125,-0.23213738203048706,1773774613.4376755,0.0,,885.3525390625,0.0,0.0,15.232421875,0.0,0.007199223153293133,25712640.0,0.0
0.0,42155.894465558085,-1.47043363085686e-06,2960.698974609375,25966592.0,0.0009765625,0.6171875,1358.564022644,-2001.877197265625,-0.15078064799308777,1773774622.47884,0.0,,871.6884765625,0.6171875,0.0,16.015625,0.0,0.0076574585400521755,25966592.0,0.0
0.0,42249.595459621356,-9.273163072975876e-07,3153.82861328125,26220544.0,0.0,0.0,1367.610973133,-2165.802978515625,-0.22800400853157043,1773774631.5510178,0.0,,924.767578125,0.0,0.0,11.1640625,0.0,0.010419098660349846,26220544.0,0.0
0.0,42096.795282479805,8.657224498165306e-06,3251.94970703125,26474496.0,0.0,0.0,1396.509674648,-1995.19384765625,-0.1761990338563919,1773774669.4977648,0.0,"{'size': 4084341.0, '_type': 'html-file', 'sha256': '1a6843b026a5c049ca054a006d68d38fa891b0f3849c6af1dfe384d90f5e81cb', 'path': 'media/html/render_26474496_1a6843b026a5c049ca05.html'}",941.078125,0.0,0.0,13.2412109375,0.0,0.007996732369065285,26474496.0,0.0
0.0,42271.733220455455,-4.5046995182929095e-06,3315.572021484375,26728448.0,0.0,0.0,1405.767197416,-2249.933349609375,-0.1741069108247757,1773774669.6939094,0.0,,963.5849609375,0.0,0.0,10.052734375,0.0,0.010268163867294788,26728448.0,0.0
0.0,42060.31107429461,1.8384839677310083e-06,3114.068359375,26982400.0,0.0029296875,0.181640625,1414.832004351,-2093.76318359375,-0.1551062911748886,1773774678.7543736,0.0,,940.3427734375,0.181640625,0.0,23.8681640625,0.0,0.008477821946144104,26982400.0,0.0
0.0,42296.81480147237,1.8489261037757387e-06,3317.659423828125,27236352.0,0.001953125,0.197265625,1423.847259002,-2254.2568359375,-0.2079036682844162,1773774687.819661,0.0,,965.3037109375,0.197265625,0.0,16.2861328125,0.0,0.008062456734478474,27236352.0,0.0
0.0,42320.809619828964,-6.6181883084937e-07,3244.503662109375,27490304.0,0.001953125,0.982421875,1432.926411043,-2188.302001953125,-0.19326956570148468,1773774696.8349595,0.0,,938.8388671875,0.982421875,0.0,12.0966796875,0.0,0.007704378571361303,27490304.0,0.0
0.0,42177.00051468402,-1.185221663035918e-06,3239.615478515625,27744256.0,0.0009765625,0.833984375,1461.904389013,-2091.0966796875,-0.22816233336925507,1773774734.8925993,0.0,"{'size': 4068361.0, '_type': 'html-file', 'sha256': '8c8089068cb4287ba6db7f782c97ace1a6c3a4f2e555521f97f2a62d94808dae', 'path': 'media/html/render_27744256_8c8089068cb4287ba6db.html'}",944.3896484375,0.833984375,0.0,14.0546875,0.0,0.009075948968529701,27744256.0,0.0
0.0,42248.23806965856,6.8392842500486495e-09,3281.03076171875,27998208.0,0.0,0.0,1471.160391422,-2179.033447265625,-0.24379155039787292,1773774735.0716891,0.0,,955.509765625,0.0,0.0,16.486328125,0.0,0.009954746812582016,27998208.0,0.0
0.0,42263.83319839933,-2.9658574476343347e-06,3272.20556640625,28252160.0,0.0,0.0,1480.17433563,-2115.945556640625,-0.2201571762561798,1773774744.1481361,0.0,,959.01171875,0.0,0.0,25.8076171875,0.0,0.009787204675376415,28252160.0,0.0
0.0,42374.389365027775,4.076756340509746e-06,3262.570068359375,28506112.0,0.0,0.0,1489.241033851,-2036.204833984375,-0.24583856761455536,1773774753.161876,0.0,,955.841796875,0.0,0.0,14.759765625,0.0,0.010207227431237698,28506112.0,0.0
0.0,42295.91791838775,1.6226666232910247e-08,3150.486328125,28760064.0,0.0,0.0,1498.252955197,-2171.353515625,-0.2675929069519043,1773774762.228586,0.0,,933.2900390625,0.0,0.0,20.40625,0.0,0.012115583755075932,28760064.0,0.0
0.0,42373.23465190777,3.4726219837466488e-06,3226.23291015625,29014016.0,0.001953125,0.943359375,1527.245661853,-2202.509765625,-0.1872367113828659,1773774800.233816,0.0,"{'size': 4077501.0, '_type': 'html-file', 'sha256': '18314acf9c600305d8a6bcbcdf6bc7342fecc7e8bf5a87737c4d7e9947d79de0', 'path': 'media/html/render_29014016_18314acf9c600305d8a6.html'}",960.5263671875,0.943359375,0.0,10.4052734375,0.0,0.00831588078290224,29014016.0,0.0
0.0,42348.67187890563,-2.3927002530399477e-06,3224.623046875,29267968.0,0.001953125,0.787109375,1536.552130164,-2130.384765625,-0.2595198452472687,1773774800.4719148,0.0,,956.4970703125,0.787109375,0.0,30.97265625,0.0,0.01108603086322546,29267968.0,0.0
0.0,42036.67037988943,-1.0703702173486818e-06,3167.36962890625,29521920.0,0.0009765625,0.5703125,1545.623684452,-2061.494384765625,-0.23555241525173187,1773774809.539483,0.0,,933.8095703125,0.5703125,0.0,15.35546875,0.0,0.011099563911557198,29521920.0,0.0
0.0,42207.88972132024,1.3053013958597148e-07,3137.239990234375,29775872.0,0.001953125,0.8740234375,1554.635018914,-2045.690185546875,-0.23727837204933167,1773774818.6113505,0.0,,917.234375,0.8740234375,0.0,9.748046875,0.0,0.010862981900572777,29775872.0,0.0
0.0,42349.46492254692,1.0580616844890756e-06,3200.034423828125,30029824.0,0.0,0.0,1563.67500268,-2050.3818359375,-0.26306435465812683,1773774827.6223671,0.0,,945.9384765625,0.0,0.0,19.2822265625,0.0,0.011350946500897408,30029824.0,0.0
0.0,42329.80250093321,1.096604933081835e-06,3207.46875,30283776.0,0.0009765625,0.384765625,1592.465348775,-2098.82373046875,-0.28857794404029846,1773774865.4535477,0.0,"{'path': 'media/html/render_30283776_ef1ffbee595646d72eb0.html', 'size': 4031433.0, '_type': 'html-file', 'sha256': 'ef1ffbee595646d72eb0a047fdacf404145fe276cff4a14c9bbfcea3efeb86d8'}",938.171875,0.384765625,0.0,17.275390625,0.0,0.011563369072973728,30283776.0,0.0
0.0,42375.78859080214,-6.823249236731499e-07,2965.539306640625,30537728.0,0.0,0.0,1601.72870091,-2019.7083740234375,-0.3146846890449524,1773774865.6315382,0.0,,889.4833984375,0.0,0.0,17.10546875,0.0,0.011370426043868065,30537728.0,0.0
0.0,42100.58230470388,2.929131994733325e-07,3303.354736328125,30791680.0,0.0009765625,0.4521484375,1610.766442049,-2143.718505859375,-0.15805365145206451,1773774874.715626,0.0,,957.8310546875,0.4521484375,0.0,10.0849609375,0.0,0.008540227077901363,30791680.0,0.0
0.0,42173.298250469474,5.702711860067211e-06,3317.51806640625,31045632.0,0.0009765625,0.611328125,1619.835798106,-2216.34130859375,-0.14865799248218536,1773774883.7539356,0.0,,979.111328125,0.611328125,0.0,18.57421875,0.0,0.008198832161724567,31045632.0,0.0
0.0,42176.881938637154,2.415275048406329e-06,3318.023681640625,31299584.0,0.0009765625,0.025390625,1628.877348475,-2138.49072265625,-0.18453924357891083,1773774892.8232298,0.0,,964.8837890625,0.025390625,0.0,11.560546875,0.0,0.008328018710017204,31299584.0,0.0
0.0,42164.922544304856,-1.6228464119194541e-06,3203.32177734375,31553536.0,0.0,0.0,1657.757000765,-2229.95654296875,-0.20161095261573792,1773774930.7451758,0.0,"{'size': 4099353.0, '_type': 'html-file', 'sha256': '0721f75275e6fd0b1e5b7b835a4543f5a3c8005a1464ff4e9b644b05d65b6ba6', 'path': 'media/html/render_31553536_0721f75275e6fd0b1e5b.html'}",947.3291015625,0.0,0.0,8.0205078125,0.0,0.008933521807193756,31553536.0,0.0
0.0,42375.665522660325,-5.4486167755385395e-06,3281.13818359375,31807488.0,0.0,0.0,1667.010632605,-2260.3984375,-0.3408142626285553,1773774930.9260116,0.0,,961.9697265625,0.0,0.0,18.6572265625,0.0,0.012494905851781368,31807488.0,0.0
0.0,41984.758253440305,7.95415076026984e-07,3146.80078125,32061440.0,0.0,0.0,1676.063359956,-2131.9150390625,-0.3602539896965027,1773774939.9981952,0.0,,936.439453125,0.0,0.0,10.9775390625,0.0,0.012149644084274769,32061440.0,0.0
0.0,42294.201517863396,2.0038774550812377e-07,3276.658935546875,32315392.0,0.0,0.0,1685.100264566,-2070.1328125,-0.3135291337966919,1773774949.0507128,0.0,,959.5693359375,0.0,0.0,10.1982421875,0.0,0.01144241914153099,32315392.0,0.0
0.0,42184.15806419355,-5.164245521882549e-06,3263.193359375,32569344.0,0.0009765625,0.0048828125,1694.160074321,-2081.16845703125,-0.3739422857761383,1773774958.087656,0.0,,967.80078125,0.0048828125,0.0,12.6533203125,0.0,0.014163020066916943,32569344.0,0.0
0.0,42269.767164018944,4.315118530939799e-06,3262.60009765625,32823296.0,0.001953125,0.7001953125,1722.173348465,-2076.2236328125,-0.32369086146354675,1773774995.1615574,0.0,"{'size': 4092985.0, '_type': 'html-file', 'sha256': 'ac0a88a0440e55c30ca1e1bc5a30c18c2eff95903435d80a9edf41659f0fd517', 'path': 'media/html/render_32823296_ac0a88a0440e55c30ca1.html'}",965.681640625,0.7001953125,0.0,22.8984375,0.0,0.01334610115736723,32823296.0,0.0
0.0,42165.32147098381,7.328798687922244e-07,3205.619873046875,33077248.0,0.0009765625,0.2978515625,1731.489583921,-2113.97607421875,-0.27394208312034607,1773774995.3817644,0.0,,958.3115234375,0.2978515625,0.0,22.5322265625,0.0,0.012695076875388622,33077248.0,0.0
0.0,42065.8125670933,-4.402084414323326e-06,3086.134033203125,33331200.0,0.005859375,2.7021484375,1740.538556835,-1971.87109375,-0.3512076437473297,1773775004.4771495,0.0,,915.93359375,2.7021484375,0.0,37.66796875,0.0,0.014432081952691078,33331200.0,0.0
0.0,42103.77584632234,1.6888395748537732e-06,3371.809814453125,33585152.0,0.0,0.0,1749.600334469,-2298.19482421875,-0.29663240909576416,1773775013.526255,0.0,,982.5224609375,0.0,0.0,14.0517578125,0.0,0.014089448377490044,33585152.0,0.0
0.0,42201.04012148363,2.8865943022537977e-06,3255.7041015625,33839104.0,0.001953125,0.349609375,1758.639811554,-2136.70654296875,-0.3561311960220337,1773775022.5879157,0.0,,947.8740234375,0.349609375,0.0,14.9453125,0.0,0.016360199078917503,33839104.0,0.0
0.0,42172.23962595034,2.14451938518323e-06,3237.14404296875,34093056.0,0.0,0.0,1788.009581123,-2185.517578125,-0.3803692162036896,1773775060.9977877,0.0,"{'sha256': 'd133d57100c9c8a7b0c9b550601c678cef91399e686925af0701c4fc240b8bd5', 'path': 'media/html/render_34093056_d133d57100c9c8a7b0c9.html', 'size': 4084609.0, '_type': 'html-file'}",948.0869140625,0.0,0.0,10.6650390625,0.0,0.019667623564600945,34093056.0,0.0
0.0,42139.35524776366,4.413237547851168e-06,3302.35986328125,34347008.0,0.0009765625,0.8203125,1797.273851841,-2079.814453125,-0.37374576926231384,1773775061.2051382,0.0,,965.1005859375,0.8203125,0.0,17.5791015625,0.0,0.01551172137260437,34347008.0,0.0
0.0,42111.09169784156,-6.298369498836109e-06,3117.48291015625,34600960.0,0.0,0.0,1806.331930733,-2100.9189453125,-0.35163015127182007,1773775070.261449,0.0,,915.8408203125,0.0,0.0,9.4326171875,0.0,0.016354603692889214,34600960.0,0.0
0.0,42265.70646093359,-3.3323765364912106e-06,3062.23486328125,34854912.0,0.0,0.0,1815.378746873,-2098.02099609375,-0.33728158473968506,1773775079.3195481,0.0,,894.8642578125,0.0,0.0,5.9892578125,0.0,0.01697084866464138,34854912.0,0.0
0.0,42128.25855294286,3.0914720809960272e-06,2963.293701171875,35108864.0,0.0009765625,0.87890625,1824.436826095,-1998.123779296875,-0.2803208529949188,1773775088.3665135,0.0,,887.8876953125,0.87890625,0.0,28.58203125,0.0,0.01675756275653839,35108864.0,0.0
0.0,42259.912797817495,2.5903761979861883e-07,3146.4658203125,35362816.0,0.0009765625,0.013671875,1853.386896729,-2069.625732421875,-0.26043185591697693,1773775126.3750744,0.0,"{'path': 'media/html/render_35362816_be47b61ddd51260f3129.html', 'size': 4150509.0, '_type': 'html-file', 'sha256': 'be47b61ddd51260f3129687824441f6516524fc6c4aca1d9c1fd9638e0ed712a'}",926.8251953125,0.013671875,0.0,22.75390625,0.0,0.017437629401683807,35362816.0,0.0
0.0,42103.02526224468,-1.790585429262137e-06,3207.853515625,35616768.0,0.0,0.0,1862.701207948,-2100.367919921875,-0.29541581869125366,1773775126.5775363,0.0,,938.8212890625,0.0,0.0,19.0791015625,0.0,0.016776898875832558,35616768.0,0.0
0.0,41978.745207932654,7.017105417617131e-06,3184.60009765625,35870720.0,0.0,0.0,1871.744915615,-2029.2896728515625,-0.2982572913169861,1773775135.6888945,0.0,,931.8818359375,0.0,0.0,16.24609375,0.0,0.01626570150256157,35870720.0,0.0
0.0,42132.96451775018,-2.777315785351675e-06,3003.56591796875,36124672.0,0.0029296875,1.8251953125,1880.810275372,-2010.50048828125,-0.3371731638908386,1773775144.732442,0.0,,889.04296875,1.8251953125,0.0,12.6435546875,0.0,0.018179547041654587,36124672.0,0.0
0.0,42212.62520482588,-1.868822778305912e-06,3145.3193359375,36378624.0,0.001953125,0.92578125,1889.84284845,-2113.5244140625,-0.46793031692504883,1773775153.7974658,0.0,,925.802734375,0.92578125,0.0,22.8603515625,0.0,0.020794229581952095,36378624.0,0.0
0.0,42205.220521063864,-9.027291525853798e-06,2948.228759765625,36632576.0,0.001953125,0.80859375,1917.847385619,-1914.120361328125,-0.4332248866558075,1773775190.8355443,0.0,"{'size': 4130145.0, '_type': 'html-file', 'sha256': '83c9d6facc0c6ed9a769c5c9ed25ec20098838a9a78eb1525b04b8e3a5ef8871', 'path': 'media/html/render_36632576_83c9d6facc0c6ed9a769.html'}",870.724609375,0.80859375,0.0,13.8720703125,0.0,0.021940672770142555,36632576.0,0.0
0.0,42144.96248438287,1.4359958413479035e-06,3197.62646484375,36886528.0,0.001953125,0.900390625,1927.113381825,-2029.640380859375,-0.4350423812866211,1773775191.024495,0.0,,941.96484375,0.900390625,0.0,19.6318359375,0.0,0.024009281769394875,36886528.0,0.0
0.0,41996.90376766541,2.2002795958542265e-06,3195.75732421875,37140480.0,0.0,0.0,1936.184824374,-2174.860595703125,-0.38443508744239807,1773775200.100257,0.0,,945.5400390625,0.0,0.0,12.759765625,0.0,0.022309405729174614,37140480.0,0.0
0.0,42143.176610161056,5.132490969117498e-06,3061.5263671875,37394432.0,0.0009765625,0.0048828125,1945.229967398,-2041.779296875,-0.31414008140563965,1773775209.1724668,0.0,,911.6865234375,0.0048828125,0.0,24.5341796875,0.0,0.018425770103931427,37394432.0,0.0
0.0,42134.356178290334,1.1547075473572477e-06,3268.60400390625,37648384.0,0.0,0.0,1954.284366841,-2144.0166015625,-0.42590588331222534,1773775218.2174363,0.0,,955.9521484375,0.0,0.0,18.8544921875,0.0,0.025233643129467964,37648384.0,0.0
0.0,42311.07430405725,4.0460786294715945e-06,3207.30908203125,37902336.0,0.001953125,0.375,1983.212399555,-2190.69580078125,-0.3947252333164215,1773775256.20056,0.0,"{'size': 4050661.0, '_type': 'html-file', 'sha256': 'a6d2f5968b89737ec4a43cac87b8c49d1953cb869c41fc1b68a4db81ed996cac', 'path': 'media/html/render_37902336_a6d2f5968b89737ec4a4.html'}",944.8662109375,0.375,0.0,12.79296875,0.0,0.020469114184379578,37902336.0,0.0
0.0,42300.32040040182,-2.6579411951388465e-06,3233.408203125,38156288.0,0.0009765625,0.015625,1992.504747474,-2083.834716796875,-0.4169628322124481,1773775256.3982143,0.0,,950.7646484375,0.015625,0.0,15.798828125,0.0,0.023251861333847046,38156288.0,0.0
0.0,42074.42150322835,2.233188070022152e-06,3152.06396484375,38410240.0,0.0,0.0,2001.557795166,-2151.6962890625,-0.39620643854141235,1773775265.4924228,0.0,,936.505859375,0.0,0.0,20.2275390625,0.0,0.020716343075037003,38410240.0,0.0
0.0,42086.75365520723,9.320882554675336e-07,2819.880859375,38664192.0,0.0,0.0,2010.623526239,-2079.359130859375,-0.3863127529621124,1773775274.54519,0.0,,855.5546875,0.0,0.0,32.1923828125,0.0,0.022135641425848007,38664192.0,0.0
0.0,42197.40050402262,2.6441313139002887e-07,3151.89453125,38918144.0,0.0,0.0,2019.654131828,-2125.7861328125,-0.38931551575660706,1773775283.611155,0.0,,929.55859375,0.0,0.0,12.19140625,0.0,0.02023761160671711,38918144.0,0.0
0.0,42243.44768298184,8.159859135048464e-06,3175.7294921875,39172096.0,0.0,0.0,2048.937974842,-2186.170166015625,-0.4478476047515869,1773775321.9261725,0.0,"{'size': 4174577.0, '_type': 'html-file', 'sha256': '48393684af9301922f173080fa793d12699144827f5be4531314e218f9226a41', 'path': 'media/html/render_39172096_48393684af9301922f17.html'}",962.2333984375,0.0,0.0,23.56640625,0.0,0.01883915439248085,39172096.0,0.0
0.0,42283.66936281563,-7.088617621775484e-06,3006.51025390625,39426048.0,0.0068359375,3.1123046875,2058.291579103,-2190.553955078125,-0.5242242813110352,1773775322.2085874,0.0,,922.1103515625,3.1123046875,0.0,59.7724609375,0.0,0.02196967601776123,39426048.0,0.0
0.0,42039.57050321255,-1.212906681757886e-05,3048.03564453125,39680000.0,0.005859375,1.9619140625,2067.347788519,-2152.627197265625,-0.5761685967445374,1773775331.2792554,0.0,,927.6435546875,1.9619140625,0.0,55.1865234375,0.0,0.02494828961789608,39680000.0,0.0
0.0,42257.786896717254,-2.2623636652951973e-07,3218.066162109375,39933952.0,0.0068359375,2.8056640625,2076.383598751,-2154.837646484375,-0.6362918019294739,1773775340.334938,0.0,,957.423828125,2.8056640625,0.0,35.0859375,0.0,0.026931939646601677,39933952.0,0.0
0.0,42182.10659747729,-7.887296305852942e-06,3144.385986328125,40187904.0,0.001953125,0.232421875,2085.45264179,-2068.962158203125,-0.6832230091094971,1773775349.3711932,0.0,,927.6748046875,0.232421875,0.0,26.7529296875,0.0,0.03228478506207466,40187904.0,0.0
0.0,42158.343846665884,4.002516106993426e-06,3276.363037109375,40441856.0,0.005859375,2.8896484375,2113.461387563,-2186.46728515625,-0.7218471765518188,1773775386.4495654,0.0,"{'size': 4036261.0, '_type': 'html-file', 'sha256': '654cd87b35fd32161adde3fef9083da7456905b13d282467266bc4d61737bf42', 'path': 'media/html/render_40441856_654cd87b35fd32161add.html'}",970.521484375,2.8896484375,0.0,30.0654296875,0.0,0.02828182838857174,40441856.0,0.0
0.0,42222.41568505951,-1.095012635232706e-06,3053.291259765625,40695808.0,0.0078125,3.232421875,2122.77091843,-2064.3037109375,-0.6061563491821289,1773775386.6602514,0.0,,910.2080078125,3.232421875,0.0,31.0595703125,0.0,0.02764626406133175,40695808.0,0.0
0.0,42078.236084104334,3.25499422615394e-06,3164.34423828125,40949760.0,0.0009765625,0.859375,2131.794013351,-2076.5986328125,-0.6388259530067444,1773775395.7584722,0.0,,942.1591796875,0.859375,0.0,21.466796875,0.0,0.03122788295149803,40949760.0,0.0
0.0,42280.98049973597,-1.8705875390878646e-06,3249.083984375,41203712.0,0.001953125,1.177734375,2140.853071672,-2163.2998046875,-0.6710206270217896,1773775404.7815557,0.0,,954.123046875,1.177734375,0.0,30.962890625,0.0,0.03212236985564232,41203712.0,0.0
0.0,42320.9290065341,6.1872815422248095e-06,3272.80078125,41457664.0,0.0,0.0,2149.8861776,-2088.560791015625,-0.7450944185256958,1773775413.840471,0.0,,963.4404296875,0.0,0.0,20.95703125,0.0,0.03785872831940651,41457664.0,0.0
0.0,42223.33623376199,-1.1428919606260024e-05,3046.950439453125,41711616.0,0.0078125,3.3828125,2179.104984902,-2095.72119140625,-0.7174475193023682,1773775452.0931654,0.0,"{'size': 4102305.0, '_type': 'html-file', 'sha256': '1dacdeb9b9535e6f9884732951fa4ce0f3693a6130f6a2dd322c47f7cad97a28', 'path': 'media/html/render_41711616_1dacdeb9b9535e6f9884.html'}",912.69140625,3.3828125,0.0,49.634765625,0.0,0.03932606428861618,41711616.0,0.0
0.0,42227.13266594641,2.0605630197678693e-06,2936.303955078125,41965568.0,0.0,0.0,2188.376437872,-2060.42138671875,-0.6502397656440735,1773775452.276821,0.0,,879.1376953125,0.0,0.0,6.3544921875,0.0,0.03752057999372482,41965568.0,0.0
0.0,42118.430077618534,4.989304898117553e-07,2682.69873046875,42219520.0,0.0146484375,4.1142578125,2197.434530998,-1852.83740234375,-0.8077186942100525,1773775461.3637977,0.0,,823.5908203125,4.1142578125,0.0,52.4169921875,0.0,0.04095650091767311,42219520.0,0.0
0.0,42256.74917253049,2.486778612365015e-06,3105.1376953125,42473472.0,0.001953125,0.7998046875,2206.459186823,-2079.10595703125,-0.7767444849014282,1773775470.4218967,0.0,,913.5166015625,0.7998046875,0.0,9.1513671875,0.0,0.04149613529443741,42473472.0,0.0
0.0,42266.519880883345,-1.210398204420926e-05,3064.9794921875,42727424.0,0.001953125,1.451171875,2215.510022026,-2034.797119140625,-0.7551765441894531,1773775479.446639,0.0,,915.3876953125,1.451171875,0.0,16.8095703125,0.0,0.0448765829205513,42727424.0,0.0
0.0,42377.724057789084,9.570955626259092e-06,3285.64404296875,42981376.0,0.0029296875,0.3037109375,2244.761449356,-2170.821044921875,-0.7794171571731567,1773775517.7496274,0.0,"{'path': 'media/html/render_42981376_384425771f3769fecb46.html', 'size': 4148241.0, '_type': 'html-file', 'sha256': '384425771f3769fecb460c90f82f9182e62b2063fd194c4e8683e0d2556161a3'}",969.068359375,0.3037109375,0.0,29.5751953125,0.0,0.04824930056929588,42981376.0,0.0
0.0,42143.75521016408,7.346290203713579e-06,3193.56787109375,43235328.0,0.0009765625,0.337890625,2254.092998126,-2142.22412109375,-0.7726716995239258,1773775517.9799883,0.0,,950.705078125,0.337890625,0.0,8.42578125,0.0,0.04110121354460716,43235328.0,0.0
0.0,42099.29437447077,4.134374194109114e-06,3183.837890625,43489280.0,0.0009765625,0.03515625,2263.115806449,-2144.36376953125,-0.5506157279014587,1773775527.0805979,0.0,,935.251953125,0.03515625,0.0,6.736328125,0.0,0.03331495821475983,43489280.0,0.0
0.0,42270.86256368646,9.187469913740642e-06,3129.380615234375,43743232.0,0.013671875,9.83984375,2272.167632244,-2108.26123046875,-0.5585484504699707,1773775536.103369,0.0,,939.9970703125,9.83984375,0.0,48.4384765625,0.0,0.03431530296802521,43743232.0,0.0
0.0,42353.465952271545,-6.950444458198035e-06,3082.89794921875,43997184.0,0.0029296875,1.8115234375,2281.200167831,-2114.137939453125,-0.5650497078895569,1773775545.1551123,0.0,,921.388671875,1.8115234375,0.0,31.4189453125,0.0,0.03711621090769768,43997184.0,0.0
0.0,42199.80622583811,9.164915354631376e-06,3139.73876953125,44251136.0,0.0078125,3.6806640625,2309.190640108,-2111.394775390625,-0.4780881702899933,1773775582.1787977,0.0,"{'size': 4055137.0, '_type': 'html-file', 'sha256': 'b6749aa952790359ad4c18b70c7bfb7a861f81c872148a417d461fd55dee1512', 'path': 'media/html/render_44251136_b6749aa952790359ad4c.html'}",930.8330078125,3.6806640625,0.0,33.4765625,0.0,0.0333317406475544,44251136.0,0.0
0.0,42303.58296029078,-6.028521056578029e-06,3053.8642578125,44505088.0,0.005859375,2.4287109375,2318.45467782,-1982.8560791015625,-0.5959234833717346,1773775582.3802238,0.0,,913.177734375,2.4287109375,0.0,42.6796875,0.0,0.03776230290532112,44505088.0,0.0
0.0,42098.843451114895,1.780411025720241e-06,3169.76416015625,44759040.0,0.005859375,2.22265625,2327.50900077,-2152.76611328125,-0.6547387838363647,1773775591.441495,0.0,,949.689453125,2.22265625,0.0,50.8583984375,0.0,0.03657776489853859,44759040.0,0.0
0.0,42323.40433054101,-6.604600912396563e-06,3183.156982421875,45012992.0,0.005859375,1.8466796875,2336.536471166,-2082.61279296875,-0.7380830645561218,1773775600.4965308,0.0,,950.7763671875,1.8466796875,0.0,35.6201171875,0.0,0.039252541959285736,45012992.0,0.0
0.0,42269.46354873889,1.3774423678114545e-05,3085.012939453125,45266944.0,0.009765625,4.28125,2345.609513121,-1988.5859375,-0.7038188576698303,1773775609.5238109,0.0,,917.626953125,4.28125,0.0,42.3037109375,0.0,0.03977653756737709,45266944.0,0.0
0.0,42207.220717120865,-4.560795787256211e-06,3068.42431640625,45520896.0,0.0087890625,5.083984375,2374.867800094,-2158.0439453125,-0.7315868139266968,1773775647.8559463,0.0,"{'size': 4093897.0, '_type': 'html-file', 'sha256': 'fb27ac1477f362dfed9e5993bcf79a7e6efa98d1db8410fc4214fd84e32174bb', 'path': 'media/html/render_45520896_fb27ac1477f362dfed9e.html'}",929.61328125,5.083984375,0.0,61.021484375,0.0,0.03921251744031906,45520896.0,0.0
0.0,42209.699483957964,4.4801349758927245e-06,3216.244140625,45774848.0,0.001953125,0.890625,2384.161199937,-2157.962890625,-0.7852005958557129,1773775648.0633986,0.0,,966.3017578125,0.890625,0.0,26.6083984375,0.0,0.0392528772354126,45774848.0,0.0
0.0,42200.025245407676,3.300896196378744e-06,3281.188720703125,46028800.0,0.005859375,4.212890625,2393.201890813,-2156.69189453125,-0.7363470196723938,1773775657.1487443,0.0,,968.474609375,4.212890625,0.0,42.8779296875,0.0,0.04065598547458649,46028800.0,0.0
