training/log_alpha,eval/episode_reward_dist,_runtime,render,training/sps,eval/episode_reward,eval/episode_reward_ctrl,step,eval/episode_dist,eval/episode_success,eval/episode_reward_survive,eval/episode_reward_near,eval/episode_success_hard,eval/episode_success_any,_timestamp,_step,eval/episode_success_easy,training/actor_loss,training/entropy,training/critic_loss,training/alpha_loss
0.0,0.0,1225.904114445,,42205.340928841564,0.0,-1944.7646484375,23427072.0,3161.084228515625,0.0,910.8271484375,0.0,0.0,0.0,1773779861.889782,23427072.0,7.095703125,-0.35167303681373596,0.0,0.008786290884017944,-5.435310413304251e-06
0.0,0.0,1234.938997162,,42261.57275889279,0.025390625,-1998.733642578125,23681024.0,3099.29052734375,0.025390625,900.2744140625,0.0,0.0,0.0009765625,1773779870.9568994,23681024.0,9.671875,-0.3584432005882263,0.0,0.009914116933941841,1.8580677760837716e-06
0.0,0.0,1263.54701846,"{'path': 'media/html/render_23934976_4e6edbf448564d3256c2.html', 'size': 4082361.0, '_type': 'html-file', 'sha256': '4e6edbf448564d3256c227e6187bd8c4ff5fa52daf48fbbb0711468eb4fdb96e'}",42185.414435485385,0.0,-2046.3974609375,23934976.0,3215.4365234375,0.0,935.1845703125,0.0,0.0,0.0,1773779908.6004562,23934976.0,5.341796875,-0.3554041385650635,0.0,0.010440210811793804,-7.65980189498805e-07
0.0,0.0,1272.803324381,,42187.80375226212,0.0,-2076.74658203125,24188928.0,3164.552734375,0.0,917.388671875,0.0,0.0,0.0,1773779908.7865367,24188928.0,12.41796875,-0.3895004391670227,0.0,0.013036864809691906,-4.2030563918160624e-07
0.0,0.0,1281.871498833,,41986.22951114855,0.0,-2039.16552734375,24442880.0,3113.520263671875,0.0,907.1875,0.0,0.0,0.0,1773779917.8562636,24442880.0,14.501953125,-0.3573251962661743,0.0,0.01042549591511488,2.7139381018059794e-06
0.0,0.0,1290.895281587,,42270.09091329387,0.037109375,-1986.28173828125,24696832.0,3164.9736328125,0.037109375,934.923828125,0.0,0.0,0.001953125,1773779926.9243858,24696832.0,18.814453125,-0.38046547770500183,0.0,0.01201712153851986,3.17637591251696e-06
0.0,0.0,1299.952912301,,42243.662129670105,1.73828125,-2097.0322265625,24950784.0,3292.94873046875,1.73828125,968.94921875,0.0,0.0,0.0029296875,1773779935.9482791,24950784.0,36.091796875,-0.422277569770813,0.0,0.012177051976323128,-3.535161340550985e-06
0.0,0.0,1328.709075338,"{'path': 'media/html/render_25204736_f24592e72a7dfda97053.html', 'size': 4079009.0, '_type': 'html-file', 'sha256': 'f24592e72a7dfda97053e08cf69bc82bb82a7b41a832acff3d36f5fb45a9b24c'}",42332.09716362536,0.4599609375,-2129.0546875,25204736.0,3303.3330078125,0.4599609375,962.400390625,0.0,0.0,0.0029296875,1773779973.762518,25204736.0,28.4130859375,-0.520300030708313,0.0,0.016547657549381256,5.490309831657214e-06
0.0,0.0,1338.014527081,,42191.6038246523,0.3046875,-2215.00048828125,25458688.0,3249.147705078125,0.3046875,968.4853515625,0.0,0.0,0.0009765625,1773779973.969526,25458688.0,11.4736328125,-0.4134361445903778,0.0,0.015625378116965294,-4.2078213482454885e-06
0.0,0.0,1347.048311032,,42107.36270956593,0.0,-2189.55322265625,25712640.0,3356.996337890625,0.0,974.3544921875,0.0,0.0,0.0,1773779983.0673823,25712640.0,7.9072265625,-0.36647841334342957,0.0,0.013137335889041424,-3.251752559663146e-06
0.0,0.0,1356.113523948,,42189.9092487017,0.0,-2163.812255859375,25966592.0,3319.075927734375,0.0,965.392578125,0.0,0.0,0.0,1773779992.1006627,25966592.0,9.33984375,-0.3605680465698242,0.0,0.010288816876709461,6.7451342147251125e-06
0.0,0.0,1365.15118111,,42267.51950786512,0.0791015625,-2098.241943359375,26220544.0,3243.1796875,0.0791015625,943.6171875,0.0,0.0,0.001953125,1773780001.1663918,26220544.0,19.46875,-0.4367980360984802,0.0,0.013131360523402691,7.345325229834998e-06
0.0,0.0,1393.761227914,"{'path': 'media/html/render_26474496_cab084a586f005dfc62b.html', 'size': 4065249.0, '_type': 'html-file', 'sha256': 'cab084a586f005dfc62bd4e045e6ea94b972b32bb25f80e5baf35352b468dccf'}",42143.03654799548,0.0,-2102.3505859375,26474496.0,3230.409912109375,0.0,952.5673828125,0.0,0.0,0.0,1773780038.814676,26474496.0,13.9052734375,-0.403397798538208,0.0,0.014605024829506874,-5.179420895728981e-06
0.0,0.0,1403.002576662,,42306.55699860583,0.8232421875,-2156.552978515625,26728448.0,3284.2197265625,0.8232421875,962.7353515625,0.0,0.0,0.001953125,1773780038.995469,26728448.0,20.375,-0.45666739344596863,0.0,0.016847558319568634,-4.586626801028615e-06
0.0,0.0,1412.055661652,,42026.99734742903,0.83984375,-2252.2333984375,26982400.0,3287.24658203125,0.83984375,962.146484375,0.0,0.0,0.0009765625,1773780048.0553944,26982400.0,16.4072265625,-0.48696404695510864,0.0,0.02071043848991394,6.093813226470957e-06
0.0,0.0,1421.063423423,,42354.53706324583,0.8603515625,-2142.585693359375,27236352.0,3226.5205078125,0.8603515625,959.322265625,0.0,0.0,0.0009765625,1773780057.1085012,27236352.0,13.3876953125,-0.5445218682289124,0.0,0.019296834245324135,-3.219478458049707e-06
0.0,0.0,1430.133527853,,42387.38380381793,0.82421875,-2106.88037109375,27490304.0,3190.84375,0.82421875,932.3037109375,0.0,0.0,0.0009765625,1773780066.1162982,27490304.0,22.4404296875,-0.5136869549751282,0.0,0.022421181201934814,5.54493090021424e-06
0.0,0.0,1458.921419044,"{'sha256': '9fcca8980d5fc671acd97ca8e67953059633a8c25bc9a323311d678fdd68428c', 'path': 'media/html/render_27744256_9fcca8980d5fc671acd9.html', 'size': 4025485.0, '_type': 'html-file'}",42214.58427607714,0.0,-2066.57666015625,27744256.0,3221.6748046875,0.0,952.810546875,0.0,0.0,0.0,1773780103.9748032,27744256.0,26.9580078125,-0.6121244430541992,0.0,0.02644156664609909,-2.9020291094639106e-06
0.0,0.0,1468.187877928,,42326.59981003034,1.0361328125,-1907.47802734375,27998208.0,2869.66748046875,1.0361328125,834.8896484375,0.0,0.0,0.001953125,1773780104.1756115,27998208.0,15.2138671875,-0.7082213759422302,0.0,0.027300873771309853,5.492125865202979e-07
0.0,0.0,1477.189784494,,42322.550041980765,0.9619140625,-2165.81298828125,28252160.0,3200.31689453125,0.9619140625,940.7265625,0.0,0.0,0.00390625,1773780113.2405071,28252160.0,24.9912109375,-0.5489791631698608,0.0,0.024270590394735336,8.767428312239645e-07
0.0,0.0,1486.243333246,,42422.876625898716,0.0,-2178.784912109375,28506112.0,3195.7685546875,0.0,961.5908203125,0.0,0.0,0.0,1773780122.242322,28506112.0,35.025390625,-0.5223668217658997,0.0,0.02028423734009266,3.2586551697022514e-06
0.0,0.0,1495.244183286,,42358.62664552723,0.0,-2123.40087890625,28760064.0,3024.9599609375,0.0,914.8212890625,0.0,0.0,0.0,1773780131.2961612,28760064.0,25.015625,-0.483614057302475,0.0,0.018255550414323807,-3.6213014027453028e-06
0.0,0.0,1524.376866978,"{'path': 'media/html/render_29014016_094ebd55e0120cf38605.html', 'size': 4064477.0, '_type': 'html-file', 'sha256': '094ebd55e0120cf386059fe214a69ca48c43c5a8b3903f977d21bdf33c4e22b9'}",42423.25341419659,1.224609375,-2096.999755859375,29014016.0,3153.43798828125,1.224609375,951.048828125,0.0,0.0,0.001953125,1773780169.430288,29014016.0,43.015625,-0.3983548879623413,0.0,0.017651693895459175,-3.406422365515027e-06
0.0,0.0,1533.676569997,,42383.05593598485,0.0,-1979.71533203125,29267968.0,3144.1923828125,0.0,930.6572265625,0.0,0.0,0.0,1773780169.6690109,29267968.0,13.0390625,-0.43494290113449097,0.0,0.017801037058234215,9.107265213970095e-06
0.0,0.0,1542.732320878,,42058.17863624421,1.02734375,-2125.099365234375,29521920.0,3214.29052734375,1.02734375,959.728515625,0.0,0.0,0.001953125,1773780178.7291822,29521920.0,25.6845703125,-0.3586776554584503,0.0,0.016571462154388428,-5.034542482462712e-06
0.0,0.0,1551.729644818,,42294.97068991327,0.0,-2064.86669921875,29775872.0,3129.4326171875,0.0,925.390625,0.0,0.0,0.0,1773780187.784978,29775872.0,14.6953125,-0.4566305875778198,0.0,0.01753573678433895,5.892417448194465e-06
0.0,0.0,1560.758989078,,42430.99341680411,0.9189453125,-1990.5198974609375,30029824.0,3092.4228515625,0.9189453125,917.4072265625,0.0,0.0,0.0009765625,1773780196.782343,30029824.0,17.037109375,-0.44612598419189453,0.0,0.014837897382676601,3.756316345970845e-06
0.0,0.0,1589.777935565,"{'sha256': 'e68c9fe4ba07af489ac85c151cd0e79037da459a4666fbe65616d713c8df1159', 'path': 'media/html/render_30283776_e68c9fe4ba07af489ac8.html', 'size': 4098673.0, '_type': 'html-file'}",42387.08355686513,0.8291015625,-1980.78955078125,30283776.0,2983.11962890625,0.8291015625,880.642578125,0.0,0.0,0.0029296875,1773780234.8313653,30283776.0,15.47265625,-0.5161470174789429,0.0,0.02075478807091713,-3.2544394343858585e-06
0.0,0.0,1599.05302467,,42426.66339920398,0.052734375,-2038.1087646484375,30537728.0,3218.138427734375,0.052734375,942.8984375,0.0,0.0,0.001953125,1773780235.0265603,30537728.0,26.416015625,-0.5408116579055786,0.0,0.021088114008307457,2.775271568111748e-08
0.0,0.0,1608.08185921,,42111.43965945283,0.005859375,-2251.16064453125,30791680.0,3234.04638671875,0.005859375,947.4765625,0.0,0.0,0.0009765625,1773780244.1051812,30791680.0,20.5830078125,-0.5669537782669067,0.0,0.02031964808702469,1.329650217485323e-06
0.0,0.0,1617.137931905,,42214.22289656707,0.1171875,-1994.7591552734375,31045632.0,2998.98388671875,0.1171875,888.3447265625,0.0,0.0,0.0009765625,1773780253.1345475,31045632.0,27.244140625,-0.4957825541496277,0.0,0.019162364304065704,5.563225840887753e-06
0.0,0.0,1626.17302131,,42258.499418602,0.859375,-1976.8916015625,31299584.0,3179.6201171875,0.859375,935.2822265625,0.0,0.0,0.0009765625,1773780262.1904805,31299584.0,29.2275390625,-0.6022183299064636,0.0,0.021676812320947647,-3.7382615118985996e-06
0.0,0.0,1655.090295245,"{'path': 'media/html/render_31553536_833cba0be8e7090ffceb.html', 'size': 4113433.0, '_type': 'html-file', 'sha256': '833cba0be8e7090ffceb4a446f1c639142d585cf483c0552c855ed1aa16d5d68'}",42188.43370813237,0.0,-1992.4320068359375,31553536.0,3068.1123046875,0.0,901.6748046875,0.0,0.0,0.0,1773780300.1437593,31553536.0,27.755859375,-0.5507059097290039,0.0,0.02455991879105568,1.4855293102300493e-06
0.0,0.0,1664.361075802,,42452.118722560765,0.0,-2343.0888671875,31807488.0,3314.1533203125,0.0,973.0390625,0.0,0.0,0.0,1773780300.338541,31807488.0,23.31640625,-0.495288223028183,0.0,0.019140401855111122,5.751096068706829e-06
0.0,0.0,1673.39813994,,41988.93232633134,0.0,-2058.8154296875,32061440.0,3130.8720703125,0.0,930.7890625,0.0,0.0,0.0,1773780309.41383,32061440.0,18.6357421875,-0.4990125298500061,0.0,0.01648372784256935,-4.0945110413304064e-06
0.0,0.0,1682.427103371,,42373.21442391765,0.0,-2028.931396484375,32315392.0,3121.86181640625,0.0,916.8759765625,0.0,0.0,0.0,1773780318.450951,32315392.0,17.6845703125,-0.38738733530044556,0.0,0.015067433938384056,1.9668486572754773e-07
0.0,0.0,1691.474477315,,42223.95720837564,0.958984375,-1888.047119140625,32569344.0,2952.15478515625,0.958984375,865.0498046875,0.0,0.0,0.0029296875,1773780327.4800043,32569344.0,24.296875,-0.4885217845439911,0.0,0.019241295754909515,-6.3972242969612125e-06
0.0,0.0,1719.425382552,"{'sha256': '1a90e44fd3bfcdc7b4f18dc1f169e640013de1e1948091cfb88cf6b887812cb2', 'path': 'media/html/render_32823296_1a90e44fd3bfcdc7b4f1.html', 'size': 4062985.0, '_type': 'html-file'}",42335.44876024705,0.0048828125,-2168.16162109375,32823296.0,3089.35498046875,0.0048828125,929.19921875,0.0,0.0,0.0009765625,1773780364.4788074,32823296.0,42.3974609375,-0.543991208076477,0.0,0.019945191219449043,4.841238023800543e-06
0.0,0.0,1728.716091358,,42201.0133695933,0.0,-2092.917724609375,33077248.0,3055.1865234375,0.0,905.0625,0.0,0.0,0.0,1773780364.6931362,33077248.0,15.26171875,-0.49487584829330444,0.0,0.019400985911488533,5.951582124907873e-07
0.0,0.0,1737.758508802,,42212.86275971327,0.0,-2232.8759765625,33331200.0,3171.336669921875,0.0,942.302734375,0.0,0.0,0.0,1773780373.7689154,33331200.0,19.75390625,-0.48525652289390564,0.0,0.021164121106266975,4.637797701434465e-06
0.0,0.0,1746.806063223,,42136.37466609707,0.9931640625,-1868.25537109375,33585152.0,2878.3662109375,0.9931640625,847.7578125,0.0,0.0,0.001953125,1773780382.8108122,33585152.0,17.80078125,-0.6766154170036316,0.0,0.02300308458507061,4.041367276386154e-07
0.0,0.0,1755.84002803,,42283.625720609714,0.9365234375,-2047.80517578125,33839104.0,3031.43994140625,0.9365234375,900.681640625,0.0,0.0,0.001953125,1773780391.858861,33839104.0,28.8193359375,-0.6323617100715637,0.0,0.024456027895212173,-5.981009962852113e-06
0.0,0.0,1784.797489368,"{'path': 'media/html/render_34093056_bdeb47624e18ed18c612.html', 'size': 4049565.0, '_type': 'html-file', 'sha256': 'bdeb47624e18ed18c61202c8f0b3186f5b6737e9a3a5c0c3df9a14b121fabb21'}",42199.3046628693,0.0,-1990.8348388671875,34093056.0,2994.7197265625,0.0,888.048828125,0.0,0.0,0.0,1773780429.8509037,34093056.0,16.37109375,-0.6360037326812744,0.0,0.023980891332030296,5.230718670645729e-06
0.0,0.0,1794.03612037,,42207.2775816531,0.0,-2009.11669921875,34347008.0,2986.494384765625,0.0,892.45703125,0.0,0.0,0.0,1773780430.0420415,34347008.0,24.125,-0.6843171119689941,0.0,0.02343580313026905,-9.808368304220494e-07
0.0,0.0,1803.081619997,,42134.586186130306,0.9248046875,-2092.659912109375,34600960.0,3100.7197265625,0.9248046875,921.4267578125,0.0,0.0,0.0029296875,1773780439.0889597,34600960.0,31.6533203125,-0.5659765601158142,0.0,0.02552371472120285,-8.191400411305949e-06
0.0,0.0,1812.122081876,,42327.51986121415,0.4599609375,-2094.4052734375,34854912.0,3116.04248046875,0.4599609375,918.4873046875,0.0,0.0,0.00390625,1773780448.1344109,34854912.0,20.9267578125,-0.7500598430633545,0.0,0.026494111865758896,6.671618393738754e-06
0.0,0.0,1821.166537522,,42142.82645649271,1.66015625,-1971.180419921875,35108864.0,3014.235595703125,1.66015625,891.021484375,0.0,0.0,0.001953125,1773780457.174858,35108864.0,27.53125,-0.8142504096031189,0.0,0.034951236099004745,-1.4586232737201499e-06
0.0,0.0,1850.041449381,"{'_type': 'html-file', 'sha256': '0005ded8ff64cd92a9250661e5a1abc707f53f51962814603f8bb2ee528928a4', 'path': 'media/html/render_35362816_0005ded8ff64cd92a925.html', 'size': 3992989.0}",42324.46046722005,0.0,-2108.99267578125,35362816.0,3164.99658203125,0.0,921.8056640625,0.0,0.0,0.0,1773780495.0948846,35362816.0,16.556640625,-0.7112764120101929,0.0,0.02529166080057621,-5.273505394143285e-06
0.0,0.0,1859.334967607,,42170.46813503489,0.9443359375,-2044.6536865234375,35616768.0,3167.26513671875,0.9443359375,942.013671875,0.0,0.0,0.001953125,1773780495.3014288,35616768.0,25.935546875,-0.5876709222793579,0.0,0.020468369126319885,7.617782102897763e-06
0.0,0.0,1868.365673298,,42095.650657661616,0.0,-2188.578125,35870720.0,3247.3095703125,0.0,958.8984375,0.0,0.0,0.0,1773780504.3876693,35870720.0,24.126953125,-0.5036195516586304,0.0,0.021445496007800102,1.0858727819140768e-06
0.0,0.0,1877.415559922,,42200.27603396634,1.6962890625,-2159.878662109375,36124672.0,3149.35302734375,1.6962890625,953.73828125,0.0,0.0,0.001953125,1773780513.418409,36124672.0,27.044921875,-0.527640163898468,0.0,0.018526591360569,1.1232218639634084e-05
0.0,0.0,1886.439446617,,42290.94544217653,0.0263671875,-1961.0697021484375,36378624.0,3117.510498046875,0.0263671875,925.3125,0.0,0.0,0.001953125,1773780522.4683535,36378624.0,19.8310546875,-0.538284420967102,0.0,0.02304108627140522,2.1141825072845677e-06
0.0,0.0,1914.268730969,"{'path': 'media/html/render_36632576_9b17333f2b73f58858e9.html', 'size': 4142081.0, '_type': 'html-file', 'sha256': '9b17333f2b73f58858e94782de392b12720a0d30437d170071739e264121a7b1'}",42247.053357360615,0.9853515625,-1997.60498046875,36632576.0,3002.694091796875,0.9853515625,894.3828125,0.0,0.0,0.0029296875,1773780559.3221815,36632576.0,21.158203125,-0.6369107961654663,0.0,0.022616639733314514,-5.2059585868846625e-06
0.0,0.0,1923.54260381,,42229.58865832971,1.3095703125,-2154.48291015625,36886528.0,3183.82373046875,1.3095703125,942.87890625,0.0,0.0,0.001953125,1773780559.51332,36886528.0,26.6728515625,-0.718527615070343,0.0,0.027889981865882874,-6.527037839987315e-06
0.0,0.0,1932.603492984,,41905.919848672354,0.880859375,-2043.967041015625,37140480.0,3166.11181640625,0.880859375,940.9482421875,0.0,0.0,0.005859375,1773780568.5953367,37140480.0,38.357421875,-0.6229637861251831,0.0,0.025122418999671936,4.770129635289777e-06
0.0,0.0,1941.640847692,,42193.144770259794,0.0,-2086.36572265625,37394432.0,3221.0732421875,0.0,948.46875,0.0,0.0,0.0,1773780577.656343,37394432.0,19.85546875,-0.5775663256645203,0.0,0.020988216623663902,4.708342657977482e-06
0.0,0.0,1950.681199594,,42176.32246910045,0.6611328125,-2138.542724609375,37648384.0,3325.842529296875,0.6611328125,972.876953125,0.0,0.0,0.0009765625,1773780586.6938157,37648384.0,22.0986328125,-0.44740134477615356,0.0,0.020084718242287636,3.640090881162905e-06
0.0,0.0,1979.897525274,"{'path': 'media/html/render_37902336_70cf12e952161f37f0c2.html', 'size': 4102153.0, '_type': 'html-file', 'sha256': '70cf12e952161f37f0c2ea4c65e5bc754629545472282f4a2225ce081e6cb0df'}",42372.66827548459,0.0,-1970.961669921875,37902336.0,3110.64599609375,0.0,921.8115234375,0.0,0.0,0.0,1773780624.9509523,37902336.0,26.572265625,-0.5626904368400574,0.0,0.022409841418266296,-3.5982368444820167e-06
0.0,0.0,1989.169849392,,42342.857132952995,0.611328125,-2073.0107421875,38156288.0,3165.00390625,0.611328125,947.021484375,0.0,0.0,0.0009765625,1773780625.1489081,38156288.0,38.9208984375,-0.5867953300476074,0.0,0.023499153554439545,-4.48018909082748e-06
0.0,0.0,1998.211728873,,42176.35586985021,1.8486328125,-2056.048583984375,38410240.0,3201.212646484375,1.8486328125,953.623046875,0.0,0.0,0.0048828125,1773780634.2225852,38410240.0,30.3583984375,-0.6882416009902954,0.0,0.027390027418732643,6.207562819326995e-06
0.0,0.0,2007.262281622,,42141.12912736742,1.7353515625,-1995.52880859375,38664192.0,3119.99951171875,1.7353515625,927.029296875,0.0,0.0,0.001953125,1773780643.2645485,38664192.0,21.5810546875,-0.6149641871452332,0.0,0.022836877033114433,2.7209250674786745e-06
0.0,0.0,2016.284300262,,42287.275191632296,0.0,-2064.761962890625,38918144.0,3072.81982421875,0.0,906.125,0.0,0.0,0.0,1773780652.3149962,38918144.0,17.2119140625,-0.6458702683448792,0.0,0.022491421550512314,2.5106744487857213e-06
0.0,0.0,2045.343242292,"{'sha256': 'f886e3c3502f6699b3061710896b69436533a478a1c3485369b39fb63b2f8ca3', 'path': 'media/html/render_39172096_f886e3c3502f6699b306.html', 'size': 4156625.0, '_type': 'html-file'}",42288.49070268248,2.185546875,-2057.72998046875,39172096.0,3067.4130859375,2.185546875,919.4384765625,0.0,0.0,0.0048828125,1773780690.3966937,39172096.0,39.779296875,-0.6748358011245728,0.0,0.02765747532248497,4.131298737775069e-06
0.0,0.0,2054.64852735,,42383.11158884678,0.0,-1882.791259765625,39426048.0,2755.470458984375,0.0,827.65234375,0.0,0.0,0.0,1773780690.6352763,39426048.0,29.1708984375,-0.7706633806228638,0.0,0.030306376516819,-1.537967000331264e-05
0.0,0.0,2063.68947451,,42026.30090170452,0.0,-2046.091064453125,39680000.0,3118.126953125,0.0,918.0869140625,0.0,0.0,0.0,1773780699.701335,39680000.0,14.5693359375,-0.7558096051216125,0.0,0.03336336091160774,4.340225586929591e-06
0.0,0.0,2072.712047339,,42348.01860836583,0.873046875,-2057.883544921875,39933952.0,3072.31201171875,0.873046875,923.9912109375,0.0,0.0,0.0029296875,1773780708.7421622,39933952.0,36.693359375,-0.8053296208381653,0.0,0.03800783306360245,-5.33370712219039e-06
0.0,0.0,2081.77189385,,42249.64908669482,0.0,-1933.0625,40187904.0,3018.390380859375,0.0,894.90234375,0.0,0.0,0.0,1773780717.7649632,40187904.0,34.6474609375,-0.7965343594551086,0.0,0.03666171431541443,6.619428404519567e-06
0.0,0.0,2109.759529555,"{'size': 4156657.0, '_type': 'html-file', 'sha256': 'e20d42f4cb56aef7321d724c447cb9ab44f5d0e97b53924202c7439ecc2944b3', 'path': 'media/html/render_40441856_e20d42f4cb56aef7321d.html'}",42223.48017773352,0.802734375,-1953.991943359375,40441856.0,2970.099609375,0.802734375,902.4462890625,0.0,0.0,0.0009765625,1773780754.8129284,40441856.0,24.140625,-0.6812424063682556,0.0,0.029324250295758247,3.0046608117118012e-06
0.0,0.0,2119.034901608,,42248.59165296394,3.69140625,-1883.9434814453125,40695808.0,2972.276123046875,3.69140625,885.19921875,0.0,0.0,0.0068359375,1773780755.0156853,40695808.0,41.6103515625,-0.7858076095581055,0.0,0.03267432376742363,-1.245424414264562e-06
0.0,0.0,2128.050238112,,42212.39267129328,1.9033203125,-1992.52587890625,40949760.0,2943.99951171875,1.9033203125,890.6630859375,0.0,0.0,0.0048828125,1773780764.0877333,40949760.0,51.9169921875,-0.8568586707115173,0.0,0.03682149574160576,-1.9887420421582647e-06
0.0,0.0,2137.096962839,,42324.6807826303,2.619140625,-1882.462158203125,41203712.0,2719.561279296875,2.619140625,824.15625,0.0,0.0,0.00390625,1773780773.1030211,41203712.0,41.0888671875,-0.6534894704818726,0.0,0.027668777853250504,-5.394339268605108e-07
0.0,0.0,2146.119955533,,42361.145129626304,0.29296875,-1997.142822265625,41457664.0,3021.3056640625,0.29296875,895.0986328125,0.0,0.0,0.0009765625,1773780782.14965,41457664.0,18.82421875,-0.5519739389419556,0.0,0.02314761094748974,2.616952542666695e-06
0.0,0.0,2175.368838006,"{'path': 'media/html/render_41711616_d0c981a11654cc382ee8.html', 'size': 4064901.0, '_type': 'html-file', 'sha256': 'd0c981a11654cc382ee855e3c765a0de6efd1cfae52e30e64521918e1c82f0dc'}",42276.2649053883,2.224609375,-2002.2103271484375,41711616.0,2988.26318359375,2.224609375,901.166015625,0.0,0.0,0.00390625,1773780820.4222713,41711616.0,35.251953125,-0.5425640940666199,0.0,0.026626216247677803,5.770553343609208e-06
0.0,0.0,2184.672197587,,42278.21478517533,1.7978515625,-1916.1199951171875,41965568.0,3127.932373046875,1.7978515625,924.0869140625,0.0,0.0,0.00390625,1773780820.6336102,41965568.0,27.251953125,-0.7775701284408569,0.0,0.02812899462878704,4.311971224524314e-06
0.0,0.0,2193.713234727,,42103.34146956944,0.201171875,-2130.261474609375,42219520.0,3023.94482421875,0.201171875,921.705078125,0.0,0.0,0.0029296875,1773780829.7248473,42219520.0,67.462890625,-0.8168258666992188,0.0,0.033572934567928314,-4.0844020077202e-06
0.0,0.0,2202.734183228,,42353.51310696057,1.7216796875,-2025.38525390625,42473472.0,3086.1494140625,1.7216796875,918.0048828125,0.0,0.0,0.001953125,1773780838.7658813,42473472.0,33.271484375,-0.7427032589912415,0.0,0.02902623452246189,3.2670466225681594e-06
0.0,0.0,2211.771840458,,42289.05986792608,0.0,-2110.37744140625,42727424.0,3004.3779296875,0.0,926.65234375,0.0,0.0,0.0,1773780847.7867022,42727424.0,40.40625,-0.7642643451690674,0.0,0.02913074754178524,-2.2166009330248926e-06
0.0,0.0,2241.198291463,"{'path': 'media/html/render_42981376_39a53128eb6d12e51569.html', 'size': 4140341.0, '_type': 'html-file', 'sha256': '39a53128eb6d12e515691411a4e5039ebe763ee077bc2e1591e31167d6412519'}",42448.01276016523,2.74609375,-1871.3963623046875,42981376.0,2954.101318359375,2.74609375,883.6884765625,0.0,0.0,0.0078125,1773780886.2517424,42981376.0,44.5283203125,-0.7000383138656616,0.0,0.02864888310432434,-3.4249349027959397e-06
0.0,0.0,2250.488602513,,42195.662001601144,3.1533203125,-1958.375,43235328.0,3078.28759765625,3.1533203125,928.751953125,0.0,0.0,0.005859375,1773780886.4591835,43235328.0,45.0029296875,-0.6909891366958618,0.0,0.02908327616751194,4.646630713978084e-06
0.0,0.0,2259.499067069,,42235.92164843003,1.4423828125,-1967.2119140625,43489280.0,2791.4990234375,1.4423828125,840.583984375,0.0,0.0,0.001953125,1773780895.5407586,43489280.0,34.7353515625,-0.7707085013389587,0.0,0.027136746793985367,-4.611258361819637e-07
0.0,0.0,2268.53698207,,42335.88962218679,3.5,-2230.82080078125,43743232.0,3091.490234375,3.5,922.7412109375,0.0,0.0,0.0078125,1773780904.5517335,43743232.0,49.287109375,-0.7745365500450134,0.0,0.030527710914611816,-2.3365990273305215e-05
0.0,0.0,2277.565582498,,42431.279073550926,0.0458984375,-1928.194580078125,43997184.0,2925.147216796875,0.0458984375,881.2587890625,0.0,0.0,0.001953125,1773780913.5896745,43997184.0,22.8466796875,-0.9556332230567932,0.0,0.03749759867787361,1.7431331798434258e-05
0.0,0.0,2305.456363838,"{'sha256': '048ccbec57aea67d2a264f50e7e574c94a69badefbaa1cd06b7345ec64693ecb', 'path': 'media/html/render_44251136_048ccbec57aea67d2a26.html', 'size': 4073257.0, '_type': 'html-file'}",42245.08456946043,0.0,-1867.5546875,44251136.0,3094.97021484375,0.0,902.77734375,0.0,0.0,0.0,1773780950.5097938,44251136.0,24.1435546875,-0.8016457557678223,0.0,0.0364319309592247,-1.990657210626523e-06
0.0,0.0,2314.715017797,,42356.57501830617,2.951171875,-2131.44921875,44505088.0,3119.03759765625,2.951171875,948.9482421875,0.0,0.0,0.00390625,1773780950.710974,44505088.0,57.83984375,-0.8532899618148804,0.0,0.034223366528749466,-1.004347996058641e-05
0.0,0.0,2323.763370624,,42082.420452474405,1.541015625,-2014.858642578125,44759040.0,2982.2890625,1.541015625,910.7529296875,0.0,0.0,0.0048828125,1773780959.7678294,44759040.0,55.1083984375,-0.7569550275802612,0.0,0.034833524376153946,-1.3264908375276718e-05
0.0,0.0,2332.77952342,,42375.94537727852,3.705078125,-2071.869873046875,45012992.0,3058.9326171875,3.705078125,913.7109375,0.0,0.0,0.009765625,1773780968.816184,45012992.0,33.7626953125,-0.8547115325927734,0.0,0.04172799736261368,1.5588055248372257e-05
0.0,0.0,2341.838455069,,42321.421694006116,5.451171875,-2016.6453857421875,45266944.0,3041.137451171875,5.451171875,916.8349609375,0.0,0.0,0.0078125,1773780977.8323708,45266944.0,43.87890625,-0.9158088564872742,0.0,0.039881426841020584,6.4568516791041475e-06
0.0,0.0,2371.265204191,"{'path': 'media/html/render_45520896_ea8bc6d457d936d1ac60.html', 'size': 4116685.0, '_type': 'html-file', 'sha256': 'ea8bc6d457d936d1ac6003a6b26a0edffc98265da0c4c88592bf58c99f5fe6ba'}",42275.268220473336,0.880859375,-2071.611328125,45520896.0,3089.04052734375,0.880859375,922.328125,0.0,0.0,0.00390625,1773781016.318656,45520896.0,47.123046875,-0.8273909091949463,0.0,0.035195253789424896,7.310580258490518e-06
0.0,0.0,2380.566612922,,42264.63648402019,0.884765625,-2274.75390625,45774848.0,3190.314453125,0.884765625,970.8603515625,0.0,0.0,0.0009765625,1773781016.5246549,45774848.0,56.30859375,-0.8069230318069458,0.0,0.032657455652952194,1.220003127855307e-06
