training/critic_loss,eval/episode_reward_near,_timestamp,training/actor_loss,training/sps,eval/episode_dist,training/alpha_loss,_runtime,eval/episode_reward_dist,eval/episode_reward_ctrl,eval/episode_reward_survive,eval/episode_success,step,training/entropy,eval/episode_success_easy,training/log_alpha,eval/episode_reward,eval/episode_success_any,_step,eval/episode_success_hard,render
0.0015805159928277135,0.0,1773776458.4559407,-0.10571016371250153,41982.76419358019,3204.8759765625,7.792902579240035e-06,513.083004798,0.0,-2002.43603515625,933.712890625,0.0,9459712.0,0.0,7.541015625,0.0,0.0,0.0,9459712.0,0.0,
0.0014840456424281001,0.0,1773776467.5097158,-0.09228828549385071,42000.44594595767,3183.992431640625,-2.254685568914283e-06,522.190787668,0.0,-1962.8582763671875,935.748046875,0.0,9713664.0,0.0,8.3251953125,0.0,0.0,0.0,9713664.0,0.0,
0.001223041326738894,0.0,1773776505.5395818,-0.08616551756858826,41939.5917157769,3054.04638671875,1.980397883016849e-06,551.112230128,0.0,-1891.59619140625,896.2685546875,0.0,9967616.0,0.0,17.4814453125,0.0,0.0,0.0,9967616.0,0.0,"{'size': 4168569.0, '_type': 'html-file', 'sha256': '4f69d95765039258954c77128a8912ce31aabbd6a9607cca8725fa0ff108ea1a', 'path': 'media/html/render_9967616_4f69d95765039258954c.html'}"
0.0014831176958978176,0.0,1773776505.7424893,-0.10452152043581009,41900.91502120848,3185.82177734375,-3.2978682611428667e-06,560.472729837,0.0,-1970.7718505859375,937.9248046875,0.6328125,10221568.0,0.0,13.6689453125,0.0,0.6328125,0.0009765625,10221568.0,0.0,
0.0018263014499098063,0.0,1773776514.8994162,-0.1194688007235527,41643.849459207595,3131.175048828125,3.0163992050802335e-06,569.562205016,0.0,-1987.7083740234375,916.4775390625,0.693359375,10475520.0,0.0,11.2060546875,0.0,0.693359375,0.0009765625,10475520.0,0.0,
0.001899427967146039,0.0,1773776523.988409,-0.11146336793899536,41756.771243825046,3162.8017578125,-9.730661076901015e-07,578.722272102,0.0,-2035.0181884765625,935.1533203125,1.1904296875,10729472.0,0.0,6.40234375,0.0,1.1904296875,0.0029296875,10729472.0,0.0,
0.0023548256140202284,0.0,1773776533.1489115,-0.15402758121490479,41802.629046054826,2805.536376953125,-1.3255350950203137e-06,587.811628427,0.0,-1838.930419921875,819.36328125,0.0,10983424.0,0.0,11.32421875,0.0,0.0,0.0,10983424.0,0.0,
0.00207861908711493,0.0,1773776570.6274347,-0.1320418119430542,41756.16393460875,3289.990234375,2.2998262920737034e-06,616.200019657,0.0,-2095.3671875,954.9521484375,0.0,11237376.0,0.0,7.8642578125,0.0,0.0,0.0,11237376.0,0.0,"{'path': 'media/html/render_11237376_80dd9a33cc30df309b9a.html', 'size': 4158001.0, '_type': 'html-file', 'sha256': '80dd9a33cc30df309b9a9282030aa58befec210749ff635fae77b6f74768fabd'}"
0.0028152477461844683,0.0,1773776570.8112183,-0.1493397355079651,41734.871812987985,2916.8076171875,1.6451633655378828e-06,625.508742384,0.0,-1901.166259765625,864.7705078125,0.6826171875,11491328.0,0.0,10.4365234375,0.0,0.6826171875,0.0009765625,11491328.0,0.0,
0.0018494004616513848,0.0,1773776579.9351382,-0.13807928562164307,41566.41961424214,3093.926025390625,4.13873794968822e-06,634.632341714,0.0,-2014.418701171875,907.1875,0.0,11745280.0,0.0,3.7568359375,0.0,0.0,0.0,11745280.0,0.0,
0.0010231926571577787,0.0,1773776589.0589855,-0.06385817378759384,41817.2910691082,3038.2236328125,-1.5495361367356963e-06,643.734565154,0.0,-1999.301025390625,904.728515625,0.23046875,11999232.0,0.0,15.9580078125,0.0,0.23046875,0.0009765625,11999232.0,0.0,
0.000969940098002553,0.0,1773776598.1612263,-0.05523786321282387,41704.13850471303,3116.820556640625,3.5248376661911607e-06,652.866329101,0.0,-2016.208984375,908.8740234375,0.0,12253184.0,0.0,8.28125,0.0,0.0,0.0,12253184.0,0.0,
0.0005941533017903566,0.0,1773776636.2542334,-0.03276167809963226,41762.887881538285,3158.888916015625,2.6030052140413318e-06,681.826818437,0.0,-2090.925048828125,936.5087890625,0.0,12507136.0,0.0,11.0849609375,0.0,0.0,0.0,12507136.0,0.0,"{'path': 'media/html/render_12507136_2e0132511b5b6fe372d8.html', 'size': 4112321.0, '_type': 'html-file', 'sha256': '2e0132511b5b6fe372d80ed9b9cf6e2c2b428da3ae49e53db2ddcde3da162a23'}"
0.0007524167886003852,0.0,1773776636.427285,-0.06172015517950058,41700.288595630416,2835.19140625,1.408869707120175e-06,691.161956466,0.0,-1881.344482421875,839.5322265625,0.2578125,12761088.0,0.0,13.0595703125,0.0,0.2578125,0.0009765625,12761088.0,0.0,
0.001094725914299488,0.0,1773776645.5888257,-0.10044510662555695,41647.17600304259,3028.085693359375,-3.3769902074709535e-06,700.260639692,0.0,-1961.72265625,889.6240234375,0.0,13015040.0,0.0,13.7109375,0.0,0.0,0.0,13015040.0,0.0,
0.0010114805772900581,0.0,1773776654.6872623,-0.12354087084531784,41699.53273852832,3182.349609375,-2.970422201542533e-07,709.388853575,0.0,-2208.859375,953.603515625,0.3525390625,13268992.0,0.0,17.228515625,0.0,0.3525390625,0.001953125,13268992.0,0.0,
0.001365325995720923,0.0,1773776663.8150403,-0.14762674272060394,41807.27074338938,3098.177734375,-1.335327965534816e-06,718.486727711,0.0,-2051.162841796875,931.142578125,0.0322265625,13522944.0,0.0,16.5419921875,0.0,0.0322265625,0.0009765625,13522944.0,0.0,
0.0020477024372667074,0.0,1773776701.3684487,-0.2281060367822647,41727.01587112429,3091.692626953125,-1.5236698800435988e-06,746.9410189,0.0,-2053.2255859375,925.943359375,0.7978515625,13776896.0,0.0,23.19140625,0.0,0.7978515625,0.0009765625,13776896.0,0.0,"{'path': 'media/html/render_13776896_77b004a041bbb4986630.html', 'size': 4099665.0, '_type': 'html-file', 'sha256': '77b004a041bbb49866305cb1068f60cf2e8ca483afcc9cae5d613f296c74817c'}"
0.0018822954734787345,0.0,1773776701.5573342,-0.17263326048851013,41800.72278676328,3008.504638671875,1.7822865174821345e-06,756.263782379,0.0,-1868.7734375,889.8876953125,0.6923828125,14030848.0,0.0,13.1474609375,0.0,0.6923828125,0.0009765625,14030848.0,0.0,
0.0023503582924604416,0.0,1773776710.6904771,-0.17997398972511292,41503.2414828595,2897.64306640625,2.6608156531438e-06,765.406691951,0.0,-1916.1474609375,867.5322265625,0.0,14284800.0,0.0,15.0712890625,0.0,0.0,0.0,14284800.0,0.0,
0.002605919260531664,0.0,1773776719.8334124,-0.22389347851276398,41690.69304075676,2963.9052734375,-1.4918173292244319e-06,774.512702758,0.0,-2124.0048828125,890.7060546875,0.0,14538752.0,0.0,15.1083984375,0.0,0.0,0.0,14538752.0,0.0,
0.002325573470443487,0.0,1773776728.9394455,-0.19756975769996643,41628.809305139155,3046.04345703125,-1.1578512157939258e-06,783.657762413,0.0,-1929.470947265625,899.7841796875,0.0,14792704.0,0.0,6.6435546875,0.0,0.0,0.0,14792704.0,0.0,
0.003757013473659754,0.0,1773776766.4916468,-0.25658807158470154,41707.47958711959,3211.04736328125,-2.488508016540436e-06,812.064224313,0.0,-2245.3486328125,954.0908203125,0.0,15046656.0,0.0,8.6572265625,0.0,0.0,0.0,15046656.0,0.0,"{'path': 'media/html/render_15046656_90c3ea5bd61cf27ae935.html', 'size': 4146141.0, '_type': 'html-file', 'sha256': '90c3ea5bd61cf27ae935dfd5a335f8cbe38149b3575e9b4ddbf8ce58535f4185'}"
0.002748526632785797,0.0,1773776766.665184,-0.21599039435386658,41710.0420995196,3082.77880859375,1.467377273911552e-06,821.397002534,0.0,-2026.4874267578125,920.5849609375,0.0,15300608.0,0.0,16.6328125,0.0,0.0,0.0,15300608.0,0.0,
0.0025838876608759165,0.0,1773776775.823913,-0.22679373621940613,41628.057663951586,3159.33984375,4.423622158356011e-06,830.495177914,0.0,-2093.13916015625,923.513671875,0.0849609375,15554560.0,0.0,8.05859375,0.0,0.0849609375,0.0009765625,15554560.0,0.0,
0.0033849861938506365,0.0,1773776784.9217217,-0.23898914456367493,41735.27736123334,3241.237060546875,-2.8718222893076017e-06,839.646580732,0.0,-2000.095947265625,952.7666015625,0.490234375,15808512.0,0.0,23.79296875,0.0,0.490234375,0.001953125,15808512.0,0.0,
0.0032988039311021566,0.0,1773776794.0731623,-0.22332832217216492,41648.56181270611,3204.9033203125,1.0763819773274008e-06,848.752596518,0.0,-2089.7568359375,932.1669921875,0.197265625,16062464.0,0.0,18.3916015625,0.0,0.197265625,0.001953125,16062464.0,0.0,
0.004209108650684357,0.0,1773776831.8344254,-0.29890382289886475,41675.232584398604,3298.014404296875,-3.270224397056154e-06,877.407006194,0.0,-2016.7884521484375,962.3486328125,0.0,16316416.0,0.0,7.4951171875,0.0,0.0,0.0,16316416.0,0.0,"{'sha256': '9c2dcc30446862c1fa05000439f837c6e1c5cb49c31ef793ee39fb15f8ec2e62', 'path': 'media/html/render_16316416_9c2dcc30446862c1fa05.html', 'size': 4097093.0, '_type': 'html-file'}"
0.0060600396245718,0.0,1773776832.058283,-0.33951908349990845,41687.038131234236,3172.555908203125,-5.0943822316185106e-06,886.761591595,0.0,-1981.094970703125,940.8046875,0.0,16570368.0,0.0,15.529296875,0.0,0.0,0.0,16570368.0,0.0,
0.007232777774333954,0.0,1773776841.1883388,-0.39757633209228516,41553.36106496571,2969.076171875,3.132144911432988e-06,895.89897438,0.0,-1921.747314453125,884.8017578125,0.216796875,16824320.0,0.0,21.5517578125,0.0,0.216796875,0.0009765625,16824320.0,0.0,
0.005046321544796228,0.0,1773776850.3255816,-0.3042900860309601,41719.29034083521,2980.282470703125,1.4134064940662938e-06,905.009142442,0.0,-1924.8270263671875,893.3779296875,0.0,17078272.0,0.0,20.958984375,0.0,0.0,0.0,17078272.0,0.0,
0.006152468267828226,0.0,1773776859.435661,-0.3325616121292114,41630.83984820394,3218.01318359375,-7.502454536734149e-06,914.153899339,0.0,-2068.375,937.9814453125,0.8154296875,17332224.0,0.0,21.1884765625,0.0,0.8154296875,0.0009765625,17332224.0,0.0,
0.00539395259693265,0.0,1773776897.0495694,-0.28538912534713745,41672.57000259468,3226.893310546875,2.9083248591632582e-06,942.622188905,0.0,-2120.60498046875,958.14453125,0.0,17586176.0,0.0,24.0791015625,0.0,0.0,0.0,17586176.0,0.0,"{'path': 'media/html/render_17586176_7c9362c01f3d03988917.html', 'size': 4087577.0, '_type': 'html-file', 'sha256': '7c9362c01f3d0398891791f7e4f6f790fb1a23dae1342ca1fc00a29e4835f18a'}"
0.005336490459740162,0.0,1773776897.2470715,-0.27525240182876587,41649.2555664015,2857.465087890625,1.7084308865378262e-06,952.005854938,0.0,-1776.98291015625,835.1171875,0.0,17840128.0,0.0,4.0927734375,0.0,0.0,0.0,17840128.0,0.0,
0.005805213935673237,0.0,1773776906.4326403,-0.2733055055141449,41449.14214682088,3104.721923828125,-1.835923967519193e-06,961.105347893,0.0,-2027.522216796875,907.388671875,0.0,18094080.0,0.0,6.9375,0.0,0.0,0.0,18094080.0,0.0,
0.005663024261593819,0.0,1773776915.532242,-0.23916025459766388,41686.816246648064,2883.030517578125,6.6676311689661816e-06,970.250728943,0.0,-1883.253173828125,844.111328125,0.0,18348032.0,0.0,12.939453125,0.0,0.0,0.0,18348032.0,0.0,
0.004770121071487665,0.0,1773776924.6772199,-0.20104776322841644,41703.46741342684,3171.42138671875,3.629283128248062e-06,979.346572308,0.0,-2092.920654296875,946.9931640625,0.0,18601984.0,0.0,20.408203125,0.0,0.0,0.0,18601984.0,0.0,
0.005417282227426767,0.0,1773776963.0650246,-0.2543368935585022,41713.26977795453,3075.23486328125,6.812905439801398e-07,1008.637742724,0.0,-1978.654541015625,898.75390625,0.0,18855936.0,0.0,3.6826171875,0.0,0.0,0.0,18855936.0,0.0,"{'path': 'media/html/render_18855936_ce72a8212e73569f3022.html', 'size': 4113745.0, '_type': 'html-file', 'sha256': 'ce72a8212e73569f3022124a92bdcc860c02c778b7eff2e86a58e545c9635f13'}"
0.007093433290719986,0.0,1773776963.2931159,-0.28315702080726624,41764.42223369763,2989.14892578125,4.896573386758973e-07,1017.998638125,0.0,-1899.33447265625,866.1318359375,0.0,19109888.0,0.0,5.7783203125,0.0,0.0,0.0,19109888.0,0.0,
0.0064512500539422035,0.0,1773776972.425204,-0.2695443630218506,41566.42285841303,3009.67822265625,2.447285623929929e-06,1027.142957108,0.0,-2023.9381103515625,905.8291015625,1.916015625,19363840.0,0.0,35.9140625,0.0,1.916015625,0.005859375,19363840.0,0.0,
0.006227684672921896,0.0,1773776981.569639,-0.26486220955848694,41673.145534932744,3119.07373046875,-2.151469288946828e-06,1036.239033021,0.0,-2005.26318359375,915.8076171875,0.853515625,19617792.0,0.0,8.630859375,0.0,0.853515625,0.0009765625,19617792.0,0.0,
0.006754089146852493,0.0,1773776990.665639,-0.26039406657218933,41743.35071939598,3307.34814453125,2.803662937367335e-06,1045.391169468,0.0,-2160.160888671875,961.65234375,0.0,19871744.0,0.0,15.873046875,0.0,0.0,0.0,19871744.0,0.0,
0.010002586990594864,0.0,1773777027.7877948,-0.3529243469238281,41614.95873763924,2935.78515625,1.5043334542497178e-06,1073.360507097,0.0,-1922.4005126953125,874.1337890625,0.0615234375,20125696.0,0.0,14.5478515625,0.0,0.0615234375,0.0009765625,20125696.0,0.0,"{'path': 'media/html/render_20125696_f76598864e1e7a8b0afc.html', 'size': 4092249.0, '_type': 'html-file', 'sha256': 'f76598864e1e7a8b0afcda2fabf628e55bf894b7edb141eb4d2fac4baabe74b8'}"
0.0112704336643219,0.0,1773777027.9833603,-0.369960218667984,41567.13658831878,3186.1630859375,-5.063986350251071e-07,1082.710220861,0.0,-2002.627685546875,918.5576171875,0.0166015625,20379648.0,0.0,11.8837890625,0.0,0.0166015625,0.0009765625,20379648.0,0.0,
0.011712523177266121,0.0,1773777037.1371167,-0.38844650983810425,41663.33105350718,3159.84521484375,-3.938896952604409e-06,1091.812665194,0.0,-2135.717041015625,942.6865234375,0.7265625,20633600.0,0.0,18.7939453125,0.0,0.7265625,0.0009765625,20633600.0,0.0,
0.009431343525648117,0.0,1773777046.2395806,-0.28982293605804443,41673.32977385603,3177.572265625,-1.6101815845104284e-06,1100.960062182,0.0,-2080.42578125,942.3818359375,1.5068359375,20887552.0,0.0,32.0244140625,0.0,1.5068359375,0.001953125,20887552.0,0.0,
0.011706049554049969,0.0,1773777055.3866942,-0.32236918807029724,41702.015905425644,3258.75927734375,-1.132572720052849e-06,1110.093003099,0.0,-1970.99169921875,940.001953125,0.0,21141504.0,0.0,13.84765625,0.0,0.0,0.0,21141504.0,0.0,
0.012823930941522121,0.0,1773777094.150669,-0.3439740240573883,41643.82015281298,3058.53173828125,6.985283562244149e-06,1139.723243458,0.0,-1827.5380859375,900.9052734375,0.0,21395456.0,0.0,15.033203125,0.0,0.0,0.0,21395456.0,0.0,"{'_type': 'html-file', 'sha256': '0dac0935a03aa8c926ba57c06f81a783271bcf613c553f06a49d62e2a90f4a1d', 'path': 'media/html/render_21395456_0dac0935a03aa8c926ba.html', 'size': 4119197.0}"
0.011225870810449123,0.0,1773777094.3433077,-0.2952291965484619,41675.310852820156,3014.58984375,-1.2632328889594646e-06,1149.067590334,0.0,-1914.2059326171875,878.9462890625,0.0,21649408.0,0.0,12.7861328125,0.0,0.0,0.0,21649408.0,0.0,
0.010875917971134186,0.0,1773777103.494046,-0.27600783109664917,41417.2996741526,3234.409912109375,-3.3934572911675787e-06,1158.212450684,0.0,-2119.6630859375,950.10546875,0.0,21903360.0,0.0,9.681640625,0.0,0.0,0.0,21903360.0,0.0,
0.012193746864795685,0.0,1773777112.6391943,-0.2791709005832672,41668.324923712855,3018.362060546875,2.424970489300904e-06,1167.323722933,0.0,-1942.243408203125,903.7548828125,0.0,22157312.0,0.0,12.5322265625,0.0,0.0,0.0,22157312.0,0.0,
0.013896227814257145,0.0,1773777121.7502139,-0.35803869366645813,41615.870874013395,2944.353515625,3.1496631436311873e-07,1176.476450812,0.0,-1784.892333984375,854.3447265625,0.05078125,22411264.0,0.0,12.2548828125,0.0,0.05078125,0.0009765625,22411264.0,0.0,
0.013785529881715775,0.0,1773777158.966347,-0.36442330479621887,41660.63903266605,2499.732666015625,4.22825451096287e-06,1204.53893802,0.0,-1628.392333984375,738.052734375,0.041015625,22665216.0,0.0,16.361328125,0.0,0.041015625,0.0009765625,22665216.0,0.0,"{'_type': 'html-file', 'sha256': 'a07a38f3856379a55cd581398eabaa6df7456f345381c634ebe295b6e6166180', 'path': 'media/html/render_22665216_a07a38f3856379a55cd5.html', 'size': 4144037.0}"
0.013248848728835583,0.0,1773777159.167305,-0.364840030670166,41671.22009109869,2795.083251953125,3.1436374570148473e-07,1213.931324263,0.0,-1736.57958984375,824.0498046875,0.052734375,22919168.0,0.0,14.06640625,0.0,0.052734375,0.001953125,22919168.0,0.0,
0.013564917258918285,0.0,1773777168.3579535,-0.3746168315410614,41443.416983067,2502.337158203125,-2.077784984066966e-06,1223.024277487,0.0,-1595.12841796875,750.810546875,0.869140625,23173120.0,0.0,23.904296875,0.0,0.869140625,0.0009765625,23173120.0,0.0,
