render,eval/episode_success_easy,eval/episode_dist,step,training/critic_loss,eval/episode_success,training/actor_loss,training/log_alpha,eval/episode_reward_near,eval/episode_reward_dist,training/entropy,eval/episode_reward,training/alpha_loss,eval/episode_success_hard,_step,eval/episode_reward_survive,_runtime,training/sps,_timestamp,eval/episode_success_any,eval/episode_reward_ctrl
"{'path': 'media/html/render_3618816_7e88c228bd0b00c3b254.html', 'size': 4149061.0, '_type': 'html-file', 'sha256': '7e88c228bd0b00c3b254eaac799b6b15bb8d810c015224216fd7b2d27c2accfa'}",12.7294921875,2499.38525390625,3618816.0,0.0067790234461426735,0.3876953125,-0.5874039530754089,0.0,0.0,0.0,0.0,0.3876953125,8.390862831220147e-07,0.0,3618816.0,740.5029296875,225.660786478,41914.511288762194,1773786921.7233317,0.001953125,-1607.0986328125
,16.1494140625,2606.808837890625,3872768.0,0.006989324931055307,0.7421875,-0.5422599911689758,0.0,0.0,0.0,0.0,0.7421875,4.464667199499672e-06,0.0,3872768.0,770.931640625,234.961329665,41951.098115573324,1773786921.9162555,0.001953125,-1613.22119140625
,16.1708984375,2811.017333984375,4126720.0,0.006597858387976885,0.166015625,-0.5316821336746216,0.0,0.0,0.0,0.0,0.166015625,2.9256666493893135e-06,0.0,4126720.0,819.6201171875,244.093457027,41751.288094744115,1773786931.0231192,0.0029296875,-1667.068115234375
,16.1962890625,2806.85009765625,4380672.0,0.004447929561138153,0.0,-0.4542735815048218,0.0,0.0,0.0,0.0,0.0,3.762860160350101e-06,0.0,4380672.0,821.916015625,253.161244048,41848.11909541433,1773786940.1545405,0.0,-1715.1051025390625
,23.6357421875,2859.525634765625,4634624.0,0.002747864695265889,0.4326171875,-0.3411984443664551,0.0,0.0,0.0,0.0,0.4326171875,9.502422471996397e-06,0.0,4634624.0,833.84375,262.278275494,41961.002373078285,1773786949.2229247,0.001953125,-1787.7591552734375
"{'path': 'media/html/render_4888576_bf5b8afa433f37b994da.html', 'size': 4106433.0, '_type': 'html-file', 'sha256': 'bf5b8afa433f37b994dacb09ef76794a5dc45767d4e4edf6a9f29f794eb67c18'}",15.017578125,2539.3076171875,4888576.0,0.0027727868873625994,0.3642578125,-0.2595052719116211,0.0,0.0,0.0,0.0,0.3642578125,2.684992978174705e-06,0.0,4888576.0,735.3203125,290.787009466,41934.823184217305,1773786986.8495665,0.0009765625,-1576.2470703125
,16.671875,2825.842529296875,5142528.0,0.002887452719733119,0.1064453125,-0.2644593119621277,0.0,0.0,0.0,0.0,0.1064453125,2.0866241356998216e-06,0.0,5142528.0,822.33984375,300.131485679,41872.94891249837,1773786987.032317,0.0009765625,-1701.952392578125
,19.8974609375,2524.464111328125,5396480.0,0.002489692298695445,0.2373046875,-0.2419423907995224,0.0,0.0,0.0,0.0,0.2373046875,4.626977442967473e-06,0.0,5396480.0,757.970703125,309.190657711,41658.07769903112,1773786996.1933334,0.0009765625,-1652.697998046875
,18.2666015625,2927.494140625,5650432.0,0.0022130589932203293,0.5703125,-0.23838967084884644,0.0,0.0,0.0,0.0,0.5703125,1.9029529312319937e-06,0.0,5650432.0,863.783203125,318.277563267,42046.374422270455,1773787005.2524376,0.0029296875,-1885.5150146484375
,24.1640625,2943.75927734375,5904384.0,0.0024855562951415777,0.4306640625,-0.246269091963768,0.0,0.0,0.0,0.0,0.4306640625,-9.621903700463008e-07,0.0,5904384.0,879.3720703125,327.326834975,42140.59728124691,1773787014.3393154,0.001953125,-1908.1181640625
"{'_type': 'html-file', 'sha256': 'b27415c2349f51d7876407fa4bf8c495fbb67f0997eeaeb4663cd2b3a2f2165c', 'path': 'media/html/render_6158336_b27415c2349f51d78764.html', 'size': 4101617.0}",20.01953125,2933.74755859375,6158336.0,0.0026628330815583467,0.3056640625,-0.23512938618659973,0.0,0.0,0.0,0.0,0.3056640625,1.849670866249653e-06,0.0,6158336.0,881.33984375,355.819796693,42115.325898975665,1773787051.8822186,0.001953125,-1930.583251953125
,30.931640625,3093.64453125,6412288.0,0.001508495770394802,1.15625,-0.1910257637500763,0.0,0.0,0.0,0.0,1.15625,1.2728681895168847e-06,0.0,6412288.0,933.154296875,365.108430542,42165.324809314225,1773787052.0946877,0.005859375,-1968.8927001953125
,31.849609375,2968.408203125,6666240.0,0.0012255789479240775,0.6533203125,-0.14709098637104034,0.0,0.0,0.0,0.0,0.6533203125,1.096800133382203e-06,0.0,6666240.0,898.8427734375,374.20181349,41936.439542084736,1773787061.1700377,0.001953125,-1884.377685546875
,19.185546875,3133.79443359375,6920192.0,0.0009096200810745358,0.3837890625,-0.11017780750989914,0.0,0.0,0.0,0.0,0.3837890625,3.887160801241407e-06,0.0,6920192.0,926.4423828125,383.248042257,42071.6711126461,1773787070.262907,0.0029296875,-2076.43017578125
,33.4599609375,3249.8701171875,7174144.0,0.0014676693826913834,1.080078125,-0.1370512992143631,0.0,0.0,0.0,0.0,1.080078125,-3.380142288733623e-06,0.0,7174144.0,959.3349609375,392.343621551,42090.78669652934,1773787079.3098207,0.0029296875,-1995.3486328125
"{'sha256': 'c2e4a15a4caa727d10b3a32a179237e2c2a881bd71bc63e6f459d83afc64aea4', 'path': 'media/html/render_7428096_c2e4a15a4caa727d10b3.html', 'size': 4189453.0, '_type': 'html-file'}",10.3330078125,3023.5732421875,7428096.0,0.0019474583677947521,0.0,-0.17780238389968872,0.0,0.0,0.0,0.0,0.0,-2.7306007268634858e-06,0.0,7428096.0,898.4384765625,420.9341188,42048.508983320455,1773787116.9967103,0.0,-1856.2421875
,19.236328125,2380.45556640625,7682048.0,0.0022242828272283077,0.2265625,-0.22833283245563507,0.0,0.0,0.0,0.0,0.2265625,-3.894654128089314e-06,0.0,7682048.0,708.4404296875,430.206564521,42048.78121353084,1773787117.164366,0.001953125,-1531.7840576171875
,12.642578125,3121.001953125,7936000.0,0.001800383091904223,0.0009765625,-0.20486120879650116,0.0,0.0,0.0,0.0,0.0009765625,2.9963116503495257e-06,0.0,7936000.0,907.107421875,439.238870645,42033.54838318617,1773787126.2682543,0.0009765625,-1977.33837890625
,5.9326171875,2856.51953125,8189952.0,0.0016542524099349976,0.0,-0.1745053231716156,0.0,0.0,0.0,0.0,0.0,2.1460045900312252e-06,0.0,8189952.0,827.1455078125,448.330328845,42208.252664972,1773787135.3006673,0.0,-1877.512451171875
,11.2919921875,3142.08544921875,8443904.0,0.0015028814086690545,0.0,-0.15746046602725983,0.0,0.0,0.0,0.0,0.0,-5.440002041723346e-06,0.0,8443904.0,937.873046875,457.37708368,42134.20117442326,1773787144.3919268,0.0,-2018.1064453125
"{'path': 'media/html/render_8697856_f4c53c1e233bbd179e20.html', 'size': 4114301.0, '_type': 'html-file', 'sha256': 'f4c53c1e233bbd179e20de24b31eac8d8225b7dca97104203690b2b09c365fbb'}",18.5908203125,3122.791259765625,8697856.0,0.001863223616965115,0.0,-0.13905805349349976,0.0,0.0,0.0,0.0,0.0,-4.805182385325679e-08,0.0,8697856.0,927.1181640625,485.748749256,42120.4903457785,1773787181.8113286,0.0,-2058.57421875
,9.8291015625,2830.483642578125,8951808.0,0.002217451110482216,0.0,-0.13754285871982574,0.0,0.0,0.0,0.0,0.0,4.1908028833859134e-06,0.0,8951808.0,838.2314453125,495.031746544,42011.036299498264,1773787181.9989998,0.0,-1803.697509765625
,16.0146484375,2787.890625,9205760.0,0.0018801935948431492,0.0556640625,-0.09833702445030212,0.0,0.0,0.0,0.0,0.0556640625,-2.487257233951823e-06,0.0,9205760.0,834.923828125,504.134642167,41823.233313937715,1773787191.0933921,0.0009765625,-1734.2587890625
,7.185546875,3098.227783203125,9459712.0,0.0016830592649057508,0.0,-0.13568417727947235,0.0,0.0,0.0,0.0,0.0,-6.5421045292168856e-06,0.0,9459712.0,913.841796875,513.182364991,42011.6792145875,1773787200.1963587,0.0,-2025.4439697265625
,15.541015625,3061.487060546875,9713664.0,0.001779771177098155,0.0,-0.13798141479492188,0.0,0.0,0.0,0.0,0.0,7.023008492978988e-06,0.0,9713664.0,899.552734375,522.291535464,42082.54348583018,1773787209.244023,0.0,-1941.660400390625
"{'path': 'media/html/render_9967616_0e78e8c46e471b503501.html', 'size': 4094085.0, '_type': 'html-file', 'sha256': '0e78e8c46e471b503501015ef5511c3e0288194528a193a3d751bc960106dd4e'}",15.48046875,3010.29443359375,9967616.0,0.001989329233765602,0.5537109375,-0.1499645709991455,0.0,0.0,0.0,0.0,0.5537109375,4.283964244677918e-06,0.0,9967616.0,902.630859375,551.091184985,41963.65399727571,1773787247.1538014,0.0009765625,-2010.46728515625
,17.529296875,3005.982421875,10221568.0,0.002291130367666483,0.0,-0.13835977017879486,0.0,0.0,0.0,0.0,0.0,-3.037513124581892e-06,0.0,10221568.0,893.791015625,560.43362733,41956.057096690114,1773787247.335749,0.0,-1905.28857421875
,7.84765625,3248.63720703125,10475520.0,0.002858903957530856,0.0,-0.15577881038188934,0.0,0.0,0.0,0.0,0.0,2.861164603018551e-06,0.0,10475520.0,942.43359375,569.525603453,41677.82375150068,1773787256.4953983,0.0,-1970.9232177734375
,31.7138671875,3007.76806640625,10729472.0,0.0017198255518451333,0.8876953125,-0.08400848507881165,0.0,0.0,0.0,0.0,0.8876953125,1.0120999860419033e-07,0.0,10729472.0,896.2587890625,578.700095946,41784.49053818242,1773787265.5872848,0.0029296875,-1875.6483154296875
,9.7568359375,3022.589599609375,10983424.0,0.0016624649288132787,0.0,-0.06995264440774918,0.0,0.0,0.0,0.0,0.0,7.155782100198849e-08,0.0,10983424.0,892.783203125,587.800890499,41790.190639986904,1773787274.7618341,0.0,-1794.185302734375
"{'path': 'media/html/render_11237376_71b5e4f02411b751459b.html', 'size': 4103105.0, '_type': 'html-file', 'sha256': '71b5e4f02411b751459bb12480e2ae4b6743a32b9c6b591e73807633f4da7fd3'}",10.677734375,3052.23486328125,11237376.0,0.001991210738196969,0.08203125,-0.13478215038776398,0.0,0.0,0.0,0.0,0.08203125,2.9184302547946572e-06,0.0,11237376.0,906.4775390625,616.200373313,41737.22181290747,1773787312.2629323,0.0009765625,-1940.57763671875
,19.8310546875,2629.79248046875,11491328.0,0.0021853058133274317,0.0,-0.1579200178384781,0.0,0.0,0.0,0.0,0.0,1.997257413677289e-06,0.0,11491328.0,799.791015625,625.509388719,41743.149501738204,1773787312.4455237,0.0,-1693.09423828125
,15.3662109375,2393.713623046875,11745280.0,0.0021553710103034973,1.2021484375,-0.16370074450969696,0.0,0.0,0.0,0.0,1.2021484375,-7.908002771728206e-06,0.0,11745280.0,707.818359375,634.647188054,41642.90841891718,1773787321.5709045,0.001953125,-1440.5982666015625
,7.7744140625,2866.68505859375,11999232.0,0.0023369689006358385,0.0,-0.13758356869220734,0.0,0.0,0.0,0.0,0.0,6.093884621805046e-06,0.0,11999232.0,849.8134765625,643.744796913,41781.00763491007,1773787330.7088437,0.0,-1843.2548828125
,17.8837890625,3012.000244140625,12253184.0,0.0012754042400047183,0.0,-0.07440261542797089,0.0,0.0,0.0,0.0,0.0,5.139397217135411e-06,0.0,12253184.0,887.1796875,652.881132481,41767.347148916495,1773787339.8065748,0.0,-1850.63916015625
"{'path': 'media/html/render_12507136_59ce1e46093f0f7840ee.html', 'size': 4132073.0, '_type': 'html-file', 'sha256': '59ce1e46093f0f7840ee0cfec02fcb4f14043e0c324981abc8b73191702a6c9b'}",3.9873046875,3086.353515625,12507136.0,0.0014123991131782532,0.0,-0.08460374921560287,0.0,0.0,0.0,0.0,0.0,-1.2056306104568648e-06,0.0,12507136.0,905.76953125,681.899044468,41781.06991231698,1773787377.9616537,0.0,-1980.579833984375
,11.50390625,2845.70361328125,12761088.0,0.001833873800933361,0.0,-0.10622113198041916,0.0,0.0,0.0,0.0,0.0,-4.7431294092348253e-07,0.0,12761088.0,835.3564453125,691.25953991,41747.95471670899,1773787378.1486747,0.0,-1767.6346435546875
,15.8671875,3005.602294921875,13015040.0,0.00159852160140872,0.0,-0.12050903588533401,0.0,0.0,0.0,0.0,0.0,1.2362984307401348e-06,0.0,13015040.0,902.3154296875,700.357305753,41582.15817666415,1773787387.3214734,0.0,-1990.439697265625
,10.3037109375,3134.1689453125,13268992.0,0.001484199776314199,0.0,-0.08609984070062637,0.0,0.0,0.0,0.0,0.0,1.156334406005044e-06,0.0,13268992.0,928.5830078125,709.485552177,41746.57210194196,1773787396.418408,0.0,-1999.861572265625
,11.775390625,3134.97265625,13522944.0,0.0020106930751353502,0.0,-0.10728254914283752,0.0,0.0,0.0,0.0,0.0,4.048531252465182e-07,0.0,13522944.0,918.1376953125,718.579254414,41828.843790918436,1773787405.5472922,0.0,-1866.46875
"{'size': 4076029.0, '_type': 'html-file', 'sha256': '87bd2917935000510d75c98192964b99ec2a85575bf61c51c1c0f047fa8eb08d', 'path': 'media/html/render_13776896_87bd2917935000510d75.html'}",11.4423828125,2933.44921875,13776896.0,0.0021908183116465807,0.0146484375,-0.1245480477809906,0.0,0.0,0.0,0.0,0.0146484375,-9.260623983209371e-07,0.0,13776896.0,862.4833984375,747.211497561,41808.35707237062,1773787443.2739768,0.0009765625,-1771.9556884765625
,15.552734375,3187.90869140625,14030848.0,0.0025443960912525654,0.0,-0.1286957710981369,0.0,0.0,0.0,0.0,0.0,2.6067878025060054e-06,0.0,14030848.0,943.2060546875,756.531663351,41814.15396916565,1773787443.4524734,0.0,-1975.967529296875
,22.2958984375,3125.884521484375,14284800.0,0.0027126441709697247,0.0,-0.1355535089969635,0.0,0.0,0.0,0.0,0.0,-7.466775286957272e-07,0.0,14284800.0,923.3359375,765.680663729,41497.89261315836,1773787452.5933876,0.0,-1955.4195556640625
,8.962890625,2939.64404296875,14538752.0,0.0034294731449335814,0.4287109375,-0.17174014449119568,0.0,0.0,0.0,0.0,0.4287109375,-1.9028738051929395e-06,0.0,14538752.0,880.509765625,774.78961863,41704.27729757702,1773787461.742655,0.0009765625,-1905.0050048828125
,17.21484375,3066.28515625,14792704.0,0.0033492862712591887,0.0,-0.13049201667308807,0.0,0.0,0.0,0.0,0.0,-2.41064844885841e-06,0.0,14792704.0,912.666015625,783.934617698,41663.347350092205,1773787470.851308,0.0,-1991.52734375
"{'path': 'media/html/render_15046656_ec8ffc393e34d9e69ccf.html', 'size': 4154165.0, '_type': 'html-file', 'sha256': 'ec8ffc393e34d9e69ccf0534153e82a01867eaafe6b7186c19f421b1dcf3f6b1'}",12.9619140625,3189.256591796875,15046656.0,0.002896832302212715,0.0,-0.11130364239215851,0.0,0.0,0.0,0.0,0.0,2.609483772175736e-06,0.0,15046656.0,939.16796875,812.473815738,41732.260467299406,1773787508.5363927,0.0,-2080.55615234375
,12.1396484375,2924.327880859375,15300608.0,0.0034612256567925215,0.0,-0.14459961652755737,0.0,0.0,0.0,0.0,0.0,5.474652425618842e-06,0.0,15300608.0,868.16015625,821.834793613,41786.75104822712,1773787508.7319608,0.0,-1883.8560791015625
,5.974609375,3095.939453125,15554560.0,0.002911980729550123,0.0,-0.1524675041437149,0.0,0.0,0.0,0.0,0.0,-1.1224066156501067e-06,0.0,15554560.0,913.505859375,830.927303147,41658.89070911195,1773787517.89663,0.0,-2015.493408203125
,10.1904296875,3095.16748046875,15808512.0,0.003798086429014802,0.0,-0.19122853875160217,0.0,0.0,0.0,0.0,0.0,-2.6943614557239925e-06,0.0,15808512.0,933.224609375,840.078618676,41801.26249313566,1773787526.9892206,0.0,-2058.66796875
,11.16015625,3116.517822265625,16062464.0,0.003621920244768262,0.0,-0.1659599244594574,0.0,0.0,0.0,0.0,0.0,1.7436447024010704e-06,0.0,16062464.0,915.4384765625,849.179585442,41678.90173277726,1773787536.139909,0.0,-2018.7255859375
"{'path': 'media/html/render_16316416_f3a40a717312d65d4968.html', 'size': 4128313.0, '_type': 'html-file', 'sha256': 'f3a40a717312d65d4968697284c5eba44f955cec30f125d9251bc1f31645b8e4'}",20.896484375,3044.79541015625,16316416.0,0.0035780640318989754,0.662109375,-0.1753263920545578,0.0,0.0,0.0,0.0,0.662109375,-5.6453059187333565e-06,0.0,16316416.0,897.63671875,877.717139034,41748.21816020556,1773787573.7796156,0.001953125,-1928.173095703125
,26.1142578125,3222.365234375,16570368.0,0.0032784685026854277,0.0,-0.1469999998807907,0.0,0.0,0.0,0.0,0.0,4.089745743840467e-06,0.0,16570368.0,957.9052734375,887.048548289,41687.322016428414,1773787573.9696305,0.0,-2098.890380859375
,17.4951171875,3118.673583984375,16824320.0,0.0028151937294751406,0.0302734375,-0.1240292564034462,0.0,0.0,0.0,0.0,0.0302734375,-1.3556095836975146e-06,0.0,16824320.0,923.60546875,896.188951476,41536.21725967052,1773787583.1102564,0.0009765625,-2102.59326171875
,4.703125,3134.5205078125,17078272.0,0.0033635394647717476,0.0,-0.15308859944343567,0.0,0.0,0.0,0.0,0.0,2.992323288708576e-06,0.0,17078272.0,928.8828125,905.30007333,41757.58319964645,1773787592.2507408,0.0,-2054.673828125
,6.6865234375,3205.1669921875,17332224.0,0.002909591421484947,0.0,-0.14934419095516205,0.0,0.0,0.0,0.0,0.0,3.277451469330117e-06,0.0,17332224.0,958.587890625,914.451651847,41677.85473656837,1773787601.3618503,0.0,-2131.6748046875
"{'size': 4169909.0, '_type': 'html-file', 'sha256': '5d3d4be8e581881c9b6d55c060fce7c9f91ce6ad191c464e096b79cf1acdb664', 'path': 'media/html/render_17586176_5d3d4be8e581881c9b6d.html'}",21.9560546875,3261.279052734375,17586176.0,0.0018446672474965453,0.005859375,-0.09023430943489075,0.0,0.0,0.0,0.0,0.005859375,-8.740623229641642e-07,0.0,17586176.0,961.8876953125,943.025451971,41704.927187042005,1773787639.0880334,0.0009765625,-2161.77587890625
,15.8544921875,3023.96142578125,17840128.0,0.002600413979962468,0.0,-0.12871234118938446,0.0,0.0,0.0,0.0,0.0,5.266008429316571e-07,0.0,17840128.0,890.166015625,952.392333293,41714.774347341074,1773787639.2689145,0.0,-1937.8759765625
,14.6982421875,3074.5830078125,18094080.0,0.0030853806529194117,0.0,-0.1655387282371521,0.0,0.0,0.0,0.0,0.0,-3.0694311590195866e-06,0.0,18094080.0,914.7109375,961.485695473,41495.0974556692,1773787648.4541101,0.0,-2097.150390625
,16.9765625,3072.7861328125,18348032.0,0.002783761126920581,0.744140625,-0.12981568276882172,0.0,0.0,0.0,0.0,0.744140625,-1.284351355934632e-06,0.0,18348032.0,902.87890625,970.633496742,41798.16388241644,1773787657.5475745,0.001953125,-2144.259765625
,6.3837890625,3232.4365234375,18601984.0,0.00235958700068295,0.0,-0.13529373705387115,0.0,0.0,0.0,0.0,0.0,3.0512585453834618e-06,0.0,18601984.0,945.5654296875,979.720353328,41720.11881480213,1773787666.6951385,0.0,-2132.295166015625
"{'path': 'media/html/render_18855936_4b74f2b05e6f01c2ff0b.html', 'size': 4149953.0, '_type': 'html-file', 'sha256': '4b74f2b05e6f01c2ff0b0bc245dde0e3ff862d2f03ea0fbfa5fd644a615e87f5'}",17.1943359375,3207.363037109375,18855936.0,0.001792191294953227,0.0048828125,-0.11559073626995087,0.0,0.0,0.0,0.0,0.0048828125,1.2848053074776544e-06,0.0,18855936.0,946.30859375,1008.917253092,41825.62283835559,1773787704.979803,0.0009765625,-2153.543212890625
,5.798828125,3058.43115234375,19109888.0,0.003220227314159274,0.0,-0.18744851648807526,0.0,0.0,0.0,0.0,0.0,8.781166798144113e-07,0.0,19109888.0,898.00390625,1018.257298265,41799.694266398124,1773787705.1877904,0.0,-1960.86474609375
,11.9169921875,3041.3359375,19363840.0,0.004494711756706238,0.0,-0.23065195977687836,0.0,0.0,0.0,0.0,0.0,-3.2636066862323787e-06,0.0,19363840.0,900.3046875,1027.41129189,41581.44393081225,1773787714.3190022,0.0,-2072.90380859375
,18.9501953125,2900.6328125,19617792.0,0.004682527389377356,0.0,-0.25592076778411865,0.0,0.0,0.0,0.0,0.0,1.1443767107266467e-06,0.0,19617792.0,868.7890625,1036.503798804,41656.34913977436,1773787723.4725614,0.0,-2105.81640625
,33.548828125,3051.51416015625,19871744.0,0.004275389481335878,0.0,-0.24335737526416779,0.0,0.0,0.0,0.0,0.0,-1.7130985270341625e-06,0.0,19871744.0,920.091796875,1045.670246372,41798.88231238785,1773787732.5657825,0.0,-2171.4580078125
"{'path': 'media/html/render_20125696_e707ee5715afc5308ed3.html', 'size': 4084861.0, '_type': 'html-file', 'sha256': 'e707ee5715afc5308ed377157367984b256cfb84cec636ed5bf4fb4ec4918139'}",21.400390625,3091.809814453125,20125696.0,0.004542103968560696,0.0,-0.26501592993736267,0.0,0.0,0.0,0.0,0.0,-7.526148237957386e-07,0.0,20125696.0,928.0986328125,1074.418162919,41597.531771217924,1773787770.480662,0.0,-2090.7490234375
,6.6220703125,3218.875,20379648.0,0.00392187898978591,0.0,-0.2526303827762604,0.0,0.0,0.0,0.0,0.0,1.2401119420246687e-06,0.0,20379648.0,958.45703125,1083.777119099,41589.09575427684,1773787770.6774416,0.0,-2206.3720703125
,9.2763671875,3206.510498046875,20633600.0,0.005299259442836046,0.0,-0.27801448106765747,0.0,0.0,0.0,0.0,0.0,-1.5566207594019943e-06,0.0,20633600.0,932.353515625,1092.879095126,41638.63031521461,1773787779.838929,0.0,-1993.9373779296875
,16.0341796875,3080.085693359375,20887552.0,0.003610471962019801,0.0,-0.20055703818798065,0.0,0.0,0.0,0.0,0.0,6.836812644905876e-07,0.0,20887552.0,920.998046875,1102.023733081,41745.41699343311,1773787788.940924,0.0,-2119.68310546875
,13.7509765625,3094.02880859375,21141504.0,0.004981604870408773,0.0,-0.28075170516967773,0.0,0.0,0.0,0.0,0.0,-5.47281729268434e-07,0.0,21141504.0,917.5966796875,1111.155232357,41740.88552781817,1773787798.0855873,0.0,-2020.979736328125
"{'size': 4084881.0, '_type': 'html-file', 'sha256': 'd299727507e153b91f3edc3cef842c69e89a774a94443fb1d3365e0a990d68f1', 'path': 'media/html/render_21395456_d299727507e153b91f3e.html'}",27.6806640625,3004.830078125,21395456.0,0.006809784099459648,0.669921875,-0.36385005712509155,0.0,0.0,0.0,0.0,0.669921875,3.446974687904003e-06,0.0,21395456.0,926.1552734375,1139.399288451,41708.74528843554,1773787835.4618378,0.0009765625,-2110.275390625
,12.1201171875,3192.779296875,21649408.0,0.006311305332928896,0.0,-0.3819292485713959,0.0,0.0,0.0,0.0,0.0,-6.655994184256997e-06,0.0,21649408.0,939.5595703125,1148.761907892,41696.620577710615,1773787835.6868637,0.0,-2130.357421875
,14.322265625,3106.3291015625,21903360.0,0.005246876738965511,0.0,-0.33868905901908875,0.0,0.0,0.0,0.0,0.0,3.4328343190281885e-06,0.0,21903360.0,935.12109375,1157.911328855,41565.931372296895,1773787844.8237019,0.0,-2087.18115234375
,8.2978515625,3076.91064453125,22157312.0,0.006397274322807789,0.0,-0.33804982900619507,0.0,0.0,0.0,0.0,0.0,-1.3188557659304934e-06,0.0,22157312.0,909.931640625,1167.018472562,41684.40666689469,1773787853.9728024,0.0,-2014.4613037109375
,11.986328125,3115.322998046875,22411264.0,0.006277055945247412,0.7314453125,-0.2964678406715393,0.0,0.0,0.0,0.0,0.7314453125,2.1357254809117876e-06,0.0,22411264.0,911.923828125,1176.173904519,41672.22599510529,1773787863.0804653,0.0009765625,-1900.30224609375
"{'path': 'media/html/render_22665216_d0611b82b0fdbfcf4b4c.html', 'size': 4081753.0, '_type': 'html-file', 'sha256': 'd0611b82b0fdbfcf4b4cb0a4471b90b19e9ac2050d2f943fbaf3b5fbb45cfaa1'}",11.666015625,3119.5126953125,22665216.0,0.006677908357232809,0.0,-0.31771084666252136,0.0,0.0,0.0,0.0,0.0,3.738644863915397e-06,0.0,22665216.0,924.2294921875,1204.908969164,41661.61835349931,1773787900.9714055,0.0,-2047.740234375
,2.5576171875,2709.619384765625,22919168.0,0.006654852535575628,0.0,-0.35366860032081604,0.0,0.0,0.0,0.0,0.0,-7.952179998937936e-07,0.0,22919168.0,784.5302734375,1214.297396892,41711.753882957375,1773787901.1603541,0.0,-1785.484130859375
,5.841796875,3226.71142578125,23173120.0,0.0060508763417601585,0.0,-0.3685566484928131,0.0,0.0,0.0,0.0,0.0,-2.1693257679089584e-07,0.0,23173120.0,949.96875,54924.247574712,41430.71438218324,1773787910.3590899,0.0,-2209.634765625
