training/log_alpha,training/actor_loss,training/alpha_loss,training/critic_loss,eval/episode_success_hard,eval/episode_success_easy,training/sps,eval/episode_success,eval/episode_reward_dist,eval/episode_reward_survive,_timestamp,training/entropy,eval/episode_dist,step,_step,eval/episode_success_any,eval/episode_reward,_runtime,eval/episode_reward_near,render,eval/episode_reward_ctrl
0.0,-0.3826969861984253,-2.5964054657379165e-06,0.010904008522629738,0.0,9.48046875,41906.348512664634,0.0,0.0,944.572265625,1773785211.9794395,0.0,3170.2783203125,22665216.0,22665216.0,0.0,0.0,1201.213033863,0.0,"{'path': 'media/html/render_22665216_2e3840667e0e362cfcd0.html', 'size': 4110701.0, '_type': 'html-file', 'sha256': '2e3840667e0e362cfcd00871fe4ba815dac950c2c5c8315a4326cd48d4f8a5d5'}",-2331.597412109375
0.0,-0.40112483501434326,2.634888232933008e-06,0.009886428713798523,0.0,7.607421875,41923.479165486715,0.0,0.0,895.751953125,1773785212.2057753,0.0,3035.099365234375,22919168.0,22919168.0,0.0,0.0,1210.598265831,0.0,,-2065.59765625
0.0,-0.39648154377937317,3.1372621833725134e-06,0.009639181196689606,0.0,9.46484375,41690.77626267659,0.0,0.0,917.876953125,1773785221.3642015,0.0,3131.49365234375,23173120.0,23173120.0,0.0,0.0,1219.654522541,0.0,,-2155.83154296875
0.0,-0.34333595633506775,6.924322860868415e-06,0.010209525935351849,0.0,12.326171875,42006.488402932824,0.1474609375,0.0,966.4365234375,1773785230.41975,0.0,3297.843994140625,23427072.0,23427072.0,0.0009765625,0.1474609375,1228.741061686,0.0,,-2314.245849609375
0.0,-0.2962934672832489,-3.2639677556289826e-06,0.008123963139951229,0.0,5.5986328125,42081.89840002152,0.0,0.0,978.375,1773785239.506688,0.0,3421.41015625,23681024.0,23681024.0,0.0,0.0,1237.798030041,0.0,,-2275.36572265625
0.0,-0.31084200739860535,8.933843673730735e-06,0.00782215315848589,0.0,5.8916015625,41991.05940351474,0.0,0.0,972.62109375,1773785277.281819,0.0,3265.11767578125,23934976.0,23934976.0,0.0,0.0,1266.515438481,0.0,"{'path': 'media/html/render_23934976_065c5f7bb099548e96b1.html', 'size': 4101925.0, '_type': 'html-file', 'sha256': '065c5f7bb099548e96b1eadb6dffe6633d950580141b3fca4da7e91daa47d17f'}",-2120.966796875
0.0,-0.3505496382713318,4.915071372124658e-07,0.009546917863190174,0.0,5.0380859375,41998.23843136197,0.0,0.0,900.7783203125,1773785277.471621,0.0,3116.20166015625,24188928.0,24188928.0,0.0,0.0,1275.794830782,0.0,,-2130.376220703125
0.0,-0.32953688502311707,6.301992470980622e-06,0.008377081714570522,0.0,9.33984375,41817.40599013108,0.0,0.0,950.255859375,1773785286.5606437,0.0,3200.046142578125,24442880.0,24442880.0,0.0,0.0,1284.877943177,0.0,,-2233.20654296875
0.0,-0.31124696135520935,-4.300078671803931e-06,0.009678978472948074,0.0,17.3505859375,42119.10459754825,0.0,0.0,946.8203125,1773785295.643673,0.0,3138.158203125,24696832.0,24696832.0,0.0,0.0,1293.921999911,0.0,,-2245.33203125
0.0,-0.33782055974006653,-6.452748039009748e-06,0.010031746700406075,0.0,7.7431640625,42085.336869103834,0.0009765625,0.0,932.478515625,1773785304.6876638,0.0,3186.67529296875,24950784.0,24950784.0,0.0009765625,0.0009765625,1303.002196065,0.0,,-2041.2606201171875
0.0,-0.41525354981422424,-4.8844194679986686e-06,0.011089027859270573,0.0,6.328125,42152.491165979016,0.0,0.0,950.4423828125,1773785342.5879223,0.0,3232.57373046875,25204736.0,25204736.0,0.0,0.0,1331.821554463,0.0,"{'_type': 'html-file', 'sha256': 'f2a28ab45c01094ddf65033f68cd01286fc2e8e6509c2f3685c6b3050234fa63', 'path': 'media/html/render_25204736_f2a28ab45c01094ddf65.html', 'size': 4188033.0}",-2293.79052734375
0.0,-0.42801767587661743,1.5951642126310617e-05,0.010410570539534092,0.0,20.0537109375,42046.29973315657,0.78125,0.0,950.4169921875,1773785342.7687724,0.0,3202.601318359375,25458688.0,25458688.0,0.0009765625,0.78125,1341.119035045,0.0,,-2230.3818359375
0.0,-0.4190114140510559,-3.990797097230825e-07,0.01239018514752388,0.0,20.240234375,41974.8808244157,0.1240234375,0.0,951.619140625,1773785351.8848317,0.0,3224.12060546875,25712640.0,25712640.0,0.0009765625,0.1240234375,1350.180922876,0.0,,-2192.28466796875
0.0,-0.45189645886421204,-1.4309514426713577e-06,0.012052332051098347,0.0,9.126953125,41987.50887753474,0.0,0.0,959.50390625,1773785360.946641,0.0,3259.08056640625,25966592.0,25966592.0,0.0,0.0,1359.270663927,0.0,,-2211.024169921875
0.0,-0.38535696268081665,2.332888925593579e-06,0.010928929783403873,0.0,19.44921875,42093.795765604424,0.6533203125,0.0,953.54296875,1773785370.0363104,0.0,3186.41259765625,26220544.0,26220544.0,0.001953125,0.6533203125,1368.33336733,0.0,,-2194.428466796875
0.0,-0.35362622141838074,-1.698728624432988e-06,0.008525022305548191,0.0,7.7958984375,41958.16927466798,0.0,0.0,975.49609375,1773785407.8322072,0.0,3327.11865234375,26474496.0,26474496.0,0.0,0.0,1397.065829771,0.0,"{'path': 'media/html/render_26474496_3cdb8c5bd49d9d16be36.html', 'size': 4120565.0, '_type': 'html-file', 'sha256': '3cdb8c5bd49d9d16be36e047912db4748d17deb2f546a1727852347175f8f3a4'}",-2226.688720703125
0.0,-0.4136005938053131,4.151233497395879e-06,0.00990945752710104,0.0,11.6328125,42163.425384723996,0.0,0.0,953.6953125,1773785408.0333972,0.0,3239.0361328125,26728448.0,26728448.0,0.0,0.0,1406.347434189,0.0,,-2239.29736328125
0.0,-0.41456297039985657,5.594889103122114e-07,0.010994184762239456,0.0,8.67578125,41891.30106280577,0.0,0.0,929.12109375,1773785417.1130452,0.0,3120.02587890625,26982400.0,26982400.0,0.0,0.0,1415.423726778,0.0,,-2112.131591796875
0.0,-0.43644315004348755,-2.2349217942974064e-06,0.010988453403115273,0.0,8.822265625,42183.79219353905,0.048828125,0.0,970.6494140625,1773785426.1889641,0.0,3254.761474609375,27236352.0,27236352.0,0.0009765625,0.048828125,1424.452793013,0.0,,-2275.187744140625
0.0,-0.5616169571876526,9.451297046325635e-06,0.013843387365341187,0.0,13.767578125,42182.59605797478,0.0,0.0,936.65625,1773785435.218503,0.0,3168.044189453125,27490304.0,27490304.0,0.0,0.0,1433.541424407,0.0,,-2182.025146484375
0.0,-0.43049660325050354,2.4536532237107167e-06,0.011898024007678032,0.0,9.779296875,42049.973092170665,0.0,0.0,959.2861328125,1773785473.2428608,0.0,3244.26904296875,27744256.0,27744256.0,0.0,0.0,1462.476479278,0.0,"{'size': 4090985.0, '_type': 'html-file', 'sha256': '2351e1e1ebf10637de0347bec0fce412be991052b4183b6e5e8a41a7efb21634', 'path': 'media/html/render_27744256_2351e1e1ebf10637de03.html'}",-2143.829345703125
0.0,-0.3850778043270111,5.743566362070851e-06,0.01213409285992384,0.0,8.84765625,42126.755665290104,0.0,0.0,960.5263671875,1773785473.423731,0.0,3264.351318359375,27998208.0,27998208.0,0.0,0.0,1471.748056193,0.0,,-2147.701416015625
0.0,-0.448665052652359,-1.5265153479049332e-06,0.014689297415316105,0.0,2.58984375,42105.0707083668,0.0,0.0,954.2568359375,1773785482.5138528,0.0,3317.865234375,28252160.0,28252160.0,0.0,0.0,1480.773882209,0.0,,-2153.4482421875
0.0,-0.4401201903820038,2.6802265438163886e-06,0.012840610928833485,0.0,11.962890625,42206.10185499283,0.0810546875,0.0,949.6591796875,1773785491.5398896,0.0,3237.201171875,28506112.0,28506112.0,0.0009765625,0.0810546875,1489.862937764,0.0,,-2225.63232421875
0.0,-0.44842877984046936,2.6790794436237775e-06,0.012406065128743649,0.0,23.7392578125,42116.468263440045,0.0,0.0,944.10546875,1773785500.6286366,0.0,3082.10693359375,28760064.0,28760064.0,0.0,0.0,1498.896650977,0.0,,-2291.35400390625
0.0,-0.49533212184906006,1.9787037217611214e-06,0.014528879895806313,0.0,20.5234375,42167.49650526828,0.0,0.0,905.388671875,1773785538.4236724,0.0,3052.544921875,29014016.0,29014016.0,0.0,0.0,1527.657295832,0.0,"{'path': 'media/html/render_29014016_072a2979184872d900ff.html', 'size': 4058109.0, '_type': 'html-file', 'sha256': '072a2979184872d900fffce276845eaddda71e592aaf7cbf1e3c594ed9b7b76c'}",-2068.8984375
0.0,-0.48109015822410583,2.9303321298357332e-06,0.012758312746882439,0.0,17.9775390625,42167.49149725703,0.0,0.0,938.4775390625,1773785538.6135938,0.0,3164.2529296875,29267968.0,29267968.0,0.0,0.0,1536.938506774,0.0,,-2108.702392578125
0.0,-0.39231187105178833,-1.9038718619412975e-06,0.011471506208181381,0.0,19.482421875,41861.53304738451,0.0,0.0,912.8037109375,1773785547.7041807,0.0,3060.27880859375,29521920.0,29521920.0,0.0,0.0,1546.032050666,0.0,,-2078.91064453125
0.0,-0.378168523311615,1.671818722570606e-06,0.009350269101560116,0.0,9.189453125,42031.52314874682,0.0,0.0,937.1435546875,1773785556.7979176,0.0,3181.76953125,29775872.0,29775872.0,0.0,0.0,1555.056531259,0.0,,-2014.7879638671875
0.0,-0.4207024872303009,-1.050485593623307e-06,0.011678206734359264,0.0,36.4189453125,42222.80733178335,0.26171875,0.0,930.4658203125,1773785565.8222332,0.0,3077.5302734375,30029824.0,30029824.0,0.001953125,0.26171875,1564.121069096,0.0,,-2089.9150390625
0.0,-0.44643935561180115,-1.4510542314383201e-06,0.011386031284928322,0.0,23.806640625,42130.89136403893,0.6376953125,0.0,859.845703125,1773785603.8559997,0.0,2870.468017578125,30283776.0,30283776.0,0.0009765625,0.6376953125,1593.089635871,0.0,"{'path': 'media/html/render_30283776_68795558656c67d41cd9.html', 'size': 4168081.0, '_type': 'html-file', 'sha256': '68795558656c67d41cd99489c27e099221892af37dbcdbe86f5d0032b2b7f28b'}",-1870.70751953125
0.0,-0.4590080678462982,7.09533060216927e-06,0.010228238068521023,0.0,22.666015625,42235.66708654432,0.0,0.0,969.03125,1773785604.068147,0.0,3255.853271484375,30537728.0,30537728.0,0.0,0.0,1602.40308342,0.0,,-2157.50390625
0.0,-0.5168208479881287,2.247483052997268e-06,0.011008492670953274,0.0,23.470703125,41944.52320083458,0.0,0.0,912.64453125,1773785613.1689262,0.0,3052.58544921875,30791680.0,30791680.0,0.0,0.0,1611.453125356,0.0,,-2006.73681640625
0.0,-0.4060322344303131,2.0294519345043227e-06,0.009563691914081573,0.0,12.2275390625,42041.647954209635,0.0,0.0,942.9794921875,1773785622.2188604,0.0,3181.68994140625,31045632.0,31045632.0,0.0,0.0,1620.535022944,0.0,,-2049.570068359375
0.0,-0.35569360852241516,-8.383108252019156e-07,0.008466328494250774,0.0,5.9619140625,42017.62545464773,0.0,0.0,920.306640625,1773785631.300785,0.0,3200.22607421875,31299584.0,31299584.0,0.0,0.0,1629.589584403,0.0,,-1926.3958740234375
0.0,-0.3261559307575226,-4.3049263354077993e-07,0.008790181949734688,0.0,14.5087890625,42040.02347622206,0.0,0.0,916.6181640625,1773785669.6322503,0.0,3047.28564453125,31553536.0,31553536.0,0.0,0.0,1658.865863375,0.0,"{'path': 'media/html/render_31553536_1bfc55b03d686e518781.html', 'size': 4047437.0, '_type': 'html-file', 'sha256': '1bfc55b03d686e5187815cf53e9d74057b35598377cc52e8efc0123e73022431'}",-2145.2685546875
0.0,-0.25045910477638245,2.7852920538862236e-06,0.006689287722110748,0.0,26.67578125,42208.237611885415,0.0,0.0,951.7119140625,1773785669.817981,0.0,3195.074951171875,31807488.0,31807488.0,0.0,0.0,1668.152985985,0.0,,-2177.24609375
0.0,-0.3055163323879242,-4.409066605148837e-06,0.008117184042930603,0.0,14.892578125,41761.49936545295,0.0,0.0,925.5703125,1773785678.9188137,0.0,3119.73388671875,32061440.0,32061440.0,0.0,0.0,1677.218364562,0.0,,-2067.22412109375
0.0,-0.2912922203540802,1.435307126484986e-06,0.008513899520039558,0.0,16.5537109375,42156.9689546523,0.0,0.0,862.3076171875,1773785687.984119,0.0,2930.662353515625,32315392.0,32315392.0,0.0,0.0,1686.27528317,0.0,,-1890.8961181640625
0.0,-0.3118351101875305,-4.79055825053365e-06,0.011276804842054844,0.0,16.7998046875,42011.86977309805,0.0,0.0,858.0224609375,1773785697.0409954,0.0,2922.90869140625,32569344.0,32569344.0,0.0,0.0,1695.355974491,0.0,,-1948.8837890625
0.0,-0.37525075674057007,2.545350980653893e-06,0.010902014560997486,0.0,8.169921875,42084.38574697252,0.0,0.0,918.2255859375,1773785733.9775941,0.0,3196.0537109375,32823296.0,32823296.0,0.0,0.0,1723.211224089,0.0,"{'sha256': '8ba4d765df6da66cb1c7b16c862c392f6c8cea4ee7d368d26db01b9706ad889b', 'path': 'media/html/render_32823296_8ba4d765df6da66cb1c7.html', 'size': 4092737.0, '_type': 'html-file'}",-2075.72265625
0.0,-0.45424097776412964,3.7544482438534033e-06,0.011695613153278828,0.0,15.8017578125,41998.73522611398,0.0,0.0,916.0419921875,1773785734.1663835,0.0,3031.1875,33077248.0,33077248.0,0.0,0.0,1732.516890807,0.0,,-2091.39404296875
0.0,-0.31946319341659546,2.556261733843712e-06,0.010434676893055439,0.0,7.46484375,41913.89443462461,0.009765625,0.0,812.513671875,1773785743.282663,0.0,2793.932861328125,33331200.0,33331200.0,0.0009765625,0.009765625,1741.582337711,0.0,,-1830.486328125
0.0,-0.3618354797363281,-7.922854905473287e-08,0.011517107486724854,0.0,26.923828125,41951.5045724164,0.0,0.0,906.6787109375,1773785752.348191,0.0,3026.817626953125,33585152.0,33585152.0,0.0,0.0,1750.665188723,0.0,,-2044.1212158203125
0.0,-0.31350943446159363,4.987758529750863e-06,0.00888743344694376,0.0,17.318359375,42030.033788827895,0.0,0.0,900.6982421875,1773785761.4304466,0.0,3063.3369140625,33839104.0,33839104.0,0.0,0.0,1759.716962512,0.0,,-1972.647705078125
0.0,-0.3751119077205658,1.694472871349717e-06,0.008882934227585793,0.0,29.13671875,42033.463787178574,0.0,0.0,903.1376953125,1773785799.6770318,0.0,3014.871337890625,34093056.0,34093056.0,0.0,0.0,1788.910649217,0.0,"{'path': 'media/html/render_34093056_596b5533bb9b08989714.html', 'size': 4121437.0, '_type': 'html-file', 'sha256': '596b5533bb9b08989714ea1cb31520534f53a68d543c04b90815c54058b9d50e'}",-2110.57763671875
0.0,-0.40076276659965515,-2.4748426312726224e-06,0.00888940878212452,0.0,23.2275390625,41989.951972237126,0.609375,0.0,854.638671875,1773785799.882559,0.0,2888.62451171875,34347008.0,34347008.0,0.0009765625,0.609375,1798.205743972,0.0,,-1955.714599609375
0.0,-0.3280431032180786,-7.461547397724644e-07,0.010496712289750576,0.0,26.3203125,41846.53419882936,0.052734375,0.0,854.2333984375,1773785808.9709258,0.0,2917.86865234375,34600960.0,34600960.0,0.0009765625,0.052734375,1807.282618735,0.0,,-1988.17822265625
0.0,-0.24584037065505981,5.8389914556755684e-06,0.007564430590718985,0.0,27.3720703125,42083.15866340032,0.0,0.0,924.1962890625,1773785818.0483198,0.0,3109.878173828125,34854912.0,34854912.0,0.0,0.0,1816.342562775,0.0,,-2063.230224609375
0.0,-0.29744595289230347,8.533872346561111e-07,0.007845677435398102,0.0,13.919921875,41971.92511747409,0.0,0.0,890.73828125,1773785827.1085045,0.0,3016.15283203125,35108864.0,35108864.0,0.0,0.0,1825.426475903,0.0,,-2026.7076416015625
0.0,-0.2931079864501953,-1.935029104060959e-06,0.007941443473100662,0.0,23.2783203125,42052.99127088601,0.0,0.0,936.46875,1773785865.1191783,0.0,3251.02294921875,35362816.0,35362816.0,0.0,0.0,1854.352799694,0.0,"{'path': 'media/html/render_35362816_9b366e45dd017cc6a20d.html', 'size': 4194757.0, '_type': 'html-file', 'sha256': '9b366e45dd017cc6a20d94fc2eb461e3faedb5cd5d5c088889f9fca2ebbe2045'}",-2142.4970703125
0.0,-0.28977853059768677,3.7899433209531708e-06,0.009307535365223885,0.0,10.443359375,41984.78969656499,0.0,0.0,879.474609375,1773785865.3083255,0.0,2964.014404296875,35616768.0,35616768.0,0.0,0.0,1863.65537757,0.0,,-1966.350830078125
0.0,-0.2963626980781555,-4.738850520880078e-07,0.007651997730135918,0.0,15.5419921875,41867.21798551019,0.0,0.0,842.607421875,1773785874.421193,0.0,2850.3984375,35870720.0,35870720.0,0.0,0.0,1872.711730443,0.0,,-1959.304443359375
0.0,-0.35012733936309814,-4.692462425737176e-06,0.008064222522079945,0.0,8.458984375,42029.64239326773,0.0,0.0,825.8291015625,1773785883.477496,0.0,2801.01904296875,36124672.0,36124672.0,0.0,0.0,1881.795515389,0.0,,-1844.8079833984375
0.0,-0.3568525016307831,8.12405801298155e-07,0.009952383115887642,0.0,8.265625,42032.90313989156,0.0,0.0,883.923828125,1773785892.5613935,0.0,3008.86181640625,36378624.0,36378624.0,0.0,0.0,1890.840875436,0.0,,-2015.4091796875
0.0,-0.3183363080024719,9.07920778558946e-08,0.008019901812076569,0.0,8.0654296875,42089.896866322546,0.0,0.0,907.0654296875,1773785929.782129,0.0,3102.08203125,36632576.0,36632576.0,0.0,0.0,1919.015751237,0.0,"{'size': 4121865.0, '_type': 'html-file', 'sha256': '0700b7060c2f7330f6de78a2c455eacc5497a49c38254e1ca42cdefc92346768', 'path': 'media/html/render_36632576_0700b7060c2f7330f6de.html'}",-2014.418701171875
0.0,-0.31410589814186096,1.1278650617896346e-06,0.006154439877718687,0.0,16.0712890625,42028.3886497865,0.0,0.0,831.1767578125,1773785930.0526268,0.0,2806.369140625,36886528.0,36886528.0,0.0,0.0,1928.395446856,0.0,,-1855.9136962890625
0.0,-0.3663909137248993,-1.6044592712205485e-06,0.008451733738183975,0.0,6.716796875,41718.169420547936,0.0,0.0,928.7568359375,1773785939.1610813,0.0,3223.423583984375,37140480.0,37140480.0,0.0,0.0,1937.485434829,0.0,,-2066.433349609375
0.0,-0.4115850329399109,5.181693722988712e-07,0.00919035542756319,0.0,10.5341796875,41972.525487599974,0.0,0.0,917.63671875,1773785948.251246,0.0,3110.4072265625,37394432.0,37394432.0,0.0,0.0,1946.539470197,0.0,,-2031.3515625
0.0,-0.3710440993309021,-1.5632294889655896e-06,0.00884164683520794,0.0,19.853515625,42013.377731840934,0.0,0.0,936.6904296875,1773785957.304996,0.0,3155.649169921875,37648384.0,37648384.0,0.0,0.0,1955.60139032,0.0,,-2170.46240234375
0.0,-0.3912848234176636,1.4576914963981835e-06,0.010101895779371262,0.0,16.60546875,42177.00886513498,0.00390625,0.0,881.27734375,1773785995.4980278,0.0,2971.64404296875,37902336.0,37902336.0,0.0009765625,0.00390625,1984.731653879,0.0,"{'path': 'media/html/render_37902336_9342164c15e432017e3f.html', 'size': 4086129.0, '_type': 'html-file', 'sha256': '9342164c15e432017e3f810b46d89c4364c8d1805133b3012f8044952698e954'}",-1856.3453369140625
0.0,-0.37813350558280945,-1.6817770074339933e-06,0.011403749696910381,0.0,17.912109375,42183.37454073212,0.0,0.0,773.302734375,1773785995.6898906,0.0,2560.279296875,38156288.0,38156288.0,0.0,0.0,1994.032340654,0.0,,-1727.2593994140625
0.0,-0.3774716556072235,2.083222625515191e-06,0.00802121963351965,0.0,28.1337890625,41950.465314295136,0.931640625,0.0,889.48046875,1773786004.797898,0.0,2960.9794921875,38410240.0,38410240.0,0.0029296875,0.931640625,2003.094508117,0.0,,-1995.5341796875
0.0,-0.406806617975235,6.091709110478405e-07,0.00936133787035942,0.0,28.0732421875,41953.99305309437,0.203125,0.0,886.4287109375,1773786013.8603246,0.0,2942.920654296875,38664192.0,38664192.0,0.0029296875,0.203125,2012.178319674,0.0,,-1957.23486328125
0.0,-0.4141078591346741,2.3732172849122435e-07,0.009942092932760715,0.0,19.4580078125,42053.58566076937,0.0,0.0,856.2255859375,1773786022.9442039,0.0,2861.68701171875,38918144.0,38918144.0,0.0,0.0,2021.223801997,0.0,,-1791.5736083984375
0.0,-0.42774468660354614,3.1116285299503943e-06,0.009228470735251904,0.0,28.544921875,42100.40758086622,0.91015625,0.0,929.59375,1773786061.0545504,0.0,3116.284423828125,39172096.0,39172096.0,0.0029296875,0.91015625,2050.28816285,0.0,"{'path': 'media/html/render_39172096_20f429b30ba717c99281.html', 'size': 4060389.0, '_type': 'html-file', 'sha256': '20f429b30ba717c99281fd6ae03f26b53d5dc39f26d7a08e59c3bbbbec837175'}",-2115.1943359375
0.0,-0.4294162690639496,-7.014147058725939e-07,0.01044378150254488,0.0,31.0908203125,42168.5749247329,2.326171875,0.0,858.3818359375,1773786061.2515895,0.0,2846.28857421875,39426048.0,39426048.0,0.00390625,2.326171875,2059.570405125,0.0,,-1795.1656494140625
0.0,-0.4736573100090027,1.4937030528017203e-06,0.012126913294196129,0.0,22.259765625,41945.49774400844,0.0,0.0,939.775390625,1773786070.3360658,0.0,3115.15380859375,39680000.0,39680000.0,0.0,0.0,2068.639223529,0.0,,-2101.14208984375
0.0,-0.5021588206291199,-8.786721991782542e-06,0.015500152483582497,0.0,51.5263671875,42137.164779223844,2.4267578125,0.0,878.0986328125,1773786079.4048395,0.0,2856.04833984375,39933952.0,39933952.0,0.0068359375,2.4267578125,2077.687585202,0.0,,-1855.332763671875
0.0,-0.4753926992416382,2.587394419606426e-06,0.01399397011846304,0.0,38.6591796875,42053.37812049311,0.513671875,0.0,859.5224609375,1773786088.453225,0.0,2795.0556640625,40187904.0,40187904.0,0.0009765625,0.513671875,2086.767748202,0.0,,-1849.86865234375
0.0,-0.4097544848918915,-1.5241354276440688e-06,0.01203307043761015,0.0,27.3623046875,42046.96364569483,0.0,0.0,946.728515625,1773786125.608506,0.0,3160.525146484375,40441856.0,40441856.0,0.0,0.0,2114.842128337,0.0,"{'sha256': 'ea1aa222713cd537c29086895581a80bb966208ef0b3ec0ecf07f11666ff0f06', 'path': 'media/html/render_40441856_ea1aa222713cd537c290.html', 'size': 4094281.0, '_type': 'html-file'}",-2057.284423828125
0.0,-0.43624189496040344,-2.1729581476392923e-06,0.014198143035173416,0.0,17.462890625,42098.81849253969,0.0,0.0,829.8701171875,1773786125.8252416,0.0,2793.9482421875,40695808.0,40695808.0,0.0,0.0,2124.167775304,0.0,,-1776.7701416015625
0.0,-0.3910175561904907,1.3214402088124189e-06,0.013835770078003407,0.0,17.32421875,41920.99430321795,0.0,0.0,823.572265625,1773786134.933512,0.0,2801.9189453125,40949760.0,40949760.0,0.0,0.0,2133.211159444,0.0,,-1832.960693359375
0.0,-0.4074881374835968,1.8112726820618263e-06,0.012465925887227058,0.0,33.2412109375,42107.16795466578,1.6357421875,0.0,904.2705078125,1773786143.976848,0.0,3041.81689453125,41203712.0,41203712.0,0.001953125,1.6357421875,2142.28280541,0.0,,-1969.395751953125
0.0,-0.39786019921302795,8.319061635120306e-06,0.013533972203731537,0.0,16.7587890625,42134.70119099199,0.4619140625,0.0,861.7314453125,1773786153.0485497,0.0,2894.94873046875,41457664.0,41457664.0,0.0009765625,0.4619140625,2151.338494422,0.0,,-1886.768310546875
0.0,-0.482058584690094,1.959053406608291e-06,0.015475078485906124,0.0,25.705078125,42037.84332208051,0.0,0.0,803.423828125,1773786191.3627205,0.0,2678.6015625,41711616.0,41711616.0,0.0,0.0,2180.596374206,0.0,"{'path': 'media/html/render_41711616_84a2fe7c502db6c1215b.html', 'size': 4125949.0, '_type': 'html-file', 'sha256': '84a2fe7c502db6c1215b1414dd7848403626327080bdb7da78c3f15d1b0d707e'}",-1840.916748046875
0.0,-0.5522984266281128,-5.534351203095866e-06,0.017007162794470787,0.0,40.5107421875,41984.562976141504,0.927734375,0.0,811.3154296875,1773786191.5557997,0.0,2679.0341796875,41965568.0,41965568.0,0.0029296875,0.927734375,2189.899703516,0.0,,-1820.826904296875
0.0,-0.4579771161079407,-7.06213143075729e-07,0.015603246167302132,0.0,15.3095703125,41897.51321237496,0.0,0.0,927.1474609375,1773786200.665445,0.0,3124.926025390625,42219520.0,42219520.0,0.0,0.0,2198.967597442,0.0,,-2008.7020263671875
0.0,-0.40198346972465515,-3.1697786084805557e-07,0.015417497605085373,0.0,19.787109375,42147.11040287683,0.919921875,0.0,849.646484375,1773786209.7333593,0.0,2827.728271484375,42473472.0,42473472.0,0.0009765625,0.919921875,2208.017085542,0.0,,-1909.33544921875
0.0,-0.393431156873703,2.011893002418219e-06,0.0159519724547863,0.0,37.3818359375,42068.083681352655,3.4912109375,0.0,833.533203125,1773786218.7828498,0.0,2803.0458984375,42727424.0,42727424.0,0.005859375,3.4912109375,2217.081851641,0.0,,-1853.897705078125
0.0,-0.36443281173706055,-6.691906264677527e-07,0.012783068232238293,0.0,30.7412109375,42238.95988041536,0.0,0.0,918.49609375,1773786257.30272,0.0,3058.8798828125,42981376.0,42981376.0,0.0,0.0,2246.536339167,0.0,"{'sha256': '57b59359a258d978488b774d6ddc6a2da17c7e2b3a32cf5787ada5486d81d72b', 'path': 'media/html/render_42981376_57b59359a258d978488b.html', 'size': 4063173.0, '_type': 'html-file'}",-2004.049560546875
0.0,-0.46421656012535095,3.1635822779207956e-06,0.019648713991045952,0.0,27.650390625,41954.07402455622,2.6171875,0.0,892.97265625,1773786257.5125022,0.0,2945.12939453125,43235328.0,43235328.0,0.0048828125,2.6171875,2255.872489731,0.0,,-1970.408447265625
0.0,-0.48368558287620544,2.4442506401101127e-06,0.019424468278884888,0.0,37.828125,41930.05573689851,0.052734375,0.0,692.7626953125,1773786266.638176,0.0,2298.4208984375,43489280.0,43489280.0,0.0009765625,0.052734375,2264.910895612,0.0,,-1557.3914794921875
0.0,-0.4844881296157837,3.4438112379575614e-06,0.01575913466513157,0.0,28.7265625,42127.15553623564,2.7138671875,0.0,655.84765625,1773786275.6766362,0.0,2125.55615234375,43743232.0,43743232.0,0.00390625,2.7138671875,2273.979169921,0.0,,-1468.581787109375
0.0,-0.4689542353153229,2.1597359136649175e-06,0.014000040479004383,0.0,10.017578125,42226.19018984844,0.0,0.0,752.453125,1773786284.7445445,0.0,2580.0,43997184.0,43997184.0,0.0,0.0,2283.028822447,0.0,,-1667.4190673828125
0.0,-0.46220558881759644,-4.323471330280881e-06,0.016763383522629738,0.0,38.2373046875,42040.2773444848,1.7119140625,0.0,881.9208984375,1773786321.7193308,0.0,2945.452880859375,44251136.0,44251136.0,0.0029296875,1.7119140625,2310.952981903,0.0,"{'sha256': '98e7fd385847f1dfd72a63126ea889d18df5a320a9cf3cde553b1fff8e1493b1', 'path': 'media/html/render_44251136_98e7fd385847f1dfd72a.html', 'size': 4104529.0, '_type': 'html-file'}",-1888.7667236328125
0.0,-0.5204663276672363,-2.773900860120193e-06,0.02037649415433407,0.0,18.9443359375,42173.8392715332,0.0,0.0,819.98046875,1773786321.9374285,0.0,2751.789794921875,44505088.0,44505088.0,0.0,0.0,2320.252956496,0.0,,-1704.793701171875
0.0,-0.5792377591133118,3.111227670160588e-06,0.022484568879008293,0.0,19.0478515625,41929.11657194859,0.0,0.0,869.791015625,1773786331.0186949,0.0,2954.359375,44759040.0,44759040.0,0.0,0.0,2329.326116955,0.0,,-1831.12890625
0.0,-0.6175861954689026,-2.3461641376343323e-06,0.025431662797927856,0.0,27.4130859375,42166.72528554877,2.6201171875,0.0,905.466796875,1773786340.091764,0.0,3035.72607421875,45012992.0,45012992.0,0.0029296875,2.6201171875,2338.365393573,0.0,,-1940.8507080078125
0.0,-0.6055609583854675,-2.423128307782463e-06,0.026011241599917412,0.0,19.5009765625,42124.574836113294,0.0,0.0,865.9521484375,1773786349.1310794,0.0,2900.0771484375,45266944.0,45266944.0,0.0,0.0,2347.45541728,0.0,,-1887.267333984375
