eval/episode_success_any,_step,training/log_alpha,training/sps,step,_runtime,_timestamp,eval/episode_reward_near,eval/episode_reward,render,training/actor_loss,training/critic_loss,eval/episode_success,eval/episode_reward_ctrl,eval/episode_reward_dist,eval/episode_success_easy,eval/episode_success_hard,training/entropy,eval/episode_dist,training/alpha_loss,eval/episode_reward_survive
0.0,23681024.0,0.0,42255.461727743284,23681024.0,1236.551364351,1773762216.6166177,0.0,0.0,,-0.4146941006183624,0.010342089459300041,0.0,-1882.2562255859375,0.0,7.3818359375,0.0,0.0,2986.92578125,6.222809588507516e-06,880.3251953125
0.0009765625,23934976.0,0.0,42168.56824704327,23934976.0,1265.287891106,1773762254.389134,0.0,0.0234375,"{'size': 4073141.0, '_type': 'html-file', 'sha256': '378604d0431a374e2179a1143bfe7b46a8805fb104c375e38a5af7b482c26e60', 'path': 'media/html/render_23934976_378604d0431a374e2179.html'}",-0.40621063113212585,0.010691141709685326,0.0234375,-1987.42529296875,0.0,21.7099609375,0.0,0.0,2797.34765625,-5.836772061229567e-07,841.3310546875
0.0009765625,24188928.0,0.0,42184.518929138096,24188928.0,1274.540707344,1773762254.5694232,0.0,0.435546875,,-0.41493040323257446,0.00959751196205616,0.435546875,-1705.28369140625,0.0,12.6083984375,0.0,0.0,2863.842529296875,-1.2820224810639047e-06,834.6083984375
0.0009765625,24442880.0,0.0,41971.020459944666,24442880.0,1283.608568822,1773762263.6415236,0.0,0.080078125,,-0.3503393828868866,0.008403407409787178,0.080078125,-1953.9908447265625,0.0,17.0498046875,0.0,0.0,2785.7294921875,1.6636724922136636e-06,843.810546875
0.0,24696832.0,0.0,42254.653762097536,24696832.0,1292.63444015,1773762272.709449,0.0,0.0,,-0.3952449858188629,0.010409739799797535,0.0,-1936.353271484375,0.0,25.93359375,0.0,0.0,2956.376953125,1.8676869331102353e-06,866.91796875
0.0009765625,24950784.0,0.0,42239.55786398724,24950784.0,1301.696272696,1773762281.7352915,0.0,0.0029296875,,-0.3596283197402954,0.010226871818304062,0.0029296875,-1885.700439453125,0.0,11.16015625,0.0,0.0,2940.82666015625,-3.5482028692968015e-07,873.423828125
0.0009765625,25204736.0,0.0,42298.753139410546,25204736.0,1330.408876727,1773762319.510235,0.0,0.80859375,"{'sha256': '8ddb84356ad37b341c00a5ae622a1046bcbe43f4212166400e44fb0ab6213a94', 'path': 'media/html/render_25204736_8ddb84356ad37b341c00.html', 'size': 4158301.0, '_type': 'html-file'}",-0.3959323465824127,0.011165056377649307,0.80859375,-1952.0291748046875,0.0,18.345703125,0.0,0.0,3015.3505859375,9.264085178983805e-07,889.86328125
0.0009765625,25458688.0,0.0,42191.455084232635,25458688.0,1339.691072835,1773762319.689516,0.0,0.3662109375,,-0.36116623878479004,0.010114101693034172,0.3662109375,-1992.05322265625,0.0,10.3193359375,0.0,0.0,3257.4189453125,2.71377939498052e-06,937.4697265625
0.0,25712640.0,0.0,42114.37175574807,25712640.0,1348.732262072,1773762328.7916653,0.0,0.0,,-0.326827734708786,0.009968189522624016,0.0,-1983.532958984375,0.0,7.361328125,0.0,0.0,2950.85009765625,-1.485699726799794e-06,873.0009765625
0.0009765625,25966592.0,0.0,42149.847314976585,25966592.0,1357.803152283,1773762337.8329372,0.0,0.513671875,,-0.34793099761009216,0.008809246122837067,0.513671875,-1825.9501953125,0.0,12.5986328125,0.0,0.0,2914.801513671875,3.0904902814654633e-06,851.771484375
0.0,26220544.0,0.0,42253.36644498779,26220544.0,1366.848213498,1773762346.9034367,0.0,0.0,,-0.3184467852115631,0.009217260405421257,0.0,-1783.7421875,0.0,8.2744140625,0.0,0.0,2944.188232421875,-5.233824140304932e-06,858.7158203125
0.001953125,26474496.0,0.0,42108.47134869816,26474496.0,1395.668917776,1773762384.770282,0.0,0.2294921875,"{'path': 'media/html/render_26474496_e839b7b165c78c99236d.html', 'size': 4174265.0, '_type': 'html-file', 'sha256': 'e839b7b165c78c99236d710b9468240f99f06b63793db337ceb58f5cdb4996ea'}",-0.36186397075653076,0.010572206228971481,0.2294921875,-1716.5382080078125,0.0,11.6533203125,0.0,0.0,2898.6962890625,-1.416329808989758e-07,847.73046875
0.0,26728448.0,0.0,42343.15338713022,26728448.0,1404.92986616,1773762384.9579139,0.0,0.0,,-0.32305994629859924,0.01023161318153143,0.0,-1959.8895263671875,0.0,12.5556640625,0.0,0.0,3262.79345703125,7.438447937602177e-06,943.0546875
0.001953125,26982400.0,0.0,41966.08439606316,26982400.0,1413.985171882,1773762394.0305505,0.0,1.0751953125,,-0.3876964747905731,0.010288722813129425,1.0751953125,-1574.3353271484375,0.0,15.1630859375,0.0,0.0,2598.7138671875,-7.3680012064869516e-06,764.3837890625
0.0,27236352.0,0.0,42343.611242649116,27236352.0,1422.994309923,1773762403.0860147,0.0,0.0,,-0.2798568904399872,0.00814373791217804,0.0,-1786.97607421875,0.0,9.8779296875,0.0,0.0,2895.09326171875,9.089603736356366e-06,851.94921875
0.0,27490304.0,0.0,42350.736211582574,27490304.0,1432.067289623,1773762412.0952182,0.0,0.0,,-0.3005213737487793,0.007571530994027853,0.0,-1910.0660400390625,0.0,16.2998046875,0.0,0.0,3042.7080078125,-1.3284658280099393e-06,907.9892578125
0.0009765625,27744256.0,0.0,42201.75909124082,27744256.0,1460.78873132,1773762449.8901024,0.0,0.0625,"{'path': 'media/html/render_27744256_f4bf1ffe9d2330c6e5bf.html', 'size': 4107605.0, '_type': 'html-file', 'sha256': 'f4bf1ffe9d2330c6e5bf53887286da683b0ebcbb093de2ac375a14347f2b981b'}",-0.3415766656398773,0.01023981161415577,0.0625,-1901.9296875,0.0,13.6455078125,0.0,0.0,2933.6513671875,1.6863056089277961e-06,867.5341796875
0.0,27998208.0,0.0,42266.38235201217,27998208.0,1470.023098956,1773762450.0662425,0.0,0.0,,-0.3279649317264557,0.008863653056323528,0.0,-1775.1458740234375,0.0,13.142578125,0.0,0.0,2900.27978515625,-3.522361069485669e-08,850.22265625
0.0,28252160.0,0.0,42366.061669109695,28252160.0,1479.031534967,1773762459.1239643,0.0,0.0,,-0.32099243998527527,0.00909371580928564,0.0,-1892.093994140625,0.0,10.6474609375,0.0,0.0,3010.152587890625,-8.777095104051114e-07,885.3154296875
0.0,28506112.0,0.0,42372.40194894802,28506112.0,1488.087356809,1773762468.132243,0.0,0.0,,-0.3191855549812317,0.009475062601268291,0.0,-1857.138427734375,0.0,13.2919921875,0.0,0.0,2908.764892578125,3.1047545689943945e-06,852.724609375
0.0009765625,28760064.0,0.0,42337.319962689646,28760064.0,1497.095944676,1773762477.188162,0.0,0.8046875,,-0.3052176535129547,0.009965615347027779,0.8046875,-1799.031005859375,0.0,17.84375,0.0,0.0,2911.884765625,-1.1759204880945617e-06,856.609375
0.0,29014016.0,0.0,42365.921806603954,29014016.0,1525.954245739,1773762515.0556092,0.0,0.0,"{'sha256': 'bea0d4e167687b6f705a854fb05ace027d8bc9168a430c3473038ae1a0309c9c', 'path': 'media/html/render_29014016_bea0d4e167687b6f705a.html', 'size': 4200025.0, '_type': 'html-file'}",-0.23758307099342346,0.0075746080838143826,0.0,-1968.505615234375,0.0,16.0126953125,0.0,0.0,3081.453125,3.612961336330045e-06,914.298828125
0.0,29267968.0,0.0,42386.199708504115,29267968.0,1535.255541104,1773762515.2831805,0.0,0.0,,-0.3180381655693054,0.008909097872674465,0.0,-1976.101318359375,0.0,20.6806640625,0.0,0.0,3012.132568359375,-2.992918780364562e-06,905.5341796875
0.0,29521920.0,0.0,41987.697561710156,29521920.0,1544.315091775,1773762524.3562176,0.0,0.0,,-0.3306582272052765,0.009553477168083191,0.0,-1942.35009765625,0.0,22.78125,0.0,0.0,3169.51904296875,4.400255420478061e-06,931.029296875
0.0,29775872.0,0.0,42265.33917435065,29775872.0,1553.319605304,1773762533.4157257,0.0,0.0,,-0.35453951358795166,0.009616496041417122,0.0,-2098.24609375,0.0,21.9326171875,0.0,0.0,3178.8193359375,-2.8116951398260426e-06,944.8603515625
0.0,30029824.0,0.0,42376.85240138452,30029824.0,1562.352588822,1773762542.4204316,0.0,0.0,,-0.3121296465396881,0.010039431042969227,0.0,-2048.653564453125,0.0,20.62109375,0.0,0.0,3115.88232421875,1.1239241075600148e-06,920.697265625
0.0,30283776.0,0.0,42368.479919886064,30283776.0,1591.193740953,1773762580.2950966,0.0,0.0,"{'path': 'media/html/render_30283776_064d51c182cbf452e317.html', 'size': 4175773.0, '_type': 'html-file', 'sha256': '064d51c182cbf452e317389b009947d53719362ade21b3186875eed8aba001f8'}",-0.4076198935508728,0.014614530839025974,0.0,-1850.462646484375,0.0,7.345703125,0.0,0.0,2781.6298828125,-2.329956032554037e-06,821.5595703125
0.0,30537728.0,0.0,42383.885684717294,30537728.0,1600.464744525,1773762580.4834206,0.0,0.0,,-0.3837319612503052,0.010590121150016785,0.0,-2011.2288818359375,0.0,11.55078125,0.0,0.0,3075.5205078125,3.5610032682598103e-06,908.5185546875
0.0,30791680.0,0.0,42089.876907945574,30791680.0,1609.495778078,1773762589.5655398,0.0,0.0,,-0.3711738586425781,0.012083631940186024,0.0,-1948.2882080078125,0.0,11.5439453125,0.0,0.0,3036.96435546875,-2.208827709182515e-06,905.3701171875
0.001953125,31045632.0,0.0,42203.49307955468,31045632.0,1618.560555392,1773762598.5965683,0.0,0.8095703125,,-0.4213007390499115,0.014481903985142708,0.8095703125,-1997.445068359375,0.0,14.9462890625,0.0,0.0,3043.34423828125,-7.57273983253981e-06,907.7685546875
0.0,31299584.0,0.0,42189.88752425276,31299584.0,1627.593434009,1773762607.6612592,0.0,0.0,,-0.3422938287258148,0.012362276203930378,0.0,-1870.0960693359375,0.0,6.578125,0.0,0.0,2998.690673828125,1.2961678294232115e-05,873.4697265625
0.0009765625,31553536.0,0.0,42194.179372816914,31553536.0,1655.590437955,1773762644.6917784,0.0,0.0078125,"{'path': 'media/html/render_31553536_e0f352f5b00ad99e7e24.html', 'size': 4038993.0, '_type': 'html-file', 'sha256': 'e0f352f5b00ad99e7e24c408156bf0aa2ad326611f8e847604c64b18a1e61b48'}",-0.31574469804763794,0.009706330485641956,0.0078125,-1652.796142578125,0.0,8.4912109375,0.0,0.0,2576.775634765625,-2.6807419999386184e-06,738.3232421875
0.0,31807488.0,0.0,42397.00407804999,31807488.0,1664.870970536,1773762644.883575,0.0,0.0,,-0.28271323442459106,0.008683010935783386,0.0,-1871.0673828125,0.0,15.34765625,0.0,0.0,2927.81396484375,2.3282891561393626e-06,856.3916015625
0.0,32061440.0,0.0,41893.65882626223,32061440.0,1673.914123855,1773762653.9717298,0.0,0.0,,-0.3259984254837036,0.009986928664147854,0.0,-1995.7431640625,0.0,10.927734375,0.0,0.0,2961.56884765625,3.4932400012621656e-06,879.5419921875
0.0,32315392.0,0.0,42328.443316606375,32315392.0,1682.949381023,1773762663.0149093,0.0,0.0,,-0.4049995541572571,0.01211579144001007,0.0,-1573.8072509765625,0.0,14.1962890625,0.0,0.0,2526.535400390625,-3.611028432715102e-06,751.2177734375
0.001953125,32569344.0,0.0,42186.827942645345,32569344.0,1692.005357383,1773762672.0501761,0.0,0.8955078125,,-0.4000132083892822,0.011970347724854946,0.8955078125,-1839.184326171875,0.0,15.80078125,0.0,0.0,2977.87890625,6.3430643422179855e-06,878.09765625
0.0,32823296.0,0.0,42276.60217809748,32823296.0,1720.850671306,1773762709.9520226,0.0,0.0,"{'sha256': 'e5268f2fe26ee780b2b5c8613e2bdd8625f32b7d23ed99d6ee199b17dfb00fec', 'path': 'media/html/render_32823296_e5268f2fe26ee780b2b5.html', 'size': 4154889.0, '_type': 'html-file'}",-0.3491620719432831,0.011141402646899223,0.0,-2021.83251953125,0.0,20.2490234375,0.0,0.0,3166.24658203125,2.985271748912055e-06,916.3984375
0.0,33077248.0,0.0,42143.28999450079,33077248.0,1730.118671312,1773762710.1426785,0.0,0.0,,-0.3959733247756958,0.012747683562338352,0.0,-1778.6348876953125,0.0,17.46484375,0.0,0.0,2788.9951171875,-3.9500587263319176e-06,820.9775390625
0.001953125,33331200.0,0.0,42164.39343562738,33331200.0,1739.16298908,1773762719.2189584,0.0,0.927734375,,-0.4225383400917053,0.01370763499289751,0.927734375,-1799.2034912109375,0.0,23.2275390625,0.0,0.0,2835.947021484375,4.357199031801429e-06,850.482421875
0.0,33585152.0,0.0,42108.58954039751,33585152.0,1748.217403654,1773762728.2637568,0.0,0.0,,-0.42929813265800476,0.01556645892560482,0.0,-1896.564697265625,0.0,25.2421875,0.0,0.0,2888.74755859375,1.6781665408416302e-06,860.580078125
0.0009765625,33839104.0,0.0,42235.17471897292,33839104.0,1757.256130434,1773762737.3181531,0.0,0.0703125,,-0.36567744612693787,0.012984078377485275,0.0703125,-2134.1162109375,0.0,29.6083984375,0.0,0.0,3077.09228515625,-2.303401060999022e-06,925.548828125
0.0,34093056.0,0.0,42163.95280004924,34093056.0,1786.129338236,1773762775.230716,0.0,0.0,"{'size': 4125649.0, '_type': 'html-file', 'sha256': '216e4fae387dd5634c890cb86acb4ad27540f19f625a4a66a1430a92d8164665', 'path': 'media/html/render_34093056_216e4fae387dd5634c89.html'}",-0.408588171005249,0.012485272251069546,0.0,-1820.59521484375,0.0,20.408203125,0.0,0.0,2884.1357421875,2.5079582428588765e-06,845.943359375
0.001953125,34347008.0,0.0,42165.73208959126,34347008.0,1795.378783328,1773762775.4203568,0.0,0.853515625,,-0.516291081905365,0.015540363267064095,0.853515625,-1853.7587890625,0.0,17.4365234375,0.0,0.0,2967.42041015625,-1.820506327021576e-06,880.04296875
0.0,34600960.0,0.0,42043.153072922156,34600960.0,1804.431522143,1773762784.4796114,0.0,0.0,,-0.5145342946052551,0.01514784712344408,0.0,-1928.756591796875,0.0,17.197265625,0.0,0.0,2946.9306640625,-1.6760635546120284e-08,878.8115234375
0.0,34854912.0,0.0,42286.4660089313,34854912.0,1813.474897079,1773762793.5323768,0.0,0.0,,-0.42228323221206665,0.013109379447996616,0.0,-1792.054931640625,0.0,18.7509765625,0.0,0.0,2810.2861328125,1.3182068414607784e-06,828.248046875
0.0009765625,35108864.0,0.0,42108.977413593435,35108864.0,1822.527963229,1773762802.575739,0.0,0.75,,-0.4408714175224304,0.012648425996303558,0.75,-1830.179931640625,0.0,25.0634765625,0.0,0.0,2733.005126953125,-1.2155243211964262e-06,820.7763671875
0.0,35362816.0,0.0,42266.6641194415,35362816.0,1851.493221816,1773762840.594505,0.0,0.0,"{'path': 'media/html/render_35362816_a548fa29d4175a3fc85c.html', 'size': 4048825.0, '_type': 'html-file', 'sha256': 'a548fa29d4175a3fc85c3c4594a1c0adff5d3fb2019b448a22dad42a1dd1afa5'}",-0.4925886392593384,0.013895407319068909,0.0,-1731.30517578125,0.0,21.7666015625,0.0,0.0,2716.208251953125,7.408566915501069e-08,812.6806640625
0.0009765625,35616768.0,0.0,42152.4661437525,35616768.0,1860.826322438,1773762840.822873,0.0,0.1533203125,,-0.4891056716442108,0.015099055133759975,0.1533203125,-1612.903076171875,0.0,21.224609375,0.0,0.0,2550.54833984375,6.15034650763846e-06,752.6123046875
0.0,35870720.0,0.0,41996.02949301619,35870720.0,1869.863065088,1773762849.9268394,0.0,0.0,,-0.44759199023246765,0.013135101646184921,0.0,-1691.221435546875,0.0,18.880859375,0.0,0.0,2779.795166015625,-9.719964282339788e-07,831.708984375
0.0,36124672.0,0.0,42161.70136276478,36124672.0,1878.917860168,1773762858.9633543,0.0,0.0,,-0.4692843556404114,0.01366437692195177,0.0,-1719.82177734375,0.0,13.1259765625,0.0,0.0,2752.8525390625,4.7572993366884475e-07,807.4638671875
0.0009765625,36378624.0,0.0,42249.34073288147,36378624.0,1887.943928057,1773762868.0186548,0.0,0.1708984375,,-0.5361888408660889,0.012966092675924301,0.1708984375,-1621.02734375,0.0,22.537109375,0.0,0.0,2709.072998046875,4.252686267136596e-06,804.337890625
0.0009765625,36632576.0,0.0,42226.48983576912,36632576.0,1915.981211726,1773762905.0825837,0.0,0.5966796875,"{'_type': 'html-file', 'sha256': '832ebed115136d5026a50aff2f2e3f31a84ab0ff0a55e34090d07e007effc4aa', 'path': 'media/html/render_36632576_832ebed115136d5026a5.html', 'size': 4178077.0}",-0.574091911315918,0.015469266101717949,0.5966796875,-1693.200927734375,0.0,26.9150390625,0.0,0.0,2663.8828125,-5.500284260051558e-06,807.994140625
0.0,36886528.0,0.0,42207.19395739401,36886528.0,1925.263272692,1773762905.2887166,0.0,0.0,,-0.5738795399665833,0.017916832119226456,0.0,-1632.1361083984375,0.0,28.4931640625,0.0,0.0,2633.381591796875,4.335504399932688e-06,807.3515625
0.0009765625,37140480.0,0.0,42003.24831673804,37140480.0,1934.332557968,1773762914.3639615,0.0,0.7890625,,-0.6490815877914429,0.019442243501544,0.7890625,-1650.973388671875,0.0,26.609375,0.0,0.0,2782.46728515625,-8.342239198100287e-06,832.2431640625
0.0,37394432.0,0.0,42133.68450310287,37394432.0,1943.375388031,1773762923.4332669,0.0,0.0,,-0.6838146448135376,0.02185772731900215,0.0,-1703.5631103515625,0.0,26.69921875,0.0,0.0,2673.539794921875,8.263710697065108e-06,813.03125
0.0,37648384.0,0.0,42144.83908577812,37648384.0,1952.419759601,1773762932.4762135,0.0,0.0,,-0.8029161691665649,0.02378791943192482,0.0,-1695.0906982421875,0.0,18.9755859375,0.0,0.0,2667.98828125,-6.802633265579061e-07,792.6875
0.0,37902336.0,0.0,42343.26111694976,37902336.0,1981.272505615,1773762970.3738763,0.0,0.0,"{'size': 4144745.0, '_type': 'html-file', 'sha256': '591050d0236aa65f20584dc1e1aa5c90c5fb74a0b9438925a51747d385892312', 'path': 'media/html/render_37902336_591050d0236aa65f2058.html'}",-0.7476582527160645,0.023858601227402687,0.0,-1693.9449462890625,0.0,18.06640625,0.0,0.0,2704.10107421875,4.868307769356761e-06,811.349609375
0.0,38156288.0,0.0,42284.109146995484,38156288.0,1990.529114805,1773762970.5506158,0.0,0.0,,-0.6836772561073303,0.02006889507174492,0.0,-1773.439453125,0.0,16.26171875,0.0,0.0,2833.31689453125,-1.1929861329917912e-06,835.3974609375
0.001953125,38410240.0,0.0,42162.66265868417,38410240.0,1999.577438042,1773762979.629827,0.0,0.8505859375,,-0.7475809454917908,0.021718624979257584,0.8505859375,-1506.336669921875,0.0,24.3115234375,0.0,0.0,2530.470703125,-2.6233030894218246e-06,761.791015625
0.0009765625,38664192.0,0.0,42091.62666423453,38664192.0,2008.63232182,1773762988.6781626,0.0,0.294921875,,-0.6752762198448181,0.023393778130412102,0.294921875,-1495.633056640625,0.0,21.5693359375,0.0,0.0,2611.6376953125,-6.838070021331077e-07,766.2685546875
0.0,38918144.0,0.0,42264.79580316858,38918144.0,2017.654321051,1773762997.7330062,0.0,0.0,,-0.7537919282913208,0.0271435733884573,0.0,-1509.5771484375,0.0,16.9013671875,0.0,0.0,2600.031494140625,6.303291229414754e-06,772.56640625
0.0009765625,39172096.0,0.0,42286.05135676787,39172096.0,2046.666661515,1773763035.7680123,0.0,0.1943359375,"{'path': 'media/html/render_39172096_b50b50cc1f3833df5efa.html', 'size': 4154153.0, '_type': 'html-file', 'sha256': 'b50b50cc1f3833df5efad6e9da558d6bf539721eb094f92fd7dbb2b17c65edaf'}",-0.7967607378959656,0.025607828050851822,0.1943359375,-1530.23779296875,0.0,19.5263671875,0.0,0.0,2689.27587890625,-1.1259384109507664e-06,814.3310546875
0.0,39426048.0,0.0,42361.483758019895,39426048.0,2055.9559203,1773763035.9822562,0.0,0.0,,-0.8098533153533936,0.026746971532702446,0.0,-1428.6812744140625,0.0,17.970703125,0.0,0.0,2667.4912109375,3.4765150758175878e-06,793.798828125
0.0029296875,39680000.0,0.0,41963.696981475456,39680000.0,2065.002942673,1773763045.0568264,0.0,1.783203125,,-0.7466919422149658,0.024704210460186005,1.783203125,-1482.62744140625,0.0,23.0576171875,0.0,0.0,2546.2958984375,-4.312706096243346e-06,766.2763671875
0.0009765625,39933952.0,0.0,42300.68661531447,39933952.0,2074.030278796,1773763054.1033387,0.0,0.921875,,-0.6867316961288452,0.023152142763137817,0.921875,-1604.4210205078125,0.0,15.57421875,0.0,0.0,2698.62109375,1.3219361107985605e-06,799.3515625
0.0009765625,40187904.0,0.0,42215.156472955394,40187904.0,2083.090544098,1773763063.1311927,0.0,0.728515625,,-0.5761621594429016,0.022406185045838356,0.728515625,-1547.0220947265625,0.0,18.197265625,0.0,0.0,2765.025390625,5.613898338197032e-06,819.5859375
0.0,40441856.0,0.0,42200.38470993413,40441856.0,2111.12042806,1773763100.2218006,0.0,0.0,"{'sha256': '52fe7621b85313fcf6abb965597690ef23ef4ca36b78ad625d036783a2d96414', 'path': 'media/html/render_40441856_52fe7621b85313fcf6ab.html', 'size': 4098693.0, '_type': 'html-file'}",-0.719327449798584,0.02270876057446003,0.0,-1550.361328125,0.0,14.888671875,0.0,0.0,2776.75634765625,-2.0071845483471407e-06,822.1376953125
0.0009765625,40695808.0,0.0,42229.99718102433,40695808.0,2120.397659308,1773763100.420352,0.0,0.404296875,,-0.8140907287597656,0.024977093562483788,0.404296875,-1484.44970703125,0.0,17.3671875,0.0,0.0,2662.511474609375,3.55461384060618e-06,799.86328125
0.0009765625,40949760.0,0.0,42175.418998888825,40949760.0,2129.416196964,1773763109.4983578,0.0,0.005859375,,-0.7790527939796448,0.02700212225317955,0.005859375,-1593.907470703125,0.0,27.4013671875,0.0,0.0,2591.25146484375,-2.9818399980285903e-06,781.591796875
0.001953125,41203712.0,0.0,42285.55949247891,41203712.0,2138.461712695,1773763118.5169883,0.0,1.806640625,,-0.7870646119117737,0.028234796598553658,1.806640625,-1463.1923828125,0.0,33.0224609375,0.0,0.0,2602.6318359375,-7.822069164831191e-06,782.4345703125
0.0,41457664.0,0.0,42355.44653962004,41457664.0,2147.490584303,1773763127.5624774,0.0,0.0,,-0.7921379208564758,0.02998306229710579,0.0,-1647.416259765625,0.0,21.2060546875,0.0,0.0,2799.127197265625,-3.4168277096569e-08,837.1904296875
0.0009765625,41711616.0,0.0,42247.52756944255,41711616.0,2176.646415765,1773763165.747722,0.0,0.0087890625,"{'sha256': 'dfd49b12ce7baacc9454bc26dc66056ec79a24ad108c62bdfcd2872f57b390a9', 'path': 'media/html/render_41711616_dfd49b12ce7baacc9454.html', 'size': 4143665.0, '_type': 'html-file'}",-0.7451971769332886,0.026396822184324265,0.0087890625,-1544.3626708984375,0.0,25.8564453125,0.0,0.0,2812.01806640625,8.63323930389015e-06,836.939453125
0.001953125,41965568.0,0.0,42246.66796315696,41965568.0,2185.953084631,1773763165.9633503,0.0,0.357421875,,-0.7132696509361267,0.030263230204582214,0.357421875,-1407.115966796875,0.0,19.4990234375,0.0,0.0,2639.80810546875,-1.999925871132291e-06,788.1875
0.00390625,42219520.0,0.0,42063.97691510611,42219520.0,2194.999606152,1773763175.0537121,0.0,0.734375,,-0.6556633114814758,0.02442735806107521,0.734375,-1602.3096923828125,0.0,37.62109375,0.0,0.0,2798.849853515625,-3.4785914522217354e-06,850.9482421875
0.0009765625,42473472.0,0.0,42327.49463075799,42473472.0,2204.02336489,1773763184.1003,0.0,0.4375,,-0.630128800868988,0.02510763704776764,0.4375,-1548.4495849609375,0.0,30.119140625,0.0,0.0,2765.775634765625,3.3577669000806054e-06,827.3798828125
0.00390625,42727424.0,0.0,42256.81455267919,42727424.0,2213.06645394,1773763193.124088,0.0,0.66796875,,-0.6793047189712524,0.028335271403193474,0.66796875,-1581.028564453125,0.0,38.494140625,0.0,0.0,2765.11767578125,-4.3908203224418685e-06,834.615234375
0.0,42981376.0,0.0,42413.165232104904,42981376.0,2242.31333033,1773763231.4146874,0.0,0.0,"{'sha256': '1c1aa2853ab4951d18fd8f8e165305cfb11fd8e662d04238d377a27063917bd3', 'path': 'media/html/render_42981376_1c1aa2853ab4951d18fd.html', 'size': 4126217.0, '_type': 'html-file'}",-0.5693748593330383,0.024734651669859886,0.0,-1655.344970703125,0.0,32.8837890625,0.0,0.0,2787.667724609375,4.21352160628885e-06,829.3388671875
0.0029296875,43235328.0,0.0,42140.12546661556,43235328.0,2251.663271827,1773763231.672868,0.0,0.203125,,-0.62696373462677,0.02377149648964405,0.203125,-1646.864013671875,0.0,40.4482421875,0.0,0.0,2693.8037109375,-1.3351751476875506e-05,817.9658203125
0.001953125,43489280.0,0.0,42169.88713178368,43489280.0,2260.685796015,1773763240.7640839,0.0,0.1416015625,,-0.5765217542648315,0.02352757379412651,0.1416015625,-1427.235107421875,0.0,19.5078125,0.0,0.0,2502.863525390625,5.4413753787230235e-06,759.1982421875
0.0009765625,43743232.0,0.0,42241.539538411416,43743232.0,2269.730560554,1773763249.786542,0.0,0.8525390625,,-0.5741223692893982,0.02574368566274643,0.8525390625,-1359.7967529296875,0.0,35.9462890625,0.0,0.0,2482.095703125,3.280209284639568e-06,748.1513671875
0.0,43997184.0,0.0,42379.116759262775,43997184.0,2278.76385241,1773763258.8311234,0.0,0.0,,-0.7360765933990479,0.028620656579732895,0.0,-1479.463623046875,0.0,31.515625,0.0,0.0,2571.896728515625,1.0746053931143251e-06,777.984375
0.0,44251136.0,0.0,42166.65851460564,44251136.0,2306.882553904,1773763295.9837396,0.0,0.0,"{'path': 'media/html/render_44251136_e590006ec383280c0208.html', 'size': 4131445.0, '_type': 'html-file', 'sha256': 'e590006ec383280c02082efd190896f46f39c1e5c870224909a5fe80b623cdfb'}",-0.7392930388450623,0.029386159032583237,0.0,-1459.16650390625,0.0,33.8056640625,0.0,0.0,2692.92041015625,2.686506377358455e-06,794.7470703125
0.001953125,44505088.0,0.0,42329.16158754719,44505088.0,2316.139089046,1773763296.1781,0.0,1.2021484375,,-0.7909116744995117,0.028840849176049232,1.2021484375,-1449.923583984375,0.0,33.96484375,0.0,0.0,2575.2412109375,1.3863631238564267e-06,769.5615234375
0.001953125,44759040.0,0.0,42068.30798172797,44759040.0,2325.185843194,1773763305.2392247,0.0,0.8349609375,,-0.7303004264831543,0.028400607407093048,0.8349609375,-1448.909423828125,0.0,37.2158203125,0.0,0.0,2544.6484375,9.69158122643421e-07,768.5263671875
0.0068359375,45012992.0,0.0,42360.358387045766,45012992.0,2334.211117611,1773763314.2865622,0.0,3.1533203125,,-0.8285247683525085,0.027987953275442123,3.1533203125,-1453.953857421875,0.0,54.7802734375,0.0,0.0,2473.03515625,1.935490672622109e-06,761.677734375
0.0009765625,45266944.0,0.0,42255.87410386187,45266944.0,2343.277962391,1773763323.3118052,0.0,0.001953125,,-0.9143271446228027,0.03204450383782387,0.001953125,-1437.3486328125,0.0,30.9462890625,0.0,0.0,2762.45361328125,3.336245299578877e-06,828.4873046875
0.0009765625,45520896.0,0.0,42243.12434170108,45520896.0,2372.445601315,1773763361.5469236,0.0,0.3828125,"{'path': 'media/html/render_45520896_5f68638d84538e44e58b.html', 'size': 4204353.0, '_type': 'html-file', 'sha256': '5f68638d84538e44e58b858673bdc6b94624e61048e08b1d7b5fdc7153f932f2'}",-0.8272400498390198,0.02974894270300865,0.3828125,-1449.6429443359375,0.0,34.23828125,0.0,0.0,2525.9345703125,1.8149607967643533e-06,770.337890625
0.00390625,45774848.0,0.0,42180.30254083649,45774848.0,2381.705871705,1773763361.7316656,0.0,2.5283203125,,-0.693309485912323,0.024387584999203682,2.5283203125,-1349.465087890625,0.0,37.59375,0.0,0.0,2408.1044921875,-7.66641733207507e-06,718.79296875
0.0,46028800.0,0.0,42234.94696098654,46028800.0,2390.747352072,1773763370.8064847,0.0,0.0,,-0.7415809631347656,0.025393979623913765,0.0,-1483.902099609375,0.0,16.62109375,0.0,0.0,2609.12646484375,1.1070127584389411e-05,773.23046875
