_step,eval/episode_reward_ctrl,_runtime,eval/episode_reward_survive,eval/episode_reward,training/entropy,eval/episode_success_easy,training/sps,training/log_alpha,render,eval/episode_success_any,eval/episode_reward_dist,eval/episode_success,training/alpha_loss,eval/episode_dist,training/actor_loss,eval/episode_reward_near,training/critic_loss,_timestamp,eval/episode_success_hard,step
23681024.0,-2031.5362548828125,1240.411030993,888.060546875,0.8544921875,0.0,27.9140625,41794.63114093353,0.0,,0.0009765625,0.0,0.8544921875,-1.237238848261768e-06,2935.771484375,-0.4047476351261139,0.0,0.011935633607208729,1773759512.0332298,0.0,23681024.0
23934976.0,-1951.0869140625,1269.075327308,896.0009765625,0.9482421875,0.0,27.08984375,41726.80500314924,0.0,"{'size': 4128669.0, '_type': 'html-file', 'sha256': '40e4c35b98c44f949cfa987a0dc294ba531631f9112436956ebbed89b5b83b96', 'path': 'media/html/render_23934976_40e4c35b98c44f949cfa.html'}",0.0009765625,0.0,0.9482421875,-5.038710355620424e-07,2952.30224609375,-0.30978161096572876,0.0,0.00814840104430914,1773759549.797089,0.0,23934976.0
24188928.0,-2100.97265625,1278.390047938,910.9541015625,0.017578125,0.0,43.3544921875,41718.56974230726,0.0,,0.0009765625,0.0,0.017578125,2.7566457561079005e-07,2997.150634765625,-0.33960890769958496,0.0,0.00868993066251278,1773759549.977042,0.0,24188928.0
24442880.0,-1889.4696044921875,1287.520633239,866.521484375,0.8798828125,0.0,28.560546875,41538.80250796193,0.0,,0.0009765625,0.0,0.8798828125,2.515970436434145e-06,2905.21826171875,-0.34913894534111023,0.0,0.009768982417881489,1773759559.1110845,0.0,24442880.0
24696832.0,-2064.53076171875,1296.606917094,913.2919921875,0.6845703125,0.0,36.0048828125,41819.31212950281,0.0,,0.0029296875,0.0,0.6845703125,-1.0073960083900602e-06,2989.034423828125,-0.3381127417087555,0.0,0.011332106776535511,1773759568.2414923,0.0,24696832.0
24950784.0,-2082.822509765625,1305.727202887,938.1474609375,0.0,0.0,13.1806640625,41785.18882772383,0.0,,0.0,0.0,0.0,-6.08884420216782e-07,3143.84228515625,-0.3486413061618805,0.0,0.012476961128413677,1773759577.3278937,0.0,24950784.0
25204736.0,-2140.730712890625,1334.627572241,937.0341796875,0.6943359375,0.0,25.9990234375,41878.19074301564,0.0,"{'size': 4088153.0, '_type': 'html-file', 'sha256': '7ad29e89d1b8cfe15db046ca38175bd678a2c7956645ecb3320ec7b8b2940fe1', 'path': 'media/html/render_25204736_7ad29e89d1b8cfe15db0.html'}",0.001953125,0.0,0.6943359375,-5.681271886714967e-06,3076.87646484375,-0.3611035943031311,0.0,0.0143361147493124,1773759615.3493178,0.0,25204736.0
25458688.0,-2001.177978515625,1343.980520993,881.9912109375,0.0,0.0,29.580078125,41749.21796670871,0.0,,0.0,0.0,0.0,6.640654191869544e-06,2949.607666015625,-0.34604454040527344,0.0,0.012528477236628532,1773759615.5571027,0.0,25458688.0
25712640.0,-1996.2564697265625,1353.076068389,919.259765625,0.0,0.0,10.3037109375,41785.22980788204,0.0,,0.0,0.0,0.0,-4.977825369678612e-07,3078.68212890625,-0.3625328540802002,0.0,0.014172879047691822,1773759624.7015915,0.0,25712640.0
25966592.0,-1965.040771484375,1362.204904045,897.9384765625,1.810546875,0.0,15.3212890625,41742.98263978603,0.0,,0.0029296875,0.0,1.810546875,5.779646471637534e-06,3001.64697265625,-0.3048582375049591,0.0,0.010487896390259266,1773759633.797102,0.0,25966592.0
26220544.0,-2151.5478515625,1371.307859026,926.7490234375,0.9267578125,0.0,38.5673828125,41811.867515241494,0.0,,0.0029296875,0.0,0.9267578125,-3.7259908367559547e-06,2984.460205078125,-0.3775653839111328,0.0,0.014503209851682186,1773759642.9259477,0.0,26220544.0
26474496.0,-1921.211181640625,1400.141223958,878.232421875,0.88671875,0.0,26.54296875,41684.78513356053,0.0,"{'path': 'media/html/render_26474496_12110b5311e7bb62aa03.html', 'size': 4077285.0, '_type': 'html-file', 'sha256': '12110b5311e7bb62aa031da666463fc11f2f01697e669bd8a303cc65cf2e7f41'}",0.0009765625,0.0,0.88671875,1.682673087088915e-06,2930.80810546875,-0.42411547899246216,0.0,0.01632172055542469,1773759680.8629227,0.0,26474496.0
26728448.0,-2043.0853271484375,1409.448575576,898.4560546875,0.83203125,0.0,46.6376953125,41860.174156250665,0.0,,0.0009765625,0.0,0.83203125,-1.1107953241662472e-06,2907.105224609375,-0.4340202808380127,0.0,0.01832215115427971,1773759681.049395,0.0,26728448.0
26982400.0,-2062.093505859375,1418.564594358,884.4765625,2.763671875,0.0,41.908203125,41629.58049768512,0.0,,0.00390625,0.0,2.763671875,-1.0745427061920054e-05,2903.0029296875,-0.30949345231056213,0.0,0.01337013766169548,1773759690.1696026,0.0,26982400.0
27236352.0,-2163.54296875,1427.636520932,915.3798828125,0.005859375,0.0,38.8583984375,41911.97801434098,0.0,,0.001953125,0.0,0.005859375,5.177804723643931e-06,3033.766357421875,-0.39453426003456116,0.0,0.01630595698952675,1773759699.2853374,0.0,27236352.0
27490304.0,-1914.0137939453125,1436.768457462,808.7314453125,1.681640625,0.0,44.9521484375,41926.73666218265,0.0,,0.001953125,0.0,1.681640625,-2.769223783616326e-06,2572.727294921875,-0.37471896409988403,0.0,0.01627509854733944,1773759708.3576894,0.0,27490304.0
27744256.0,-2026.1002197265625,1465.438020239,869.0283203125,0.0,0.0,24.0498046875,41774.45151821026,0.0,"{'size': 4075429.0, '_type': 'html-file', 'sha256': '66036114bcd58ed57a44a9c34f605ddce9fd46983111ef422e12b9f98b8aaa79', 'path': 'media/html/render_27744256_66036114bcd58ed57a44.html'}",0.0,0.0,0.0,-1.0628956260916311e-05,2868.096435546875,-0.4008820056915283,0.0,0.016978539526462555,1773759746.1597688,0.0,27744256.0
27998208.0,-2053.111572265625,1474.752983648,944.2958984375,0.1435546875,0.0,19.1396484375,41853.219857522876,0.0,,0.001953125,0.0,0.1435546875,1.2504729056672659e-05,3212.272705078125,-0.2788163721561432,0.0,0.01354831364005804,1773759746.3340657,0.0,27998208.0
28252160.0,-2053.667724609375,1483.823018996,918.3642578125,0.0,0.0,23.2802734375,41782.50889989593,0.0,,0.0,0.0,0.0,1.2124963859605487e-06,3083.01025390625,-0.3176402151584625,0.0,0.015208877623081207,1773759755.4740245,0.0,28252160.0
28506112.0,-2017.158203125,1492.949103443,898.3076171875,2.1484375,0.0,36.283203125,41919.39893273081,0.0,,0.0048828125,0.0,2.1484375,-2.319746045031934e-06,2901.535400390625,-0.3759641945362091,0.0,0.020069923251867294,1773759764.5439947,0.0,28506112.0
28760064.0,-2001.7984619140625,1502.019449255,891.5712890625,0.0,0.0,11.6591796875,41847.688333632446,0.0,,0.0,0.0,0.0,5.3727239901490975e-06,3039.61328125,-0.32208555936813354,0.0,0.01649465598165989,1773759773.6701906,0.0,28760064.0
29014016.0,-1878.3658447265625,1530.896305756,887.8828125,0.943359375,0.0,25.8154296875,41913.10772454274,0.0,"{'size': 4153813.0, '_type': 'html-file', 'sha256': 'd93fd18c8519b96d262c2b0c37ef0d82dabbd3f5b0648aa30d1021f2561a366a', 'path': 'media/html/render_29014016_d93fd18c8519b96d262c.html'}",0.001953125,0.0,0.943359375,2.725746526266448e-06,2982.80908203125,-0.36715763807296753,0.0,0.019009288400411606,1773759811.6180055,0.0,29014016.0
29267968.0,-2016.8720703125,1540.219882056,951.38671875,0.00390625,0.0,16.6787109375,41904.95373813831,0.0,,0.0009765625,0.0,0.00390625,4.10590757837781e-07,3235.797119140625,-0.29832857847213745,0.0,0.015321750193834305,1773759811.8091147,0.0,29267968.0
29521920.0,-2057.658203125,1549.344687214,915.435546875,0.0,0.0,21.076171875,41546.11616205605,0.0,,0.0,0.0,0.0,1.4265531262935838e-06,3038.33837890625,-0.360751211643219,0.0,0.01662975363433361,1773759820.9408813,0.0,29521920.0
29775872.0,-1923.05517578125,1558.403869344,872.802734375,0.0,0.0,24.435546875,41818.43538231852,0.0,,0.0,0.0,0.0,2.8300969461270142e-06,2886.314208984375,-0.3095768094062805,0.0,0.015312214381992817,1773759830.0655665,0.0,29775872.0
30029824.0,-2156.74072265625,1567.507971941,943.09375,0.162109375,0.0,36.4462890625,41979.8917565102,0.0,,0.0029296875,0.0,0.162109375,-1.0610573326630401e-06,3133.560791015625,-0.45359447598457336,0.0,0.019501933827996254,1773759839.124873,0.0,30029824.0
30283776.0,-1925.85791015625,1596.42755986,887.4580078125,0.982421875,0.0,24.8212890625,41884.95899134953,0.0,"{'sha256': '0ad5e0a50b006020a3588dc96c10b388d38098eeaee2faf7bcbb83deda1f6b67', 'path': 'media/html/render_30283776_0ad5e0a50b006020a358.html', 'size': 4135885.0, '_type': 'html-file'}",0.00390625,0.0,0.982421875,-7.612620720465202e-06,2955.2548828125,-0.4089820683002472,0.0,0.02347482368350029,1773759877.149316,0.0,30283776.0
30537728.0,-1984.355224609375,1605.768770543,872.349609375,1.251953125,0.0,31.7041015625,41942.400835546745,0.0,,0.0087890625,0.0,1.251953125,2.086971562675899e-06,2956.87060546875,-0.3505249321460724,0.0,0.021913621574640274,1773759877.333471,0.0,30537728.0
30791680.0,-1989.51171875,1614.866705368,914.1708984375,0.912109375,0.0,19.296875,41565.92975024975,0.0,,0.001953125,0.0,0.912109375,-7.163324653447489e-07,3082.572509765625,-0.30942586064338684,0.0,0.01992184855043888,1773759886.489878,0.0,30791680.0
31045632.0,-1993.956787109375,1623.9988642,874.453125,0.03515625,0.0,29.62109375,41739.55408559229,0.0,,0.0009765625,0.0,0.03515625,-4.549222921923501e-06,2965.68310546875,-0.3559439778327942,0.0,0.02310708351433277,1773759895.5877237,0.0,31045632.0
31299584.0,-1952.49658203125,1633.094412528,878.5771484375,2.2099609375,0.0,45.259765625,41694.149477772065,0.0,,0.0078125,0.0,2.2099609375,1.4803670183027862e-06,2921.447265625,-0.2925401031970978,0.0,0.020612675696611404,1773759904.7198467,0.0,31299584.0
31553536.0,-1832.1904296875,1661.987366134,833.7958984375,0.0400390625,0.0,18.509765625,41737.92015894668,0.0,"{'size': 4131621.0, '_type': 'html-file', 'sha256': '046a329045010783af5de9fe25d847bb16074a5a98705ab05b4ca5c27a0a4052', 'path': 'media/html/render_31553536_046a329045010783af5d.html'}",0.0009765625,0.0,0.0400390625,5.879275704501197e-06,2812.9580078125,-0.2901717722415924,0.0,0.019012555480003357,1773759942.7091372,0.0,31553536.0
31807488.0,-2033.8802490234375,1671.356151829,939.23046875,0.9267578125,0.0,20.37109375,41931.519861781926,0.0,,0.0009765625,0.0,0.9267578125,6.1426867432601284e-06,3240.47802734375,-0.33141598105430603,0.0,0.019740674644708633,1773759942.9358428,0.0,31807488.0
32061440.0,-2117.00830078125,1680.462385684,936.83203125,0.875,0.0,12.7275390625,41505.37462408409,0.0,,0.0009765625,0.0,0.875,3.398937224119436e-06,3190.833251953125,-0.4689370393753052,0.0,0.023245465010404587,1773759952.0770938,0.0,32061440.0
32315392.0,-1940.28076171875,1689.562193839,874.70703125,0.0,0.0,10.8671875,41866.26188647552,0.0,,0.0,0.0,0.0,-1.0949710258501e-06,2925.36376953125,-0.4661422371864319,0.0,0.023537900298833847,1773759961.183424,0.0,32315392.0
32569344.0,-1995.5169677734375,1698.681363171,880.828125,2.302734375,0.0,30.5654296875,41710.388364985825,0.0,,0.0029296875,0.0,2.302734375,1.2634112636078498e-06,2870.954345703125,-0.46615493297576904,0.0,0.023602942004799843,1773759970.2827132,0.0,32569344.0
32823296.0,-1988.1328125,1726.837001506,892.5302734375,1.5322265625,0.0,24.4267578125,41817.3189784414,0.0,"{'sha256': '6ded80c0ecbde2948ba54dd2546f7a7f38796bc5d549a5651805fc37a20e5668', 'path': 'media/html/render_32823296_6ded80c0ecbde2948ba5.html', 'size': 4219101.0, '_type': 'html-file'}",0.001953125,0.0,1.5322265625,6.712209597026231e-07,2938.41650390625,-0.3781021237373352,0.0,0.021083122119307518,1773760007.558695,0.0,32823296.0
33077248.0,-2035.893310546875,1736.164100387,904.0390625,1.2255859375,0.0,36.89453125,41697.03354437505,0.0,,0.0029296875,0.0,1.2255859375,6.307027433649637e-07,3002.71728515625,-0.4096370339393616,0.0,0.02011142484843731,1773760007.744407,0.0,33077248.0
33331200.0,-2107.42236328125,1745.271907319,921.9296875,0.3408203125,0.0,14.02734375,41717.295275248085,0.0,,0.0009765625,0.0,0.3408203125,1.6911055809032405e-06,3140.90625,-0.46656104922294617,0.0,0.02392849698662758,1773760016.8845804,0.0,33331200.0
33585152.0,-1900.9495849609375,1754.390956981,828.6220703125,0.0,0.0,6.6572265625,41660.15998067557,0.0,,0.0,0.0,0.0,9.68943254520127e-07,2853.56640625,-0.4830273687839508,0.0,0.024904636666178703,1773760025.993005,0.0,33585152.0
33839104.0,-2063.82177734375,1763.494843083,932.345703125,0.0,0.0,21.2939453125,41783.03338470802,0.0,,0.0,0.0,0.0,-2.6526012675276434e-07,3155.4677734375,-0.5297532081604004,0.0,0.026603223755955696,1773760035.11202,0.0,33839104.0
34093056.0,-1918.2342529296875,1792.443690249,892.5673828125,0.6494140625,0.0,23.3525390625,41711.152782690704,0.0,"{'sha256': '5f38e62ea75418569216bf360b5e4d987a892e55b8ee1c39a060ce93bc0eab13', 'path': 'media/html/render_34093056_5f38e62ea75418569216.html', 'size': 4122857.0, '_type': 'html-file'}",0.0009765625,0.0,0.6494140625,4.586635441228282e-06,2992.47314453125,-0.523571789264679,0.0,0.027923209592700005,1773760073.165308,0.0,34093056.0
34347008.0,-2150.34326171875,1801.749490555,939.6689453125,0.900390625,0.0,32.4287109375,41725.97462905414,0.0,,0.0009765625,0.0,0.900390625,-1.1194470062036999e-06,3151.085693359375,-0.5015429854393005,0.0,0.02650848589837551,1773760073.3483777,0.0,34347008.0
34600960.0,-2074.23779296875,1810.868811486,920.525390625,0.0,0.0,11.90625,41617.20744551873,0.0,,0.0,0.0,0.0,-4.352442829258507e-06,3121.75048828125,-0.5179890394210815,0.0,0.02521456964313984,1773760082.4708006,0.0,34600960.0
34854912.0,-1919.226806640625,1819.975879659,858.818359375,0.5390625,0.0,30.494140625,41818.30896300436,0.0,,0.001953125,0.0,0.5390625,3.594666623030207e-06,2868.3994140625,-0.5380223393440247,0.0,0.02632296085357666,1773760091.5896983,0.0,34854912.0
35108864.0,-2047.1468505859375,1829.092449971,921.810546875,0.0,0.0,27.0126953125,41656.11291991489,0.0,,0.0,0.0,0.0,5.386628345149802e-06,3063.4384765625,-0.5026934146881104,0.0,0.0291660875082016,1773760100.6968396,0.0,35108864.0
35362816.0,-2065.124267578125,1858.378394399,897.5966796875,1.8251953125,0.0,33.162109375,41825.19418192025,0.0,"{'size': 4090509.0, '_type': 'html-file', 'sha256': 'fdf23b7dcc2e822ac731f314f50d270f196cfebd770ed0a23036b7fd2c5e1e59', 'path': 'media/html/render_35362816_fdf23b7dcc2e822ac731.html'}",0.001953125,0.0,1.8251953125,-2.5495021418464603e-06,2941.530517578125,-0.5643113851547241,0.0,0.027844110503792763,1773760139.1001463,0.0,35362816.0
35616768.0,-1987.203369140625,1867.769968274,894.0888671875,0.9287109375,0.0,29.3583984375,41679.25237410689,0.0,,0.0009765625,0.0,0.9287109375,3.6016076592204627e-06,2969.474853515625,-0.4676259756088257,0.0,0.02546493150293827,1773760139.337294,0.0,35616768.0
35870720.0,-2007.239990234375,1876.868473261,919.7822265625,0.001953125,0.0,30.0068359375,41655.875073659765,0.0,,0.0009765625,0.0,0.001953125,-3.9535593714390416e-06,3114.46044921875,-0.5728999376296997,0.0,0.027141019701957703,1773760148.4908662,0.0,35870720.0
36124672.0,-1951.212646484375,1885.99066501,863.6259765625,3.103515625,0.0,27.3984375,41724.261678248164,0.0,,0.0087890625,0.0,3.103515625,-5.2339835576731275e-08,2841.705078125,-0.5922996997833252,0.0,0.024586999788880348,1773760157.5895064,0.0,36124672.0
36378624.0,-1952.177734375,1895.0780154,911.5888671875,0.0,0.0,17.4912109375,41784.4954556328,0.0,,0.0,0.0,0.0,1.00598140306829e-06,3073.138671875,-0.39422163367271423,0.0,0.022187089547514915,1773760166.711577,0.0,36378624.0
36632576.0,-1527.231689453125,1923.181347836,687.66015625,1.6220703125,0.0,18.912109375,41795.87097661256,0.0,"{'size': 4108113.0, '_type': 'html-file', 'sha256': '0c326bc4ca988729f534da95d33633955b146f24d35cdce06d5a5a0df0af05b5', 'path': 'media/html/render_36632576_0c326bc4ca988729f534.html'}",0.0029296875,0.0,1.6220703125,-1.553174115542788e-06,2299.47802734375,-0.44391193985939026,0.0,0.02162187732756138,1773760203.903021,0.0,36632576.0
36886528.0,-2106.58544921875,1932.525017266,902.68359375,0.0,0.0,16.3701171875,41756.339086667016,0.0,,0.0,0.0,0.0,-6.992839303165965e-07,3073.0400390625,-0.4584456980228424,0.0,0.02159678377211094,1773760204.1020012,0.0,36886528.0
37140480.0,-1962.1458740234375,1941.651702137,875.546875,0.0,0.0,17.5634765625,41456.993837060894,0.0,,0.0,0.0,0.0,1.1395546607673168e-05,2970.427001953125,-0.43324756622314453,0.0,0.02391069382429123,1773760213.246063,0.0,37140480.0
37394432.0,-2024.0859375,1950.758782761,902.0869140625,0.0048828125,0.0,31.0517578125,41726.13318218483,0.0,,0.0009765625,0.0,0.0048828125,-1.1162756891280878e-05,2998.97998046875,-0.5228148698806763,0.0,0.028957659378647804,1773760222.372754,0.0,37394432.0
37648384.0,-1893.3990478515625,1959.865218934,883.6640625,0.0,0.0,16.1015625,41673.92978447283,0.0,,0.0,0.0,0.0,6.751721684850054e-06,2904.9951171875,-0.5571048855781555,0.0,0.027426067739725113,1773760231.4798496,0.0,37648384.0
37902336.0,-1913.54345703125,1988.891497682,890.228515625,1.0146484375,0.0,27.412109375,41889.31916509542,0.0,"{'size': 4152541.0, '_type': 'html-file', 'sha256': 'd8f2fca1dc3d6ecea7e946abb5d05db09cd7813d7872a1ac1b3eae6757788153', 'path': 'media/html/render_37902336_d8f2fca1dc3d6ecea7e9.html'}",0.0029296875,0.0,1.0146484375,6.846953056083294e-06,2951.95703125,-0.5720100402832031,0.0,0.02652525156736374,1773760269.6132412,0.0,37902336.0
38156288.0,-2096.630859375,1998.218222884,936.9716796875,1.2890625,0.0,29.5458984375,41844.03214797648,0.0,,0.001953125,0.0,1.2890625,-5.6975699180839e-07,3078.078857421875,-0.542156994342804,0.0,0.026137076318264008,1773760269.7973108,0.0,38156288.0
38410240.0,-2084.6630859375,2007.328924193,920.748046875,2.888671875,0.0,44.44140625,41706.765928763176,0.0,,0.009765625,0.0,2.888671875,-1.8342448129260447e-06,2961.68017578125,-0.6431704759597778,0.0,0.031008346006274223,1773760278.9393091,0.0,38410240.0
38664192.0,-1974.5816650390625,2016.448172583,857.92578125,0.33984375,0.0,14.677734375,41635.264449734954,0.0,,0.0009765625,0.0,0.33984375,3.912378360837465e-06,2976.6845703125,-0.6258383989334106,0.0,0.026477105915546417,1773760288.0498486,0.0,38664192.0
38918144.0,-2021.894287109375,2025.534594525,922.9951171875,0.84765625,0.0,24.1376953125,41793.711151683376,0.0,,0.0029296875,0.0,0.84765625,3.5806769460577925e-07,3076.7763671875,-0.42231738567352295,0.0,0.024387795478105545,1773760297.1691556,0.0,38918144.0
39172096.0,-1981.3067626953125,2054.748055852,888.4697265625,0.3515625,0.0,28.771484375,41813.29549375834,0.0,"{'size': 4094141.0, '_type': 'html-file', 'sha256': 'e5b86aa86845eb93ee7553998462d8b718c6a540e14edfcd34bd1206c89a7dad', 'path': 'media/html/render_39172096_e5b86aa86845eb93ee75.html'}",0.00390625,0.0,0.3515625,4.949953563482268e-06,2984.319091796875,-0.447314590215683,0.0,0.025649797171354294,1773760335.4698212,0.0,39172096.0
39426048.0,-2023.6009521484375,2064.074370907,892.87109375,0.013671875,0.0,18.1748046875,41901.56446029807,0.0,,0.0009765625,0.0,0.013671875,-4.370125225250376e-06,3064.430419921875,-0.5007039308547974,0.0,0.02939368598163128,1773760335.669233,0.0,39426048.0
39680000.0,-1936.317138671875,2073.180101464,878.3125,0.0107421875,0.0,20.103515625,41585.32875046372,0.0,,0.001953125,0.0,0.0107421875,7.97984921518946e-06,2988.581787109375,-0.5288300514221191,0.0,0.022045917809009552,1773760344.7955418,0.0,39680000.0
39933952.0,-1909.8583984375,2082.271120657,896.123046875,0.0,0.0,19.7509765625,41878.65835697633,0.0,,0.0,0.0,0.0,-4.065349912707461e-06,3061.55078125,-0.5972261428833008,0.0,0.026261720806360245,1773760353.901243,0.0,39933952.0
40187904.0,-1958.22021484375,2091.393240794,876.212890625,1.9462890625,0.0,14.9794921875,41760.95413615219,0.0,,0.00390625,0.0,1.9462890625,2.022013177338522e-06,2949.82666015625,-0.5988649725914001,0.0,0.02868049405515194,1773760362.9920888,0.0,40187904.0
40441856.0,-1754.837646484375,2119.410494986,793.80078125,0.1943359375,0.0,17.083984375,41787.01006354486,0.0,"{'size': 4095049.0, '_type': 'html-file', 'sha256': '29c3608f12d3c4557cf4ee12e938624b97bf9c41b409fa4d6ddb2e2746c6eeae', 'path': 'media/html/render_40441856_29c3608f12d3c4557cf4.html'}",0.001953125,0.0,0.1943359375,-1.9511116988724098e-06,2709.249267578125,-0.46475309133529663,0.0,0.02528230845928192,1773760400.1322243,0.0,40441856.0
40695808.0,-1815.8223876953125,2128.746151759,790.171875,0.7939453125,0.0,10.6787109375,41796.63525059533,0.0,,0.0009765625,0.0,0.7939453125,-3.9419381892003e-07,2759.8603515625,-0.4515725374221802,0.0,0.02193249948322773,1773760400.316637,0.0,40695808.0
40949760.0,-1960.40771484375,2137.830940661,906.216796875,1.8056640625,0.0,23.126953125,41644.96964565458,0.0,,0.0029296875,0.0,1.8056640625,7.864759368203522e-07,3020.51904296875,-0.5218124985694885,0.0,0.025330068543553352,1773760409.466745,0.0,40949760.0
41203712.0,-2026.0147705078125,2146.949088411,895.80078125,0.0,0.0,7.5126953125,41833.13478485263,0.0,,0.0,0.0,0.0,2.339408410989563e-06,3141.995849609375,-0.6443734765052795,0.0,0.02518797107040882,1773760418.5519283,0.0,41203712.0
41457664.0,-1882.3056640625,2156.038859134,876.697265625,0.0,0.0,8.2373046875,41835.05221715368,0.0,,0.0,0.0,0.0,-7.825979992048815e-06,3040.370361328125,-0.63083815574646,0.0,0.02938995137810707,1773760427.670276,0.0,41457664.0
41711616.0,-1979.296630859375,2185.18329843,905.72265625,0.919921875,0.0,37.0126953125,41794.353991958975,0.0,"{'size': 4140193.0, '_type': 'html-file', 'sha256': '814f4c5db54864cb95e6583dd87299b6c9ee63fa90411c3c009b17baa3314971', 'path': 'media/html/render_41711616_814f4c5db54864cb95e6.html'}",0.001953125,0.0,0.919921875,-3.782363592108595e-06,3001.619873046875,-0.6856560111045837,0.0,0.02725595235824585,1773760465.905068,0.0,41711616.0
41965568.0,-2062.653564453125,2194.557909055,885.1484375,0.470703125,0.0,11.0908203125,41761.39457553322,0.0,,0.001953125,0.0,0.470703125,5.089385012979619e-06,3023.673583984375,-0.6896077990531921,0.0,0.030668240040540695,1773760466.1343572,0.0,41965568.0
42219520.0,-1933.972900390625,2203.666316186,886.0439453125,0.86328125,0.0,13.2998046875,41739.27930219369,0.0,,0.0029296875,0.0,0.86328125,6.231319957805681e-07,3019.34326171875,-0.6094972491264343,0.0,0.02806437574326992,1773760475.2790792,0.0,42219520.0
42473472.0,-2210.54931640625,2212.754022459,947.341796875,0.0244140625,0.0,18.11328125,41877.0612678621,0.0,,0.0009765625,0.0,0.0244140625,9.742508154886309e-06,3180.636474609375,-0.6057369709014893,0.0,0.026645375415682793,1773760484.3875825,0.0,42473472.0
42727424.0,-2156.58740234375,2221.859566119,956.6728515625,2.5869140625,0.0,45.32421875,41808.90354016356,0.0,,0.005859375,0.0,2.5869140625,-4.192239885014715e-06,3162.3701171875,-0.4693511128425598,0.0,0.02199997380375862,1773760493.4746265,0.0,42727424.0
42981376.0,-1915.64013671875,2251.430804044,820.4443359375,1.0966796875,0.0,16.935546875,41970.570626476496,0.0,"{'size': 4050129.0, '_type': 'html-file', 'sha256': 'ffa4e564fd6c503ee88e9a207222db8a352f5941aee36b6c99822e68d822507a', 'path': 'media/html/render_42981376_ffa4e564fd6c503ee88e.html'}",0.001953125,0.0,1.0966796875,9.891278978102491e-07,2746.975341796875,-0.5406937599182129,0.0,0.023636147379875183,1773760532.1525729,0.0,42981376.0
43235328.0,-2014.3170166015625,2260.792714468,905.0419921875,0.0,0.0,15.0517578125,41712.00870242969,0.0,,0.0,0.0,0.0,4.590369826473761e-06,3040.677734375,-0.4065582752227783,0.0,0.028131797909736633,1773760532.3486133,0.0,43235328.0
43489280.0,-2103.164794921875,2269.869262693,958.4755859375,0.0,0.0,8.6044921875,41617.914789995666,0.0,,0.0,0.0,0.0,-1.7265182350456598e-06,3231.184814453125,-0.42154982686042786,0.0,0.02209833823144436,1773760541.513412,0.0,43489280.0
43743232.0,-1680.224853515625,2278.981031069,776.48828125,0.0,0.0,10.310546875,41854.23950131007,0.0,,0.0,0.0,0.0,-2.6312926593163866e-07,2639.060546875,-0.46602627635002136,0.0,0.022754143923521042,1773760550.5905132,0.0,43743232.0
43997184.0,-1830.211181640625,2288.073948696,842.37109375,0.0,0.0,13.037109375,41920.65278143028,0.0,,0.0,0.0,0.0,7.716986146988347e-06,2886.072265625,-0.41575509309768677,0.0,0.020014965906739235,1773760559.7022462,0.0,43997184.0
44251136.0,-2123.181640625,2316.220281663,934.4033203125,2.806640625,0.0,23.205078125,41760.965597282295,0.0,"{'sha256': '4d577976e77072e8de541b303da4ace0d320b69480f187f1d5feaa8a15cedc89', 'path': 'media/html/render_44251136_4d577976e77072e8de54.html', 'size': 4155417.0, '_type': 'html-file'}",0.0048828125,0.0,2.806640625,1.2714525610135752e-06,3133.02294921875,-0.4055282771587372,0.0,0.0193083006888628,1773760596.9418824,0.0,44251136.0
44505088.0,-2053.64111328125,2325.525638952,947.49609375,0.0,0.0,15.9072265625,41854.711514530376,0.0,,0.0,0.0,0.0,-2.5163124064420117e-06,3210.452392578125,-0.47647202014923096,0.0,0.020206863060593605,1773760597.1229575,0.0,44505088.0
44759040.0,-1935.7457275390625,2334.645096103,891.6513671875,0.287109375,0.0,21.7724609375,41587.25763095444,0.0,,0.0009765625,0.0,0.287109375,7.47991805383208e-07,3066.474365234375,-0.38441941142082214,0.0,0.018229730427265167,1773760606.2467906,0.0,44759040.0
45012992.0,-2052.5400390625,2343.729682423,905.017578125,0.810546875,0.0,24.556640625,41873.89214760655,0.0,,0.001953125,0.0,0.810546875,-8.896325198293198e-06,2993.505615234375,-0.5374327898025513,0.0,0.023556772619485855,1773760615.366021,0.0,45012992.0
45266944.0,-2096.56298828125,2352.859777556,929.830078125,0.0,0.0,29.859375,41815.69209069845,0.0,,0.0,0.0,0.0,-8.943415537032706e-07,3082.26708984375,-0.4921172559261322,0.0,0.02232450433075428,1773760624.4507785,0.0,45266944.0
45520896.0,-1737.179443359375,2382.111530925,762.15234375,0.0009765625,0.0,23.2724609375,41782.628546834414,0.0,"{'size': 4096477.0, '_type': 'html-file', 'sha256': '2a136754debfe156795b277e297ee105d61509f105503aa22e2c6357891c2192', 'path': 'media/html/render_45520896_2a136754debfe156795b.html'}",0.0009765625,0.0,0.0009765625,1.3099914895065012e-06,2592.029296875,-0.5334276556968689,0.0,0.02125849947333336,1773760662.833273,0.0,45520896.0
45774848.0,-2131.716064453125,2391.501312221,958.9443359375,0.1845703125,0.0,12.83203125,41770.33144317837,0.0,,0.0009765625,0.0,0.1845703125,4.096439624845516e-06,3259.244140625,-0.5431110262870789,0.0,0.024370355531573296,1773760663.0776405,0.0,45774848.0
