eval/episode_dist,render,eval/episode_reward_survive,eval/episode_reward,step,_runtime,training/entropy,training/actor_loss,training/alpha_loss,eval/episode_success_any,eval/episode_reward_near,eval/episode_reward_dist,eval/episode_success_easy,eval/episode_success_hard,eval/episode_success,training/log_alpha,_timestamp,training/critic_loss,eval/episode_reward_ctrl,_step,training/sps
208.60948181152344,,0.0,0.0,3333120.0,306.886530295,0.0,-0.06283806264400482,-2.669978312042076e-05,0.0,0.0,0.0,9.169921875,0.0,0.0,0.0,1773888224.4449673,0.0002724352525547147,0.0,3333120.0,32989.29392716538
195.69961547851562,,0.0,0.056640625,3587072.0,318.554114189,0.0,-0.24683597683906555,-2.072525239782408e-05,0.005859375,0.0,0.0,18.138671875,0.0,0.056640625,0.0,1773888236.1605518,0.0004544834664557129,0.0,3587072.0,32790.48012941681
166.24978637695312,,0.0,0.0,3841024.0,330.243113438,0.0,-0.24849751591682434,1.4631355043093208e-05,0.0,0.0,0.0,11.509765625,0.0,0.0,0.0,1773888247.8277853,0.00048010333557613194,0.0,3841024.0,32985.03285794589
170.2345733642578,,0.0,0.0,4094976.0,341.908479594,0.0,-0.14044561982154846,1.6814075934235007e-05,0.0,0.0,0.0,15.34375,0.0,0.0,0.0,1773888259.5175273,0.00039349772850982845,0.0,4094976.0,32878.83126242697
178.37405395507812,"{'_type': 'html-file', 'sha256': '043de53f5bdcd2bea203637c2602131f7d8d95e863ee506f67522ceb53fdd163', 'path': 'media/html/render_4348928_043de53f5bdcd2bea203.html', 'size': 4739193.0}",0.0,0.072265625,4348928.0,378.907180675,0.0,-0.11245753616094589,-8.145786523527931e-06,0.005859375,0.0,0.0,14.583984375,0.0,0.072265625,0.0,1773888308.1819124,0.0004876759776379913,0.0,4348928.0,32999.532756319386
166.80438232421875,,0.0,0.017578125,4602880.0,390.802241456,0.0,-0.15940497815608978,1.454029302294657e-06,0.001953125,0.0,0.0,12.822265625,0.0,0.017578125,0.0,1773888308.3721673,0.0005962359136901796,0.0,4602880.0,32833.98441930559
147.32278442382812,,0.0,0.0,4856832.0,402.489425673,0.0,-0.17142537236213684,-1.892499085442978e-06,0.0,0.0,0.0,10.748046875,0.0,0.0,0.0,1773888320.0766346,0.0006857681437395513,0.0,4856832.0,32835.1453716877
186.6507568359375,,0.0,0.0,5110784.0,414.380669779,0.0,-0.17720729112625122,3.324718818475958e-06,0.0,0.0,0.0,17.404296875,0.0,0.0,0.0,1773888331.7636917,0.0007247139583341777,0.0,5110784.0,32901.536943944855
216.62059020996094,,0.0,0.060546875,5364736.0,426.269998565,0.0,-0.13218140602111816,4.680859092331957e-06,0.009765625,0.0,0.0,19.666015625,0.0,0.060546875,0.0,1773888343.6549547,0.0009767899755388498,0.0,5364736.0,32045.779801311404
197.27322387695312,"{'size': 4736073.0, '_type': 'html-file', 'sha256': 'ca3131630cf00b4aa3650b7783098efe52930e95d53c8ae9e0c9c09d56bb25c3', 'path': 'media/html/render_5618688_ca3131630cf00b4aa365.html'}",0.0,0.0,5618688.0,463.994942259,0.0,-0.11074383556842804,8.107758731057402e-06,0.0,0.0,0.0,19.13671875,0.0,0.0,0.0,1773888393.2697015,0.0006071019452065229,0.0,5618688.0,32043.835293504646
222.37362670898438,,0.0,0.013671875,5872640.0,476.099332083,0.0,-0.15872132778167725,-2.336560282856226e-05,0.001953125,0.0,0.0,18.259765625,0.0,0.013671875,0.0,1773888393.4626334,0.001288941246457398,0.0,5872640.0,32045.024914778405
246.84747314453125,,0.0,0.0,6126592.0,487.971397678,0.0,-0.38548654317855835,-1.8960558008984663e-05,0.0,0.0,0.0,19.4375,0.0,0.0,0.0,1773888405.3735437,0.003292235778644681,0.0,6126592.0,31975.494875794568
251.85801696777344,,0.0,0.107421875,6380544.0,499.867357469,0.0,-0.3070117235183716,1.63641798280878e-05,0.0078125,0.0,0.0,26.2421875,0.0,0.107421875,0.0,1773888417.2457476,0.0019088832195848227,0.0,6380544.0,32120.85954163948
215.70501708984375,,0.0,0.01171875,6634496.0,511.766325915,0.0,-0.17801837623119354,6.4608448155922815e-06,0.001953125,0.0,0.0,20.912109375,0.0,0.01171875,0.0,1773888429.1416407,0.0012820919509977102,0.0,6634496.0,32023.870749283287
228.89199829101562,"{'path': 'media/html/render_6888448_3c0263ef7b71b3573d0c.html', 'size': 4728693.0, '_type': 'html-file', 'sha256': '3c0263ef7b71b3573d0c047c5c30df80fa69f5b1b39d97f2c50cbac738c68aa1'}",0.0,0.185546875,6888448.0,549.509575812,0.0,-0.15745778381824493,2.679824547158205e-06,0.0078125,0.0,0.0,18.7265625,0.0,0.185546875,0.0,1773888478.7841976,0.0011050585890188813,0.0,6888448.0,32013.969487373448
207.16192626953125,,0.0,0.0,7142400.0,561.65246288,0.0,-0.18633563816547394,5.117326509207487e-06,0.0,0.0,0.0,13.005859375,0.0,0.0,0.0,1773888479.002305,0.00130242679733783,0.0,7142400.0,32038.033058896275
237.15533447265625,,0.0,0.0,7396352.0,573.536533763,0.0,-0.1645001620054245,8.211040039896034e-06,0.0,0.0,0.0,22.353515625,0.0,0.0,0.0,1773888490.9267747,0.0011114111403003335,0.0,7396352.0,31935.378529371756
256.03948974609375,,0.0,0.052734375,7650304.0,585.427513542,0.0,-0.11766950786113739,5.383729330787901e-06,0.01171875,0.0,0.0,29.150390625,0.0,0.052734375,0.0,1773888502.8107781,0.0009018383570946753,0.0,7650304.0,32070.604807146756
231.45458984375,,0.0,0.03125,7904256.0,597.321762374,0.0,-0.10832538455724716,-5.957612302154303e-06,0.001953125,0.0,0.0,18.017578125,0.0,0.03125,0.0,1773888514.7018523,0.0008057862869463861,0.0,7904256.0,32064.233997841315
245.16970825195312,"{'path': 'media/html/render_8158208_e607a62bbfa3907f82bd.html', 'size': 4757973.0, '_type': 'html-file', 'sha256': 'e607a62bbfa3907f82bdcd2bc2cf2f990e3fa2f70bcc17c4e1f5d4626d71bc41'}",0.0,0.068359375,8158208.0,635.11835645,0.0,-0.16386951506137848,-2.398749074927764e-06,0.001953125,0.0,0.0,21.158203125,0.0,0.068359375,0.0,1773888564.3930697,0.0010350403608754277,0.0,8158208.0,32048.19606294259
232.05430603027344,,0.0,0.0234375,8412160.0,647.22609269,0.0,-0.15474005043506622,5.9390640672063455e-06,0.001953125,0.0,0.0,18.875,0.0,0.0234375,0.0,1773888564.5909956,0.0008645695634186268,0.0,8412160.0,32010.479951028847
223.87196350097656,,0.0,0.03125,8666112.0,659.108649483,0.0,-0.13579654693603516,-2.7865385163750034e-06,0.00390625,0.0,0.0,20.4921875,0.0,0.03125,0.0,1773888576.5000408,0.0008887089788913727,0.0,8666112.0,32009.997998773877
183.73680114746094,,0.0,0.0,8920064.0,670.985508043,0.0,-0.2010767161846161,-1.0746633051894605e-05,0.0,0.0,0.0,20.9453125,0.0,0.0,0.0,1773888588.3828003,0.0018022680887952447,0.0,8920064.0,32098.190951035333
206.67364501953125,,0.0,0.0,9174016.0,682.865031543,0.0,-0.24448582530021667,-2.507053068256937e-06,0.0,0.0,0.0,23.634765625,0.0,0.0,0.0,1773888600.2596357,0.0022931662388145924,0.0,9174016.0,32101.56709280418
186.9052276611328,"{'path': 'media/html/render_9427968_124af6aeb12f22ed7b06.html', 'size': 4749465.0, '_type': 'html-file', 'sha256': '124af6aeb12f22ed7b06ace935ee5e99f4de0a6820100469a76759443d80f36b'}",0.0,0.09375,9427968.0,720.096656748,0.0,-0.2077970653772354,3.5765572192758555e-06,0.0078125,0.0,0.0,23.509765625,0.0,0.09375,0.0,1773888649.3713617,0.0017917858203873038,0.0,9427968.0,32105.51295147629
229.13702392578125,,0.0,0.109375,9681920.0,732.197139401,0.0,-0.16751596331596375,6.131997452030191e-06,0.005859375,0.0,0.0,21.119140625,0.0,0.109375,0.0,1773888649.5598536,0.001308118342421949,0.0,9681920.0,32108.591549566652
208.13360595703125,,0.0,0.0,9935872.0,744.088310149,0.0,-0.1678258180618286,-1.4611312053602887e-06,0.0,0.0,0.0,15.896484375,0.0,0.0,0.0,1773888661.4714382,0.0012771612964570522,0.0,9935872.0,31986.59797729984
223.86846923828125,,0.0,0.123046875,10189824.0,755.979341915,0.0,-0.1410340815782547,1.0683098480512854e-05,0.009765625,0.0,0.0,18.833984375,0.0,0.123046875,0.0,1773888673.3622956,0.0011344217928126454,0.0,10189824.0,32056.97133254407
232.42398071289062,,0.0,0.0390625,10443776.0,767.858312726,0.0,-0.1500055193901062,-6.362512067425996e-06,0.00390625,0.0,0.0,20.4453125,0.0,0.0390625,0.0,1773888685.253301,0.0015066696796566248,0.0,10443776.0,32059.805175454396
184.36187744140625,"{'path': 'media/html/render_10697728_371fa1867d6d8dc26db0.html', 'size': 4761621.0, '_type': 'html-file', 'sha256': '371fa1867d6d8dc26db057c9020219506ea282aa367d6d89426c5c5f4c883e49'}",0.0,0.234375,10697728.0,805.372500995,0.0,-0.21100246906280518,-5.875903298147023e-06,0.013671875,0.0,0.0,19.974609375,0.0,0.234375,0.0,1773888734.6472647,0.0025065757799893618,0.0,10697728.0,32074.793214327023
203.27708435058594,,0.0,0.326171875,10951680.0,817.490400673,0.0,-0.23176458477973938,-1.7384390957886353e-06,0.015625,0.0,0.0,19.986328125,0.0,0.326171875,0.0,1773888734.8478553,0.002462053671479225,0.0,10951680.0,32146.508305307234
213.59738159179688,,0.0,0.021484375,11205632.0,829.374929754,0.0,-0.18953751027584076,8.253588021034375e-06,0.001953125,0.0,0.0,29.794921875,0.0,0.021484375,0.0,1773888746.7646277,0.0018830023473128676,0.0,11205632.0,31939.60351806095
221.85897827148438,,0.0,0.0,11459584.0,841.25175958,0.0,-0.18569904565811157,4.952750600750733e-07,0.0,0.0,0.0,23.2578125,0.0,0.0,0.0,1773888758.649167,0.0018232563743367791,0.0,11459584.0,32077.122082632857
232.96212768554688,,0.0,0.26953125,11713536.0,853.141132561,0.0,-0.17037275433540344,3.1964214031177107e-07,0.0234375,0.0,0.0,24.869140625,0.0,0.26953125,0.0,1773888770.526142,0.0018321245443075895,0.0,11713536.0,32075.649958991184
235.72019958496094,"{'path': 'media/html/render_11967488_934d22914f30b709fcf2.html', 'size': 4753209.0, '_type': 'html-file', 'sha256': '934d22914f30b709fcf2b4a3e98060d4904bb18df16d7018ff28de6b4aad824d'}",0.0,0.025390625,11967488.0,891.29173412,0.0,-0.1865866482257843,-9.98532982521283e-07,0.00390625,0.0,0.0,27.767578125,0.0,0.025390625,0.0,1773888820.5665,0.0018945084884762764,0.0,11967488.0,32072.7785476054
199.36932373046875,,0.0,0.6953125,12221440.0,903.414419322,0.0,-0.1906658411026001,9.65143271969282e-07,0.015625,0.0,0.0,28.328125,0.0,0.6953125,0.0,1773888820.781197,0.002317233243957162,0.0,12221440.0,32058.447531401587
197.67233276367188,,0.0,0.158203125,12475392.0,915.296521871,0.0,-0.1705639660358429,-1.1691838608385297e-06,0.015625,0.0,0.0,20.48828125,0.0,0.158203125,0.0,1773888832.6887083,0.0023392916191369295,0.0,12475392.0,32049.93665271976
232.7998504638672,,0.0,0.388671875,12729344.0,927.176365091,0.0,-0.22519245743751526,-7.654122782696504e-06,0.017578125,0.0,0.0,23.017578125,0.0,0.388671875,0.0,1773888844.5708578,0.0034721074625849724,0.0,12729344.0,32058.93190862286
200.23159790039062,,0.0,0.388671875,12983296.0,939.055239678,0.0,-0.26400020718574524,-6.636278703808784e-05,0.017578125,0.0,0.0,19.6953125,0.0,0.388671875,0.0,1773888856.450541,0.0037664033006876707,0.0,12983296.0,32109.20617850993
241.09490966796875,"{'_type': 'html-file', 'sha256': '701e31e02f12c3e9b277b0f799c64fc83befceebf4430892ebb3321753145140', 'path': 'media/html/render_13237248_701e31e02f12c3e9b277.html', 'size': 4752257.0}",0.0,0.0,13237248.0,976.515142873,0.0,-0.531284749507904,1.110520497604739e-05,0.0,0.0,0.0,17.890625,0.0,0.0,0.0,1773888905.7898915,0.004209741018712521,0.0,13237248.0,32074.158653927803
183.566162109375,,0.0,0.07421875,13491200.0,988.617980836,0.0,-0.49743548035621643,1.9053093637921847e-05,0.0078125,0.0,0.0,21.931640625,0.0,0.07421875,0.0,1773888905.9800293,0.004716676194220781,0.0,13491200.0,32097.15793551591
183.73605346679688,,0.0,0.0,13745152.0,1000.512193961,0.0,-0.394821435213089,-3.8146606584632536e-06,0.0,0.0,0.0,23.384765625,0.0,0.0,0.0,1773888917.8921351,0.00660533644258976,0.0,13745152.0,31965.108364511125
221.40805053710938,,0.0,0.015625,13999104.0,1012.3868692,0.0,-0.3945433795452118,9.877974662231281e-06,0.001953125,0.0,0.0,19.76953125,0.0,0.015625,0.0,1773888929.7864888,0.0058357249945402145,0.0,13999104.0,32051.367838797087
268.5655822753906,,0.0,0.03515625,14253056.0,1024.279764396,0.0,-0.37805843353271484,-3.3401651222675355e-08,0.00390625,0.0,0.0,24.248046875,0.0,0.03515625,0.0,1773888941.6612031,0.0073159607127308846,0.0,14253056.0,32107.321713587164
255.14614868164062,"{'path': 'media/html/render_14507008_a37ca530dc09c635a1bf.html', 'size': 4745577.0, '_type': 'html-file', 'sha256': 'a37ca530dc09c635a1bf0df7341cf606d428826294097db6ad841bdd9ad71fcd'}",0.0,0.0,14507008.0,1061.808914536,0.0,-0.414457231760025,1.005145168164745e-05,0.0,0.0,0.0,21.40625,0.0,0.0,0.0,1773888991.0836747,0.008970135822892189,0.0,14507008.0,32052.956373540695
280.37640380859375,,0.0,0.62109375,14760960.0,1073.950135638,0.0,-0.38937389850616455,1.3168001942176488e-06,0.021484375,0.0,0.0,28.294921875,0.0,0.62109375,0.0,1773888991.3088214,0.008629248477518559,0.0,14760960.0,32078.62235814123
229.91244506835938,,0.0,0.17578125,15014912.0,1085.816300078,0.0,-0.3938940763473511,-7.71743361838162e-05,0.009765625,0.0,0.0,24.57421875,0.0,0.17578125,0.0,1773889003.224438,0.007108762860298157,0.0,15014912.0,31991.57637467348
215.71066284179688,,0.0,0.0,15268864.0,1097.704197008,0.0,-0.497880220413208,3.680867303046398e-05,0.0,0.0,0.0,19.21484375,0.0,0.0,0.0,1773889015.0901327,0.004981615114957094,0.0,15268864.0,32123.184447912718
217.35235595703125,,0.0,0.197265625,15522816.0,1109.562311064,0.0,-0.3711799383163452,1.8129472664440982e-05,0.01171875,0.0,0.0,18.224609375,0.0,0.197265625,0.0,1773889026.9785173,0.004738320130854845,0.0,15522816.0,32068.846523677268
165.14813232421875,"{'sha256': '5deaf385b929988617b49c7016fc4812bbae97e5b318d58f247c76b98ca00786', 'path': 'media/html/render_15776768_5deaf385b929988617b4.html', 'size': 4757421.0, '_type': 'html-file'}",0.0,0.154296875,15776768.0,1147.132976755,0.0,-0.38436949253082275,5.83172322876635e-06,0.0078125,0.0,0.0,19.87890625,0.0,0.154296875,0.0,1773889076.4077244,0.007462023291736841,0.0,15776768.0,32169.464791781495
154.64315795898438,,0.0,0.0,16030720.0,1159.213652431,0.0,-0.3914763331413269,4.05265291192336e-06,0.0,0.0,0.0,14.328125,0.0,0.0,0.0,1773889076.599352,0.00833866372704506,0.0,16030720.0,32048.809346134138
209.66748046875,,0.0,0.259765625,16284672.0,1171.103982426,0.0,-0.38623955845832825,-2.567371438999544e-06,0.01171875,0.0,0.0,22.140625,0.0,0.259765625,0.0,1773889088.4880104,0.00873495265841484,0.0,16284672.0,32054.847002605522
190.68362426757812,,0.0,0.236328125,16538624.0,1182.989496445,0.0,-0.41284918785095215,-6.2609074120700825e-06,0.005859375,0.0,0.0,18.63671875,0.0,0.236328125,0.0,1773889100.378383,0.010942429304122925,0.0,16538624.0,32072.084193324754
163.35433959960938,,0.0,0.712890625,16792576.0,1194.878968617,0.0,-0.48712965846061707,-1.2359175343590323e-05,0.017578125,0.0,0.0,19.458984375,0.0,0.712890625,0.0,1773889112.2638144,0.014698022045195103,0.0,16792576.0,32050.87886799319
176.36874389648438,"{'path': 'media/html/render_17046528_fb352ac38c0a5d4f1b84.html', 'size': 4755001.0, '_type': 'html-file', 'sha256': 'fb352ac38c0a5d4f1b84826ca7657dcef80aefff5de4e7a5d9d7dc9e8db8dc6e'}",0.0,0.32421875,17046528.0,1233.423771136,0.0,-0.5794076323509216,-2.2861955585540272e-05,0.009765625,0.0,0.0,17.638671875,0.0,0.32421875,0.0,1773889162.698519,0.017416996881365776,0.0,17046528.0,32058.500599905085
196.3179473876953,,0.0,0.37890625,17300480.0,1245.547899107,0.0,-0.566482663154602,-5.530672297027195e-06,0.021484375,0.0,0.0,21.9765625,0.0,0.37890625,0.0,1773889162.9025137,0.012071097269654274,0.0,17300480.0,32135.714704026715
222.95828247070312,,0.0,0.1171875,17554432.0,1257.424639709,0.0,-0.5438687801361084,2.9669583454960957e-05,0.015625,0.0,0.0,16.4765625,0.0,0.1171875,0.0,1773889174.8222513,0.013557756319642067,0.0,17554432.0,31975.570707553296
157.07835388183594,,0.0,0.142578125,17808384.0,1269.314894673,0.0,-0.5474380254745483,1.0987524547090288e-05,0.009765625,0.0,0.0,18.4140625,0.0,0.142578125,0.0,1773889186.6988554,0.015866171568632126,0.0,17808384.0,32084.458634134953
167.18972778320312,,0.0,0.0625,18062336.0,1281.200277375,0.0,-0.5064022541046143,2.8303431918175193e-06,0.005859375,0.0,0.0,16.189453125,0.0,0.0625,0.0,1773889198.5892138,0.01616721786558628,0.0,18062336.0,32066.04583435965
153.051513671875,"{'size': 4760041.0, '_type': 'html-file', 'sha256': 'a6c36dc27f3abfb9404f6ceae389a5c8efd603bd97b2cbd99722e19d6e252992', 'path': 'media/html/render_18316288_a6c36dc27f3abfb9404f.html'}",0.0,0.033203125,18316288.0,1318.968410101,0.0,-0.49259665608406067,-6.713038374073221e-07,0.001953125,0.0,0.0,14.5390625,0.0,0.033203125,0.0,1773889248.2431643,0.016149641945958138,0.0,18316288.0,32092.6175181723
150.50228881835938,,0.0,0.033203125,18570240.0,1331.08003431,0.0,-0.5016501545906067,2.8879640012746677e-06,0.00390625,0.0,0.0,13.8671875,0.0,0.033203125,0.0,1773889248.438512,0.01646166481077671,0.0,18570240.0,32083.567595060824
138.72915649414062,,0.0,0.20703125,18824192.0,1342.979389406,0.0,-0.49933183193206787,-1.0496020877326373e-05,0.009765625,0.0,0.0,15.361328125,0.0,0.20703125,0.0,1773889260.354349,0.017733948305249214,0.0,18824192.0,31971.5693937458
178.2254638671875,,0.0,1.1640625,19078144.0,1354.863521853,0.0,-0.4828290641307831,1.087756572815124e-05,0.033203125,0.0,0.0,20.744140625,0.0,1.1640625,0.0,1773889272.2536273,0.015048222616314888,0.0,19078144.0,32024.952010251814
219.80438232421875,,0.0,0.236328125,19332096.0,1366.74251574,0.0,-0.4474823474884033,8.243687261710875e-06,0.015625,0.0,0.0,18.74609375,0.0,0.236328125,0.0,1773889284.137666,0.0156986266374588,0.0,19332096.0,32060.36486319069
182.01123046875,"{'sha256': 'a1c0894a57448acb05c0e338c50b78961a0c1d622376546da7aaf401b21130c4', 'path': 'media/html/render_19586048_a1c0894a57448acb05c0.html', 'size': 4776009.0, '_type': 'html-file'}",0.0,0.017578125,19586048.0,1404.67312561,0.0,-0.46802452206611633,-7.736301199656737e-07,0.001953125,0.0,0.0,15.802734375,0.0,0.017578125,0.0,1773889333.9478908,0.017784880474209785,0.0,19586048.0,32086.409042052415
186.7244873046875,,0.0,0.3984375,19840000.0,1416.786567142,0.0,-0.4508630633354187,6.258903340494726e-06,0.025390625,0.0,0.0,19.080078125,0.0,0.3984375,0.0,1773889334.1449184,0.0166724044829607,0.0,19840000.0,31986.041822647705
163.26583862304688,,0.0,0.404296875,20093952.0,1428.661694348,0.0,-0.4471729099750519,-3.1329798275692156e-06,0.03125,0.0,0.0,20.96875,0.0,0.404296875,0.0,1773889346.0607805,0.016972605139017105,0.0,20093952.0,32074.999910654504
159.1466827392578,,0.0,0.49609375,20347904.0,1440.540889834,0.0,-0.509928822517395,2.533951828809222e-06,0.02734375,0.0,0.0,19.54296875,0.0,0.49609375,0.0,1773889357.936086,0.019032951444387436,0.0,20347904.0,32080.89284229761
148.6463623046875,,0.0,0.591796875,20601856.0,1452.441553589,0.0,-0.570129930973053,3.998526608484099e-06,0.021484375,0.0,0.0,15.3359375,0.0,0.591796875,0.0,1773889369.815168,0.023064328357577324,0.0,20601856.0,32103.03966128136
145.99713134765625,"{'path': 'media/html/render_20855808_a6cbe050f613c88256b6.html', 'size': 4768345.0, '_type': 'html-file', 'sha256': 'a6cbe050f613c88256b6bffc01179996b995bcb16313926e181994a14b575234'}",0.0,0.328125,20855808.0,1490.227020241,0.0,-0.5506412386894226,-1.596276774762373e-06,0.013671875,0.0,0.0,17.083984375,0.0,0.328125,0.0,1773889419.5017724,0.02264763042330742,0.0,20855808.0,31989.106196496465
150.30929565429688,,0.0,0.8359375,21109760.0,1502.384630949,0.0,-0.6343817710876465,-8.004450080534298e-08,0.03515625,0.0,0.0,22.814453125,0.0,0.8359375,0.0,1773889419.7426643,0.03021637536585331,0.0,21109760.0,32128.042650787
140.71563720703125,,0.0,0.251953125,21363712.0,1514.249445123,0.0,-0.5835771560668945,-4.5551905714091845e-06,0.009765625,0.0,0.0,17.994140625,0.0,0.251953125,0.0,1773889431.6589978,0.024493295699357986,0.0,21363712.0,31989.086021582556
154.5087890625,,0.0,0.09765625,21617664.0,1526.146987889,0.0,-0.5617722868919373,1.2399030310916714e-05,0.0078125,0.0,0.0,15.19140625,0.0,0.09765625,0.0,1773889443.5237641,0.023004034534096718,0.0,21617664.0,32128.704542043328
127.70975494384766,,0.0,0.6328125,21871616.0,1538.01797005,0.0,-0.49676913022994995,1.0927402627203264e-06,0.037109375,0.0,0.0,14.46875,0.0,0.6328125,0.0,1773889455.4212189,0.019078966230154037,0.0,21871616.0,31997.084006593162
148.45819091796875,"{'size': 4769213.0, '_type': 'html-file', 'sha256': 'f345ee74778ecd53906d903f86693782ec88a0bf82a217a2a39b99cfa9fc8e58', 'path': 'media/html/render_22125568_f345ee74778ecd53906d.html'}",0.0,0.005859375,22125568.0,1574.938186125,0.0,-0.5022796988487244,1.70123689713364e-06,0.001953125,0.0,0.0,14.19140625,0.0,0.005859375,0.0,1773889504.212875,0.01841515675187111,0.0,22125568.0,32109.67176349839
152.8389129638672,,0.0,0.69140625,22379520.0,1587.046752892,0.0,-0.5280492305755615,-1.0345894452257198e-06,0.021484375,0.0,0.0,17.904296875,0.0,0.69140625,0.0,1773889504.4105415,0.021373998373746872,0.0,22379520.0,32034.070049212653
156.62384033203125,,0.0,0.2109375,22633472.0,1598.95615046,0.0,-0.5682423114776611,2.1691939764423296e-06,0.013671875,0.0,0.0,18.435546875,0.0,0.2109375,0.0,1773889516.3210905,0.023669397458434105,0.0,22633472.0,32003.500275280992
130.52810668945312,,0.0,0.328125,22887424.0,1610.835795907,0.0,-0.5497322082519531,1.982106596187805e-06,0.01953125,0.0,0.0,17.134765625,0.0,0.328125,0.0,1773889528.2303643,0.023719830438494682,0.0,22887424.0,31972.974394410157
158.72305297851562,,0.0,0.59375,23141376.0,1622.703854541,0.0,-0.5134230256080627,8.393843927478883e-06,0.03125,0.0,0.0,17.54296875,0.0,0.59375,0.0,1773889540.1101167,0.02245630882680416,0.0,23141376.0,32083.379149536384
116.48296356201172,"{'_type': 'html-file', 'sha256': '6090e96140dd9f10da65505d8a50278fdb04b5d2d00f540b2cd1262965810120', 'path': 'media/html/render_23395328_6090e96140dd9f10da65.html', 'size': 4764621.0}",0.0,0.3125,23395328.0,1660.666681062,0.0,-0.5678750276565552,-1.1944844118261244e-05,0.017578125,0.0,0.0,15.830078125,0.0,0.3125,0.0,1773889589.9414454,0.027369776740670204,0.0,23395328.0,32125.6966936665
135.28079223632812,,0.0,0.71875,23649280.0,1672.800309623,0.0,-0.661946177482605,3.021472821274074e-06,0.02734375,0.0,0.0,17.642578125,0.0,0.71875,0.0,1773889590.162266,0.033456139266490936,0.0,23649280.0,32096.72172889213
