training/entropy,_timestamp,_runtime,eval/episode_success,eval/episode_reward_survive,render,training/alpha_loss,eval/episode_reward_ctrl,eval/episode_success_hard,training/log_alpha,eval/episode_reward_dist,eval/episode_dist,_step,training/critic_loss,eval/episode_reward,eval/episode_success_easy,step,training/sps,eval/episode_success_any,training/actor_loss,eval/episode_reward_near
0.0,1773843742.9268017,1657.316081312,0.005859375,0.0,"{'_type': 'html-file', 'sha256': 'f76c9acf7a349baf8cb9f974e435e896ead752f728015030ffbf1ff321825dc8', 'path': 'media/html/render_23395328_f76c9acf7a349baf8cb9.html', 'size': 4721781.0}",5.1381138926887004e-11,0.0,0.0,0.0,0.0,260.1861267089844,23395328.0,2.1535714040510356e-05,0.005859375,15.966796875,23395328.0,32352.18214748918,0.001953125,-0.002096510725095868,0.0
0.0,1773843743.1310308,1669.39164561,0.0,0.0,,4.9879142483000294e-11,0.0,0.0,0.0,0.0,249.01295471191406,23649280.0,1.811298898246605e-05,0.0,20.013671875,23649280.0,32302.730695964532,0.0,-0.0018560964381322265,0.0
0.0,1773843755.0017695,1681.211028873,0.017578125,0.0,,4.8425097265436534e-11,0.0,0.0,0.0,0.0,268.8118591308594,23903232.0,1.835039074649103e-05,0.017578125,16.1328125,23903232.0,32142.413661734277,0.001953125,-0.0016140264924615622,0.0
0.0,1773843766.82126,1693.045665305,0.0,0.0,,4.7004775072245764e-11,0.0,0.0,0.0,0.0,249.26571655273438,24157184.0,2.1042134903836995e-05,0.0,21.041015625,24157184.0,32328.547217730003,0.0,-0.0018833604408428073,0.0
0.0,1773843778.6558952,1704.865459789,0.013671875,0.0,,4.5625784400593616e-11,0.0,0.0,0.0,0.0,244.65274047851562,24411136.0,2.874429992516525e-05,0.013671875,21.921875,24411136.0,32268.696638950747,0.001953125,-0.0022784455213695765,0.0
0.0,1773843828.5302002,1742.919480468,0.0,0.0,"{'size': 4720181.0, '_type': 'html-file', 'sha256': 'cb1a950ce967cae17540e6bb2efbe3be007cac7b83d2d87235dd0a02581cadc2', 'path': 'media/html/render_24665088_cb1a950ce967cae17540.html'}",4.4290453249384854e-11,0.0,0.0,0.0,0.0,248.57469177246094,24665088.0,2.0064677300979383e-05,0.0,20.8359375,24665088.0,32315.39948115847,0.0,-0.001967635238543153,0.0
0.0,1773843828.790264,1755.043533275,0.0,0.0,,4.298122968648954e-11,0.0,0.0,0.0,0.0,258.3224792480469,24919040.0,1.2604137737071142e-05,0.0,20.302734375,24919040.0,32366.246927939184,0.0,-0.0015140654286369681,0.0
0.0,1773843840.6537433,1766.848309441,0.0,0.0,,4.1715384618834506e-11,0.0,0.0,0.0,0.0,262.46478271484375,25172992.0,1.7979362382902764e-05,0.0,16.642578125,25172992.0,32174.388513502392,0.0,-0.0015693054301664233,0.0
0.0,1773843852.4580262,1778.665959036,0.0,0.0,,4.048381074817087e-11,0.0,0.0,0.0,0.0,257.93072509765625,25426944.0,8.448890184808988e-06,0.0,19.421875,25426944.0,32372.555325028967,0.0,-0.0010955570032820106,0.0
0.0,1773843864.2762024,1790.501429847,0.0,0.0,,3.928420436172253e-11,0.0,0.0,0.0,0.0,259.1849365234375,25680896.0,1.663613693381194e-05,0.0,19.658203125,25680896.0,32320.232642390907,0.0,-0.0012053159298375249,0.0
0.0,1773843914.0893996,1828.478698033,0.015625,0.0,"{'_type': 'html-file', 'sha256': '3b559e9f891d9f2c574ff9f4a5b73913fefec7cc6d57a40ea620365125823761', 'path': 'media/html/render_25934848_3b559e9f891d9f2c574f.html', 'size': 4723017.0}",3.811524013075385e-11,0.0,0.0,0.0,0.0,257.66156005859375,25934848.0,1.8228080080007203e-05,0.015625,21.4765625,25934848.0,32265.707483125698,0.00390625,-0.0016320997383445501,0.0
0.0,1773843914.292739,1840.550855994,0.0,0.0,,3.697963810167515e-11,0.0,0.0,0.0,0.0,259.92254638671875,26188800.0,1.0648856004991103e-05,0.0,19.291015625,26188800.0,32301.445458174334,0.0,-0.0011089015752077103,0.0
0.0,1773843926.1610727,1852.390471198,0.005859375,0.0,,3.58786646226239e-11,0.0,0.0,0.0,0.0,250.25457763671875,26442752.0,1.5172879102465231e-05,0.005859375,17.953125,26442752.0,32154.97834068772,0.001953125,-0.0012255144538357854,0.0
0.0,1773843938.0007648,1864.232430615,0.005859375,0.0,,3.4806910825802007e-11,0.0,0.0,0.0,0.0,246.4442901611328,26696704.0,1.4069112694414798e-05,0.005859375,23.228515625,26696704.0,32246.347105464454,0.001953125,-0.0013252898352220654,0.0
0.0,1773843949.8426313,1876.05655443,0.0,0.0,,3.377329665932294e-11,0.0,0.0,0.0,0.0,252.92091369628906,26950656.0,9.302437320002355e-06,0.0,19.55859375,26950656.0,32217.843151724916,0.0,-0.0010277460096403956,0.0
0.0,1773843999.7985175,1914.18785107,0.0078125,0.0,"{'_type': 'html-file', 'sha256': 'd67e9aad114ab4dfc9d543400586f2b14f9efef34fa953ab1dc2fccf40cd2c34', 'path': 'media/html/render_27204608_d67e9aad114ab4dfc9d5.html', 'size': 4723757.0}",3.276421495224113e-11,0.0,0.0,0.0,0.0,255.73846435546875,27204608.0,1.1745308256649878e-05,0.0078125,18.47265625,27204608.0,32292.02481044177,0.001953125,-0.0009711987804621458,0.0
0.0,1773844000.001856,1926.252255446,0.021484375,0.0,,3.193485406671748e-11,0.0,0.0,0.0,0.0,257.5754089355469,27458560.0,9.668512575444765e-06,0.021484375,20.34375,27458560.0,32299.38556855763,0.00390625,-0.0009092421969398856,0.0
0.0,1773844011.862311,1938.077335047,0.005859375,0.0,,3.10088482669002e-11,0.0,0.0,0.0,0.0,228.65505981445312,27712512.0,1.4189376997819636e-05,0.005859375,18.333984375,27712512.0,32179.36235121282,0.001953125,-0.001181007013656199,0.0
0.0,1773844023.687586,1949.896600082,0.013671875,0.0,,2.8630549320229903e-11,0.0,0.0,0.0,0.0,241.42703247070312,27966464.0,1.101238012779504e-05,0.013671875,19.65234375,27966464.0,32277.17250858261,0.00390625,-0.001107007497921586,0.0
0.0,1773844035.5067015,1961.733631519,0.0,0.0,,3.0014959268021e-11,0.0,0.0,0.0,0.0,247.732421875,28220416.0,1.1499078027554788e-05,0.0,18.86328125,28220416.0,32331.84833662702,0.0,-0.0009969379752874374,0.0
0.0,1773844085.6154134,2000.004697101,0.0,0.0,"{'path': 'media/html/render_28474368_fafddbf3f8eaafe05b0e.html', 'size': 4729217.0, '_type': 'html-file', 'sha256': 'fafddbf3f8eaafe05b0efb9c049696340ea5d6d00a4714cb8bd37bad5c5c20d7'}",3.077845964205572e-11,0.0,0.0,0.0,0.0,246.63320922851562,28474368.0,7.466289844160201e-06,0.0,19.6328125,28474368.0,32232.942290259438,0.0,-0.0007830009562894702,0.0
0.0,1773844085.8741071,2012.10608935,0.009765625,0.0,,3.114706409457213e-11,0.0,0.0,0.0,0.0,246.31227111816406,28728320.0,1.1863177860504948e-05,0.009765625,20.166015625,28728320.0,32276.731395405637,0.001953125,-0.0010045362869277596,0.0
0.0,1773844097.7164235,2023.930291012,0.0,0.0,,3.1346703011081445e-11,0.0,0.0,0.0,0.0,246.81881713867188,28982272.0,1.0643526366038714e-05,0.0,21.4609375,28982272.0,32260.318041013645,0.0,-0.0009093288099393249,0.0
0.0,1773844109.5404236,2035.73866826,0.0,0.0,,3.145497057266411e-11,0.0,0.0,0.0,0.0,251.4036407470703,29236224.0,8.565137250116095e-06,0.0,19.306640625,29236224.0,32294.253149324584,0.0,-0.0008816909976303577,0.0
0.0,1773844121.348857,2047.567642147,0.0,0.0,,3.152654179383596e-11,0.0,0.0,0.0,0.0,260.56048583984375,29490176.0,9.911859706335235e-06,0.0,18.208984375,29490176.0,32353.643403127655,0.0,-0.0008211166132241488,0.0
0.0,1773844171.3439066,2085.733243054,0.00390625,0.0,"{'_type': 'html-file', 'sha256': '841c0d2b39accec39bff94eb8185bbb032a9642e59ec5ce79bd8faece34df8ea', 'path': 'media/html/render_29744128_841c0d2b39accec39bff.html', 'size': 4720541.0}",3.15766891800795e-11,0.0,0.0,0.0,0.0,249.96084594726562,29744128.0,1.1988754522462841e-05,0.00390625,18.078125,29744128.0,32302.09786030786,0.001953125,-0.0010068219853565097,0.0
0.0,1773844171.5498414,2097.823538989,0.009765625,0.0,,3.1611508549689304e-11,0.0,0.0,0.0,0.0,247.08407592773438,29998080.0,9.543892701913137e-06,0.009765625,19.484375,29998080.0,32322.51980315631,0.001953125,-0.0008781415526755154,0.0
0.0,1773844183.433679,2109.643106793,0.0078125,0.0,,3.1637348990587455e-11,0.0,0.0,0.0,0.0,253.7621307373047,30252032.0,1.0519547686271835e-05,0.0078125,18.5546875,30252032.0,32236.105863771,0.001953125,-0.0009563916828483343,0.0
0.0,1773844195.2533007,2121.466610713,0.013671875,0.0,,3.016686206391839e-11,0.0,0.0,0.0,0.0,255.42471313476562,30505984.0,8.077036909526214e-06,0.013671875,20.0859375,30505984.0,32311.012744164,0.00390625,-0.0008005524287000299,0.0
0.0,1773844207.0763571,2133.284889155,0.0,0.0,,3.076724638950701e-11,0.0,0.0,0.0,0.0,261.4241638183594,30759936.0,8.44228361529531e-06,0.0,20.642578125,30759936.0,32309.62884102535,0.0,-0.0006923179025761783,0.0
0.0,1773844255.912652,2170.301939036,0.0,0.0,"{'size': 4726313.0, '_type': 'html-file', 'sha256': 'bf3b7a7eb682032557b3fe31bd4bb5ce605f7e0e235cae30539e712d2c25de73', 'path': 'media/html/render_31013888_bf3b7a7eb682032557b3.html'}",3.1132384864518414e-11,0.0,0.0,0.0,0.0,255.95318603515625,31013888.0,1.0644104804669041e-05,0.0,20.380859375,31013888.0,32315.440658410425,0.0,-0.0008323278743773699,0.0
0.0,1773844256.1328142,2182.368510976,0.0,0.0,,3.133482709416491e-11,0.0,0.0,0.0,0.0,253.15280151367188,31267840.0,7.220322459033923e-06,0.0,21.07421875,31267840.0,32282.134150570106,0.0,-0.0007904943777248263,0.0
0.0,1773844267.9787512,2194.197915898,0.0,0.0,,3.1449353538048896e-11,0.0,0.0,0.0,0.0,259.3564758300781,31521792.0,6.362897238432197e-06,0.0,18.267578125,31521792.0,32240.053641252063,0.0,-0.0006580938352271914,0.0
0.0,1773844279.8081224,2206.01243592,0.005859375,0.0,,3.1526604243881096e-11,0.0,0.0,0.0,0.0,256.37493896484375,31775744.0,8.808056918496732e-06,0.005859375,18.400390625,31775744.0,32262.313341668847,0.001953125,-0.0006028784555383027,0.0
0.0,1773844291.6225371,2217.847380707,0.009765625,0.0,,3.157496833439133e-11,0.0,0.0,0.0,0.0,255.31153869628906,32029696.0,1.198649715661304e-05,0.009765625,20.771484375,32029696.0,32344.648998034303,0.00390625,-0.0009857219411060214,0.0
0.0,1773844341.6744075,2256.063708047,0.0,0.0,"{'_type': 'html-file', 'sha256': 'c299e1b37631d3722acfc3290cd5a854ae4eee17bf2155cfb44054c66647b1cd', 'path': 'media/html/render_32283648_c299e1b37631d3722acf.html', 'size': 4721429.0}",3.16146137047113e-11,0.0,0.0,0.0,0.0,259.62994384765625,32283648.0,7.585872936033411e-06,0.0,18.59765625,32283648.0,32256.024389223883,0.0,-0.0007938091875985265,0.0
0.0,1773844341.904092,2268.161989826,0.0078125,0.0,,3.16422270330019e-11,0.0,0.0,0.0,0.0,251.64418029785156,32537600.0,6.363689408317441e-06,0.0078125,21.482421875,32537600.0,32322.221630059714,0.001953125,-0.0006784537108615041,0.0
0.0,1773844353.7722297,2279.960866014,0.01171875,0.0,,3.166313045088742e-11,0.0,0.0,0.0,0.0,257.522216796875,32791552.0,1.2839715964219067e-05,0.01171875,22.1328125,32791552.0,32142.943258383057,0.001953125,-0.0007141186506487429,0.0
0.0,1773844365.5709093,2291.781076189,0.001953125,0.0,,3.168158096977791e-11,0.0,0.0,0.0,0.0,252.0156707763672,33045504.0,9.664500794315245e-06,0.001953125,21.53515625,33045504.0,32386.284312305084,0.001953125,-0.0010829714592546225,0.0
0.0,1773844377.3914416,2303.612915653,0.015625,0.0,,3.1693432600565785e-11,0.0,0.0,0.0,0.0,258.1103210449219,33299456.0,8.197095667128451e-06,0.015625,22.03515625,33299456.0,32317.037828510078,0.005859375,-0.0008983574225567281,0.0
0.0,1773844427.5833375,2341.972600394,0.0,0.0,"{'sha256': 'bbb35e8878d0ad1a528faf4ad31c89dff454be8a06c7e1ca1bf9284f61cf32e8', 'path': 'media/html/render_33553408_bbb35e8878d0ad1a528f.html', 'size': 4718429.0, '_type': 'html-file'}",3.170672058239177e-11,0.0,0.0,0.0,0.0,256.49578857421875,33553408.0,1.1497418199724052e-05,0.0,19.47265625,33553408.0,32268.592038471037,0.0,-0.0008315573213621974,0.0
0.0,1773844427.8076417,2354.044516456,0.001953125,0.0,,3.17175209707532e-11,0.0,0.0,0.0,0.0,260.3603515625,33807360.0,1.3207532902015373e-05,0.001953125,19.408203125,33807360.0,32331.927830857647,0.001953125,-0.0010597934015095234,0.0
0.0,1773844439.654677,2365.875076056,0.0,0.0,,2.4502117348945696e-11,0.0,0.0,0.0,0.0,196.60745239257812,34061312.0,8.685094144311734e-06,0.0,19.0078125,34061312.0,32252.216256335672,0.0,-0.0009602860664017498,0.0
0.0,1773844451.4852512,2377.684393888,0.0,0.0,,2.760225728537513e-11,0.0,0.0,0.0,0.0,131.37158203125,34315264.0,1.0886490599659737e-05,0.0,11.48828125,34315264.0,32276.735307664636,0.0,-0.0007992590544745326,0.0
0.0,1773844463.293902,2389.514363889,0.0546875,0.0,,2.6161604133045913e-11,0.0,0.0,0.0,0.0,242.340087890625,34569216.0,7.707792974542826e-06,0.0546875,23.701171875,34569216.0,32356.505370201325,0.0078125,-0.0009363843710161746,0.0
0.0,1773844512.0883088,2426.477601747,0.0,0.0,"{'_type': 'html-file', 'sha256': '4977d75acfc5fd7989d8d20cb8e07b0268b7a4015b9058c61a440015faa67f2d', 'path': 'media/html/render_34823168_4977d75acfc5fd7989d8.html', 'size': 4723253.0}",3.0883826745986553e-11,0.0,0.0,0.0,0.0,257.4713134765625,34823168.0,1.051973958965391e-05,0.0,19.177734375,34823168.0,32278.78644003058,0.0,-0.0008963150321505964,0.0
0.0,1773844512.2966855,2438.556248625,0.0,0.0,,3.1280301265868005e-11,0.0,0.0,0.0,0.0,260.0219421386719,35077120.0,7.341154287132667e-06,0.0,18.708984375,35077120.0,32314.869088318203,0.0,-0.0006174378795549273,0.0
0.0,1773844524.1659749,2450.36669353,0.037109375,0.0,,3.1355869289928506e-11,0.0,0.0,0.0,0.0,251.47607421875,35331072.0,7.096779427229194e-06,0.037109375,20.634765625,35331072.0,32154.54832646612,0.005859375,-0.0006482855533249676,0.0
0.0,1773844535.9768646,2462.201224009,0.001953125,0.0,,3.1408931011611685e-11,0.0,0.0,0.0,0.0,251.10543823242188,35585024.0,1.4673074474558234e-05,0.001953125,19.71484375,35585024.0,32335.9923716155,0.001953125,-0.0009556859731674194,0.0
0.0,1773844547.8115413,2474.019357829,0.009765625,0.0,,3.1459151256241213e-11,0.0,0.0,0.0,0.0,259.097412109375,35838976.0,1.0398006452305708e-05,0.009765625,18.26171875,35838976.0,32273.77791050391,0.001953125,-0.000985712744295597,0.0
0.0,1773844598.0627332,2512.452007338,0.00390625,0.0,"{'_type': 'html-file', 'sha256': 'f15495bccc1e22fcdf27305eb472ad94bcb555d88751ba086439fda02d979c65', 'path': 'media/html/render_36092928_f15495bccc1e22fcdf27.html', 'size': 4724017.0}",3.150217586789239e-11,0.0,0.0,0.0,0.0,251.00636291503906,36092928.0,1.1620649274846073e-05,0.00390625,20.294921875,36092928.0,32311.92234280148,0.001953125,-0.0011012485483661294,0.0
0.0,1773844598.361142,2524.617433783,0.0234375,0.0,,3.153435498837176e-11,0.0,0.0,0.0,0.0,253.99781799316406,36346880.0,1.064184198185103e-05,0.0234375,20.77734375,36346880.0,32287.998719576917,0.00390625,-0.0009376420057378709,0.0
0.0,1773844610.2275763,2536.434594285,0.0078125,0.0,,3.156287384231682e-11,0.0,0.0,0.0,0.0,258.3055725097656,36600832.0,7.830221875337884e-06,0.0078125,18.314453125,36600832.0,32167.44890092857,0.001953125,-0.0007408115779981017,0.0
0.0,1773844622.0447927,2548.257917366,0.0,0.0,,3.158688935411824e-11,0.0,0.0,0.0,0.0,251.4713134765625,36854784.0,1.088552744477056e-05,0.0,20.646484375,36854784.0,32311.611622852706,0.0,-0.0008184122852981091,0.0
0.0,1773844633.8679705,2560.088890771,0.0,0.0,,3.1610179751506706e-11,0.0,0.0,0.0,0.0,251.94955444335938,37108736.0,5.140536813996732e-06,0.0,18.998046875,37108736.0,32289.371960870376,0.0,-0.0005779530038125813,0.0
0.0,1773844684.2006857,2598.589997359,0.009765625,0.0,"{'_type': 'html-file', 'sha256': '1d97fa47939b12c7514d2737b3cf59cc0886a6205ad594c5e3b4fb08aeb06ef3', 'path': 'media/html/render_37362688_1d97fa47939b12c7514d.html', 'size': 4748121.0}",2.925870656866891e-11,0.0,0.0,0.0,0.0,239.895263671875,37362688.0,3.7948202589177527e-06,0.009765625,19.046875,37362688.0,32270.653868304275,0.001953125,-0.00048186161438934505,0.0
0.0,1773844684.4062157,2610.654626405,0.0,0.0,,2.8932514370416662e-11,0.0,0.0,0.0,0.0,192.608642578125,37616640.0,4.161843207839411e-06,0.0,15.66015625,37616640.0,32273.227370278233,0.0,-0.00032288162037730217,0.0
0.0,1773844696.26488,2622.481568034,0.0,0.0,,2.917408328806381e-11,0.0,0.0,0.0,0.0,225.37149047851562,37870592.0,6.729001597705064e-06,0.0,15.580078125,37870592.0,32187.94989754964,0.0,-0.0005590165965259075,0.0
0.0,1773844708.0918653,2634.294136288,0.0,0.0,,2.8939434182362334e-11,0.0,0.0,0.0,0.0,226.90121459960938,38124544.0,7.0957239586277865e-06,0.0,18.701171875,38124544.0,32291.63517644377,0.0,-0.0005084556760266423,0.0
0.0,1773844719.9043143,2646.107002072,0.0,0.0,,2.979312629936004e-11,0.0,0.0,0.0,0.0,231.22518920898438,38378496.0,9.660341675044037e-06,0.0,18.359375,38378496.0,32339.551278720865,0.0,-0.0007178466767072678,0.0
0.0,1773844769.0141468,2683.403456212,0.0,0.0,"{'_type': 'html-file', 'sha256': '54a834c023d09ae93882455d8f5f42df321ebb61bca7c5aea71e12447737ef3d', 'path': 'media/html/render_38632448_54a834c023d09ae93882.html', 'size': 4733389.0}",3.044696439413741e-11,0.0,0.0,0.0,0.0,237.47586059570312,38632448.0,8.685537068231497e-06,0.0,17.697265625,38632448.0,32338.81292517957,0.0,-0.0007858691387809813,0.0
0.0,1773844769.2671134,2695.497894915,0.00390625,0.0,,3.0873421874577645e-11,0.0,0.0,0.0,0.0,249.07571411132812,38886400.0,8.07192554930225e-06,0.00390625,18.19921875,38886400.0,32334.080212115317,0.001953125,-0.0006631492869928479,0.0
0.0,1773844781.1081214,2707.32562222,0.0,0.0,,3.113541716115442e-11,0.0,0.0,0.0,0.0,247.71240234375,39140352.0,8.073237040662207e-06,0.0,20.15625,39140352.0,32264.972497594026,0.0,-0.0006658174097537994,0.0
0.0,1773844792.935752,2719.141907342,0.017578125,0.0,,3.1308611952995946e-11,0.0,0.0,0.0,0.0,253.6762237548828,39394304.0,1.1494727914396208e-05,0.017578125,17.859375,39394304.0,32270.52481290385,0.00390625,-0.0007948966231197119,0.0
0.0,1773844804.7521012,2730.964056523,0.0,0.0,,3.141868709644058e-11,0.0,0.0,0.0,0.0,243.78330993652344,39648256.0,5.017096555093303e-06,0.0,20.916015625,39648256.0,32322.724800351425,0.0,-0.0005790795548819005,0.0
0.0,1773844855.0807364,2769.470120428,0.00390625,0.0,"{'sha256': 'b1cac87fc2a07a0d698bd303bdd02b19027a21b367f5e046690c387646653896', 'path': 'media/html/render_39902208_b1cac87fc2a07a0d698b.html', 'size': 4719525.0, '_type': 'html-file'}",3.080357149909396e-11,0.0,0.0,0.0,0.0,260.26837158203125,39902208.0,1.4061162801226601e-05,0.00390625,20.6484375,39902208.0,32309.43969066955,0.001953125,-0.0010139925871044397,0.0
0.0,1773844855.3016284,2781.546471846,0.005859375,0.0,,3.109263541078988e-11,0.0,0.0,0.0,0.0,267.6653747558594,40156160.0,8.930310286814347e-06,0.005859375,19.076171875,40156160.0,32371.388484631785,0.001953125,-0.0008817444322630763,0.0
0.0,1773844867.1566272,2793.366429239,0.0,0.0,,3.1354321916587935e-11,0.0,0.0,0.0,0.0,258.91461181640625,40410112.0,1.0639787433319725e-05,0.0,20.58203125,40410112.0,32231.88205164409,0.0,-0.0008371874573640525,0.0
0.0,1773844878.9767044,2805.190851951,0.01171875,0.0,,3.149910540733991e-11,0.0,0.0,0.0,0.0,253.48660278320312,40664064.0,5.628736744256457e-06,0.01171875,20.744140625,40664064.0,32318.749887788006,0.001953125,-0.000689278997015208,0.0
0.0,1773844890.8010805,2817.012421802,0.0,0.0,,3.158537320580024e-11,0.0,0.0,0.0,0.0,260.07647705078125,40918016.0,7.340019237744855e-06,0.0,18.88671875,40918016.0,32302.162514206753,0.0,-0.0006216614274308085,0.0
0.0,1773844941.328945,2855.718281714,0.0,0.0,"{'size': 4724273.0, '_type': 'html-file', 'sha256': 'a1bb9ab4b56d505c3003ddeb7bb12c8fbf66e8b338de16ceabdb687ce47cf9d3', 'path': 'media/html/render_41171968_a1bb9ab4b56d505c3003.html'}",3.1644058900992533e-11,0.0,0.0,0.0,0.0,257.38970947265625,41171968.0,1.0028670658357441e-05,0.0,19.83984375,41171968.0,32304.929159872856,0.0,-0.0007802058244124055,0.0
0.0,1773844941.5483072,2867.801424472,0.0078125,0.0,,3.168470694148162e-11,0.0,0.0,0.0,0.0,255.85330200195312,41425920.0,8.929833711590618e-06,0.0078125,20.17578125,41425920.0,32271.367602416,0.001953125,-0.0007715081446804106,0.0
0.0,1773844953.4116075,2879.638370584,0.0,0.0,,3.171617829478279e-11,0.0,0.0,0.0,0.0,251.90350341796875,41679872.0,1.1615838047873694e-05,0.0,19.873046875,41679872.0,32170.078838616155,0.0,-0.0009557242156006396,0.0
0.0,1773844965.2485597,2891.453254995,0.0,0.0,,3.1743531414551995e-11,0.0,0.0,0.0,0.0,253.0447540283203,41933824.0,1.1127579455205705e-05,0.0,20.0,41933824.0,32246.76102977895,0.0,-0.0008247814257629216,0.0
0.0,1773844977.0634167,2903.292946414,0.009765625,0.0,,3.1766207719829964e-11,0.0,0.0,0.0,0.0,254.08836364746094,42187776.0,9.661319381848443e-06,0.009765625,19.197265625,42187776.0,32343.083470756654,0.001953125,-0.0009649713756516576,0.0
0.0,1773845026.079214,2940.468512292,0.0,0.0,"{'_type': 'html-file', 'sha256': 'a9deff99949f1fe85901c98fa7ee2e9795df5e3cabccac7aa0360fe213fe76ca', 'path': 'media/html/render_42441728_a9deff99949f1fe85901.html', 'size': 4725489.0}",3.179544474929408e-11,0.0,0.0,0.0,0.0,260.4195556640625,42441728.0,6.4831983763724566e-06,0.0,18.0703125,42441728.0,32239.024159718105,0.0,-0.0006319226231426001,0.0
0.0,1773845026.3527324,2952.605360745,0.0,0.0,,3.181056806855764e-11,0.0,0.0,0.0,0.0,257.92791748046875,42695680.0,1.076148691936396e-05,0.0,18.921875,42695680.0,32293.764572431195,0.0,-0.0006828932091593742,0.0
0.0,1773845038.215425,2964.434484651,0.025390625,0.0,,3.1807782102655224e-11,0.0,0.0,0.0,0.0,253.6907958984375,42949632.0,5.8720993365568575e-06,0.025390625,19.548828125,42949632.0,32195.678813709146,0.005859375,-0.0007591114263050258,0.0
0.0,1773845050.04436,2976.258497568,0.001953125,0.0,,3.180952029557815e-11,0.0,0.0,0.0,0.0,247.70655822753906,43203584.0,1.0760872100945562e-05,0.001953125,21.001953125,43203584.0,32270.6577790901,0.001953125,-0.0007840576581656933,0.0
0.0,1773845061.8686976,2988.085395513,0.009765625,0.0,,3.18091629425421e-11,0.0,0.0,0.0,0.0,257.07232666015625,43457536.0,9.783817404240835e-06,0.009765625,18.421875,43457536.0,32299.69017666927,0.001953125,-0.0008352681179530919,0.0
0.0,1773845112.4757392,3026.86503729,0.0,0.0,"{'size': 4723237.0, '_type': 'html-file', 'sha256': '9062b509f08a5eabc7c55660e4fc2a3b94284a2caf7adfbb9a6a17f153cb5da8', 'path': 'media/html/render_43711488_9062b509f08a5eabc7c5.html'}",3.1806859229766005e-11,0.0,0.0,0.0,0.0,239.91880798339844,43711488.0,8.806754522083793e-06,0.0,23.2578125,43711488.0,32289.155640699195,0.0,-0.0007799460436217487,0.0
0.0,1773845112.6880643,3038.947208096,0.0,0.0,,3.1817073281592556e-11,0.0,0.0,0.0,0.0,264.1788024902344,43965440.0,1.2226773833390325e-05,0.0,18.224609375,43965440.0,32266.756263811003,0.0,-0.001006544684059918,0.0
0.0,1773845124.557447,3050.778107559,0.0,0.0,,3.14252131261572e-11,0.0,0.0,0.0,0.0,236.8389892578125,44219392.0,8.195456757675856e-06,0.0,19.5546875,44219392.0,32151.637539414474,0.0,-0.0007785556954331696,0.0
0.0,1773845136.3883045,3062.612468675,0.021484375,0.0,,3.038753970674435e-11,0.0,0.0,0.0,0.0,258.4123840332031,44473344.0,6.36240656604059e-06,0.021484375,22.62109375,44473344.0,32292.61906934362,0.005859375,-0.0006548398523591459,0.0
0.0,1773845148.2227757,3074.43686455,0.00390625,0.0,,3.098289680369959e-11,0.0,0.0,0.0,0.0,255.578857421875,44727296.0,7.828723937564064e-06,0.00390625,20.861328125,44727296.0,32250.45850911616,0.001953125,-0.0006478307768702507,0.0
0.0,1773845199.0138636,3113.40312671,0.0,0.0,"{'sha256': '49a1122e43825f3d1ed30bf337cba2704784136f85a1b19e04679b6d535e2a0a', 'path': 'media/html/render_44981248_49a1122e43825f3d1ed3.html', 'size': 4722497.0, '_type': 'html-file'}",3.128041228817047e-11,0.0,0.0,0.0,0.0,252.5723419189453,44981248.0,8.194396286853589e-06,0.0,22.21875,44981248.0,32308.758571724575,0.0,-0.0006844184244982898,0.0
0.0,1773845199.2433999,3125.51643012,0.005859375,0.0,,3.144601939952807e-11,0.0,0.0,0.0,0.0,263.5398864746094,45235200.0,6.36130334896734e-06,0.005859375,20.572265625,45235200.0,32266.16588866313,0.00390625,-0.0006696750642731786,0.0
0.0,1773845211.126665,3137.337463419,0.021484375,0.0,,3.154101632651951e-11,0.0,0.0,0.0,0.0,259.47802734375,45489152.0,9.416275133844465e-06,0.021484375,20.380859375,45489152.0,32109.699834542567,0.00390625,-0.0006789831095375121,0.0
0.0,1773845222.947704,3149.163910259,0.0,0.0,,3.1604226180537154e-11,0.0,0.0,0.0,0.0,250.5199737548828,45743104.0,8.680879545863718e-06,0.0,22.146484375,45743104.0,32302.131166829513,0.0,-0.0008518134127371013,0.0
0.0,1773845234.7741263,3160.981887185,0.0,0.0,,3.1648659387650824e-11,0.0,0.0,0.0,0.0,258.3537902832031,45997056.0,1.0150630259886384e-05,0.0,20.490234375,45997056.0,32303.109821462363,0.0,-0.0007872001151554286,0.0
0.0,1773845283.792894,3198.18218986,0.0078125,0.0,"{'sha256': 'b3a85116f645358e6c9e366ee124679df3c17441c91dcf7680925b7fe3480c97', 'path': 'media/html/render_46251008_b3a85116f645358e6c9e.html', 'size': 4717757.0, '_type': 'html-file'}",3.1553738788492325e-11,0.0,0.0,0.0,0.0,273.3564147949219,46251008.0,6.4845480665098876e-06,0.0078125,23.666015625,46251008.0,32329.140859135645,0.001953125,-0.0007195784128271043,0.0
0.0,1773845284.006593,3210.250808713,0.02734375,0.0,,2.963176579107163e-11,0.0,0.0,0.0,0.0,279.1790466308594,46504960.0,4.8948818403005134e-06,0.02734375,19.447265625,46504960.0,32340.32599707327,0.0078125,-0.0005585424369201064,0.0
