eval/episode_dist,eval/episode_reward_survive,eval/episode_reward,eval/episode_success_easy,eval/episode_success,step,eval/episode_reward_ctrl,training/sps,eval/episode_reward_near,_timestamp,training/log_alpha,training/critic_loss,_step,training/actor_loss,render,eval/episode_success_hard,eval/episode_success_any,_runtime,eval/episode_reward_dist,training/entropy,training/alpha_loss
127.03764343261719,0.0,0.0,11.275390625,0.0,4856832.0,0.0,32618.758434168853,0.0,1773853099.977803,0.0,0.00015770341269671917,4856832.0,-0.11304832249879837,,0.0,0.0,407.99025806,0.0,0.0,8.944400178734213e-06
203.24392700195312,0.0,0.0,16.220703125,0.0,5110784.0,0.0,32689.155892639938,0.0,1773853111.7148945,0.0,0.00011206019553355873,5110784.0,-0.0618799552321434,,0.0,0.0,419.937506408,0.0,0.0,7.718371307419147e-06
182.76158142089844,0.0,0.01171875,12.39453125,0.01171875,5364736.0,0.0,31824.367966544065,0.0,1773853123.6620688,0.0,7.185048161773011e-05,5364736.0,-0.01968461088836193,,0.0,0.001953125,431.875484344,0.0,0.0,3.7931797578494297e-06
144.38975524902344,0.0,0.00390625,12.37890625,0.00390625,5618688.0,0.0,31856.23400878359,0.0,1773853173.7787347,0.0,0.0001160650426754728,5618688.0,-0.041618462651968,"{'_type': 'html-file', 'sha256': 'd05e2be624bc2e6d3481feeee6b6d9c8baaab485e1083f2cc9ca8943f52149f3', 'path': 'media/html/render_5618688_d05e2be624bc2e6d3481.html', 'size': 4733569.0}",0.0,0.001953125,470.053420709,0.0,0.0,-8.067314774962142e-05
158.96266174316406,0.0,0.0,11.33203125,0.0,5872640.0,0.0,31812.172397267757,0.0,1773853173.9635634,0.0,0.0001315762201556936,5872640.0,-0.08162837475538254,,0.0,0.0,482.189874552,0.0,0.0,7.537215651609586e-07
135.5821533203125,0.0,0.0,9.95703125,0.0,6126592.0,0.0,31811.985226171717,0.0,1773853185.914756,0.0,0.0003190584247931838,6126592.0,-0.15130212903022766,,0.0,0.0,494.119750866,0.0,0.0,-0.00024075903638731688
121.16120147705078,0.0,0.017578125,10.404296875,0.017578125,6380544.0,0.0,31907.3258631311,0.0,1773853197.8444297,0.0,0.0005605476326309144,6380544.0,-0.3017757534980774,,0.0,0.001953125,506.05161661,0.0,0.0,1.526662163087167e-05
89.73542785644531,0.0,0.0,10.935546875,0.0,6634496.0,0.0,31867.37169603796,0.0,1773853209.7763376,0.0,0.0006343798013404012,6634496.0,-0.26034098863601685,,0.0,0.0,517.987718117,0.0,0.0,1.2084819900337607e-05
92.53254699707031,0.0,0.0,12.552734375,0.0,6888448.0,0.0,31868.73227410191,0.0,1773853260.2025185,0.0,0.0008805745164863765,6888448.0,-0.21585562825202942,"{'path': 'media/html/render_6888448_b894fc4461a6f94a3ad6.html', 'size': 4754373.0, '_type': 'html-file', 'sha256': 'b894fc4461a6f94a3ad65410ebb8276b4f109d12382689a5466a0400c790b00c'}",0.0,0.0,556.477193829,0.0,0.0,1.2666124348470476e-05
119.25677490234375,0.0,0.0,11.216796875,0.0,7142400.0,0.0,31872.297787602954,0.0,1773853260.4170408,0.0,0.000468686776002869,7142400.0,-0.13851147890090942,,0.0,0.0,568.65622042,0.0,0.0,2.410430897725746e-05
60.6491813659668,0.0,0.0,4.728515625,0.0,7396352.0,0.0,31785.160846027182,0.0,1773853272.3807168,0.0,0.00024323987599927932,7396352.0,-0.07245022803544998,,0.0,0.0,580.582117838,0.0,0.0,2.3520758531958563e-06
157.44253540039062,0.0,0.0,14.107421875,0.0,7650304.0,0.0,31909.969838683504,0.0,1773853284.3068507,0.0,0.00027294098981656134,7650304.0,-0.0903375968337059,,0.0,0.0,592.517854748,0.0,0.0,-2.897565309467609e-06
80.90916442871094,0.0,0.0,12.01953125,0.0,7904256.0,0.0,31909.987046033195,0.0,1773853296.242639,0.0,0.0002651235554367304,7904256.0,-0.0922781452536583,,0.0,0.0,604.450294976,0.0,0.0,-4.95544372824952e-06
132.8162841796875,0.0,0.0,20.4921875,0.0,8158208.0,0.0,31883.11745628041,0.0,1773853347.0523164,0.0,0.0003605827805586159,8158208.0,-0.10192982107400894,"{'path': 'media/html/render_8158208_ac72c1a01f64af18d81a.html', 'size': 4746729.0, '_type': 'html-file', 'sha256': 'ac72c1a01f64af18d81a7e5ef7a9f05c63d523c8453d6c93243bc382b27f3f23'}",0.0,0.0,643.326982047,0.0,0.0,3.865292910631979e-06
138.75341796875,0.0,0.0,10.53515625,0.0,8412160.0,0.0,31832.55301129022,0.0,1773853347.260853,0.0,0.0003550430992618203,8412160.0,-0.08182762563228607,,0.0,0.0,655.502050305,0.0,0.0,4.966146207152633e-06
200.96463012695312,0.0,0.0,11.943359375,0.0,8666112.0,0.0,31771.04395525008,0.0,1773853359.2268474,0.0,0.00033399471431039274,8666112.0,-0.07505308836698532,,0.0,0.0,667.440318482,0.0,0.0,1.0785686754388735e-05
69.8736572265625,0.0,0.0,12.796875,0.0,8920064.0,0.0,31870.863476043276,0.0,1773853371.1649945,0.0,0.0005006507853977382,8920064.0,-0.08345405757427216,,0.0,0.0,679.365929104,0.0,0.0,-1.2806863196601626e-05
76.04338073730469,0.0,0.0,10.91796875,0.0,9174016.0,0.0,31910.513791105517,0.0,1773853383.090724,0.0,0.0006483558681793511,9174016.0,-0.10544750839471817,,0.0,0.0,691.30905465,0.0,0.0,6.196880349307321e-06
163.8465576171875,0.0,0.0,9.8203125,0.0,9427968.0,0.0,31870.16830099915,0.0,1773853432.6838799,0.0,0.0005996441468596458,9427968.0,-0.09239249676465988,"{'path': 'media/html/render_9427968_5ff2fbcab35993a4fac8.html', 'size': 4752473.0, '_type': 'html-file', 'sha256': '5ff2fbcab35993a4fac8492f465532cbe7e05e3b04e223401a0af862cbe5ee66'}",0.0,0.0,728.958565851,0.0,0.0,4.3358591028663795e-06
107.92588806152344,0.0,0.0,12.505859375,0.0,9681920.0,0.0,31912.37331157809,0.0,1773853432.8844035,0.0,0.0006654109456576407,9681920.0,-0.08617568761110306,,0.0,0.0,741.172068049,0.0,0.0,-2.1162763985671518e-08
148.58282470703125,0.0,0.0,14.93359375,0.0,9935872.0,0.0,31613.37345892312,0.0,1773853444.8968513,0.0,0.0010683579603210092,9935872.0,-0.11419031023979187,,0.0,0.0,753.106400692,0.0,0.0,-1.4596768778574187e-05
208.0921630859375,0.0,0.0,13.970703125,0.0,10189824.0,0.0,31870.28082384627,0.0,1773853456.8311937,0.0,0.0011846276465803385,10189824.0,-0.1111532598733902,,0.0,0.0,765.046679652,0.0,0.0,1.5184896255959757e-05
158.4225311279297,0.0,0.015625,10.826171875,0.015625,10443776.0,0.0,31867.710161154617,0.0,1773853468.7712767,0.0,0.0013679180992767215,10443776.0,-0.08974767476320267,,0.0,0.001953125,776.966250952,0.0,0.0,6.506584668386495e-06
155.14443969726562,0.0,0.0,11.173828125,0.0,10697728.0,0.0,31922.39646392242,0.0,1773853519.3078375,0.0,0.0006572182755917311,10697728.0,-0.05918488651514053,"{'_type': 'html-file', 'sha256': '649d64c02fb5fca060a4b830cff0a1b5b391ecd41b43b692148eae6aab59423a', 'path': 'media/html/render_10697728_649d64c02fb5fca060a4.html', 'size': 4730361.0}",0.0,0.0,815.582528931,0.0,0.0,1.0683451137083466e-06
211.13287353515625,0.0,0.013671875,12.958984375,0.013671875,10951680.0,0.0,31938.12100578921,0.0,1773853519.5020857,0.0,0.0012132589472457767,10951680.0,-0.06512486934661865,,0.0,0.00390625,827.707734276,0.0,0.0,-6.988531822571531e-05
222.5724334716797,0.0,0.0,15.392578125,0.0,11205632.0,0.0,31887.548188476736,0.0,1773853531.4323816,0.0,0.0011823044624179602,11205632.0,-0.1309010088443756,,0.0,0.0,839.641432425,0.0,0.0,-1.5388966858154163e-05
223.19268798828125,0.0,0.0,14.427734375,0.0,11459584.0,0.0,31881.381578798893,0.0,1773853543.3661356,0.0,0.0005898838280700147,11459584.0,-0.06476971507072449,,0.0,0.0,851.566434803,0.0,0.0,5.692024387826677e-06
249.14382934570312,0.0,0.0,18.8359375,0.0,11713536.0,0.0,31909.70312713637,0.0,1773853555.291173,0.0,0.0008336446480825543,11713536.0,-0.041147034615278244,,0.0,0.0,863.500024037,0.0,0.0,7.249598183989292e-06
103.60166931152344,0.0,0.0,9.578125,0.0,11967488.0,0.0,31883.202394113996,0.0,1773853605.7438855,0.0,0.0011995637323707342,11967488.0,0.005344020202755928,"{'size': 4714689.0, '_type': 'html-file', 'sha256': 'f54ab519aec35da4c76d713058258154e342bd0eb20ba1b65af9f1c6585badcb', 'path': 'media/html/render_11967488_f54ab519aec35da4c76d.html'}",0.0,0.0,902.018635871,0.0,0.0,3.836029463855084e-06
178.3360595703125,0.0,0.0,12.703125,0.0,12221440.0,0.0,31893.805043455177,0.0,1773853605.983541,0.0,0.00018106507195625454,12221440.0,0.0038250696379691362,,0.0,0.0,914.204894428,0.0,0.0,4.3722189957406954e-07
197.7889404296875,0.0,0.0,17.166015625,0.0,12475392.0,0.0,31868.23074407123,0.0,1773853617.9296653,0.0,0.0001719331048661843,12475392.0,0.001469939947128296,,0.0,0.0,926.122350356,0.0,0.0,1.8502245779927762e-07
183.94825744628906,0.0,0.0,15.73046875,0.0,12729344.0,0.0,31928.079364584537,0.0,1773853629.8470154,0.0,0.0001669935300014913,12729344.0,-0.0004185690195299685,,0.0,0.0,938.044379528,0.0,0.0,3.609772250001697e-07
232.08218383789062,0.0,0.001953125,17.0703125,0.001953125,12983296.0,0.0,31930.101736620938,0.0,1773853641.7691643,0.0,0.0006489558727480471,12983296.0,0.0037860232405364513,,0.0,0.001953125,949.970343042,0.0,0.0,-1.2819216408388456e-06
129.5015869140625,0.0,0.0,15.26171875,0.0,13237248.0,0.0,31911.73464463771,0.0,1773853692.019928,0.0,0.0002758761984296143,13237248.0,0.004777229391038418,"{'sha256': '93abe98aec83e0c3490cef27a917060a980d42215c34b4e183298c423428ae38', 'path': 'media/html/render_13237248_93abe98aec83e0c3490c.html', 'size': 4777205.0, '_type': 'html-file'}",0.0,0.0,988.294648392,0.0,0.0,-1.7617058745145187e-07
106.21656799316406,0.0,0.0,8.68359375,0.0,13491200.0,0.0,31903.491634494912,0.0,1773853692.2398245,0.0,5.209424489294179e-05,13491200.0,0.0005623914184980094,,0.0,0.0,1000.471373883,0.0,0.0,4.891556670827413e-08
194.64785766601562,0.0,0.03125,17.6953125,0.03125,13745152.0,0.0,31813.222306424806,0.0,1773853704.1960256,0.0,0.00013728535850532353,13745152.0,-0.0012983210617676377,,0.0,0.005859375,1012.412850524,0.0,0.0,-3.490451092602598e-07
249.68658447265625,0.0,0.0,20.001953125,0.0,13999104.0,0.0,31866.3420435511,0.0,1773853716.1375215,0.0,0.00015862959844525903,13999104.0,0.0021579081658273935,,0.0,0.0,1024.32756259,0.0,0.0,-1.9648680904538196e-07
145.79364013671875,0.0,0.0,11.255859375,0.0,14253056.0,0.0,31941.845744144575,0.0,1773853728.0521963,0.0,8.739101031096652e-05,14253056.0,-0.0005816055927425623,,0.0,0.0,1036.263962269,0.0,0.0,1.943578240570787e-07
61.5103759765625,0.0,0.0,6.06640625,0.0,14507008.0,0.0,31883.056377668567,0.0,1773853778.538415,0.0,7.16313297743909e-05,14507008.0,-0.002450760919600725,"{'path': 'media/html/render_14507008_ed0b5af7ba68fa186e9d.html', 'size': 4712285.0, '_type': 'html-file', 'sha256': 'ed0b5af7ba68fa186e9d0e02f7c66e131b2effab8540fec13e52c7e63e663148'}",0.0,0.0,1074.813107455,0.0,0.0,7.464394968792476e-08
220.5386962890625,0.0,0.0,17.55078125,0.0,14760960.0,0.0,31913.851522039186,0.0,1773853778.7396324,0.0,5.144556052982807e-05,14760960.0,-0.0013813356636092067,,0.0,0.0,1086.972718056,0.0,0.0,1.7353910530815142e-09
116.70304870605469,0.0,0.0,11.328125,0.0,15014912.0,0.0,31811.0313528718,0.0,1773853790.6970713,0.0,5.84076224185992e-05,15014912.0,-0.002045100787654519,,0.0,0.0,1098.879025118,0.0,0.0,-1.398981623879081e-07
247.11761474609375,0.0,0.083984375,18.125,0.083984375,15268864.0,0.0,31958.088050969633,0.0,1773853802.6039195,0.0,5.469063398777507e-05,15268864.0,-0.001985596027225256,,0.0,0.005859375,1110.816205807,0.0,0.0,2.4471404458381585e-07
267.859130859375,0.0,0.080078125,21.873046875,0.080078125,15522816.0,0.0,31886.774964697543,0.0,1773853814.5408678,0.0,6.846800533821806e-05,15522816.0,-0.0029696342535316944,,0.0,0.009765625,1122.709006258,0.0,0.0,8.494364323041736e-09
221.44354248046875,0.0,0.0,17.46875,0.0,15776768.0,0.0,32022.71639362951,0.0,1773853864.275584,0.0,0.00010763686441350728,15776768.0,-0.00449782982468605,"{'path': 'media/html/render_15776768_befbab48eaed4221055c.html', 'size': 4756857.0, '_type': 'html-file', 'sha256': 'befbab48eaed4221055c26d2d13689da7be6da07db18e25264cd96986fe4768b'}",0.0,0.0,1160.550270552,0.0,0.0,5.6562372563462304e-09
250.78622436523438,0.0,0.0,18.947265625,0.0,16030720.0,0.0,31863.776782187546,0.0,1773853864.482348,0.0,0.00011174046085216105,16030720.0,-0.006208723410964012,,0.0,0.0,1172.693303548,0.0,0.0,7.176162442057432e-10
282.0646667480469,0.0,0.0078125,21.546875,0.0078125,16284672.0,0.0,31903.122786714488,0.0,1773853876.4181323,0.0,8.787511615082622e-05,16284672.0,-0.006160823628306389,,0.0,0.001953125,1184.626207463,0.0,0.0,-1.7119514694741156e-09
275.9658203125,0.0,0.0,21.220703125,0.0,16538624.0,0.0,31887.41836063006,0.0,1773853888.3508217,0.0,0.00010913837468251586,16538624.0,-0.007658778689801693,,0.0,0.0,1196.554938087,0.0,0.0,4.7895047927681844e-09
243.06112670898438,0.0,0.0078125,22.244140625,0.0078125,16792576.0,0.0,31887.725748861023,0.0,1773853900.279221,0.0,0.00010418719466542825,16792576.0,-0.007212422788143158,,0.0,0.001953125,1208.497704416,0.0,0.0,1.6911433364796835e-09
269.1056213378906,0.0,0.0,23.814453125,0.0,17046528.0,0.0,31845.448761058324,0.0,1773853952.1754878,0.0,9.535952267469838e-05,17046528.0,-0.006767455488443375,"{'sha256': 'fe75f1a12686b8a5b1fb41d57796d77cc95b2e5fce0343df271f51422467771f', 'path': 'media/html/render_17046528_fe75f1a12686b8a5b1fb.html', 'size': 4709737.0, '_type': 'html-file'}",0.0,0.0,1248.450200341,0.0,0.0,1.0359629820655414e-09
207.38211059570312,0.0,0.00390625,18.1640625,0.00390625,17300480.0,0.0,31994.733108499004,0.0,1773853952.407584,0.0,5.860485543962568e-05,17300480.0,-0.005509588401764631,,0.0,0.001953125,1260.662276565,0.0,0.0,6.970412025353312e-10
265.93475341796875,0.0,0.00390625,22.830078125,0.00390625,17554432.0,0.0,31731.468907401206,0.0,1773853964.3870053,0.0,9.268189023714513e-05,17554432.0,-0.005798589903861284,,0.0,0.001953125,1272.585950084,0.0,0.0,5.206556297210341e-10
261.05023193359375,0.0,0.03515625,23.140625,0.03515625,17808384.0,0.0,31921.115483237452,0.0,1773853976.3106565,0.0,9.643935482017696e-05,17808384.0,-0.007088763173669577,,0.0,0.0078125,1284.530170671,0.0,0.0,4.372976980526744e-10
270.42340087890625,0.0,0.017578125,20.884765625,0.017578125,18062336.0,0.0,31857.691777505905,0.0,1773853988.2548797,0.0,7.521547377109528e-05,18062336.0,-0.005992872640490532,,0.0,0.00390625,1296.44583925,0.0,0.0,3.6493422173045076e-10
258.969970703125,0.0,0.00390625,20.904296875,0.00390625,18316288.0,0.0,31935.522152971163,0.0,1773854037.4434862,0.0,0.00010510695574339479,18316288.0,-0.007727557327598333,"{'path': 'media/html/render_18316288_3d65c3a5bf6f43056767.html', 'size': 4726881.0, '_type': 'html-file', 'sha256': '3d65c3a5bf6f43056767857e89795d0a53de2feaea5b5b49b1a519729485387c'}",0.0,0.001953125,1333.71817162,0.0,0.0,2.7189930862370204e-10
259.8521728515625,0.0,0.0,23.095703125,0.0,18570240.0,0.0,31850.50236503353,0.0,1773854037.6824396,0.0,0.00011539657134562731,18570240.0,-0.00836340431123972,,0.0,0.0,1345.912640107,0.0,0.0,2.726464054525479e-10
272.90655517578125,0.0,0.0,23.6640625,0.0,18824192.0,0.0,31819.49279934953,0.0,1773854049.6374686,0.0,0.00010059302439913154,18824192.0,-0.00815524160861969,,0.0,0.0,1357.852644632,0.0,0.0,2.452985869982882e-10
263.9885559082031,0.0,0.0,21.5546875,0.0,19078144.0,0.0,31855.91388920466,0.0,1773854061.577006,0.0,0.00010672991629689932,19078144.0,-0.008481592871248722,,0.0,0.0,1369.78717133,0.0,0.0,2.206902993684423e-10
262.527099609375,0.0,0.015625,27.189453125,0.015625,19332096.0,0.0,31855.814805876962,0.0,1773854073.5120454,0.0,0.00010344431211706251,19332096.0,-0.009055329486727715,,0.0,0.005859375,1381.713762819,0.0,0.0,1.747182953870663e-10
257.139892578125,0.0,0.017578125,24.07421875,0.017578125,19586048.0,0.0,31913.40116010393,0.0,1773854125.5628645,0.0,0.00010704361193347722,19586048.0,-0.008586238138377666,"{'path': 'media/html/render_19586048_6c997c9a13f5e60c00e0.html', 'size': 4725517.0, '_type': 'html-file', 'sha256': '6c997c9a13f5e60c00e054aa2d2c458256befcf68d69e96ee6d6ab772011dd16'}",0.0,0.005859375,1421.837568001,0.0,0.0,1.7275125774318667e-10
259.6061706542969,0.0,0.021484375,24.5546875,0.021484375,19840000.0,0.0,31794.759717324298,0.0,1773854125.8248405,0.0,0.00012178043834865093,19840000.0,-0.00930215884000063,,0.0,0.005859375,1434.098126524,0.0,0.0,1.697983420534399e-10
263.2976989746094,0.0,0.0,22.712890625,0.0,20093952.0,0.0,31791.0748945239,0.0,1773854137.8229332,0.0,7.955503679113463e-05,20093952.0,-0.008214866742491722,,0.0,0.0,1446.030769803,0.0,0.0,1.5767805117139488e-10
267.5983581542969,0.0,0.015625,20.91796875,0.015625,20347904.0,0.0,31875.195414456855,0.0,1773854149.7554674,0.0,8.303487993543968e-05,20347904.0,-0.007373255677521229,,0.0,0.00390625,1457.96250272,0.0,0.0,1.4858449193244638e-10
262.84796142578125,0.0,0.005859375,22.7421875,0.005859375,20601856.0,0.0,31886.720554066073,0.0,1773854161.687321,0.0,7.028499385342002e-05,20601856.0,-0.0064772954210639,,0.0,0.001953125,1469.908407459,0.0,0.0,1.400336652190859e-10
256.312744140625,0.0,0.009765625,26.392578125,0.009765625,20855808.0,0.0,31812.76527862724,0.0,1773854211.2567232,0.0,6.204186502145603e-05,20855808.0,-0.005621666554361582,"{'path': 'media/html/render_20855808_a9e1d47ee278c266ce4a.html', 'size': 4728353.0, '_type': 'html-file', 'sha256': 'a9e1d47ee278c266ce4ab8d986bf7897e0195d64f87e4c32e4b61c116693d8b6'}",0.0,0.001953125,1507.531390517,0.0,0.0,1.3192892611701978e-10
269.5967712402344,0.0,0.01171875,21.966796875,0.01171875,21109760.0,0.0,31916.715585907037,0.0,1773854211.4693277,0.0,6.923924956936389e-05,21109760.0,-0.0055023799650371075,,0.0,0.005859375,1519.709678576,0.0,0.0,1.2440998231610934e-10
260.3246154785156,0.0,0.0,24.46484375,0.0,21363712.0,0.0,31775.475820103544,0.0,1773854223.434114,0.0,5.0190163165098056e-05,21363712.0,-0.005403928924351931,,0.0,0.0,1531.630554315,0.0,0.0,1.1732854965362804e-10
259.854736328125,0.0,0.0,23.486328125,0.0,21617664.0,0.0,31904.501709507953,0.0,1773854235.35549,0.0,5.4794792959000915e-05,21617664.0,-0.004849353805184364,,0.0,0.0,1543.571064365,0.0,0.0,1.1048040260419612e-10
266.2984619140625,0.0,0.001953125,22.94921875,0.001953125,21871616.0,0.0,31835.12276228012,0.0,1773854247.2958624,0.0,6.237176421564072e-05,21871616.0,-0.005315862596035004,,0.0,0.001953125,1555.501711879,0.0,0.0,1.0397246258397885e-10
266.1907958984375,0.0,0.0,21.208984375,0.0,22125568.0,0.0,31883.60036729459,0.0,1773854297.7360399,0.0,6.823994044680148e-05,22125568.0,-0.005555895622819662,"{'path': 'media/html/render_22125568_4fbb13d9ec4a3bc81157.html', 'size': 4728365.0, '_type': 'html-file', 'sha256': '4fbb13d9ec4a3bc8115709b114701f4d814f990e825fe521956808cb13d0d346'}",0.0,0.0,1594.010745471,0.0,0.0,9.791670946279751e-11
254.52951049804688,0.0,0.017578125,24.806640625,0.017578125,22379520.0,0.0,31870.743320164067,0.0,1773854297.972734,0.0,7.218661630759016e-05,22379520.0,-0.006352781318128109,,0.0,0.00390625,1606.210737694,0.0,0.0,9.413602536367804e-11
272.73876953125,0.0,0.013671875,21.298828125,0.013671875,22633472.0,0.0,31833.33597551197,0.0,1773854309.9356384,0.0,7.462040230166167e-05,22633472.0,-0.006384760607033968,,0.0,0.00390625,1618.169733223,0.0,0.0,9.132780642850946e-11
259.544189453125,0.0,0.013671875,24.560546875,0.013671875,22887424.0,0.0,31766.04300598357,0.0,1773854321.894451,0.0,6.582101195817813e-05,22887424.0,-0.006171784363687038,,0.0,0.00390625,1630.097601338,0.0,0.0,8.859929456761506e-11
264.38330078125,0.0,0.021484375,20.392578125,0.021484375,23141376.0,0.0,31901.04554942494,0.0,1773854333.82178,0.0,5.763615990872495e-05,23141376.0,-0.005666936747729778,,0.0,0.005859375,1642.007661429,0.0,0.0,8.595679029665959e-11
262.822021484375,0.0,0.005859375,23.365234375,0.005859375,23395328.0,0.0,31960.380822437273,0.0,1773854385.008605,0.0,6.372987263603136e-05,23395328.0,-0.005719737149775028,"{'size': 4728841.0, '_type': 'html-file', 'sha256': '62718af252c4988ae4e89ff84bc4b7e943562079340489f5154ed3937f3c4dd5', 'path': 'media/html/render_23395328_62718af252c4988ae4e8.html'}",0.0,0.001953125,1681.283245637,0.0,0.0,8.33867142002731e-11
260.89605712890625,0.0,0.03125,20.572265625,0.03125,23649280.0,0.0,31895.0484955095,0.0,1773854385.213433,0.0,7.055381138343364e-05,23649280.0,-0.005713833961635828,,0.0,0.005859375,1693.444217326,0.0,0.0,8.089019037926803e-11
257.63287353515625,0.0,0.01171875,21.798828125,0.01171875,23903232.0,0.0,31814.439527672224,0.0,1773854397.1688,0.0,7.508604903705418e-05,23903232.0,-0.0065239472314715385,,0.0,0.001953125,1705.370379764,0.0,0.0,7.847193034260513e-11
